"('date', '')","('open', 'AIR')","('high', 'AIR')","('low', 'AIR')","('close', 'AIR')","('volume', 'AIR')"
2025-01-31 00:00:00+00:00,68.83999633789062,68.95999908447266,67.45999908447266,67.76000213623047,222900
2025-02-03 00:00:00+00:00,66.48999786376953,68.13999938964844,65.69999694824219,67.05000305175781,170200
2025-02-04 00:00:00+00:00,66.94000244140625,68.16999816894531,66.75,67.37000274658203,149100
2025-02-05 00:00:00+00:00,67.98999786376953,68.26000213623047,67.4000015258789,67.98999786376953,177100
2025-02-06 00:00:00+00:00,68.12000274658203,68.36000061035156,66.79000091552734,68.05000305175781,141300
2025-02-07 00:00:00+00:00,67.88999938964844,68.27999877929688,66.87000274658203,67.31999969482422,106900
2025-02-10 00:00:00+00:00,67.44000244140625,68.66000366210938,67.04000091552734,68.45999908447266,150200
2025-02-11 00:00:00+00:00,67.91999816894531,69.16000366210938,67.33999633789062,69.05999755859375,128800
2025-02-12 00:00:00+00:00,68.01000213623047,68.97000122070312,68.0,68.0199966430664,175600
2025-02-13 00:00:00+00:00,68.51000213623047,68.51000213623047,66.13999938964844,66.1500015258789,138300
2025-02-14 00:00:00+00:00,66.55999755859375,66.55999755859375,64.36000061035156,64.83000183105469,193600
2025-02-18 00:00:00+00:00,65.0,65.41000366210938,64.37999725341797,65.02999877929688,174800
2025-02-19 00:00:00+00:00,64.75,65.41999816894531,64.06999969482422,64.29000091552734,238500
2025-02-20 00:00:00+00:00,64.19000244140625,64.36000061035156,63.279998779296875,64.11000061035156,175800
2025-02-21 00:00:00+00:00,64.66000366210938,64.66000366210938,61.75,61.869998931884766,207900
2025-02-24 00:00:00+00:00,62.439998626708984,62.81999969482422,61.529998779296875,62.11000061035156,248700
2025-02-25 00:00:00+00:00,62.43000030517578,63.599998474121094,62.43000030517578,63.41999816894531,250200
2025-02-26 00:00:00+00:00,63.72999954223633,64.61000061035156,63.150001525878906,63.65999984741211,138000
2025-02-27 00:00:00+00:00,64.08999633789062,65.5999984741211,63.93000030517578,64.83999633789062,151900
2025-02-28 00:00:00+00:00,64.54000091552734,65.47000122070312,63.95000076293945,65.0199966430664,163500
2025-03-03 00:00:00+00:00,65.1500015258789,65.44999694824219,62.900001525878906,63.22999954223633,200600
2025-03-04 00:00:00+00:00,62.369998931884766,63.720001220703125,61.18000030517578,62.65999984741211,213400
2025-03-05 00:00:00+00:00,62.72999954223633,64.26000213623047,62.65999984741211,64.0999984741211,137800
2025-03-06 00:00:00+00:00,63.54999923706055,64.87000274658203,62.869998931884766,64.08999633789062,256600
2025-03-07 00:00:00+00:00,63.72999954223633,65.83000183105469,63.099998474121094,64.5199966430664,253700
2025-03-10 00:00:00+00:00,63.540000915527344,65.08000183105469,63.2400016784668,64.12000274658203,362800
2025-03-11 00:00:00+00:00,64.08999633789062,66.0,63.619998931884766,65.37999725341797,246600
2025-03-12 00:00:00+00:00,65.76000213623047,66.69000244140625,63.939998626708984,66.25,241400
2025-03-13 00:00:00+00:00,66.51000213623047,66.91000366210938,65.3499984741211,66.19999694824219,188100
2025-03-14 00:00:00+00:00,66.81999969482422,67.44999694824219,66.37999725341797,67.23999786376953,148500
2025-03-17 00:00:00+00:00,67.04000091552734,68.22000122070312,67.04000091552734,67.95999908447266,179700
2025-03-18 00:00:00+00:00,67.79000091552734,68.4000015258789,67.38999938964844,67.76000213623047,164700
2025-03-19 00:00:00+00:00,68.27999877929688,69.26000213623047,66.76000213623047,68.77999877929688,313500
2025-03-20 00:00:00+00:00,68.5,69.08000183105469,67.58000183105469,67.80999755859375,197500
2025-03-21 00:00:00+00:00,67.25,68.06999969482422,66.66000366210938,67.93000030517578,729700
2025-03-24 00:00:00+00:00,68.83000183105469,70.06999969482422,68.41999816894531,69.97000122070312,251000
2025-03-25 00:00:00+00:00,69.9000015258789,70.8499984741211,69.2699966430664,69.62000274658203,262700
2025-03-26 00:00:00+00:00,69.55999755859375,70.63999938964844,69.37000274658203,69.69999694824219,230900
2025-03-27 00:00:00+00:00,69.77999877929688,70.44000244140625,67.94000244140625,68.3499984741211,419400
2025-03-28 00:00:00+00:00,63.58000183105469,65.08000183105469,56.02000045776367,57.13999938964844,1450800
2025-03-31 00:00:00+00:00,56.47999954223633,56.880001068115234,54.220001220703125,55.9900016784668,624500
2025-04-01 00:00:00+00:00,55.52000045776367,55.779998779296875,54.63999938964844,55.369998931884766,399400
2025-04-02 00:00:00+00:00,54.58000183105469,58.0,54.560001373291016,57.61000061035156,484600
2025-04-03 00:00:00+00:00,54.72999954223633,55.68000030517578,53.150001525878906,53.58000183105469,496100
2025-04-04 00:00:00+00:00,51.650001525878906,52.08000183105469,48.79999923706055,50.08000183105469,463700
2025-04-07 00:00:00+00:00,48.36000061035156,51.61000061035156,46.5099983215332,48.97999954223633,632200
2025-04-08 00:00:00+00:00,50.0099983215332,52.15999984741211,48.0,48.560001373291016,419400
2025-04-09 00:00:00+00:00,48.36000061035156,55.20000076293945,47.95000076293945,54.18000030517578,547100
2025-04-10 00:00:00+00:00,52.540000915527344,53.630001068115234,50.779998779296875,52.099998474121094,340200
2025-04-11 00:00:00+00:00,51.880001068115234,53.619998931884766,50.58000183105469,53.38999938964844,244000
2025-04-14 00:00:00+00:00,54.36000061035156,55.04999923706055,53.279998779296875,54.209999084472656,215100
2025-04-15 00:00:00+00:00,53.91999816894531,54.5,52.79999923706055,53.22999954223633,205700
2025-04-16 00:00:00+00:00,52.939998626708984,53.650001525878906,52.040000915527344,52.7599983215332,220400
2025-04-17 00:00:00+00:00,52.720001220703125,53.560001373291016,52.150001525878906,52.810001373291016,249500
2025-04-21 00:00:00+00:00,52.11000061035156,52.11000061035156,50.5,51.02000045776367,219200
2025-04-22 00:00:00+00:00,51.5,51.900001525878906,50.279998779296875,50.90999984741211,302400
2025-04-23 00:00:00+00:00,52.849998474121094,52.95000076293945,51.75,51.7599983215332,300200
2025-04-24 00:00:00+00:00,51.869998931884766,53.63999938964844,51.7599983215332,52.63999938964844,244700
2025-04-25 00:00:00+00:00,51.83000183105469,52.86000061035156,51.83000183105469,52.849998474121094,267100
2025-04-28 00:00:00+00:00,52.869998931884766,53.790000915527344,52.81999969482422,53.4900016784668,204500
2025-04-29 00:00:00+00:00,53.38999938964844,54.189998626708984,53.38999938964844,53.880001068115234,272500
2025-04-30 00:00:00+00:00,53.310001373291016,53.61000061035156,52.4900016784668,53.459999084472656,293400
2025-05-01 00:00:00+00:00,53.880001068115234,55.58000183105469,53.20000076293945,55.099998474121094,226500
2025-05-02 00:00:00+00:00,56.0099983215332,57.31999969482422,55.529998779296875,56.7599983215332,288500
2025-05-05 00:00:00+00:00,56.099998474121094,57.290000915527344,55.900001525878906,57.040000915527344,267600
2025-05-06 00:00:00+00:00,56.209999084472656,59.22999954223633,55.959999084472656,58.779998779296875,251300
2025-05-07 00:00:00+00:00,59.08000183105469,59.869998931884766,58.45000076293945,59.04999923706055,209700
2025-05-08 00:00:00+00:00,59.779998779296875,60.189998626708984,58.43000030517578,59.56999969482422,178000
2025-05-09 00:00:00+00:00,60.02000045776367,60.13999938964844,58.72999954223633,59.81999969482422,201900
2025-05-12 00:00:00+00:00,62.52000045776367,62.52000045776367,60.5099983215332,61.220001220703125,277300
2025-05-13 00:00:00+00:00,61.470001220703125,61.970001220703125,60.849998474121094,61.380001068115234,187900
2025-05-14 00:00:00+00:00,61.189998626708984,61.70000076293945,60.86000061035156,61.060001373291016,230700
2025-05-15 00:00:00+00:00,61.380001068115234,62.41999816894531,61.060001373291016,62.15999984741211,183200
2025-05-16 00:00:00+00:00,62.22999954223633,63.04999923706055,61.630001068115234,62.68000030517578,208800
2025-05-19 00:00:00+00:00,61.97999954223633,63.02000045776367,61.06999969482422,62.95000076293945,162300
2025-05-20 00:00:00+00:00,62.5099983215332,62.900001525878906,61.810001373291016,61.95000076293945,126600
2025-05-21 00:00:00+00:00,61.61000061035156,61.61000061035156,60.209999084472656,60.36000061035156,178300
2025-05-22 00:00:00+00:00,60.380001068115234,60.56999969482422,59.66999816894531,60.09000015258789,141200
2025-05-23 00:00:00+00:00,58.95000076293945,60.119998931884766,58.83000183105469,59.7599983215332,121000
2025-05-27 00:00:00+00:00,60.529998779296875,61.939998626708984,60.209999084472656,61.75,218200
2025-05-28 00:00:00+00:00,62.0,63.20000076293945,61.560001373291016,62.720001220703125,230200
2025-05-29 00:00:00+00:00,62.849998474121094,62.849998474121094,61.560001373291016,62.150001525878906,169300
2025-05-30 00:00:00+00:00,62.31999969482422,62.5,60.61000061035156,61.40999984741211,250600
2025-06-02 00:00:00+00:00,61.2599983215332,62.34000015258789,60.7400016784668,62.2599983215332,190400
2025-06-03 00:00:00+00:00,62.58000183105469,64.5199966430664,62.209999084472656,64.5,412600
2025-06-04 00:00:00+00:00,64.87000274658203,65.98999786376953,64.4800033569336,65.31999969482422,218700
2025-06-05 00:00:00+00:00,65.56999969482422,66.52999877929688,64.98999786376953,66.29000091552734,235000
2025-06-06 00:00:00+00:00,67.36000061035156,67.7300033569336,65.79000091552734,66.87999725341797,310100
2025-06-09 00:00:00+00:00,67.30000305175781,68.1500015258789,66.86000061035156,67.3499984741211,259700
2025-06-10 00:00:00+00:00,67.55000305175781,68.0999984741211,67.08000183105469,67.7699966430664,200900
2025-06-11 00:00:00+00:00,68.1500015258789,69.08999633789062,67.33000183105469,68.20999908447266,298600
2025-06-12 00:00:00+00:00,67.47000122070312,69.1500015258789,67.47000122070312,68.7699966430664,283400
2025-06-13 00:00:00+00:00,68.5,69.30999755859375,67.5199966430664,68.62999725341797,271800
2025-06-16 00:00:00+00:00,68.97000122070312,69.36000061035156,67.77999877929688,67.94999694824219,202500
2025-06-17 00:00:00+00:00,67.6500015258789,68.48999786376953,67.33000183105469,67.68000030517578,200700
2025-06-18 00:00:00+00:00,67.33000183105469,68.38999938964844,66.68000030517578,66.94999694824219,270200
2025-06-20 00:00:00+00:00,67.44000244140625,68.3499984741211,66.75,67.5199966430664,695700
2025-06-23 00:00:00+00:00,67.5,68.47000122070312,67.16000366210938,68.37000274658203,284900
2025-06-24 00:00:00+00:00,68.75,68.75,67.69999694824219,67.83999633789062,186400
2025-06-25 00:00:00+00:00,67.94999694824219,68.1500015258789,67.12999725341797,67.26000213623047,174900
2025-06-26 00:00:00+00:00,67.3499984741211,68.58000183105469,67.04000091552734,68.58000183105469,240700
2025-06-27 00:00:00+00:00,68.7699966430664,69.48999786376953,68.18000030517578,69.04000091552734,452200
2025-06-30 00:00:00+00:00,69.0,69.62000274658203,68.16000366210938,68.79000091552734,226300
2025-07-01 00:00:00+00:00,68.80000305175781,70.27999877929688,68.30000305175781,69.47000122070312,204100
2025-07-02 00:00:00+00:00,69.5,71.18000030517578,68.66999816894531,71.08000183105469,274400
2025-07-03 00:00:00+00:00,71.5,71.9800033569336,70.94999694824219,71.45999908447266,121100
2025-07-07 00:00:00+00:00,71.44999694824219,71.80000305175781,70.26000213623047,70.5999984741211,207100
2025-07-08 00:00:00+00:00,70.52999877929688,72.02999877929688,69.16999816894531,71.6500015258789,485800
2025-07-09 00:00:00+00:00,71.94000244140625,74.19000244140625,71.6500015258789,73.26000213623047,416200
2025-07-10 00:00:00+00:00,73.52999877929688,74.69999694824219,73.11000061035156,74.55000305175781,284400
2025-07-11 00:00:00+00:00,75.27999877929688,76.26000213623047,74.12000274658203,74.83999633789062,570300
2025-07-14 00:00:00+00:00,74.48999786376953,74.81999969482422,73.87000274658203,74.72000122070312,447500
2025-07-15 00:00:00+00:00,74.61000061035156,75.0,73.37000274658203,73.38999938964844,432700
2025-07-16 00:00:00+00:00,73.79000091552734,76.0,73.26000213623047,74.87999725341797,696700
2025-07-17 00:00:00+00:00,78.18000030517578,86.43000030517578,78.18000030517578,85.0999984741211,1812000
2025-07-18 00:00:00+00:00,84.97000122070312,85.26000213623047,81.29000091552734,83.63999938964844,914800
2025-07-21 00:00:00+00:00,83.69000244140625,83.87000274658203,80.47000122070312,80.55000305175781,445200
2025-07-22 00:00:00+00:00,79.88999938964844,80.41000366210938,78.0,79.01000213623047,391800
2025-07-23 00:00:00+00:00,79.58000183105469,79.62999725341797,76.41999816894531,79.44999694824219,786600
2025-07-24 00:00:00+00:00,78.91999816894531,79.26000213623047,77.37000274658203,77.5,609700
2025-07-25 00:00:00+00:00,78.52999877929688,78.58000183105469,76.30000305175781,76.4800033569336,382600
2025-07-28 00:00:00+00:00,76.9800033569336,77.27999877929688,75.26000213623047,76.80000305175781,376900
2025-07-29 00:00:00+00:00,76.97000122070312,77.05000305175781,74.91000366210938,76.0999984741211,304800
2025-07-30 00:00:00+00:00,76.19000244140625,76.72000122070312,74.88999938964844,75.81999969482422,367100
2025-07-31 00:00:00+00:00,75.11000061035156,75.66999816894531,74.16000366210938,74.70999908447266,356300
2025-08-01 00:00:00+00:00,73.76000213623047,73.76000213623047,71.6500015258789,72.98999786376953,339500
2025-08-04 00:00:00+00:00,73.27999877929688,73.97000122070312,72.75,73.54000091552734,385300
2025-08-05 00:00:00+00:00,73.05000305175781,74.25,72.08000183105469,72.4000015258789,294200
2025-08-06 00:00:00+00:00,72.37000274658203,72.56999969482422,71.43000030517578,72.08000183105469,244800
2025-08-07 00:00:00+00:00,72.86000061035156,73.48999786376953,71.56999969482422,72.05999755859375,274400
2025-08-08 00:00:00+00:00,72.80999755859375,76.33000183105469,72.5999984741211,74.79000091552734,708400
2025-08-11 00:00:00+00:00,76.68000030517578,77.91999816894531,74.37000274658203,75.4000015258789,787500
2025-08-12 00:00:00+00:00,75.62000274658203,78.12999725341797,75.55000305175781,78.01000213623047,495600
2025-08-13 00:00:00+00:00,78.62999725341797,78.75,76.0999984741211,78.68000030517578,442600
2025-08-14 00:00:00+00:00,77.80000305175781,78.0,76.33000183105469,77.1500015258789,348600
2025-08-15 00:00:00+00:00,77.0999984741211,77.0999984741211,75.12000274658203,75.37999725341797,375300
2025-08-18 00:00:00+00:00,75.0999984741211,76.0999984741211,74.73999786376953,75.75,247500
2025-08-19 00:00:00+00:00,75.69999694824219,75.79000091552734,73.38999938964844,73.8499984741211,242800
2025-08-20 00:00:00+00:00,73.58000183105469,73.86000061035156,71.66999816894531,71.7699966430664,363800
2025-08-21 00:00:00+00:00,71.7699966430664,72.55999755859375,71.7300033569336,71.7300033569336,187900
2025-08-22 00:00:00+00:00,72.12999725341797,76.3499984741211,72.0,75.81999969482422,422900
2025-08-25 00:00:00+00:00,75.81999969482422,76.29000091552734,74.9800033569336,75.08999633789062,236700
2025-08-26 00:00:00+00:00,75.3499984741211,76.94999694824219,75.3499984741211,76.79000091552734,238900
2025-08-27 00:00:00+00:00,76.69999694824219,77.2699966430664,75.80000305175781,75.81999969482422,257600
2025-08-28 00:00:00+00:00,75.91999816894531,76.38999938964844,74.94000244140625,75.80999755859375,259500
2025-08-29 00:00:00+00:00,76.0,76.44000244140625,74.76000213623047,75.66000366210938,206300
2025-09-02 00:00:00+00:00,74.69000244140625,76.4800033569336,74.02999877929688,76.37000274658203,267500
2025-09-03 00:00:00+00:00,76.12999725341797,77.0,75.16000366210938,75.68000030517578,385500
2025-09-04 00:00:00+00:00,76.0,77.16000366210938,75.58000183105469,77.11000061035156,243300
2025-09-05 00:00:00+00:00,77.9000015258789,78.25,75.06999969482422,75.30000305175781,326300
2025-09-08 00:00:00+00:00,75.4000015258789,75.9800033569336,74.37000274658203,74.7699966430664,237500
2025-09-09 00:00:00+00:00,74.73999786376953,74.73999786376953,73.05000305175781,73.91999816894531,212900
2025-09-10 00:00:00+00:00,73.44999694824219,75.16000366210938,73.37999725341797,74.05000305175781,195900
2025-09-11 00:00:00+00:00,74.25,75.61000061035156,73.95999908447266,75.31999969482422,197700
2025-09-12 00:00:00+00:00,75.05999755859375,75.19000244140625,73.93000030517578,74.19000244140625,161100
2025-09-15 00:00:00+00:00,74.2300033569336,74.66000366210938,73.26000213623047,74.43000030517578,364600
2025-09-16 00:00:00+00:00,74.9000015258789,77.13999938964844,74.23999786376953,75.75,424500
2025-09-17 00:00:00+00:00,75.45999908447266,76.27999877929688,74.41000366210938,74.76000213623047,414300
2025-09-18 00:00:00+00:00,74.79000091552734,76.12999725341797,74.29000091552734,75.93000030517578,358000
2025-09-19 00:00:00+00:00,76.20999908447266,76.44000244140625,74.55999755859375,75.30000305175781,851400
2025-09-22 00:00:00+00:00,75.30999755859375,77.5,75.30999755859375,76.9000015258789,651300
2025-09-23 00:00:00+00:00,77.16000366210938,78.87000274658203,76.3499984741211,78.3499984741211,1330300
2025-09-24 00:00:00+00:00,77.5,82.61000061035156,74.25,81.62000274658203,1431500
2025-09-25 00:00:00+00:00,80.12000274658203,82.94000244140625,79.31999969482422,82.66000366210938,799300
2025-09-26 00:00:00+00:00,83.4000015258789,87.66999816894531,83.26000213623047,86.33999633789062,995100
