"('date', '')","('open', 'AGCO')","('high', 'AGCO')","('low', 'AGCO')","('close', 'AGCO')","('volume', 'AGCO')"
2025-01-24 00:00:00+00:00,104.54121226800498,105.06674309156449,103.29183210675555,104.09500885009766,654100
2025-01-27 00:00:00+00:00,104.48173156607156,106.24672492090436,103.33150675748291,105.79060363769531,751600
2025-01-28 00:00:00+00:00,105.09649741311524,106.12773107413335,103.19268491511798,104.1148452758789,578200
2025-01-29 00:00:00+00:00,104.2635777840788,104.9080997400444,102.86546057659598,102.99436950683594,472300
2025-01-30 00:00:00+00:00,103.61905893517374,105.94924678577203,103.03403630065293,105.48320770263672,473100
2025-01-31 00:00:00+00:00,105.19565431326478,105.25515365562043,103.09353082196805,103.54965209960938,505500
2025-02-03 00:00:00+00:00,99.96016468904062,101.34836413831076,98.64138239905846,99.90067291259766,781600
2025-02-04 00:00:00+00:00,100.4063801343023,103.49016343385986,100.16839788788153,102.62749481201172,690700
2025-02-05 00:00:00+00:00,102.92496929156722,103.46041043567932,101.57643348288185,102.43909454345703,1085600
2025-02-06 00:00:00+00:00,103.12327403317701,104.21399945705073,96.8367242281613,97.26309204101562,1396700
2025-02-07 00:00:00+00:00,97.90760914040771,99.22639891403712,96.46983582123923,99.13716125488281,970800
2025-02-10 00:00:00+00:00,99.40488396757324,99.46437574164156,95.9641351524976,96.58882904052734,881600
2025-02-11 00:00:00+00:00,96.14261927655667,97.20359879653267,94.98248427683191,95.41877746582031,876400
2025-02-12 00:00:00+00:00,94.42720890253779,96.84663441669392,93.96116981939888,96.65824127197266,1224700
2025-02-13 00:00:00+00:00,94.70484325678619,95.0221453221481,92.94976029753592,93.34638977050781,1007600
2025-02-14 00:00:00+00:00,94.27140738290234,97.77252324102162,93.24693559795232,97.52386474609375,1022200
2025-02-18 00:00:00+00:00,97.82224745170579,101.06475625303881,97.46417862267737,100.98518371582031,579500
2025-02-19 00:00:00+00:00,99.79162830322721,102.67606834177732,98.60801144739668,102.26826477050781,1035400
2025-02-20 00:00:00+00:00,102.29810562903607,102.29810562903607,100.58733393075713,101.19406127929688,650900
2025-02-21 00:00:00+00:00,101.45266512834459,101.45266512834459,97.93165995739332,98.38919067382812,1027900
2025-02-24 00:00:00+00:00,97.91177055793953,98.4289768840682,95.82303314755517,96.00206756591797,705500
2025-02-25 00:00:00+00:00,96.22088555614928,97.82224681203977,95.753406388616,97.38461303710938,711800
2025-02-26 00:00:00+00:00,97.6233206617566,98.17036476410142,95.94238691044072,96.39991760253906,575800
2025-02-27 00:00:00+00:00,96.65852943214405,97.89187342920698,95.80314361154016,96.88729858398438,526400
2025-02-28 00:00:00+00:00,96.61873957274351,97.54374943328429,95.10689933462706,96.44965362548828,561600
2025-03-03 00:00:00+00:00,95.17653426978815,95.56444094056914,89.81545737006566,90.30282592773438,910300
2025-03-04 00:00:00+00:00,88.49258803588123,90.27298380331156,84.24549661394236,88.34339141845703,1503500
2025-03-05 00:00:00+00:00,89.3280784441078,91.54611563611223,88.94017178539822,91.08858489990234,1073400
2025-03-06 00:00:00+00:00,90.92943416976729,96.75798974191957,90.17351782911045,96.2308349609375,939700
2025-03-07 00:00:00+00:00,96.00206482285041,102.91477527857873,96.00206482285041,102.1489028930664,1348200
2025-03-10 00:00:00+00:00,102.14890851947763,105.1825452475795,100.09001644795684,102.06934356689453,1186900
2025-03-11 00:00:00+00:00,102.13896844533673,102.85510614339513,96.38998510813657,97.32493591308594,908300
2025-03-12 00:00:00+00:00,97.32493147046843,98.20021421189898,93.60500258475325,93.87355041503906,1095300
2025-03-13 00:00:00+00:00,93.40608395371268,94.24157288351964,91.10847421983293,91.68536376953125,884800
2025-03-14 00:00:00+00:00,92.35176315791826,93.91333819676784,92.23241193740428,93.3364486694336,700600
2025-03-17 00:00:00+00:00,92.21251381834415,95.2262535127098,91.96385532754229,94.77867126464844,808400
2025-03-18 00:00:00+00:00,94.46039479221673,95.61416631795366,93.30661567802439,94.42060852050781,644300
2025-03-19 00:00:00+00:00,93.84371414643125,95.39534830961226,93.84371414643125,94.82839965820312,872600
2025-03-20 00:00:00+00:00,93.35634639284346,94.27140783736009,92.04342983683327,93.96307373046875,642900
2025-03-21 00:00:00+00:00,92.89881869513133,93.3364525024129,91.41681613473409,92.5904769897461,2770500
2025-03-24 00:00:00+00:00,93.22704997703052,94.94776258105288,92.55069854030214,94.3907699584961,608500
2025-03-25 00:00:00+00:00,94.98754399589309,95.39534756545426,93.59505492224136,94.50017547607422,732300
2025-03-26 00:00:00+00:00,94.81846231479966,96.92708156651061,93.97302492113506,96.75799560546875,745800
2025-03-27 00:00:00+00:00,96.87734888388293,99.18489935949839,95.54453543613386,98.32951354980469,1043300
2025-03-28 00:00:00+00:00,97.35477058548844,98.69753252035541,92.84907990009572,93.02811431884766,802000
2025-03-31 00:00:00+00:00,91.6654690993999,92.67999239639643,90.29286938243094,92.0732650756836,939300
2025-04-01 00:00:00+00:00,92.1727333101435,93.52543619172805,90.8896545067969,92.32192993164062,711200
2025-04-02 00:00:00+00:00,91.25767182156584,92.40150246835556,90.60120972240716,92.0235366821289,668000
2025-04-03 00:00:00+00:00,88.33344050585579,88.57215812250136,81.54009625348556,81.68928527832031,1871100
2025-04-04 00:00:00+00:00,78.12849909932957,80.11776698128878,73.39403941549935,78.91425323486328,2652600
2025-04-07 00:00:00+00:00,75.67175499384743,83.05193730170375,75.27389988429196,77.84005737304688,1405600
2025-04-08 00:00:00+00:00,81.35111157006838,81.65944566584196,74.51797361105204,75.36341094970703,1782600
2025-04-09 00:00:00+00:00,75.07497059502651,86.34416698746838,73.50344720166377,85.34953308105469,2515800
2025-04-10 00:00:00+00:00,83.63876651392648,84.4643145264959,79.59060657800117,83.4597396850586,1467900
2025-04-11 00:00:00+00:00,83.45973776474925,86.20492198259589,81.78875243766859,85.76728820800781,749900
2025-04-14 00:00:00+00:00,86.80169844541983,87.29901540304753,84.94173788050313,85.3793716430664,788300
2025-04-15 00:00:00+00:00,84.88206102609554,85.26002679873741,83.08177593330811,83.83769989013672,697700
2025-04-16 00:00:00+00:00,82.76349043646586,82.94252485179919,78.79490308310737,79.84921264648438,1011100
2025-04-17 00:00:00+00:00,79.45135958156655,81.56993481533807,78.73522949034982,80.52556610107422,984300
2025-04-21 00:00:00+00:00,79.30216676052434,79.6701764588612,77.94946400553147,79.481201171875,1246100
2025-04-22 00:00:00+00:00,80.48577932476856,81.4306861527884,79.86911111773024,81.40084075927734,807700
2025-04-23 00:00:00+00:00,83.65866910493367,85.53852681982787,81.40084560096827,81.88822174072266,604300
2025-04-24 00:00:00+00:00,82.08714070816103,85.68771842799437,81.61966152595434,85.27991485595703,939600
2025-04-25 00:00:00+00:00,84.80249116821061,86.14524545873746,83.13150585889029,83.35032653808594,976800
2025-04-28 00:00:00+00:00,83.54925614077615,86.05573048607914,83.54925614077615,84.77265930175781,895100
2025-04-29 00:00:00+00:00,83.95705972392177,85.05115560807423,83.36027325215206,84.77265930175781,602500
2025-04-30 00:00:00+00:00,84.03662213938682,84.69308420312989,81.6594475542354,84.37480163574219,717000
2025-05-01 00:00:00+00:00,90.82997092776357,95.43512332952616,89.31813068070491,92.89881134033203,1526400
2025-05-02 00:00:00+00:00,94.75877916586327,95.48486533493467,92.9883318352642,94.66926574707031,1018000
2025-05-05 00:00:00+00:00,94.24157582396863,97.87199160822951,94.24157582396863,95.38540649414062,1038500
2025-05-06 00:00:00+00:00,94.95770461110537,96.03191110048901,93.7939847085005,93.84371185302734,684800
2025-05-07 00:00:00+00:00,94.05258638902517,94.41065522763964,92.79935304232957,93.93323516845703,921700
2025-05-08 00:00:00+00:00,95.40529047271644,98.66768874484534,94.7587768617074,97.56364440917969,815100
2025-05-09 00:00:00+00:00,98.2300562171306,99.50318652624857,97.32493563234675,98.80693817138672,745200
2025-05-12 00:00:00+00:00,103.18332426801679,106.75406410904024,103.18332426801679,104.87420654296875,1266100
2025-05-13 00:00:00+00:00,105.61023991000857,106.62476326536776,104.47635774112554,105.42125701904297,1012500
2025-05-14 00:00:00+00:00,104.47634808092958,104.91398943492945,103.55133822990099,104.14811706542969,998100
2025-05-15 00:00:00+00:00,104.1780395895713,105.83372108581642,103.2005954853674,105.43476104736328,841900
2025-05-16 00:00:00+00:00,106.00327860168889,108.47682479850505,105.67413599312525,108.1476821899414,782000
2025-05-19 00:00:00+00:00,106.90093763570728,107.21012805914538,105.77388253613456,106.8211441040039,833000
2025-05-20 00:00:00+00:00,106.33241622407698,107.29989181686534,105.49459940606856,106.22270202636719,636400
2025-05-21 00:00:00+00:00,104.41741734751157,105.02582967751381,101.4551492249337,101.70449829101562,624600
2025-05-22 00:00:00+00:00,100.95645290891541,102.96122156694686,99.90918376871979,102.36277770996094,554100
2025-05-23 00:00:00+00:00,100.19843160168259,101.03624845245113,99.12124176906441,100.2183837890625,744000
2025-05-27 00:00:00+00:00,101.80423867365606,102.0136909807083,99.82939067790232,101.15592956542969,792000
2025-05-28 00:00:00+00:00,101.57483505695829,102.26304093573897,100.79686716417832,101.7144775390625,644600
2025-05-29 00:00:00+00:00,102.75176308440872,102.86147728575106,101.09608918970322,101.25566864013672,457000
2025-05-30 00:00:00+00:00,99.45038297978638,99.77952558116797,97.48551107457662,97.72489166259766,1047100
2025-06-02 00:00:00+00:00,98.01412844243113,98.37319170963072,95.71014548584185,98.2036361694336,690900
2025-06-03 00:00:00+00:00,97.99418822024253,99.56010013474969,97.27606165392818,99.28083038330078,554300
2025-06-04 00:00:00+00:00,99.80944349561118,100.43780040036955,99.34066603559623,99.48030090332031,762000
2025-06-05 00:00:00+00:00,99.76954932340982,101.30554051779941,99.39054147396165,100.52757263183594,575900
2025-06-06 00:00:00+00:00,101.89400707106874,102.9911414512805,100.5275714353642,100.71707916259766,472900
2025-06-09 00:00:00+00:00,101.55489216592429,103.7990338675368,100.97640047877698,102.83155822753906,505500
2025-06-10 00:00:00+00:00,103.41004551662589,103.63945000678282,100.70710253967316,102.38272857666016,666600
2025-06-11 00:00:00+00:00,103.21057136887676,103.21057136887676,101.5648659695633,102.12340545654297,617000
2025-06-12 00:00:00+00:00,100.50762322287471,101.72444794359195,100.00892506582862,100.65723419189453,493800
2025-06-13 00:00:00+00:00,99.61993641654392,101.21577653149602,98.87188921623374,100.32808685302734,606200
2025-06-16 00:00:00+00:00,101.82418269826154,103.74915782541787,101.2257464514291,102.82157897949219,726800
2025-06-17 00:00:00+00:00,102.38273438544698,103.07093267590412,101.6346871409496,101.72444915771484,411300
2025-06-18 00:00:00+00:00,101.4551545291413,103.37015363048194,101.2457022158256,102.25306701660156,549800
2025-06-20 00:00:00+00:00,102.94127317181977,103.52974095699095,101.36538516149767,101.96382904052734,1186200
2025-06-23 00:00:00+00:00,101.25566839133154,102.83155636171296,98.37319371121266,100.28820037841797,598100
2025-06-24 00:00:00+00:00,101.46512544315576,102.4226249449455,98.34327026186804,101.87405395507812,956300
2025-06-25 00:00:00+00:00,101.98376732206272,101.98376732206272,99.58003868908588,100.22834777832031,607800
2025-06-26 00:00:00+00:00,100.90658399696329,102.55228944897074,100.60736966629922,102.30294036865234,787800
2025-06-27 00:00:00+00:00,102.47249131122626,103.15072108358962,101.42522978667749,102.14335632324219,1049200
2025-06-30 00:00:00+00:00,101.98376893703517,102.9612206329866,101.23572173211804,102.89140319824219,725000
2025-07-01 00:00:00+00:00,102.73181749889649,109.42434566747714,102.65202396969758,107.72877502441406,1361700
2025-07-02 00:00:00+00:00,107.69885313228569,110.27212973877234,107.0206233608441,110.26216125488281,1809700
2025-07-03 00:00:00+00:00,110.42174003823432,111.39919173013932,109.0952011740524,109.41436767578125,461200
2025-07-07 00:00:00+00:00,108.70621681904461,109.71358917761647,107.26997137156323,108.27733612060547,604800
2025-07-08 00:00:00+00:00,108.27734014734891,110.45166439083869,108.06788783700038,109.4742202758789,802800
2025-07-09 00:00:00+00:00,110.82070252765058,110.82070252765058,108.21749759877031,109.6637191772461,739200
2025-07-10 00:00:00+00:00,112.78557189067996,115.94731623616615,111.96770725472861,113.47377014160156,1061600
2025-07-11 00:00:00+00:00,112.00760314847342,113.12468209063826,110.13249330778888,110.57135009765625,580500
2025-07-14 00:00:00+00:00,109.7933866420105,110.28210869883945,107.57916563623257,108.04794311523438,598700
2025-07-15 00:00:00+00:00,108.35713288379455,109.30465632026547,106.28254676383546,106.57179260253906,691500
2025-07-16 00:00:00+00:00,106.08306718532626,107.19017764647661,104.92608386719344,106.85105895996094,746600
2025-07-17 00:00:00+00:00,106.83111707417414,108.71619545075046,105.93345889258309,107.43952941894531,968900
2025-07-18 00:00:00+00:00,107.86841095135884,109.05530736930619,106.02322932537311,106.74134826660156,614900
2025-07-21 00:00:00+00:00,107.61906053173232,108.34715555748717,106.03319648371453,106.13294219970703,507400
2025-07-22 00:00:00+00:00,106.19278058393748,109.47421517901489,105.34499528832248,109.26476287841797,502400
2025-07-23 00:00:00+00:00,111.13986573865887,112.40655564274562,110.72096113505819,111.82807159423828,579800
2025-07-24 00:00:00+00:00,110.63119567657913,112.05747268875962,109.81333101564883,110.2222671508789,587100
2025-07-25 00:00:00+00:00,110.47161756029435,112.13726757372795,108.54664237527774,112.08739471435547,833300
2025-07-28 00:00:00+00:00,111.7981471347792,111.7981471347792,109.53406089168593,109.71359252929688,751600
2025-07-29 00:00:00+00:00,109.60387703479417,110.44169387026987,106.21272814744921,107.38965606689453,687900
2025-07-30 00:00:00+00:00,107.2600010433527,107.6489849989457,105.2552323117756,106.36234283447266,1451200
2025-07-31 00:00:00+00:00,115.94731895693366,120.844538403732,111.57872593695477,117.662841796875,3156300
2025-08-01 00:00:00+00:00,116.70534265174506,117.45338987327149,112.41653553784826,113.31419372558594,1600900
2025-08-04 00:00:00+00:00,114.53101443047372,115.30898229621351,113.32416586829666,114.00239562988281,702400
2025-08-05 00:00:00+00:00,113.9325808206578,115.09953264615027,111.09997141835699,113.33413696289062,1127800
2025-08-06 00:00:00+00:00,113.6533057809577,114.19190069818531,112.4763778380225,112.78557586669922,725300
2025-08-07 00:00:00+00:00,113.77299235082488,114.13205561721742,110.48158161206973,111.46900939941406,739800
2025-08-08 00:00:00+00:00,111.56874627989885,112.37663481564877,109.25478726050892,109.31462860107422,633800
2025-08-11 00:00:00+00:00,110.20231061591369,110.86059579996353,109.05530339522446,110.40179443359375,931900
2025-08-12 00:00:00+00:00,111.47897906568842,112.61601782767815,109.17499608983996,110.6511459350586,861000
2025-08-13 00:00:00+00:00,110.04273801671224,115.28903719081568,109.41437346384343,115.03968811035156,982400
2025-08-14 00:00:00+00:00,110.66111562766234,112.28687645480967,107.94820410361142,111.08999633789062,1075700
2025-08-15 00:00:00+00:00,111.16999816894531,113.37999725341797,110.77999877929688,112.25,729000
2025-08-18 00:00:00+00:00,112.23999786376953,113.27999877929688,111.2300033569336,113.18000030517578,518400
2025-08-19 00:00:00+00:00,113.1500015258789,115.48999786376953,113.1500015258789,113.58999633789062,631100
2025-08-20 00:00:00+00:00,112.95999908447266,113.47000122070312,112.20999908447266,112.9000015258789,516100
2025-08-21 00:00:00+00:00,112.33999633789062,112.63999938964844,111.05999755859375,111.88999938964844,413800
2025-08-22 00:00:00+00:00,112.87999725341797,117.33999633789062,111.9800033569336,116.75,604600
2025-08-25 00:00:00+00:00,116.75,116.75,114.77999877929688,115.11000061035156,441100
2025-08-26 00:00:00+00:00,115.2300033569336,116.0,112.2699966430664,112.41000366210938,724200
2025-08-27 00:00:00+00:00,111.47000122070312,114.19000244140625,111.31999969482422,113.86000061035156,544000
2025-08-28 00:00:00+00:00,114.5999984741211,114.5999984741211,112.08999633789062,113.13999938964844,427500
2025-08-29 00:00:00+00:00,111.02999877929688,112.06999969482422,107.26000213623047,108.19000244140625,1132800
2025-09-02 00:00:00+00:00,107.0,108.0199966430664,105.88999938964844,106.73999786376953,874600
2025-09-03 00:00:00+00:00,106.55000305175781,108.80000305175781,105.63999938964844,107.94000244140625,1177300
2025-09-04 00:00:00+00:00,108.38999938964844,109.73999786376953,107.72000122070312,109.69000244140625,852200
2025-09-05 00:00:00+00:00,109.86000061035156,111.5999984741211,109.30000305175781,111.0199966430664,795600
2025-09-08 00:00:00+00:00,111.11000061035156,111.12000274658203,108.5999984741211,110.30999755859375,905400
2025-09-09 00:00:00+00:00,109.94000244140625,110.13999938964844,107.43000030517578,107.61000061035156,468000
2025-09-10 00:00:00+00:00,107.5,109.05999755859375,107.26000213623047,107.41999816894531,366200
2025-09-11 00:00:00+00:00,108.0,110.31999969482422,107.18000030517578,109.18000030517578,1160500
2025-09-12 00:00:00+00:00,108.4800033569336,109.58000183105469,107.70999908447266,109.0,660100
2025-09-15 00:00:00+00:00,109.88999938964844,109.9800033569336,107.72000122070312,109.70999908447266,438300
2025-09-16 00:00:00+00:00,110.08999633789062,111.91000366210938,109.36000061035156,111.1500015258789,836700
2025-09-17 00:00:00+00:00,111.37000274658203,112.45999908447266,107.94999694824219,109.30000305175781,1052400
2025-09-18 00:00:00+00:00,109.69000244140625,111.43000030517578,108.72000122070312,110.23999786376953,732900
2025-09-19 00:00:00+00:00,110.1500015258789,110.37999725341797,108.16000366210938,109.66000366210938,1294500
2025-09-22 00:00:00+00:00,109.27999877929688,110.5199966430664,108.37999725341797,109.45999908447266,712700
2025-09-23 00:00:00+00:00,109.5,111.4000015258789,109.41999816894531,109.66999816894531,464600
2025-09-24 00:00:00+00:00,109.7300033569336,110.66000366210938,106.87999725341797,107.26000213623047,838600
2025-09-25 00:00:00+00:00,106.69999694824219,108.94999694824219,106.0,107.98999786376953,791200
2025-09-26 00:00:00+00:00,107.87000274658203,109.87999725341797,106.55000305175781,109.77999877929688,1048600
