"('date', '')","('open', 'ATXS')","('high', 'ATXS')","('low', 'ATXS')","('close', 'ATXS')","('volume', 'ATXS')"
2025-01-31 00:00:00+00:00,7.579999923706055,7.949999809265137,7.510000228881836,7.860000133514404,457200
2025-02-03 00:00:00+00:00,7.639999866485596,7.710000038146973,7.400000095367432,7.429999828338623,247900
2025-02-04 00:00:00+00:00,7.46999979019165,7.710000038146973,7.329999923706055,7.519999980926514,264600
2025-02-05 00:00:00+00:00,7.570000171661377,7.800000190734863,7.539999961853027,7.610000133514404,224700
2025-02-06 00:00:00+00:00,7.639999866485596,7.684999942779541,7.420000076293945,7.449999809265137,141700
2025-02-07 00:00:00+00:00,7.429999828338623,7.489999771118164,7.03000020980835,7.110000133514404,252100
2025-02-10 00:00:00+00:00,7.190000057220459,7.260000228881836,6.989999771118164,7.0,282000
2025-02-11 00:00:00+00:00,6.920000076293945,7.0,6.639999866485596,6.840000152587891,229200
2025-02-12 00:00:00+00:00,6.710000038146973,7.050000190734863,6.710000038146973,6.989999771118164,350300
2025-02-13 00:00:00+00:00,7.050000190734863,7.050000190734863,6.849999904632568,7.019999980926514,179700
2025-02-14 00:00:00+00:00,7.03000020980835,7.21999979019165,6.985000133514404,7.059999942779541,204500
2025-02-18 00:00:00+00:00,7.090000152587891,7.300000190734863,6.980000019073486,6.989999771118164,156500
2025-02-19 00:00:00+00:00,6.980000019073486,7.079999923706055,6.800000190734863,7.0,179400
2025-02-20 00:00:00+00:00,7.0,7.038000106811523,6.769999980926514,6.820000171661377,171400
2025-02-21 00:00:00+00:00,6.940000057220459,7.019999980926514,6.800000190734863,6.809999942779541,206900
2025-02-24 00:00:00+00:00,6.820000171661377,6.820000171661377,6.510000228881836,6.53000020980835,192500
2025-02-25 00:00:00+00:00,6.559999942779541,6.559999942779541,6.309999942779541,6.389999866485596,161700
2025-02-26 00:00:00+00:00,6.420000076293945,6.449999809265137,6.239999771118164,6.349999904632568,168100
2025-02-27 00:00:00+00:00,6.340000152587891,6.480000019073486,6.25,6.309999942779541,152100
2025-02-28 00:00:00+00:00,6.260000228881836,6.440000057220459,6.199999809265137,6.440000057220459,292200
2025-03-03 00:00:00+00:00,6.440000057220459,6.440000057220459,6.070000171661377,6.099999904632568,314000
2025-03-04 00:00:00+00:00,6.010000228881836,6.389999866485596,5.840000152587891,6.210000038146973,235000
2025-03-05 00:00:00+00:00,6.190000057220459,6.429999828338623,6.110000133514404,6.230000019073486,267200
2025-03-06 00:00:00+00:00,6.139999866485596,6.880000114440918,6.139999866485596,6.420000076293945,305600
2025-03-07 00:00:00+00:00,6.389999866485596,6.460000038146973,6.170000076293945,6.190000057220459,228600
2025-03-10 00:00:00+00:00,6.099999904632568,6.374000072479248,5.75,5.820000171661377,306900
2025-03-11 00:00:00+00:00,5.829999923706055,6.5,5.730000019073486,6.46999979019165,364600
2025-03-12 00:00:00+00:00,6.619999885559082,7.260000228881836,6.440000057220459,7.139999866485596,527600
2025-03-13 00:00:00+00:00,7.179999828338623,7.289999961853027,6.539999961853027,6.639999866485596,218200
2025-03-14 00:00:00+00:00,6.679999828338623,6.820000171661377,6.260000228881836,6.449999809265137,211000
2025-03-17 00:00:00+00:00,6.389999866485596,6.5,6.288000106811523,6.480000019073486,166900
2025-03-18 00:00:00+00:00,6.349999904632568,6.614999771118164,6.190000057220459,6.489999771118164,368500
2025-03-19 00:00:00+00:00,6.53000020980835,6.644999980926514,6.230000019073486,6.309999942779541,183900
2025-03-20 00:00:00+00:00,6.210000038146973,6.440000057220459,6.179999828338623,6.369999885559082,184300
2025-03-21 00:00:00+00:00,6.309999942779541,6.440000057220459,6.244999885559082,6.409999847412109,856300
2025-03-24 00:00:00+00:00,6.519999980926514,6.519999980926514,6.203999996185303,6.369999885559082,151000
2025-03-25 00:00:00+00:00,6.369999885559082,6.480000019073486,6.110000133514404,6.25,217800
2025-03-26 00:00:00+00:00,6.260000228881836,6.260000228881836,5.889999866485596,6.110000133514404,208300
2025-03-27 00:00:00+00:00,6.150000095367432,6.199999809265137,6.039999961853027,6.059999942779541,175100
2025-03-28 00:00:00+00:00,6.050000190734863,6.050000190734863,5.679999828338623,5.699999809265137,163100
2025-03-31 00:00:00+00:00,5.599999904632568,5.699999809265137,5.289999961853027,5.340000152587891,450100
2025-04-01 00:00:00+00:00,5.320000171661377,5.559999942779541,5.239999771118164,5.400000095367432,402600
2025-04-02 00:00:00+00:00,5.329999923706055,5.599999904632568,5.329999923706055,5.519999980926514,243900
2025-04-03 00:00:00+00:00,5.260000228881836,5.349999904632568,5.050000190734863,5.150000095367432,238500
2025-04-04 00:00:00+00:00,4.929999828338623,5.070000171661377,4.619999885559082,4.65500020980835,335600
2025-04-07 00:00:00+00:00,4.440000057220459,4.849999904632568,4.25,4.5,611700
2025-04-08 00:00:00+00:00,4.670000076293945,4.760000228881836,3.700000047683716,3.75,316100
2025-04-09 00:00:00+00:00,3.630000114440918,4.389999866485596,3.555000066757202,4.079999923706055,1078900
2025-04-10 00:00:00+00:00,4.045000076293945,4.28000020980835,3.8299999237060547,4.059999942779541,534000
2025-04-11 00:00:00+00:00,4.059999942779541,4.119999885559082,3.9600000381469727,4.039999961853027,380500
2025-04-14 00:00:00+00:00,4.119999885559082,4.389999866485596,4.099999904632568,4.21999979019165,334000
2025-04-15 00:00:00+00:00,4.21999979019165,4.360000133514404,4.074999809265137,4.099999904632568,231100
2025-04-16 00:00:00+00:00,4.070000171661377,4.139999866485596,3.924999952316284,3.9800000190734863,263500
2025-04-17 00:00:00+00:00,3.9700000286102295,4.176000118255615,3.924999952316284,4.039999961853027,202300
2025-04-21 00:00:00+00:00,4.0,4.170000076293945,3.940000057220459,4.110000133514404,450500
2025-04-22 00:00:00+00:00,4.170000076293945,4.800000190734863,4.1570000648498535,4.619999885559082,855000
2025-04-23 00:00:00+00:00,4.789999961853027,5.304999828338623,4.739999771118164,5.199999809265137,861000
2025-04-24 00:00:00+00:00,5.190000057220459,5.321000099182129,5.0,5.210000038146973,1402500
2025-04-25 00:00:00+00:00,5.349999904632568,5.349999904632568,4.96999979019165,5.170000076293945,292600
2025-04-28 00:00:00+00:00,5.179999828338623,5.210000038146973,4.800000190734863,4.960000038146973,363800
2025-04-29 00:00:00+00:00,5.059999942779541,5.190000057220459,5.019999980926514,5.119999885559082,327700
2025-04-30 00:00:00+00:00,5.039999961853027,5.269999980926514,5.010000228881836,5.159999847412109,361300
2025-05-01 00:00:00+00:00,5.170000076293945,5.269999980926514,5.054999828338623,5.159999847412109,951400
2025-05-02 00:00:00+00:00,5.199999809265137,5.46999979019165,5.179999828338623,5.360000133514404,408700
2025-05-05 00:00:00+00:00,5.300000190734863,5.360000133514404,5.099999904632568,5.110000133514404,223700
2025-05-06 00:00:00+00:00,5.010000228881836,5.119999885559082,4.329999923706055,4.369999885559082,470700
2025-05-07 00:00:00+00:00,4.369999885559082,4.489999771118164,4.244999885559082,4.420000076293945,503100
2025-05-08 00:00:00+00:00,4.429999828338623,4.510000228881836,4.210000038146973,4.400000095367432,867900
2025-05-09 00:00:00+00:00,4.699999809265137,4.699999809265137,4.125,4.230000019073486,471000
2025-05-12 00:00:00+00:00,4.429999828338623,4.735000133514404,4.300000190734863,4.369999885559082,872000
2025-05-13 00:00:00+00:00,4.429999828338623,4.800000190734863,3.819999933242798,3.9000000953674316,734100
2025-05-14 00:00:00+00:00,4.269999980926514,4.329999923706055,3.690999984741211,3.9700000286102295,878200
2025-05-15 00:00:00+00:00,3.950000047683716,4.052000045776367,3.75,3.990000009536743,405500
2025-05-16 00:00:00+00:00,3.990000009536743,4.025000095367432,3.9149999618530273,3.9600000381469727,373300
2025-05-19 00:00:00+00:00,3.9000000953674316,4.420000076293945,3.8399999141693115,4.260000228881836,671300
2025-05-20 00:00:00+00:00,4.230000019073486,4.610000133514404,4.039999961853027,4.289999961853027,868700
2025-05-21 00:00:00+00:00,4.199999809265137,4.349999904632568,3.9000000953674316,3.9200000762939453,465400
2025-05-22 00:00:00+00:00,3.869999885559082,4.099999904632568,3.7899999618530273,4.079999923706055,943300
2025-05-23 00:00:00+00:00,3.990000009536743,4.03000020980835,3.869999885559082,3.9200000762939453,245400
2025-05-27 00:00:00+00:00,3.9600000381469727,4.135000228881836,3.8299999237060547,4.090000152587891,948300
2025-05-28 00:00:00+00:00,4.059999942779541,4.454999923706055,4.019999980926514,4.369999885559082,507400
2025-05-29 00:00:00+00:00,4.409999847412109,4.980000019073486,4.320000171661377,4.949999809265137,795500
2025-05-30 00:00:00+00:00,4.920000076293945,4.920000076293945,4.539999961853027,4.760000228881836,861500
2025-06-02 00:00:00+00:00,4.769999980926514,4.869999885559082,4.644999980926514,4.78000020980835,309700
2025-06-03 00:00:00+00:00,4.820000171661377,5.190000057220459,4.78000020980835,4.960000038146973,456300
2025-06-04 00:00:00+00:00,4.940000057220459,5.427999973297119,4.922999858856201,5.28000020980835,293100
2025-06-05 00:00:00+00:00,5.300000190734863,5.433000087738037,5.0920000076293945,5.21999979019165,282600
2025-06-06 00:00:00+00:00,5.289999961853027,6.090000152587891,5.28000020980835,5.989999771118164,664900
2025-06-09 00:00:00+00:00,6.070000171661377,6.119999885559082,5.510000228881836,5.789999961853027,306600
2025-06-10 00:00:00+00:00,5.800000190734863,5.940000057220459,5.690000057220459,5.710000038146973,340500
2025-06-11 00:00:00+00:00,5.760000228881836,5.940000057220459,5.53000020980835,5.789999961853027,364000
2025-06-12 00:00:00+00:00,5.760000228881836,5.840000152587891,5.556000232696533,5.599999904632568,295300
2025-06-13 00:00:00+00:00,5.409999847412109,5.96999979019165,5.369999885559082,5.71999979019165,346200
2025-06-16 00:00:00+00:00,5.71999979019165,5.960000038146973,5.581999778747559,5.929999828338623,251300
2025-06-17 00:00:00+00:00,5.809999942779541,5.889999866485596,5.429999828338623,5.699999809265137,522500
2025-06-18 00:00:00+00:00,5.659999847412109,5.960000038146973,5.488999843597412,5.889999866485596,373700
2025-06-20 00:00:00+00:00,5.940000057220459,6.130000114440918,5.75,5.860000133514404,470500
2025-06-23 00:00:00+00:00,5.869999885559082,5.909999847412109,5.409999847412109,5.610000133514404,160400
2025-06-24 00:00:00+00:00,5.679999828338623,5.769999980926514,5.599999904632568,5.760000228881836,200000
2025-06-25 00:00:00+00:00,5.760000228881836,5.789999961853027,5.480000019073486,5.650000095367432,199700
2025-06-26 00:00:00+00:00,5.639999866485596,5.639999866485596,5.25,5.440000057220459,213700
2025-06-27 00:00:00+00:00,5.440000057220459,5.639999866485596,5.409999847412109,5.570000171661377,1354300
2025-06-30 00:00:00+00:00,5.630000114440918,5.675000190734863,5.360000133514404,5.360000133514404,239400
2025-07-01 00:00:00+00:00,5.360000133514404,5.710000038146973,5.260000228881836,5.429999828338623,304800
2025-07-02 00:00:00+00:00,5.429999828338623,5.9079999923706055,5.429999828338623,5.730000019073486,226300
2025-07-03 00:00:00+00:00,5.800000190734863,5.929999828338623,5.679999828338623,5.809999942779541,188900
2025-07-07 00:00:00+00:00,5.75,6.360000133514404,5.6020002365112305,6.199999809265137,630900
2025-07-08 00:00:00+00:00,6.239999771118164,6.449999809265137,6.170000076293945,6.409999847412109,327300
2025-07-09 00:00:00+00:00,6.5,6.889999866485596,6.494999885559082,6.769999980926514,330800
2025-07-10 00:00:00+00:00,6.75,6.889999866485596,6.541999816894531,6.670000076293945,276800
2025-07-11 00:00:00+00:00,6.650000095367432,6.795000076293945,6.269999980926514,6.369999885559082,283400
2025-07-14 00:00:00+00:00,6.320000171661377,6.670000076293945,6.320000171661377,6.619999885559082,204800
2025-07-15 00:00:00+00:00,6.46999979019165,6.630000114440918,6.199999809265137,6.309999942779541,259100
2025-07-16 00:00:00+00:00,6.369999885559082,6.429999828338623,6.269999980926514,6.329999923706055,120200
2025-07-17 00:00:00+00:00,6.329999923706055,6.488999843597412,6.21999979019165,6.239999771118164,132600
2025-07-18 00:00:00+00:00,6.309999942779541,6.309999942779541,5.940000057220459,5.96999979019165,198200
2025-07-21 00:00:00+00:00,6.0,6.39900016784668,6.0,6.260000228881836,302400
2025-07-22 00:00:00+00:00,6.230000019073486,6.474999904632568,6.199999809265137,6.420000076293945,226100
2025-07-23 00:00:00+00:00,6.53000020980835,6.710000038146973,6.380000114440918,6.679999828338623,161600
2025-07-24 00:00:00+00:00,6.679999828338623,6.730000019073486,6.480000019073486,6.559999942779541,100300
2025-07-25 00:00:00+00:00,6.550000190734863,6.755000114440918,6.420000076293945,6.650000095367432,117100
2025-07-28 00:00:00+00:00,6.690000057220459,6.795000076293945,6.579999923706055,6.630000114440918,160600
2025-07-29 00:00:00+00:00,6.630000114440918,6.699999809265137,6.304999828338623,6.650000095367432,239500
2025-07-30 00:00:00+00:00,6.480000019073486,7.340000152587891,6.440000057220459,6.730000019073486,322200
2025-07-31 00:00:00+00:00,6.650000095367432,6.998000144958496,6.639999866485596,6.920000076293945,198800
2025-08-01 00:00:00+00:00,6.769999980926514,6.860000133514404,6.519999980926514,6.559999942779541,233500
2025-08-04 00:00:00+00:00,6.619999885559082,6.929999828338623,6.46999979019165,6.889999866485596,365600
2025-08-05 00:00:00+00:00,6.900000095367432,7.204999923706055,6.769999980926514,7.019999980926514,261600
2025-08-06 00:00:00+00:00,7.019999980926514,7.179999828338623,6.849999904632568,6.980000019073486,164600
2025-08-07 00:00:00+00:00,7.059999942779541,7.098999977111816,6.590000152587891,6.670000076293945,216100
2025-08-08 00:00:00+00:00,6.670000076293945,6.670000076293945,6.199999809265137,6.28000020980835,177400
2025-08-11 00:00:00+00:00,6.210000038146973,6.71999979019165,6.059999942779541,6.679999828338623,309500
2025-08-12 00:00:00+00:00,6.75,7.019999980926514,6.534999847412109,6.650000095367432,239700
2025-08-13 00:00:00+00:00,7.050000190734863,7.199999809265137,6.75,6.869999885559082,350500
2025-08-14 00:00:00+00:00,6.769999980926514,6.980000019073486,6.599999904632568,6.760000228881836,414100
2025-08-15 00:00:00+00:00,6.820000171661377,7.139999866485596,6.78000020980835,6.849999904632568,406500
2025-08-18 00:00:00+00:00,6.849999904632568,6.998000144958496,6.570000171661377,6.78000020980835,232900
2025-08-19 00:00:00+00:00,6.78000020980835,6.800000190734863,6.269999980926514,6.300000190734863,224700
2025-08-20 00:00:00+00:00,6.269999980926514,6.409999847412109,6.150000095367432,6.309999942779541,199100
2025-08-21 00:00:00+00:00,6.21999979019165,6.449999809265137,6.119999885559082,6.349999904632568,243700
2025-08-22 00:00:00+00:00,6.409999847412109,6.960000038146973,6.349999904632568,6.789999961853027,471000
2025-08-25 00:00:00+00:00,6.809999942779541,6.809999942779541,6.375,6.420000076293945,240800
2025-08-26 00:00:00+00:00,6.400000095367432,6.679999828338623,6.400000095367432,6.670000076293945,221600
2025-08-27 00:00:00+00:00,6.670000076293945,6.803999900817871,6.489999771118164,6.510000228881836,154100
2025-08-28 00:00:00+00:00,6.539999961853027,6.820000171661377,6.510000228881836,6.53000020980835,236500
2025-08-29 00:00:00+00:00,6.53000020980835,6.590000152587891,6.090000152587891,6.179999828338623,235500
2025-09-02 00:00:00+00:00,6.21999979019165,6.610000133514404,6.21999979019165,6.590000152587891,330200
2025-09-03 00:00:00+00:00,6.699999809265137,7.03000020980835,6.650000095367432,6.989999771118164,326100
2025-09-04 00:00:00+00:00,6.900000095367432,7.150000095367432,6.500999927520752,7.0,406900
2025-09-05 00:00:00+00:00,7.039999961853027,7.570000171661377,6.840000152587891,7.519999980926514,543100
2025-09-08 00:00:00+00:00,7.559999942779541,7.610000133514404,7.21999979019165,7.429999828338623,409600
2025-09-09 00:00:00+00:00,7.46999979019165,7.699999809265137,7.119999885559082,7.53000020980835,438500
2025-09-10 00:00:00+00:00,7.539999961853027,7.90500020980835,7.360000133514404,7.489999771118164,460200
2025-09-11 00:00:00+00:00,7.46999979019165,7.860000133514404,7.400000095367432,7.840000152587891,337600
2025-09-12 00:00:00+00:00,7.860000133514404,7.934999942779541,7.420000076293945,7.429999828338623,292000
2025-09-15 00:00:00+00:00,7.429999828338623,7.645999908447266,6.989999771118164,7.369999885559082,457900
2025-09-16 00:00:00+00:00,7.449999809265137,7.625,7.21999979019165,7.269999980926514,389300
2025-09-17 00:00:00+00:00,7.320000171661377,7.829999923706055,7.210000038146973,7.389999866485596,512800
2025-09-18 00:00:00+00:00,7.550000190734863,7.789999961853027,7.400000095367432,7.480000019073486,505200
2025-09-19 00:00:00+00:00,7.480000019073486,7.632999897003174,6.860000133514404,7.050000190734863,1303700
2025-09-22 00:00:00+00:00,7.150000095367432,7.539999961853027,6.920000076293945,7.510000228881836,413300
2025-09-23 00:00:00+00:00,7.550000190734863,7.610000133514404,7.275000095367432,7.449999809265137,304800
2025-09-24 00:00:00+00:00,7.46999979019165,7.699999809265137,7.25,7.269999980926514,259500
2025-09-25 00:00:00+00:00,7.199999809265137,7.295000076293945,6.949999809265137,7.150000095367432,283300
2025-09-26 00:00:00+00:00,7.170000076293945,7.360000133514404,7.099999904632568,7.300000190734863,289400
