"('date', '')","('open', 'ADC')","('high', 'ADC')","('low', 'ADC')","('close', 'ADC')","('volume', 'ADC')"
2024-06-13 00:00:00+00:00,57.11492935454588,58.02603403404135,57.11492935454588,57.817237854003906,528000
2024-06-14 00:00:00+00:00,57.57996714381303,58.27279013006169,57.57996714381303,58.149410247802734,594600
2024-06-17 00:00:00+00:00,57.95960787527358,58.794789095064935,57.684377165736514,58.263309478759766,815000
2024-06-18 00:00:00+00:00,58.44362092294351,58.94662590549985,58.16839027873395,58.49107360839844,590500
2024-06-20 00:00:00+00:00,58.34871154880976,58.51005502278737,57.91214105283615,58.10195541381836,915900
2024-06-21 00:00:00+00:00,58.20636260530407,58.481589670385546,57.92163920905479,58.36770248413086,1211600
2024-06-24 00:00:00+00:00,58.3107642613679,58.96562380889265,58.196877061088784,58.623958587646484,662700
2024-06-25 00:00:00+00:00,58.633434902178486,58.6713985008017,57.684366659046255,57.7318229675293,505900
2024-06-26 00:00:00+00:00,57.46608844502631,58.073491615855566,57.34270854457396,57.96909713745117,558900
2024-06-27 00:00:00+00:00,58.07348899420433,58.51006317138672,57.722334730747654,58.51006317138672,703500
2024-06-28 00:00:00+00:00,58.853107181180725,59.08181257124459,58.41475912163625,59.024635314941406,1108100
2024-07-01 00:00:00+00:00,58.814987325923,59.15804356241655,58.157461660927524,58.767337799072266,840100
2024-07-02 00:00:00+00:00,58.99604776911522,59.07228410990268,58.662522866042096,58.91981506347656,390600
2024-07-03 00:00:00+00:00,58.92934541642017,59.22475579742202,58.81499453528837,58.98652267456055,220200
2024-07-05 00:00:00+00:00,58.99604561654411,59.55827588631689,58.71016661931952,59.5010986328125,512100
2024-07-08 00:00:00+00:00,59.55828336533485,59.6631065256817,59.03417119874973,59.05323028564453,1252500
2024-07-09 00:00:00+00:00,58.99605983712348,59.13900118776511,58.452888520924596,58.5767707824707,762000
2024-07-10 00:00:00+00:00,58.872166322305745,59.20569486499985,58.52911005445986,59.14851760864258,676100
2024-07-11 00:00:00+00:00,59.93945706754894,61.09250454634245,59.74886983618371,60.758975982666016,1236300
2024-07-12 00:00:00+00:00,61.10203380554733,61.483200984868816,60.863797048173474,61.14015197753906,783300
2024-07-15 00:00:00+00:00,61.22591830719479,62.38849721884378,61.082976966036554,62.24555587768555,1109900
2024-07-16 00:00:00+00:00,62.63627379951804,62.836388807595085,62.417096064786016,62.52191925048828,579400
2024-07-17 00:00:00+00:00,62.56954666885122,64.23717841669526,62.51236577940858,64.16094207763672,824300
2024-07-18 00:00:00+00:00,64.00847952077022,64.87565165651228,63.179432830883435,63.3604850769043,947800
2024-07-19 00:00:00+00:00,63.47482563416166,63.65588511063392,63.00789080937727,63.54153060913086,541000
2024-07-22 00:00:00+00:00,63.541533379213,63.96082596603952,63.03648036524323,63.18894577026367,863600
2024-07-23 00:00:00+00:00,63.093664152311376,63.7416585862562,62.87449373408947,63.55107498168945,969300
2024-07-24 00:00:00+00:00,63.7416493669045,65.5617537895474,63.655888938343075,64.65646362304688,2127000
2024-07-25 00:00:00+00:00,64.79941625582359,65.72376203330887,64.56118310782423,64.7041244506836,1074500
2024-07-26 00:00:00+00:00,65.0567083678982,65.8762310228702,64.78036429916727,65.49506378173828,828100
2024-07-29 00:00:00+00:00,65.63799413144592,65.98105044520615,65.17105919838842,65.81905364990234,1043500
2024-07-30 00:00:00+00:00,65.81905812145513,66.52422624973659,65.60941177432572,66.41940307617188,1429100
2024-07-31 00:00:00+00:00,66.16118536899786,66.65849086395895,65.89340492582883,65.9603500366211,1074100
2024-08-01 00:00:00+00:00,66.55328792450345,67.81569390430303,66.33332855272836,67.700927734375,1519100
2024-08-02 00:00:00+00:00,67.74873646803556,68.886810521775,67.4235766220923,68.35124969482422,1615100
2024-08-05 00:00:00+00:00,66.28551108516702,69.06853066094409,66.00816496515532,67.96871185302734,2650100
2024-08-06 00:00:00+00:00,67.88264210867936,70.00576162565868,67.59573031900841,69.08765411376953,2190600
2024-08-07 00:00:00+00:00,69.08764348189075,69.51801110016801,68.29386793936554,68.62859344482422,1150300
2024-08-08 00:00:00+00:00,68.40864560524987,69.00159330396404,67.9687194919345,68.45646667480469,910800
2024-08-09 00:00:00+00:00,68.71466753343874,68.9633239110098,68.17910668618046,68.9537582397461,618300
2024-08-12 00:00:00+00:00,68.87723450496559,69.13545650522202,68.01651396135863,68.7242202758789,698200
2024-08-13 00:00:00+00:00,69.145042006493,69.145042006493,68.475583584883,68.70510864257812,1520300
2024-08-14 00:00:00+00:00,68.82944931425543,69.43195540410913,68.40864724081864,68.85813903808594,1059200
2024-08-15 00:00:00+00:00,68.8198695003212,68.9633253864687,68.1121630375216,68.52339935302734,1054800
2024-08-16 00:00:00+00:00,68.66686046620038,68.78161934667841,67.97827799745207,68.26518249511719,1093000
2024-08-19 00:00:00+00:00,68.4181970039806,69.25979365867458,68.4181970039806,69.14503479003906,908300
2024-08-20 00:00:00+00:00,69.24066519232055,69.33630000890113,68.74335247175142,69.02069854736328,767800
2024-08-21 00:00:00+00:00,69.25024142091026,69.60409102585372,68.90595019155397,69.57540130615234,611700
2024-08-22 00:00:00+00:00,69.63278026657194,69.63278026657194,68.99201887608254,69.2789306640625,518600
2024-08-23 00:00:00+00:00,69.2789383347174,70.07271408260611,69.20242754325538,69.71886444091797,1004800
2024-08-26 00:00:00+00:00,70.06313628907228,70.10139167420137,69.38411962008526,69.4988784790039,632300
2024-08-27 00:00:00+00:00,69.06851499489979,69.87185615633177,68.7242238410094,69.5275650024414,607100
2024-08-28 00:00:00+00:00,69.49887951469873,70.18746186434664,69.33629959782873,70.13964080810547,777600
2024-08-29 00:00:00+00:00,69.9866312073882,70.06314198386525,69.57539490441057,69.68059539794922,420000
2024-08-30 00:00:00+00:00,69.93010193493636,70.56347078500913,69.53663964861374,70.064453125,1440900
2024-09-03 00:00:00+00:00,69.95890611725167,70.61147232457346,69.7861677882079,70.45792388916016,2518400
2024-09-04 00:00:00+00:00,70.46750629385299,71.82061679224199,70.46750629385299,71.59030151367188,1414100
2024-09-05 00:00:00+00:00,71.93577370203948,72.50197424089092,71.61908563733904,71.8781967163086,1050700
2024-09-06 00:00:00+00:00,71.78224268662692,72.06053637103057,71.48474446830612,72.01255798339844,592600
2024-09-09 00:00:00+00:00,71.70545765272138,73.2600948231624,71.70545765272138,73.25050354003906,1001700
2024-09-10 00:00:00+00:00,73.43283917864788,74.02782825310445,72.82825882027402,73.34647369384766,1203300
2024-09-11 00:00:00+00:00,72.76111079447665,73.28892447354981,72.214107218707,72.89546203613281,685900
2024-09-12 00:00:00+00:00,72.81867980957031,73.06819236878589,72.44441463154332,72.81867980957031,453000
2024-09-13 00:00:00+00:00,73.31769962960283,73.69196478058305,72.799484654032,73.59600067138672,784800
2024-09-16 00:00:00+00:00,74.02783317442844,74.18138158640211,73.53840676325144,73.61518096923828,920900
2024-09-17 00:00:00+00:00,73.22171736814632,73.49041973591942,72.751480902953,72.905029296875,946900
2024-09-18 00:00:00+00:00,73.25052078901147,73.47123749826524,72.29086509620618,72.5883560180664,622800
2024-09-19 00:00:00+00:00,72.63634247188973,72.74190518490191,70.57308124700445,71.13927459716797,1160000
2024-09-20 00:00:00+00:00,71.14886682881476,71.76304583770988,71.09128983472813,71.44635772705078,1770800
2024-09-23 00:00:00+00:00,71.89739545614034,72.33883615146996,71.70546726568091,71.94538116455078,446900
2024-09-24 00:00:00+00:00,71.49435862426746,72.15652348329456,71.3600073951305,71.6095199584961,748900
2024-09-25 00:00:00+00:00,71.80143053177406,71.82062042196195,71.36958844743151,71.55191802978516,501200
2024-09-26 00:00:00+00:00,71.38877023064977,71.95497076837357,71.10087065938815,71.39836883544922,542700
2024-09-27 00:00:00+00:00,71.8014441779308,72.07974522888931,71.29282779298997,71.81104278564453,760700
2024-09-30 00:00:00+00:00,71.84956438132764,72.59097313693023,71.40664381554565,72.533203125,1280800
2024-10-01 00:00:00+00:00,72.45615624356044,73.1301640608608,72.32135468010038,72.47541046142578,876300
2024-10-02 00:00:00+00:00,71.9458325219777,72.68724109557915,71.68585283983992,72.48503875732422,1246000
2024-10-03 00:00:00+00:00,72.2346901896391,72.45615409225327,71.83028551126614,72.39838409423828,1016600
2024-10-04 00:00:00+00:00,72.10951182603073,72.23468259060667,70.66520325852396,71.13700866699219,989800
2024-10-07 00:00:00+00:00,70.79038294482332,70.9251918532232,70.28969247728418,70.64595794677734,698900
2024-10-08 00:00:00+00:00,71.05998705145772,71.52216169608151,70.68446739790082,71.09849548339844,659000
2024-10-09 00:00:00+00:00,71.09850871405048,71.41625843269252,70.8481671291824,70.99259948730469,559800
2024-10-10 00:00:00+00:00,71.05037566433649,71.48366543020889,70.01047141088011,70.54005432128906,796300
2024-10-11 00:00:00+00:00,71.12740141549637,71.15628641803715,70.50153275795103,70.76150512695312,570900
2024-10-14 00:00:00+00:00,70.83852736545481,71.82065405312986,70.60744002943727,71.5703125,471100
2024-10-15 00:00:00+00:00,71.87844938729276,73.07240949271099,71.78216358536376,72.533203125,757500
2024-10-16 00:00:00+00:00,72.69687647484379,74.02563793004047,72.35024177416041,73.84269714355469,587000
2024-10-17 00:00:00+00:00,73.38050657725529,73.56345468864224,72.61983648049231,73.0723876953125,617500
2024-10-18 00:00:00+00:00,73.27458566223213,73.28421644281978,72.4465148388903,72.77389526367188,1108400
2024-10-21 00:00:00+00:00,72.68724961103285,72.98574510868386,71.95547173337165,72.1961898803711,1192300
2024-10-22 00:00:00+00:00,71.86879129043245,72.77389364609098,71.7436205301079,72.32134246826172,647400
2024-10-23 00:00:00+00:00,71.66659075744049,74.23745822099488,71.47401922198918,73.83305358886719,1547700
2024-10-24 00:00:00+00:00,73.64048562162168,74.59372725672088,72.13839965701258,72.2154312133789,1096100
2024-10-25 00:00:00+00:00,72.31172451277172,73.08202546434926,71.94583560114626,72.24432373046875,3399300
2024-10-28 00:00:00+00:00,72.05175595718995,72.45616067228855,71.46440310358429,71.68585968017578,1533600
2024-10-29 00:00:00+00:00,71.62807563686181,71.6377064175625,70.71334981589415,71.13700866699219,1417300
2024-10-30 00:00:00+00:00,71.2621945439771,72.53318592805253,71.13701641962577,72.25395202636719,1201100
2024-10-31 00:00:00+00:00,72.2085394794874,72.55634679856963,71.54191492706762,71.73513793945312,1202400
2024-11-01 00:00:00+00:00,72.31480957677402,72.85584724353336,71.41630862358589,71.42597198486328,952400
2024-11-04 00:00:00+00:00,71.6095600826886,71.74481769646455,70.90428192143933,71.49362182617188,826800
2024-11-05 00:00:00+00:00,71.3390249595603,71.56123806945789,70.65307364698599,71.55157470703125,1180600
2024-11-06 00:00:00+00:00,71.29072073282686,71.41631495663049,69.60965689975126,70.71104431152344,1980400
2024-11-07 00:00:00+00:00,70.8463194523436,71.34870384302866,70.39223714232756,71.18446350097656,1284800
2024-11-08 00:00:00+00:00,71.64819357712894,73.50316112949184,71.54191870341155,73.24230194091797,755800
2024-11-11 00:00:00+00:00,73.0297466991037,73.99587648131268,72.90415248097123,73.44518280029297,772400
2024-11-12 00:00:00+00:00,73.56113556748458,74.20844088047167,73.32926643780007,73.638427734375,1224300
2024-11-13 00:00:00+00:00,74.08283861269383,74.65285169704539,73.6384197576945,74.0538558959961,653600
2024-11-14 00:00:00+00:00,73.89927301138835,73.89927301138835,72.72059336959336,73.02975463867188,788300
2024-11-15 00:00:00+00:00,73.15534865674664,73.80265384505104,72.4307513164397,73.39688110351562,626000
2024-11-18 00:00:00+00:00,73.16501770280028,74.46929154248684,72.8655124332677,74.15046691894531,626800
2024-11-19 00:00:00+00:00,74.11183098416859,74.95236673283217,73.81233304462741,74.89439392089844,819200
2024-11-20 00:00:00+00:00,74.39200899953487,74.90405671329066,73.91860736977777,74.40167236328125,701100
2024-11-21 00:00:00+00:00,74.31471179281503,74.71082859870387,73.59011435168934,74.50794219970703,523700
2024-11-22 00:00:00+00:00,74.78812511519979,74.94270207872563,73.72537624289251,73.86063385009766,609200
2024-11-25 00:00:00+00:00,73.86062659547665,74.8750659208634,73.59977477034106,73.81232452392578,961700
2024-11-26 00:00:00+00:00,73.84130016880967,74.54657815897502,73.80265409267872,74.35334777832031,576500
2024-11-27 00:00:00+00:00,74.77844893125068,75.73491538136031,74.59488190823505,75.01998138427734,602100
2024-11-29 00:00:00+00:00,75.17797589178745,75.73046976317326,74.36377751083181,74.44132232666016,519200
2024-12-02 00:00:00+00:00,74.23776426535125,74.23776426535125,72.96799935357312,73.18124389648438,746300
2024-12-03 00:00:00+00:00,72.958306530707,73.37510067807597,72.2119580038318,72.24103546142578,829100
2024-12-04 00:00:00+00:00,72.0762523846708,73.28786231933097,71.96963011881428,73.20062255859375,529500
2024-12-05 00:00:00+00:00,73.04553498498873,73.04553498498873,72.4445738391627,72.79351806640625,400200
2024-12-06 00:00:00+00:00,72.42520141601562,72.90984542185612,71.80485768014624,72.42520141601562,533300
2024-12-09 00:00:00+00:00,72.21196729873014,72.67722886536329,71.85332802038623,72.1731948852539,494400
2024-12-10 00:00:00+00:00,72.17318943876543,72.35735654010912,71.3492960510445,71.7273178100586,505100
2024-12-11 00:00:00+00:00,71.97932830228163,72.53182216150192,71.89208853762554,72.03748321533203,650700
2024-12-12 00:00:00+00:00,71.814541185613,72.44457983668889,71.30081975160782,71.37836456298828,461200
2024-12-13 00:00:00+00:00,71.19419760388207,72.45427490814275,71.13604269278952,72.3670425415039,516100
2024-12-16 00:00:00+00:00,72.22165899577395,73.15217469201933,71.6788526266531,71.77578735351562,736700
2024-12-17 00:00:00+00:00,70.85496020853797,72.27981493047474,70.6901830026888,71.05850982666016,1129600
2024-12-18 00:00:00+00:00,70.99065610669534,71.70793460225171,68.36388632697603,68.45112609863281,1107300
2024-12-19 00:00:00+00:00,68.42204077314248,69.28471395212739,67.17166568035499,67.30736541748047,1313300
2024-12-20 00:00:00+00:00,67.85017638830085,68.94546943062521,66.85181069037189,68.01495361328125,4301400
2024-12-23 00:00:00+00:00,67.79201436549134,68.1506462417277,67.30737029915545,68.13126373291016,1807300
2024-12-24 00:00:00+00:00,68.22818948904033,68.82915077962596,67.93740009793214,68.77098846435547,322600
2024-12-26 00:00:00+00:00,68.35419000204229,69.08115603922192,68.35419000204229,68.63528442382812,476000
2024-12-27 00:00:00+00:00,68.96483870811556,69.12961588380858,67.78230623299126,68.14094543457031,824900
2024-12-30 00:00:00+00:00,67.8889442528817,67.94709917660298,67.11351075954946,67.762939453125,450200
2024-12-31 00:00:00+00:00,68.07714140762458,68.66082501733754,67.85339218923238,68.53435516357422,740000
2025-01-02 00:00:00+00:00,68.25225130759881,68.5635497461605,67.38644487147324,67.84366607666016,567800
2025-01-03 00:00:00+00:00,67.73666255921671,68.738661687343,67.50319056504266,68.41763305664062,570100
2025-01-06 00:00:00+00:00,68.2814233264955,69.25423171731292,67.81447203324997,68.50516510009766,1224800
2025-01-07 00:00:00+00:00,68.58300435836237,69.58499600048472,68.00905086314293,68.13551330566406,3236700
2025-01-08 00:00:00+00:00,67.92149112325603,68.2327895553163,67.27944135423049,67.79502868652344,813800
2025-01-10 00:00:00+00:00,66.61793752116633,67.11406457325553,65.74240827933131,66.5011978149414,761700
2025-01-13 00:00:00+00:00,66.50119225651225,67.72693309262907,66.2482599584697,67.62964630126953,1018300
2025-01-14 00:00:00+00:00,67.60045859365181,68.89429564176848,67.42535277193721,68.72891998291016,899000
2025-01-15 00:00:00+00:00,70.1784090200373,71.01502497652972,68.63164697006614,68.78729248046875,707200
2025-01-16 00:00:00+00:00,68.66082422469142,70.25622953639416,68.66082422469142,70.1881332397461,779800
2025-01-17 00:00:00+00:00,70.32433022537997,70.89828370127034,69.92547516157263,70.47025299072266,753300
2025-01-21 00:00:00+00:00,70.30486788860284,71.22904042806186,70.04221285604623,71.1803970336914,413500
2025-01-22 00:00:00+00:00,70.85936887228497,70.86909903560593,69.38070319091878,69.5558090209961,636900
