"('date', '')","('open', 'BGB')","('high', 'BGB')","('low', 'BGB')","('close', 'BGB')","('volume', 'BGB')"
2024-06-27 00:00:00+00:00,10.630297748892318,10.70182196960957,10.61241626739502,10.61241626739502,173700
2024-06-28 00:00:00+00:00,10.683941358089958,10.728644212837322,10.603476390071913,10.630298614501953,181700
2024-07-01 00:00:00+00:00,10.630297240726154,10.782286415643684,10.630297240726154,10.674999237060547,337800
2024-07-02 00:00:00+00:00,10.701822135674377,10.728643505700553,10.674999913012218,10.710762023925781,99800
2024-07-03 00:00:00+00:00,10.710762099441633,10.82698917388916,10.710762099441633,10.82698917388916,109700
2024-07-05 00:00:00+00:00,10.835930385036571,10.853811867713336,10.737584788222437,10.773346900939941,146800
2024-07-08 00:00:00+00:00,10.809106912550517,10.826987539115569,10.746523440619052,10.79122543334961,97300
2024-07-09 00:00:00+00:00,10.826988133464946,10.898512348923198,10.818048246009592,10.844869613647461,98500
2024-07-10 00:00:00+00:00,10.880631403724447,10.889572143554688,10.82698781737889,10.889572143554688,124700
2024-07-11 00:00:00+00:00,10.907452770579287,10.943214877264364,10.86274992406397,10.889572143554688,111100
2024-07-12 00:00:00+00:00,10.87169098128533,10.880631721376588,10.844869613647461,10.844869613647461,96300
2024-07-15 00:00:00+00:00,10.81804975499583,10.835930385036571,10.70182267550493,10.773346900939941,403200
2024-07-16 00:00:00+00:00,10.782284863587197,10.791224749985668,10.719700542983082,10.755462646484375,281300
2024-07-17 00:00:00+00:00,10.76440508097819,10.78228656186318,10.648178013133565,10.666059494018555,460900
2024-07-18 00:00:00+00:00,10.666059349375224,10.710761345709617,10.657118609053976,10.674999237060547,241600
2024-07-19 00:00:00+00:00,10.701821475602731,10.719702103638673,10.540891560099615,10.558773040771484,1065100
2024-07-22 00:00:00+00:00,10.59453691664385,10.648179662335194,10.56771469116211,10.56771469116211,195600
2024-07-23 00:00:00+00:00,10.5677114747623,10.666057899657055,10.5677114747623,10.621355056762695,212400
2024-07-24 00:00:00+00:00,10.631275590034157,10.667344344862512,10.595206835205802,10.622258186340332,74800
2024-07-25 00:00:00+00:00,10.622259422819104,10.676362991333008,10.622259422819104,10.676362991333008,188700
2024-07-26 00:00:00+00:00,10.685379981994629,10.70341393083571,10.649311224365452,10.685379981994629,136100
2024-07-29 00:00:00+00:00,10.712430574649867,10.739481925964355,10.676361819581562,10.739481925964355,157100
2024-07-30 00:00:00+00:00,10.757515321714449,10.865721572718964,10.757515321714449,10.847686767578125,234500
2024-07-31 00:00:00+00:00,10.865723609924316,10.901792367021656,10.820637448565892,10.865723609924316,190400
2024-08-01 00:00:00+00:00,10.883755517912965,10.901790323053804,10.784566669478869,10.847686767578125,273600
2024-08-02 00:00:00+00:00,10.802604026482273,10.820638837319086,10.62226021784971,10.640295028686523,263300
2024-08-05 00:00:00+00:00,10.550120441940322,10.577171792472951,10.441914179862879,10.468965530395508,250000
2024-08-06 00:00:00+00:00,10.505034518161443,10.622258186340332,10.505034518161443,10.622258186340332,204900
2024-08-07 00:00:00+00:00,10.640292904211698,10.784567922311338,10.595206746068826,10.703413009643555,137100
2024-08-08 00:00:00+00:00,10.712430987047803,10.802602448216431,10.712430987047803,10.730464935302734,150300
2024-08-09 00:00:00+00:00,10.730464842294724,10.838671970674355,10.721448298218904,10.811619758605957,120400
2024-08-12 00:00:00+00:00,10.838672511888035,10.874741269833294,10.802602893995754,10.820637702941895,71600
2024-08-13 00:00:00+00:00,10.856704170148545,10.919824268247803,10.820635419813707,10.847686767578125,76400
2024-08-14 00:00:00+00:00,10.847687273635032,10.883756025652518,10.829653327599729,10.83867073059082,86000
2024-08-15 00:00:00+00:00,10.883756637573242,10.892774041071323,10.84768788352785,10.883756637573242,118600
2024-08-16 00:00:00+00:00,10.910809834932834,11.000981298228712,10.856706268997701,10.98294734954834,219100
2024-08-19 00:00:00+00:00,10.97392997779725,11.000981330871582,10.97392997779725,11.000981330871582,152800
2024-08-20 00:00:00+00:00,11.000979835976423,11.000979835976423,10.982945889693125,10.991962432861328,164200
2024-08-21 00:00:00+00:00,11.000981771389474,11.091154098510742,10.99196436668794,11.091154098510742,274100
2024-08-22 00:00:00+00:00,11.08213612137607,11.091153525611823,11.046067364380056,11.064102172851562,137300
2024-08-23 00:00:00+00:00,11.11956356375723,11.14684030575211,11.028643691694253,11.037735939025879,182200
2024-08-26 00:00:00+00:00,11.110472183510034,11.110472183510034,10.992275569452175,11.037735939025879,185300
2024-08-27 00:00:00+00:00,11.019550741979552,11.08319473507543,11.001367115559749,11.074103355407715,146400
2024-08-28 00:00:00+00:00,11.06501181393633,11.092287688846781,11.028643691694253,11.037735939025879,179600
2024-08-29 00:00:00+00:00,11.028643153595969,11.137747514998892,11.028643153595969,11.10137939453125,137300
2024-08-30 00:00:00+00:00,11.092284985389128,11.165021212145708,11.065009117126465,11.065009117126465,222400
2024-09-03 00:00:00+00:00,11.065008593999815,11.15592930668914,11.065008593999815,11.128652572631836,170600
2024-09-04 00:00:00+00:00,11.128655517495645,11.155932258770918,11.119563270403887,11.137747764587402,164000
2024-09-05 00:00:00+00:00,11.146840423370573,11.210484421194655,11.101380053317182,11.20139217376709,267300
2024-09-06 00:00:00+00:00,11.201390267956471,11.210482513837077,11.128654035080205,11.192298889160156,224500
2024-09-09 00:00:00+00:00,11.17411576325507,11.274127878913736,11.17411576325507,11.25594425201416,259100
2024-09-10 00:00:00+00:00,11.228668044469023,11.30140428407481,11.21048355102539,11.21048355102539,171800
2024-09-11 00:00:00+00:00,11.210483100778896,11.31958745580562,11.1832072287933,11.283219337463379,198900
2024-09-12 00:00:00+00:00,11.283219337463379,11.310495209448975,11.228667593492185,11.283219337463379,166000
2024-09-13 00:00:00+00:00,11.3104973410325,11.346865466228701,11.155933459262021,11.174117088317871,264800
2024-09-16 00:00:00+00:00,11.210483716664836,11.274127710489173,11.192300090036905,11.237759590148926,153300
2024-09-17 00:00:00+00:00,11.237760296392914,11.274128419018737,11.192300793423962,11.20139217376709,179100
2024-09-18 00:00:00+00:00,11.246850884303935,11.265035376475875,11.192299141956742,11.228667259216309,185400
2024-09-19 00:00:00+00:00,11.265036747576886,11.328680743756351,11.255944500384272,11.292312622070312,288600
2024-09-20 00:00:00+00:00,11.328679702162264,11.337771948518908,11.265035711834427,11.283219337463379,110000
2024-09-23 00:00:00+00:00,11.267646904335438,11.331771443559807,11.267646904335438,11.285967826843262,203400
2024-09-24 00:00:00+00:00,11.285966971277238,11.3226096871464,11.212681539538913,11.295127868652344,197500
2024-09-25 00:00:00+00:00,11.285968328838416,11.40505738814594,11.285968328838416,11.340932846069336,182600
2024-09-26 00:00:00+00:00,11.359254207286064,11.377576004946455,11.276808738708496,11.276808738708496,171200
2024-09-27 00:00:00+00:00,11.322609156178634,11.331770053124144,11.176038299575346,11.231002807617188,170900
2024-09-30 00:00:00+00:00,11.24016508375804,11.322610545490233,11.231004185688466,11.285967826843262,365500
2024-10-01 00:00:00+00:00,11.304290561567687,11.313451460397882,11.240166017019112,11.276808738708496,207400
2024-10-02 00:00:00+00:00,11.285966971277238,11.295127868652344,11.203520642163808,11.295127868652344,124600
2024-10-03 00:00:00+00:00,11.240166776149675,11.276809500313812,11.176041353638846,11.258487701416016,155900
2024-10-04 00:00:00+00:00,11.276806931215004,11.423377794479556,11.258485136491307,11.40505599975586,534100
2024-10-07 00:00:00+00:00,11.405057147828938,11.469182562185711,11.350093505387527,11.423378944396973,438500
2024-10-08 00:00:00+00:00,11.405057261818499,11.441699981689453,11.405057261818499,11.441699981689453,396200
2024-10-09 00:00:00+00:00,11.414217948913574,11.45086066810626,11.405057050707569,11.414217948913574,192700
2024-10-10 00:00:00+00:00,11.405057050707569,11.432538871694248,11.359253433308876,11.414217948913574,150000
2024-10-11 00:00:00+00:00,11.405056855996385,11.4233786520956,11.359253239379667,11.395895957946777,185300
2024-10-14 00:00:00+00:00,11.386735078663419,11.423377794479556,11.386735078663419,11.40505599975586,74400
2024-10-15 00:00:00+00:00,11.405056643053856,11.423378438810987,11.350093003045073,11.368413925170898,193800
2024-10-16 00:00:00+00:00,11.350093003045073,11.405056643053856,11.331771207287941,11.368413925170898,117400
2024-10-17 00:00:00+00:00,11.368414120066461,11.386735916137695,11.340932299590934,11.386735916137695,125500
2024-10-18 00:00:00+00:00,11.35925122046284,11.39589393251732,11.32260850840836,11.377573013305664,145500
2024-10-21 00:00:00+00:00,11.359253883361816,11.377575680499737,11.304290239210799,11.359253883361816,131500
2024-10-22 00:00:00+00:00,11.350093197626551,11.414217736613224,11.340932299590934,11.386735916137695,150000
2024-10-23 00:00:00+00:00,11.377575371391643,11.395896294400444,11.285968135453587,11.322610855102539,113300
2024-10-24 00:00:00+00:00,11.362300313447012,11.37152978249265,11.297688748600194,11.30691909790039,181800
2024-10-25 00:00:00+00:00,11.334608575156018,11.362299621369946,11.28845771172064,11.31614875793457,122400
2024-10-28 00:00:00+00:00,11.343840144525162,11.353070494256352,11.325380325317383,11.325380325317383,141500
2024-10-29 00:00:00+00:00,11.325380325317383,11.334609794793973,11.279229456916035,11.325380325317383,127600
2024-10-30 00:00:00+00:00,11.325379106672546,11.380759438591394,11.28845771172064,11.31614875793457,98800
2024-10-31 00:00:00+00:00,11.343839614846619,11.37152978249265,11.30691909790039,11.30691909790039,146300
2024-11-01 00:00:00+00:00,11.343840144525162,11.371530313464131,11.288458926392623,11.325380325317383,203200
2024-11-04 00:00:00+00:00,11.29768818695014,11.30691853579146,11.251537322998047,11.251537322998047,120800
2024-11-05 00:00:00+00:00,11.251537322998047,11.279228369522011,11.24230785441124,11.251537322998047,91800
2024-11-06 00:00:00+00:00,11.297688484191895,11.325379531444408,11.269998317193917,11.297688484191895,127300
2024-11-07 00:00:00+00:00,11.325379435077778,11.39922046661377,11.306918737066516,11.39922046661377,139000
2024-11-08 00:00:00+00:00,11.426910400390625,11.500751430421056,11.334608672725329,11.426910400390625,198800
2024-11-11 00:00:00+00:00,11.436142684341315,11.519213196991197,11.436142684341315,11.46383285522461,184400
2024-11-12 00:00:00+00:00,11.491522440893393,11.491522440893393,11.371530532836914,11.371530532836914,119900
2024-11-13 00:00:00+00:00,11.417679986263344,11.445370152302738,11.353069305419922,11.353069305419922,161500
2024-11-14 00:00:00+00:00,11.37152978249265,11.37152978249265,11.297688748600194,11.30691909790039,166800
2024-11-15 00:00:00+00:00,11.334610303232905,11.445371864211834,11.297689782906595,11.417681694030762,202400
2024-11-18 00:00:00+00:00,11.417681983582678,11.491523026107904,11.389991812699384,11.46383285522461,164900
2024-11-19 00:00:00+00:00,11.473061986639062,11.51921197312309,11.445370938443164,11.454601287841797,111700
2024-11-20 00:00:00+00:00,11.473063683144476,11.54690472874317,11.463833332380965,11.519213676452637,198500
2024-11-21 00:00:00+00:00,11.5498998428517,11.58709755221421,11.522001782545653,11.53130054473877,81200
2024-11-22 00:00:00+00:00,11.568499774759609,11.61499713929058,11.540601710786412,11.587099075317383,134500
2024-11-25 00:00:00+00:00,11.577798963312494,11.587098613220508,11.429008112237982,11.438307762145996,443600
2024-11-26 00:00:00+00:00,11.475506410125115,11.512704125925216,11.447608344990915,11.484806060791016,144000
2024-11-27 00:00:00+00:00,11.549899101257324,11.577797159772096,11.531299804338616,11.549899101257324,168500
2024-11-29 00:00:00+00:00,11.568499755308792,11.642896070551336,11.568499755308792,11.633596420288086,87800
2024-12-02 00:00:00+00:00,11.596398459837786,11.735889663370468,11.57779915970626,11.707991600036621,161500
2024-12-03 00:00:00+00:00,11.707990420616637,11.763786541663636,11.689391122358735,11.735888481140137,170400
2024-12-04 00:00:00+00:00,11.735889806734543,11.74518945691391,11.69869209288053,11.726590156555176,113600
2024-12-05 00:00:00+00:00,11.698693251782835,11.76378903576005,11.670795185344534,11.745190620422363,122900
2024-12-06 00:00:00+00:00,11.763787726704317,11.763787726704317,11.680093536702774,11.707991600036621,148800
2024-12-09 00:00:00+00:00,11.670792921390122,11.763786753766263,11.670792921390122,11.754487991333008,156900
2024-12-10 00:00:00+00:00,11.763786182617855,11.800983891134983,11.698690414428711,11.698690414428711,138500
2024-12-11 00:00:00+00:00,11.698691578754554,11.763787353422432,11.680093166076624,11.717290878295898,183200
2024-12-12 00:00:00+00:00,11.707992576081898,11.75448994342356,11.6521955578992,11.661495208740234,131400
2024-12-13 00:00:00+00:00,11.68009367938525,11.754489107093276,11.68009367938525,11.726590156555176,134100
2024-12-16 00:00:00+00:00,11.68939157420951,11.735888934788258,11.680092811584473,11.680092811584473,87400
2024-12-17 00:00:00+00:00,11.642895505202155,11.68009321758547,11.559200430623841,11.577798843383789,219200
2024-12-18 00:00:00+00:00,11.577799108393352,11.633596121677197,11.429008255454347,11.45690631866455,187200
2024-12-19 00:00:00+00:00,11.503402378307474,11.6149955053655,11.354611542230105,11.373209953308105,435500
2024-12-20 00:00:00+00:00,11.391811720478909,11.512704522711697,11.382512069492495,11.429009437561035,154700
2024-12-23 00:00:00+00:00,11.559226988890932,11.63471574621438,11.512046290589534,11.625279426574707,199500
2024-12-24 00:00:00+00:00,11.625279048955756,11.64415168762207,11.559226613417534,11.64415168762207,136100
2024-12-26 00:00:00+00:00,11.644151402272207,11.729076474395583,11.596970706659562,11.700767517089844,181200
2024-12-27 00:00:00+00:00,11.729076558833613,11.738511978106532,11.49317397896904,11.540353775024414,232400
2024-12-30 00:00:00+00:00,11.57810015454859,11.57810015454859,11.464866113518458,11.512046813964844,233400
2024-12-31 00:00:00+00:00,11.596970790146559,11.625278847759168,11.464865021459504,11.540353775024414,180200
2025-01-02 00:00:00+00:00,11.59697136841061,11.59697136841061,11.48373823241706,11.559226989746094,214900
2025-01-03 00:00:00+00:00,11.606407688919504,11.606407688919504,11.474301913635324,11.49317455291748,237100
2025-01-06 00:00:00+00:00,11.493173976531489,11.502609395802406,11.464865019027958,11.4743013381958,165400
2025-01-07 00:00:00+00:00,11.52148189103096,11.530918210081598,11.474301195674693,11.502609252929688,178400
2025-01-08 00:00:00+00:00,11.530917316378048,11.5686616897583,11.474300306359245,11.5686616897583,132600
2025-01-10 00:00:00+00:00,11.540354874273872,11.56866383447991,11.474302433587136,11.512046813964844,177500
2025-01-13 00:00:00+00:00,11.512044899489688,11.52148121798909,11.37994004008551,11.445992469787598,298300
2025-01-14 00:00:00+00:00,11.436556731351576,11.568662497353035,11.408248674314445,11.53091812133789,310700
2025-01-15 00:00:00+00:00,11.60640768719233,11.644152065854055,11.530918929868882,11.625279426574707,292900
2025-01-16 00:00:00+00:00,11.596971944789487,11.63471632532993,11.559227564249044,11.578100204467773,181700
2025-01-17 00:00:00+00:00,11.55922741914412,11.625279859286474,11.530919359068397,11.60640811920166,723000
2025-01-21 00:00:00+00:00,11.606406071505528,11.71020287340184,11.606406071505528,11.634714126586914,334400
2025-01-22 00:00:00+00:00,11.691331716588344,11.719639773073936,11.615842966028842,11.653587341308594,177700
2025-01-23 00:00:00+00:00,11.672458499994377,11.672458499994377,11.596969753179451,11.634714126586914,123900
