"('date', '')","('open', 'CUZ')","('high', 'CUZ')","('low', 'CUZ')","('close', 'CUZ')","('volume', 'CUZ')"
1980-08-06 00:00:00+00:00,0.777271807193756,0.7843379574482076,0.777271807193756,0.7772718071937561,18214
1980-08-07 00:00:00+00:00,0.7914039492607117,0.8055361873683468,0.7914039492607117,0.7914039492607117,8173
1980-08-08 00:00:00+00:00,0.7984700202941895,0.8055361706735343,0.7984700202941895,0.7984700202941895,16813
1980-08-11 00:00:00+00:00,0.7984700202941895,0.8055361706735343,0.7984700202941895,0.7984700202941895,1168
1980-08-12 00:00:00+00:00,0.7984696221400188,0.8055357689958534,0.78433758020401,0.78433758020401,11442
1980-08-13 00:00:00+00:00,0.7843379574482076,0.7914039188708227,0.777271807193756,0.7772718071937561,13777
1980-08-14 00:00:00+00:00,0.7772715863841335,0.791403694046509,0.7702054381370544,0.7702054381370544,234
1980-08-15 00:00:00+00:00,0.7702054381370544,0.7843377346312126,0.7702054381370544,0.7702054381370544,2102
1980-08-18 00:00:00+00:00,0.7702053491740436,0.7702053491740436,0.7560731172561644,0.7560731172561646,19382
1980-08-19 00:00:00+00:00,0.7560731172561644,0.7702053491740436,0.7560731172561644,0.7560731172561646,701
1980-08-20 00:00:00+00:00,0.7560736723391464,0.7702059146324259,0.7490075826644897,0.7490075826644897,19615
1980-08-21 00:00:00+00:00,0.7490075826644897,0.7702059146324259,0.7490075826644897,0.7490075826644897,1868
1980-08-22 00:00:00+00:00,0.78433758020401,0.7984696221400188,0.78433758020401,0.78433758020401,22651
1980-08-25 00:00:00+00:00,0.7914039492607117,0.8055361873683468,0.7914039492607117,0.7914039492607117,5371
1980-08-26 00:00:00+00:00,0.7914039492607117,0.7984700368425552,0.7914039492607117,0.7914039492607117,25920
1980-08-27 00:00:00+00:00,0.7914035382280993,0.7914035382280993,0.78433758020401,0.78433758020401,2102
1980-08-28 00:00:00+00:00,0.78433758020401,0.7914035382280993,0.78433758020401,0.78433758020401,3269
1980-08-29 00:00:00+00:00,0.78433758020401,0.7984696221400188,0.78433758020401,0.78433758020401,11909
1980-09-02 00:00:00+00:00,0.78433758020401,0.7984696221400188,0.78433758020401,0.78433758020401,2802
1980-09-03 00:00:00+00:00,0.78433758020401,0.78433758020401,0.78433758020401,0.78433758020401,0
1980-09-04 00:00:00+00:00,0.78433758020401,0.7984696221400188,0.78433758020401,0.78433758020401,1401
1980-09-05 00:00:00+00:00,0.78433758020401,0.7984696221400188,0.78433758020401,0.78433758020401,2802
1980-09-08 00:00:00+00:00,0.7843379574482076,0.7914039188708227,0.777271807193756,0.7772718071937561,18214
1980-09-09 00:00:00+00:00,0.777271807193756,0.7843379574482076,0.777271807193756,0.7772718071937561,5604
1980-09-10 00:00:00+00:00,0.777271807193756,0.7914039188708227,0.777271807193756,0.7772718071937561,6071
1980-09-11 00:00:00+00:00,0.78433758020401,0.7984696221400188,0.78433758020401,0.78433758020401,4670
1980-09-12 00:00:00+00:00,0.78433758020401,0.7984696221400188,0.78433758020401,0.78433758020401,8407
1980-09-15 00:00:00+00:00,0.78433758020401,0.7984696221400188,0.78433758020401,0.78433758020401,14711
1980-09-16 00:00:00+00:00,0.7914039492607117,0.8055361873683468,0.7914039492607117,0.7914039492607117,24753
1980-09-17 00:00:00+00:00,0.8055362105369568,0.8196684490510594,0.8055362105369568,0.8055362105369568,10975
1980-09-18 00:00:00+00:00,0.8055362105369568,0.8196684490510594,0.8055362105369568,0.8055362105369568,9341
1980-09-19 00:00:00+00:00,0.8055362105369568,0.8196684490510594,0.8055362105369568,0.8055362105369568,3036
1980-09-22 00:00:00+00:00,0.8055362105369568,0.8196684490510594,0.8055362105369568,0.8055362105369568,2335
1980-09-23 00:00:00+00:00,0.8055362105369568,0.8267345997800856,0.8055362105369568,0.8055362105369568,12610
1980-09-24 00:00:00+00:00,0.8126022815704346,0.8267345186985253,0.8126022815704346,0.8126022815704346,2569
1980-09-25 00:00:00+00:00,0.8267346620559692,0.8408669016346186,0.8267346620559692,0.8267346620559692,13777
1980-09-26 00:00:00+00:00,0.8267346620559692,0.8408669016346186,0.8267346620559692,0.8267346620559692,27788
1980-09-29 00:00:00+00:00,0.8267346620559692,0.8408669016346186,0.8267346620559692,0.8267346620559692,5371
1980-09-30 00:00:00+00:00,0.8267346620559692,0.8408669016346186,0.8267346620559692,0.8267346620559692,1635
1980-10-01 00:00:00+00:00,0.8267346620559692,0.8479329899519661,0.8267346620559692,0.8267346620559692,9107
1980-10-02 00:00:00+00:00,0.8338005542755127,0.8549988142420317,0.8338005542755127,0.8338005542755127,3269
1980-10-03 00:00:00+00:00,0.8691306114196776,0.8761966945054597,0.8691306114196776,0.8691306114196777,20549
1980-10-06 00:00:00+00:00,0.8761969804763795,0.8973953625402145,0.8761969804763795,0.8761969804763794,1635
1980-10-07 00:00:00+00:00,0.8761969804763795,0.8973953625402145,0.8761969804763795,0.8761969804763794,4203
1980-10-08 00:00:00+00:00,0.883263349533081,0.9044617368942315,0.883263349533081,0.883263349533081,9574
1980-10-09 00:00:00+00:00,0.9256598353385926,0.9468582204077137,0.9256598353385926,0.9256598353385925,15645
1980-10-10 00:00:00+00:00,0.9256598353385926,0.9397920710700276,0.9256598353385926,0.9256598353385925,7239
1980-10-13 00:00:00+00:00,0.9256598353385926,0.9397920710700276,0.9256598353385926,0.9256598353385925,1635
1980-10-14 00:00:00+00:00,0.9256598353385926,0.9397920710700276,0.9256598353385926,0.9256598353385925,4203
1980-10-15 00:00:00+00:00,0.9256598353385926,0.9397920710700276,0.9256598353385926,0.9256598353385925,1401
1980-10-16 00:00:00+00:00,0.9256602712590047,0.9256602712590047,0.9185941815376282,0.9185941815376282,5371
1980-10-17 00:00:00+00:00,0.9185943171385663,0.9256604079030242,0.9115282893180846,0.9115282893180847,15178
1980-10-20 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,3036
1980-10-21 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,934
1980-10-22 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,17747
1980-10-23 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,934
1980-10-24 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,11676
1980-10-27 00:00:00+00:00,0.9185941815376282,0.9327264239243482,0.9185941815376282,0.9185941815376282,3269
1980-10-28 00:00:00+00:00,0.9185941815376282,0.9397925136457248,0.9185941815376282,0.9185941815376282,10508
1980-10-29 00:00:00+00:00,0.9539241194725037,0.9680563524286901,0.9539241194725037,0.9539241194725037,13310
1980-10-30 00:00:00+00:00,0.9539243737472473,0.9680566104704733,0.9468582868576051,0.946858286857605,1868
1980-10-31 00:00:00+00:00,0.9539241194725037,0.9680563524286901,0.9539241194725037,0.9539241194725037,467
1980-11-03 00:00:00+00:00,0.9539243737472473,0.9680566104704733,0.9468582868576051,0.946858286857605,16112
1980-11-05 00:00:00+00:00,0.9468582868576051,0.9751227603040572,0.9468582868576051,0.946858286857605,3036
1980-11-06 00:00:00+00:00,0.9468582868576051,0.9609905235808311,0.9468582868576051,0.946858286857605,5838
1980-11-07 00:00:00+00:00,0.9468582868576051,0.9609905235808311,0.9468582868576051,0.946858286857605,13544
1980-11-10 00:00:00+00:00,0.9468585039635578,0.9609907439271765,0.9327262639999389,0.932726263999939,5137
1980-11-11 00:00:00+00:00,0.9539241194725037,0.9680563524286901,0.9539241194725037,0.9539241194725037,4670
1980-11-12 00:00:00+00:00,0.9539241194725037,0.9680563524286901,0.9539241194725037,0.9539241194725037,1868
1980-11-13 00:00:00+00:00,0.9539241194725037,0.9680563524286901,0.9539241194725037,0.9539241194725037,467
1980-11-14 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,5604
1980-11-17 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,11676
1980-11-18 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,934
1980-11-19 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,1168
1980-11-20 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,24753
1980-11-21 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,13077
1980-11-24 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,5137
1980-11-25 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,6071
1980-11-26 00:00:00+00:00,0.9609907269477844,0.9821889291587792,0.9609907269477844,0.9609907269477844,6538
1980-11-28 00:00:00+00:00,0.9609907269477844,0.9821889291587792,0.9609907269477844,0.9609907269477844,5604
1980-12-01 00:00:00+00:00,0.9609907269477844,0.9821889291587792,0.9609907269477844,0.9609907269477844,8640
1980-12-02 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,27321
1980-12-03 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,5838
1980-12-04 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,7706
1980-12-05 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,18214
1980-12-08 00:00:00+00:00,0.9609905235808311,0.9609905235808311,0.9468582868576051,0.946858286857605,11909
1980-12-09 00:00:00+00:00,0.9468585039635578,0.953924592473389,0.9327262639999389,0.932726263999939,16580
1980-12-10 00:00:00+00:00,0.9327262639999389,0.953924592473389,0.9327262639999389,0.932726263999939,6071
1980-12-11 00:00:00+00:00,0.9327262639999389,0.9468585039635578,0.9327262639999389,0.932726263999939,11209
1980-12-12 00:00:00+00:00,0.9327262639999389,0.9468585039635578,0.9327262639999389,0.932726263999939,8874
1980-12-15 00:00:00+00:00,0.9327262639999389,0.9468585039635578,0.9327262639999389,0.932726263999939,6305
1980-12-16 00:00:00+00:00,0.9327262639999389,0.9397923525097702,0.9327262639999389,0.932726263999939,11209
1980-12-17 00:00:00+00:00,0.9327262639999389,0.9397923525097702,0.9327262639999389,0.932726263999939,8173
1980-12-18 00:00:00+00:00,0.9327262639999389,0.9468585039635578,0.9327262639999389,0.932726263999939,10508
1980-12-19 00:00:00+00:00,0.9327262639999389,0.9468585039635578,0.9327262639999389,0.932726263999939,4670
1980-12-22 00:00:00+00:00,0.9397922158241273,0.9609906041583889,0.9397922158241273,0.9397922158241272,30357
1980-12-23 00:00:00+00:00,0.9468582868576051,0.9680566104704733,0.9468582868576051,0.946858286857605,3970
1980-12-24 00:00:00+00:00,0.9539241194725037,0.9680563524286901,0.9539241194725037,0.9539241194725037,2102
1980-12-26 00:00:00+00:00,0.9539241194725037,0.9751225003787458,0.9539241194725037,0.9539241194725037,1401
1980-12-29 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,8874
1980-12-30 00:00:00+00:00,0.9609902674225593,0.9680563524286901,0.9539241194725037,0.9539241194725037,4670
1980-12-31 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,3970
1981-01-02 00:00:00+00:00,0.9609907269477844,0.9892550804877174,0.9609907269477844,0.9609907269477844,3503
1981-01-05 00:00:00+00:00,0.9680570960044861,0.9821892139278653,0.9680570960044861,0.9680570960044861,32459
1981-01-06 00:00:00+00:00,0.9680570960044861,0.9821892139278653,0.9680570960044861,0.9680570960044861,6772
1981-01-07 00:00:00+00:00,0.9680568153327677,0.975122966661706,0.9609907269477844,0.9609907269477844,18214
1981-01-08 00:00:00+00:00,0.9609907269477844,0.975122966661706,0.9609907269477844,0.9609907269477844,12843
1981-01-09 00:00:00+00:00,0.9751229882240294,0.9892551023625361,0.9751229882240294,0.9751229882240295,13310
1981-01-12 00:00:00+00:00,0.9821891188621521,1.0033875139993425,0.9821891188621521,0.9821891188621521,4437
1981-01-13 00:00:00+00:00,0.9821891188621521,1.0033875139993425,0.9821891188621521,0.9821891188621521,35261
1981-01-14 00:00:00+00:00,0.9821891188621521,0.9821891188621521,0.9821891188621521,0.9821891188621521,0
1981-01-15 00:00:00+00:00,0.9821891188621521,1.0033875139993425,0.9821891188621521,0.9821891188621521,28022
1981-01-16 00:00:00+00:00,0.9821891188621521,0.9963214242495905,0.9821891188621521,0.9821891188621521,2102
1981-01-19 00:00:00+00:00,0.9751225003787458,0.9751225003787458,0.9539241194725037,0.9539241194725037,10508
1981-01-20 00:00:00+00:00,0.9539241194725037,0.9609902674225593,0.9539241194725037,0.9539241194725037,2569
1981-01-21 00:00:00+00:00,0.9539244537323194,0.9609906041583889,0.9397922158241273,0.9397922158241272,17747
1981-01-22 00:00:00+00:00,0.9397922158241273,0.9609906041583889,0.9397922158241273,0.9397922158241272,4437
1981-01-23 00:00:00+00:00,0.9397922158241273,0.9609906041583889,0.9397922158241273,0.9397922158241272,1168
1981-01-26 00:00:00+00:00,0.9397923525097702,0.953924592473389,0.9327262639999389,0.932726263999939,14711
1981-01-27 00:00:00+00:00,0.9327259846762788,0.9468582204077137,0.9256598353385926,0.9256598353385925,14478
1981-01-28 00:00:00+00:00,0.9256604079030242,0.9327265616114582,0.9115282893180846,0.9115282893180847,21717
1981-01-29 00:00:00+00:00,0.9115282893180846,0.9256604079030242,0.9115282893180846,0.9115282893180847,16580
1981-01-30 00:00:00+00:00,0.9115282893180846,0.9256604079030242,0.9115282893180846,0.9115282893180847,6538
1981-02-02 00:00:00+00:00,0.9115282893180846,0.9185943171385663,0.9115282893180846,0.9115282893180847,5838
1981-02-03 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,12143
1981-02-04 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,14011
1981-02-05 00:00:00+00:00,0.9185941815376282,0.9327264239243482,0.9185941815376282,0.9185941815376282,47637
1981-02-06 00:00:00+00:00,0.9185941815376282,0.9327264239243482,0.9185941815376282,0.9185941815376282,5371
1981-02-09 00:00:00+00:00,0.9185941815376282,0.9256602712590047,0.9185941815376282,0.9185941815376282,467
1981-02-10 00:00:00+00:00,0.9185941815376282,0.9256602712590047,0.9185941815376282,0.9185941815376282,8874
1981-02-11 00:00:00+00:00,0.9185941815376282,0.9397925136457248,0.9185941815376282,0.9185941815376282,8407
1981-02-12 00:00:00+00:00,0.9185941815376282,0.9397925136457248,0.9185941815376282,0.9185941815376282,1401
1981-02-13 00:00:00+00:00,0.9256598353385926,0.9468582204077137,0.9256598353385926,0.9256598353385925,8173
1981-02-17 00:00:00+00:00,0.9327262639999389,0.9468585039635578,0.9327262639999389,0.932726263999939,234
1981-02-18 00:00:00+00:00,0.9327259846762788,0.9397920710700276,0.9256598353385926,0.9256598353385925,14945
1981-02-19 00:00:00+00:00,0.9256602712590047,0.9256602712590047,0.9185941815376282,0.9185941815376282,7706
1981-02-20 00:00:00+00:00,0.9185941815376282,0.9256602712590047,0.9185941815376282,0.9185941815376282,934
1981-02-23 00:00:00+00:00,0.9185941815376282,0.9256602712590047,0.9185941815376282,0.9185941815376282,234
1981-02-24 00:00:00+00:00,0.9185941815376282,0.9256602712590047,0.9185941815376282,0.9185941815376282,934
1981-02-25 00:00:00+00:00,0.9185943171385663,0.9185943171385663,0.9115282893180846,0.9115282893180847,8874
1981-02-26 00:00:00+00:00,0.9115282893180846,0.9256604079030242,0.9115282893180846,0.9115282893180847,2102
1981-02-27 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,3036
1981-03-02 00:00:00+00:00,0.9185941815376282,0.9327264239243482,0.9185941815376282,0.9185941815376282,4670
1981-03-03 00:00:00+00:00,0.9185943171385663,0.9327265616114582,0.9115282893180846,0.9115282893180847,19849
1981-03-04 00:00:00+00:00,0.9115282893180846,0.9256604079030242,0.9115282893180846,0.9115282893180847,4904
1981-03-05 00:00:00+00:00,0.9115282893180846,0.9256604079030242,0.9115282893180846,0.9115282893180847,934
1981-03-06 00:00:00+00:00,0.9115282893180846,0.9115282893180846,0.9115282893180846,0.9115282893180847,0
1981-03-09 00:00:00+00:00,0.9115282893180846,0.9256604079030242,0.9115282893180846,0.9115282893180847,37129
1981-03-10 00:00:00+00:00,0.9115282893180846,0.9327265616114582,0.9115282893180846,0.9115282893180847,18915
1981-03-11 00:00:00+00:00,0.9256598353385926,0.9468582204077137,0.9256598353385926,0.9256598353385925,10742
1981-03-12 00:00:00+00:00,0.9256598353385926,0.9256598353385926,0.9256598353385926,0.9256598353385925,0
