"('date', '')","('open', 'BCC')","('high', 'BCC')","('low', 'BCC')","('close', 'BCC')","('volume', 'BCC')"
2025-01-27 00:00:00+00:00,125.93594130265176,128.84575373359874,125.93594130265176,127.29649353027344,199800
2025-01-28 00:00:00+00:00,126.7006393713851,127.30146508384794,125.56352719610955,126.76022338867188,206900
2025-01-29 00:00:00+00:00,126.20408162629775,127.57457459423692,124.94283107107279,125.4493179321289,210100
2025-01-30 00:00:00+00:00,126.63112596995161,128.4882395249619,125.93594624784987,127.77320098876953,171900
2025-01-31 00:00:00+00:00,126.97870764272484,126.97870764272484,124.5058724380846,125.2904281616211,287200
2025-02-03 00:00:00+00:00,122.52957954074373,125.62807713528854,122.22668150228594,124.27745056152344,389200
2025-02-04 00:00:00+00:00,124.13841977053974,125.73732322332893,123.81069252391164,124.7044906616211,142300
2025-02-05 00:00:00+00:00,126.08491072557607,126.08491072557607,123.44324906258181,123.89014434814453,249900
2025-02-06 00:00:00+00:00,124.63496902567064,125.57841795171564,123.46310208156017,124.2476577758789,245300
2025-02-07 00:00:00+00:00,124.1086211038191,124.1086211038191,120.73205475184722,122.43026733398438,190300
2025-02-10 00:00:00+00:00,123.91993550694116,123.91993550694116,121.24847427666678,122.41041564941406,236800
2025-02-11 00:00:00+00:00,121.37758462321885,123.50283380024709,121.37758462321885,122.47000122070312,180400
2025-02-12 00:00:00+00:00,119.26225506746684,119.88791753161021,116.73976912860395,117.90170288085938,428800
2025-02-13 00:00:00+00:00,118.3188020571594,119.96239341166365,118.14004244168662,119.76873779296875,260000
2025-02-14 00:00:00+00:00,119.8283334944345,122.14226780375617,119.76874190269388,120.79164123535156,315800
2025-02-18 00:00:00+00:00,120.50364160652869,120.68240123170263,119.07357218194495,120.59302520751953,257900
2025-02-19 00:00:00+00:00,118.08046678330165,118.45784485297476,116.8341121956142,117.48460388183594,329100
2025-02-20 00:00:00+00:00,116.68017987504894,117.62363639914642,115.28982807630007,115.6771469116211,389800
2025-02-21 00:00:00+00:00,119.42115348744615,120.16598396657783,102.85612332848527,106.26248168945312,899000
2025-02-24 00:00:00+00:00,105.64554828682809,105.86645179083438,101.7668082888941,103.17780303955078,637500
2025-02-25 00:00:00+00:00,102.65042256824415,107.88941435753456,102.43150809103383,105.90426635742188,577500
2025-02-26 00:00:00+00:00,106.13313354540342,106.14307868221496,103.02357015761208,103.55592346191406,457700
2025-02-27 00:00:00+00:00,102.58075234079602,104.05344477667062,101.66032621111789,102.04342651367188,475900
2025-02-28 00:00:00+00:00,102.61060818278361,103.6753222684797,101.72798877333376,103.14794158935547,579100
2025-03-03 00:00:00+00:00,103.65542296930963,105.88436336413356,100.82447538301986,101.65535736083984,348200
2025-03-04 00:00:00+00:00,98.63037623501421,99.60055847539398,96.72781845684155,97.38655090332031,431300
2025-03-05 00:00:00+00:00,97.88408310996398,100.41650971694001,97.8741303814215,99.82444763183594,400400
2025-03-06 00:00:00+00:00,98.51096315749594,101.40161192234326,98.33185201172311,100.29212188720703,406500
2025-03-07 00:00:00+00:00,100.31202275741502,102.21756407346551,99.30004816974264,101.11802673339844,387900
2025-03-10 00:00:00+00:00,100.5010844403277,102.81957662615883,98.25722632766961,98.68012237548828,468300
2025-03-11 00:00:00+00:00,99.05825375587018,100.0931097647503,96.74473405346139,97.51590728759766,454600
2025-03-12 00:00:00+00:00,98.57066079506856,99.61547703976296,97.15767713576719,97.72486114501953,462000
2025-03-13 00:00:00+00:00,97.74477538111307,98.48111786818224,94.8590990290323,95.9039077758789,359100
2025-03-14 00:00:00+00:00,97.48605721235651,98.91894645028374,96.4064177155071,98.85923767089844,243600
2025-03-17 00:00:00+00:00,97.98358621986117,100.29212574773584,97.08803045652456,99.50602722167969,509000
2025-03-18 00:00:00+00:00,99.30701570544119,99.57368960454062,98.28209727380973,98.84928131103516,350500
2025-03-19 00:00:00+00:00,98.83933931066186,100.57571463839513,97.91393294775219,99.86425018310547,395900
2025-03-20 00:00:00+00:00,98.60051427358665,101.0881648416966,98.60051427358665,99.93389892578125,351900
2025-03-21 00:00:00+00:00,98.36170162088676,99.03834287685322,96.95867065277966,98.96868896484375,2108500
2025-03-24 00:00:00+00:00,100.92896122710279,102.92903445064242,100.7797006716075,102.76982116699219,265400
2025-03-25 00:00:00+00:00,101.13792640195436,102.73997406246843,100.00355828840752,100.82946014404297,385400
2025-03-26 00:00:00+00:00,100.34187070983474,101.75486201684348,99.54582707482447,100.272216796875,331000
2025-03-27 00:00:00+00:00,100.11301525279401,101.6354562646147,98.91894595497199,99.86425018310547,252400
2025-03-28 00:00:00+00:00,99.74484205073458,99.74484205073458,96.73976329399127,97.8144302368164,378900
2025-03-31 00:00:00+00:00,96.23227311843875,98.49106407279166,94.82924215369216,97.60545349121094,267100
2025-04-01 00:00:00+00:00,97.38654607130606,98.71992311670442,96.80940932402603,98.4214096069336,225300
2025-04-02 00:00:00+00:00,96.8392598745323,101.58569376239761,96.8392598745323,101.5657958984375,284100
2025-04-03 00:00:00+00:00,96.76960471463218,97.51589986667304,93.44610728156282,94.16254425048828,287600
2025-04-04 00:00:00+00:00,90.4012211912255,96.21734950262312,89.1474431644572,94.96855163574219,827600
2025-04-07 00:00:00+00:00,91.60523934416716,97.53579720972262,88.65986207084002,91.43608093261719,445100
2025-04-08 00:00:00+00:00,93.893880512879,94.89889343449371,88.48075062818997,89.48576354980469,787100
2025-04-09 00:00:00+00:00,88.70961762820588,99.71498092151928,87.40608361442717,97.95372772216797,490300
2025-04-10 00:00:00+00:00,95.69494078307396,96.36660947701408,91.77639765477842,94.2123031616211,352600
2025-04-11 00:00:00+00:00,93.50581518952856,95.52578633166029,91.08781841934012,95.18746948242188,261300
2025-04-14 00:00:00+00:00,96.32184074079407,96.32184074079407,93.23714771615992,94.44117736816406,284800
2025-04-15 00:00:00+00:00,93.316744040363,95.42627439057384,92.64010280287702,93.40630340576172,238200
2025-04-16 00:00:00+00:00,92.97843479582335,93.89886099785143,90.97836151157699,92.23213958740234,227500
2025-04-17 00:00:00+00:00,92.08287915902756,93.84413251306789,91.55848196669172,93.00828552246094,205900
2025-04-21 00:00:00+00:00,92.06297592130812,92.26199253699345,89.32158751872115,90.35147857666016,243600
2025-04-22 00:00:00+00:00,91.99331308711567,92.72966310621777,90.56639863322808,92.57044982910156,339200
2025-04-23 00:00:00+00:00,96.63029922050836,97.71491122357328,92.73961009015903,92.86897277832031,404700
2025-04-24 00:00:00+00:00,93.51576346277713,95.7148456531828,92.41025148997691,95.6153335571289,184500
2025-04-25 00:00:00+00:00,94.59041874022219,95.3964226522919,93.42620014598528,95.03820037841797,243600
2025-04-28 00:00:00+00:00,94.54068134905972,95.8989365346111,93.68990145112505,94.85910034179688,196700
2025-04-29 00:00:00+00:00,94.30185077690628,94.85908964514073,92.81921322088414,94.03318786621094,197200
2025-04-30 00:00:00+00:00,92.46099918924487,93.0281832439108,90.5106819558023,92.81922149658203,243700
2025-05-01 00:00:00+00:00,93.47596452513802,93.99339252702448,91.77441236839964,92.25203704833984,295100
2025-05-02 00:00:00+00:00,94.68994126231394,97.18753713531262,93.68492823925796,95.675048828125,363400
2025-05-05 00:00:00+00:00,94.739684676593,95.2501510663215,91.20722537450173,92.01322174072266,631100
2025-05-06 00:00:00+00:00,91.53559073485555,92.26198806138122,84.11244214331035,87.0478744506836,892400
2025-05-07 00:00:00+00:00,87.694657243435,87.70460997162937,85.70453674016825,86.66974639892578,380700
2025-05-08 00:00:00+00:00,88.10263340125518,90.64998515278808,87.54838564440611,89.13749694824219,385700
2025-05-09 00:00:00+00:00,89.02803535083184,89.54546330310193,88.04292790017354,88.18223571777344,278100
2025-05-12 00:00:00+00:00,93.10778572549239,95.0819863822838,91.45498758057738,92.64010620117188,334100
2025-05-13 00:00:00+00:00,93.61526821863384,94.54067453578917,92.69483446961176,93.2470932006836,221300
2025-05-14 00:00:00+00:00,92.47094764259948,93.6053156994874,90.29176330566406,90.29176330566406,205400
2025-05-15 00:00:00+00:00,89.76438915037318,91.29678293017892,88.7295255227755,90.54053497314453,253500
2025-05-16 00:00:00+00:00,90.83904597000293,91.94356339205616,89.98926067785258,91.45598602294922,234100
2025-05-19 00:00:00+00:00,89.56537631655564,91.23707786053805,89.56537631655564,90.73954772949219,206600
2025-05-20 00:00:00+00:00,90.09275490018896,90.52560367456806,89.29670367274682,89.47581481933594,260400
2025-05-21 00:00:00+00:00,87.9434216777975,88.97828524310475,86.86876238341172,86.89861297607422,329500
2025-05-22 00:00:00+00:00,86.57024127337239,87.36629250567249,85.76424490465627,86.89861297607422,239200
2025-05-23 00:00:00+00:00,85.11745008245396,86.4160039419878,84.88858289700788,86.13240814208984,251300
2025-05-27 00:00:00+00:00,87.91357028739071,89.26685281499661,86.63193069986613,89.09769439697266,293600
2025-05-28 00:00:00+00:00,89.38625981657768,89.38625981657768,86.27171652392114,86.30157470703125,177800
2025-05-29 00:00:00+00:00,87.20707677869476,87.4160385131836,85.77717876994,87.4160385131836,185100
2025-05-30 00:00:00+00:00,86.6996012567864,87.3742535374559,85.8836521139766,86.45083618164062,265000
2025-06-02 00:00:00+00:00,86.10171708192965,86.40096149779491,83.64793874618007,84.90475463867188,309600
2025-06-03 00:00:00+00:00,85.6927577850674,87.39843269034075,83.91725258737486,87.37847900390625,304100
2025-06-04 00:00:00+00:00,87.10916598416723,87.90713841714657,86.90966716834613,87.31863403320312,234900
2025-06-05 00:00:00+00:00,87.02936492596339,87.42835494048096,85.78252588690947,87.24880981445312,273900
2025-06-06 00:00:00+00:00,88.39591048549357,89.17792458545185,86.11170026582666,86.58051300048828,209300
2025-06-09 00:00:00+00:00,87.7874460410097,89.33352189831858,87.32561180337304,88.42582702636719,248400
2025-06-10 00:00:00+00:00,89.41332666024327,90.76988823609639,88.84476832404764,90.00183868408203,234300
2025-06-11 00:00:00+00:00,90.55044447402423,90.78983545804464,88.16648864746094,88.16648864746094,212300
2025-06-12 00:00:00+00:00,87.42836198040457,88.3410491436958,86.25134552835767,87.81737518310547,274700
2025-06-13 00:00:00+00:00,86.361063156769,86.90966778141816,84.72521090600489,85.51321411132812,253100
2025-06-16 00:00:00+00:00,86.3211620782604,86.430884523539,84.57558740713912,85.60298156738281,241400
2025-06-17 00:00:00+00:00,84.84490629702077,85.927161743725,83.50829840859045,83.8474349975586,265700
2025-06-18 00:00:00+00:00,83.86738758746249,85.52318596564385,83.38859802154262,83.74768829345703,461100
2025-06-20 00:00:00+00:00,84.54566822532007,86.43088834466893,84.24642379585752,86.22142028808594,901100
2025-06-23 00:00:00+00:00,85.69276032848322,88.88466534359776,85.48328466521154,88.78491973876953,228800
2025-06-24 00:00:00+00:00,89.21383398211042,89.70159585657083,88.15152463053806,88.69514465332031,229800
2025-06-25 00:00:00+00:00,88.55550155016381,88.55550155016381,86.85980336977094,87.30866241455078,455000
2025-06-26 00:00:00+00:00,87.5779797919721,87.78744784364673,86.74009997517176,87.41838073730469,181000
2025-06-27 00:00:00+00:00,88.02683872030241,89.17393219165248,87.57298747044753,88.3061294555664,830700
2025-06-30 00:00:00+00:00,88.35600782167687,88.55051441690108,86.31118865333866,86.60045623779297,480500
2025-07-01 00:00:00+00:00,86.35108595255728,94.53034717220012,86.27128642599936,91.88705444335938,387200
2025-07-02 00:00:00+00:00,92.43566102269664,94.21115867064023,91.9588729201071,93.51293182373047,303800
2025-07-03 00:00:00+00:00,93.51293284732357,93.93686118693888,92.59725493945237,92.9144515991211,135100
2025-07-07 00:00:00+00:00,90.82972785484736,92.6251791145935,89.56294273998871,89.7225341796875,286800
2025-07-08 00:00:00+00:00,89.32355898288206,92.07657432316407,89.11408331059118,90.1015853881836,422500
2025-07-09 00:00:00+00:00,90.88958215327257,92.73988704232127,89.63276625970069,92.13642120361328,423700
2025-07-10 00:00:00+00:00,91.69753134698297,94.75976774768841,91.62770866462559,93.024169921875,468200
2025-07-11 00:00:00+00:00,91.74740761528133,92.82467076624408,89.72253461416719,90.92948150634766,413100
2025-07-14 00:00:00+00:00,91.08907821873046,91.17386236546638,88.68517635862966,89.33352661132812,317700
2025-07-15 00:00:00+00:00,89.94198411691367,90.31105123271801,85.9121992044657,86.03189849853516,346000
2025-07-16 00:00:00+00:00,86.35108834070604,86.8248856763318,84.78505873667969,85.90222930908203,267600
2025-07-17 00:00:00+00:00,85.91219752862384,87.15903661297685,85.6129607144402,86.5007095336914,333700
2025-07-18 00:00:00+00:00,85.99199711236703,85.99199711236703,83.2489511250066,83.67786407470703,461000
2025-07-21 00:00:00+00:00,84.45589084423175,85.41346235293791,83.23897467376082,83.298828125,343600
2025-07-22 00:00:00+00:00,83.69782154099941,87.35853943391122,82.87988775850137,86.92962646484375,427200
2025-07-23 00:00:00+00:00,88.1664866788587,89.07917382205414,87.06926978232006,88.1265869140625,349900
2025-07-24 00:00:00+00:00,87.67772500532841,87.86225475262614,85.79250493855689,86.21144104003906,297800
2025-07-25 00:00:00+00:00,86.77002081275369,87.94703717731899,86.21143935502832,87.9171142578125,331600
2025-07-28 00:00:00+00:00,87.47822424313958,88.31111942104147,86.29223557196894,86.5206527709961,331400
2025-07-29 00:00:00+00:00,87.08921207811855,87.43334087570396,85.17905372826601,85.92217254638672,254500
2025-07-30 00:00:00+00:00,86.4608133000249,86.70020428316663,83.88733549841923,84.67533874511719,313800
2025-07-31 00:00:00+00:00,83.78759022184872,84.44592494072657,82.92976428457875,83.59806823730469,300200
2025-08-01 00:00:00+00:00,83.92723203720232,84.14667693418778,81.68292168001759,83.13922882080078,365400
2025-08-04 00:00:00+00:00,83.18910446626931,83.50829496452903,81.8325429461401,82.50084686279297,456600
2025-08-05 00:00:00+00:00,82.10185448490645,87.63782285402023,80.09694279239632,86.55057525634766,854300
2025-08-06 00:00:00+00:00,85.47331932009895,86.0119547427969,82.42105192481063,82.71031951904297,550500
2025-08-07 00:00:00+00:00,82.93973738209954,83.94718549270772,82.60059319402966,82.9796371459961,376400
2025-08-08 00:00:00+00:00,82.97964029502431,83.31379226897434,81.63304794524387,81.88241577148438,337800
2025-08-11 00:00:00+00:00,81.79264355881688,82.23153334973091,79.8076778764497,80.53582763671875,312500
2025-08-12 00:00:00+00:00,81.18418322120397,84.42596473548754,81.09041915955497,84.04692840576172,313100
2025-08-13 00:00:00+00:00,84.23644526038586,88.19640739888521,84.08683065876141,87.92709350585938,361300
2025-08-14 00:00:00+00:00,85.57305986168932,87.08921282052611,84.75513373716517,86.40096282958984,357700
2025-08-15 00:00:00+00:00,87.0193915793881,87.11913718450002,85.74262956971099,85.77255249023438,807900
2025-08-18 00:00:00+00:00,85.83240244356833,86.03687826217939,84.38606459302959,84.42596435546875,248300
2025-08-19 00:00:00+00:00,85.32369414500513,88.47569943035752,84.44592215885298,87.83731842041016,343800
2025-08-20 00:00:00+00:00,87.38845985122825,87.91213379765533,84.07685549081285,84.28632354736328,353000
2025-08-21 00:00:00+00:00,83.80753659301766,84.94964551110162,83.03948702840708,84.45589447021484,357400
2025-08-22 00:00:00+00:00,85.30374307396957,91.3334629259762,84.77508449734037,90.98933410644531,500700
2025-08-25 00:00:00+00:00,89.89211729857801,90.81976592233202,89.03429136219893,89.75247192382812,292000
2025-08-26 00:00:00+00:00,89.30360119964385,90.50057128453341,88.53555167350706,88.62532043457031,360400
2025-08-27 00:00:00+00:00,87.99691508821032,89.80233561949075,87.17399673907016,87.82734680175781,333500
2025-08-28 00:00:00+00:00,88.34603213140808,88.87469069917033,85.8024772897911,87.04931640625,249900
2025-08-29 00:00:00+00:00,87.47822561049192,87.9570151590983,86.05184141810629,86.77999877929688,218100
2025-09-02 00:00:00+00:00,85.77999877929688,86.55500030517578,84.77999877929688,85.77999877929688,241900
2025-09-03 00:00:00+00:00,84.94999694824219,85.97000122070312,83.8550033569336,83.97000122070312,240600
2025-09-04 00:00:00+00:00,84.80000305175781,87.2300033569336,84.37999725341797,87.2300033569336,270800
2025-09-05 00:00:00+00:00,88.2300033569336,90.54000091552734,88.2300033569336,90.0199966430664,299600
2025-09-08 00:00:00+00:00,89.91000366210938,90.0199966430664,87.87999725341797,89.0199966430664,291000
2025-09-09 00:00:00+00:00,88.1500015258789,88.93000030517578,84.58999633789062,85.29000091552734,364600
2025-09-10 00:00:00+00:00,85.13999938964844,86.44999694824219,85.11799621582031,85.87000274658203,405700
2025-09-11 00:00:00+00:00,86.51000213623047,89.05999755859375,86.18499755859375,89.01000213623047,333500
2025-09-12 00:00:00+00:00,88.19000244140625,88.49500274658203,85.13999938964844,85.68000030517578,227500
2025-09-15 00:00:00+00:00,86.16000366210938,86.16000366210938,84.55400085449219,85.12000274658203,254600
2025-09-16 00:00:00+00:00,83.56999969482422,84.5999984741211,81.1500015258789,82.38999938964844,488400
2025-09-17 00:00:00+00:00,82.8499984741211,85.19999694824219,80.1500015258789,80.45999908447266,471600
2025-09-18 00:00:00+00:00,81.2300033569336,82.16999816894531,80.45999908447266,81.5199966430664,342900
2025-09-19 00:00:00+00:00,81.33999633789062,81.33999633789062,79.2699966430664,79.47000122070312,796600
2025-09-22 00:00:00+00:00,79.69000244140625,80.32499694824219,78.44200134277344,79.44000244140625,581900
2025-09-23 00:00:00+00:00,79.98999786376953,81.0,78.4749984741211,78.97000122070312,307500
2025-09-24 00:00:00+00:00,78.6500015258789,79.80000305175781,77.5999984741211,77.7300033569336,359300
2025-09-25 00:00:00+00:00,77.30000305175781,77.88500213623047,76.20999908447266,76.6500015258789,269700
2025-09-26 00:00:00+00:00,76.80000305175781,77.5999984741211,76.51499938964844,77.1500015258789,294400
