"('date', '')","('open', 'ASML')","('high', 'ASML')","('low', 'ASML')","('close', 'ASML')","('volume', 'ASML')"
2025-01-23 00:00:00+00:00,736.1686917451891,743.8685044636212,732.1794975395857,742.3663330078125,1751100
2025-01-24 00:00:00+00:00,745.4701439981454,746.1068364042762,725.5142755758523,728.448974609375,1505700
2025-01-27 00:00:00+00:00,669.2975732581655,687.0151203902604,668.4520098348447,686.5675048828125,4947800
2025-01-28 00:00:00+00:00,675.2763653788193,689.8503421274111,663.1396829261172,679.802734375,2811900
2025-01-29 00:00:00+00:00,723.3853739765315,724.6786744089716,700.9424826272448,708.9507446289062,4971500
2025-01-30 00:00:00+00:00,736.2582094836383,741.719762585945,726.7876678974919,733.1643676757812,2745600
2025-01-31 00:00:00+00:00,744.2068045657143,750.6829611360047,733.9403668401176,735.4723510742188,2125700
2025-02-03 00:00:00+00:00,715.3970714664034,731.6323632311503,714.1933305992852,727.26513671875,1647200
2025-02-04 00:00:00+00:00,733.0748340933121,738.834756798124,725.4943937740629,727.61328125,1497000
2025-02-05 00:00:00+00:00,725.4546130122967,739.3521283764871,718.6501524456219,738.7353515625,1249700
2025-02-06 00:00:00+00:00,733.8607463560602,738.5562162844997,731.1946651854213,735.2932739257812,1120200
2025-02-07 00:00:00+00:00,735.2136666255526,738.4667118717707,719.9930992615141,723.922607421875,1312400
2025-02-10 00:00:00+00:00,732.8956885986191,741.6898272498162,732.0600830052351,740.217529296875,985700
2025-02-11 00:00:00+00:00,742.370871325273,751.1636475518469,741.583332294634,750.6552124023438,1096700
2025-02-12 00:00:00+00:00,736.0703982444428,754.4534691315287,731.2952087668904,753.8353881835938,1077800
2025-02-13 00:00:00+00:00,752.4397563180574,774.5911254882812,750.4259733583217,774.5911254882812,1674100
2025-02-14 00:00:00+00:00,775.8173181116788,775.956900483163,746.3685409111329,749.2296752929688,2047300
2025-02-18 00:00:00+00:00,755.1014569834982,756.5868469724628,736.3195974536101,741.9222412109375,1715400
2025-02-19 00:00:00+00:00,741.6631157759554,750.5455802211968,739.4001047152871,742.50048828125,1457900
2025-02-20 00:00:00+00:00,749.0302846638438,753.1774753034557,738.1340368547857,740.7958374023438,1185900
2025-02-21 00:00:00+00:00,741.8525358407842,743.4077170633602,730.9363306983199,734.9339599609375,1472300
2025-02-24 00:00:00+00:00,743.8263890896571,748.5617238504283,732.431685587976,733.6878051757812,1471200
2025-02-25 00:00:00+00:00,729.9294330939476,736.6984476881014,723.9679152653606,727.9356079101562,1691200
2025-02-26 00:00:00+00:00,741.5235178662126,751.4428101438046,736.6286430552179,744.6239013671875,1401400
2025-02-27 00:00:00+00:00,741.1247760605662,742.5005203682902,694.758359546996,695.5459594726562,2342800
2025-02-28 00:00:00+00:00,704.6377758791403,711.2971447894383,695.3565219458196,706.8908081054688,1773400
2025-03-03 00:00:00+00:00,719.8207111791644,730.0888985119192,690.3419990933811,697.69921875,2284100
2025-03-04 00:00:00+00:00,696.1141549050201,719.0730195928636,690.5513657658563,706.0333862304688,2044700
2025-03-05 00:00:00+00:00,729.3611604924458,738.2635823298283,717.0791904817324,737.466064453125,1754300
2025-03-06 00:00:00+00:00,716.6306252061914,728.9125962031346,708.8048853396522,712.633056640625,1427900
2025-03-07 00:00:00+00:00,723.9180018373326,731.7338231239079,713.2909406609756,729.9592895507812,1426400
2025-03-10 00:00:00+00:00,695.8250626005231,696.841932960772,673.9129423197165,681.0009765625,2321500
2025-03-11 00:00:00+00:00,696.6624430730291,699.8326177149182,679.1566609384162,688.0790405273438,1616800
2025-03-12 00:00:00+00:00,701.9660674820095,706.1131972123876,694.5888897486807,701.1984252929688,1306300
2025-03-13 00:00:00+00:00,695.6855226235375,703.1224517531857,686.1350827814407,692.445556640625,1399500
2025-03-14 00:00:00+00:00,705.4950983558914,717.8070054196385,703.1822538324827,711.7955932617188,1367500
2025-03-17 00:00:00+00:00,715.8330793929161,732.2821372729765,714.9957068840923,728.0751953125,1423300
2025-03-18 00:00:00+00:00,727.6465578546367,731.9232911611941,717.7671195509319,728.852783203125,1007300
2025-03-19 00:00:00+00:00,726.8589104650877,744.4444628310576,722.8214267195116,732.6409912109375,1080500
2025-03-20 00:00:00+00:00,722.7715935298529,733.1295297556952,721.9939725173035,731.7936401367188,1282400
2025-03-21 00:00:00+00:00,709.5924124190261,719.1328735012124,709.0142469086276,714.0087280273438,1967200
2025-03-24 00:00:00+00:00,725.7823113361906,729.690191701619,724.0975266037912,725.5928955078125,1104400
2025-03-25 00:00:00+00:00,729.7998593623256,732.730784935938,723.1803448788756,724.4962768554688,1244300
2025-03-26 00:00:00+00:00,713.6897631750546,717.7671016834336,700.0719028227749,703.5810546875,1266500
2025-03-27 00:00:00+00:00,696.3334599942239,700.3111314628061,686.8727693220549,688.4977416992188,1285500
2025-03-28 00:00:00+00:00,683.0147301466584,685.3175958040925,669.9750963847982,672.497314453125,1393000
2025-03-31 00:00:00+00:00,658.2215504229691,663.1063858583673,650.8643302608419,660.584228515625,1685000
2025-04-01 00:00:00+00:00,662.5181957884115,668.5694624067407,654.3235427999376,665.2796630859375,1212600
2025-04-02 00:00:00+00:00,662.3387876242521,674.3017390176392,658.7897811447493,666.9445190429688,1119000
2025-04-03 00:00:00+00:00,647.5246661538783,648.9601618758736,620.897108872917,621.2958374023438,2877100
2025-04-04 00:00:00+00:00,620.0298110945079,624.4461266632908,595.844701396135,603.680419921875,4017000
2025-04-07 00:00:00+00:00,584.6892182923498,650.8343425192181,576.7238966481891,613.9386596679688,4179100
2025-04-08 00:00:00+00:00,630.0687321301394,635.930583190143,581.0904103532125,593.5318603515625,2585200
2025-04-09 00:00:00+00:00,616.1119628517536,690.1526224806328,604.9963626923874,685.13818359375,3866700
2025-04-10 00:00:00+00:00,654.1441120911558,659.6171524325121,625.6922488971119,647.5445556640625,2989900
2025-04-11 00:00:00+00:00,654.0344814685776,669.9252708326128,649.3789166384138,666.7451171875,2163600
2025-04-14 00:00:00+00:00,674.351587961914,677.9305311084955,660.6838937763467,670.7926025390625,1574000
2025-04-15 00:00:00+00:00,677.2824832832819,685.407345266713,674.6007859703502,681.05078125,2105600
2025-04-16 00:00:00+00:00,645.0024692644491,651.1135485318636,622.242936967233,632.9697265625,4028300
2025-04-17 00:00:00+00:00,642.3705777351101,645.6603770914925,634.9635245409158,638.1835327148438,1439900
2025-04-21 00:00:00+00:00,630.0487814219572,631.7036296132627,612.1641664268386,622.7613525390625,1555100
2025-04-22 00:00:00+00:00,636.8377642980961,643.6167581145343,629.0518789747654,636.7181396484375,1967000
2025-04-23 00:00:00+00:00,662.1992089723667,664.4322835095273,652.7683936661505,655.9485473632812,1849700
2025-04-24 00:00:00+00:00,664.4721949761002,676.2257728108654,660.5144202513166,672.916015625,1770700
2025-04-25 00:00:00+00:00,664.8410373184009,679.6451650905988,662.5381716461321,675.1790161132812,1280900
2025-04-28 00:00:00+00:00,672.1699829101562,674.4400024414062,661.0800170898438,672.760009765625,1007600
2025-04-29 00:00:00+00:00,665.6099853515625,673.6300048828125,663.0,666.1099853515625,1104000
2025-04-30 00:00:00+00:00,657.5900268554688,669.5,651.4600219726562,668.0800170898438,1042100
2025-05-01 00:00:00+00:00,675.1500244140625,675.1500244140625,662.4600219726562,666.719970703125,1066300
2025-05-02 00:00:00+00:00,686.3200073242188,695.0,685.5999755859375,690.3300170898438,1215500
2025-05-05 00:00:00+00:00,685.0,690.4199829101562,682.72998046875,683.3599853515625,903700
2025-05-06 00:00:00+00:00,676.3099975585938,686.3699951171875,675.5,679.989990234375,765100
2025-05-07 00:00:00+00:00,685.780029296875,701.9600219726562,683.4600219726562,700.3900146484375,1041400
2025-05-08 00:00:00+00:00,711.1199951171875,716.8099975585938,705.7000122070312,708.030029296875,1040500
2025-05-09 00:00:00+00:00,709.2100219726562,710.510009765625,703.9000244140625,706.2100219726562,884000
2025-05-12 00:00:00+00:00,730.4199829101562,750.52001953125,729.3800048828125,750.2000122070312,2571500
2025-05-13 00:00:00+00:00,745.260009765625,764.8699951171875,744.5399780273438,763.9000244140625,1815600
2025-05-14 00:00:00+00:00,765.0,773.7000122070312,764.27001953125,768.9099731445312,1156100
2025-05-15 00:00:00+00:00,763.6699829101562,767.0,755.2100219726562,758.3599853515625,1511000
2025-05-16 00:00:00+00:00,752.8800048828125,753.4500122070312,742.2100219726562,748.0999755859375,1095100
2025-05-19 00:00:00+00:00,739.72998046875,750.0,737.27001953125,749.1300048828125,977900
2025-05-20 00:00:00+00:00,745.6300048828125,748.97998046875,741.2999877929688,748.760009765625,777200
2025-05-21 00:00:00+00:00,749.010009765625,755.7899780273438,735.489990234375,737.1699829101562,1058700
2025-05-22 00:00:00+00:00,736.3200073242188,747.2100219726562,734.1500244140625,740.7000122070312,863500
2025-05-23 00:00:00+00:00,724.5999755859375,735.989990234375,722.52001953125,732.489990234375,1525200
2025-05-27 00:00:00+00:00,751.3699951171875,761.2100219726562,749.9500122070312,756.7899780273438,1385100
2025-05-28 00:00:00+00:00,752.1400146484375,756.3900146484375,744.8099975585938,746.510009765625,1244000
2025-05-29 00:00:00+00:00,757.8300170898438,759.5499877929688,744.8400268554688,747.0700073242188,1166000
2025-05-30 00:00:00+00:00,745.010009765625,745.9600219726562,723.0,736.77001953125,1785400
2025-06-02 00:00:00+00:00,733.2899780273438,746.9500122070312,732.6599731445312,746.530029296875,812600
2025-06-03 00:00:00+00:00,732.6599731445312,748.5499877929688,732.2000122070312,747.25,1085100
2025-06-04 00:00:00+00:00,751.1799926757812,752.77001953125,740.4099731445312,742.780029296875,1160000
2025-06-05 00:00:00+00:00,754.1300048828125,756.4600219726562,744.0,747.760009765625,1506500
2025-06-06 00:00:00+00:00,756.0599975585938,762.0999755859375,752.7999877929688,753.02001953125,1345100
2025-06-09 00:00:00+00:00,757.0599975585938,782.2000122070312,757.0599975585938,770.2000122070312,1769400
2025-06-10 00:00:00+00:00,779.1099853515625,788.2899780273438,776.489990234375,784.969970703125,1715500
2025-06-11 00:00:00+00:00,790.0499877929688,797.25,780.6900024414062,784.0900268554688,1365900
2025-06-12 00:00:00+00:00,785.4400024414062,789.5700073242188,782.3400268554688,786.2100219726562,999600
2025-06-13 00:00:00+00:00,766.8900146484375,772.9299926757812,759.8699951171875,761.0,1742900
2025-06-16 00:00:00+00:00,766.3699951171875,779.1900024414062,765.97998046875,775.22998046875,1454500
2025-06-17 00:00:00+00:00,766.780029296875,773.2100219726562,758.2100219726562,759.8599853515625,1422800
2025-06-18 00:00:00+00:00,764.72998046875,768.0,754.239990234375,761.6400146484375,1372500
2025-06-20 00:00:00+00:00,768.3699951171875,769.010009765625,736.25,756.530029296875,2303900
2025-06-23 00:00:00+00:00,761.260009765625,780.75,759.8099975585938,779.719970703125,1302800
2025-06-24 00:00:00+00:00,786.1099853515625,813.4600219726562,786.1099853515625,813.3599853515625,2039600
2025-06-25 00:00:00+00:00,816.75,819.5399780273438,806.219970703125,815.239990234375,1400100
2025-06-26 00:00:00+00:00,799.760009765625,800.8800048828125,786.5,798.0900268554688,1705800
2025-06-27 00:00:00+00:00,802.9400024414062,805.489990234375,788.4500122070312,795.9500122070312,1201000
2025-06-30 00:00:00+00:00,796.47998046875,802.4400024414062,794.0399780273438,801.3900146484375,1080400
2025-07-01 00:00:00+00:00,788.0499877929688,795.5,782.5399780273438,790.469970703125,1065800
2025-07-02 00:00:00+00:00,776.239990234375,800.5,772.8599853515625,799.5900268554688,1383000
2025-07-03 00:00:00+00:00,786.969970703125,798.530029296875,786.6099853515625,794.5,910700
2025-07-07 00:00:00+00:00,785.4600219726562,793.489990234375,783.7999877929688,785.0900268554688,1363700
2025-07-08 00:00:00+00:00,782.6599731445312,798.3900146484375,778.72998046875,794.0999755859375,1327800
2025-07-09 00:00:00+00:00,792.9099731445312,800.9000244140625,792.469970703125,799.8300170898438,1334300
2025-07-10 00:00:00+00:00,808.9299926757812,811.0999755859375,798.0,802.0900268554688,1498900
2025-07-11 00:00:00+00:00,797.0700073242188,803.1900024414062,796.52001953125,801.9299926757812,932400
2025-07-14 00:00:00+00:00,797.6199951171875,812.77001953125,789.8699951171875,806.72998046875,1456900
2025-07-15 00:00:00+00:00,822.97998046875,826.5599975585938,814.2100219726562,823.02001953125,2099600
2025-07-16 00:00:00+00:00,754.3599853515625,760.9000244140625,730.5999755859375,754.4500122070312,10789600
2025-07-17 00:00:00+00:00,746.8200073242188,756.8499755859375,742.0,744.9099731445312,4078500
2025-07-18 00:00:00+00:00,752.0800170898438,752.0900268554688,734.3300170898438,734.5800170898438,2567200
2025-07-21 00:00:00+00:00,731.0,732.9000244140625,719.3200073242188,719.6799926757812,2650300
2025-07-22 00:00:00+00:00,718.3099975585938,719.0599975585938,701.1900024414062,705.47998046875,3425100
2025-07-23 00:00:00+00:00,715.2100219726562,719.969970703125,708.1300048828125,716.9299926757812,3379400
2025-07-24 00:00:00+00:00,723.010009765625,726.6300048828125,718.3599853515625,725.0800170898438,2037100
2025-07-25 00:00:00+00:00,709.1400146484375,713.1500244140625,706.5999755859375,711.25,2312100
2025-07-28 00:00:00+00:00,735.1500244140625,735.4099731445312,728.489990234375,729.989990234375,2253900
2025-07-29 00:00:00+00:00,722.72998046875,726.9199829101562,715.7000122070312,718.489990234375,2292900
2025-07-30 00:00:00+00:00,716.8900146484375,724.02001953125,715.5,721.4500122070312,1407000
2025-07-31 00:00:00+00:00,706.4000244140625,707.5399780273438,691.2100219726562,694.7100219726562,2892200
2025-08-01 00:00:00+00:00,690.0,693.4299926757812,683.47998046875,689.8200073242188,1627100
2025-08-04 00:00:00+00:00,695.5800170898438,699.4500122070312,692.9000244140625,699.3599853515625,1025600
2025-08-05 00:00:00+00:00,694.719970703125,695.6300048828125,684.239990234375,689.6300048828125,1261200
2025-08-06 00:00:00+00:00,687.6500244140625,692.4299926757812,685.4400024414062,690.9600219726562,1218700
2025-08-07 00:00:00+00:00,714.02001953125,716.9000244140625,706.6199951171875,713.1199951171875,1723800
2025-08-08 00:00:00+00:00,712.4099731445312,723.5,710.4500122070312,722.3200073242188,1042900
2025-08-11 00:00:00+00:00,724.0,731.8599853515625,719.52001953125,721.3099975585938,1179700
2025-08-12 00:00:00+00:00,725.530029296875,743.3499755859375,723.47998046875,741.7899780273438,1461800
2025-08-13 00:00:00+00:00,750.6300048828125,756.2000122070312,747.5399780273438,755.5700073242188,2011900
2025-08-14 00:00:00+00:00,747.280029296875,757.0,744.5599975585938,755.2100219726562,1577400
2025-08-15 00:00:00+00:00,738.5,747.1500244140625,736.6599731445312,742.1599731445312,1635100
2025-08-18 00:00:00+00:00,739.6699829101562,748.0,739.4400024414062,747.5499877929688,1086400
2025-08-19 00:00:00+00:00,751.5399780273438,755.6900024414062,741.7100219726562,743.6099853515625,1121300
2025-08-20 00:00:00+00:00,750.7999877929688,753.4400024414062,738.1799926757812,749.489990234375,1368400
2025-08-21 00:00:00+00:00,739.3599853515625,741.5,732.1099853515625,735.4000244140625,952700
2025-08-22 00:00:00+00:00,741.6799926757812,761.5700073242188,740.3699951171875,754.8900146484375,1456000
2025-08-25 00:00:00+00:00,754.75,758.260009765625,752.0900268554688,754.4600219726562,731100
2025-08-26 00:00:00+00:00,758.77001953125,763.5,755.9099731445312,763.2000122070312,860100
2025-08-27 00:00:00+00:00,760.0,770.5800170898438,757.7899780273438,770.0,1140700
2025-08-28 00:00:00+00:00,770.0,773.1699829101562,760.8699951171875,763.4600219726562,985400
2025-08-29 00:00:00+00:00,753.0,753.5999755859375,739.7899780273438,742.6199951171875,1317800
2025-09-02 00:00:00+00:00,717.2100219726562,727.2000122070312,716.2000122070312,725.8499755859375,1867400
2025-09-03 00:00:00+00:00,732.219970703125,738.2999877929688,729.5599975585938,736.8200073242188,1330300
2025-09-04 00:00:00+00:00,737.0499877929688,756.9000244140625,735.4299926757812,753.4299926757812,1532700
2025-09-05 00:00:00+00:00,774.8800048828125,783.0999755859375,766.239990234375,781.7000122070312,1887300
2025-09-08 00:00:00+00:00,789.6500244140625,798.7000122070312,786.75,796.25,1284500
2025-09-09 00:00:00+00:00,795.2000122070312,805.8400268554688,793.1199951171875,805.1300048828125,1324100
2025-09-10 00:00:00+00:00,806.8200073242188,809.5999755859375,791.02001953125,793.1400146484375,1634300
2025-09-11 00:00:00+00:00,799.6900024414062,809.1500244140625,798.510009765625,804.1599731445312,1297800
2025-09-12 00:00:00+00:00,808.52001953125,815.780029296875,806.2999877929688,813.8699951171875,1019700
2025-09-15 00:00:00+00:00,834.9299926757812,868.719970703125,833.9199829101562,867.2999877929688,2702300
2025-09-16 00:00:00+00:00,879.9400024414062,881.4600219726562,867.5700073242188,878.4199829101562,1832400
2025-09-17 00:00:00+00:00,868.22998046875,877.6300048828125,861.1799926757812,872.27001953125,1553300
2025-09-18 00:00:00+00:00,928.6699829101562,938.6799926757812,916.030029296875,927.7999877929688,3176100
2025-09-19 00:00:00+00:00,926.0700073242188,938.6500244140625,925.8699951171875,932.1500244140625,2410200
2025-09-22 00:00:00+00:00,960.9199829101562,964.5399780273438,953.5900268554688,957.7999877929688,1885000
2025-09-23 00:00:00+00:00,964.4099731445312,977.47998046875,956.0,963.510009765625,1664800
2025-09-24 00:00:00+00:00,949.719970703125,953.5999755859375,940.9500122070312,946.9400024414062,1400700
2025-09-25 00:00:00+00:00,938.2000122070312,952.6599731445312,937.1199951171875,949.5499877929688,1272600
2025-09-26 00:00:00+00:00,946.239990234375,955.219970703125,942.75,951.52001953125,954200
