"('date', '')","('open', 'BDX')","('high', 'BDX')","('low', 'BDX')","('close', 'BDX')","('volume', 'BDX')"
2025-01-21 00:00:00+00:00,234.53313619891935,237.44623117976437,234.38551948407914,236.56048583984375,1918000
2025-01-22 00:00:00+00:00,235.06457589292955,236.15698458476817,232.3679955590954,234.14930725097656,1346100
2025-01-23 00:00:00+00:00,234.70043819923995,237.0427235016542,233.48009998813447,236.65890502929688,1357300
2025-01-24 00:00:00+00:00,235.21220372204147,239.9164465951255,234.83822135421107,239.5916748046875,1716400
2025-01-27 00:00:00+00:00,241.11711117681463,245.5359567020381,240.27074030833194,244.7584686279297,1912500
2025-01-28 00:00:00+00:00,244.73877669676537,246.93344525430328,244.03020146454946,245.1324462890625,1741400
2025-01-29 00:00:00+00:00,245.34897212353277,246.77598879613035,242.51461099614,242.98699951171875,2116400
2025-01-30 00:00:00+00:00,243.8136899881707,246.19533473771622,241.865059270121,244.5518035888672,1401900
2025-01-31 00:00:00+00:00,243.9317772894152,245.40800445407714,243.00667253018025,243.6759033203125,2158700
2025-02-03 00:00:00+00:00,244.38449938798811,247.9963334682824,241.65839562082732,243.6857452392578,2575300
2025-02-04 00:00:00+00:00,242.1209543082816,242.8393806928165,237.93831046656135,238.5780029296875,3037700
2025-02-05 00:00:00+00:00,239.83770091308472,241.34345140229922,238.73545611495624,241.1761474609375,2061300
2025-02-06 00:00:00+00:00,229.84858675531063,235.44841121560685,220.7943959221895,223.60906982421875,5810700
2025-02-07 00:00:00+00:00,225.51831154663162,227.19138112005496,222.95952664173518,226.2072296142578,3783100
2025-02-10 00:00:00+00:00,226.20723576785045,230.694964353653,225.006569696759,225.9119873046875,2748300
2025-02-11 00:00:00+00:00,225.75450179441032,226.89612108695133,223.4909504431885,225.8824462890625,1919300
2025-02-12 00:00:00+00:00,223.89445853629402,224.799876083065,222.04424897461098,222.27061462402344,1269900
2025-02-13 00:00:00+00:00,221.85726577879717,222.60523053080448,220.2137345732993,221.4439239501953,1487000
2025-02-14 00:00:00+00:00,223.648427068657,223.8452543641153,221.21757167649898,221.2372589111328,1131500
2025-02-18 00:00:00+00:00,219.67245794241146,221.6309097721582,218.19623072587805,221.56202697753906,1335200
2025-02-19 00:00:00+00:00,221.43409619232995,224.6424248021663,220.94202042301364,223.95352172851562,1072200
2025-02-20 00:00:00+00:00,224.13066604280678,224.6916245840487,222.37887758958675,224.31764221191406,1425800
2025-02-21 00:00:00+00:00,222.88078452211704,225.9513323018481,222.52648939238193,223.8255615234375,1920600
2025-02-24 00:00:00+00:00,223.49095836748364,228.1952012905886,223.21539715150794,226.65992736816406,1503900
2025-02-25 00:00:00+00:00,226.79769203732607,227.270080514806,224.17000954446542,226.40403747558594,1701200
2025-02-26 00:00:00+00:00,225.48878279294973,226.23674753026518,222.24109491530498,223.9830322265625,1612700
2025-02-27 00:00:00+00:00,223.40239330726217,223.55001002733306,220.2727987060767,220.60740661621094,1528600
2025-02-28 00:00:00+00:00,221.58169086488374,223.3039558860937,218.12732471416228,221.95567321777344,2568500
2025-03-03 00:00:00+00:00,222.91031432037207,226.27611064184975,221.83759279151002,224.82940673828125,1623000
2025-03-04 00:00:00+00:00,225.3707002543721,226.43358570826206,220.47946595142474,220.71566772460938,1394900
2025-03-05 00:00:00+00:00,219.7708633899292,222.5363266308381,218.78671191533047,220.56802368164062,1885900
2025-03-06 00:00:00+00:00,220.49914320846673,222.4871334128328,219.00322874658022,221.76869201660156,1961300
2025-03-07 00:00:00+00:00,220.1940634045293,226.8764455242023,219.49530922766087,225.90213012695312,1813600
2025-03-10 00:00:00+00:00,225.89224386859726,232.66435540605758,224.25111321496263,224.8640594482422,2607300
2025-03-11 00:00:00+00:00,224.05340405840295,224.73556172717952,220.76126166907406,222.3628387451172,1982100
2025-03-12 00:00:00+00:00,222.35294876096364,224.72565656053902,220.9688566401211,221.2753448486328,2206500
2025-03-13 00:00:00+00:00,220.10874572597524,222.1255457831575,219.48590353707274,220.2570343017578,2650500
2025-03-14 00:00:00+00:00,219.94067819389232,223.89520108663413,219.4562437088207,223.4107666015625,1157200
2025-03-17 00:00:00+00:00,223.18339231884767,226.1888231681307,222.44191925466546,225.23974609375,2032200
2025-03-18 00:00:00+00:00,225.8131605365999,230.1235913495228,223.8358989726042,229.48097229003906,2638300
2025-03-19 00:00:00+00:00,228.56155469842255,230.85517028630684,227.4443970786942,229.15472412109375,2325100
2025-03-20 00:00:00+00:00,229.1151811817443,230.42018104042654,227.88927359497993,229.21405029296875,1643600
2025-03-21 00:00:00+00:00,228.46266502268432,228.64062639318445,225.3484843493515,227.61244201660156,4372900
2025-03-24 00:00:00+00:00,227.54326260857246,228.1957625400134,225.42759335521328,226.58428955078125,1214400
2025-03-25 00:00:00+00:00,227.31586583333066,229.18439247158034,223.90509269196906,225.48690795898438,1675000
2025-03-26 00:00:00+00:00,225.55609497183264,227.09837158199343,223.99407169380504,225.40780639648438,1369700
2025-03-27 00:00:00+00:00,226.5645181890771,228.3242798028606,224.91350656649635,226.10975646972656,1602300
2025-03-28 00:00:00+00:00,226.02075954882818,226.39644406496825,223.6777094746684,224.9134979248047,1656300
2025-03-31 00:00:00+00:00,224.40930689378555,227.18735698073638,222.56055707131938,226.4557647705078,1963700
2025-04-01 00:00:00+00:00,226.1492887995935,226.39644649227066,222.9757773880832,223.4700927734375,1713600
2025-04-02 00:00:00+00:00,222.21454466591143,224.22146394268026,220.99851794497206,223.8457794189453,1634000
2025-04-03 00:00:00+00:00,223.62826695615587,224.10280548022348,217.7360362835021,219.0706787109375,2687500
2025-04-04 00:00:00+00:00,217.02424309407382,217.94366252107946,202.6198847218452,204.9827117919922,6623800
2025-04-07 00:00:00+00:00,202.45180558244357,207.18735536491974,197.10330955680337,202.74839782714844,3818400
2025-04-08 00:00:00+00:00,207.75087260914282,209.39200333313283,195.48196094370914,198.54672241210938,2799900
2025-04-09 00:00:00+00:00,195.75876472914828,207.56301801754483,190.83538793492374,206.9698486328125,3130500
2025-04-10 00:00:00+00:00,204.0929399206611,204.90360931305594,191.93277835227096,196.8561553955078,2951900
2025-04-11 00:00:00+00:00,197.32081233151698,201.0479545690263,194.3351582589493,199.4859161376953,1850700
2025-04-14 00:00:00+00:00,202.29362731254176,203.99407347724215,200.08898487592657,203.37124633789062,1549700
2025-04-15 00:00:00+00:00,204.05338112035344,204.42906563330465,199.17943875533442,199.74295043945312,2567800
2025-04-16 00:00:00+00:00,200.7612546812555,202.77805478414552,196.7968356986648,198.12159729003906,1639700
2025-04-17 00:00:00+00:00,197.2318325696772,198.99159407951436,196.14433272188666,196.45082092285156,4067100
2025-04-21 00:00:00+00:00,196.45082545965275,196.45082545965275,191.61642163429877,194.37469482421875,2502000
2025-04-22 00:00:00+00:00,196.3816059024442,198.07217107363346,195.15569837715398,197.60751342773438,1615300
2025-04-23 00:00:00+00:00,200.2669330717115,205.6747292554009,198.76421014681947,200.019775390625,3085000
2025-04-24 00:00:00+00:00,200.3361301124298,202.59020696537678,198.71477632197127,202.12554931640625,1345700
2025-04-25 00:00:00+00:00,202.09589790585937,203.0449900718533,199.69353240289715,202.74839782714844,1690600
2025-04-28 00:00:00+00:00,203.8754472022111,204.6366971511313,201.06773931736618,202.30352783203125,1400200
2025-04-29 00:00:00+00:00,202.66929539046208,204.8047413428549,201.73998011014444,204.09292602539062,1158300
2025-04-30 00:00:00+00:00,203.78645761302778,204.96293059774877,201.19623483719667,204.73553466796875,2752500
2025-05-01 00:00:00+00:00,185.69452284813354,185.86258827197221,167.59269552103925,167.61245727539062,13151600
2025-05-02 00:00:00+00:00,169.3128993154975,169.3128993154975,164.2214569119064,166.86109924316406,10532800
2025-05-05 00:00:00+00:00,166.5052028475859,168.10677996747654,163.61840262955533,165.10134887695312,4344900
2025-05-06 00:00:00+00:00,164.78497329081347,165.1408809796076,161.47306918636275,163.27236938476562,3684500
2025-05-07 00:00:00+00:00,164.8640615743075,165.78349603365146,162.10578836689234,165.23974609375,3409900
2025-05-08 00:00:00+00:00,165.23973886968113,168.55165783449024,164.2412272675582,166.04052734375,4311300
2025-05-09 00:00:00+00:00,166.58429390460566,168.39349012342095,164.97282083360042,165.31884765625,4133700
2025-05-12 00:00:00+00:00,169.38210796960473,173.43548498772128,168.6604117470056,173.3465118408203,4736900
2025-05-13 00:00:00+00:00,172.8818541821489,175.77855011993668,170.34108100258115,173.3465118408203,3772500
2025-05-14 00:00:00+00:00,172.81264530981616,172.81264530981616,168.58130722022776,169.07562255859375,3927800
2025-05-15 00:00:00+00:00,169.37223564323426,170.46960134769398,167.10826266685268,170.31143188476562,4158100
2025-05-16 00:00:00+00:00,170.2916488773599,173.69254111474288,169.60949123743845,173.4157257080078,2253000
2025-05-19 00:00:00+00:00,172.64459423143364,175.1853674371142,171.09243669921565,175.03707885742188,3208000
2025-05-20 00:00:00+00:00,174.57241906518362,175.08651127736172,173.62332691080164,174.66139221191406,2745800
2025-05-21 00:00:00+00:00,173.9990085400395,174.73060071120275,170.9639049569445,171.17152404785156,2633300
2025-05-22 00:00:00+00:00,169.085506069327,171.54720192345815,168.87790207175033,170.3509521484375,2097900
2025-05-23 00:00:00+00:00,168.5714300297236,170.20267987915943,167.67178747855326,169.43154907226562,1950800
2025-05-27 00:00:00+00:00,170.9836784459356,173.53434749048608,170.07414000207618,172.52593994140625,2010600
2025-05-28 00:00:00+00:00,173.1092644266123,174.424130155892,170.95404137211082,171.0430145263672,1673700
2025-05-29 00:00:00+00:00,171.49778422478164,172.48641501407062,169.9456266446498,171.84381103515625,2675200
2025-05-30 00:00:00+00:00,171.56697329272262,171.8240269416834,169.69846178326074,170.62777709960938,3358700
2025-06-02 00:00:00+00:00,169.24370230892754,169.89620223135188,166.06031005319352,167.4740447998047,3262700
2025-06-03 00:00:00+00:00,166.801780503547,169.46119962125144,166.03064972927018,168.7197265625,2029100
2025-06-04 00:00:00+00:00,169.26348605379215,170.10381318334288,167.9090515985958,168.99655151367188,2463100
2025-06-05 00:00:00+00:00,169.83687949440787,171.16165623904243,168.68018326183469,169.0855255126953,2857500
2025-06-06 00:00:00+00:00,169.95552726526364,172.09097344913,169.62927728561942,171.47801208496094,2036200
2025-06-09 00:00:00+00:00,173.04947946289423,173.73573682836494,171.1696967153921,171.5774688720703,3447500
2025-06-10 00:00:00+00:00,172.47261316912116,173.7357370908002,170.90115224495798,173.4473114013672,2922200
2025-06-11 00:00:00+00:00,173.556707842074,174.90935671654867,170.9807122103988,171.7863311767578,2360800
2025-06-12 00:00:00+00:00,171.47801579984002,174.2827639796433,170.7718471326372,173.51693725585938,1664300
2025-06-13 00:00:00+00:00,172.09465798044315,175.3768223480859,170.94092490008055,171.2790985107422,2276400
2025-06-16 00:00:00+00:00,171.43822253960664,172.50244577430425,169.92645006083808,171.16969299316406,2376400
2025-06-17 00:00:00+00:00,171.02049143785015,171.02049143785015,168.8920601858011,169.0213623046875,3781800
2025-06-18 00:00:00+00:00,168.78265018573836,169.67779416423124,167.51951117154886,167.67864990234375,2839900
2025-06-20 00:00:00+00:00,168.39477090466056,169.04126635304848,167.17142407494381,167.50958251953125,5093500
2025-06-23 00:00:00+00:00,167.25098653955914,169.71757623396851,166.59455063801553,168.80255126953125,3083400
2025-06-24 00:00:00+00:00,169.4291565241148,171.00060226915178,168.28536389604417,170.64256286621094,2915300
2025-06-25 00:00:00+00:00,170.15520064345304,171.20946821028534,169.0213637086686,169.97616577148438,2118100
2025-06-26 00:00:00+00:00,169.81703509247018,169.94632203070523,167.97702957944134,169.0511932373047,2879200
2025-06-27 00:00:00+00:00,169.45898508420274,171.33876774179728,168.87216290145884,169.93638610839844,3070300
2025-06-30 00:00:00+00:00,169.68774403368104,171.72666550294127,169.17055071813036,171.31887817382812,2525000
2025-07-01 00:00:00+00:00,171.27910271948733,178.1517382655114,170.39391433938837,176.70957946777344,3218400
2025-07-02 00:00:00+00:00,176.58026659651162,177.11735602105057,174.64081073302037,176.31173706054688,3277500
2025-07-03 00:00:00+00:00,177.2168181198706,177.33617976453425,174.97898078032566,175.20774841308594,1057600
2025-07-07 00:00:00+00:00,175.3270919710882,176.83887964251804,171.40838777779163,172.0150909423828,2499600
2025-07-08 00:00:00+00:00,171.86591037702516,174.7004952291354,171.5675290304068,173.68601989746094,1908100
2025-07-09 00:00:00+00:00,174.05400289769184,174.68060216454103,172.08471042855757,174.55130004882812,2208300
2025-07-10 00:00:00+00:00,174.64081797857415,178.78827458989716,173.68601590292135,176.54049682617188,3014100
2025-07-11 00:00:00+00:00,175.26741689709067,175.53596161992346,172.9301141130569,175.01876831054688,2428700
2025-07-14 00:00:00+00:00,174.01423009230672,176.34157717467613,171.6371502583369,176.13270568847656,6386600
2025-07-15 00:00:00+00:00,176.12276831812335,179.6933583720158,175.10827783752393,177.3461151123047,6013500
2025-07-16 00:00:00+00:00,177.34611254484244,178.14179104406196,175.01876545507704,177.30633544921875,4159500
2025-07-17 00:00:00+00:00,177.30633117698738,180.06134647762138,176.1426576601436,179.92210388183594,3946200
2025-07-18 00:00:00+00:00,180.51887823973047,180.61834374729943,176.99802084585238,177.88320922851562,3470600
2025-07-21 00:00:00+00:00,177.87325344029983,178.60925873737048,174.3623365292554,174.38223266601562,3133900
2025-07-22 00:00:00+00:00,175.22762678826302,180.6481781828961,175.13811693831525,180.30006408691406,1892000
2025-07-23 00:00:00+00:00,182.6075232930714,183.38330564886672,179.16622026696768,181.59303283691406,2623800
2025-07-24 00:00:00+00:00,181.29465121822778,184.34806306159487,180.34978965062112,182.63735961914062,1801500
2025-07-25 00:00:00+00:00,183.3534643655819,184.91496951715413,182.42848377949397,184.31822204589844,1875900
2025-07-28 00:00:00+00:00,183.89055155775404,184.43758149382452,181.83174911365953,181.9510955810547,1850200
2025-07-29 00:00:00+00:00,181.6427678458819,182.53789667483156,180.69789108872877,181.3941192626953,1500800
2025-07-30 00:00:00+00:00,181.24492732688992,181.66265514005266,179.35520409930052,180.55865478515625,1846700
2025-07-31 00:00:00+00:00,179.5242752139398,181.27475575809623,177.28643798828125,177.28643798828125,3733900
2025-08-01 00:00:00+00:00,176.41118977953437,176.49075914633494,173.54676845623774,175.41659545898438,4689000
2025-08-04 00:00:00+00:00,175.34698617041778,178.55952165744796,175.34698617041778,177.93292236328125,2049600
2025-08-05 00:00:00+00:00,177.9329212732642,178.70870364400136,175.15800974352067,175.9337921142578,2859300
2025-08-06 00:00:00+00:00,175.92384995435583,176.43108759920776,171.26914059807774,171.47801208496094,4225900
2025-08-07 00:00:00+00:00,186.3372482857586,189.09226357144914,183.2142227889632,186.6654510498047,4838100
2025-08-08 00:00:00+00:00,185.85984450030003,192.83196072563413,185.85984450030003,192.45401000976562,3955400
2025-08-11 00:00:00+00:00,192.50373871974259,193.3590904644267,189.48016340891746,191.45941162109375,2770600
2025-08-12 00:00:00+00:00,192.4539983058487,193.93594928598878,191.34999801859243,193.90611267089844,3171300
2025-08-13 00:00:00+00:00,194.1547653140789,195.20903287283127,192.8916262690147,194.9007110595703,2671800
2025-08-14 00:00:00+00:00,194.29400641638784,194.51281838081775,192.35453535200406,193.94589233398438,2284300
2025-08-15 00:00:00+00:00,194.9404868296576,195.92514067048126,193.5878379466445,194.8808135986328,2616800
2025-08-18 00:00:00+00:00,194.76146696073312,196.35280876640851,193.9061152387721,193.94589233398438,1763400
2025-08-19 00:00:00+00:00,193.76687905948046,197.18827088435123,193.21984913028564,196.9595184326172,1902200
2025-08-20 00:00:00+00:00,196.98934729382006,199.13767465318654,196.40254029119734,198.12318420410156,2493500
2025-08-21 00:00:00+00:00,197.38720238645817,197.77509357788657,195.3084886503519,195.5670928955078,1304200
2025-08-22 00:00:00+00:00,196.7605943254428,199.12773364154899,196.17378732438777,198.58070373535156,1619800
2025-08-25 00:00:00+00:00,198.22265101416318,198.40167070713943,192.98113469832106,193.5977783203125,1227500
2025-08-26 00:00:00+00:00,193.03087553874067,194.1746529841666,192.45400898780144,193.02093505859375,2245200
2025-08-27 00:00:00+00:00,192.5932389838998,194.59236805656843,192.5932389838998,194.34371948242188,1330700
2025-08-28 00:00:00+00:00,194.2442814561021,194.2442814561021,189.70893360474605,190.21617126464844,1793900
2025-08-29 00:00:00+00:00,190.72340703376165,191.99648658726494,189.9675207914645,191.9368133544922,1329500
2025-09-02 00:00:00+00:00,191.69811887370352,192.94136180076998,187.01357284694274,187.13291931152344,1630500
2025-09-03 00:00:00+00:00,185.54158091765407,188.5949777115766,182.73681753745868,188.5850372314453,3623500
2025-09-04 00:00:00+00:00,188.10762914841686,190.56427834010935,186.30741585215824,190.22610473632812,1279800
2025-09-05 00:00:00+00:00,189.9675205661337,191.93681312682548,189.79844134804299,191.35000610351562,1244200
2025-09-08 00:00:00+00:00,190.97999572753906,191.88999938964844,187.80999755859375,191.5800018310547,2601800
2025-09-09 00:00:00+00:00,191.0800018310547,192.30999755859375,190.17999267578125,190.49000549316406,1508600
2025-09-10 00:00:00+00:00,189.25,189.9600067138672,186.9600067138672,188.42999267578125,1865700
2025-09-11 00:00:00+00:00,188.91000366210938,191.32000732421875,188.14999389648438,190.55999755859375,1567400
2025-09-12 00:00:00+00:00,189.89999389648438,189.89999389648438,186.83999633789062,186.83999633789062,1118100
2025-09-15 00:00:00+00:00,187.13999938964844,188.97999572753906,185.49000549316406,185.74000549316406,1334800
2025-09-16 00:00:00+00:00,185.5,188.0399932861328,185.16000366210938,186.2100067138672,1211500
2025-09-17 00:00:00+00:00,186.80999755859375,190.02000427246094,186.72000122070312,187.57000732421875,1060900
2025-09-18 00:00:00+00:00,187.80999755859375,189.0399932861328,187.0399932861328,188.3699951171875,1123300
2025-09-19 00:00:00+00:00,188.1699981689453,188.85000610351562,185.60000610351562,187.0399932861328,2750900
2025-09-22 00:00:00+00:00,186.3000030517578,187.27999877929688,184.85000610351562,186.5500030517578,1227700
2025-09-23 00:00:00+00:00,186.3000030517578,188.14999389648438,185.80999755859375,186.52000427246094,1256300
2025-09-24 00:00:00+00:00,185.80999755859375,187.2100067138672,185.02000427246094,186.0500030517578,1037400
2025-09-25 00:00:00+00:00,185.16000366210938,185.61000061035156,178.11000061035156,180.58999633789062,1873200
2025-09-26 00:00:00+00:00,181.02999877929688,184.72000122070312,180.80999755859375,184.60000610351562,1265900
