"('date', '')","('open', 'ARM')","('high', 'ARM')","('low', 'ARM')","('close', 'ARM')","('volume', 'ARM')"
2025-02-03 00:00:00+00:00,153.5500030517578,159.36000061035156,152.0,155.64999389648438,4104700
2025-02-04 00:00:00+00:00,157.5,163.64999389648438,155.8000030517578,162.1999969482422,5086000
2025-02-05 00:00:00+00:00,162.94000244140625,173.9499969482422,162.5,173.25999450683594,13248400
2025-02-06 00:00:00+00:00,162.0,170.4499969482422,158.6999969482422,167.47000122070312,11885900
2025-02-07 00:00:00+00:00,166.5,170.73599243164062,160.8699951171875,162.50999450683594,5915100
2025-02-10 00:00:00+00:00,162.9550018310547,163.39999389648438,158.5800018310547,160.83999633789062,3443500
2025-02-11 00:00:00+00:00,160.07000732421875,163.11000061035156,157.28799438476562,157.74000549316406,3108600
2025-02-12 00:00:00+00:00,155.0,157.89999389648438,154.00999450683594,155.41000366210938,3470100
2025-02-13 00:00:00+00:00,154.97000122070312,168.38999938964844,153.8000030517578,164.8300018310547,11433800
2025-02-14 00:00:00+00:00,160.1649932861328,161.343994140625,156.1199951171875,159.5399932861328,6084800
2025-02-18 00:00:00+00:00,160.5,161.14999389648438,155.64999389648438,160.32000732421875,4809700
2025-02-19 00:00:00+00:00,157.55999755859375,160.93600463867188,152.2899932861328,154.36000061035156,5228800
2025-02-20 00:00:00+00:00,153.1999969482422,154.0500030517578,147.52999877929688,150.85000610351562,3866000
2025-02-21 00:00:00+00:00,151.2449951171875,151.99000549316406,143.8000030517578,144.83999633789062,4917000
2025-02-24 00:00:00+00:00,145.05499267578125,145.61199951171875,138.0500030517578,140.52999877929688,3829700
2025-02-25 00:00:00+00:00,139.32000732421875,139.5,133.16000366210938,136.6999969482422,5786300
2025-02-26 00:00:00+00:00,139.42999267578125,141.57000732421875,137.91000366210938,138.97000122070312,3251800
2025-02-27 00:00:00+00:00,142.00999450683594,144.41000366210938,130.14500427246094,130.33999633789062,4799600
2025-02-28 00:00:00+00:00,129.3000030517578,133.97999572753906,127.43000030517578,131.69000244140625,4253800
2025-03-03 00:00:00+00:00,133.0,133.94000244140625,120.06999969482422,121.0999984741211,7356700
2025-03-04 00:00:00+00:00,121.91000366210938,125.91000366210938,117.88999938964844,122.48999786376953,8075700
2025-03-05 00:00:00+00:00,124.625,125.48999786376953,120.36000061035156,124.77999877929688,4601600
2025-03-06 00:00:00+00:00,120.69999694824219,123.4000015258789,117.75,117.91999816894531,5014600
2025-03-07 00:00:00+00:00,118.5199966430664,127.58100128173828,117.5199966430664,125.55000305175781,6537600
2025-03-10 00:00:00+00:00,120.5,121.80000305175781,114.37999725341797,116.37999725341797,7267400
2025-03-11 00:00:00+00:00,116.0,118.5,110.25,111.48999786376953,8069200
2025-03-12 00:00:00+00:00,116.0,117.9800033569336,112.0,112.69999694824219,5291200
2025-03-13 00:00:00+00:00,114.0,114.77999877929688,109.9000015258789,112.05000305175781,4480700
2025-03-14 00:00:00+00:00,115.79000091552734,118.62000274658203,115.20999908447266,117.94000244140625,4573900
2025-03-17 00:00:00+00:00,118.05999755859375,123.69999694824219,118.05500030517578,121.37000274658203,3444900
2025-03-18 00:00:00+00:00,120.55999755859375,120.64800262451172,116.36000061035156,119.72000122070312,3138800
2025-03-19 00:00:00+00:00,119.44000244140625,120.48999786376953,116.24400329589844,117.91000366210938,3729600
2025-03-20 00:00:00+00:00,116.81999969482422,120.44000244140625,115.80999755859375,119.06999969482422,2335200
2025-03-21 00:00:00+00:00,116.375,119.43000030517578,115.5,119.06999969482422,2552400
2025-03-24 00:00:00+00:00,122.05999755859375,126.2699966430664,122.0,124.8499984741211,4314300
2025-03-25 00:00:00+00:00,124.91999816894531,125.5,123.0999984741211,124.27999877929688,1887300
2025-03-26 00:00:00+00:00,123.0,123.44999694824219,114.16999816894531,114.93000030517578,4881200
2025-03-27 00:00:00+00:00,114.0,114.04000091552734,109.25,112.47000122070312,4203100
2025-03-28 00:00:00+00:00,111.5,113.1760025024414,106.7300033569336,107.80000305175781,4624100
2025-03-31 00:00:00+00:00,104.0,106.93000030517578,101.36399841308594,106.79000091552734,4662700
2025-04-01 00:00:00+00:00,105.72000122070312,108.47000122070312,103.58000183105469,106.9800033569336,4236100
2025-04-02 00:00:00+00:00,104.37999725341797,110.13500213623047,104.37999725341797,108.13999938964844,2350600
2025-04-03 00:00:00+00:00,101.16000366210938,103.23999786376953,97.33000183105469,97.72000122070312,8088100
2025-04-04 00:00:00+00:00,91.6500015258789,95.37999725341797,84.38999938964844,87.70999908447266,12486000
2025-04-07 00:00:00+00:00,80.91999816894531,94.13999938964844,80.0,88.62999725341797,9081700
2025-04-08 00:00:00+00:00,94.375,96.55000305175781,84.11699676513672,85.81999969482422,8447500
2025-04-09 00:00:00+00:00,85.61499786376953,107.94000244140625,85.19000244140625,106.58999633789062,13935100
2025-04-10 00:00:00+00:00,98.9000015258789,102.0,95.34500122070312,100.45999908447266,8620900
2025-04-11 00:00:00+00:00,100.0,105.66500091552734,98.802001953125,103.98999786376953,6481200
2025-04-14 00:00:00+00:00,108.20999908447266,109.45999908447266,102.86000061035156,105.05999755859375,3674700
2025-04-15 00:00:00+00:00,104.80999755859375,106.31400299072266,102.66000366210938,103.80000305175781,3092100
2025-04-16 00:00:00+00:00,98.0,101.70999908447266,97.8949966430664,101.0,4881700
2025-04-17 00:00:00+00:00,102.26000213623047,102.26000213623047,98.83999633789062,100.7300033569336,3124900
2025-04-21 00:00:00+00:00,99.79000091552734,100.2300033569336,95.31999969482422,96.83000183105469,4231800
2025-04-22 00:00:00+00:00,98.22000122070312,101.84700012207031,97.90399932861328,100.55000305175781,3808500
2025-04-23 00:00:00+00:00,106.4000015258789,109.86000061035156,104.66999816894531,105.16000366210938,5140700
2025-04-24 00:00:00+00:00,107.36000061035156,112.5,106.9800033569336,112.01000213623047,5047600
2025-04-25 00:00:00+00:00,112.0,114.83000183105469,110.55999755859375,113.33999633789062,3908400
2025-04-28 00:00:00+00:00,112.52999877929688,114.18000030517578,110.01000213623047,112.08000183105469,3241300
2025-04-29 00:00:00+00:00,112.5999984741211,113.59100341796875,111.48999786376953,111.6500015258789,1954000
2025-04-30 00:00:00+00:00,108.59500122070312,114.23999786376953,107.54000091552734,114.05000305175781,3737400
2025-05-01 00:00:00+00:00,117.0,119.57099914550781,115.2300033569336,115.4000015258789,6993600
2025-05-02 00:00:00+00:00,118.56999969482422,123.9800033569336,118.45999908447266,123.2699966430664,5132000
2025-05-05 00:00:00+00:00,121.08999633789062,123.43000030517578,120.5,121.94999694824219,3525200
2025-05-06 00:00:00+00:00,118.0,123.58000183105469,118.0,122.44000244140625,4236100
2025-05-07 00:00:00+00:00,123.1050033569336,124.44000244140625,120.19000244140625,124.19000244140625,8972600
2025-05-08 00:00:00+00:00,119.19499969482422,119.80000305175781,114.33000183105469,116.5199966430664,15725300
2025-05-09 00:00:00+00:00,117.55999755859375,118.81999969482422,114.80000305175781,115.80000305175781,5364800
2025-05-12 00:00:00+00:00,121.63500213623047,125.44999694824219,121.30000305175781,124.80999755859375,7552600
2025-05-13 00:00:00+00:00,125.0,128.89999389648438,124.19999694824219,126.68000030517578,7630700
2025-05-14 00:00:00+00:00,128.97000122070312,134.97000122070312,128.80999755859375,133.4499969482422,8876000
2025-05-15 00:00:00+00:00,133.0050048828125,135.17999267578125,129.0,133.07000732421875,5357900
2025-05-16 00:00:00+00:00,133.35000610351562,136.14999389648438,132.89999389648438,135.9600067138672,4789900
2025-05-19 00:00:00+00:00,130.35499572753906,133.27999877929688,129.52999877929688,132.0500030517578,4195600
2025-05-20 00:00:00+00:00,131.83999633789062,132.0399932861328,129.6999969482422,131.0399932861328,3108500
2025-05-21 00:00:00+00:00,128.9199981689453,135.33999633789062,128.60000610351562,130.4499969482422,4810100
2025-05-22 00:00:00+00:00,129.60000610351562,131.13900756835938,128.95799255371094,129.27999877929688,2366200
2025-05-23 00:00:00+00:00,126.13999938964844,127.66000366210938,124.9000015258789,127.18000030517578,2966800
2025-05-27 00:00:00+00:00,130.0500030517578,135.99000549316406,129.72999572753906,133.9600067138672,5507500
2025-05-28 00:00:00+00:00,134.8249969482422,138.5,133.9499969482422,135.5399932861328,5937400
2025-05-29 00:00:00+00:00,138.5,138.58999633789062,126.75,128.10000610351562,7425900
2025-05-30 00:00:00+00:00,127.61000061035156,127.80000305175781,121.55999755859375,124.54000091552734,5786600
2025-06-02 00:00:00+00:00,124.80000305175781,127.4800033569336,123.58799743652344,126.05500030517578,3297500
2025-06-03 00:00:00+00:00,127.52999877929688,130.63999938964844,126.93000030517578,128.77999877929688,3445700
2025-06-04 00:00:00+00:00,129.39999389648438,130.68499755859375,127.33000183105469,130.36000061035156,2473400
2025-06-05 00:00:00+00:00,131.08999633789062,134.25,128.49000549316406,129.5500030517578,3549800
2025-06-06 00:00:00+00:00,129.92999267578125,135.16000366210938,129.92999267578125,133.11000061035156,3212500
2025-06-09 00:00:00+00:00,135.0,141.32000732421875,134.82000732421875,138.61000061035156,6864600
2025-06-10 00:00:00+00:00,138.8000030517578,141.5800018310547,135.8699951171875,140.6300048828125,4544100
2025-06-11 00:00:00+00:00,140.99000549316406,144.3000030517578,138.9409942626953,140.3800048828125,3594100
2025-06-12 00:00:00+00:00,137.44000244140625,140.6300048828125,137.2100067138672,138.6199951171875,3244800
2025-06-13 00:00:00+00:00,135.80999755859375,138.52000427246094,134.57000732421875,135.5500030517578,3307700
2025-06-16 00:00:00+00:00,137.25,143.5800018310547,137.25,142.0399932861328,4166300
2025-06-17 00:00:00+00:00,140.8300018310547,149.25,140.5,144.72000122070312,5883200
2025-06-18 00:00:00+00:00,145.16000366210938,147.97999572753906,143.17999267578125,146.0500030517578,3638400
2025-06-20 00:00:00+00:00,146.7050018310547,148.47999572753906,143.25999450683594,145.0399932861328,3798300
2025-06-23 00:00:00+00:00,143.0,149.58999633789062,142.60000610351562,149.3300018310547,4742300
2025-06-24 00:00:00+00:00,151.0,157.22999572753906,150.89999389648438,156.41000366210938,5587300
2025-06-25 00:00:00+00:00,157.11000061035156,159.8800048828125,156.67999267578125,157.30999755859375,4751000
2025-06-26 00:00:00+00:00,158.53500366210938,160.39999389648438,157.2449951171875,158.14999389648438,4519600
2025-06-27 00:00:00+00:00,159.0,166.36000061035156,158.75999450683594,165.4600067138672,7495500
2025-06-30 00:00:00+00:00,166.96499633789062,168.30999755859375,161.2220001220703,161.74000549316406,5531600
2025-07-01 00:00:00+00:00,160.0,161.75,153.51699829101562,156.3300018310547,6369800
2025-07-02 00:00:00+00:00,154.2050018310547,155.24000549316406,152.02999877929688,154.6300048828125,5027700
2025-07-03 00:00:00+00:00,155.86000061035156,157.4199981689453,154.16000366210938,155.08999633789062,2499300
2025-07-07 00:00:00+00:00,154.0,154.0,145.39999389648438,146.8800048828125,6964800
2025-07-08 00:00:00+00:00,148.92999267578125,150.0,147.0500030517578,147.7899932861328,4150300
2025-07-09 00:00:00+00:00,149.58999633789062,152.77999877929688,147.8000030517578,148.02000427246094,3848500
2025-07-10 00:00:00+00:00,149.0,149.0,145.6179962158203,148.5500030517578,3645400
2025-07-11 00:00:00+00:00,146.67999267578125,151.10000610351562,144.27999877929688,145.94000244140625,3954200
2025-07-14 00:00:00+00:00,145.94000244140625,145.9600067138672,140.6999969482422,144.5399932861328,5882800
2025-07-15 00:00:00+00:00,148.375,150.14999389648438,146.35000610351562,147.11000061035156,4182200
2025-07-16 00:00:00+00:00,151.3249969482422,155.0399932861328,148.2100067138672,153.89999389648438,7441300
2025-07-17 00:00:00+00:00,157.11000061035156,159.5,153.5399932861328,157.17999267578125,4891500
2025-07-18 00:00:00+00:00,158.5,161.9499969482422,156.38499450683594,156.74000549316406,4869500
2025-07-21 00:00:00+00:00,159.14999389648438,164.5800018310547,158.18899536132812,161.9199981689453,5462800
2025-07-22 00:00:00+00:00,161.0,162.1320037841797,153.24000549316406,156.5,5167900
2025-07-23 00:00:00+00:00,156.9600067138672,159.75,155.71400451660156,159.27999877929688,3398600
2025-07-24 00:00:00+00:00,160.0,161.75,157.89999389648438,159.99000549316406,2228400
2025-07-25 00:00:00+00:00,160.0,164.5800018310547,159.13999938964844,163.1699981689453,3151900
2025-07-28 00:00:00+00:00,165.02000427246094,166.8800048828125,162.03700256347656,164.3699951171875,4027900
2025-07-29 00:00:00+00:00,164.0,166.2480010986328,160.77999877929688,163.47000122070312,3546500
2025-07-30 00:00:00+00:00,162.32000732421875,165.25,161.36000061035156,163.3249969482422,4885300
2025-07-31 00:00:00+00:00,148.35000610351562,149.0,139.11000061035156,141.375,22624900
2025-08-01 00:00:00+00:00,137.9949951171875,140.05999755859375,135.25,137.5800018310547,7673400
2025-08-04 00:00:00+00:00,140.10000610351562,140.61000061035156,138.25,140.0500030517578,4866900
2025-08-05 00:00:00+00:00,140.5,140.8800048828125,135.2100067138672,137.22999572753906,4384600
2025-08-06 00:00:00+00:00,137.41000366210938,137.8000030517578,135.00999450683594,136.1199951171875,3241000
2025-08-07 00:00:00+00:00,137.77000427246094,139.67999267578125,134.61000061035156,135.57000732421875,4269200
2025-08-08 00:00:00+00:00,136.6699981689453,139.4499969482422,135.36000061035156,138.5,3483700
2025-08-11 00:00:00+00:00,139.52000427246094,146.42999267578125,139.25,141.0500030517578,5673400
2025-08-12 00:00:00+00:00,142.85000610351562,143.0,140.4199981689453,142.38999938964844,3996500
2025-08-13 00:00:00+00:00,143.4499969482422,145.1999969482422,141.38999938964844,141.60000610351562,3335800
2025-08-14 00:00:00+00:00,140.2899932861328,140.67999267578125,138.27000427246094,140.5500030517578,4927800
2025-08-15 00:00:00+00:00,140.5500030517578,141.77999877929688,137.77000427246094,138.91000366210938,3434500
2025-08-18 00:00:00+00:00,137.91000366210938,141.50999450683594,137.52999877929688,141.05999755859375,2892900
2025-08-19 00:00:00+00:00,140.92999267578125,142.8000030517578,133.6999969482422,134.00999450683594,4751600
2025-08-20 00:00:00+00:00,132.6999969482422,133.1300048828125,127.02999877929688,131.16000366210938,5838700
2025-08-21 00:00:00+00:00,130.88999938964844,133.6300048828125,130.2100067138672,133.27999877929688,4107200
2025-08-22 00:00:00+00:00,133.0,140.35000610351562,132.67999267578125,137.9199981689453,4041500
2025-08-25 00:00:00+00:00,138.2949981689453,139.0,136.0,137.77999877929688,1870900
2025-08-26 00:00:00+00:00,138.33999633789062,141.41000366210938,137.85000610351562,140.25999450683594,2515400
2025-08-27 00:00:00+00:00,140.27000427246094,141.9600067138672,138.8300018310547,140.66000366210938,2499500
2025-08-28 00:00:00+00:00,140.60000610351562,143.8000030517578,139.7570037841797,142.5500030517578,2882900
2025-08-29 00:00:00+00:00,140.6699981689453,140.77999877929688,137.30999755859375,138.30999755859375,3616000
2025-09-02 00:00:00+00:00,133.6199951171875,134.88999938964844,130.41000366210938,132.33999633789062,5833700
2025-09-03 00:00:00+00:00,133.64999389648438,134.10000610351562,130.7100067138672,131.4199981689453,3202100
2025-09-04 00:00:00+00:00,131.13499450683594,136.11500549316406,130.25999450683594,135.47999572753906,3274900
2025-09-05 00:00:00+00:00,138.0,138.82000732421875,135.35000610351562,138.1699981689453,2822400
2025-09-08 00:00:00+00:00,138.7100067138672,141.14999389648438,138.13999938964844,139.13999938964844,2573100
2025-09-09 00:00:00+00:00,139.13999938964844,141.73899841308594,139.10000610351562,140.8000030517578,2083400
2025-09-10 00:00:00+00:00,143.3000030517578,154.5,142.8000030517578,154.13999938964844,11219700
2025-09-11 00:00:00+00:00,152.85000610351562,158.88999938964844,152.85000610351562,154.6999969482422,6342200
2025-09-12 00:00:00+00:00,155.24000549316406,155.5500030517578,149.02000427246094,150.63999938964844,3605200
2025-09-15 00:00:00+00:00,151.25,154.97799682617188,151.02499389648438,153.86000061035156,2570400
2025-09-16 00:00:00+00:00,153.75999450683594,155.8000030517578,152.3459930419922,153.85000610351562,2385300
2025-09-17 00:00:00+00:00,153.0,154.65899658203125,150.10000610351562,153.3699951171875,2500000
2025-09-18 00:00:00+00:00,147.2100067138672,149.24000549316406,142.0,146.5399932861328,12215000
2025-09-19 00:00:00+00:00,145.80499267578125,145.80499267578125,142.3800048828125,142.91000366210938,8770200
2025-09-22 00:00:00+00:00,142.14999389648438,145.5500030517578,141.35000610351562,144.47999572753906,4705800
2025-09-23 00:00:00+00:00,145.41000366210938,146.16000366210938,140.27999877929688,140.99000549316406,4823900
2025-09-24 00:00:00+00:00,142.14999389648438,146.0,141.30999755859375,144.3000030517578,4545700
2025-09-25 00:00:00+00:00,141.5,142.8000030517578,138.0,140.64999389648438,4312200
2025-09-26 00:00:00+00:00,141.0,141.0800018310547,137.6199951171875,139.6199951171875,3754500
