"('date', '')","('open', 'CI')","('high', 'CI')","('low', 'CI')","('close', 'CI')","('volume', 'CI')"
1987-04-29 00:00:00+00:00,3.2219544824670026,3.2286808749765474,3.195048450562341,3.201775074005127,2369700
1987-04-30 00:00:00+00:00,3.20850109289876,3.235406890737118,3.17486913426733,3.221954107284546,2214900
1987-05-01 00:00:00+00:00,3.215227484625046,3.235406890737118,3.20850109289876,3.221954107284546,786600
1987-05-04 00:00:00+00:00,3.2085010556286666,3.248859405517578,3.2085010556286666,3.248859405517578,2021400
1987-05-05 00:00:00+00:00,3.2421339355273178,3.295945545876256,3.2421339355273178,3.275766134262085,3411900
1987-05-06 00:00:00+00:00,3.2757667409516924,3.289219761497137,3.2555873256001853,3.26904034614563,2043000
1987-05-07 00:00:00+00:00,3.282492777666708,3.295945564864808,3.242133954205851,3.2623133659362793,2335500
1987-05-08 00:00:00+00:00,3.2488595556001583,3.255585947559039,3.2286806106567383,3.2286806106567383,3875400
1987-05-11 00:00:00+00:00,3.2286802459926056,3.2757649843867727,3.2286802459926056,3.2354066371917725,1871100
1987-05-12 00:00:00+00:00,3.228681836299675,3.2959460123559214,3.2152288163417784,3.289219617843628,1387800
1987-05-13 00:00:00+00:00,3.282491825624761,3.2959446089210647,3.221954069858182,3.248859405517578,1758600
1987-05-14 00:00:00+00:00,3.2421330138694264,3.2555857971657303,3.235406853154486,3.248859405517578,640800
1987-05-15 00:00:00+00:00,3.242134193565706,3.242134193565706,3.174870252609253,3.174870252609253,1296000
1987-05-18 00:00:00+00:00,3.174870252609253,3.181596415771603,3.1479644452933764,3.174870252609253,2034900
1987-05-19 00:00:00+00:00,3.1614160666362023,3.168142457757855,3.134510040283203,3.134510040283203,1215000
1987-05-20 00:00:00+00:00,3.121059971400699,3.1614188150838354,3.0807015895843506,3.0807015895843506,3860100
1987-05-21 00:00:00+00:00,3.1210569457581885,3.1345097266554576,3.08069860306638,3.0874249935150146,3412800
1987-05-22 00:00:00+00:00,3.094151707350807,3.127783663109045,3.094151707350807,3.1210572719573975,753300
1987-05-26 00:00:00+00:00,3.2085020542144775,3.215228447956093,3.1546906733482722,3.2085020542144775,1314000
1987-05-27 00:00:00+00:00,3.20850109289876,3.24213305153019,3.2017747011724738,3.221954107284546,2718000
1987-05-28 00:00:00+00:00,3.2219544824670026,3.2286808749765474,3.201775074005127,3.201775074005127,1176300
1987-05-29 00:00:00+00:00,3.2219544917720797,3.2219544917720797,3.188322067260742,3.188322067260742,932400
1987-06-01 00:00:00+00:00,3.2152278590242167,3.242133429062396,3.1883220580527962,3.201775074005127,936000
1987-06-02 00:00:00+00:00,3.208501475780896,3.2219544917720797,3.188322067260742,3.188322067260742,3148200
1987-06-03 00:00:00+00:00,3.1883216867866877,3.235406890737118,3.1883216867866877,3.221954107284546,2149200
1987-06-04 00:00:00+00:00,3.208501203846874,3.2286806106567383,3.201774811887993,3.2286806106567383,1715400
1987-06-05 00:00:00+00:00,3.221954906568183,3.248860249214632,3.221954906568183,3.242133855819702,2396700
1987-06-08 00:00:00+00:00,3.2734384536743164,3.2870491382664193,3.2394109244268012,3.2734384536743164,4805100
1987-06-09 00:00:00+00:00,3.273438845714472,3.307466145389445,3.2666333857794774,3.2870495319366455,2367000
1987-06-10 00:00:00+00:00,3.300659945693407,3.37552022184809,3.300659945693407,3.3346874713897705,5695200
1987-06-11 00:00:00+00:00,3.3619104997760396,3.375521421432495,3.3551048052999652,3.375521421432495,1696500
1987-06-12 00:00:00+00:00,3.4163537425673898,3.429964896103403,3.4027428226791923,3.409548282623291,5666400
1987-06-15 00:00:00+00:00,3.4231580940845387,3.4503801568361356,3.4231580940845387,3.4367690086364746,3624300
1987-06-16 00:00:00+00:00,3.436770759207643,3.4435764535979194,3.416354143332502,3.4231598377227783,3245400
1987-06-17 00:00:00+00:00,3.436770240522833,3.443575933885979,3.409548168013673,3.429964780807495,2077200
1987-06-18 00:00:00+00:00,3.4299639558526236,3.450380563735962,3.4231584977740948,3.450380563735962,839700
1987-06-19 00:00:00+00:00,3.4503819143403516,3.463992602177373,3.3891325340106158,3.4231598377227783,4968000
1987-06-22 00:00:00+00:00,3.4367714205897446,3.477604192902315,3.42996595853765,3.4707987308502197,1982700
1987-06-23 00:00:00+00:00,3.463990837740347,3.4707962950163154,3.4231580940845387,3.4367690086364746,2004300
1987-06-24 00:00:00+00:00,3.4299635513605065,3.4435746995601675,3.4299635513605065,3.4367690086364746,1275300
1987-06-25 00:00:00+00:00,3.4435772733561176,3.4980209722561315,3.4435772733561176,3.484410047531128,2242800
1987-06-26 00:00:00+00:00,3.4707974248199447,3.4980194964327893,3.4639919653286837,3.4912140369415283,1493100
1987-06-29 00:00:00+00:00,3.4571880403939184,3.477604192902315,3.4571880403939184,3.4707987308502197,2153700
1987-06-30 00:00:00+00:00,3.4639912462452673,3.4639912462452673,3.4367694139311524,3.450380563735962,1549800
1987-07-01 00:00:00+00:00,3.443576492530563,3.4639926413408393,3.4367707980633426,3.4571874141693115,1285200
1987-07-02 00:00:00+00:00,3.457185614112104,3.463990837740347,3.4367690086364746,3.4367690086364746,1173600
1987-07-06 00:00:00+00:00,3.436770240522833,3.4571868533166543,3.429964780807495,3.429964780807495,1746000
1987-07-07 00:00:00+00:00,3.4367694139311524,3.4639912462452673,3.4299639558526236,3.450380563735962,1475100
1987-07-08 00:00:00+00:00,3.457188077195667,3.5116320078398715,3.450382615071128,3.504826545715332,2904300
1987-07-09 00:00:00+00:00,3.5116323519645603,3.579687213526923,3.491215729942312,3.525243043899536,4327200
1987-07-10 00:00:00+00:00,3.525242878469381,3.559270424477698,3.4980210285810496,3.5524649620056152,1557000
1987-07-13 00:00:00+00:00,3.538853297993005,3.538853297993005,3.4980205289922615,3.518437147140503,2052000
1987-07-14 00:00:00+00:00,3.518436822052285,3.545658665537601,3.5116313611809558,3.5320475101470947,1894500
1987-07-15 00:00:00+00:00,3.525242374992757,3.5456589931409983,3.511631685640379,3.518437147140503,3448800
1987-07-16 00:00:00+00:00,3.5116305351257324,3.525241220018845,3.4980193829370334,3.5116305351257324,3130200
1987-07-17 00:00:00+00:00,3.518437218692495,3.545659065246582,3.518437218692495,3.545659065246582,3570300
1987-07-20 00:00:00+00:00,3.538853297993005,3.5456589931409983,3.518437147140503,3.518437147140503,1857600
1987-07-21 00:00:00+00:00,3.5116320078398715,3.545659318462567,3.504826545715332,3.504826545715332,1638900
1987-07-22 00:00:00+00:00,3.4912155098936295,3.5048266682665323,3.470798889158225,3.484410047531128,1191600
1987-07-23 00:00:00+00:00,3.477604192902315,3.477604192902315,3.4571880403939184,3.4707987308502197,2339100
1987-07-24 00:00:00+00:00,3.4707974248199447,3.4912140369415283,3.4571867394852234,3.4912140369415283,1323000
1987-07-27 00:00:00+00:00,3.4776035629795876,3.4980201790855565,3.4503819533499374,3.4571874141693115,1028700
1987-07-28 00:00:00+00:00,3.4503813936013166,3.4571868533166543,3.429964780807495,3.429964780807495,1766700
1987-07-29 00:00:00+00:00,3.416353627729011,3.429964780807495,3.3755208694369845,3.429964780807495,1707300
1987-07-30 00:00:00+00:00,3.4299634944901847,3.4299634944901847,3.3755196035374193,3.4027414321899414,1878300
1987-07-31 00:00:00+00:00,3.3959362086745317,3.4095468893530723,3.3755196035374193,3.4027414321899414,1121400
1987-08-03 00:00:00+00:00,3.361910063014601,3.457186969527614,3.2870495363338836,3.409548282623291,1660500
1987-08-04 00:00:00+00:00,3.4027427082983355,3.4503813936013166,3.382326562800131,3.429964780807495,2198700
1987-08-05 00:00:00+00:00,3.416353822519667,3.5184364250136144,3.416353822519667,3.4776031970977783,4384800
1987-08-06 00:00:00+00:00,3.4707971664827797,3.5932958955032963,3.4707971664827797,3.5796852111816406,2599200
1987-08-07 00:00:00+00:00,3.572881583069767,3.600103199310195,3.5388538034135464,3.5524649620056152,3249900
1987-08-10 00:00:00+00:00,3.552465805539791,3.6341318418922186,3.4980218591874923,3.60690975189209,2511900
1987-08-11 00:00:00+00:00,3.6205174310121793,3.6749613285064697,3.6001008234219776,3.6749613285064697,3313800
1987-08-12 00:00:00+00:00,3.654547075701309,3.7362130913876164,3.654547075701309,3.71579647064209,2568600
1987-08-13 00:00:00+00:00,3.7157937033060184,3.783848509928881,3.7157937033060184,3.743015766143799,1989000
1987-08-14 00:00:00+00:00,3.7294066364702574,3.736212097024915,3.6613515636280103,3.6817681789398193,2457000
1987-08-17 00:00:00+00:00,3.681767377097266,3.6953785288900804,3.640934622662182,3.654545307159424,1629900
1987-08-18 00:00:00+00:00,3.640935700573989,3.647740928013428,3.60010246675451,3.6341302394866943,2896200
1987-08-19 00:00:00+00:00,3.6341299550572184,3.6817681789398193,3.6137133397454093,3.6817681789398193,1015200
1987-08-20 00:00:00+00:00,3.688575040332127,3.783851518246027,3.688575040332127,3.7634353637695312,1674000
1987-08-21 00:00:00+00:00,3.7294078165809412,3.7634353637695312,3.7226021202248947,3.7634353637695312,1471500
1987-08-24 00:00:00+00:00,3.7770430526313676,3.783848509928881,3.7225991606035325,3.743015766143799,1117800
1987-08-25 00:00:00+00:00,3.749825367830345,3.749825367830345,3.7157975785593047,3.7294087409973145,1179900
1987-08-26 00:00:00+00:00,3.7157955577397983,3.7294067127754396,3.7089900970458984,3.7089900970458984,963900
1987-08-27 00:00:00+00:00,3.7089901033286354,3.722601024739491,3.6613516447427994,3.6681573390960693,1409400
1987-08-28 00:00:00+00:00,3.6681578420357233,3.6681578420357233,3.545659065246582,3.545659065246582,2582100
1987-08-31 00:00:00+00:00,3.5388519899777573,3.5796852111816406,3.5388519899777573,3.5796852111816406,1932300
1987-09-01 00:00:00+00:00,3.5932976789790545,3.606908837351957,3.470798889158225,3.484410047531128,3030300
1987-09-02 00:00:00+00:00,3.4639912462452673,3.4980187702856633,3.443575105657433,3.450380563735962,3593700
1987-09-03 00:00:00+00:00,3.4571880403939184,3.477604192902315,3.4163548007855713,3.4707987308502197,3232800
1987-09-04 00:00:00+00:00,3.495568037033081,3.550616376759134,3.495568037033081,3.495568037033081,1755900
1987-09-08 00:00:00+00:00,3.4955692458295777,3.523093307089784,3.4749259636426095,3.4886882305145264,1462500
1987-09-09 00:00:00+00:00,3.4886892736406607,3.4955702910131525,3.4474026969219422,3.4542837142944336,1720800
1987-09-10 00:00:00+00:00,3.4818098963354,3.4886909169491185,3.4474043207828147,3.468047618865967,1231200
1987-09-11 00:00:00+00:00,3.454283265817336,3.5506182052504975,3.4474022493382215,3.536855936050415,1903500
1987-09-14 00:00:00+00:00,3.5506195183768403,3.585024613496455,3.5506195183768403,3.578143358230591,1505700
1987-09-15 00:00:00+00:00,3.557498619906856,3.557498619906856,3.4749259636426095,3.4886882305145264,819900
1987-09-16 00:00:00+00:00,3.5024528568641227,3.5024528568641227,3.4267616271972656,3.4267616271972656,1361700
1987-09-17 00:00:00+00:00,3.4474033928152776,3.4611656665802,3.426760572772725,3.4611656665802,1731600
1987-09-18 00:00:00+00:00,3.4818098963354,3.495571937562837,3.468047618865967,3.468047618865967,3113100
1987-09-21 00:00:00+00:00,3.495571656208615,3.5093334600863857,3.4680473397271423,3.481809616088867,2755800
1987-09-22 00:00:00+00:00,3.481807804217501,3.5506182052504975,3.474926551496533,3.536855936050415,1134000
1987-09-23 00:00:00+00:00,3.523094671274593,3.523094671274593,3.495570599356734,3.5162134170532227,1843200
1987-09-24 00:00:00+00:00,3.5024506529389297,3.5506182412650094,3.5024506529389297,3.5230939388275146,822600
1987-09-25 00:00:00+00:00,3.550619985492865,3.550619985492865,3.4818095499590616,3.5024523735046387,1781100
1987-09-28 00:00:00+00:00,3.5506182052504975,3.5643800019668723,3.529974919571301,3.536855936050415,1228500
1987-09-29 00:00:00+00:00,3.578143358230591,3.585024613496455,3.557500537400763,3.578143358230591,980100
1987-09-30 00:00:00+00:00,3.564380827960482,3.6056674088864424,3.543738009981319,3.585024118423462,4349700
1987-10-01 00:00:00+00:00,3.6056667147774593,3.6744771185099245,3.6056667147774593,3.6675961017608643,4868100
1987-10-02 00:00:00+00:00,3.6538355137447525,3.6813598296512695,3.640073237670508,3.6607165336608887,1251900
1987-10-05 00:00:00+00:00,3.6607142707131417,3.7295248998217074,3.6607142707131417,3.7088816165924072,2168100
1987-10-06 00:00:00+00:00,3.722645949148088,3.722645949148088,3.646954493828616,3.6607165336608887,3699900
1987-10-07 00:00:00+00:00,3.633191089535697,3.674477668695694,3.619429290218862,3.6400721073150635,1310400
1987-10-08 00:00:00+00:00,3.6400716144184493,3.6675961542926565,3.6400716144184493,3.6469528675079346,1513800
1987-10-09 00:00:00+00:00,3.6469533613363287,3.674477668695694,3.6400721073150635,3.6400721073150635,927900
1987-10-12 00:00:00+00:00,3.6469526626117763,3.6469526626117763,3.6194285967676825,3.633190393447876,865800
1987-10-13 00:00:00+00:00,3.660715935739067,3.7020020484924316,3.646953898154612,3.7020020484924316,1534500
1987-10-14 00:00:00+00:00,3.674478769302368,3.6951215925816583,3.6607164933795593,3.674478769302368,1617300
1987-10-15 00:00:00+00:00,3.667596750616075,3.6744777685824954,3.598786098468067,3.6056673526763916,2189700
1987-10-16 00:00:00+00:00,3.5987853571073765,3.605666609898142,3.5024506529389297,3.5230939388275146,5693400
1987-10-19 00:00:00+00:00,3.481809327601847,3.4955713665813346,2.8625152111053467,2.8625152111053467,9418500
1987-10-20 00:00:00+00:00,2.7524178092167197,2.91756271240039,2.628559013708015,2.8349900245666504,7470900
1987-10-21 00:00:00+00:00,2.821228014231221,3.1102321880253623,2.821228014231221,3.082707643508911,1552500
1987-10-22 00:00:00+00:00,2.9175623773506882,3.096469532122414,2.9175623773506882,3.048302412033081,2409300
1987-10-23 00:00:00+00:00,3.034540679826436,3.1928045749664307,3.034540679826436,3.1928045749664307,1720800
1987-10-26 00:00:00+00:00,3.0276589393615723,3.0414209728320736,3.0001348724205696,3.0276589393615723,1656900
1987-10-27 00:00:00+00:00,3.0827079019009656,3.137756286822295,3.0689458647311145,3.07582688331604,1729800
1987-10-28 00:00:00+00:00,2.945087231248787,3.034540950607454,2.9313254295099904,3.013897657394409,2428200
1987-10-29 00:00:00+00:00,3.0001353738973964,3.013897173426339,2.9313249588012695,2.9313249588012695,1409400
1987-10-30 00:00:00+00:00,3.0001359016306166,3.013897703580303,2.876277085422058,2.9175631999969482,3349800
1987-11-02 00:00:00+00:00,2.9175632370512252,3.0070167226748614,2.9038011986848113,2.9863739013671875,1874700
1987-11-03 00:00:00+00:00,2.9588489729369383,3.013897355589401,2.8831575353805206,2.95196795463562,3735000
1987-11-04 00:00:00+00:00,2.896920001416884,2.9863739613202505,2.890038982095537,2.965730667114258,1623600
1987-11-05 00:00:00+00:00,2.9519670999753305,3.0138964829991743,2.9244432709807358,3.0070154666900635,1467900
1987-11-06 00:00:00+00:00,2.9932544231414795,3.027659513340192,2.986373405101737,2.9932544231414795,1116900
1987-11-09 00:00:00+00:00,2.9863739613202505,2.9932549806415976,2.945087372908265,2.965730667114258,2921400
1987-11-10 00:00:00+00:00,2.9519673143460254,2.9519673143460254,2.924443483352661,2.924443483352661,2204100
1987-11-11 00:00:00+00:00,2.97261065467174,2.986372924779637,2.9038002490997314,2.9038002490997314,1303200
1987-11-12 00:00:00+00:00,2.9106825682039017,2.9588497082838483,2.862515428123955,2.869396448135376,1391400
1987-11-13 00:00:00+00:00,2.8625145688337694,2.8625145688337694,2.8074661890252446,2.8349900245666504,976500
1987-11-16 00:00:00+00:00,2.8487519665637633,2.869395254250839,2.7799415588378906,2.7799415588378906,2374200
1987-11-17 00:00:00+00:00,2.7524190339333003,2.8143484592437744,2.7524190339333003,2.8143484592437744,2552400
1987-11-18 00:00:00+00:00,2.8349900245666504,2.8418712787543825,2.793703916891685,2.8349900245666504,2372400
1987-11-19 00:00:00+00:00,2.834989976139761,2.8556332658665218,2.7661795616149902,2.7661795616149902,1938600
1987-11-20 00:00:00+00:00,2.697368880573342,2.7799415588378906,2.6285587090893463,2.7799415588378906,2324700
1987-11-23 00:00:00+00:00,2.7661795616149902,2.7661795616149902,2.7386557265437426,2.7661795616149902,1116000
1987-11-24 00:00:00+00:00,2.766178693224016,2.793702992138316,2.718011583547186,2.731773614883423,1600200
1987-11-25 00:00:00+00:00,2.7248937473740686,2.7455370393184895,2.6560833254571596,2.662964344024658,838800
1987-11-27 00:00:00+00:00,2.6560833254571596,2.6836076359690786,2.6423210520802374,2.662964344024658,490500
1987-11-30 00:00:00+00:00,2.6285590908358785,2.669845199722271,2.5803914913179304,2.635439872741699,2525400
1987-12-01 00:00:00+00:00,2.6216777258769204,2.6698448465392106,2.5872721672058105,2.5872721672058105,1323900
1987-12-02 00:00:00+00:00,2.5872731128357556,2.5872731128357556,2.4840575803072813,2.5115816593170166,2418300
1987-12-03 00:00:00+00:00,2.518461383654771,2.5253423998678337,2.4496509852822985,2.4565320014953613,2072700
1987-12-04 00:00:00+00:00,2.442770977724193,2.4634137966488714,2.3946033765182926,2.435889959335327,86825700
1987-12-07 00:00:00+00:00,2.433093770292755,2.433093770292755,2.3561859221984345,2.384152412414551,1837800
1987-12-08 00:00:00+00:00,2.419110074184757,2.4400846958160405,2.405126833071129,2.44008469581604,1365300
1987-12-09 00:00:00+00:00,2.4400847027066517,2.4820349062443148,2.4191100810161372,2.454068183898926,3584700
1987-12-10 00:00:00+00:00,2.4330925596041197,2.4400841786791716,2.3911428451538086,2.3911428451538086,3348900
1987-12-11 00:00:00+00:00,2.3911437684373924,2.419110495575397,2.307243827062579,2.3142354488372803,3970800
1987-12-14 00:00:00+00:00,2.335210356583711,2.4121186696754675,2.335210356583711,2.4051270484924316,2339100
1987-12-15 00:00:00+00:00,2.447076574342629,2.489026297990893,2.4330930930873813,2.475043296813965,3070800
1987-12-16 00:00:00+00:00,2.489026814920378,2.586910003840024,2.475043810839412,2.5729267597198486,3910500
1987-12-17 00:00:00+00:00,2.558943504139821,2.600893720325998,2.530977253440576,2.5449604988098145,2325600
1987-12-18 00:00:00+00:00,2.5449595515060675,2.565934171713365,2.5169928311383405,2.5519509315490723,4304700
1987-12-21 00:00:00+00:00,2.544958607767029,2.5589416027069096,2.510000280280643,2.558941602706909,1636200
1987-12-22 00:00:00+00:00,2.551951390929048,2.558943012269765,2.503009801504845,2.516993284225464,1809900
1987-12-23 00:00:00+00:00,2.5169918977701093,2.5589416027069096,2.5169918977701093,2.558941602706909,1199700
1987-12-24 00:00:00+00:00,2.558943504139821,2.5659351268244404,2.530977253440576,2.5449604988098145,1078200
1987-12-28 00:00:00+00:00,2.5309751114429275,2.5449583449779705,2.516991637868857,2.537966728210449,1065600
1987-12-29 00:00:00+00:00,2.530975549179335,2.530975549179335,2.4890253612407958,2.4960169792175293,1575000
1987-12-30 00:00:00+00:00,2.4820351775218796,2.5379683882867994,2.4820351775218796,2.516993284225464,1111500
1987-12-31 00:00:00+00:00,2.5030095279348292,2.5100013885505454,2.433093082130094,2.454068183898926,1695600
1988-01-04 00:00:00+00:00,2.489025194895796,2.6218664076539073,2.489025194895796,2.5659332275390625,1302300
1988-01-05 00:00:00+00:00,2.5869093292696257,2.656826011717233,2.5869093292696257,2.6428425312042236,2040300
1988-01-06 00:00:00+00:00,2.649834376062769,2.649834376062769,2.5869095485572173,2.6148760318756104,3102300
1988-01-07 00:00:00+00:00,2.628858865965752,2.7407252619742857,2.628858865965752,2.7197506427764893,1689300
1988-01-08 00:00:00+00:00,2.6917848152260455,2.705768300634515,2.5449604988098145,2.5449604988098145,1575900
1988-01-11 00:00:00+00:00,2.572926056889318,2.5939011573791504,2.4540680342571304,2.5939011573791504,2108700
1988-01-12 00:00:00+00:00,2.607883953695203,2.6428420484948396,2.5589421408975057,2.635850429534912,1275300
1988-01-13 00:00:00+00:00,2.656825107461787,2.740724521749639,2.6288581559543727,2.698774814605713,1222200
1988-01-14 00:00:00+00:00,2.7127580642700195,2.7267415400956336,2.670808356910378,2.7127580642700195,1861200
1988-01-15 00:00:00+00:00,2.7407250556537694,2.7896668702672067,2.7407250556537694,2.76170015335083,2708100
1988-01-18 00:00:00+00:00,2.7337336875295826,2.7826752623018423,2.7337336875295826,2.7756834030151367,878400
1988-01-19 00:00:00+00:00,2.7617004050755396,2.817633363928272,2.754708545179814,2.7826755046844482,1642500
1988-01-20 00:00:00+00:00,2.7617013259095984,2.7826764325122366,2.70576810836792,2.70576810836792,1735200
1988-01-21 00:00:00+00:00,2.719750841637925,2.733734082151629,2.64983415899111,2.6568260192871094,993600
1988-01-22 00:00:00+00:00,2.663816990043226,2.7337334156036373,2.663816990043226,2.7337334156036377,806400
1988-01-25 00:00:00+00:00,2.7477169253232225,2.78966712454104,2.7337339256491737,2.7826755046844482,1184400
1988-01-26 00:00:00+00:00,2.7826766987527454,2.8106429501405144,2.7756848358567567,2.789668321609497,497700
1988-01-27 00:00:00+00:00,2.7826748178542435,2.845599621071366,2.7826748178542435,2.810641050338745,1162800
1988-01-28 00:00:00+00:00,2.817632953919602,2.86657452583313,2.817632953919602,2.86657452583313,1498500
1988-01-29 00:00:00+00:00,2.887550590393963,2.887550590393963,2.8386090020735684,2.880558729171753,2538000
1988-02-01 00:00:00+00:00,2.894541241229045,2.901532860068249,2.86657452583313,2.86657452583313,2171700
1988-02-02 00:00:00+00:00,2.85958410566184,2.880558729171753,2.8525924844788095,2.880558729171753,1550700
1988-02-03 00:00:00+00:00,2.880558231283699,2.9015333312465446,2.8386085114362842,2.8525919914245605,2035800
1988-02-04 00:00:00+00:00,2.866574220026385,2.866574220026385,2.7896664209996804,2.7966580390930176,2080800
1988-02-05 00:00:00+00:00,2.7966599444662483,2.8036513272837627,2.789668321609497,2.789668321609497,821700
1988-02-08 00:00:00+00:00,2.7686915083642987,2.7686915083642987,2.7337334156036373,2.7337334156036377,1061100
1988-02-09 00:00:00+00:00,2.726742239983933,2.733733859671785,2.6568258030662846,2.6847920417785645,1585800
1988-02-10 00:00:00+00:00,2.68479226947388,2.6917838897546864,2.656826028389803,2.670809268951416,1484100
1988-02-11 00:00:00+00:00,2.6778006323888803,2.6778006323888803,2.6428425312042236,2.6428425312042236,1413000
1988-02-12 00:00:00+00:00,2.649834151441155,2.6708092521910958,2.6218674304542824,2.6428425312042236,2286000
1988-02-16 00:00:00+00:00,2.649833689208351,2.6638171672821045,2.635850451173702,2.6638171672821045,1334700
1988-02-17 00:00:00+00:00,2.649833689208351,2.6778001652776484,2.6428420701910262,2.6638171672821045,3052800
1988-02-18 00:00:00+00:00,2.6638171672821045,2.6778001652776484,2.649833689208351,2.6638171672821045,2178000
1988-02-19 00:00:00+00:00,2.649833943339304,2.6847920417785645,2.642842323651452,2.6847920417785645,2407500
1988-02-22 00:00:00+00:00,2.6847925147029907,2.6847925147029907,2.6708095129033183,2.6778008937835693,2205900
1988-02-23 00:00:00+00:00,2.6708094687062776,2.6708094687062776,2.600893020629883,2.600893020629883,4387500
1988-02-24 00:00:00+00:00,2.6148760318756104,2.642842755233171,2.6078846510851794,2.6148760318756104,3257100
1988-02-25 00:00:00+00:00,2.6288599888748143,2.656826959881644,2.586910252482267,2.6078853607177734,2610000
1988-02-26 00:00:00+00:00,2.6078846510851794,2.6218676527052085,2.6008930302555813,2.6148760318756104,783000
1988-02-29 00:00:00+00:00,2.6218676863890273,2.6778008937835693,2.6218676863890273,2.6778008937835693,3048300
1988-03-01 00:00:00+00:00,2.6847920417785645,2.698775521193397,2.6638174227541365,2.6847920417785645,2115000
1988-03-02 00:00:00+00:00,2.6917829567093268,2.7267415260740626,2.6917829567093268,2.698774814605713,1337400
1988-03-03 00:00:00+00:00,2.7127583199081515,2.754708031220945,2.7127583199081515,2.7337334156036377,1578600
1988-03-04 00:00:00+00:00,2.719750186339442,2.7477164205894984,2.7127583277280656,2.740724802017212,70705800
1988-03-07 00:00:00+00:00,2.7401579282426147,2.7543555834151006,2.7330588569365384,2.7472567558288574,1410300
1988-03-08 00:00:00+00:00,2.7472564230974754,2.8253440045283105,2.7472564230974754,2.8182449340820312,1868400
1988-03-09 00:00:00+00:00,2.818244539404103,2.825343608856201,2.8040468879394473,2.825343608856201,1060200
1988-03-10 00:00:00+00:00,2.818245553432817,2.8253446254392216,2.7898499965667725,2.7898499965667725,801900
1988-03-11 00:00:00+00:00,2.7969475620581323,2.8111454559408697,2.7898487369766376,2.804046630859375,1784700
1988-03-14 00:00:00+00:00,2.804047280629081,2.8182449340820312,2.7827505567298516,2.8182449340820312,509400
1988-03-15 00:00:00+00:00,2.818244539404103,2.832442434588529,2.8111457136717752,2.825343608856201,1540800
1988-03-16 00:00:00+00:00,2.811143934937371,2.811143934937371,2.7827484062553887,2.7969460487365723,2028600
1988-03-17 00:00:00+00:00,2.7969476674410694,2.7969476674410694,2.7543547153472896,2.75435471534729,1313100
1988-03-18 00:00:00+00:00,2.7898472274959802,2.7969460487365723,2.7827484062553887,2.7969460487365723,1647000
1988-03-21 00:00:00+00:00,2.782750016743143,2.782750016743143,2.740157064649363,2.75435471534729,739800
1988-03-22 00:00:00+00:00,2.7543552732890184,2.768553170582728,2.7543552732890184,2.7614543437957764,893700
1988-03-23 00:00:00+00:00,2.7472557497546726,2.754354574741251,2.697563974848627,2.704662799835205,3752100
1988-03-24 00:00:00+00:00,2.6975651522396307,2.704663980324594,2.67626842426489,2.6833672523498535,1278900
1988-03-25 00:00:00+00:00,2.676268303424364,2.6833671311887968,2.6336753368377686,2.6336753368377686,2457000
1988-03-28 00:00:00+00:00,2.6478720022611943,2.676267302701213,2.6407731771511895,2.66916823387146,792900
1988-03-29 00:00:00+00:00,2.6975650787353516,2.6975650787353516,2.6762683513409127,2.6975650787353516,1467900
1988-03-30 00:00:00+00:00,2.6975640217509755,2.6975640217509755,2.6620694087614556,2.66916823387146,990900
1988-03-31 00:00:00+00:00,2.662070666461295,2.6833673955727337,2.6549718379974365,2.6549718379974365,3007800
1988-04-04 00:00:00+00:00,2.6620694087614556,2.66916823387146,2.6478720022611943,2.66916823387146,2058300
1988-04-05 00:00:00+00:00,2.6620697975158687,2.6762676935290113,2.6478723889422944,2.662069797515869,885600
1988-04-06 00:00:00+00:00,2.647874116897583,2.654972703956889,2.6336764553390846,2.647874116897583,1398600
1988-04-07 00:00:00+00:00,2.633674211541713,2.647871861004316,2.6123774936280735,2.619476318359375,2080800
1988-04-08 00:00:00+00:00,2.6265773808398922,2.6620715347361386,2.612379719281394,2.647874116897583,1018800
1988-04-11 00:00:00+00:00,2.662070666461295,2.662070666461295,2.626576524142003,2.6549718379974365,705600
1988-04-12 00:00:00+00:00,2.654971013425801,2.6620698396849307,2.6265757083892822,2.6265757083892822,3608100
1988-04-13 00:00:00+00:00,2.6407751159409045,2.6407751159409045,2.598181646570341,2.612379550933838,1839600
1988-04-14 00:00:00+00:00,2.591080710666851,2.5981795352199404,2.498795747756958,2.498795747756958,4271400
1988-04-15 00:00:00+00:00,2.512994272554678,2.5342905078498283,2.4845987234816325,2.4916975498199463,2168100
1988-04-18 00:00:00+00:00,2.484598793693163,2.49169762023208,2.470400896895531,2.4774997234344482,1499400
1988-04-19 00:00:00+00:00,2.491697549819946,2.512994272554678,2.4845987234816325,2.4916975498199463,2241000
1988-04-20 00:00:00+00:00,2.4916960577992078,2.5129927677815282,2.4916960577992078,2.5058939456939697,808200
1988-04-21 00:00:00+00:00,2.4987964789798833,2.5413894387624003,2.4987964789798833,2.5200932025909424,2493000
1988-04-22 00:00:00+00:00,2.541389632075493,2.5768842553671223,2.534290804905095,2.5555875301361084,1885500
1988-04-25 00:00:00+00:00,2.5555878536783134,2.5839834096746555,2.5555878536783134,2.5626866817474365,2001600
1988-04-26 00:00:00+00:00,2.5555872488981923,2.598180207233301,2.5555872488981923,2.591081380844116,1789200
