"('date', '')","('open', 'AFGB')","('high', 'AFGB')","('low', 'AFGB')","('close', 'AFGB')","('volume', 'AFGB')"
2025-01-24 00:00:00+00:00,21.851260182838327,22.003467339979327,21.732348227918642,21.9178524017334,8000
2025-01-27 00:00:00+00:00,21.982539297934988,22.08908394432765,21.79418280615407,22.079570770263672,17000
2025-01-28 00:00:00+00:00,22.060546562960326,22.106209073361992,21.92736393854672,21.974929809570312,3600
2025-01-29 00:00:00+00:00,21.88931248231297,21.88931248231297,21.48976824845182,21.64197540283203,25300
2025-01-30 00:00:00+00:00,21.708566665649414,21.775157071520947,21.641976259777877,21.708566665649414,7300
2025-01-31 00:00:00+00:00,21.93687671815158,21.93687671815158,21.57538517713704,21.699052810668945,18900
2025-02-03 00:00:00+00:00,21.680027782565958,21.680027782565958,21.328047609160723,21.556358337402344,6900
2025-02-04 00:00:00+00:00,21.59441194897231,21.67907611496365,21.347074862602348,21.46122932434082,6900
2025-02-05 00:00:00+00:00,21.584897673508994,21.775155704850466,21.508794098081932,21.689538955688477,16100
2025-02-06 00:00:00+00:00,21.699051403094042,21.7751549759737,21.43268980524139,21.651487350463867,8300
2025-02-07 00:00:00+00:00,21.499281338952283,21.529722406819676,21.318534663407746,21.45171546936035,7500
2025-02-10 00:00:00+00:00,21.50879414674903,21.628656870066077,21.420323263821146,21.52781867980957,2700
2025-02-11 00:00:00+00:00,21.518306095463938,21.64197371835267,21.432689350982404,21.537330627441406,3800
2025-02-12 00:00:00+00:00,21.394637335911494,21.546844483266796,21.337560109266335,21.356586456298828,3400
2025-02-13 00:00:00+00:00,21.508794648888763,21.661001803640673,21.420323763895457,21.480255126953125,9800
2025-02-14 00:00:00+00:00,21.55635783673282,21.700004399239265,21.480254262419866,21.60392189025879,6000
2025-02-18 00:00:00+00:00,21.61819323941324,21.708565669742597,21.508794461292737,21.613435745239258,4700
2025-02-19 00:00:00+00:00,21.613434296271652,21.727590560913086,21.512597925752967,21.727590560913086,4200
2025-02-20 00:00:00+00:00,21.680027279024078,21.680027279024078,21.56587101032848,21.60392189025879,5000
2025-02-21 00:00:00+00:00,21.741862063534835,21.741862063534835,21.52782017527677,21.57538604736328,3300
2025-02-24 00:00:00+00:00,21.556359698528677,21.746619557969733,21.556359698528677,21.57538604736328,2300
2025-02-25 00:00:00+00:00,21.680028957105883,21.851260651724488,21.60392356244987,21.708566665649414,5400
2025-02-26 00:00:00+00:00,21.784668786544305,21.849357641887554,21.784668786544305,21.822721481323242,19200
2025-02-27 00:00:00+00:00,21.82272225865327,21.82272225865327,21.68953963663535,21.699052810668945,14400
2025-02-28 00:00:00+00:00,21.66100034152953,21.77515479266187,21.41366327813975,21.594409942626953,76700
2025-03-03 00:00:00+00:00,21.6419750872995,21.689539141930194,21.480254761321802,21.556358337402344,22600
2025-03-04 00:00:00+00:00,21.546846077870903,21.546846077870903,21.3185353399415,21.46122932434082,18700
2025-03-05 00:00:00+00:00,21.518307277039902,21.52972199685317,21.41366418038266,21.49928092956543,10800
2025-03-06 00:00:00+00:00,21.423176033934286,21.489766431539007,21.242429372969873,21.318532943725586,12500
2025-03-07 00:00:00+00:00,21.35658736800853,21.432690944935032,21.13778799669899,21.261457443237305,18800
2025-03-10 00:00:00+00:00,21.16632843017578,21.313779910645067,21.0236344440988,21.16632843017578,12600
2025-03-11 00:00:00+00:00,21.194867092363605,21.194867092363605,21.023633590244714,21.0997371673584,9600
2025-03-12 00:00:00+00:00,21.161572247128113,21.251944679456056,21.076906267701798,21.213891983032227,30600
2025-03-13 00:00:00+00:00,21.213891983032227,21.251944679456056,21.063588186843944,21.213891983032227,10800
2025-03-14 00:00:00+00:00,21.327054596618684,21.38508872851556,21.269022309534954,21.346399307250977,12800
2025-03-17 00:00:00+00:00,21.394760834929297,21.49631779734762,21.394760834929297,21.45279312133789,10300
2025-03-18 00:00:00+00:00,21.443122547678087,21.443122547678087,21.269023829174657,21.365745544433594,11300
2025-03-19 00:00:00+00:00,21.375415935007208,21.52049757214896,21.31448175809646,21.462465286254883,9500
2025-03-20 00:00:00+00:00,21.520499039197777,21.54951610652946,21.38508974794306,21.481809616088867,10200
2025-03-21 00:00:00+00:00,21.438285510939025,21.532103482306578,21.414103700523412,21.45279312133789,4700
2025-03-24 00:00:00+00:00,21.520497762950107,21.552416719603364,21.336726703707576,21.45279312133789,8200
2025-03-25 00:00:00+00:00,21.38508733507661,21.50115190168138,21.327053206961203,21.41410255432129,5100
2025-03-26 00:00:00+00:00,21.409268429020493,21.409268429020493,21.0610710212079,21.172300338745117,17200
2025-03-27 00:00:00+00:00,21.08525269602081,21.20131912297138,21.03689276093248,21.181974411010742,27700
2025-03-28 00:00:00+00:00,21.172299958533987,21.240004598878794,21.092989599049965,21.1916446685791,3100
2025-03-31 00:00:00+00:00,21.18197212362444,21.23323394445256,21.085250419079234,21.201316833496094,17500
2025-04-01 00:00:00+00:00,21.240005243586513,21.346399307250977,21.133613024735197,21.346399307250977,11500
2025-04-02 00:00:00+00:00,21.38508872851556,21.404431594334707,21.288367020167243,21.346399307250977,17500
2025-04-03 00:00:00+00:00,20.949841383310197,21.162627659934497,20.79508739216287,21.09492301940918,20400
2025-04-04 00:00:00+00:00,20.95951358916883,21.01464398325757,20.64033325409775,20.82410430908203,9000
2025-04-07 00:00:00+00:00,20.51459541507563,21.009809681544137,20.31148148572866,20.59197425842285,21400
2025-04-08 00:00:00+00:00,20.795087165116865,20.949841154574546,20.478808722222883,20.64033317565918,21600
2025-04-09 00:00:00+00:00,20.62098949696657,21.1045961994088,20.456563144343686,21.056236267089844,20700
2025-04-10 00:00:00+00:00,20.988531800772854,21.085251666225755,20.427548095005402,20.58230209350586,19300
2025-04-11 00:00:00+00:00,20.51943198689243,20.51943198689243,20.001972976616088,20.243776321411133,29100
2025-04-14 00:00:00+00:00,20.32115345043163,20.543612086338186,20.118037680176812,20.330825805664062,16700
2025-04-15 00:00:00+00:00,20.234104477333727,20.59100572147699,20.234104477333727,20.311481475830078,11900
2025-04-16 00:00:00+00:00,20.33565985958807,20.4082015971395,20.254414294210804,20.388856887817383,6700
2025-04-17 00:00:00+00:00,20.38305476192043,20.57262960801427,20.35984147781071,20.49525260925293,8200
2025-04-21 00:00:00+00:00,20.48558012326828,20.48558012326828,20.243776773078263,20.408203125,12000
2025-04-22 00:00:00+00:00,20.553284706141465,20.601644638113005,20.408203065413684,20.504924774169922,10400
2025-04-23 00:00:00+00:00,20.727385264250934,20.872466917936993,20.679023483146704,20.785417556762695,6700
2025-04-24 00:00:00+00:00,20.843448766516612,20.95951519032413,20.812498335105683,20.930498123168945,10900
2025-04-25 00:00:00+00:00,20.925661593835354,21.009809054168244,20.795087566805744,20.90148162841797,6200
2025-04-28 00:00:00+00:00,20.9014837269503,20.988533087043226,20.804762010756683,20.89181137084961,8500
2025-04-29 00:00:00+00:00,20.904383004373447,20.969185752850507,20.795087054433992,20.833776473999023,9800
2025-04-30 00:00:00+00:00,20.756399407999034,20.809596442038814,20.640334829015167,20.746728897094727,6100
2025-05-01 00:00:00+00:00,20.62775873993128,20.859889721981688,20.495251352542567,20.650005340576172,12400
2025-05-02 00:00:00+00:00,20.650007057184016,20.833778125055463,20.52620348750289,20.659679412841797,9100
2025-05-05 00:00:00+00:00,20.67418657298606,20.804760604298288,20.40820325504478,20.49525260925293,11600
2025-05-06 00:00:00+00:00,20.408203762302694,20.584235839295843,20.359841983866566,20.562957763671875,16800
2025-05-07 00:00:00+00:00,20.60164356630751,20.669350050283636,20.553283636851905,20.650005340576172,9900
2025-05-08 00:00:00+00:00,20.79508774027693,20.79508774027693,20.591973815300804,20.611316680908203,6300
2025-05-09 00:00:00+00:00,20.698367245783448,20.737056668891455,20.50299045560241,20.553285598754883,7300
2025-05-12 00:00:00+00:00,20.669350621430215,20.742857199686256,20.45752918046251,20.620988845825195,11900
2025-05-13 00:00:00+00:00,20.52426777049403,20.69546458729212,20.44689077195997,20.59197425842285,10700
2025-05-14 00:00:00+00:00,20.582302346500736,20.72738399127659,20.44882642158914,20.475908279418945,11000
2025-05-15 00:00:00+00:00,20.572630310308888,20.601645532826662,20.514596175646876,20.553285598754883,11900
2025-05-16 00:00:00+00:00,20.564890556363423,20.68869412298055,20.43721841654157,20.59197425842285,5500
2025-05-19 00:00:00+00:00,20.533938602437107,20.582300375941017,20.437216900242323,20.572628021240234,12500
2025-05-20 00:00:00+00:00,20.543611526489258,20.630660876395773,20.437217466645055,20.543611526489258,7400
2025-05-21 00:00:00+00:00,20.437218142014448,20.58713688176613,20.10836728627193,20.13738250732422,14800
2025-05-22 00:00:00+00:00,20.21476014604696,20.456563501489658,20.122875535111483,20.292137145996094,9200
2025-05-23 00:00:00+00:00,20.243777212832832,20.35984179034994,20.205087790451667,20.292137145996094,7100
2025-05-27 00:00:00+00:00,20.36951250381104,20.50685699049073,20.321152574546424,20.46623420715332,8900
2025-05-28 00:00:00+00:00,20.504923816762936,20.504923816762936,20.398529757617464,20.456562042236328,3200
2025-05-29 00:00:00+00:00,20.455595360189715,20.456562042236328,20.36080886485586,20.456562042236328,5100
2025-05-30 00:00:00+00:00,20.341464074926858,20.441087669727526,20.22443097929041,20.272790908813477,36300
2025-06-02 00:00:00+00:00,20.29503884654129,20.37918631013548,20.234104667195137,20.301809310913086,17300
2025-06-03 00:00:00+00:00,20.37435156561212,20.427548599813736,20.330826887157453,20.36951446533203,6100
2025-06-04 00:00:00+00:00,20.437218666652072,20.514595666133072,20.416907273468805,20.485580444335938,8300
2025-06-05 00:00:00+00:00,20.540711161109936,20.640334764356464,20.427548473677145,20.562957763671875,10800
2025-06-06 00:00:00+00:00,20.475907132742957,20.543611773525935,20.388857781789675,20.437217712402344,8600
2025-06-09 00:00:00+00:00,20.475907898359303,20.561022043552825,20.38885854415115,20.49525260925293,10700
2025-06-10 00:00:00+00:00,20.504924774169922,20.57843135421898,20.430447822402805,20.504924774169922,7500
2025-06-11 00:00:00+00:00,20.53393941844078,20.620988769394064,20.39853013687483,20.437217712402344,8700
2025-06-12 00:00:00+00:00,20.48557948782811,20.612284941186594,20.390792990731946,20.437217712402344,11300
2025-06-13 00:00:00+00:00,20.43426603262647,20.453952673773447,20.33583470431301,20.414579391479492,22500
2025-06-16 00:00:00+00:00,20.28169717926582,20.47363723499682,20.27185385878969,20.335834503173828,11000
2025-06-17 00:00:00+00:00,20.381112477013914,20.414579391479492,20.345678024886503,20.414579391479492,6500
2025-06-18 00:00:00+00:00,20.385049040698952,20.52285364867629,20.385049040698952,20.444108963012695,8200
2025-06-20 00:00:00+00:00,20.453953294728265,20.521870894552226,20.434266652983627,20.463796615600586,8400
2025-06-23 00:00:00+00:00,20.15669076646951,20.621284975111127,20.15669076646951,20.444108963012695,9900
2025-06-24 00:00:00+00:00,20.508088416579522,20.778775042700946,20.508088416579522,20.719715118408203,11100
2025-06-25 00:00:00+00:00,20.739402379500614,20.798460428136462,20.729559058491052,20.768932342529297,7300
2025-06-26 00:00:00+00:00,20.754166426073464,20.955951690673828,20.754166426073464,20.955951690673828,4500
2025-06-27 00:00:00+00:00,21.03469567278749,21.03469567278749,20.86736297607422,20.86736297607422,6900
2025-06-30 00:00:00+00:00,21.015009317299427,21.028789590954275,20.91165726488805,20.9854793548584,4700
2025-07-01 00:00:00+00:00,20.98547986010168,21.038633418290953,20.91559472128996,20.995323181152344,7600
2025-07-02 00:00:00+00:00,20.95595066216598,21.16265476099481,20.827989372720246,21.123281478881836,11200
2025-07-03 00:00:00+00:00,21.11540908804193,21.152812957763672,21.113441550248,21.152812957763672,7200
2025-07-07 00:00:00+00:00,21.083910493973043,21.19218514451805,20.936264437952598,21.093753814697266,16000
2025-07-08 00:00:00+00:00,20.965792408257137,21.11048715694978,20.946107644337605,21.054380416870117,13800
2025-07-09 00:00:00+00:00,21.103598229013695,21.241400971450876,21.05438162284216,21.152812957763672,15600
2025-07-10 00:00:00+00:00,21.113441549788742,21.339832305908203,21.113441549788742,21.339832305908203,8300
2025-07-11 00:00:00+00:00,21.339832109328338,21.339832109328338,21.10359803415094,21.26108741760254,14700
2025-07-14 00:00:00+00:00,21.211869211622428,21.290613897407578,21.128203804347564,21.192184448242188,12400
2025-07-15 00:00:00+00:00,21.08784673849835,21.0937531062188,20.985478459310425,21.005165100097656,19000
2025-07-16 00:00:00+00:00,21.034695873923493,21.096707105119727,20.90673458128429,20.946107864379883,10000
2025-07-17 00:00:00+00:00,21.051427546631,21.17249870300293,20.97662168777913,21.17249870300293,11500
2025-07-18 00:00:00+00:00,21.098674621213156,21.310301324081546,21.098674621213156,21.13312530517578,17600
2025-07-21 00:00:00+00:00,21.27093023312747,21.379203008288293,21.18332599122852,21.251243591308594,10100
2025-07-22 00:00:00+00:00,21.418576947000414,21.418576947000414,21.17249954900283,21.174467086791992,3500
2025-07-23 00:00:00+00:00,21.211869211622428,21.333924131686903,21.142967846238093,21.192184448242188,3900
2025-07-24 00:00:00+00:00,21.083909801254578,21.392982176670415,21.083909801254578,21.192184448242188,5600
2025-07-25 00:00:00+00:00,21.18726184933108,21.202027768643006,21.123281205436456,21.192184448242188,4700
2025-07-28 00:00:00+00:00,21.261086002347945,21.261086002347945,20.995321981431008,21.08390998840332,4200
2025-07-29 00:00:00+00:00,21.015008521286717,21.231555938720703,21.015008521286717,21.231555938720703,9800
2025-07-30 00:00:00+00:00,20.965791919082577,21.24139925916153,20.965791919082577,21.231555938720703,2500
2025-07-31 00:00:00+00:00,21.172499208244805,21.182342529296875,21.09375451724979,21.182342529296875,4700
2025-08-01 00:00:00+00:00,21.231555852424066,21.261085813626522,21.10359644205622,21.192184448242188,9100
2025-08-04 00:00:00+00:00,21.2610867203628,21.398889457008437,21.2610867203628,21.35951805114746,17700
2025-08-05 00:00:00+00:00,21.389045411355863,21.50716337977897,21.389045411355863,21.45794677734375,9300
2025-08-06 00:00:00+00:00,21.457948208206265,21.457948208206265,21.241400775315704,21.26108741760254,12700
2025-08-07 00:00:00+00:00,21.398888748134,21.398888748134,21.261086016053316,21.27092933654785,5100
2025-08-08 00:00:00+00:00,21.310300741104584,21.32014406159912,21.27092933654785,21.27092933654785,3300
2025-08-11 00:00:00+00:00,21.290614882911544,21.32998816633734,21.17249878747714,21.211870193481445,8500
2025-08-12 00:00:00+00:00,21.32998797408804,21.39888934204068,21.231556643832217,21.320144653320312,6300
2025-08-13 00:00:00+00:00,21.368375619233557,21.507164001464844,21.368375619233557,21.507164001464844,4900
2025-08-14 00:00:00+00:00,21.438262518902267,21.536691971248985,21.39888923602641,21.467790603637695,26700
2025-08-15 00:00:00+00:00,21.536692676155024,21.75324198421707,21.497321269411984,21.556379318237305,18000
2025-08-18 00:00:00+00:00,21.585908889770508,21.59575221063308,21.507164200291413,21.585908889770508,9700
2025-08-19 00:00:00+00:00,21.59575160103547,21.753240975548103,21.59575160103547,21.723711013793945,10400
2025-08-20 00:00:00+00:00,21.789660293874498,21.82312721006365,21.723712107799315,21.78277015686035,8500
2025-08-21 00:00:00+00:00,21.782768755358553,22.038689454719176,21.713867389650197,21.792612075805664,9900
2025-08-22 00:00:00+00:00,21.94026172768177,22.196180569713878,21.94026172768177,22.087907791137695,10100
2025-08-25 00:00:00+00:00,22.068220337412395,22.18633831028775,22.068220337412395,22.14696502685547,8000
2025-08-26 00:00:00+00:00,22.14696431972849,22.14696431972849,21.83198557201311,22.05837631225586,3100
2025-08-27 00:00:00+00:00,21.98947525024414,22.05837661758292,21.88907638318213,21.98947525024414,10300
2025-08-28 00:00:00+00:00,22.07806396484375,22.10562451266045,21.925495305557348,22.07806396484375,7200
2025-08-29 00:00:00+00:00,22.009161891604208,22.087906579623017,21.951087613787028,21.98947525024414,5200
2025-09-02 00:00:00+00:00,22.097750092405622,22.11743485651536,21.5908293987951,21.881200790405273,7700
2025-09-03 00:00:00+00:00,21.996365386978017,21.999318570924174,21.76800522849703,21.98947525024414,4100
2025-09-04 00:00:00+00:00,22.068221148697823,22.127279198595883,22.0190064200197,22.087907791137695,4800
2025-09-05 00:00:00+00:00,22.19618004043309,22.51608140147733,22.186338596869387,22.45210075378418,7000
2025-09-08 00:00:00+00:00,22.491473539735885,22.816295615370013,22.457022855761164,22.629276275634766,13200
2025-09-09 00:00:00+00:00,22.481629831255532,22.68833393153908,22.32414045653813,22.65880584716797,11100
2025-09-10 00:00:00+00:00,22.63419898931279,22.668649673461914,22.56037502189525,22.668649673461914,4800
2025-09-11 00:00:00+00:00,22.757238277113334,23.013157115348843,22.678493585943595,22.904884338378906,15200
2025-09-12 00:00:00+00:00,22.904884617678942,23.096824687406837,22.806453283161122,23.023000717163086,13300
2025-09-15 00:00:00+00:00,23.159000396728516,23.159000396728516,23.030000686645508,23.149999618530273,6800
2025-09-16 00:00:00+00:00,23.229999542236328,23.229999542236328,23.01099967956543,23.100000381469727,12300
2025-09-17 00:00:00+00:00,23.170000076293945,23.43000030517578,23.010000228881836,23.25,15000
2025-09-18 00:00:00+00:00,23.34000015258789,23.43000030517578,23.030000686645508,23.260000228881836,15100
2025-09-19 00:00:00+00:00,23.270000457763672,23.280000686645508,23.0,23.18000030517578,6100
2025-09-22 00:00:00+00:00,23.25,23.25,23.040000915527344,23.209999084472656,14300
2025-09-23 00:00:00+00:00,23.183000564575195,23.183000564575195,23.049999237060547,23.149999618530273,4600
2025-09-24 00:00:00+00:00,23.270000457763672,23.469999313354492,23.049999237060547,23.229999542236328,12600
2025-09-25 00:00:00+00:00,23.320999145507812,23.389999389648438,23.131000518798828,23.222000122070312,9600
2025-09-26 00:00:00+00:00,23.309999465942383,23.420000076293945,23.020000457763672,23.25200080871582,5700
