"('date', '')","('open', 'BIPH')","('high', 'BIPH')","('low', 'BIPH')","('close', 'BIPH')","('volume', 'BIPH')"
2025-01-24 00:00:00+00:00,17.59619038771347,17.59619038771347,17.369020854042706,17.511001586914062,12600
2025-01-27 00:00:00+00:00,17.51100459856968,18.085555189751112,17.51100459856968,17.766571044921875,20800
2025-01-28 00:00:00+00:00,17.66528954915455,17.91328239440918,17.36902256392581,17.91328239440918,3600
2025-01-29 00:00:00+00:00,17.369021859429772,18.075141481955434,17.369021859429772,17.59619140625,4200
2025-01-30 00:00:00+00:00,17.55833052189097,17.98427458958712,17.55833052189097,17.89435386657715,31300
2025-01-31 00:00:00+00:00,17.861225279047787,17.921803108927172,17.36902364109056,17.42581558227539,23600
2025-02-03 00:00:00+00:00,17.643517800693314,17.88015297207765,17.52993392944336,17.52993392944336,3400
2025-02-04 00:00:00+00:00,17.52993485235728,17.74763878820058,17.52993485235728,17.681381225585938,12300
2025-02-05 00:00:00+00:00,17.709776930334947,17.955877747045015,17.709776930334947,17.794965744018555,4100
2025-02-06 00:00:00+00:00,18.143292343989057,18.201978130274227,17.99373981588641,18.022136688232422,4000
2025-02-07 00:00:00+00:00,17.89719378038858,18.16411788765168,17.89719378038858,18.031600952148438,5200
2025-02-10 00:00:00+00:00,18.258770765133395,18.26823458329029,18.003204345703125,18.003204345703125,4900
2025-02-11 00:00:00+00:00,17.804429925110043,18.02213565653357,17.70977549475848,17.87068748474121,6900
2025-02-12 00:00:00+00:00,17.832827285328438,17.984273655894796,17.22704180306301,17.406883239746094,37800
2025-02-13 00:00:00+00:00,17.397416541878503,17.596191019339916,17.397416541878503,17.45421028137207,10600
2025-02-14 00:00:00+00:00,17.454210627101254,17.933158896379265,17.13238665179523,17.359556198120117,11400
2025-02-18 00:00:00+00:00,17.264901303686365,17.588619117105637,17.179712500438292,17.283832550048828,10800
2025-02-19 00:00:00+00:00,17.17971430996895,17.511949955477434,17.17971430996895,17.48544692993164,8000
2025-02-20 00:00:00+00:00,17.359556596481152,17.514788852557913,17.24597091802065,17.46746253967285,2300
2025-02-21 00:00:00+00:00,17.331160513242036,17.701258651773163,17.309391202694037,17.482606887817383,10500
2025-02-24 00:00:00+00:00,17.3690242767334,17.758997907292976,17.359558651958977,17.3690242767334,6000
2025-02-25 00:00:00+00:00,17.463675277751268,17.68800494401099,17.369020854042706,17.511001586914062,8500
2025-02-26 00:00:00+00:00,17.53940045193798,17.558329894527823,17.35009158297413,17.444746017456055,3700
2025-02-27 00:00:00+00:00,17.36902228574878,17.615123085523624,17.36902228574878,17.435279846191406,8200
2025-02-28 00:00:00+00:00,17.350090290253892,17.776980331707943,17.321693420410156,17.321693420410156,11300
2025-03-03 00:00:00+00:00,17.51100324792793,17.52993449554197,17.344411518614052,17.404991149902344,6200
2025-03-04 00:00:00+00:00,17.34062408459113,17.40214973116138,17.018800125369346,17.276260375976562,7000
2025-03-05 00:00:00+00:00,17.321695505266515,17.321695505266515,16.997979454847126,17.189180374145508,12100
2025-03-06 00:00:00+00:00,17.298978171546956,17.32169530882196,16.905218671341107,16.914684295654297,15100
2025-03-07 00:00:00+00:00,16.943078790531256,17.205270978456383,16.64965166827327,16.668582916259766,16100
2025-03-10 00:00:00+00:00,16.592860600423805,17.127654843732362,16.573929351443873,16.717803955078125,28700
2025-03-11 00:00:00+00:00,16.739572190088595,16.801097842625207,16.564462661743164,16.564462661743164,14200
2025-03-12 00:00:00+00:00,16.564462661743164,16.763235347100167,16.519974410039556,16.564462661743164,11600
2025-03-13 00:00:00+00:00,16.765130223624638,16.943079630601147,16.59759246194198,16.886287689208984,8700
2025-03-14 00:00:00+00:00,16.812102109394903,17.110769298358587,16.812102109394903,17.081865310668945,5900
2025-03-17 00:00:00+00:00,17.11076946626542,17.438340646133177,17.11076946626542,17.361265182495117,18800
2025-03-18 00:00:00+00:00,17.356447229718007,17.61176120046282,17.199405717191606,17.54239273071289,12000
2025-03-19 00:00:00+00:00,17.45760987455812,17.717738414377845,17.05296323329811,17.390167236328125,19200
2025-03-20 00:00:00+00:00,17.428707567322565,17.646445817827818,17.09150169415321,17.197481155395508,15800
2025-03-21 00:00:00+00:00,17.197478979788787,17.35066698662801,17.149305668216485,17.341995239257812,3800
2025-03-24 00:00:00+00:00,17.168576475908008,17.73700873819613,17.101135671505027,17.224456787109375,24200
2025-03-25 00:00:00+00:00,17.052962891352117,17.245650626702066,17.052962891352117,17.226381301879883,5900
2025-03-26 00:00:00+00:00,17.091499973232157,17.23601623643239,17.081865310668945,17.081865310668945,7600
2025-03-27 00:00:00+00:00,17.052963614503863,17.072231102519147,16.55197217362572,16.821735382080078,18800
2025-03-28 00:00:00+00:00,16.937349375149328,16.937349375149328,16.41709045003843,16.57124137878418,5600
2025-03-31 00:00:00+00:00,16.378552060781463,16.42672353767532,15.87756061553955,15.87756061553955,66500
2025-04-01 00:00:00+00:00,15.973905383681915,16.214766443048426,15.896829918189594,16.089519500732422,37900
2025-04-02 00:00:00+00:00,16.147326006758195,16.29087936310815,16.002809735384655,16.224401473999023,17900
2025-04-03 00:00:00+00:00,15.492184412661446,16.17623082750327,15.415108941459119,16.099153518676758,16300
2025-04-04 00:00:00+00:00,16.04134495210953,16.089518262850945,15.718592039449636,16.050979614257812,15500
2025-04-07 00:00:00+00:00,15.896829744975948,15.896829744975948,15.174246574749768,15.289859771728516,25800
2025-04-08 00:00:00+00:00,15.347666678667405,15.709921175208683,15.347666678667405,15.376569747924805,17600
2025-04-09 00:00:00+00:00,15.289859239859464,15.935367841790667,14.962288067075146,15.607796669006348,23800
2025-04-10 00:00:00+00:00,15.511452955086462,15.60779774862098,15.029730825037964,15.183881759643555,20700
2025-04-11 00:00:00+00:00,15.126074482313294,15.366935543875009,14.837041024676829,15.116439819335938,46600
2025-04-14 00:00:00+00:00,15.366935139547131,15.366935139547131,15.000826225348774,15.16461181640625,26600
2025-04-15 00:00:00+00:00,15.232054184720004,15.40451061204143,15.058633923560384,15.154977798461914,11400
2025-04-16 00:00:00+00:00,15.154977335927224,15.398728976662282,14.991192661712178,15.07501220703125,7500
2025-04-17 00:00:00+00:00,15.227236452733257,15.405473121960748,14.962288736394084,15.203149795532227,10000
2025-04-21 00:00:00+00:00,15.08753635223944,15.627064601407117,14.981557818713075,15.16461181640625,13400
2025-04-22 00:00:00+00:00,15.13570878113045,15.458462632610278,15.077901723469163,15.31876277923584,10900
2025-04-23 00:00:00+00:00,15.405471965624338,15.689688067579016,15.405471965624338,15.501816749572754,15500
2025-04-24 00:00:00+00:00,15.458462706324887,15.81011962890625,15.458462706324887,15.81011962890625,6100
2025-04-25 00:00:00+00:00,15.810119106577902,15.810119106577902,15.559623395146948,15.761947631835938,12700
2025-04-28 00:00:00+00:00,15.588527816129375,15.787959638236826,15.588527816129375,15.670419692993164,5300
2025-04-29 00:00:00+00:00,15.569258538762313,15.755204038755618,15.523012892511458,15.65596866607666,13000
2025-04-30 00:00:00+00:00,15.52108628806798,15.742678007870422,15.52108628806798,15.540353775024414,6500
2025-05-01 00:00:00+00:00,15.521087519574005,15.58274715797479,15.15497767399409,15.395838737487793,15900
2025-05-02 00:00:00+00:00,15.61742978579393,15.742678562353868,15.444011371334327,15.60586929321289,4300
2025-05-05 00:00:00+00:00,15.598162245706092,15.704139859026585,15.598162245706092,15.617429733276367,6400
2025-05-06 00:00:00+00:00,15.482548534515878,15.655968790523056,15.482548534515878,15.598162651062012,18000
2025-05-07 00:00:00+00:00,15.588527608901366,15.723409210236435,15.588527608901366,15.634773254394531,2800
2025-05-08 00:00:00+00:00,15.646334030470335,15.790850297037142,15.62706470489502,15.62706470489502,8900
2025-05-09 00:00:00+00:00,15.617429793796708,15.664640191992815,15.43437671661377,15.43437671661377,9500
2025-05-12 00:00:00+00:00,15.636698994748523,15.64440782736921,15.453645919020918,15.492182731628418,7800
2025-05-13 00:00:00+00:00,15.453645489660623,15.708957608666744,15.453645489660623,15.540353775024414,5900
2025-05-14 00:00:00+00:00,15.521087634025637,15.829389503551125,15.511452970899953,15.512415885925293,3700
2025-05-15 00:00:00+00:00,15.569258477737357,15.569258477737357,15.376569817134074,15.530721664428711,11300
2025-05-16 00:00:00+00:00,15.431486011375414,15.511452056744162,15.376569537369937,15.492182731628418,8100
2025-05-19 00:00:00+00:00,15.415107039054236,15.482547838330266,15.409326792892854,15.442083358764648,6700
2025-05-20 00:00:00+00:00,15.472912976617057,15.82360696595925,15.472912976617057,15.540353775024414,8700
2025-05-21 00:00:00+00:00,15.472912866551388,15.642479613929352,15.251321148325227,15.260955810546875,11300
2025-05-22 00:00:00+00:00,15.260956058970885,15.357299926319817,15.260956058970885,15.299493789672852,6500
2025-05-23 00:00:00+00:00,15.260956640386564,15.36500842536487,15.260956640386564,15.31876277923584,12900
2025-05-27 00:00:00+00:00,15.424742573554088,15.6270649828211,15.41510791059508,15.482548713684082,5600
2025-05-28 00:00:00+00:00,15.48254792079268,15.627064182528738,15.42474178362305,15.578892707824707,4100
2025-05-29 00:00:00+00:00,15.405472484663374,15.549988746643066,15.328397022432606,15.549988746643066,11500
2025-05-30 00:00:00+00:00,15.423778587848231,15.827460463350537,15.406436011963505,15.540353775024414,23900
2025-06-02 00:00:00+00:00,15.495074296339823,15.495074296339823,15.338032778177743,15.463279724121094,9600
2025-06-03 00:00:00+00:00,15.395837917395491,15.675237618224923,15.395837917395491,15.521086692810059,18200
2025-06-04 00:00:00+00:00,15.627064721899746,15.684872698688595,15.58852790833121,15.638627052307129,8300
2025-06-05 00:00:00+00:00,15.771582294309125,15.896829231212616,15.761947631835938,15.761947631835938,9400
2025-06-06 00:00:00+00:00,15.767727330674145,15.829388804430359,15.578893087098269,15.719555854797363,5900
2025-06-09 00:00:00+00:00,15.764838175446313,15.771582255398508,15.472913232338476,15.607796669006348,11500
2025-06-10 00:00:00+00:00,15.761947444087657,15.771582106446079,15.694506645202637,15.694506645202637,5300
2025-06-11 00:00:00+00:00,15.736897103055814,15.771582255398508,15.607796669006348,15.607796669006348,6500
2025-06-12 00:00:00+00:00,15.636698818730634,15.704139618252588,15.607796669006348,15.607796669006348,4800
2025-06-13 00:00:00+00:00,15.610743669437786,15.659864201631335,15.561622200330145,15.567516326904297,7300
2025-06-16 00:00:00+00:00,15.56162257831235,15.689338026328711,15.5026766265686,15.630392074584961,17900
2025-06-17 00:00:00+00:00,15.83670237484986,15.83670237484986,15.630392013016456,15.733546257019043,5500
2025-06-18 00:00:00+00:00,15.802314911024443,15.915295504239582,15.700143495371938,15.807228088378906,9500
2025-06-20 00:00:00+00:00,15.954591884317814,16.043010340247832,15.913330188060893,15.993889808654785,8700
2025-06-23 00:00:00+00:00,15.984065738050408,16.0646234868849,15.934943331367702,15.974241256713867,9700
2025-06-24 00:00:00+00:00,16.019432166597287,16.47527835086688,16.019432166597287,16.386859893798828,14500
2025-06-25 00:00:00+00:00,16.210023105668395,16.38686002117911,16.111780166625977,16.111780166625977,6400
2025-06-26 00:00:00+00:00,16.30826521545155,16.337736783985928,16.11177934735782,16.151077270507812,3800
2025-06-27 00:00:00+00:00,16.052835192981618,16.334791997759833,15.964416735004567,16.043010711669922,10400
2025-06-30 00:00:00+00:00,15.974241033642567,16.28370563302336,15.532149685726958,15.581270217895508,74900
2025-07-01 00:00:00+00:00,15.56162199348535,15.864209639541412,15.56162199348535,15.748283386230469,9700
2025-07-02 00:00:00+00:00,15.748283271536689,15.954591751098633,15.748283271536689,15.954591751098633,15700
2025-07-03 00:00:00+00:00,15.954591751098633,16.082308130299204,15.85634881490469,15.954591751098633,7200
2025-07-07 00:00:00+00:00,16.03318514016945,16.14911138840547,15.846523755595836,16.07248306274414,7500
2025-07-08 00:00:00+00:00,15.98602889005044,16.092130661010742,15.964416156245163,16.092130661010742,6600
2025-07-09 00:00:00+00:00,16.259144371500717,16.278793334960938,16.131429856665882,16.278793334960938,4800
2025-07-10 00:00:00+00:00,16.267003718621417,16.33773698302816,16.206093061293725,16.29844093322754,5200
2025-07-11 00:00:00+00:00,16.249320440131342,16.30826545188278,16.131428542800332,16.229671478271484,8200
2025-07-14 00:00:00+00:00,16.259143047233135,16.27781012314844,16.092130619080613,16.229671478271484,11200
2025-07-15 00:00:00+00:00,16.13142882597952,16.222794813786418,16.072483813193333,16.156970977783203,6500
2025-07-16 00:00:00+00:00,16.062659129969763,16.259143128060693,16.023361206054688,16.023361206054688,11400
2025-07-17 00:00:00+00:00,16.01353772460596,16.7405343717872,16.01353772460596,16.200199127197266,14500
2025-07-18 00:00:00+00:00,16.14125391029441,16.445805340537255,16.14125391029441,16.332826614379883,8800
2025-07-21 00:00:00+00:00,16.288615943631157,16.357385434005693,16.21002197265625,16.21002197265625,5400
2025-07-22 00:00:00+00:00,16.22967194208411,16.386859893798828,16.22967194208411,16.386859893798828,10700
2025-07-23 00:00:00+00:00,16.2129697038116,16.41633064587579,16.2129697038116,16.357385635375977,4600
2025-07-24 00:00:00+00:00,16.239496969355418,16.69141187727403,16.239496969355418,16.337738037109375,6000
2025-07-25 00:00:00+00:00,16.45563011949058,16.691412057537317,16.45563011949058,16.55387306213379,9000
2025-07-28 00:00:00+00:00,16.455629270360635,16.69141119624075,16.455629270360635,16.593168258666992,14200
2025-07-29 00:00:00+00:00,16.632466644896088,16.7994790812588,16.606922618456924,16.750356674194336,11000
2025-07-30 00:00:00+00:00,16.70123641139834,16.858424368893477,16.494927919871575,16.760181427001953,4700
2025-07-31 00:00:00+00:00,16.63246563454035,16.82894962937789,16.465453208322977,16.642290115356445,32600
2025-08-01 00:00:00+00:00,16.805373165084173,16.805373165084173,16.394718110811525,16.504749298095703,5500
2025-08-04 00:00:00+00:00,16.60299301147461,16.708112900183718,16.568608263835397,16.60299301147461,5400
2025-08-05 00:00:00+00:00,16.596115324620474,16.946841608786695,16.596115324620474,16.715970993041992,6700
2025-08-06 00:00:00+00:00,16.711060320180486,16.751340131096487,16.514574443132204,16.584327697753906,12400
2025-08-07 00:00:00+00:00,16.76607532083556,16.858423192574552,16.647201538085938,16.647201538085938,3500
2025-08-08 00:00:00+00:00,16.701234889409985,16.711059370086655,16.546010718077913,16.563695907592773,6100
2025-08-11 00:00:00+00:00,16.51457432254744,16.68158675467054,16.485102752885126,16.524398803710938,10900
2025-08-12 00:00:00+00:00,16.760181469395434,16.760181469395434,16.553872977346828,16.6914119720459,4100
2025-08-13 00:00:00+00:00,16.691411151472362,16.799478569896465,16.64229061973132,16.730709075927734,7200
2025-08-14 00:00:00+00:00,16.77000567834396,16.822073743515187,16.63246668588101,16.68158721923828,5300
2025-08-15 00:00:00+00:00,16.584327498306,16.745444866204156,16.584327498306,16.661937713623047,3200
2025-08-18 00:00:00+00:00,16.57843235272064,16.868247985839844,16.552890201005333,16.868247985839844,8900
2025-08-19 00:00:00+00:00,16.623623121428714,17.172799047101403,16.623623121428714,17.064733505249023,25300
2025-08-20 00:00:00+00:00,17.104029793712826,17.14823902130598,16.937017364341823,17.074556350708008,6800
2025-08-21 00:00:00+00:00,17.00578756944485,17.00578756944485,16.661938215306535,16.750356674194336,9000
2025-08-22 00:00:00+00:00,16.72284817110325,17.143327713012695,16.72284817110325,17.143327713012695,8300
2025-08-25 00:00:00+00:00,17.192448483013234,17.192448483013234,17.03526053250337,17.15315055847168,3900
2025-08-26 00:00:00+00:00,17.064733663389003,17.29069110388027,16.74053328717123,17.280866622924805,21100
2025-08-27 00:00:00+00:00,17.192448461775193,17.320162968721128,17.192448461775193,17.24942970275879,14600
2025-08-28 00:00:00+00:00,17.148239487474143,17.182624235000425,17.020524978637695,17.020524978637695,7800
2025-08-29 00:00:00+00:00,16.995962333203106,17.09420526914061,16.652114868164062,16.652114868164062,42600
2025-09-02 00:00:00+00:00,16.6521150621747,16.97533168307714,16.6521150621747,16.79947853088379,8800
2025-09-03 00:00:00+00:00,16.93505339699574,16.93505339699574,16.838774233822388,16.92719268798828,3900
2025-09-04 00:00:00+00:00,16.92719241311322,16.98613929748535,16.907543451655844,16.98613929748535,7200
2025-09-05 00:00:00+00:00,17.064733090682765,17.34963553351712,17.025435168179772,17.329986572265625,20800
2025-09-08 00:00:00+00:00,17.280866855813713,17.37910979286421,17.2582703619288,17.359460830688477,7200
2025-09-09 00:00:00+00:00,17.408580543443524,17.408580543443524,17.290690523590715,17.329986572265625,9900
2025-09-10 00:00:00+00:00,17.379108975394363,17.42822950469502,17.182623110535573,17.329986572265625,14200
2025-09-11 00:00:00+00:00,17.27104291478611,17.506824846783235,17.25139395199596,17.37911033630371,13800
2025-09-12 00:00:00+00:00,17.467528171295967,17.496999740600586,17.374196538289578,17.496999740600586,6900
2025-09-15 00:00:00+00:00,17.43000030517578,17.604999542236328,17.43000030517578,17.510000228881836,12600
2025-09-16 00:00:00+00:00,17.60700035095215,17.709999084472656,17.56999969482422,17.639999389648438,12800
2025-09-17 00:00:00+00:00,17.5,17.739999771118164,17.457000732421875,17.655000686645508,3100
2025-09-18 00:00:00+00:00,17.649999618530273,17.700000762939453,17.329999923706055,17.459999084472656,11400
2025-09-19 00:00:00+00:00,17.540000915527344,17.59000015258789,17.344999313354492,17.489999771118164,7800
2025-09-22 00:00:00+00:00,17.652000427246094,17.652000427246094,17.280000686645508,17.350000381469727,8000
2025-09-23 00:00:00+00:00,17.290000915527344,17.641000747680664,17.290000915527344,17.510000228881836,7400
2025-09-24 00:00:00+00:00,17.399999618530273,17.459999084472656,17.09000015258789,17.399999618530273,6300
2025-09-25 00:00:00+00:00,17.450000762939453,17.450000762939453,17.165000915527344,17.218000411987305,3700
2025-09-26 00:00:00+00:00,17.110000610351562,17.315000534057617,17.020000457763672,17.059999465942383,9300
