"('date', '')","('open', 'ACP')","('high', 'ACP')","('low', 'ACP')","('close', 'ACP')","('volume', 'ACP')"
2025-01-21 00:00:00+00:00,5.406561138489386,5.406561138489386,5.3621721267700195,5.3621721267700195,965000
2025-01-22 00:00:00+00:00,5.362172092312619,5.424316623655393,5.362172092312619,5.415438652038574,769200
2025-01-23 00:00:00+00:00,5.415438652038574,5.459827663472696,5.406561103746742,5.415438652038574,646400
2025-01-24 00:00:00+00:00,5.413640362273573,5.4496113603903575,5.39565486321518,5.4046478271484375,744300
2025-01-27 00:00:00+00:00,5.395654354938602,5.42263281538885,5.368675894488352,5.377668857574463,583400
2025-01-28 00:00:00+00:00,5.395655155181885,5.404648119601765,5.368676690730392,5.395655155181885,541400
2025-01-29 00:00:00+00:00,5.377669655150271,5.413640655213499,5.377669655150271,5.395655155181885,516700
2025-01-30 00:00:00+00:00,5.413640819308474,5.431626319885254,5.404648283424164,5.431626319885254,626000
2025-01-31 00:00:00+00:00,5.449611353612523,5.494575315606642,5.431625854576501,5.48558235168457,669700
2025-02-03 00:00:00+00:00,5.422633000374135,5.476589494307198,5.395654539003555,5.467596530914307,755900
2025-02-04 00:00:00+00:00,5.467596870928929,5.485582370025085,5.458604335784912,5.458604335784912,796900
2025-02-05 00:00:00+00:00,5.48558235168457,5.494575315606642,5.467596852648547,5.48558235168457,572700
2025-02-06 00:00:00+00:00,5.485581246530788,5.503566741943359,5.476588713228519,5.503566741943359,365700
2025-02-07 00:00:00+00:00,5.512560814642666,5.512560814642666,5.476589816570619,5.48558235168457,281300
2025-02-10 00:00:00+00:00,5.503566741943359,5.503566741943359,5.476588713228519,5.503566741943359,410500
2025-02-11 00:00:00+00:00,5.503568016809143,5.5215535163879395,5.494575481423812,5.5215535163879395,328100
2025-02-12 00:00:00+00:00,5.512561321258545,5.530546821947473,5.494575820569617,5.512561321258545,419500
2025-02-13 00:00:00+00:00,5.530546509452072,5.55752454455703,5.5215535452116615,5.548532009124756,294500
2025-02-14 00:00:00+00:00,5.557524865135861,5.575510365846016,5.548532329184864,5.5665178298950195,537500
2025-02-18 00:00:00+00:00,5.575509548187256,5.602488009700128,5.566517013555031,5.575509548187256,1141000
2025-02-19 00:00:00+00:00,5.593494601361877,5.647451520095971,5.575509104719867,5.602487564086914,1375200
2025-02-20 00:00:00+00:00,5.602487564086914,5.611480098003887,5.584502067444904,5.602487564086914,649600
2025-02-21 00:00:00+00:00,5.600667348241878,5.6279874331690785,5.582453813542104,5.591560363769531,524000
2025-02-24 00:00:00+00:00,5.573346312252202,5.582453295880057,5.546026229858398,5.546026229858398,493500
2025-02-25 00:00:00+00:00,5.536919807884547,5.564240327294569,5.527813257577822,5.55513334274292,562800
2025-02-26 00:00:00+00:00,5.536918899913622,5.5551324317852515,5.518705368041992,5.518705368041992,634200
2025-02-27 00:00:00+00:00,5.53691907517523,5.564239590969884,5.445851412934493,5.454957962036133,1059500
2025-02-28 00:00:00+00:00,5.482278217497326,5.518705280663832,5.464064685914073,5.509598731994629,420000
2025-03-03 00:00:00+00:00,5.500491749080579,5.518705280663832,5.491385200411376,5.509598731994629,608700
2025-03-04 00:00:00+00:00,5.51870610709517,5.51870610709517,5.454958519885102,5.500492572784424,644500
2025-03-05 00:00:00+00:00,5.509599557062253,5.509599557062253,5.473172488440759,5.500492572784424,458300
2025-03-06 00:00:00+00:00,5.509598992343813,5.509598992343813,5.473171927455992,5.491385459899902,533300
2025-03-07 00:00:00+00:00,5.5004918361703625,5.527812351100233,5.473171755485345,5.518705368041992,497300
2025-03-10 00:00:00+00:00,5.509598992343813,5.509598992343813,5.464064944111603,5.491385459899902,319900
2025-03-11 00:00:00+00:00,5.491386070584364,5.50959960505376,5.445852017288416,5.4640655517578125,550000
2025-03-12 00:00:00+00:00,5.482278171346671,5.482278171346671,5.409424045626956,5.427637577056885,762100
2025-03-13 00:00:00+00:00,5.436744255809589,5.473171753786393,5.391210643267075,5.400317192077637,390500
2025-03-14 00:00:00+00:00,5.427637706999027,5.436744255809589,5.382103660211661,5.400317192077637,738600
2025-03-17 00:00:00+00:00,5.400318059978692,5.418531594771818,5.372997974911463,5.39121150970459,620300
2025-03-18 00:00:00+00:00,5.4094238687672735,5.4094238687672735,5.372996807098389,5.372996807098389,395600
2025-03-19 00:00:00+00:00,5.4276381404036735,5.445851673724026,5.391211073762968,5.436744689941406,537900
2025-03-20 00:00:00+00:00,5.4640655517578125,5.4731725361149675,5.4367450329312605,5.4640655517578125,496400
2025-03-21 00:00:00+00:00,5.445852017288416,5.491386070584364,5.4367450329312605,5.4640655517578125,510200
2025-03-24 00:00:00+00:00,5.482278217497326,5.509598731994629,5.464064685914073,5.509598731994629,878400
2025-03-25 00:00:00+00:00,5.4893029045373,5.535431677819092,5.4893029045373,5.507754325866699,440900
2025-03-26 00:00:00+00:00,5.507753926123008,5.516979856076397,5.397045406181649,5.415496826171875,1104800
2025-03-27 00:00:00+00:00,5.470850588379589,5.470850588379589,5.424722262559264,5.461625099182129,451700
2025-03-28 00:00:00+00:00,5.443174240536352,5.461625660744954,5.415496890265169,5.452399730682373,692300
2025-03-31 00:00:00+00:00,5.443173491965173,5.443173491965173,5.406270656623023,5.433947563171387,589600
2025-04-01 00:00:00+00:00,5.424722756125265,5.461625596105718,5.397045406181649,5.415496826171875,427700
2025-04-02 00:00:00+00:00,5.424722194671631,5.424722194671631,5.387819358510587,5.424722194671631,519800
2025-04-03 00:00:00+00:00,5.332465051323313,5.397044794005678,5.286336286621763,5.341690540313721,971900
2025-04-04 00:00:00+00:00,5.295562002195419,5.295562002195419,4.954210536531224,5.0187907218933105,2515400
2025-04-07 00:00:00+00:00,4.649762261947977,4.8988566531267415,4.539053741405539,4.7696967124938965,2211500
2025-04-08 00:00:00+00:00,4.880404812039192,5.009564741530346,4.880404812039192,4.9357590675354,1442800
2025-04-09 00:00:00+00:00,4.963436462516682,5.212530834580414,4.843502021174305,5.147950649261475,1343100
2025-04-10 00:00:00+00:00,5.129499094730177,5.129499094730177,4.935758983821167,4.9449849128723145,1111400
2025-04-11 00:00:00+00:00,4.991113306643631,5.000339235820965,4.9173076328910215,4.9818878173828125,639100
2025-04-14 00:00:00+00:00,5.064918926879449,5.092596274202493,5.0187906012297265,5.028016090393066,433400
2025-04-15 00:00:00+00:00,5.083371041285921,5.111047950087612,5.0556936925676945,5.092596530914307,359200
2025-04-16 00:00:00+00:00,5.120273521341731,5.129499010324564,5.055693338795887,5.083370685577393,431600
2025-04-17 00:00:00+00:00,5.111047865727335,5.129499284596092,5.083370957382464,5.101822376251221,614500
2025-04-21 00:00:00+00:00,5.083370785039152,5.101822203282344,4.981887764743344,5.028016090393066,990000
2025-04-22 00:00:00+00:00,5.083370837061206,5.120273673925244,5.046467560280651,5.111047744750977,788200
2025-04-23 00:00:00+00:00,5.165320889642771,5.230823308159157,5.099818471126386,5.1278910636901855,957900
2025-04-24 00:00:00+00:00,5.165321340273801,5.193393935286699,5.1372487452609015,5.1840362548828125,423200
2025-04-25 00:00:00+00:00,5.202750950120727,5.212108630130052,5.1653211224809095,5.174678802490234,428800
2025-04-28 00:00:00+00:00,5.202751169491825,5.202751169491825,5.1372487452609015,5.1840362548828125,587300
2025-04-29 00:00:00+00:00,5.2121090676859705,5.277611048455163,5.2027513868910695,5.249538898468018,720500
2025-04-30 00:00:00+00:00,5.258896133064139,5.286968729250064,5.221466302282093,5.249538898468018,965500
2025-05-01 00:00:00+00:00,5.268253782265902,5.315040847363495,5.258896101527118,5.305683612823486,338700
2025-05-02 00:00:00+00:00,5.333755502745782,5.3431131830285965,5.28696843992797,5.315040588378906,232300
2025-05-05 00:00:00+00:00,5.315041053994855,5.333755970001221,5.296326137988488,5.333755970001221,554800
2025-05-06 00:00:00+00:00,5.34311298105375,5.34311298105375,5.268253326416016,5.268253326416016,496700
2025-05-07 00:00:00+00:00,5.324398528102279,5.324398528102279,5.268253782265902,5.305683612823486,289400
2025-05-08 00:00:00+00:00,5.36182833759908,5.36182833759908,5.305683591983236,5.343113422393799,371300
2025-05-09 00:00:00+00:00,5.361828327178955,5.3805432423478665,5.352470646495113,5.361828327178955,482200
2025-05-12 00:00:00+00:00,5.3992578994162015,5.436687727964767,5.361828070867636,5.427330493927002,874000
2025-05-13 00:00:00+00:00,5.464760521511321,5.474117755889893,5.43668792597807,5.474117755889893,860200
2025-05-14 00:00:00+00:00,5.483475217706603,5.502190131915892,5.427330475078737,5.4647603034973145,599700
2025-05-15 00:00:00+00:00,5.474118197683573,5.5302629470825195,5.455403281217257,5.5302629470825195,520100
2025-05-16 00:00:00+00:00,5.530262261186021,5.530262261186021,5.474117518750484,5.502190113067627,429600
2025-05-19 00:00:00+00:00,5.492832175355347,5.511547088623047,5.446045115285461,5.511547088623047,582900
2025-05-20 00:00:00+00:00,5.492832414333726,5.5396199226379395,5.474117500251791,5.5396199226379395,693900
2025-05-21 00:00:00+00:00,5.520905266379055,5.548977415713538,5.44604560655541,5.474117755889893,1253600
2025-05-22 00:00:00+00:00,5.462737596883624,5.481705416918838,5.396350000646125,5.434285640716553,826400
2025-05-23 00:00:00+00:00,5.3868658645142675,5.443769324619909,5.3868658645142675,5.434285640716553,490700
2025-05-27 00:00:00+00:00,5.45325289005321,5.4911885261535645,5.434285072003033,5.4911885261535645,740700
2025-05-28 00:00:00+00:00,5.5101565350890995,5.5101565350890995,5.4532530789672915,5.4722208976745605,419100
2025-05-29 00:00:00+00:00,5.500672854352484,5.5670599937438965,5.491188718880299,5.5670599937438965,543900
2025-05-30 00:00:00+00:00,5.567059896719375,5.576544032026267,5.5196405768703,5.5291242599487305,600700
2025-06-02 00:00:00+00:00,5.529124545898611,5.548092365264893,5.51015672653233,5.548092365264893,472000
2025-06-03 00:00:00+00:00,5.548092425791959,5.548092425791959,5.519640922546387,5.519640922546387,577400
2025-06-04 00:00:00+00:00,5.538608681695995,5.548092365264893,5.529124545898611,5.548092365264893,496400
2025-06-05 00:00:00+00:00,5.548092234370543,5.5575763699441705,5.538608551025391,5.538608551025391,597200
2025-06-06 00:00:00+00:00,5.557576501062276,5.567060184631174,5.538608681695995,5.548092365264893,361900
2025-06-09 00:00:00+00:00,5.576544320428558,5.576544320428558,5.538608681695995,5.548092365264893,498100
2025-06-10 00:00:00+00:00,5.548092365264893,5.567060184631174,5.548092365264893,5.548092365264893,653300
2025-06-11 00:00:00+00:00,5.567060184631174,5.567060184631174,5.548092365264893,5.548092365264893,481800
2025-06-12 00:00:00+00:00,5.5670594848750286,5.595511436462402,5.5575758024981905,5.595511436462402,558600
2025-06-13 00:00:00+00:00,5.595512044132301,5.6049957275390625,5.576544225090299,5.6049957275390625,349100
2025-06-16 00:00:00+00:00,5.595511436462402,5.614479253444508,5.5860273018571345,5.595511436462402,552600
2025-06-17 00:00:00+00:00,5.62396360681923,5.62396360681923,5.576544284820557,5.576544284820557,622100
2025-06-18 00:00:00+00:00,5.604995787574064,5.614479923310888,5.576544284820557,5.576544284820557,480400
2025-06-20 00:00:00+00:00,5.604995631175695,5.604995631175695,5.557576310500182,5.5670599937438965,592200
2025-06-23 00:00:00+00:00,5.5459144418859605,5.565137697245484,5.5074679311669135,5.5363030433654785,996500
2025-06-24 00:00:00+00:00,5.555526421835996,5.5843610763549805,5.517079451946401,5.5843610763549805,597500
2025-06-25 00:00:00+00:00,5.603584039598439,5.622807294380378,5.593972641366743,5.613195896148682,274900
2025-06-26 00:00:00+00:00,5.651642363984489,5.661253762145221,5.613195854704475,5.632419109344482,418000
2025-06-27 00:00:00+00:00,5.651642530693939,5.661253929138184,5.6228074187240935,5.661253929138184,575200
2025-06-30 00:00:00+00:00,5.661253679397301,5.680476933756331,5.642030425038272,5.670865535736084,546100
2025-07-01 00:00:00+00:00,5.6804771006061205,5.699700355529785,5.661253845682457,5.699700355529785,587800
2025-07-02 00:00:00+00:00,5.718923837649234,5.718923837649234,5.6708659275901505,5.709312438964844,651700
2025-07-03 00:00:00+00:00,5.718923568725586,5.747758680059963,5.661253804375378,5.718923568725586,477400
2025-07-07 00:00:00+00:00,5.728535467074557,5.728535467074557,5.670865702303564,5.699700355529785,326700
2025-07-08 00:00:00+00:00,5.709312212150892,5.728535467074557,5.670865702303564,5.699700355529785,432900
2025-07-09 00:00:00+00:00,5.718923795228983,5.7285356521606445,5.7093123966158865,5.7285356521606445,469800
2025-07-10 00:00:00+00:00,5.738146781921387,5.738146781921387,5.718923527277306,5.738146781921387,474100
2025-07-11 00:00:00+00:00,5.7381468235089885,5.747758680059963,5.718923568725586,5.718923568725586,246000
2025-07-14 00:00:00+00:00,5.718923568725586,5.7381468235089885,5.718923568725586,5.718923568725586,360200
2025-07-15 00:00:00+00:00,5.738146781921387,5.738146781921387,5.728535383758618,5.738146781921387,326100
2025-07-16 00:00:00+00:00,5.747758950339538,5.747758950339538,5.690089183277497,5.709312438964844,595700
2025-07-17 00:00:00+00:00,5.718923795228983,5.7285356521606445,5.6900891410711285,5.7285356521606445,534600
2025-07-18 00:00:00+00:00,5.738147093336581,5.747758950339538,5.709312438964844,5.709312438964844,575000
2025-07-21 00:00:00+00:00,5.728535694652191,5.738147093336581,5.699700581961887,5.709312438964844,484300
2025-07-22 00:00:00+00:00,5.718923527277306,5.747758638402699,5.718923527277306,5.738146781921387,556400
2025-07-23 00:00:00+00:00,5.7477589077054025,5.7477589077054025,5.7285356521606445,5.7285356521606445,685700
2025-07-24 00:00:00+00:00,5.726588249206543,5.7363271031928535,5.70711007683766,5.726588249206543,614300
2025-07-25 00:00:00+00:00,5.736326668202178,5.7947611808776855,5.736326668202178,5.7947611808776855,742200
2025-07-28 00:00:00+00:00,5.775282859802246,5.804500347578325,5.755804689416932,5.775282859802246,633200
2025-07-29 00:00:00+00:00,5.8045004985217155,5.8045004985217155,5.78502232762988,5.7947611808776855,453900
2025-07-30 00:00:00+00:00,5.8045004985217155,5.8045004985217155,5.775283009985849,5.7947611808776855,412600
2025-07-31 00:00:00+00:00,5.7947611808776855,5.823978669413552,5.78502232762988,5.7947611808776855,547200
2025-08-01 00:00:00+00:00,5.804500579833984,5.804500579833984,5.75580491972413,5.804500579833984,478200
2025-08-04 00:00:00+00:00,5.804500579833984,5.814239433218216,5.785022408669289,5.804500579833984,286400
2025-08-05 00:00:00+00:00,5.814239351769521,5.814239351769521,5.775283009985849,5.7947611808776855,480800
2025-08-06 00:00:00+00:00,5.823978819848725,5.823978819848725,5.7850224770588,5.814239501953125,324900
2025-08-07 00:00:00+00:00,5.823978669413552,5.823978669413552,5.78502232762988,5.7947611808776855,588400
2025-08-08 00:00:00+00:00,5.8045004985217155,5.814239351769521,5.78502232762988,5.7947611808776855,330300
2025-08-11 00:00:00+00:00,5.7947613305581624,5.814239501953125,5.7752831591632,5.814239501953125,317800
2025-08-12 00:00:00+00:00,5.814239582878267,5.8337177545443355,5.794761411212199,5.823978900909424,442300
2025-08-13 00:00:00+00:00,5.7947612620535205,5.82397875099868,5.7947612620535205,5.804500579833984,477300
2025-08-14 00:00:00+00:00,5.814239582878267,5.823978900909424,5.8045007292433555,5.823978900909424,507900
2025-08-15 00:00:00+00:00,5.823979080126617,5.823979080126617,5.785022735595703,5.785022735595703,392800
2025-08-18 00:00:00+00:00,5.8045007292433555,5.823978900909424,5.8045007292433555,5.823978900909424,504500
2025-08-19 00:00:00+00:00,5.823978819848725,5.833717673348088,5.804500648453763,5.814239501953125,516400
2025-08-20 00:00:00+00:00,5.82397875099868,5.833717604382911,5.785022408669289,5.804500579833984,674700
2025-08-21 00:00:00+00:00,5.814239433218216,5.82397875099868,5.785022408669289,5.804500579833984,1082400
2025-08-22 00:00:00+00:00,5.802527097342772,5.832131563344545,5.802527097342772,5.812395095825195,604900
2025-08-25 00:00:00+00:00,5.822263717651367,5.832131716392749,5.802527249614089,5.822263717651367,558400
2025-08-26 00:00:00+00:00,5.822263540193667,5.8420000076293945,5.822263540193667,5.8420000076293945,691400
2025-08-27 00:00:00+00:00,5.851868304945448,5.86173677444458,5.83213183650171,5.86173677444458,312700
2025-08-28 00:00:00+00:00,5.871604773389186,5.881473242888318,5.851868304945448,5.86173677444458,692200
2025-08-29 00:00:00+00:00,5.871604773389186,5.871604773389186,5.842000306000841,5.86173677444458,681200
2025-09-02 00:00:00+00:00,5.851868331172575,5.851868331172575,5.822263863651548,5.832131862640381,527500
2025-09-03 00:00:00+00:00,5.8420000323814705,5.86173649990082,5.812395095825195,5.812395095825195,493100
2025-09-04 00:00:00+00:00,5.8420000323814705,5.8420000323814705,5.812395095825195,5.812395095825195,498900
2025-09-05 00:00:00+00:00,5.842000185688646,5.851868184430027,5.812395248355471,5.822263717651367,549800
2025-09-08 00:00:00+00:00,5.851868331172575,5.851868331172575,5.822263863651548,5.832131862640381,527700
2025-09-09 00:00:00+00:00,5.842000185688646,5.842000185688646,5.812395248355471,5.822263717651367,352400
2025-09-10 00:00:00+00:00,5.832131716392749,5.842000185688646,5.812395248355471,5.822263717651367,474400
2025-09-11 00:00:00+00:00,5.822263717651367,5.832131716392749,5.812395248355471,5.822263717651367,421800
2025-09-12 00:00:00+00:00,5.8420000323814705,5.8420000323814705,5.802527097342772,5.812395095825195,508400
2025-09-15 00:00:00+00:00,5.832131862640381,5.861736800715936,5.822263863651548,5.832131862640381,1069100
2025-09-16 00:00:00+00:00,5.842000185688646,5.851868184430027,5.802527249614089,5.822263717651367,618000
2025-09-17 00:00:00+00:00,5.8420003321837415,5.8420003321837415,5.822263863651548,5.832131862640381,322000
2025-09-18 00:00:00+00:00,5.8420000076293945,5.8420000076293945,5.832131538634281,5.8420000076293945,298000
2025-09-19 00:00:00+00:00,5.8420003321837415,5.851868331172575,5.822263863651548,5.832131862640381,417600
2025-09-22 00:00:00+00:00,5.8420000076293945,5.851868006070008,5.822263540193667,5.8420000076293945,534000
2025-09-23 00:00:00+00:00,5.840000152587891,5.849999904632568,5.809999942779541,5.829999923706055,650100
2025-09-24 00:00:00+00:00,5.829999923706055,5.829999923706055,5.820000171661377,5.829999923706055,250200
2025-09-25 00:00:00+00:00,5.829999923706055,5.829999923706055,5.789999961853027,5.809999942779541,483000
2025-09-26 00:00:00+00:00,5.820000171661377,5.820000171661377,5.789999961853027,5.789999961853027,375200
