"('date', '')","('open', 'BEPI')","('high', 'BEPI')","('low', 'BEPI')","('close', 'BEPI')","('volume', 'BEPI')"
2024-06-20 00:00:00+00:00,15.195138039267716,15.272616912444814,14.958141077658881,14.967256546020508,15800
2024-06-21 00:00:00+00:00,14.985487661056068,15.368328643810713,14.985487661056068,15.249829292297363,19000
2024-06-24 00:00:00+00:00,15.249826927154682,15.35921079323326,15.222482264583215,15.231595993041992,16900
2024-06-25 00:00:00+00:00,15.277174246092459,15.277174246092459,15.131330241624562,15.140445709228516,20200
2024-06-26 00:00:00+00:00,15.122214565557725,15.286289502971721,14.967255095622024,14.985486030578613,29400
2024-06-27 00:00:00+00:00,14.994602251258758,15.155029618861828,14.794065433858314,14.830527305603027,54800
2024-06-28 00:00:00+00:00,14.857871964571881,15.031062378091033,14.58441488099237,14.95814037322998,253900
2024-07-01 00:00:00+00:00,14.857870043579828,15.122213363647461,14.857870043579828,15.122213363647461,31700
2024-07-02 00:00:00+00:00,15.131329785756911,15.186020851135254,15.04473371542711,15.186020851135254,15800
2024-07-03 00:00:00+00:00,15.186021512091973,15.359211921691895,15.049292973396328,15.359211921691895,5300
2024-07-05 00:00:00+00:00,15.404786285573033,15.532401084899902,15.404786285573033,15.532401084899902,11000
2024-07-08 00:00:00+00:00,15.577979352253623,15.58709482081115,15.3136359798789,15.441250801086426,9300
2024-07-09 00:00:00+00:00,15.413901593757467,15.413901593757467,15.049291610717773,15.049291610717773,16800
2024-07-10 00:00:00+00:00,15.167790622529193,15.17690609028284,14.949024612234755,15.131330490112305,29000
2024-07-11 00:00:00+00:00,15.286292044474564,15.495942615538938,15.286292044474564,15.47771167755127,12000
2024-07-12 00:00:00+00:00,15.477708293116807,15.723820686340332,15.477708293116807,15.723820686340332,5700
2024-07-15 00:00:00+00:00,15.72846441749743,15.867654007851316,15.644950309306765,15.719184875488281,5100
2024-07-16 00:00:00+00:00,15.756297613372173,15.756297613372173,15.685774526398822,15.742379188537598,2600
2024-07-17 00:00:00+00:00,15.77485665486007,15.839811663785717,15.747018035367114,15.802695274353027,3500
2024-07-18 00:00:00+00:00,15.849091535997681,15.87693015607446,15.598549264980553,15.617108345031738,7600
2024-07-19 00:00:00+00:00,15.691343648768134,15.691343648768134,15.431521825250018,15.654227256774902,11100
2024-07-22 00:00:00+00:00,15.747019283935039,15.849092460277925,15.677425384521483,15.677425384521484,6500
2024-07-23 00:00:00+00:00,15.756298120789213,15.756298120789213,15.542874006960094,15.612469673156738,4400
2024-07-24 00:00:00+00:00,15.644949261688163,15.821255238381156,15.310892851294621,15.348011016845703,12500
2024-07-25 00:00:00+00:00,15.422246376717512,15.556795309079105,15.352650697650905,15.496480941772461,8800
2024-07-26 00:00:00+00:00,15.549370212380714,15.672784739202916,15.549370212380714,15.561433792114258,2400
2024-07-29 00:00:00+00:00,15.691343232333116,15.728461393232637,15.426882530543674,15.43152141571045,3500
2024-07-30 00:00:00+00:00,15.46863998618288,15.635668174870581,15.348009499848082,15.505756378173828,5100
2024-07-31 00:00:00+00:00,15.53359589395455,15.571641481107047,15.357288154645099,15.39440631866455,36500
2024-08-01 00:00:00+00:00,15.468641817331145,15.765580067975208,15.468641817331145,15.682065963745117,9400
2024-08-02 00:00:00+00:00,15.793418692682433,15.793418692682433,15.542876379992162,15.682065963745117,9000
2024-08-05 00:00:00+00:00,15.672785174273708,15.672785174273708,15.088188261101575,15.403685569763184,7700
2024-08-06 00:00:00+00:00,15.477921140759483,15.570714785250846,15.236658373038566,15.515037536621094,9700
2024-08-07 00:00:00+00:00,15.617109094890298,15.682064108296984,15.593911128658105,15.654227256774902,3700
2024-08-08 00:00:00+00:00,15.709905496029924,15.714544382136662,15.477922253075889,15.57071590423584,9600
2024-08-09 00:00:00+00:00,15.67278639502674,15.784139123771164,15.505758186855896,15.62639045715332,6700
2024-08-12 00:00:00+00:00,15.682065288044614,15.689489982914912,15.501118659973145,15.501118659973145,4900
2024-08-13 00:00:00+00:00,15.60782999172114,15.784137725830078,15.37120789769688,15.784137725830078,7900
2024-08-14 00:00:00+00:00,15.886209312236806,16.14602934711013,15.886209312236806,16.062515258789062,12900
2024-08-15 00:00:00+00:00,16.062517988778175,16.136752549914796,15.904769325126413,16.094995498657227,3000
2024-08-16 00:00:00+00:00,16.071796140862947,16.36873435974121,16.071796140862947,16.36873435974121,9900
2024-08-19 00:00:00+00:00,16.368735396892728,16.452249497480263,16.342753389589184,16.396574020385742,4100
2024-08-20 00:00:00+00:00,16.461528488320692,16.489367110883034,16.452248947466575,16.470808029174805,2800
2024-08-21 00:00:00+00:00,16.41513392895083,16.600719451904297,16.41513392895083,16.600719451904297,9400
2024-08-22 00:00:00+00:00,16.600716467094617,16.6842305568699,16.442967827507005,16.517202377319336,5000
2024-08-23 00:00:00+00:00,16.63783761842995,16.63783761842995,16.600719451904297,16.600719451904297,3300
2024-08-26 00:00:00+00:00,16.609997255194845,16.656394958496094,16.572880862445253,16.656394958496094,5100
2024-08-27 00:00:00+00:00,16.535763018666735,16.702791213989258,16.535763018666735,16.702791213989258,9900
2024-08-28 00:00:00+00:00,16.65639585819903,16.777026353515375,16.586800184433617,16.684232711791992,5200
2024-08-29 00:00:00+00:00,16.758466184536218,16.758466184536218,16.68887228517493,16.71670913696289,5600
2024-08-30 00:00:00+00:00,16.712072578602342,16.712072578602342,15.960447387518228,16.127473831176758,32200
2024-09-03 00:00:00+00:00,16.155310791252617,16.285220824002696,16.155310791252617,16.178508758544922,8200
2024-09-04 00:00:00+00:00,16.238824786474538,16.48472642401875,16.238824786474538,16.415132522583008,4100
2024-09-05 00:00:00+00:00,16.41513232931578,16.665672849382666,16.41513232931578,16.59143829345703,9800
2024-09-06 00:00:00+00:00,16.6563953064742,16.684232159145093,16.470808029174805,16.470808029174805,4600
2024-09-09 00:00:00+00:00,16.470805803411892,16.888376235961914,16.470805803411892,16.888376235961914,4000
2024-09-10 00:00:00+00:00,16.88837895055305,17.036848068237305,16.725989636285497,17.036848068237305,12300
2024-09-11 00:00:00+00:00,17.036848416012926,17.157478912884518,17.036848416012926,17.138919830322266,5300
2024-09-12 00:00:00+00:00,17.157479078779293,17.222434098483703,17.092524059074886,17.194597244262695,12700
2024-09-13 00:00:00+00:00,17.250272750854492,17.315227770665302,17.166758648271575,17.250272750854492,5200
2024-09-16 00:00:00+00:00,17.3152266395013,17.34306526184082,17.24099208315401,17.34306526184082,4500
2024-09-17 00:00:00+00:00,17.34306632682169,17.49153544863327,17.34306632682169,17.42658042907715,12700
2024-09-18 00:00:00+00:00,17.510094780351572,17.658563904274605,17.510094780351572,17.64928436279297,6100
2024-09-19 00:00:00+00:00,17.65856315649319,17.65856315649319,17.596390408188203,17.612165451049805,8400
2024-09-20 00:00:00+00:00,17.612165676225125,17.779193878173828,17.612165676225125,17.779193878173828,9400
2024-09-23 00:00:00+00:00,17.76063508571638,17.769914627075195,17.621445505117247,17.769914627075195,14900
2024-09-24 00:00:00+00:00,17.723517792002184,17.79775234921919,17.704958710225068,17.742076873779297,4500
2024-09-25 00:00:00+00:00,17.779195203921187,17.807033829618995,17.76991566202192,17.797754287719727,6800
2024-09-26 00:00:00+00:00,17.797753799894803,17.797753799894803,17.352346420288086,17.352346420288086,8000
2024-09-27 00:00:00+00:00,17.38946145538753,17.56576919305304,17.17603732394013,17.27811050415039,18100
2024-09-30 00:00:00+00:00,17.278111738114465,17.537931822817868,17.064685821533203,17.064685821533203,25200
2024-10-01 00:00:00+00:00,17.138920269456644,17.500815309126978,17.138920269456644,17.472976684570312,5800
2024-10-02 00:00:00+00:00,17.472975874502627,17.640004074315836,17.472975874502627,17.612165451049805,6500
2024-10-03 00:00:00+00:00,17.6864013671875,17.71423999258997,17.426581276330943,17.6864013671875,7000
2024-10-04 00:00:00+00:00,17.686398675498275,17.686398675498275,17.34306453057788,17.593605041503906,8700
2024-10-07 00:00:00+00:00,17.649282187137413,17.649282187137413,17.31058692932129,17.31058692932129,9300
2024-10-08 00:00:00+00:00,17.435859131630295,17.60288555821444,17.394102082511395,17.510093688964844,2600
2024-10-09 00:00:00+00:00,17.593607184532708,17.607527381756828,17.454417601532537,17.472976684570312,4400
2024-10-10 00:00:00+00:00,17.565769455373133,17.565769455373133,17.213153974776297,17.50081443786621,3900
2024-10-11 00:00:00+00:00,17.556488290919667,17.556488290919667,17.268829624320187,17.491533279418945,8600
2024-10-14 00:00:00+00:00,17.4915340328595,17.4915340328595,17.129639029080636,17.20201873779297,16600
2024-10-15 00:00:00+00:00,17.44448824974807,17.586006184594414,17.189754887325744,17.482227325439453,11800
2024-10-16 00:00:00+00:00,17.6143084429277,17.6143084429277,17.38787941360621,17.543548583984375,5300
2024-10-17 00:00:00+00:00,17.4256171314291,17.4256171314291,17.170885591608656,17.21805763244629,25400
2024-10-18 00:00:00+00:00,17.312402961258254,17.397314071655273,17.312402961258254,17.397314071655273,5000
2024-10-21 00:00:00+00:00,17.501093777508604,17.501093777508604,17.04823569948475,17.121826171875,8300
2024-10-22 00:00:00+00:00,17.208624318622814,17.208624318622814,16.812373023807563,17.048236846923828,2700
2024-10-23 00:00:00+00:00,17.02936507067923,17.05766937355191,16.65198336319979,16.75576400756836,13000
2024-10-24 00:00:00+00:00,16.812371691164767,16.887848036599365,16.633114695945835,16.86897850036621,4700
2024-10-25 00:00:00+00:00,17.019931824340663,17.07653862966279,16.774633268614263,16.897281646728516,15000
2024-10-28 00:00:00+00:00,17.01993299073343,17.01993299073343,16.736895345730165,16.86897850036621,7500
2024-10-29 00:00:00+00:00,16.85954591265523,16.85954591265523,16.56707349292756,16.831241607666016,4800
2024-10-30 00:00:00+00:00,16.916153319374846,17.038801712988263,16.74633108245002,16.982194900512695,12300
2024-10-31 00:00:00+00:00,17.142581803019866,17.16145133972168,16.66802357200783,17.16145133972168,18600
2024-11-01 00:00:00+00:00,17.25579613783005,17.25579613783005,16.718025172658525,16.840675354003906,8700
2024-11-04 00:00:00+00:00,16.8689793237159,17.104843139648438,16.840676817482784,17.104843139648438,8900
2024-11-05 00:00:00+00:00,17.076540949745894,17.31240477004764,16.98219506172557,17.293535232543945,13700
2024-11-06 00:00:00+00:00,16.906717742531313,17.26522993706967,16.906717742531313,16.9859676361084,11800
2024-11-07 00:00:00+00:00,17.104843139648438,17.104843139648438,17.047293390675822,17.104843139648438,3200
2024-11-08 00:00:00+00:00,17.51996292442814,17.65204607770718,17.259570165178317,17.567136764526367,13100
2024-11-11 00:00:00+00:00,17.689786194940297,17.689786194940297,17.095410170569473,17.104843139648438,5800
2024-11-12 00:00:00+00:00,17.208621146021088,17.208621146021088,16.595375678877094,16.746328353881836,25300
2024-11-13 00:00:00+00:00,16.88784781213116,17.038800500993943,16.51046608997421,16.680288314819336,28300
2024-11-14 00:00:00+00:00,16.78407074362203,16.78407074362203,16.623683269754714,16.699159622192383,9900
2024-11-15 00:00:00+00:00,16.62368295556267,16.62368295556267,16.265168938636116,16.510467529296875,42000
2024-11-18 00:00:00+00:00,16.576508085514988,16.60481239020412,16.44442492929512,16.519901275634766,7300
2024-11-19 00:00:00+00:00,16.416121640658407,16.7652008887713,16.397252103031082,16.510467529296875,19100
2024-11-20 00:00:00+00:00,16.57650798915143,16.57650798915143,16.3029069100725,16.416120529174805,4700
2024-11-21 00:00:00+00:00,16.501031089300433,16.680288079609014,16.501031089300433,16.59537696838379,13000
2024-11-22 00:00:00+00:00,16.71802741202602,16.71802741202602,16.444426308410954,16.576509475708008,26100
2024-11-25 00:00:00+00:00,16.670854201102436,16.925587548367545,16.43499039056024,16.604812622070312,13500
2024-11-26 00:00:00+00:00,16.699158314761974,16.699158314761974,16.123650047796765,16.39725112915039,37300
2024-11-27 00:00:00+00:00,16.53877057876385,16.53877057876385,16.246298166263166,16.43498992919922,4300
2024-11-29 00:00:00+00:00,16.472727488497185,16.69444004387724,16.246298448735836,16.293472290039062,89000
2024-12-02 00:00:00+00:00,16.368946612015044,16.53027699047225,16.15195236735351,16.18968963623047,17500
2024-12-03 00:00:00+00:00,16.142518997192383,16.300075842346242,16.03873834967864,16.142518997192383,15900
2024-12-04 00:00:00+00:00,16.199126542794502,16.336870921458722,16.067043385033767,16.27460289001465,24300
2024-12-05 00:00:00+00:00,16.350078815827796,16.43498992919922,16.133084548099948,16.43498992919922,7600
2024-12-06 00:00:00+00:00,16.548203941446072,16.548203941446072,16.19346352923379,16.378381729125977,12400
2024-12-09 00:00:00+00:00,16.434992195542296,16.434992195542296,16.0481756477306,16.17082405090332,18300
2024-12-10 00:00:00+00:00,16.189692200034276,16.236864243475107,16.03873950162588,16.114215850830078,12400
2024-12-11 00:00:00+00:00,16.13308412975397,16.253846638961797,16.038738250732422,16.038738250732422,22500
2024-12-12 00:00:00+00:00,16.085909433945677,16.114213735994376,15.802873611450195,15.802873611450195,23600
2024-12-13 00:00:00+00:00,15.717963422353334,15.85004657396199,15.519838694940349,15.689659118652344,21100
2024-12-16 00:00:00+00:00,15.746267111420561,15.887785025405591,15.746267111420561,15.878350257873535,30000
2024-12-17 00:00:00+00:00,15.87835046691748,15.87835046691748,15.62361713869203,15.746267318725586,40600
2024-12-18 00:00:00+00:00,15.746267726054322,15.897220413463637,15.633052310748345,15.689659118652344,41400
2024-12-19 00:00:00+00:00,15.633052621700374,15.765135775936255,15.548141508406447,15.661356925964355,23900
2024-12-20 00:00:00+00:00,15.623617152184947,15.868915712965975,15.623617152184947,15.791553497314453,14200
2024-12-23 00:00:00+00:00,15.765135775936255,15.805705458664429,15.623617853612382,15.661356925964355,35500
2024-12-24 00:00:00+00:00,15.73683369686591,15.90665592804761,15.189629729446024,15.500969886779785,34400
2024-12-26 00:00:00+00:00,15.378319562400245,15.573615486439108,15.378319562400245,15.5198392868042,18600
2024-12-27 00:00:00+00:00,15.529272228503936,15.576446069722396,15.387754303844648,15.406623840332031,32600
2024-12-30 00:00:00+00:00,15.397189140319824,15.416058676890827,15.274540751604412,15.397189140319824,32900
2024-12-31 00:00:00+00:00,15.416058783138709,15.717964172363281,15.33114766748204,15.717964172363281,52400
2025-01-02 00:00:00+00:00,15.70852747034891,15.897219215136017,15.59531386307492,15.840612411499023,13100
2025-01-03 00:00:00+00:00,15.906653954159038,16.142517734976355,15.906653954159038,16.067041397094727,7800
2025-01-06 00:00:00+00:00,16.17082125763608,16.255732368049408,16.038738107881112,16.161386489868164,19200
2025-01-07 00:00:00+00:00,16.18969122213529,16.18969122213529,15.850046771482745,15.897220611572266,15600
2025-01-08 00:00:00+00:00,15.953827152377961,16.00099919217764,15.567010667627066,15.69909381866455,10900
2025-01-10 00:00:00+00:00,15.45379640278891,15.840614715822461,15.350017547607422,15.350017547607422,6800
2025-01-13 00:00:00+00:00,15.283975601196289,15.633053032126567,15.265106064524906,15.283975601196289,11400
2025-01-14 00:00:00+00:00,15.368887383992474,15.680227554595545,15.368887383992474,15.642488479614258,18600
2025-01-15 00:00:00+00:00,15.935632445060916,16.060579299926758,15.804918276413543,16.060579299926758,11800
2025-01-16 00:00:00+00:00,15.983691043932632,16.310477434077242,15.810688101992653,16.248004913330078,24200
2025-01-17 00:00:00+00:00,16.368145305778512,16.368145305778512,16.012524210320695,16.041358947753906,3400
2025-01-21 00:00:00+00:00,16.185530986870546,16.358535766601562,16.175919406527544,16.358535766601562,10700
2025-01-22 00:00:00+00:00,16.38736766526563,16.38736766526563,16.223974475939457,16.339311599731445,10100
2025-01-23 00:00:00+00:00,16.310477728733808,16.320089308996575,16.17591927149803,16.281644821166992,9900
