"('date', '')","('open', 'AIV')","('high', 'AIV')","('low', 'AIV')","('close', 'AIV')","('volume', 'AIV')"
2025-01-22 00:00:00+00:00,9.029999732971191,9.0600004196167,8.920000076293945,9.020000457763672,1129400
2025-01-23 00:00:00+00:00,9.010000228881836,9.050000190734863,8.890000343322754,8.930000305175781,1222900
2025-01-24 00:00:00+00:00,8.890000343322754,9.010000228881836,8.84000015258789,8.930000305175781,558700
2025-01-27 00:00:00+00:00,8.979999542236328,9.109999656677246,8.890000343322754,8.970000267028809,1189600
2025-01-28 00:00:00+00:00,8.930000305175781,9.100000381469727,8.930000305175781,9.0600004196167,2356900
2025-01-29 00:00:00+00:00,9.050000190734863,9.130000114440918,8.920000076293945,9.020000457763672,1591000
2025-01-30 00:00:00+00:00,9.109999656677246,9.289999961853027,9.069999694824219,9.109999656677246,2670600
2025-01-31 00:00:00+00:00,9.140000343322754,9.1899995803833,8.960000038146973,9.039999961853027,1091700
2025-02-03 00:00:00+00:00,8.930000305175781,9.029999732971191,8.8100004196167,8.9399995803833,1207100
2025-02-04 00:00:00+00:00,8.890000343322754,8.989999771118164,8.819999694824219,8.949999809265137,870000
2025-02-05 00:00:00+00:00,8.949999809265137,9.0600004196167,8.930000305175781,8.989999771118164,976000
2025-02-06 00:00:00+00:00,8.979999542236328,9.050000190734863,8.84000015258789,8.90999984741211,1179500
2025-02-07 00:00:00+00:00,8.869999885559082,8.9399995803833,8.819999694824219,8.869999885559082,544700
2025-02-10 00:00:00+00:00,8.880000114440918,8.899999618530273,8.739999771118164,8.880000114440918,660600
2025-02-11 00:00:00+00:00,8.819999694824219,8.9399995803833,8.8100004196167,8.899999618530273,740400
2025-02-12 00:00:00+00:00,8.729999542236328,8.890000343322754,8.729999542236328,8.84000015258789,912500
2025-02-13 00:00:00+00:00,8.850000381469727,8.949999809265137,8.84000015258789,8.90999984741211,775800
2025-02-14 00:00:00+00:00,8.960000038146973,9.010000228881836,8.859999656677246,8.869999885559082,618900
2025-02-18 00:00:00+00:00,8.84000015258789,8.90999984741211,8.8100004196167,8.899999618530273,1221900
2025-02-19 00:00:00+00:00,8.819999694824219,8.970000267028809,8.819999694824219,8.949999809265137,1207400
2025-02-20 00:00:00+00:00,8.920000076293945,9.020000457763672,8.90999984741211,8.979999542236328,733000
2025-02-21 00:00:00+00:00,9.029999732971191,9.0600004196167,8.880000114440918,8.960000038146973,932200
2025-02-24 00:00:00+00:00,8.90999984741211,9.069999694824219,8.720000267028809,8.930000305175781,943000
2025-02-25 00:00:00+00:00,8.979999542236328,9.100000381469727,8.84000015258789,8.9399995803833,807600
2025-02-26 00:00:00+00:00,8.90999984741211,9.010000228881836,8.8100004196167,8.8100004196167,583500
2025-02-27 00:00:00+00:00,8.800000190734863,8.949999809265137,8.800000190734863,8.890000343322754,641700
2025-02-28 00:00:00+00:00,8.930000305175781,9.079999923706055,8.90999984741211,9.050000190734863,1770100
2025-03-03 00:00:00+00:00,9.029999732971191,9.109999656677246,8.970000267028809,9.079999923706055,1122800
2025-03-04 00:00:00+00:00,9.069999694824219,9.130000114440918,8.890000343322754,8.899999618530273,1093600
2025-03-05 00:00:00+00:00,8.819999694824219,9.0600004196167,8.819999694824219,9.029999732971191,858200
2025-03-06 00:00:00+00:00,8.9399995803833,9.0,8.800000190734863,8.869999885559082,793400
2025-03-07 00:00:00+00:00,8.890000343322754,8.9399995803833,8.680000305175781,8.789999961853027,1135500
2025-03-10 00:00:00+00:00,8.760000228881836,8.789999961853027,8.390000343322754,8.65999984741211,2472000
2025-03-11 00:00:00+00:00,8.670000076293945,8.930000305175781,8.630000114440918,8.90999984741211,1424300
2025-03-12 00:00:00+00:00,8.920000076293945,8.989999771118164,8.800000190734863,8.90999984741211,1072600
2025-03-13 00:00:00+00:00,8.930000305175781,8.949999809265137,8.680000305175781,8.760000228881836,936500
2025-03-14 00:00:00+00:00,8.779999732971191,8.8100004196167,8.670000076293945,8.739999771118164,484700
2025-03-17 00:00:00+00:00,8.6899995803833,8.789999961853027,8.6899995803833,8.760000228881836,484500
2025-03-18 00:00:00+00:00,8.75,8.770000457763672,8.640000343322754,8.75,627400
2025-03-19 00:00:00+00:00,8.710000038146973,8.789999961853027,8.640000343322754,8.710000038146973,880000
2025-03-20 00:00:00+00:00,8.65999984741211,8.760000228881836,8.649999618530273,8.710000038146973,451300
2025-03-21 00:00:00+00:00,8.649999618530273,8.6899995803833,8.539999961853027,8.609999656677246,1622200
2025-03-24 00:00:00+00:00,8.630000114440918,8.739999771118164,8.630000114440918,8.6899995803833,667000
2025-03-25 00:00:00+00:00,8.6899995803833,8.710000038146973,8.470000267028809,8.539999961853027,720200
2025-03-26 00:00:00+00:00,8.579999923706055,8.649999618530273,8.479999542236328,8.640000343322754,600100
2025-03-27 00:00:00+00:00,8.65999984741211,8.779999732971191,8.600000381469727,8.649999618530273,695500
2025-03-28 00:00:00+00:00,8.6899995803833,8.760000228881836,8.600000381469727,8.75,453400
2025-03-31 00:00:00+00:00,8.770000457763672,8.850000381469727,8.680000305175781,8.800000190734863,1000500
2025-04-01 00:00:00+00:00,8.770000457763672,8.890000343322754,8.680000305175781,8.850000381469727,747700
2025-04-02 00:00:00+00:00,8.800000190734863,8.869999885559082,8.720000267028809,8.84000015258789,499400
2025-04-03 00:00:00+00:00,8.720000267028809,8.829999923706055,8.380000114440918,8.430000305175781,902700
2025-04-04 00:00:00+00:00,8.229999542236328,8.239999771118164,7.829999923706055,7.829999923706055,1532300
2025-04-07 00:00:00+00:00,7.659999847412109,7.989999771118164,7.420000076293945,7.630000114440918,1739100
2025-04-08 00:00:00+00:00,7.829999923706055,7.829999923706055,7.21999979019165,7.239999771118164,1281100
2025-04-09 00:00:00+00:00,7.329999923706055,7.730000019073486,6.889999866485596,7.610000133514404,1323600
2025-04-10 00:00:00+00:00,7.449999809265137,7.559999942779541,7.210000038146973,7.5,1327800
2025-04-11 00:00:00+00:00,7.440000057220459,7.630000114440918,7.309999942779541,7.590000152587891,1035200
2025-04-14 00:00:00+00:00,7.630000114440918,7.769999980926514,7.579999923706055,7.699999809265137,891200
2025-04-15 00:00:00+00:00,7.679999828338623,7.789999961853027,7.650000095367432,7.730000019073486,749900
2025-04-16 00:00:00+00:00,7.71999979019165,7.800000190734863,7.610000133514404,7.670000076293945,576100
2025-04-17 00:00:00+00:00,7.659999847412109,7.909999847412109,7.659999847412109,7.829999923706055,844300
2025-04-21 00:00:00+00:00,7.760000228881836,7.800000190734863,7.550000190734863,7.619999885559082,661200
2025-04-22 00:00:00+00:00,7.710000038146973,7.820000171661377,7.690000057220459,7.769999980926514,865800
2025-04-23 00:00:00+00:00,7.860000133514404,7.920000076293945,7.710000038146973,7.769999980926514,772500
2025-04-24 00:00:00+00:00,7.769999980926514,7.800000190734863,7.710000038146973,7.75,662400
2025-04-25 00:00:00+00:00,7.690000057220459,7.769999980926514,7.650000095367432,7.71999979019165,829500
2025-04-28 00:00:00+00:00,7.699999809265137,7.829999923706055,7.670000076293945,7.769999980926514,585700
2025-04-29 00:00:00+00:00,7.71999979019165,7.829999923706055,7.71999979019165,7.809999942779541,663400
2025-04-30 00:00:00+00:00,7.769999980926514,7.96999979019165,7.710000038146973,7.909999847412109,1202200
2025-05-01 00:00:00+00:00,7.900000095367432,8.130000114440918,7.809999942779541,8.079999923706055,1019100
2025-05-02 00:00:00+00:00,8.119999885559082,8.319999694824219,8.119999885559082,8.25,953100
2025-05-05 00:00:00+00:00,8.229999542236328,8.229999542236328,8.039999961853027,8.0600004196167,701500
2025-05-06 00:00:00+00:00,8.029999732971191,8.050000190734863,7.949999809265137,8.029999732971191,500100
2025-05-07 00:00:00+00:00,8.050000190734863,8.109999656677246,8.0,8.100000381469727,827600
2025-05-08 00:00:00+00:00,8.170000076293945,8.180000305175781,7.960000038146973,7.989999771118164,579300
2025-05-09 00:00:00+00:00,8.039999961853027,8.170000076293945,7.840000152587891,7.869999885559082,936600
2025-05-12 00:00:00+00:00,7.989999771118164,8.100000381469727,7.860000133514404,8.050000190734863,744200
2025-05-13 00:00:00+00:00,8.109999656677246,8.130000114440918,7.940000057220459,8.0,710600
2025-05-14 00:00:00+00:00,8.0,8.0,7.880000114440918,7.96999979019165,776000
2025-05-15 00:00:00+00:00,7.96999979019165,8.1899995803833,7.96999979019165,8.180000305175781,610000
2025-05-16 00:00:00+00:00,8.199999809265137,8.260000228881836,8.180000305175781,8.25,937200
2025-05-19 00:00:00+00:00,8.170000076293945,8.319999694824219,8.149999618530273,8.300000190734863,480400
2025-05-20 00:00:00+00:00,8.279999732971191,8.300000190734863,8.170000076293945,8.210000038146973,407400
2025-05-21 00:00:00+00:00,8.130000114440918,8.15999984741211,7.909999847412109,7.929999828338623,751200
2025-05-22 00:00:00+00:00,7.900000095367432,7.900000095367432,7.78000020980835,7.840000152587891,830300
2025-05-23 00:00:00+00:00,7.800000190734863,7.849999904632568,7.769999980926514,7.800000190734863,809200
2025-05-27 00:00:00+00:00,7.909999847412109,8.010000228881836,7.800000190734863,7.940000057220459,872900
2025-05-28 00:00:00+00:00,7.920000076293945,7.980000019073486,7.900000095367432,7.929999828338623,458000
2025-05-29 00:00:00+00:00,7.929999828338623,8.039999961853027,7.929999828338623,7.989999771118164,391800
2025-05-30 00:00:00+00:00,7.940000057220459,8.020000457763672,7.900000095367432,7.980000019073486,863500
2025-06-02 00:00:00+00:00,7.949999809265137,8.079999923706055,7.909999847412109,8.010000228881836,648000
2025-06-03 00:00:00+00:00,7.989999771118164,8.109999656677246,7.940000057220459,8.100000381469727,789000
2025-06-04 00:00:00+00:00,8.09000015258789,8.199999809265137,8.079999923706055,8.180000305175781,1002800
2025-06-05 00:00:00+00:00,8.170000076293945,8.239999771118164,8.119999885559082,8.199999809265137,702900
2025-06-06 00:00:00+00:00,8.270000457763672,8.369999885559082,8.239999771118164,8.329999923706055,1041800
2025-06-09 00:00:00+00:00,8.329999923706055,8.520000457763672,8.289999961853027,8.390000343322754,1229400
2025-06-10 00:00:00+00:00,8.4399995803833,8.4399995803833,8.289999961853027,8.40999984741211,1718500
2025-06-11 00:00:00+00:00,8.460000038146973,8.489999771118164,8.3100004196167,8.350000381469727,1141600
2025-06-12 00:00:00+00:00,8.300000190734863,8.510000228881836,8.279999732971191,8.470000267028809,1037300
2025-06-13 00:00:00+00:00,8.390000343322754,8.489999771118164,8.279999732971191,8.34000015258789,1304900
2025-06-16 00:00:00+00:00,8.369999885559082,8.529999732971191,8.350000381469727,8.449999809265137,907300
2025-06-17 00:00:00+00:00,8.420000076293945,8.5,8.359999656677246,8.399999618530273,1213800
2025-06-18 00:00:00+00:00,8.380000114440918,8.59000015258789,8.380000114440918,8.520000457763672,1097700
2025-06-20 00:00:00+00:00,8.569999694824219,8.630000114440918,8.399999618530273,8.479999542236328,2068500
2025-06-23 00:00:00+00:00,8.479999542236328,8.65999984741211,8.430000305175781,8.640000343322754,927200
2025-06-24 00:00:00+00:00,8.680000305175781,8.680000305175781,8.520000457763672,8.579999923706055,803500
2025-06-25 00:00:00+00:00,8.550000190734863,8.630000114440918,8.350000381469727,8.350000381469727,1235000
2025-06-26 00:00:00+00:00,8.380000114440918,8.65999984741211,8.279999732971191,8.630000114440918,996400
2025-06-27 00:00:00+00:00,8.680000305175781,8.779999732971191,8.619999885559082,8.699999809265137,1663400
2025-06-30 00:00:00+00:00,8.710000038146973,8.770000457763672,8.550000190734863,8.649999618530273,981000
2025-07-01 00:00:00+00:00,8.649999618530273,8.819999694824219,8.640000343322754,8.760000228881836,1262400
2025-07-02 00:00:00+00:00,8.75,8.789999961853027,8.600000381469727,8.770000457763672,1491600
2025-07-03 00:00:00+00:00,8.75,8.869999885559082,8.75,8.8100004196167,493900
2025-07-07 00:00:00+00:00,8.739999771118164,8.819999694824219,8.600000381469727,8.640000343322754,874500
2025-07-08 00:00:00+00:00,8.65999984741211,8.75,8.569999694824219,8.619999885559082,1138800
2025-07-09 00:00:00+00:00,8.609999656677246,8.680000305175781,8.569999694824219,8.579999923706055,985900
2025-07-10 00:00:00+00:00,8.539999961853027,8.800000190734863,8.539999961853027,8.65999984741211,1013100
2025-07-11 00:00:00+00:00,8.579999923706055,8.720000267028809,8.5600004196167,8.699999809265137,1034900
2025-07-14 00:00:00+00:00,8.65999984741211,8.739999771118164,8.640000343322754,8.699999809265137,807200
2025-07-15 00:00:00+00:00,8.710000038146973,8.729999542236328,8.520000457763672,8.600000381469727,818200
2025-07-16 00:00:00+00:00,8.640000343322754,8.800000190734863,8.569999694824219,8.739999771118164,628900
2025-07-17 00:00:00+00:00,8.760000228881836,8.8100004196167,8.640000343322754,8.649999618530273,454300
2025-07-18 00:00:00+00:00,8.670000076293945,8.710000038146973,8.600000381469727,8.649999618530273,863200
2025-07-21 00:00:00+00:00,8.680000305175781,8.779999732971191,8.649999618530273,8.670000076293945,498700
2025-07-22 00:00:00+00:00,8.649999618530273,8.770000457763672,8.640000343322754,8.760000228881836,489800
2025-07-23 00:00:00+00:00,8.789999961853027,8.789999961853027,8.600000381469727,8.65999984741211,577000
2025-07-24 00:00:00+00:00,8.65999984741211,8.75,8.630000114440918,8.670000076293945,626400
2025-07-25 00:00:00+00:00,8.699999809265137,8.699999809265137,8.619999885559082,8.65999984741211,557100
2025-07-28 00:00:00+00:00,8.640000343322754,8.65999984741211,8.5600004196167,8.600000381469727,607500
2025-07-29 00:00:00+00:00,8.670000076293945,8.680000305175781,8.600000381469727,8.670000076293945,1839900
2025-07-30 00:00:00+00:00,8.680000305175781,8.680000305175781,8.420000076293945,8.479999542236328,1341500
2025-07-31 00:00:00+00:00,8.390000343322754,8.510000228881836,8.3100004196167,8.40999984741211,2129600
2025-08-01 00:00:00+00:00,8.470000267028809,8.489999771118164,8.319999694824219,8.390000343322754,932800
2025-08-04 00:00:00+00:00,8.649999618530273,8.649999618530273,8.390000343322754,8.470000267028809,927700
2025-08-05 00:00:00+00:00,8.479999542236328,8.680000305175781,8.449999809265137,8.680000305175781,653800
2025-08-06 00:00:00+00:00,8.65999984741211,8.789999961853027,8.630000114440918,8.65999984741211,1049200
2025-08-07 00:00:00+00:00,8.800000190734863,8.819999694824219,8.239999771118164,8.34000015258789,3269900
2025-08-08 00:00:00+00:00,8.380000114440918,8.380000114440918,7.980000019073486,8.039999961853027,4207600
2025-08-11 00:00:00+00:00,8.109999656677246,8.25,7.869999885559082,7.909999847412109,3400100
2025-08-12 00:00:00+00:00,7.679999828338623,7.800000190734863,7.489999771118164,7.610000133514404,6118400
2025-08-13 00:00:00+00:00,7.650000095367432,7.929999828338623,7.579999923706055,7.909999847412109,2486700
2025-08-14 00:00:00+00:00,7.860000133514404,7.889999866485596,7.75,7.800000190734863,1190400
2025-08-15 00:00:00+00:00,7.789999961853027,7.900000095367432,7.75,7.880000114440918,1673300
2025-08-18 00:00:00+00:00,7.860000133514404,7.920000076293945,7.679999828338623,7.679999828338623,1126600
2025-08-19 00:00:00+00:00,7.730000019073486,7.789999961853027,7.659999847412109,7.739999771118164,1905900
2025-08-20 00:00:00+00:00,7.769999980926514,7.889999866485596,7.659999847412109,7.659999847412109,1700500
2025-08-21 00:00:00+00:00,7.630000114440918,7.71999979019165,7.590000152587891,7.639999866485596,1455300
2025-08-22 00:00:00+00:00,7.699999809265137,7.889999866485596,7.670000076293945,7.769999980926514,2592600
2025-08-25 00:00:00+00:00,7.760000228881836,7.829999923706055,7.659999847412109,7.739999771118164,1938400
2025-08-26 00:00:00+00:00,7.760000228881836,7.860000133514404,7.71999979019165,7.789999961853027,1762200
2025-08-27 00:00:00+00:00,7.800000190734863,7.900000095367432,7.78000020980835,7.889999866485596,936500
2025-08-28 00:00:00+00:00,7.909999847412109,7.920000076293945,7.760000228881836,7.840000152587891,839900
2025-08-29 00:00:00+00:00,7.829999923706055,7.869999885559082,7.800000190734863,7.829999923706055,903000
2025-09-02 00:00:00+00:00,7.75,7.800000190734863,7.650000095367432,7.699999809265137,1392500
2025-09-03 00:00:00+00:00,7.679999828338623,7.769999980926514,7.610000133514404,7.760000228881836,968200
2025-09-04 00:00:00+00:00,7.789999961853027,7.849999904632568,7.699999809265137,7.789999961853027,927700
2025-09-05 00:00:00+00:00,7.849999904632568,7.889999866485596,7.730000019073486,7.829999923706055,1193300
2025-09-08 00:00:00+00:00,7.78000020980835,7.820000171661377,7.670000076293945,7.710000038146973,1200100
2025-09-09 00:00:00+00:00,7.679999828338623,7.75,7.670000076293945,7.690000057220459,1183900
2025-09-10 00:00:00+00:00,7.670000076293945,7.730000019073486,7.480000019073486,7.489999771118164,1943900
2025-09-11 00:00:00+00:00,7.480000019073486,7.630000114440918,7.480000019073486,7.590000152587891,1160400
2025-09-12 00:00:00+00:00,7.599999904632568,7.599999904632568,7.489999771118164,7.510000228881836,1305700
2025-09-15 00:00:00+00:00,7.5,7.510000228881836,7.400000095367432,7.420000076293945,1654000
2025-09-16 00:00:00+00:00,7.860000133514404,7.980000019073486,7.630000114440918,7.849999904632568,4744000
2025-09-17 00:00:00+00:00,7.860000133514404,7.909999847412109,7.760000228881836,7.800000190734863,3673000
2025-09-18 00:00:00+00:00,7.809999942779541,7.960000038146973,7.78000020980835,7.900000095367432,3658700
2025-09-19 00:00:00+00:00,7.929999828338623,7.940000057220459,7.840000152587891,7.849999904632568,2065600
2025-09-22 00:00:00+00:00,7.889999866485596,7.889999866485596,7.739999771118164,7.78000020980835,2107100
2025-09-23 00:00:00+00:00,7.760000228881836,7.880000114440918,7.699999809265137,7.739999771118164,1774200
2025-09-24 00:00:00+00:00,7.75,7.78000020980835,7.679999828338623,7.690000057220459,1789700
2025-09-25 00:00:00+00:00,7.71999979019165,7.800000190734863,7.659999847412109,7.679999828338623,1599400
2025-09-26 00:00:00+00:00,7.679999828338623,8.029999732971191,7.679999828338623,7.739999771118164,2196900
