"('date', '')","('open', 'ATRO')","('high', 'ATRO')","('low', 'ATRO')","('close', 'ATRO')","('volume', 'ATRO')"
2025-01-30 00:00:00+00:00,17.18000030517578,17.950000762939453,16.989999771118164,17.75,535600
2025-01-31 00:00:00+00:00,17.649999618530273,17.93000030517578,17.510000228881836,17.700000762939453,289400
2025-02-03 00:00:00+00:00,17.299999237060547,18.59000015258789,17.200000762939453,18.299999237060547,305900
2025-02-04 00:00:00+00:00,18.219999313354492,18.6299991607666,18.15999984741211,18.43000030517578,200500
2025-02-05 00:00:00+00:00,18.549999237060547,18.760000228881836,18.34000015258789,18.59000015258789,181300
2025-02-06 00:00:00+00:00,18.690000534057617,18.950000762939453,18.6200008392334,18.860000610351562,186400
2025-02-07 00:00:00+00:00,18.979999542236328,19.350000381469727,18.770000457763672,19.1200008392334,356500
2025-02-10 00:00:00+00:00,19.309999465942383,19.540000915527344,18.709999084472656,18.899999618530273,319300
2025-02-11 00:00:00+00:00,18.920000076293945,19.0,18.6200008392334,18.770000457763672,226600
2025-02-12 00:00:00+00:00,18.56999969482422,18.770000457763672,18.389999389648438,18.450000762939453,186200
2025-02-13 00:00:00+00:00,18.65999984741211,18.950000762939453,18.40999984741211,18.709999084472656,142300
2025-02-14 00:00:00+00:00,18.770000457763672,18.799999237060547,18.280000686645508,18.510000228881836,146000
2025-02-18 00:00:00+00:00,18.649999618530273,18.899999618530273,18.579999923706055,18.889999389648438,200300
2025-02-19 00:00:00+00:00,18.729999542236328,19.030000686645508,18.540000915527344,18.90999984741211,124400
2025-02-20 00:00:00+00:00,18.850000381469727,18.940000534057617,18.579999923706055,18.780000686645508,174900
2025-02-21 00:00:00+00:00,19.649999618530273,20.299999237060547,19.399999618530273,20.200000762939453,1062200
2025-02-24 00:00:00+00:00,20.149999618530273,20.200000762939453,19.40999984741211,20.0,592300
2025-02-25 00:00:00+00:00,19.8799991607666,20.309999465942383,19.8799991607666,19.959999084472656,337700
2025-02-26 00:00:00+00:00,20.059999465942383,20.059999465942383,19.700000762939453,19.81999969482422,300800
2025-02-27 00:00:00+00:00,19.899999618530273,20.030000686645508,19.649999618530273,19.940000534057617,342800
2025-02-28 00:00:00+00:00,19.81999969482422,20.020000457763672,19.709999084472656,20.010000228881836,632300
2025-03-03 00:00:00+00:00,20.139999389648438,20.6299991607666,19.829999923706055,19.959999084472656,323500
2025-03-04 00:00:00+00:00,19.75,20.229999542236328,19.510000228881836,19.959999084472656,580900
2025-03-05 00:00:00+00:00,21.809999465942383,25.540000915527344,21.479999542236328,24.90999984741211,3585000
2025-03-06 00:00:00+00:00,24.559999465942383,25.309999465942383,24.110000610351562,24.5,1116300
2025-03-07 00:00:00+00:00,24.530000686645508,25.170000076293945,24.06999969482422,24.450000762939453,1060400
2025-03-10 00:00:00+00:00,24.100000381469727,25.049999237060547,23.959999084472656,24.030000686645508,592600
2025-03-11 00:00:00+00:00,24.09000015258789,24.979999542236328,23.649999618530273,24.59000015258789,652600
2025-03-12 00:00:00+00:00,24.59000015258789,24.829999923706055,24.110000610351562,24.280000686645508,486400
2025-03-13 00:00:00+00:00,24.239999771118164,24.489999771118164,23.709999084472656,24.229999542236328,433400
2025-03-14 00:00:00+00:00,24.649999618530273,25.079999923706055,24.520000457763672,24.770000457763672,540400
2025-03-17 00:00:00+00:00,24.700000762939453,25.260000228881836,24.579999923706055,24.90999984741211,667400
2025-03-18 00:00:00+00:00,24.790000915527344,25.209999084472656,24.479999542236328,25.010000228881836,740500
2025-03-19 00:00:00+00:00,25.0,25.450000762939453,24.649999618530273,25.079999923706055,568400
2025-03-20 00:00:00+00:00,24.950000762939453,25.280000686645508,24.700000762939453,25.0,504400
2025-03-21 00:00:00+00:00,24.90999984741211,25.3799991607666,24.790000915527344,25.350000381469727,508900
2025-03-24 00:00:00+00:00,25.6299991607666,26.540000915527344,25.540000915527344,26.399999618530273,1250500
2025-03-25 00:00:00+00:00,26.389999389648438,26.59000015258789,26.200000762939453,26.5,726800
2025-03-26 00:00:00+00:00,26.6299991607666,26.6299991607666,25.809999465942383,26.010000228881836,543300
2025-03-27 00:00:00+00:00,26.030000686645508,26.3700008392334,25.329999923706055,25.350000381469727,383400
2025-03-28 00:00:00+00:00,25.309999465942383,25.489999771118164,24.440000534057617,24.670000076293945,646000
2025-03-31 00:00:00+00:00,24.229999542236328,24.43000030517578,23.540000915527344,24.170000076293945,337000
2025-04-01 00:00:00+00:00,23.979999542236328,24.729999542236328,23.81999969482422,24.729999542236328,263300
2025-04-02 00:00:00+00:00,24.399999618530273,24.940000534057617,24.299999237060547,24.6200008392334,252600
2025-04-03 00:00:00+00:00,23.959999084472656,24.299999237060547,23.59000015258789,23.75,358700
2025-04-04 00:00:00+00:00,22.8799991607666,23.399999618530273,21.540000915527344,22.31999969482422,521700
2025-04-07 00:00:00+00:00,21.440000534057617,22.809999465942383,20.610000610351562,21.690000534057617,452400
2025-04-08 00:00:00+00:00,22.729999542236328,22.979999542236328,21.209999084472656,21.43000030517578,574200
2025-04-09 00:00:00+00:00,21.170000076293945,23.229999542236328,21.059999465942383,23.010000228881836,526600
2025-04-10 00:00:00+00:00,22.770000457763672,22.780000686645508,21.799999237060547,22.18000030517578,405900
2025-04-11 00:00:00+00:00,22.239999771118164,22.780000686645508,21.860000610351562,22.479999542236328,408200
2025-04-14 00:00:00+00:00,23.0,23.3700008392334,22.5,22.809999465942383,443200
2025-04-15 00:00:00+00:00,22.610000610351562,23.600000381469727,22.3799991607666,23.229999542236328,319000
2025-04-16 00:00:00+00:00,23.0,23.43000030517578,22.610000610351562,22.790000915527344,503800
2025-04-17 00:00:00+00:00,22.719999313354492,22.8700008392334,21.75,21.760000228881836,434500
2025-04-21 00:00:00+00:00,21.510000228881836,21.84000015258789,19.899999618530273,20.270000457763672,525500
2025-04-22 00:00:00+00:00,20.40999984741211,20.709999084472656,19.889999389648438,20.030000686645508,451300
2025-04-23 00:00:00+00:00,20.799999237060547,21.149999618530273,20.350000381469727,20.459999084472656,576800
2025-04-24 00:00:00+00:00,20.420000076293945,21.239999771118164,20.329999923706055,21.200000762939453,265900
2025-04-25 00:00:00+00:00,21.18000030517578,21.90999984741211,20.969999313354492,21.8700008392334,297300
2025-04-28 00:00:00+00:00,21.959999084472656,22.280000686645508,21.739999771118164,22.049999237060547,435000
2025-04-29 00:00:00+00:00,22.040000915527344,22.65999984741211,22.0,22.639999389648438,242500
2025-04-30 00:00:00+00:00,22.31999969482422,22.84000015258789,22.15999984741211,22.690000534057617,322700
2025-05-01 00:00:00+00:00,22.670000076293945,23.43000030517578,22.5,23.030000686645508,334500
2025-05-02 00:00:00+00:00,23.459999084472656,23.979999542236328,23.450000762939453,23.8700008392334,353600
2025-05-05 00:00:00+00:00,23.610000610351562,24.06999969482422,23.3799991607666,23.84000015258789,250600
2025-05-06 00:00:00+00:00,23.5,23.770000457763672,23.25,23.489999771118164,275700
2025-05-07 00:00:00+00:00,25.31999969482422,28.389999389648438,25.239999771118164,27.399999618530273,1961600
2025-05-08 00:00:00+00:00,27.639999389648438,27.709999084472656,26.219999313354492,26.850000381469727,1242600
2025-05-09 00:00:00+00:00,26.5,27.979999542236328,26.3799991607666,27.520000457763672,703900
2025-05-12 00:00:00+00:00,28.389999389648438,29.219999313354492,27.75,29.190000534057617,660000
2025-05-13 00:00:00+00:00,29.440000534057617,29.90999984741211,28.979999542236328,29.780000686645508,634700
2025-05-14 00:00:00+00:00,30.0,30.200000762939453,29.389999389648438,29.56999969482422,356500
2025-05-15 00:00:00+00:00,29.450000762939453,30.309999465942383,29.43000030517578,30.200000762939453,313400
2025-05-16 00:00:00+00:00,30.260000228881836,30.299999237060547,29.700000762939453,30.170000076293945,274100
2025-05-19 00:00:00+00:00,29.850000381469727,30.3700008392334,29.649999618530273,30.040000915527344,252000
2025-05-20 00:00:00+00:00,29.979999542236328,31.149999618530273,29.399999618530273,31.049999237060547,658000
2025-05-21 00:00:00+00:00,30.84000015258789,31.059999465942383,30.15999984741211,30.59000015258789,401500
2025-05-22 00:00:00+00:00,30.260000228881836,30.610000610351562,29.790000915527344,29.860000610351562,311100
2025-05-23 00:00:00+00:00,29.5,30.31999969482422,29.280000686645508,30.190000534057617,229300
2025-05-27 00:00:00+00:00,30.690000534057617,31.770000457763672,30.309999465942383,31.719999313354492,350700
2025-05-28 00:00:00+00:00,31.739999771118164,31.809999465942383,31.360000610351562,31.639999389648438,367400
2025-05-29 00:00:00+00:00,31.649999618530273,31.899999618530273,31.1299991607666,31.290000915527344,356300
2025-05-30 00:00:00+00:00,31.200000762939453,31.5,30.75,31.219999313354492,292200
2025-06-02 00:00:00+00:00,31.31999969482422,32.0099983215332,31.049999237060547,31.850000381469727,352900
2025-06-03 00:00:00+00:00,32.13999938964844,32.400001525878906,31.8700008392334,32.11000061035156,340500
2025-06-04 00:00:00+00:00,32.209999084472656,32.31999969482422,31.899999618530273,32.11000061035156,331400
2025-06-05 00:00:00+00:00,32.20000076293945,32.380001068115234,31.920000076293945,32.310001373291016,385700
2025-06-06 00:00:00+00:00,32.619998931884766,33.5,32.4900016784668,33.439998626708984,361800
2025-06-09 00:00:00+00:00,33.5,33.75,32.849998474121094,33.20000076293945,441300
2025-06-10 00:00:00+00:00,33.2400016784668,33.400001525878906,32.56999969482422,33.0099983215332,457200
2025-06-11 00:00:00+00:00,33.20000076293945,33.91999816894531,32.560001373291016,33.560001373291016,486100
2025-06-12 00:00:00+00:00,33.4900016784668,36.31999969482422,33.459999084472656,35.810001373291016,1652700
2025-06-13 00:00:00+00:00,35.06999969482422,35.2400016784668,33.31999969482422,34.849998474121094,781100
2025-06-16 00:00:00+00:00,35.470001220703125,35.779998779296875,34.20000076293945,34.43000030517578,678900
2025-06-17 00:00:00+00:00,34.20000076293945,35.40999984741211,33.869998931884766,34.5,661400
2025-06-18 00:00:00+00:00,34.77000045776367,35.38999938964844,33.119998931884766,33.52000045776367,616200
2025-06-20 00:00:00+00:00,34.13999938964844,34.41999816894531,32.84000015258789,33.06999969482422,1328300
2025-06-23 00:00:00+00:00,33.20000076293945,34.720001220703125,32.61000061035156,33.470001220703125,534200
2025-06-24 00:00:00+00:00,33.9900016784668,34.470001220703125,32.83000183105469,33.380001068115234,567600
2025-06-25 00:00:00+00:00,33.47999954223633,33.709999084472656,32.83000183105469,32.970001220703125,643700
2025-06-26 00:00:00+00:00,33.0,34.08000183105469,32.90999984741211,33.56999969482422,412800
2025-06-27 00:00:00+00:00,33.65999984741211,34.599998474121094,32.900001525878906,33.439998626708984,1606900
2025-06-30 00:00:00+00:00,34.2400016784668,34.2400016784668,32.970001220703125,33.47999954223633,517000
2025-07-01 00:00:00+00:00,33.15999984741211,33.349998474121094,32.25,32.43000030517578,567100
2025-07-02 00:00:00+00:00,32.5099983215332,32.66999816894531,30.8700008392334,32.529998779296875,837100
2025-07-03 00:00:00+00:00,32.529998779296875,33.11000061035156,32.36000061035156,32.630001068115234,444600
2025-07-07 00:00:00+00:00,32.66999816894531,33.09000015258789,31.760000228881836,31.8799991607666,569700
2025-07-08 00:00:00+00:00,31.969999313354492,32.279998779296875,30.950000762939453,31.920000076293945,831700
2025-07-09 00:00:00+00:00,32.5,32.599998474121094,31.510000228881836,31.729999542236328,391400
2025-07-10 00:00:00+00:00,31.530000686645508,31.739999771118164,29.90999984741211,31.09000015258789,717700
2025-07-11 00:00:00+00:00,32.849998474121094,36.47999954223633,32.83000183105469,36.11000061035156,1628600
2025-07-14 00:00:00+00:00,36.209999084472656,36.209999084472656,34.560001373291016,35.779998779296875,861300
2025-07-15 00:00:00+00:00,36.13999938964844,37.31999969482422,34.90999984741211,35.290000915527344,936100
2025-07-16 00:00:00+00:00,35.34000015258789,35.43000030517578,34.25,34.369998931884766,396900
2025-07-17 00:00:00+00:00,34.599998474121094,35.099998474121094,34.220001220703125,34.95000076293945,330800
2025-07-18 00:00:00+00:00,35.709999084472656,35.93000030517578,34.2400016784668,34.560001373291016,427600
2025-07-21 00:00:00+00:00,34.68000030517578,35.15999984741211,33.720001220703125,34.599998474121094,518200
2025-07-22 00:00:00+00:00,34.060001373291016,34.209999084472656,33.13999938964844,33.709999084472656,444800
2025-07-23 00:00:00+00:00,34.20000076293945,34.88999938964844,34.11000061035156,34.68000030517578,305300
2025-07-24 00:00:00+00:00,34.810001373291016,35.029998779296875,34.41999816894531,34.5,303000
2025-07-25 00:00:00+00:00,34.939998626708984,35.36000061035156,34.220001220703125,34.4900016784668,320300
2025-07-28 00:00:00+00:00,34.459999084472656,34.5099983215332,33.65999984741211,34.40999984741211,307800
2025-07-29 00:00:00+00:00,34.83000183105469,34.97999954223633,34.060001373291016,34.650001525878906,269100
2025-07-30 00:00:00+00:00,34.810001373291016,36.189998626708984,34.72999954223633,36.18000030517578,656500
2025-07-31 00:00:00+00:00,36.150001525878906,36.75,35.13999938964844,36.119998931884766,478500
2025-08-01 00:00:00+00:00,35.0,35.15999984741211,33.90999984741211,34.2599983215332,330600
2025-08-04 00:00:00+00:00,34.849998474121094,36.189998626708984,34.849998474121094,35.869998931884766,403800
2025-08-05 00:00:00+00:00,35.869998931884766,36.4900016784668,34.939998626708984,35.84000015258789,337500
2025-08-06 00:00:00+00:00,35.150001525878906,35.970001220703125,34.970001220703125,35.369998931884766,754500
2025-08-07 00:00:00+00:00,29.0,30.06999969482422,27.270000457763672,30.010000228881836,2516000
2025-08-08 00:00:00+00:00,30.25,30.719999313354492,29.719999313354492,30.510000228881836,970600
2025-08-11 00:00:00+00:00,30.850000381469727,32.060001373291016,30.200000762939453,31.5,640300
2025-08-12 00:00:00+00:00,31.690000534057617,32.93000030517578,31.040000915527344,32.810001373291016,579500
2025-08-13 00:00:00+00:00,33.0,34.5,32.7400016784668,34.25,655200
2025-08-14 00:00:00+00:00,33.790000915527344,34.060001373291016,32.540000915527344,32.880001068115234,719500
2025-08-15 00:00:00+00:00,33.0099983215332,33.84000015258789,32.869998931884766,33.45000076293945,501600
2025-08-18 00:00:00+00:00,33.58000183105469,35.06999969482422,33.5,35.040000915527344,477000
2025-08-19 00:00:00+00:00,35.040000915527344,35.25,33.7599983215332,33.9900016784668,620100
2025-08-20 00:00:00+00:00,33.790000915527344,34.41999816894531,33.470001220703125,34.40999984741211,941900
2025-08-21 00:00:00+00:00,34.650001525878906,36.040000915527344,34.599998474121094,35.599998474121094,557500
2025-08-22 00:00:00+00:00,35.68000030517578,36.869998931884766,35.61000061035156,36.34000015258789,800400
2025-08-25 00:00:00+00:00,36.36000061035156,36.90999984741211,36.02000045776367,36.43000030517578,1199400
2025-08-26 00:00:00+00:00,36.5,37.13999938964844,36.060001373291016,36.689998626708984,559300
2025-08-27 00:00:00+00:00,36.650001525878906,37.029998779296875,36.31999969482422,36.529998779296875,574700
2025-08-28 00:00:00+00:00,36.599998474121094,38.2599983215332,36.29999923706055,37.83000183105469,499000
2025-08-29 00:00:00+00:00,37.83000183105469,38.0,36.0099983215332,36.369998931884766,837400
2025-09-02 00:00:00+00:00,36.5099983215332,36.619998931884766,35.58000183105469,36.5099983215332,819300
2025-09-03 00:00:00+00:00,36.650001525878906,37.2400016784668,36.4900016784668,36.79999923706055,459500
2025-09-04 00:00:00+00:00,36.900001525878906,39.11000061035156,36.81999969482422,39.060001373291016,644000
2025-09-05 00:00:00+00:00,39.38999938964844,39.5,36.869998931884766,38.68000030517578,818900
2025-09-08 00:00:00+00:00,38.790000915527344,39.40999984741211,38.119998931884766,38.38999938964844,747300
2025-09-09 00:00:00+00:00,38.470001220703125,38.599998474121094,37.349998474121094,38.290000915527344,812800
2025-09-10 00:00:00+00:00,39.93000030517578,46.61000061035156,39.61000061035156,43.900001525878906,5734900
2025-09-11 00:00:00+00:00,44.040000915527344,44.040000915527344,39.2400016784668,40.459999084472656,2314800
2025-09-12 00:00:00+00:00,40.75,40.900001525878906,39.27000045776367,39.88999938964844,1389200
2025-09-15 00:00:00+00:00,39.720001220703125,40.83000183105469,39.40999984741211,40.0,560800
2025-09-16 00:00:00+00:00,40.06999969482422,40.59000015258789,39.72999954223633,40.150001525878906,495500
2025-09-17 00:00:00+00:00,39.459999084472656,40.47999954223633,39.13999938964844,40.08000183105469,634100
2025-09-18 00:00:00+00:00,40.560001373291016,42.400001525878906,40.31999969482422,41.91999816894531,771000
2025-09-19 00:00:00+00:00,42.22999954223633,42.439998626708984,40.88999938964844,41.599998474121094,903800
2025-09-22 00:00:00+00:00,41.47999954223633,42.70000076293945,41.33000183105469,42.650001525878906,489800
2025-09-23 00:00:00+00:00,42.7400016784668,43.540000915527344,42.16999816894531,42.5099983215332,552300
2025-09-24 00:00:00+00:00,43.0,43.06999969482422,42.15999984741211,42.720001220703125,405400
2025-09-25 00:00:00+00:00,42.13999938964844,43.7400016784668,41.810001373291016,43.720001220703125,524900
2025-09-26 00:00:00+00:00,43.900001525878906,44.79999923706055,43.459999084472656,44.709999084472656,721600
