"('date', '')","('open', 'BF-A')","('high', 'BF-A')","('low', 'BF-A')","('close', 'BF-A')","('volume', 'BF-A')"
2025-01-27 00:00:00+00:00,33.24422414349214,33.987547276827954,32.500897279157655,33.46917724609375,235300
2025-01-28 00:00:00+00:00,33.37137033258809,33.43005521275341,32.15857932382867,32.22704315185547,155500
2025-01-29 00:00:00+00:00,31.98252771326561,32.178140245196644,31.72823030245565,32.129234313964844,217100
2025-01-30 00:00:00+00:00,32.17814069250685,32.98992767445707,32.05099198533437,32.75519561767578,134500
2025-01-31 00:00:00+00:00,32.42265237959126,33.03882676895658,32.42265237959126,32.58892059326172,115100
2025-02-03 00:00:00+00:00,31.610862959383287,32.02164963243269,30.896880418914993,31.356569290161133,151300
2025-02-04 00:00:00+00:00,31.395691376959523,31.845601337749354,30.97512758778514,31.170740127563477,214500
2025-02-05 00:00:00+00:00,31.04358883748669,31.141395099248637,30.476314757866554,30.505657196044922,185500
2025-02-06 00:00:00+00:00,30.87732026824425,30.984907348014932,30.515439507105466,30.73061180114746,127800
2025-02-07 00:00:00+00:00,30.74039257119299,30.84797965081262,30.143776024937775,30.43719482421875,166900
2025-02-10 00:00:00+00:00,30.52521708302268,31.053369779435418,30.52521708302268,30.808855056762695,121300
2025-02-11 00:00:00+00:00,30.691488282449992,31.033809279709978,30.476315990271974,30.975126266479492,118800
2025-02-12 00:00:00+00:00,30.671927253046103,30.750171889283493,30.143774559319247,30.22201919555664,93100
2025-02-13 00:00:00+00:00,30.476315683315597,31.0044683935685,30.427413483699294,30.926223754882812,133200
2025-02-14 00:00:00+00:00,30.877320509566612,31.493498687887996,30.701269601474788,30.769733428955078,79500
2025-02-18 00:00:00+00:00,30.76973096369626,31.28810283315717,30.554558685212097,30.68170738220215,157200
2025-02-19 00:00:00+00:00,30.68170716812776,30.759951802076,30.37850757926652,30.65236473083496,99200
2025-02-20 00:00:00+00:00,30.525217793166775,30.799074960511025,30.319826316783082,30.63280487060547,145100
2025-02-21 00:00:00+00:00,30.86753934526607,31.845600141931655,30.799075518564333,31.571741104125977,132900
2025-02-24 00:00:00+00:00,31.48371551382755,32.94102495655151,31.48371551382755,32.109676361083984,195700
2025-02-25 00:00:00+00:00,32.10967773897603,32.657388373705565,32.00209065544019,32.32484817504883,148600
2025-02-26 00:00:00+00:00,32.44221254735372,32.44221254735372,31.76735323650719,32.354190826416016,133900
2025-02-27 00:00:00+00:00,32.08033240862384,32.50089805029198,31.777136525792457,32.451995849609375,168100
2025-02-28 00:00:00+00:00,32.491116161946714,32.80409469518776,32.16835495085528,32.30528259277344,141300
2025-03-03 00:00:00+00:00,32.275940229329805,32.686723132278495,31.923838466231945,32.3150634765625,154000
2025-03-04 00:00:00+00:00,32.168357492437295,32.657386955638835,31.826038360595703,31.826038360595703,177800
2025-03-05 00:00:00+00:00,34.476576073104326,35.18077967192132,33.919082801040396,35.07319259643555,247800
2025-03-06 00:00:00+00:00,34.721091816977804,34.97538549568807,33.38115213519943,34.946044921875,200300
2025-03-07 00:00:00+00:00,35.415563791515126,36.43924970690421,34.96278093638874,36.015995025634766,236600
2025-03-10 00:00:00+00:00,35.8978768469207,37.6105784355361,35.86834491963142,36.695167541503906,321700
2025-03-11 00:00:00+00:00,36.84281409200544,37.3448117728573,34.6281111523544,35.22854232788086,183200
2025-03-12 00:00:00+00:00,34.7659164269913,35.218699265763874,32.70870319751562,33.52568435668945,174300
2025-03-13 00:00:00+00:00,33.68317355688021,34.32297440247633,33.60442675781076,33.90956497192383,151500
2025-03-14 00:00:00+00:00,33.80129094985738,34.254073792659916,33.80129094985738,33.92925262451172,98400
2025-03-17 00:00:00+00:00,33.92925464022029,35.28760324932625,33.92925464022029,34.68717575073242,151300
2025-03-18 00:00:00+00:00,34.50015074779481,34.71670068914064,34.10642801926625,34.303287506103516,116200
2025-03-19 00:00:00+00:00,34.057208631582824,34.25407186887457,33.63395398560447,33.81113052368164,213600
2025-03-20 00:00:00+00:00,33.5945838981589,34.263916643194854,33.5945838981589,33.72254180908203,225400
2025-03-21 00:00:00+00:00,33.60442740241532,34.096583641477885,33.45678278360902,33.52568435668945,284000
2025-03-24 00:00:00+00:00,33.30913470361134,33.56505429804432,32.55121363819045,32.73823165893555,184700
2025-03-25 00:00:00+00:00,32.66932919763912,33.03352751135618,32.49215265444003,32.639801025390625,135300
2025-03-26 00:00:00+00:00,32.816977432399796,33.22054538915537,32.590586018108034,33.03352737426758,121100
2025-03-27 00:00:00+00:00,33.12211551409662,33.62411321251655,33.04336871560109,33.348506927490234,90200
2025-03-28 00:00:00+00:00,33.28944925881539,33.87019379812636,33.033529654730316,33.1614875793457,89400
2025-03-31 00:00:00+00:00,33.0729004032413,33.437098752716174,32.797294088918186,32.944942474365234,136600
2025-04-01 00:00:00+00:00,33.16148257586583,33.171327802338034,32.06889899323621,32.50199508666992,131900
2025-04-02 00:00:00+00:00,32.28544490805025,33.67332519624695,32.1082683814844,33.36819076538086,92600
2025-04-03 00:00:00+00:00,33.358349484974575,33.693015879758754,31.85235258587286,31.901567459106445,131800
2025-04-04 00:00:00+00:00,31.507838365348245,31.832663260641837,30.927095774857936,31.25191879272461,239200
2025-04-07 00:00:00+00:00,30.51368530115578,33.21070300894205,30.4054103331815,31.547212600708008,302100
2025-04-08 00:00:00+00:00,32.42324935153794,33.01383904895453,30.33650809898187,30.81882095336914,247700
2025-04-09 00:00:00+00:00,30.51368870690029,33.42725292097476,30.51368870690029,33.17133331298828,177800
2025-04-10 00:00:00+00:00,33.23038894546434,33.23038894546434,32.147646677934475,32.60042953491211,244900
2025-04-11 00:00:00+00:00,32.79729054108045,33.496151479574635,32.413409286269676,33.427249908447266,109400
2025-04-14 00:00:00+00:00,33.80128962268958,33.88003266602455,33.309133398570545,33.66348648071289,96000
2025-04-15 00:00:00+00:00,33.171330651459314,33.45678216601128,32.61027284967321,32.71854782104492,95700
2025-04-16 00:00:00+00:00,32.60042442066755,32.9449360007298,32.18701503041727,32.255916595458984,66800
2025-04-17 00:00:00+00:00,32.01968108523982,33.220543411597454,32.01968108523982,33.07289505004883,138100
2025-04-21 00:00:00+00:00,32.88588069179234,33.49615339445984,32.39372443854501,33.38787841796875,104400
2025-04-22 00:00:00+00:00,33.63395203707201,34.17532684697404,33.63395203707201,34.007991790771484,73400
2025-04-23 00:00:00+00:00,34.43125034068772,34.588740188395306,33.5552128281359,33.92925262451172,117900
2025-04-24 00:00:00+00:00,33.88987922387128,34.13595734559277,33.74223084889673,33.92925262451172,66800
2025-04-25 00:00:00+00:00,33.60442747774159,33.67332905097646,32.92525321806032,33.28944778442383,66600
2025-04-28 00:00:00+00:00,33.240234298380926,33.88988041231311,33.171332722271025,33.39772415161133,72100
2025-04-29 00:00:00+00:00,33.28944814691266,33.693016118048874,33.053215251779065,33.61427307128906,41600
2025-04-30 00:00:00+00:00,33.712701663124214,34.13595632015906,33.525683647981346,34.067054748535156,67400
2025-05-01 00:00:00+00:00,33.84066104734429,33.90956261431256,33.446934589079504,33.78160095214844,178000
2025-05-02 00:00:00+00:00,34.244228977381496,34.293443845951145,33.73238608357879,33.78160095214844,103400
2025-05-05 00:00:00+00:00,33.61427110207738,34.13595549021876,33.61427110207738,33.73238754272461,67400
2025-05-06 00:00:00+00:00,33.69301414422422,33.94893747962282,33.5355243050766,33.73238754272461,54500
2025-05-07 00:00:00+00:00,33.624113900179765,34.01784039100166,33.368194309543405,33.91940689086914,110400
2025-05-08 00:00:00+00:00,34.03752884647428,34.578899983134406,33.97846874334881,34.27376174926758,83300
2025-05-09 00:00:00+00:00,34.28360379390543,34.352505363727,33.88987731933594,33.88987731933594,171100
2025-05-12 00:00:00+00:00,34.28360543845024,34.96277969706517,34.096583664374236,34.55921173095703,115300
2025-05-13 00:00:00+00:00,34.53952376182806,34.60842533242334,34.126110583402415,34.135955810546875,86300
2025-05-14 00:00:00+00:00,33.958777429311375,34.116267261398086,33.59458289664594,34.01783752441406,56400
2025-05-15 00:00:00+00:00,34.16548279391592,34.95293196965401,34.16548279391592,34.824974060058594,63200
2025-05-16 00:00:00+00:00,34.85450249866492,35.39587357646772,34.85450249866492,35.30728530883789,151400
2025-05-19 00:00:00+00:00,35.0513668721519,35.23838488551429,34.59858404726147,34.8545036315918,54300
2025-05-20 00:00:00+00:00,34.94309388478858,35.258073585615236,34.56905408198659,34.73638916015625,54200
2025-05-21 00:00:00+00:00,34.61826836144856,34.61826836144856,33.9095659241915,33.92925262451172,62200
2025-05-22 00:00:00+00:00,33.722540971059566,33.79144629311478,33.31897303965681,33.54536819458008,60500
2025-05-23 00:00:00+00:00,33.624111739783885,33.624111739783885,32.915405603781466,33.318973541259766,48600
2025-05-27 00:00:00+00:00,33.54536902803742,33.86034870159941,33.200857428616935,33.80128860473633,75700
2025-05-28 00:00:00+00:00,33.61426987404666,33.801287877810275,33.12211367533356,33.151641845703125,48300
2025-05-29 00:00:00+00:00,33.1614855985521,33.633955131233,32.974467581924465,33.437095642089844,63900
2025-05-30 00:00:00+00:00,33.397721549675865,33.397721549675865,32.67917391561408,32.708702087402344,99300
2025-06-02 00:00:00+00:00,32.3346614833939,32.50199654725756,31.803135630474607,32.452781677246094,114100
2025-06-03 00:00:00+00:00,32.27560835659486,32.66933111076287,32.1082732760614,32.60042953491211,97400
2025-06-04 00:00:00+00:00,32.807134688392935,32.95477929815415,32.45278161719979,32.61027145385742,124800
2025-06-05 00:00:00+00:00,28.46631534055255,28.72223679575452,26.920945137249124,26.980003356933594,814200
2025-06-06 00:00:00+00:00,27.413102052025135,27.895414926249316,27.304827081969524,27.669023513793945,325800
2025-06-09 00:00:00+00:00,28.1026687291734,28.1026687291734,26.98134131316105,27.636276245117188,252900
2025-06-10 00:00:00+00:00,27.904205112208242,28.648449536445845,27.78512517153719,27.814895629882812,172500
2025-06-11 00:00:00+00:00,28.062976791371078,28.062976791371078,27.50727293139123,27.596582412719727,121700
2025-06-12 00:00:00+00:00,27.318732528133925,27.546967029377342,26.882108605055457,27.388195037841797,242600
2025-06-13 00:00:00+00:00,27.33857870990611,27.33857870990611,26.385946722280192,26.395870208740234,249600
2025-06-16 00:00:00+00:00,26.544718172289958,26.723337139460696,25.979092704723595,26.256942749023438,250800
2025-06-17 00:00:00+00:00,26.17755634720225,26.495102224327717,25.909629793297565,26.078325271606445,171000
2025-06-18 00:00:00+00:00,26.118016959105038,26.554640877941633,26.118016959105038,26.197402954101562,150700
2025-06-20 00:00:00+00:00,26.316484036208024,26.41571700744247,26.068402554477657,26.13786506652832,434500
2025-06-23 00:00:00+00:00,26.49510143270087,27.001185959795162,26.03863054921067,26.822568893432617,173200
2025-06-24 00:00:00+00:00,26.75310451632173,27.030956440982344,26.634026471975318,26.653873443603516,190500
2025-06-25 00:00:00+00:00,26.52487004435477,26.643949981518627,26.187479097220468,26.485177993774414,131700
2025-06-26 00:00:00+00:00,26.4355607762356,26.842414234675307,26.395868725337568,26.574487686157227,163900
2025-06-27 00:00:00+00:00,26.475255399726098,27.209576340955305,26.395869403180004,27.140113830566406,1180100
2025-06-30 00:00:00+00:00,27.011110040596673,27.298885457157386,26.88210850770798,27.259191513061523,217500
2025-07-01 00:00:00+00:00,27.169881587633036,28.350749907230906,27.169881587633036,28.05305290222168,283000
2025-07-02 00:00:00+00:00,28.28128911236725,29.174382074215494,28.25151865297809,29.065227508544922,185900
2025-07-03 00:00:00+00:00,28.975916734552268,28.975916734552268,28.61867880861446,28.69806480407715,65500
2025-07-07 00:00:00+00:00,28.698064698849226,28.698064698849226,27.834740345235573,27.93397331237793,250000
2025-07-08 00:00:00+00:00,27.705739405797452,28.63852628856052,27.68589243340194,28.37059783935547,300700
2025-07-09 00:00:00+00:00,28.539292415848337,28.58890795255502,27.824818466630543,28.350749969482422,142500
2025-07-10 00:00:00+00:00,28.380520769213696,29.501848189618524,28.380520769213696,29.03545570373535,145600
2025-07-11 00:00:00+00:00,28.777451190577818,29.045379638671875,28.410289773629128,29.045379638671875,115600
2025-07-14 00:00:00+00:00,29.00568630664327,29.00568630664327,28.082822894413898,28.21182632446289,144900
2025-07-15 00:00:00+00:00,28.132439643935125,28.26144117814389,27.596582749426148,27.64620018005371,114800
2025-07-16 00:00:00+00:00,27.745430417999213,27.97366680657057,27.358423934348714,27.924049377441406,116700
2025-07-17 00:00:00+00:00,27.80497228808647,28.97591715779847,27.80497228808647,28.876684188842773,174900
2025-07-18 00:00:00+00:00,29.055303638392576,29.29346163222635,28.569064164393023,28.717912673950195,162000
2025-07-21 00:00:00+00:00,28.956070521093793,29.035456518636217,28.22174957064849,28.29121208190918,99300
2025-07-22 00:00:00+00:00,28.33090404912391,29.968243319168533,28.33090404912391,29.898778915405273,120300
2025-07-23 00:00:00+00:00,30.09724382391769,30.811717775173655,29.958318806573548,30.722408294677734,157400
2025-07-24 00:00:00+00:00,30.394942400290617,30.950646283791414,30.216325322784833,30.672794342041016,100900
2025-07-25 00:00:00+00:00,30.563637918113464,30.583484890984487,30.17663141068611,30.504098892211914,68900
2025-07-28 00:00:00+00:00,30.42471164631723,30.42471164631723,29.87893316371642,29.968242645263672,153700
2025-07-29 00:00:00+00:00,29.809470974540528,30.017858505249023,29.720161492033615,30.017858505249023,114600
2025-07-30 00:00:00+00:00,29.908702824489723,29.908702824489723,28.777451873741363,28.97591781616211,94200
2025-07-31 00:00:00+00:00,28.59883266749943,28.777451635658043,28.07290114204517,28.42021369934082,111100
2025-08-01 00:00:00+00:00,28.56906287349919,28.56906287349919,27.933973025927525,28.350749969482422,111200
2025-08-04 00:00:00+00:00,28.28128911236725,29.204152533604656,28.28128911236725,29.065227508544922,152700
2025-08-05 00:00:00+00:00,29.20415250899828,29.928549985787274,29.20415250899828,29.700315475463867,98400
2025-08-06 00:00:00+00:00,29.839240130622418,30.16670760872309,29.68046813473794,29.819393157958984,148100
2025-08-07 00:00:00+00:00,30.107168279476568,30.414788781808014,30.057552741030406,30.236169815063477,76100
2025-08-08 00:00:00+00:00,30.24609252927782,30.26593950123429,29.730082614678167,30.1766300201416,64400
2025-08-11 00:00:00+00:00,30.31555646948945,30.553716358786797,30.097245445796975,30.335403442382812,109100
2025-08-12 00:00:00+00:00,30.623178207247133,30.66287025946177,29.749930345987494,30.236169815063477,193200
2025-08-13 00:00:00+00:00,30.176630314440082,30.543791728369815,29.859086330885415,30.394941329956055,93400
2025-08-14 00:00:00+00:00,30.097244501620565,30.107167987755936,29.730083085457537,30.017858505249023,112500
2025-08-15 00:00:00+00:00,30.206400956398223,30.206400956398223,29.581234578849834,30.017858505249023,101300
2025-08-18 00:00:00+00:00,30.107168581485062,30.603331541769638,30.107168581485062,30.454483032226562,145500
2025-08-19 00:00:00+00:00,30.682716959786177,31.06972345582583,30.24609303302897,30.484251022338867,101800
2025-08-20 00:00:00+00:00,30.662869476806552,30.85141192497016,30.166706534163367,30.1766300201416,60600
2025-08-21 00:00:00+00:00,29.869009816960425,30.394941329956055,29.710237825183093,30.394941329956055,186900
2025-08-22 00:00:00+00:00,30.583483559749705,31.208649928994113,30.543791508446883,31.109416961669922,115100
2025-08-25 00:00:00+00:00,31.367422856453935,31.367422856453935,30.71248790234985,30.960569381713867,153800
2025-08-26 00:00:00+00:00,30.662869776043266,30.662869776043266,29.501848403219434,29.75985336303711,140900
2025-08-27 00:00:00+00:00,29.988088842552006,30.593408263891302,29.749930847118065,30.543792724609375,260600
2025-08-28 00:00:00+00:00,31.387267830275242,31.387267830275242,28.856837506397955,29.094995498657227,318400
2025-08-29 00:00:00+00:00,29.283538206081197,30.186554644323706,29.104919237160875,30.11709213256836,191700
2025-09-02 00:00:00+00:00,30.037706055697814,30.037706055697814,29.055303621923535,29.35300064086914,156000
2025-09-03 00:00:00+00:00,29.110000610351562,29.239999771118164,28.469999313354492,28.520000457763672,152400
2025-09-04 00:00:00+00:00,28.549999237060547,28.8799991607666,28.260000228881836,28.489999771118164,147400
2025-09-05 00:00:00+00:00,28.540000915527344,29.280000686645508,28.440000534057617,29.15999984741211,159200
2025-09-08 00:00:00+00:00,29.010000228881836,29.010000228881836,27.860000610351562,28.09000015258789,406700
2025-09-09 00:00:00+00:00,28.030000686645508,28.549999237060547,27.899999618530273,27.959999084472656,124000
2025-09-10 00:00:00+00:00,27.950000762939453,28.049999237060547,27.709999084472656,27.8700008392334,200100
2025-09-11 00:00:00+00:00,27.8700008392334,28.209999084472656,27.760000228881836,28.049999237060547,154300
2025-09-12 00:00:00+00:00,27.969999313354492,28.06999969482422,27.450000762939453,27.959999084472656,182900
2025-09-15 00:00:00+00:00,27.93000030517578,28.149999618530273,27.6299991607666,27.860000610351562,215400
2025-09-16 00:00:00+00:00,27.950000762939453,28.0,27.600000381469727,27.75,264100
2025-09-17 00:00:00+00:00,27.649999618530273,28.5,27.649999618530273,27.920000076293945,296100
2025-09-18 00:00:00+00:00,28.030000686645508,28.260000228881836,27.850000381469727,27.959999084472656,110300
2025-09-19 00:00:00+00:00,27.979999542236328,28.15999984741211,26.809999465942383,26.8700008392334,1623200
2025-09-22 00:00:00+00:00,26.81999969482422,27.0,26.290000915527344,26.65999984741211,415900
2025-09-23 00:00:00+00:00,27.030000686645508,27.030000686645508,26.530000686645508,26.719999313354492,204200
2025-09-24 00:00:00+00:00,26.649999618530273,27.229999542236328,26.610000610351562,27.139999389648438,185000
2025-09-25 00:00:00+00:00,26.93000030517578,27.09000015258789,26.5,26.520000457763672,148800
2025-09-26 00:00:00+00:00,26.520000457763672,26.8700008392334,26.520000457763672,26.739999771118164,157100
