"('date', '')","('open', 'AZN')","('high', 'AZN')","('low', 'AZN')","('close', 'AZN')","('volume', 'AZN')"
2025-01-17 00:00:00+00:00,66.36395861415623,66.36395861415623,65.19881736017982,65.20861053466797,5432400
2025-01-21 00:00:00+00:00,66.33459503867068,66.9514306501977,66.1779341068518,66.54020690917969,5479000
2025-01-22 00:00:00+00:00,66.58915912960593,66.91225919894838,66.26605159025982,66.77518463134766,6972400
2025-01-23 00:00:00+00:00,67.31369971814614,67.36265812412455,66.72623619642492,67.16683197021484,4197700
2025-01-24 00:00:00+00:00,67.66618405637423,68.018663688053,67.40182059761291,67.61722564697266,4686400
2025-01-27 00:00:00+00:00,68.057829510521,68.85090495365895,68.03824315858908,68.61592102050781,5107400
2025-01-28 00:00:00+00:00,68.65508024612859,68.90964303892946,68.02845149922757,68.13614654541016,3426500
2025-01-29 00:00:00+00:00,68.68445454732253,68.83132229874315,68.1361487733525,68.78236389160156,3616700
2025-01-30 00:00:00+00:00,68.94880989897875,69.94750462358427,68.8509005555871,69.75167846679688,4663100
2025-01-31 00:00:00+00:00,69.16421969091711,70.055211958039,69.01735193073162,69.2817153930664,3757700
2025-02-03 00:00:00+00:00,68.7823643696576,69.26212538896222,68.27323129386554,68.4005126953125,4993400
2025-02-04 00:00:00+00:00,68.2046903152014,68.24384807506324,67.32349131823423,67.5193099975586,5067900
2025-02-05 00:00:00+00:00,68.46904528017728,69.60480704969211,68.1948961451221,69.45794677734375,7809800
2025-02-06 00:00:00+00:00,72.64005196037799,73.05127568071075,70.45663702050913,70.84828186035156,9145200
2025-02-07 00:00:00+00:00,71.18117371923053,71.18117371923053,70.28039583430582,70.48600769042969,6223600
2025-02-10 00:00:00+00:00,71.22034417537171,71.7686499686055,70.92661613221499,71.14202117919922,7239300
2025-02-11 00:00:00+00:00,70.50559679883877,71.53365611967754,70.49580362340102,71.21055603027344,5338900
2025-02-12 00:00:00+00:00,71.56302152108225,73.04147713452058,71.5042774139269,72.87503051757812,5709300
2025-02-13 00:00:00+00:00,73.1393999209034,73.90311080439483,72.58130839027821,72.89462280273438,6105300
2025-02-14 00:00:00+00:00,72.77712452713105,73.02190161153281,71.91550440923444,72.04279327392578,5783600
2025-02-18 00:00:00+00:00,72.6889989534628,73.40375130765254,72.64983372460274,73.2373046875,6169800
2025-02-19 00:00:00+00:00,72.64005609282339,72.89461890369948,72.04279935883703,72.26799011230469,5069600
2025-02-20 00:00:00+00:00,72.54212961507682,73.17855149752994,72.53234391058002,73.00231170654297,3335900
2025-02-21 00:00:00+00:00,73.37969758871319,73.9854853906657,73.03211628678243,73.7074203491211,3614800
2025-02-24 00:00:00+00:00,74.02520587626802,74.561477387595,73.67762459393674,74.1741714477539,3931800
2025-02-25 00:00:00+00:00,75.38575240976554,75.68367599747879,74.5515496954191,74.8792724609375,9777300
2025-02-26 00:00:00+00:00,75.64394842100474,75.72339773868049,74.45223896268413,74.9984359741211,8569100
2025-02-27 00:00:00+00:00,74.96864195814823,75.58436278523656,74.81967638648288,75.1275405883789,7669900
2025-02-28 00:00:00+00:00,75.30629716517893,75.73332775967674,74.77995871592194,75.68367004394531,12806700
2025-03-03 00:00:00+00:00,75.72339794992851,76.21001176281816,75.3162258782323,75.57443237304688,5736800
2025-03-04 00:00:00+00:00,76.47815132221285,77.10379765311733,76.34904428644401,76.71649169921875,6416700
2025-03-05 00:00:00+00:00,76.90517968515215,77.81882408419881,76.85552196873937,77.42158508300781,4910500
2025-03-06 00:00:00+00:00,76.85552535133445,77.50103780959239,76.67676817176617,76.93497467041016,5169100
2025-03-07 00:00:00+00:00,77.15345769758908,77.70958778627457,76.74628561358418,76.96476745605469,7023400
2025-03-10 00:00:00+00:00,75.58436104267943,76.43842221872015,74.94878168981705,75.4651870727539,6254700
2025-03-11 00:00:00+00:00,74.99843848158159,75.14740406302809,73.66769646118901,73.72727966308594,6108900
2025-03-12 00:00:00+00:00,74.75016454220835,75.26657754423665,74.16424285623087,75.048095703125,6674700
2025-03-13 00:00:00+00:00,76.17028819160598,76.49801095008478,75.64394971225134,75.98160552978516,7430900
2025-03-14 00:00:00+00:00,76.33911747793702,77.15345403053773,76.21001044441125,77.06407165527344,5974000
2025-03-17 00:00:00+00:00,76.62711407252156,77.2229687814087,76.54766475754896,76.83566284179688,3867700
2025-03-18 00:00:00+00:00,76.95483254181137,76.98462414202935,76.16036208808374,76.53773498535156,3597400
2025-03-19 00:00:00+00:00,76.44836086165402,76.49801100355565,75.64394976512524,75.79291534423828,4050600
2025-03-20 00:00:00+00:00,76.07098069147858,76.47815277091792,75.74325793144753,75.99153137207031,3194800
2025-03-21 00:00:00+00:00,75.06795165694639,75.37581586640187,74.16424029960626,74.41251373291016,5172800
2025-03-24 00:00:00+00:00,73.33003468212455,73.90603084269196,73.28038454347787,73.57830810546875,3740900
2025-03-25 00:00:00+00:00,74.53168921557719,74.60120547523978,72.11847109199876,72.54550170898438,6075600
2025-03-26 00:00:00+00:00,71.88011764727622,72.60507936557492,71.32398761244114,72.2177734375,6516200
2025-03-27 00:00:00+00:00,71.92978008546491,72.53556787463674,71.8701968854493,72.33694458007812,4563200
2025-03-28 00:00:00+00:00,73.19100550206046,73.67762688918748,72.9228735263958,73.28038787841797,3427700
2025-03-31 00:00:00+00:00,72.0986000322119,73.171143030667,71.681502502825,72.99238586425781,3891600
2025-04-01 00:00:00+00:00,73.48893501321535,73.49886807185635,71.91984512290266,72.09860229492188,4725000
2025-04-02 00:00:00+00:00,72.0191531227125,72.33694280952393,71.55240543950804,71.72122955322266,4177300
2025-04-03 00:00:00+00:00,75.09774870798952,75.17719044610348,73.35983472404799,73.40948486328125,9148800
2025-04-04 00:00:00+00:00,71.25447725440755,71.55240841298217,67.95740627545992,67.98719787597656,9212000
2025-04-07 00:00:00+00:00,64.332613125724,66.87493074911431,63.4884849376487,65.33563995361328,12963700
2025-04-08 00:00:00+00:00,66.48761975231237,66.62665226327272,64.22336734329703,64.4517822265625,15401000
2025-04-09 00:00:00+00:00,61.38312762011121,66.61673227097175,60.81706447121216,66.29894256591797,13038400
2025-04-10 00:00:00+00:00,65.40515005793601,65.45480777237977,62.64435085302054,64.42198944091797,9762800
2025-04-11 00:00:00+00:00,64.57095056613227,66.15990658504394,63.9949619648158,65.83218383789062,5761300
2025-04-14 00:00:00+00:00,66.32873053933308,67.84816272029444,66.22942268256705,67.5403060913086,5939900
2025-04-15 00:00:00+00:00,67.62968295463213,67.92761411073212,66.85507104081698,67.40127563476562,5890500
2025-04-16 00:00:00+00:00,67.61974775189123,67.69919706789298,66.34858900267834,66.5869369506836,3554600
2025-04-17 00:00:00+00:00,66.68624338759132,67.67933708635901,66.62665261350678,67.12319946289062,3796000
2025-04-21 00:00:00+00:00,67.33175890785267,67.44099982588412,66.13010880950691,66.43797302246094,2572800
2025-04-22 00:00:00+00:00,66.48762362518751,67.9673387699924,66.40818188337101,67.40127563476562,5807000
2025-04-23 00:00:00+00:00,68.37449818916087,68.79159571535466,67.88788440860145,68.03684997558594,5674000
2025-04-24 00:00:00+00:00,68.68236568409749,69.22856268703417,68.00706164777094,69.06967163085938,3432000
2025-04-25 00:00:00+00:00,69.16898026215269,69.30801277912555,68.32485210147351,69.08953094482422,6662600
2025-04-28 00:00:00+00:00,69.76483406094242,70.32096412143817,69.04980536790286,69.4470443725586,8023400
2025-04-29 00:00:00+00:00,69.91380180394067,71.56233349585962,69.22856468906676,71.21475219726562,7918900
2025-04-30 00:00:00+00:00,72.01915123497602,72.06880895027462,70.80758329474838,71.29419708251953,4057300
2025-05-01 00:00:00+00:00,69.60593564809226,70.20179794530847,69.21862970092403,70.02304077148438,5820100
2025-05-02 00:00:00+00:00,71.01613504861153,72.16811984030817,70.85723641433398,71.93971252441406,5374400
2025-05-05 00:00:00+00:00,71.99929701406924,72.01915555535783,71.49281707911383,71.59212493896484,3055700
2025-05-06 00:00:00+00:00,72.18798299250176,72.18798299250176,69.71517424089036,69.77476501464844,4802000
2025-05-07 00:00:00+00:00,69.5364171137247,70.20179564693814,69.35765994575303,69.58607482910156,4039600
2025-05-08 00:00:00+00:00,67.95740592247408,68.03685524124185,66.79548804813565,66.83521270751953,7145900
2025-05-09 00:00:00+00:00,67.57009539423723,68.15601703293642,67.05368243387852,67.10334014892578,6215900
2025-05-12 00:00:00+00:00,65.98114853116374,68.47380828857422,65.91163227451692,68.47380828857422,7071300
2025-05-13 00:00:00+00:00,67.94747431889124,67.96734043736075,66.92458894213412,67.25231170654297,4828700
2025-05-14 00:00:00+00:00,67.74885258354183,67.74885258354183,65.70308201153442,65.77259826660156,5641300
2025-05-15 00:00:00+00:00,67.08348188869263,67.50057942069628,66.60679358304306,67.49064636230469,5989900
2025-05-16 00:00:00+00:00,67.73892310330946,68.38443554971805,67.60982364470932,68.33477783203125,3743300
2025-05-19 00:00:00+00:00,68.21560839156568,69.21862756913411,68.2056753331303,69.20870208740234,5315900
2025-05-20 00:00:00+00:00,69.30801144523272,69.94359081822033,69.0795965564854,69.4371109008789,4295100
2025-05-21 00:00:00+00:00,70.46992732652984,70.48979344328197,69.0895277036967,69.19876861572266,4393200
2025-05-22 00:00:00+00:00,69.0994638539075,69.79462643726515,68.99022293699359,69.46690368652344,3410100
2025-05-23 00:00:00+00:00,69.47683982597391,70.11241923799815,69.42718968307767,69.92373657226562,3958300
2025-05-27 00:00:00+00:00,70.78772225743754,70.91682929579673,70.04290193473435,70.46993255615234,4459200
2025-05-28 00:00:00+00:00,69.70525349483407,70.07269333723805,69.48677165518625,69.89393615722656,3820700
2025-05-29 00:00:00+00:00,69.88400734249795,70.4103457983494,69.58607619778398,70.38055419921875,3460700
2025-05-30 00:00:00+00:00,70.58910469675325,72.69445857166514,70.11241636888978,72.32701873779297,8033900
2025-06-02 00:00:00+00:00,71.0757208051743,71.70136715256699,70.78772270271298,71.43323516845703,6389900
2025-06-03 00:00:00+00:00,71.6815042094945,72.02908549225918,71.1551657560646,71.32398986816406,4514500
2025-06-04 00:00:00+00:00,72.10853603307305,72.8831479268879,71.90992031860395,72.49584197998047,3620700
2025-06-05 00:00:00+00:00,72.38659803676998,72.42632269334327,71.68150243017713,71.85032653808594,3974800
2025-06-06 00:00:00+00:00,71.91984861488473,72.66466893834469,71.91984861488473,72.37667083740234,2453900
2025-06-09 00:00:00+00:00,72.03902018562523,73.06190551670404,72.03902018562523,72.50577545166016,3547400
2025-06-10 00:00:00+00:00,72.763976477858,73.55845451671878,72.65474313480114,73.32011413574219,2955600
2025-06-11 00:00:00+00:00,72.92287152345781,73.64783326645278,72.92287152345781,73.23072814941406,3555100
2025-06-12 00:00:00+00:00,74.1046598707613,74.85940568099652,73.74714550730074,74.4820327758789,3445800
2025-06-13 00:00:00+00:00,73.63790439341261,74.4621740390475,73.39956401063168,73.90603637695312,3131600
2025-06-16 00:00:00+00:00,73.83651601732872,74.24368807631726,72.9030130796324,73.04204559326172,3419100
2025-06-17 00:00:00+00:00,72.00923134193947,72.18798852350278,70.43020830867948,70.47986602783203,4263600
2025-06-18 00:00:00+00:00,70.6288308877984,70.76786340796166,70.05283468900546,70.27131652832031,3371400
2025-06-20 00:00:00+00:00,70.64868765493536,70.64868765493536,69.17891317106377,69.46690368652344,6297100
2025-06-23 00:00:00+00:00,69.51655839996992,70.22165401167948,69.45697520302939,70.15213775634766,2949800
2025-06-24 00:00:00+00:00,69.8244186624347,70.42028096973995,69.51656202657655,70.0528335571289,3646600
2025-06-25 00:00:00+00:00,69.71517400072423,69.73504011747636,69.16897701729805,69.19876861572266,4023200
2025-06-26 00:00:00+00:00,69.60593336923016,69.88400596795556,69.17891035448494,69.58607482910156,4249700
2025-06-27 00:00:00+00:00,69.54634902292797,69.86413869665927,69.22855934919669,69.36759185791016,3134800
2025-06-30 00:00:00+00:00,69.40731770197662,69.58607487005351,68.93063697157402,69.39738464355469,3701400
2025-07-01 00:00:00+00:00,69.62580143153302,71.51268101802275,69.55628517408516,70.96647644042969,6730900
2025-07-02 00:00:00+00:00,70.15214198170763,70.77778831737761,70.02304252165943,70.63875579833984,3676100
2025-07-03 00:00:00+00:00,70.61889910936881,70.6685568289151,68.70222781612712,68.9703598022461,6768000
2025-07-07 00:00:00+00:00,69.48677233798807,69.5364224804933,68.83132681260393,69.14911651611328,4441600
2025-07-08 00:00:00+00:00,68.75188531544431,70.00317801559696,68.67243599510644,69.53642272949219,4079600
2025-07-09 00:00:00+00:00,69.40731704007591,70.38055218514737,69.25835147198185,70.33089447021484,3665400
2025-07-10 00:00:00+00:00,71.15516534387112,71.95956881885294,70.79765100461172,71.31405639648438,4045700
2025-07-11 00:00:00+00:00,70.49972327930207,70.65862191631898,70.01310946266986,70.63875579833984,2729900
2025-07-14 00:00:00+00:00,70.8572390185041,71.71130026737494,70.71820649675342,71.24454498291016,3401700
2025-07-15 00:00:00+00:00,71.28426651828521,71.31405811782531,69.78469286890143,69.8343505859375,3191600
2025-07-16 00:00:00+00:00,69.47683432919128,70.20179606379892,69.36759341607637,69.59600830078125,3543000
2025-07-17 00:00:00+00:00,69.03987617337319,69.23849947516997,68.13616477448664,68.78167724609375,3698700
2025-07-18 00:00:00+00:00,69.10938895513887,69.1292550726704,68.1957445429888,68.3149185180664,2991800
2025-07-21 00:00:00+00:00,68.40429052534644,68.89091188786031,68.13615856324381,68.24539947509766,3205500
2025-07-22 00:00:00+00:00,68.9405635015131,70.05283118387021,68.9405635015131,69.99324798583984,3126700
2025-07-23 00:00:00+00:00,71.67157236919643,72.79377312838795,71.50274825422731,72.49584197998047,5020400
2025-07-24 00:00:00+00:00,73.61803170303232,73.86630512280381,73.04204312745708,73.171142578125,5767000
2025-07-25 00:00:00+00:00,72.14826243663057,72.39653587407479,71.77088196262478,72.15819549560547,6202300
2025-07-28 00:00:00+00:00,72.21777613972272,72.52563276671093,70.99626753698567,71.33392333984375,7647800
2025-07-29 00:00:00+00:00,72.41639354962682,74.48203034287826,72.06881225670084,73.46907806396484,14431400
2025-07-30 00:00:00+00:00,75.03815748773124,76.20008287410123,74.83954177857078,76.06104278564453,10271100
2025-07-31 00:00:00+00:00,74.07486099857226,75.1176124924147,72.52563713499309,72.58522033691406,8599700
2025-08-01 00:00:00+00:00,73.04204622182577,73.60810933981747,72.83348987288332,73.43927764892578,9803800
2025-08-04 00:00:00+00:00,72.8235669418765,74.08479267817722,72.71432602258619,74.07485961914062,3513400
2025-08-05 00:00:00+00:00,74.3231287088942,74.43236962179196,73.73720706399135,73.96562194824219,3439700
2025-08-06 00:00:00+00:00,74.18409929069652,74.5813383017341,72.91294051673937,73.0916976928711,2947300
2025-08-07 00:00:00+00:00,73.28038839589243,74.08479190527068,72.94273258250759,74.05500030517578,3427600
2025-08-08 00:00:00+00:00,73.47000122070312,73.9000015258789,73.11000061035156,73.55000305175781,4986200
2025-08-11 00:00:00+00:00,73.86000061035156,74.30999755859375,73.66000366210938,74.06999969482422,2558300
2025-08-12 00:00:00+00:00,74.11000061035156,75.37000274658203,74.04000091552734,75.33999633789062,2772600
2025-08-13 00:00:00+00:00,76.93000030517578,78.02999877929688,76.79000091552734,77.94000244140625,5008500
2025-08-14 00:00:00+00:00,77.81999969482422,78.58999633789062,77.73999786376953,78.47000122070312,5718100
2025-08-15 00:00:00+00:00,78.51000213623047,79.30999755859375,78.30000305175781,79.16999816894531,4760900
2025-08-18 00:00:00+00:00,79.48999786376953,79.77999877929688,79.0999984741211,79.12000274658203,3017700
2025-08-19 00:00:00+00:00,79.33000183105469,79.80000305175781,79.22000122070312,79.54000091552734,3689900
2025-08-20 00:00:00+00:00,80.19999694824219,81.12999725341797,80.18000030517578,80.5199966430664,3571900
2025-08-21 00:00:00+00:00,80.4000015258789,80.9800033569336,80.4000015258789,80.45999908447266,2536500
2025-08-22 00:00:00+00:00,81.08999633789062,81.55999755859375,80.61000061035156,80.97000122070312,3604300
2025-08-25 00:00:00+00:00,81.5199966430664,81.5199966430664,79.48999786376953,79.66000366210938,3379400
2025-08-26 00:00:00+00:00,80.56999969482422,80.56999969482422,79.37999725341797,80.05000305175781,5328600
2025-08-27 00:00:00+00:00,80.05999755859375,80.26000213623047,79.47000122070312,79.93000030517578,4856600
2025-08-28 00:00:00+00:00,79.93000030517578,80.16000366210938,79.3499984741211,79.98999786376953,3030900
2025-08-29 00:00:00+00:00,79.58999633789062,80.08999633789062,79.37000274658203,79.9000015258789,2824700
2025-09-02 00:00:00+00:00,79.86000061035156,80.58999633789062,79.43000030517578,80.19000244140625,2988600
2025-09-03 00:00:00+00:00,80.94999694824219,82.19000244140625,80.91000366210938,82.11000061035156,4203300
2025-09-04 00:00:00+00:00,81.87999725341797,82.27999877929688,81.4800033569336,81.77999877929688,3121500
2025-09-05 00:00:00+00:00,82.05000305175781,82.41000366210938,81.54000091552734,81.69999694824219,2464400
2025-09-08 00:00:00+00:00,80.7300033569336,81.61000061035156,80.18000030517578,81.55999755859375,2624000
2025-09-09 00:00:00+00:00,81.01000213623047,81.36000061035156,80.73999786376953,81.22000122070312,2378900
2025-09-10 00:00:00+00:00,80.91000366210938,81.12000274658203,80.58000183105469,80.80999755859375,2112500
2025-09-11 00:00:00+00:00,80.81999969482422,81.30999755859375,80.68000030517578,81.0999984741211,2829500
2025-09-12 00:00:00+00:00,80.81999969482422,81.16000366210938,79.08000183105469,79.55999755859375,4491700
2025-09-15 00:00:00+00:00,78.22000122070312,78.5199966430664,77.36000061035156,78.05000305175781,4447100
2025-09-16 00:00:00+00:00,77.91000366210938,78.0199966430664,77.23999786376953,77.55999755859375,3409500
2025-09-17 00:00:00+00:00,77.19000244140625,78.08000183105469,77.06999969482422,77.69000244140625,4658500
2025-09-18 00:00:00+00:00,76.91999816894531,77.1500015258789,76.08000183105469,77.06999969482422,4558300
2025-09-19 00:00:00+00:00,76.79000091552734,77.2699966430664,76.16000366210938,76.27999877929688,6661500
2025-09-22 00:00:00+00:00,76.66999816894531,77.88999938964844,76.58000183105469,77.5,4870400
2025-09-23 00:00:00+00:00,76.61000061035156,76.86000061035156,75.9000015258789,75.97000122070312,3912600
2025-09-24 00:00:00+00:00,75.19999694824219,75.66000366210938,74.91999816894531,75.36000061035156,3092900
2025-09-25 00:00:00+00:00,74.56999969482422,74.69000244140625,72.9000015258789,73.52999877929688,4886400
2025-09-26 00:00:00+00:00,73.66999816894531,74.05999755859375,73.33000183105469,73.76000213623047,4344800
