"('date', '')","('open', 'ANF')","('high', 'ANF')","('low', 'ANF')","('close', 'ANF')","('volume', 'ANF')"
2025-01-30 00:00:00+00:00,123.11000061035156,125.91000366210938,120.41000366210938,122.70999908447266,1502300
2025-01-31 00:00:00+00:00,122.0,122.97000122070312,117.61000061035156,119.37999725341797,2411900
2025-02-03 00:00:00+00:00,115.06999969482422,116.80000305175781,112.68000030517578,115.55000305175781,2227000
2025-02-04 00:00:00+00:00,115.4000015258789,116.44999694824219,113.33999633789062,114.80000305175781,2104700
2025-02-05 00:00:00+00:00,114.8499984741211,115.76000213623047,112.55999755859375,113.62999725341797,1307700
2025-02-06 00:00:00+00:00,116.36000061035156,116.87000274658203,113.08000183105469,114.88999938964844,1453900
2025-02-07 00:00:00+00:00,115.0,118.23999786376953,113.45999908447266,114.7300033569336,1708900
2025-02-10 00:00:00+00:00,114.9800033569336,115.62000274658203,109.97000122070312,113.19000244140625,1963400
2025-02-11 00:00:00+00:00,112.43000030517578,112.93000030517578,107.87000274658203,109.41999816894531,1967400
2025-02-12 00:00:00+00:00,107.87000274658203,109.13999938964844,106.0999984741211,108.91000366210938,1726100
2025-02-13 00:00:00+00:00,109.5,110.87999725341797,107.0,110.0999984741211,1512400
2025-02-14 00:00:00+00:00,110.66999816894531,112.06999969482422,108.30999755859375,112.06999969482422,1248900
2025-02-18 00:00:00+00:00,112.88999938964844,113.19999694824219,107.87000274658203,108.83999633789062,1701900
2025-02-19 00:00:00+00:00,108.05999755859375,108.41000366210938,104.37000274658203,105.11000061035156,1813100
2025-02-20 00:00:00+00:00,104.48999786376953,104.61000061035156,102.08000183105469,103.1500015258789,1831000
2025-02-21 00:00:00+00:00,104.91999816894531,105.0999984741211,99.51000213623047,100.11000061035156,1907900
2025-02-24 00:00:00+00:00,100.7699966430664,103.5,99.12000274658203,102.1500015258789,2795200
2025-02-25 00:00:00+00:00,102.0,104.97000122070312,99.7300033569336,100.93000030517578,2701400
2025-02-26 00:00:00+00:00,103.0,105.9000015258789,102.6500015258789,104.08000183105469,1956400
2025-02-27 00:00:00+00:00,105.04000091552734,105.55000305175781,101.08000183105469,101.41999816894531,1422100
2025-02-28 00:00:00+00:00,101.70999908447266,104.36000061035156,100.12999725341797,102.98999786376953,2414100
2025-03-03 00:00:00+00:00,103.86000061035156,105.7699966430664,95.54000091552734,96.70999908447266,3342600
2025-03-04 00:00:00+00:00,95.08000183105469,98.16000366210938,92.41000366210938,96.11000061035156,3541200
2025-03-05 00:00:00+00:00,84.13999938964844,87.70999908447266,79.7699966430664,87.2300033569336,10071800
2025-03-06 00:00:00+00:00,85.9000015258789,88.02999877929688,82.9800033569336,83.58000183105469,2780300
2025-03-07 00:00:00+00:00,83.75,87.37999725341797,81.58999633789062,86.02999877929688,2935800
2025-03-10 00:00:00+00:00,84.3499984741211,84.3499984741211,77.19000244140625,78.16999816894531,2775500
2025-03-11 00:00:00+00:00,77.31999969482422,79.37000274658203,75.62000274658203,78.69000244140625,2626200
2025-03-12 00:00:00+00:00,80.05999755859375,80.12000274658203,75.0199966430664,76.5199966430664,2580900
2025-03-13 00:00:00+00:00,76.0,77.4800033569336,74.30999755859375,75.93000030517578,2086500
2025-03-14 00:00:00+00:00,77.12000274658203,79.80999755859375,76.77999877929688,79.79000091552734,2088300
2025-03-17 00:00:00+00:00,78.87000274658203,83.63999938964844,78.16000366210938,82.63999938964844,3002600
2025-03-18 00:00:00+00:00,81.77999877929688,82.91999816894531,78.97000122070312,79.69999694824219,2126200
2025-03-19 00:00:00+00:00,79.83999633789062,84.12999725341797,79.72000122070312,82.58000183105469,2150400
2025-03-20 00:00:00+00:00,81.55000305175781,84.83000183105469,81.33999633789062,82.3499984741211,2295100
2025-03-21 00:00:00+00:00,80.06999969482422,80.72000122070312,78.0,79.37999725341797,3165600
2025-03-24 00:00:00+00:00,81.47000122070312,82.16999816894531,78.0199966430664,79.33999633789062,3514800
2025-03-25 00:00:00+00:00,78.48999786376953,79.83000183105469,76.51000213623047,76.52999877929688,2987100
2025-03-26 00:00:00+00:00,76.23999786376953,76.73999786376953,74.58000183105469,75.72000122070312,1979700
2025-03-27 00:00:00+00:00,76.0,79.25,75.8499984741211,77.52999877929688,2398400
2025-03-28 00:00:00+00:00,76.5999984741211,77.61000061035156,75.23999786376953,76.56999969482422,2053800
2025-03-31 00:00:00+00:00,74.7300033569336,76.87999725341797,73.38999938964844,76.37000274658203,2057800
2025-04-01 00:00:00+00:00,75.70999908447266,78.88999938964844,75.70999908447266,78.7699966430664,2067300
2025-04-02 00:00:00+00:00,77.9800033569336,83.45999908447266,77.9800033569336,83.38999938964844,3146500
2025-04-03 00:00:00+00:00,73.81999969482422,76.33999633789062,68.47000122070312,70.26000213623047,4572000
2025-04-04 00:00:00+00:00,67.66999816894531,77.83999633789062,66.51000213623047,73.33000183105469,5067600
2025-04-07 00:00:00+00:00,69.0999984741211,77.25,65.56999969482422,72.70999908447266,4279000
2025-04-08 00:00:00+00:00,74.44999694824219,74.51000213623047,65.4000015258789,66.94000244140625,3895900
2025-04-09 00:00:00+00:00,66.01000213623047,78.16000366210938,65.66999816894531,77.2300033569336,4771500
2025-04-10 00:00:00+00:00,74.12000274658203,75.56999969482422,71.16999816894531,72.98999786376953,2915000
2025-04-11 00:00:00+00:00,72.91000366210938,74.30000305175781,70.69000244140625,73.61000061035156,2020900
2025-04-14 00:00:00+00:00,75.68000030517578,75.88999938964844,71.56999969482422,72.8499984741211,1910200
2025-04-15 00:00:00+00:00,73.66000366210938,74.5999984741211,70.2699966430664,70.5,1884400
2025-04-16 00:00:00+00:00,70.23999786376953,71.68000030517578,68.37999725341797,69.37000274658203,1689000
2025-04-17 00:00:00+00:00,70.08000183105469,73.31999969482422,69.95999908447266,72.9800033569336,1587100
2025-04-21 00:00:00+00:00,70.69999694824219,72.9800033569336,69.86000061035156,72.7699966430664,1965500
2025-04-22 00:00:00+00:00,73.38999938964844,76.06999969482422,73.0,74.94000244140625,1960400
2025-04-23 00:00:00+00:00,77.91000366210938,78.9000015258789,73.5,73.7699966430664,1563600
2025-04-24 00:00:00+00:00,73.47000122070312,73.7300033569336,71.19999694824219,73.06999969482422,2194400
2025-04-25 00:00:00+00:00,73.11000061035156,73.12000274658203,70.75,71.63999938964844,1532800
2025-04-28 00:00:00+00:00,72.47000122070312,72.72000122070312,68.95999908447266,70.66999816894531,2824200
2025-04-29 00:00:00+00:00,70.58000183105469,70.83999633789062,68.5,69.45999908447266,1768500
2025-04-30 00:00:00+00:00,67.66999816894531,69.75,66.87000274658203,69.41999816894531,1881300
2025-05-01 00:00:00+00:00,70.36000061035156,70.75,68.69000244140625,69.0199966430664,1109600
2025-05-02 00:00:00+00:00,70.2300033569336,71.51000213623047,69.4000015258789,70.79000091552734,1258300
2025-05-05 00:00:00+00:00,71.0,71.76000213623047,69.43000030517578,69.44000244140625,1504100
2025-05-06 00:00:00+00:00,67.51000213623047,69.77999877929688,67.19999694824219,69.58999633789062,1531400
2025-05-07 00:00:00+00:00,70.52999877929688,70.80999755859375,68.70999908447266,69.66999816894531,1244700
2025-05-08 00:00:00+00:00,71.0,73.58000183105469,70.5,73.29000091552734,1990900
2025-05-09 00:00:00+00:00,73.18000030517578,74.55000305175781,72.73999786376953,73.16000366210938,1390500
2025-05-12 00:00:00+00:00,80.4800033569336,82.41999816894531,75.87000274658203,78.16999816894531,3288100
2025-05-13 00:00:00+00:00,79.0,82.41999816894531,78.51000213623047,81.41000366210938,2672500
2025-05-14 00:00:00+00:00,80.0,82.0999984741211,79.20999908447266,80.33000183105469,2345500
2025-05-15 00:00:00+00:00,80.58999633789062,81.2699966430664,79.5199966430664,79.66000366210938,1629300
2025-05-16 00:00:00+00:00,80.33000183105469,80.36000061035156,78.20999908447266,79.12000274658203,1456600
2025-05-19 00:00:00+00:00,77.02999877929688,79.8499984741211,76.6500015258789,78.05999755859375,1537200
2025-05-20 00:00:00+00:00,78.80999755859375,80.05999755859375,76.4800033569336,76.63999938964844,2354900
2025-05-21 00:00:00+00:00,75.0199966430664,75.63999938964844,72.52999877929688,72.61000061035156,2193400
2025-05-22 00:00:00+00:00,73.72000122070312,78.33000183105469,73.33000183105469,76.76000213623047,2835700
2025-05-23 00:00:00+00:00,74.06999969482422,75.5,73.08000183105469,73.16999816894531,1891000
2025-05-27 00:00:00+00:00,74.5,77.16999816894531,73.80000305175781,77.1500015258789,4373600
2025-05-28 00:00:00+00:00,103.87999725341797,104.98999786376953,87.12000274658203,88.47000122070312,20394800
2025-05-29 00:00:00+00:00,88.4800033569336,88.62999725341797,81.18000030517578,83.04000091552734,7586900
2025-05-30 00:00:00+00:00,83.0199966430664,83.0199966430664,78.36000061035156,78.48999786376953,5053000
2025-06-02 00:00:00+00:00,78.0,78.94999694824219,76.02999877929688,78.33999633789062,3083400
2025-06-03 00:00:00+00:00,78.58000183105469,79.27999877929688,76.58999633789062,76.8499984741211,2458700
2025-06-04 00:00:00+00:00,76.69000244140625,77.72000122070312,75.44000244140625,76.02999877929688,2825600
2025-06-05 00:00:00+00:00,76.12999725341797,80.19999694824219,76.12999725341797,79.5199966430664,2537200
2025-06-06 00:00:00+00:00,80.55999755859375,83.20999908447266,80.05999755859375,82.98999786376953,2320600
2025-06-09 00:00:00+00:00,83.41000366210938,84.01000213623047,80.19999694824219,81.9800033569336,2796200
2025-06-10 00:00:00+00:00,82.33999633789062,82.44999694824219,79.9000015258789,81.08999633789062,2637600
2025-06-11 00:00:00+00:00,82.18000030517578,82.58000183105469,78.81999969482422,79.01000213623047,1929200
2025-06-12 00:00:00+00:00,77.94999694824219,78.7699966430664,77.20999908447266,78.75,1710200
2025-06-13 00:00:00+00:00,77.51000213623047,78.87999725341797,74.16000366210938,74.66000366210938,2076500
2025-06-16 00:00:00+00:00,75.5,76.76000213623047,73.88999938964844,75.0,2329700
2025-06-17 00:00:00+00:00,74.2699966430664,76.69999694824219,74.04000091552734,74.9800033569336,1436700
2025-06-18 00:00:00+00:00,74.5,76.66999816894531,74.5,75.83999633789062,1456400
2025-06-20 00:00:00+00:00,76.44000244140625,78.16000366210938,75.94000244140625,78.0199966430664,2902000
2025-06-23 00:00:00+00:00,76.94999694824219,77.43000030517578,75.05000305175781,76.76000213623047,1604000
2025-06-24 00:00:00+00:00,78.0,80.70999908447266,77.7300033569336,79.5999984741211,1778400
2025-06-25 00:00:00+00:00,79.72000122070312,80.01000213623047,77.93000030517578,79.4800033569336,1081300
2025-06-26 00:00:00+00:00,79.83000183105469,80.41999816894531,78.0,79.86000061035156,1332500
2025-06-27 00:00:00+00:00,80.83000183105469,84.66000366210938,80.41000366210938,82.72000122070312,3006700
2025-06-30 00:00:00+00:00,83.58000183105469,85.29000091552734,82.2300033569336,82.8499984741211,2427000
2025-07-01 00:00:00+00:00,82.66999816894531,89.7699966430664,82.37999725341797,88.2699966430664,3048100
2025-07-02 00:00:00+00:00,88.9000015258789,90.66999816894531,86.08000183105469,89.8499984741211,2667200
2025-07-03 00:00:00+00:00,90.13999938964844,93.86000061035156,90.0,91.5999984741211,1849800
2025-07-07 00:00:00+00:00,90.66999816894531,92.62999725341797,87.9000015258789,88.77999877929688,2573700
2025-07-08 00:00:00+00:00,88.44000244140625,89.0,84.77999877929688,86.98999786376953,2446600
2025-07-09 00:00:00+00:00,86.93000030517578,87.81999969482422,85.88999938964844,87.04000091552734,1629300
2025-07-10 00:00:00+00:00,85.66000366210938,89.55000305175781,85.2699966430664,88.23999786376953,1958900
2025-07-11 00:00:00+00:00,87.9800033569336,89.80000305175781,86.63999938964844,89.33999633789062,1470800
2025-07-14 00:00:00+00:00,89.80000305175781,92.97000122070312,89.58999633789062,92.0999984741211,2022600
2025-07-15 00:00:00+00:00,92.5,93.1500015258789,88.2300033569336,89.19000244140625,1905600
2025-07-16 00:00:00+00:00,89.5,91.87000274658203,87.33999633789062,89.62000274658203,1422300
2025-07-17 00:00:00+00:00,90.27999877929688,93.62000274658203,90.2300033569336,93.44999694824219,1899300
2025-07-18 00:00:00+00:00,94.70999908447266,96.4800033569336,93.47000122070312,93.47000122070312,1817300
2025-07-21 00:00:00+00:00,94.61000061035156,96.4000015258789,93.98999786376953,95.30999755859375,1728400
2025-07-22 00:00:00+00:00,95.81999969482422,97.0,94.0,95.72000122070312,1422900
2025-07-23 00:00:00+00:00,97.19000244140625,97.26000213623047,93.66000366210938,95.05999755859375,1659600
2025-07-24 00:00:00+00:00,95.12999725341797,95.68000030517578,93.5,93.86000061035156,1270800
2025-07-25 00:00:00+00:00,94.30999755859375,95.13999938964844,90.69000244140625,92.33999633789062,1312900
2025-07-28 00:00:00+00:00,94.19999694824219,99.0,93.68000030517578,98.62999725341797,2879900
2025-07-29 00:00:00+00:00,99.81999969482422,100.75,96.54000091552734,97.91000366210938,2068900
2025-07-30 00:00:00+00:00,98.51000213623047,100.0199966430664,95.86000061035156,98.66999816894531,2361900
2025-07-31 00:00:00+00:00,96.33000183105469,97.88999938964844,95.4000015258789,96.0199966430664,1242300
2025-08-01 00:00:00+00:00,93.23999786376953,93.26000213623047,89.5999984741211,91.05999755859375,2594500
2025-08-04 00:00:00+00:00,92.43000030517578,99.18000030517578,92.13999938964844,99.11000061035156,2364200
2025-08-05 00:00:00+00:00,98.0999984741211,100.75,95.72000122070312,99.37999725341797,1944400
2025-08-06 00:00:00+00:00,98.75,104.19999694824219,98.66000366210938,103.16999816894531,2251200
2025-08-07 00:00:00+00:00,104.63999938964844,105.5199966430664,103.16999816894531,103.36000061035156,1456600
2025-08-08 00:00:00+00:00,104.16000366210938,104.72000122070312,102.26000213623047,103.11000061035156,1318600
2025-08-11 00:00:00+00:00,103.33000183105469,104.16000366210938,98.7300033569336,100.12000274658203,1504400
2025-08-12 00:00:00+00:00,101.31999969482422,103.0,99.22000122070312,101.63999938964844,1359600
2025-08-13 00:00:00+00:00,101.70999908447266,102.41000366210938,98.30999755859375,101.19000244140625,1761400
2025-08-14 00:00:00+00:00,98.88999938964844,98.94000244140625,95.18000030517578,97.31999969482422,2089300
2025-08-15 00:00:00+00:00,97.4000015258789,97.4000015258789,93.30000305175781,93.81999969482422,2570800
2025-08-18 00:00:00+00:00,95.06999969482422,97.98999786376953,94.58000183105469,95.69000244140625,1925500
2025-08-19 00:00:00+00:00,96.27999877929688,97.73999786376953,94.33999633789062,94.87999725341797,1491200
2025-08-20 00:00:00+00:00,92.06999969482422,93.23999786376953,89.5999984741211,91.94000244140625,2083000
2025-08-21 00:00:00+00:00,91.05999755859375,93.25,89.30999755859375,92.88999938964844,1433800
2025-08-22 00:00:00+00:00,93.05000305175781,98.7300033569336,91.86000061035156,98.45999908447266,2743700
2025-08-25 00:00:00+00:00,98.7699966430664,100.61000061035156,97.75,99.76000213623047,1747400
2025-08-26 00:00:00+00:00,99.38999938964844,100.48999786376953,96.0199966430664,96.73999786376953,3318100
2025-08-27 00:00:00+00:00,89.01000213623047,99.94000244140625,86.76000213623047,95.36000061035156,6827500
2025-08-28 00:00:00+00:00,95.94999694824219,98.51000213623047,95.51000213623047,96.5199966430664,2146300
2025-08-29 00:00:00+00:00,97.06999969482422,97.19999694824219,92.12000274658203,93.52999877929688,2190900
2025-09-02 00:00:00+00:00,92.8499984741211,92.8499984741211,89.91999816894531,91.93000030517578,2160200
2025-09-03 00:00:00+00:00,92.05999755859375,93.38999938964844,90.94999694824219,92.44999694824219,1556100
2025-09-04 00:00:00+00:00,92.83000183105469,94.94000244140625,92.83000183105469,93.4800033569336,1793200
2025-09-05 00:00:00+00:00,92.91000366210938,97.0,92.80000305175781,95.37000274658203,1661700
2025-09-08 00:00:00+00:00,96.27999877929688,96.45999908447266,93.0,95.38999938964844,1600800
2025-09-09 00:00:00+00:00,95.0,97.13999938964844,94.0199966430664,95.12000274658203,1224800
2025-09-10 00:00:00+00:00,94.45999908447266,98.3499984741211,93.7300033569336,96.3499984741211,1553300
2025-09-11 00:00:00+00:00,96.27999877929688,96.86000061035156,93.5,94.23999786376953,1276400
2025-09-12 00:00:00+00:00,93.63999938964844,93.97000122070312,87.41999816894531,87.4800033569336,2996600
2025-09-15 00:00:00+00:00,88.0,88.0,85.75,87.62000274658203,2173300
2025-09-16 00:00:00+00:00,87.2300033569336,87.70999908447266,84.9000015258789,86.72000122070312,1769500
2025-09-17 00:00:00+00:00,86.7300033569336,86.87999725341797,84.19999694824219,85.38999938964844,1504200
2025-09-18 00:00:00+00:00,87.9000015258789,89.93000030517578,87.19999694824219,89.91000366210938,2142400
2025-09-19 00:00:00+00:00,90.12000274658203,93.0,89.22000122070312,90.9000015258789,2742700
2025-09-22 00:00:00+00:00,91.08000183105469,91.1500015258789,87.2699966430664,87.7699966430664,1646300
2025-09-23 00:00:00+00:00,88.44999694824219,89.5,87.05999755859375,87.2699966430664,1485800
2025-09-24 00:00:00+00:00,87.58000183105469,90.83000183105469,87.4000015258789,89.08000183105469,1906700
2025-09-25 00:00:00+00:00,87.9800033569336,88.3499984741211,85.8499984741211,87.86000061035156,1687100
2025-09-26 00:00:00+00:00,87.18000030517578,88.0999984741211,85.87000274658203,85.88999938964844,1371900
