"('date', '')","('open', 'AMN')","('high', 'AMN')","('low', 'AMN')","('close', 'AMN')","('volume', 'AMN')"
2025-01-30 00:00:00+00:00,27.459999084472656,28.260000228881836,27.100000381469727,28.100000381469727,449100
2025-01-31 00:00:00+00:00,27.989999771118164,28.18000030517578,27.0,27.520000457763672,733400
2025-02-03 00:00:00+00:00,26.93000030517578,27.6200008392334,26.399999618530273,26.790000915527344,510100
2025-02-04 00:00:00+00:00,26.510000228881836,26.969999313354492,26.3700008392334,26.700000762939453,741000
2025-02-05 00:00:00+00:00,26.829999923706055,26.989999771118164,25.709999084472656,26.610000610351562,740100
2025-02-06 00:00:00+00:00,26.6200008392334,27.3700008392334,25.8700008392334,26.079999923706055,584400
2025-02-07 00:00:00+00:00,26.280000686645508,26.329999923706055,24.940000534057617,25.209999084472656,662800
2025-02-10 00:00:00+00:00,25.399999618530273,25.6200008392334,24.549999237060547,24.90999984741211,736000
2025-02-11 00:00:00+00:00,24.75,25.020000457763672,24.049999237060547,24.489999771118164,1091500
2025-02-12 00:00:00+00:00,24.309999465942383,24.700000762939453,23.860000610351562,23.950000762939453,1032100
2025-02-13 00:00:00+00:00,24.190000534057617,24.229999542236328,23.31999969482422,23.3700008392334,1607400
2025-02-14 00:00:00+00:00,23.790000915527344,24.5,23.219999313354492,23.420000076293945,1285900
2025-02-18 00:00:00+00:00,23.5,23.610000610351562,22.719999313354492,23.06999969482422,1717900
2025-02-19 00:00:00+00:00,22.899999618530273,24.1299991607666,22.860000610351562,23.84000015258789,2300800
2025-02-20 00:00:00+00:00,23.959999084472656,26.40999984741211,23.959999084472656,25.84000015258789,2050200
2025-02-21 00:00:00+00:00,28.6299991607666,30.489999771118164,26.25,27.579999923706055,2988800
2025-02-24 00:00:00+00:00,27.3700008392334,27.5,25.010000228881836,26.8700008392334,1616900
2025-02-25 00:00:00+00:00,26.899999618530273,27.09000015258789,24.969999313354492,26.18000030517578,1567000
2025-02-26 00:00:00+00:00,25.81999969482422,26.479999542236328,25.559999465942383,25.959999084472656,992900
2025-02-27 00:00:00+00:00,25.969999313354492,26.75,25.739999771118164,26.56999969482422,846900
2025-02-28 00:00:00+00:00,26.3700008392334,26.850000381469727,24.360000610351562,25.31999969482422,1067000
2025-03-03 00:00:00+00:00,25.09000015258789,25.200000762939453,24.31999969482422,24.56999969482422,999600
2025-03-04 00:00:00+00:00,24.360000610351562,25.860000610351562,24.270000457763672,25.190000534057617,1135800
2025-03-05 00:00:00+00:00,25.15999984741211,26.5,24.809999465942383,26.15999984741211,972000
2025-03-06 00:00:00+00:00,25.979999542236328,26.459999084472656,25.420000076293945,25.899999618530273,572900
2025-03-07 00:00:00+00:00,25.809999465942383,27.100000381469727,25.719999313354492,26.450000762939453,701600
2025-03-10 00:00:00+00:00,26.260000228881836,27.06999969482422,26.149999618530273,26.34000015258789,1612900
2025-03-11 00:00:00+00:00,26.440000534057617,26.690000534057617,25.75,26.06999969482422,1974700
2025-03-12 00:00:00+00:00,26.139999389648438,26.93000030517578,24.93000030517578,25.139999389648438,1459600
2025-03-13 00:00:00+00:00,25.110000610351562,26.010000228881836,24.93000030517578,25.559999465942383,763900
2025-03-14 00:00:00+00:00,25.56999969482422,27.170000076293945,25.309999465942383,26.739999771118164,841300
2025-03-17 00:00:00+00:00,26.68000030517578,26.770000457763672,24.549999237060547,24.59000015258789,747300
2025-03-18 00:00:00+00:00,24.479999542236328,25.1200008392334,24.059999465942383,24.969999313354492,1335400
2025-03-19 00:00:00+00:00,25.010000228881836,25.43000030517578,24.270000457763672,24.579999923706055,631500
2025-03-20 00:00:00+00:00,24.110000610351562,24.600000381469727,23.959999084472656,24.239999771118164,489100
2025-03-21 00:00:00+00:00,23.860000610351562,24.520000457763672,23.809999465942383,24.079999923706055,1564300
2025-03-24 00:00:00+00:00,24.229999542236328,24.889999389648438,24.059999465942383,24.489999771118164,649200
2025-03-25 00:00:00+00:00,24.739999771118164,24.739999771118164,23.889999389648438,23.959999084472656,814300
2025-03-26 00:00:00+00:00,23.940000534057617,24.209999084472656,23.040000915527344,23.5,807100
2025-03-27 00:00:00+00:00,23.780000686645508,24.079999923706055,23.360000610351562,23.93000030517578,835200
2025-03-28 00:00:00+00:00,23.899999618530273,24.06999969482422,23.0,23.56999969482422,645000
2025-03-31 00:00:00+00:00,23.229999542236328,24.649999618530273,23.229999542236328,24.459999084472656,737700
2025-04-01 00:00:00+00:00,24.719999313354492,24.719999313354492,23.639999389648438,23.799999237060547,565400
2025-04-02 00:00:00+00:00,23.350000381469727,23.6299991607666,23.139999389648438,23.350000381469727,556900
2025-04-03 00:00:00+00:00,22.889999389648438,23.290000915527344,21.299999237060547,21.780000686645508,1150700
2025-04-04 00:00:00+00:00,21.200000762939453,21.420000076293945,20.149999618530273,20.3799991607666,1110000
2025-04-07 00:00:00+00:00,19.799999237060547,20.15999984741211,18.6299991607666,19.739999771118164,1388200
2025-04-08 00:00:00+00:00,20.360000610351562,20.399999618530273,19.1200008392334,19.469999313354492,887200
2025-04-09 00:00:00+00:00,19.1200008392334,21.190000534057617,19.040000915527344,20.709999084472656,1005600
2025-04-10 00:00:00+00:00,20.3700008392334,20.579999923706055,18.850000381469727,19.239999771118164,716300
2025-04-11 00:00:00+00:00,19.170000076293945,19.270000457763672,18.149999618530273,19.110000610351562,775100
2025-04-14 00:00:00+00:00,19.479999542236328,19.969999313354492,19.100000381469727,19.739999771118164,800800
2025-04-15 00:00:00+00:00,19.649999618530273,19.75,18.81999969482422,18.959999084472656,936900
2025-04-16 00:00:00+00:00,18.75,19.110000610351562,18.100000381469727,18.219999313354492,753300
2025-04-17 00:00:00+00:00,18.059999465942383,18.65999984741211,17.8799991607666,18.489999771118164,731500
2025-04-21 00:00:00+00:00,18.299999237060547,18.510000228881836,17.450000762939453,17.790000915527344,807100
2025-04-22 00:00:00+00:00,17.989999771118164,18.399999618530273,17.530000686645508,18.040000915527344,2000300
2025-04-23 00:00:00+00:00,18.530000686645508,19.579999923706055,18.110000610351562,18.170000076293945,1288600
2025-04-24 00:00:00+00:00,18.030000686645508,18.799999237060547,17.809999465942383,18.59000015258789,847400
2025-04-25 00:00:00+00:00,18.530000686645508,19.190000534057617,18.139999389648438,19.190000534057617,853100
2025-04-28 00:00:00+00:00,19.190000534057617,19.549999237060547,18.81999969482422,19.350000381469727,788000
2025-04-29 00:00:00+00:00,19.459999084472656,20.530000686645508,19.209999084472656,20.170000076293945,1178300
2025-04-30 00:00:00+00:00,20.040000915527344,20.6299991607666,19.329999923706055,20.43000030517578,815300
2025-05-01 00:00:00+00:00,20.68000030517578,21.100000381469727,19.899999618530273,20.420000076293945,1046200
2025-05-02 00:00:00+00:00,20.739999771118164,21.280000686645508,20.5,21.239999771118164,810900
2025-05-05 00:00:00+00:00,20.93000030517578,21.010000228881836,19.829999923706055,19.8799991607666,1590600
2025-05-06 00:00:00+00:00,19.75,20.0,19.469999313354492,19.579999923706055,803600
2025-05-07 00:00:00+00:00,19.75,20.15999984741211,19.389999389648438,19.610000610351562,667600
2025-05-08 00:00:00+00:00,19.610000610351562,20.690000534057617,19.56999969482422,20.329999923706055,1741100
2025-05-09 00:00:00+00:00,22.450000762939453,23.739999771118164,20.610000610351562,22.0,2017100
2025-05-12 00:00:00+00:00,23.020000457763672,23.709999084472656,22.489999771118164,22.6299991607666,1160200
2025-05-13 00:00:00+00:00,22.56999969482422,22.899999618530273,21.649999618530273,21.670000076293945,757500
2025-05-14 00:00:00+00:00,21.68000030517578,21.93000030517578,21.3700008392334,21.770000457763672,636500
2025-05-15 00:00:00+00:00,21.540000915527344,22.43000030517578,21.309999465942383,22.3799991607666,703100
2025-05-16 00:00:00+00:00,22.299999237060547,22.739999771118164,22.030000686645508,22.690000534057617,507500
2025-05-19 00:00:00+00:00,22.280000686645508,22.559999465942383,22.049999237060547,22.420000076293945,626300
2025-05-20 00:00:00+00:00,22.540000915527344,23.280000686645508,22.34000015258789,22.940000534057617,688200
2025-05-21 00:00:00+00:00,22.530000686645508,22.729999542236328,22.020000457763672,22.110000610351562,466500
2025-05-22 00:00:00+00:00,21.760000228881836,22.110000610351562,21.520000457763672,21.670000076293945,416700
2025-05-23 00:00:00+00:00,21.219999313354492,21.469999313354492,20.549999237060547,20.770000457763672,592300
2025-05-27 00:00:00+00:00,21.200000762939453,21.579999923706055,20.760000228881836,21.479999542236328,556600
2025-05-28 00:00:00+00:00,21.40999984741211,21.6200008392334,21.0,21.149999618530273,453900
2025-05-29 00:00:00+00:00,21.329999923706055,21.389999389648438,20.889999389648438,21.09000015258789,301100
2025-05-30 00:00:00+00:00,20.920000076293945,21.3799991607666,20.610000610351562,21.110000610351562,869000
2025-06-02 00:00:00+00:00,21.040000915527344,21.09000015258789,20.190000534057617,20.299999237060547,751700
2025-06-03 00:00:00+00:00,20.3700008392334,20.600000381469727,19.969999313354492,20.440000534057617,984800
2025-06-04 00:00:00+00:00,20.450000762939453,20.739999771118164,20.020000457763672,20.049999237060547,594500
2025-06-05 00:00:00+00:00,20.059999465942383,20.489999771118164,19.950000762939453,20.079999923706055,646400
2025-06-06 00:00:00+00:00,20.34000015258789,21.360000610351562,20.34000015258789,21.100000381469727,633400
2025-06-09 00:00:00+00:00,21.450000762939453,21.649999618530273,20.799999237060547,21.3700008392334,759000
2025-06-10 00:00:00+00:00,21.6200008392334,22.3799991607666,21.290000915527344,22.020000457763672,764600
2025-06-11 00:00:00+00:00,22.049999237060547,22.3799991607666,21.739999771118164,22.049999237060547,561900
2025-06-12 00:00:00+00:00,21.850000381469727,21.920000076293945,21.510000228881836,21.6200008392334,355600
2025-06-13 00:00:00+00:00,21.219999313354492,21.68000030517578,21.059999465942383,21.579999923706055,413800
2025-06-16 00:00:00+00:00,21.739999771118164,21.940000534057617,21.219999313354492,21.90999984741211,473100
2025-06-17 00:00:00+00:00,21.700000762939453,22.420000076293945,21.700000762939453,21.989999771118164,456100
2025-06-18 00:00:00+00:00,21.950000762939453,22.479999542236328,21.8799991607666,22.350000381469727,612500
2025-06-20 00:00:00+00:00,22.440000534057617,22.549999237060547,21.56999969482422,21.90999984741211,944000
2025-06-23 00:00:00+00:00,21.940000534057617,22.079999923706055,20.610000610351562,21.18000030517578,472600
2025-06-24 00:00:00+00:00,21.270000457763672,21.969999313354492,21.170000076293945,21.700000762939453,439700
2025-06-25 00:00:00+00:00,21.610000610351562,21.729999542236328,20.709999084472656,21.049999237060547,643000
2025-06-26 00:00:00+00:00,21.270000457763672,21.760000228881836,20.920000076293945,21.040000915527344,512800
2025-06-27 00:00:00+00:00,21.139999389648438,21.350000381469727,20.649999618530273,20.8799991607666,1603100
2025-06-30 00:00:00+00:00,20.899999618530273,21.360000610351562,20.670000076293945,20.670000076293945,745200
2025-07-01 00:00:00+00:00,20.549999237060547,22.420000076293945,20.530000686645508,21.989999771118164,833600
2025-07-02 00:00:00+00:00,22.15999984741211,22.15999984741211,21.389999389648438,22.010000228881836,650300
2025-07-03 00:00:00+00:00,21.940000534057617,22.170000076293945,21.559999465942383,21.920000076293945,367600
2025-07-07 00:00:00+00:00,21.450000762939453,21.8700008392334,20.959999084472656,21.229999542236328,737900
2025-07-08 00:00:00+00:00,21.3799991607666,22.760000228881836,21.31999969482422,22.09000015258789,600200
2025-07-09 00:00:00+00:00,22.030000686645508,22.280000686645508,21.280000686645508,21.770000457763672,424900
2025-07-10 00:00:00+00:00,21.780000686645508,22.450000762939453,21.520000457763672,22.100000381469727,656100
2025-07-11 00:00:00+00:00,21.8700008392334,21.920000076293945,21.1200008392334,21.15999984741211,455500
2025-07-14 00:00:00+00:00,21.139999389648438,21.329999923706055,20.649999618530273,20.670000076293945,596200
2025-07-15 00:00:00+00:00,20.729999542236328,20.950000762939453,19.8700008392334,19.8799991607666,732000
2025-07-16 00:00:00+00:00,20.34000015258789,20.6299991607666,19.510000228881836,19.690000534057617,612500
2025-07-17 00:00:00+00:00,19.639999389648438,20.420000076293945,19.639999389648438,20.34000015258789,928400
2025-07-18 00:00:00+00:00,20.489999771118164,20.6200008392334,19.540000915527344,19.81999969482422,1263200
2025-07-21 00:00:00+00:00,19.889999389648438,19.950000762939453,18.43000030517578,18.56999969482422,901400
2025-07-22 00:00:00+00:00,18.739999771118164,20.149999618530273,18.65999984741211,19.920000076293945,950400
2025-07-23 00:00:00+00:00,20.139999389648438,20.520000457763672,19.8799991607666,20.520000457763672,726500
2025-07-24 00:00:00+00:00,20.40999984741211,20.549999237060547,19.600000381469727,19.600000381469727,669100
2025-07-25 00:00:00+00:00,19.729999542236328,19.989999771118164,19.469999313354492,19.799999237060547,559100
2025-07-28 00:00:00+00:00,19.719999313354492,20.1299991607666,19.510000228881836,19.670000076293945,542300
2025-07-29 00:00:00+00:00,19.6200008392334,19.709999084472656,19.18000030517578,19.34000015258789,591900
2025-07-30 00:00:00+00:00,19.15999984741211,19.25,18.459999084472656,18.610000610351562,631100
2025-07-31 00:00:00+00:00,18.40999984741211,18.6200008392334,17.920000076293945,18.34000015258789,786300
2025-08-01 00:00:00+00:00,18.190000534057617,18.209999084472656,17.360000610351562,17.850000381469727,945600
2025-08-04 00:00:00+00:00,17.850000381469727,18.139999389648438,17.3799991607666,17.43000030517578,643800
2025-08-05 00:00:00+00:00,17.43000030517578,17.639999389648438,17.110000610351562,17.489999771118164,889500
2025-08-06 00:00:00+00:00,17.40999984741211,17.760000228881836,16.889999389648438,17.219999313354492,1319200
2025-08-07 00:00:00+00:00,17.440000534057617,17.510000228881836,16.860000610351562,16.920000076293945,1427100
2025-08-08 00:00:00+00:00,15.229999542236328,17.329999923706055,14.869999885559082,17.239999771118164,2129400
2025-08-11 00:00:00+00:00,17.40999984741211,17.59000015258789,16.15999984741211,16.489999771118164,1511300
2025-08-12 00:00:00+00:00,16.8799991607666,18.190000534057617,16.579999923706055,17.639999389648438,1544300
2025-08-13 00:00:00+00:00,17.649999618530273,18.90999984741211,17.350000381469727,18.639999389648438,1433900
2025-08-14 00:00:00+00:00,18.280000686645508,18.790000915527344,17.899999618530273,18.670000076293945,1419800
2025-08-15 00:00:00+00:00,18.799999237060547,18.93000030517578,18.34000015258789,18.920000076293945,1070300
2025-08-18 00:00:00+00:00,18.940000534057617,20.139999389648438,18.829999923706055,19.43000030517578,1475000
2025-08-19 00:00:00+00:00,19.649999618530273,20.25,19.469999313354492,20.06999969482422,1023200
2025-08-20 00:00:00+00:00,19.969999313354492,20.760000228881836,19.8799991607666,20.299999237060547,1709200
2025-08-21 00:00:00+00:00,20.100000381469727,20.549999237060547,19.6299991607666,19.649999618530273,950800
2025-08-22 00:00:00+00:00,19.860000610351562,21.239999771118164,19.729999542236328,20.75,947400
2025-08-25 00:00:00+00:00,20.6200008392334,20.889999389648438,20.329999923706055,20.690000534057617,846300
2025-08-26 00:00:00+00:00,20.780000686645508,21.270000457763672,20.110000610351562,20.350000381469727,923500
2025-08-27 00:00:00+00:00,20.270000457763672,20.510000228881836,19.399999618530273,20.110000610351562,638400
2025-08-28 00:00:00+00:00,20.270000457763672,20.270000457763672,19.639999389648438,20.049999237060547,458500
2025-08-29 00:00:00+00:00,20.079999923706055,20.889999389648438,20.079999923706055,20.780000686645508,1062900
2025-09-02 00:00:00+00:00,20.739999771118164,20.90999984741211,20.43000030517578,20.5,617700
2025-09-03 00:00:00+00:00,20.309999465942383,20.510000228881836,19.56999969482422,19.84000015258789,760000
2025-09-04 00:00:00+00:00,19.829999923706055,20.229999542236328,19.540000915527344,20.229999542236328,402300
2025-09-05 00:00:00+00:00,20.280000686645508,21.200000762939453,20.149999618530273,20.850000381469727,873700
2025-09-08 00:00:00+00:00,20.8700008392334,21.059999465942383,20.15999984741211,21.040000915527344,702200
2025-09-09 00:00:00+00:00,21.229999542236328,21.229999542236328,20.690000534057617,20.829999923706055,522300
2025-09-10 00:00:00+00:00,20.290000915527344,20.450000762939453,19.399999618530273,19.59000015258789,1601700
2025-09-11 00:00:00+00:00,19.59000015258789,19.75,18.15999984741211,18.959999084472656,2382200
2025-09-12 00:00:00+00:00,18.940000534057617,18.940000534057617,18.010000228881836,18.25,1345400
2025-09-15 00:00:00+00:00,18.110000610351562,18.43000030517578,17.690000534057617,18.229999542236328,1751100
2025-09-16 00:00:00+00:00,18.229999542236328,19.06999969482422,18.1299991607666,18.489999771118164,1473000
2025-09-17 00:00:00+00:00,18.450000762939453,19.8799991607666,18.389999389648438,19.010000228881836,1429800
2025-09-18 00:00:00+00:00,19.280000686645508,19.559999465942383,18.84000015258789,19.260000228881836,728100
2025-09-19 00:00:00+00:00,19.3700008392334,19.479999542236328,18.610000610351562,18.719999313354492,1681200
2025-09-22 00:00:00+00:00,18.540000915527344,19.260000228881836,18.5,19.1299991607666,783000
2025-09-23 00:00:00+00:00,19.290000915527344,19.700000762939453,18.3799991607666,18.389999389648438,738200
2025-09-24 00:00:00+00:00,18.450000762939453,18.540000915527344,18.020000457763672,18.34000015258789,662800
2025-09-25 00:00:00+00:00,18.31999969482422,18.31999969482422,17.709999084472656,17.90999984741211,1111600
2025-09-26 00:00:00+00:00,18.030000686645508,19.040000915527344,17.93000030517578,18.8700008392334,658900
