"('date', '')","('open', 'BLW')","('high', 'BLW')","('low', 'BLW')","('close', 'BLW')","('volume', 'BLW')"
2025-01-24 00:00:00+00:00,13.359026658381383,13.36840162850225,13.321527671944272,13.340276718139648,101700
2025-01-27 00:00:00+00:00,13.359027947792267,13.452775869956756,13.34027800574079,13.405901908874512,71700
2025-01-28 00:00:00+00:00,13.359027423337773,13.396526411922128,13.312153464095728,13.321528434753418,107100
2025-01-29 00:00:00+00:00,13.35902525399013,13.377775192260742,13.30277633322455,13.377775192260742,63600
2025-01-30 00:00:00+00:00,13.34965297676653,13.405901908874512,13.330903928761499,13.405901908874512,124100
2025-01-31 00:00:00+00:00,13.452775955200195,13.452775955200195,13.321529042147555,13.452775955200195,189500
2025-02-03 00:00:00+00:00,13.41527525366909,13.499647300533619,13.396525313890526,13.47152328491211,112700
2025-02-04 00:00:00+00:00,13.490273827424847,13.509022873994766,13.415275853052417,13.4808988571167,127700
2025-02-05 00:00:00+00:00,13.443399869930484,13.499647903686618,13.415275853052417,13.4808988571167,63900
2025-02-06 00:00:00+00:00,13.462150032238887,13.537148012827124,13.443400984115053,13.452775955200195,130300
2025-02-07 00:00:00+00:00,13.4340238571167,13.537145840364735,13.396524872840477,13.4340238571167,147400
2025-02-10 00:00:00+00:00,13.452773796277965,13.471522841392922,13.37777582772552,13.4340238571167,145600
2025-02-11 00:00:00+00:00,13.396526336669922,13.452775266253692,13.36840231890124,13.396526336669922,173900
2025-02-12 00:00:00+00:00,13.37777753833359,13.434025574917172,13.349652625995377,13.415276527404785,121300
2025-02-13 00:00:00+00:00,13.43402601302991,13.490274945494313,13.38715205165065,13.452775955200195,131600
2025-02-14 00:00:00+00:00,13.44615992048061,13.521754061425058,13.417812680840505,13.50285530090332,101700
2025-02-18 00:00:00+00:00,13.531202916728136,13.531202916728136,13.43671181491998,13.493406295776367,81800
2025-02-19 00:00:00+00:00,13.483957311044993,13.50285517024136,13.427261931170902,13.436711311340332,200300
2025-02-20 00:00:00+00:00,13.455608572349453,13.52175332945242,13.380015336639593,13.474507331848145,104500
2025-02-21 00:00:00+00:00,13.474508082145263,13.512304702104812,13.408363321359177,13.455609321594238,106300
2025-02-24 00:00:00+00:00,13.502855547395265,13.51230492782863,13.389465685622437,13.427262306213379,136600
2025-02-25 00:00:00+00:00,13.427261931170902,13.455609170536702,13.398914691805102,13.436711311340332,86900
2025-02-26 00:00:00+00:00,13.455609321594238,13.46505870186975,13.408363321359177,13.455609321594238,98800
2025-02-27 00:00:00+00:00,13.474508082145263,13.474508082145263,13.41781270163469,13.455609321594238,102500
2025-02-28 00:00:00+00:00,13.455609321594238,13.46505870186975,13.41781270163469,13.455609321594238,116200
2025-03-03 00:00:00+00:00,13.474506871653379,13.672939333900311,13.455608112800137,13.578447341918945,486200
2025-03-04 00:00:00+00:00,13.540651789776591,13.550101169946021,13.436711311340332,13.436711311340332,278200
2025-03-05 00:00:00+00:00,13.51230492782863,13.51230492782863,13.40836354534665,13.427262306213379,97000
2025-03-06 00:00:00+00:00,13.417813150873757,13.465059152690653,13.39891529083252,13.39891529083252,117200
2025-03-07 00:00:00+00:00,13.436710152446668,13.455608010013128,13.398913536171332,13.417811393737793,82500
2025-03-10 00:00:00+00:00,13.41781257144023,13.44615981084921,13.370566571663602,13.38946533203125,80300
2025-03-11 00:00:00+00:00,13.408362835161407,13.408362835161407,13.294972979394368,13.351668357849121,82300
2025-03-12 00:00:00+00:00,13.38946643517734,13.465059680591006,13.313873189763672,13.408364295959473,128100
2025-03-13 00:00:00+00:00,13.36111796169068,13.398914580913097,13.313871962377036,13.323321342468262,130400
2025-03-14 00:00:00+00:00,13.383331539179478,13.478586021581318,13.383331539179478,13.440484046936035,71300
2025-03-17 00:00:00+00:00,13.478585176452748,13.478585176452748,13.335703007597559,13.354754447937012,113100
2025-03-18 00:00:00+00:00,13.297603076062746,13.31665361090312,13.249975376327589,13.288077354431152,131000
2025-03-19 00:00:00+00:00,13.29760103534133,13.411906952110018,13.269024783254828,13.354754447937012,147200
2025-03-20 00:00:00+00:00,13.364279747009277,13.383331188043435,13.288075799718062,13.364279747009277,108100
2025-03-21 00:00:00+00:00,13.373806174060714,13.440484404357443,13.34522991942251,13.411908149719238,106100
2025-03-24 00:00:00+00:00,13.430960907521442,13.440485721052102,13.34523122678558,13.383333206176758,97800
2025-03-25 00:00:00+00:00,13.383331830600282,13.430959527049657,13.354755576099757,13.392857551574707,87200
2025-03-26 00:00:00+00:00,13.373807313285802,13.392858756949307,13.326179612549874,13.345231056213379,83900
2025-03-27 00:00:00+00:00,13.345229992865702,13.373806247661172,13.288076574852003,13.326178550720215,78100
2025-03-28 00:00:00+00:00,13.307127952575684,13.326178486206183,13.26902597689193,13.307127952575684,78500
2025-03-31 00:00:00+00:00,13.307128224431619,13.469061851501465,13.259500526748234,13.469061851501465,296900
2025-04-01 00:00:00+00:00,13.41190946361443,13.430960907521442,13.364281762269748,13.383333206176758,85000
2025-04-02 00:00:00+00:00,13.383331188043435,13.383331188043435,13.31665205284659,13.364279747009277,109400
2025-04-03 00:00:00+00:00,13.278550615091074,13.297602056894101,13.202346664724452,13.269025802612305,104900
2025-04-04 00:00:00+00:00,13.164244159564717,13.259499547899502,12.478408633876015,12.545086860656738,323000
2025-04-07 00:00:00+00:00,12.468882947675109,12.487933480340871,11.887826712394599,12.145015716552734,261500
2025-04-08 00:00:00+00:00,12.33552575862727,12.583189045720621,12.268847530726262,12.287898063659668,185200
2025-04-09 00:00:00+00:00,12.230745686688099,12.764173332422354,12.22121996590859,12.72607135772705,183100
2025-04-10 00:00:00+00:00,12.726070828983064,12.735596549366797,12.430780764468881,12.50698471069336,101300
2025-04-11 00:00:00+00:00,12.535562515258789,12.764174382233177,12.411730860208626,12.535562515258789,113900
2025-04-14 00:00:00+00:00,12.687969987986593,12.830853081223614,12.573664058450643,12.64986801147461,105400
2025-04-15 00:00:00+00:00,12.729607353470401,12.912144716157462,12.710392412019743,12.854501724243164,100100
2025-04-16 00:00:00+00:00,12.89293231438066,12.931361285902046,12.748823900230203,12.81607437133789,79700
2025-04-17 00:00:00+00:00,12.864109799412244,12.921752794035005,12.816073359747357,12.873716354370117,42700
2025-04-21 00:00:00+00:00,12.883324842445576,12.912146342031878,12.796859427467721,12.81607437133789,85200
2025-04-22 00:00:00+00:00,12.873716778936814,12.98900460442221,12.873716778936814,12.960182189941406,51400
2025-04-23 00:00:00+00:00,13.094683217141158,13.152326210033046,12.998610340696207,13.008217811584473,99500
2025-04-24 00:00:00+00:00,13.056254678559588,13.161934113144346,12.998610767555887,13.094683647155762,82900
2025-04-25 00:00:00+00:00,13.075468839572235,13.21957816045799,13.075468839572235,13.142720222473145,64600
2025-04-28 00:00:00+00:00,13.2003628668965,13.2003628668965,13.06586193710842,13.161933898925781,74000
2025-04-29 00:00:00+00:00,13.161934744974703,13.33486557006836,13.152327273309737,13.33486557006836,72700
2025-04-30 00:00:00+00:00,13.30604378127001,13.392508275713306,13.267614811666688,13.296436309814453,120800
2025-05-01 00:00:00+00:00,13.392508725012124,13.392508725012124,13.286829284112324,13.325258255004883,37300
2025-05-02 00:00:00+00:00,13.334865509484853,13.392508506774902,13.334865509484853,13.392508506774902,29800
2025-05-05 00:00:00+00:00,13.373294383569574,13.382901855121792,13.30604391514188,13.344472885131836,50600
2025-05-06 00:00:00+00:00,13.3348668387738,13.392509841810003,13.277222919518582,13.315651893615723,73200
2025-05-07 00:00:00+00:00,13.363686249559503,13.402115217644479,13.306043255541477,13.382901191711426,41500
2025-05-08 00:00:00+00:00,13.37329307852482,13.411722044764652,13.354078137295492,13.363685607910156,67500
2025-05-09 00:00:00+00:00,13.382901134645735,13.450151599452962,13.382901134645735,13.440544128417969,47100
2025-05-12 00:00:00+00:00,13.45975994127094,13.56543938083624,13.450152469614387,13.555831909179688,71100
2025-05-13 00:00:00+00:00,13.584653854370117,13.594260409475533,13.517402471318837,13.584653854370117,110800
2025-05-14 00:00:00+00:00,13.584654010741541,13.594260565957537,13.478973657395438,13.57504653930664,82200
2025-05-15 00:00:00+00:00,13.62637595115489,13.62637595115489,13.55858333005826,13.607007026672363,68800
2025-05-16 00:00:00+00:00,13.607007026672363,13.636060875198748,13.5488984060144,13.607007026672363,43600
2025-05-19 00:00:00+00:00,13.500473773909434,13.548897467168105,13.45205100425589,13.481104850769043,71200
2025-05-20 00:00:00+00:00,13.519843694433275,13.548897541104974,13.461735077484743,13.529528617858887,54300
2025-05-21 00:00:00+00:00,13.548897626772783,13.577952397233327,13.393942545403782,13.452051162719727,84500
2025-05-22 00:00:00+00:00,13.471419334411621,13.54889687077304,13.45205041212381,13.471419334411621,60800
2025-05-23 00:00:00+00:00,13.432681315746033,13.490789933061977,13.432681315746033,13.452051162719727,37600
2025-05-27 00:00:00+00:00,13.510158697282193,13.548897467168105,13.461735004023522,13.481104850769043,66900
2025-05-28 00:00:00+00:00,13.539212301565197,13.597320917157006,13.519843378771334,13.58763599395752,114300
2025-05-29 00:00:00+00:00,13.597320714150888,13.597320714150888,13.47141948525258,13.568266868591309,95100
2025-05-30 00:00:00+00:00,13.58763687607802,13.6070067237345,13.539213180541992,13.539213180541992,126200
2025-06-02 00:00:00+00:00,13.539212301565197,13.58763599395752,13.519843378771334,13.58763599395752,70500
2025-06-03 00:00:00+00:00,13.577950682044467,13.636058368415014,13.558580837517603,13.597319602966309,91900
2025-06-04 00:00:00+00:00,13.577953107569556,13.607006955944923,13.529529411207152,13.55858325958252,90600
2025-06-05 00:00:00+00:00,13.597322102628505,13.616691950716222,13.568268254102119,13.607007026672363,96500
2025-06-06 00:00:00+00:00,13.636059761047363,13.636059761047363,13.577952068742356,13.636059761047363,62200
2025-06-09 00:00:00+00:00,13.636059761047363,13.636059761047363,13.577952068742356,13.636059761047363,74200
2025-06-10 00:00:00+00:00,13.636060121873072,13.636060121873072,13.587636427934141,13.626375198364258,48100
2025-06-11 00:00:00+00:00,13.636058368415014,13.645743290678448,13.587634680702877,13.597319602966309,160300
2025-06-12 00:00:00+00:00,13.636059835216237,13.703852451142522,13.636059835216237,13.684483528137207,126400
2025-06-13 00:00:00+00:00,13.687412013890178,13.745988146853996,13.619071950697927,13.658123016357422,78100
2025-06-16 00:00:00+00:00,13.697174328550213,13.697174328550213,13.550733062454047,13.609309196472168,117800
2025-06-17 00:00:00+00:00,13.57025790534941,13.619071970256593,13.550732838017046,13.580020904541016,51300
2025-06-18 00:00:00+00:00,13.628834498005968,13.648359564662933,13.570257435933451,13.599546432495117,83800
2025-06-20 00:00:00+00:00,13.599547610053737,13.667886745846683,13.599547610053737,13.628835678100586,63500
2025-06-23 00:00:00+00:00,13.658123263899295,13.697174330266558,13.638598196241096,13.68741226196289,79100
2025-06-24 00:00:00+00:00,13.687411769287277,13.706936836242676,13.638597705322535,13.706936836242676,106300
2025-06-25 00:00:00+00:00,13.706937543319416,13.765514609308989,13.667886476343327,13.755751609802246,118900
2025-06-26 00:00:00+00:00,13.794802451199015,13.794802451199015,13.726463317871094,13.726463317871094,80000
2025-06-27 00:00:00+00:00,13.77527664479486,13.960769910775475,13.77527664479486,13.872904777526855,146300
2025-06-30 00:00:00+00:00,13.931482577146491,13.931482577146491,13.84361743927002,13.84361743927002,97000
2025-07-01 00:00:00+00:00,13.87290476658324,13.941243900811203,13.843616699207097,13.911955833435059,58500
2025-07-02 00:00:00+00:00,13.931481348352515,13.931481348352515,13.833853219089514,13.89242935180664,84400
2025-07-03 00:00:00+00:00,13.87290454218615,13.921718607724065,13.863141542868396,13.882667541503906,60600
2025-07-07 00:00:00+00:00,13.882668024535391,13.91195609245684,13.814327957984155,13.824090957641602,61600
2025-07-08 00:00:00+00:00,13.814326996038261,13.863141059875488,13.804564928111478,13.863141059875488,92100
2025-07-09 00:00:00+00:00,13.814328439277245,13.853379508216685,13.814328439277245,13.84361743927002,127900
2025-07-10 00:00:00+00:00,13.863141789041135,13.882667788023374,13.833853721618652,13.833853721618652,64800
2025-07-11 00:00:00+00:00,13.843616721109772,13.872904788532255,13.80456565419617,13.833853721618652,49400
2025-07-14 00:00:00+00:00,13.853378789550014,13.863141789041135,13.814327722636412,13.833853721618652,48400
2025-07-15 00:00:00+00:00,13.866329630970483,13.895853135705382,13.85648814988042,13.876171112060547,41900
2025-07-16 00:00:00+00:00,13.846646401622007,13.895852867587601,13.807281416556584,13.826964378356934,81100
2025-07-17 00:00:00+00:00,13.826964208533296,13.866329193115234,13.79744070473066,13.866329193115234,28900
2025-07-18 00:00:00+00:00,13.876170751401741,13.876170751401741,13.797440781798107,13.846646308898926,58700
2025-07-21 00:00:00+00:00,13.866329708989674,13.876171190135112,13.81712324179779,13.856488227844238,71400
2025-07-22 00:00:00+00:00,13.87617094147781,13.935217950221727,13.846646498570568,13.915535926818848,71500
2025-07-23 00:00:00+00:00,13.945059602620406,13.945059602620406,13.866329630970483,13.876171112060547,67500
2025-07-24 00:00:00+00:00,13.915536004650791,13.915536004650791,13.886011561578414,13.895853042602539,32500
2025-07-25 00:00:00+00:00,13.905694523626664,13.915536004650791,13.876171019089577,13.895853042602539,40200
2025-07-28 00:00:00+00:00,13.876171534477209,13.915536521500513,13.876171534477209,13.886012077331543,65800
2025-07-29 00:00:00+00:00,13.925376640440279,13.935218121530342,13.876171112060547,13.876171112060547,32900
2025-07-30 00:00:00+00:00,13.856488493412892,13.96474197248155,13.846647012078837,13.905694961547852,79300
2025-07-31 00:00:00+00:00,13.964741532700842,13.964741532700842,13.876171019089577,13.895853042602539,93900
2025-08-01 00:00:00+00:00,13.876171019089577,13.925376547139628,13.86632953806545,13.895853042602539,49300
2025-08-04 00:00:00+00:00,13.935218295093513,13.954901257518792,13.886011827565621,13.945059776306152,91000
2025-08-05 00:00:00+00:00,13.935218295093513,13.974583281408766,13.89585330877826,13.945059776306152,41100
2025-08-06 00:00:00+00:00,13.925376892089844,13.964741878626182,13.90569486808933,13.925376892089844,81100
2025-08-07 00:00:00+00:00,13.964741972417025,14.043472884553788,13.954901429618333,14.013948440551758,89000
2025-08-08 00:00:00+00:00,13.97458267211914,14.013947656718086,13.886011222137698,13.97458267211914,69200
2025-08-11 00:00:00+00:00,13.974583359894092,13.984424841162005,13.90569486808933,13.925376892089844,98900
2025-08-12 00:00:00+00:00,13.945059854625669,13.974583359894092,13.90569486808933,13.925376892089844,71700
2025-08-13 00:00:00+00:00,13.94505926072837,13.984424245588217,13.93521777987959,13.954900741577148,63500
2025-08-14 00:00:00+00:00,13.915535756717302,13.974582764739436,13.915535756717302,13.954900741577148,73400
2025-08-15 00:00:00+00:00,14.007477833346718,14.007477833346718,13.93803596496582,13.93803596496582,91400
2025-08-18 00:00:00+00:00,13.957876511198705,13.997557715186407,13.898355178254418,13.928115844726562,103500
2025-08-19 00:00:00+00:00,13.928115733045546,13.938036270481557,13.888434529376024,13.908275604248047,65700
2025-08-20 00:00:00+00:00,13.90827575943835,14.057080038340805,13.88843468434494,14.017398834228516,203700
2025-08-21 00:00:00+00:00,13.957876511198705,13.957876511198705,13.908275715769976,13.928115844726562,70000
2025-08-22 00:00:00+00:00,13.938036501279111,13.967797168005424,13.928115963678827,13.947957038879395,69900
2025-08-25 00:00:00+00:00,13.928115539624114,14.007477945861043,13.928115539624114,13.957876205444336,57000
2025-08-26 00:00:00+00:00,13.947957192280214,14.15628375380467,13.947957192280214,14.057080268859863,99700
2025-08-27 00:00:00+00:00,14.037238843850457,14.047159381312781,13.997557640075684,13.997557640075684,105200
2025-08-28 00:00:00+00:00,14.037238353276072,14.086840092779683,14.017398225119322,14.076919555664062,56900
2025-08-29 00:00:00+00:00,14.037239193441083,14.057080268859863,14.01739906409685,14.057080268859863,91800
2025-09-02 00:00:00+00:00,14.027319483156093,14.057080149957986,13.987638278728724,14.037239074707031,87500
2025-09-03 00:00:00+00:00,14.057080149957986,14.067000687583464,13.977717741103246,14.037239074707031,120800
2025-09-04 00:00:00+00:00,14.007478110683785,14.086840517854553,13.997557573268809,14.067000389099121,75500
2025-09-05 00:00:00+00:00,14.086840816759878,14.086840816759878,14.027319483156093,14.037239074707031,99800
2025-09-08 00:00:00+00:00,14.037238353276072,14.186043571786906,13.997557150888081,14.076919555664062,116400
2025-09-09 00:00:00+00:00,14.067000456237428,14.1166012514,13.97771751122556,13.997557640075684,206100
2025-09-10 00:00:00+00:00,13.997557223148107,14.017398297481774,13.947956429462932,14.007477760314941,279700
2025-09-11 00:00:00+00:00,14.01739864809876,14.086840517854553,13.987637981928353,14.067000389099121,149300
2025-09-12 00:00:00+00:00,14.037238776854192,14.106681592684504,14.037238776854192,14.067000389099121,101300
2025-09-15 00:00:00+00:00,14.130000114440918,14.25,14.130000114440918,14.1899995803833,121600
2025-09-16 00:00:00+00:00,14.149999618530273,14.149999618530273,14.079999923706055,14.119999885559082,129800
2025-09-17 00:00:00+00:00,14.140000343322754,14.15999984741211,14.050000190734863,14.100000381469727,84900
2025-09-18 00:00:00+00:00,14.109999656677246,14.130000114440918,14.09000015258789,14.109999656677246,65400
2025-09-19 00:00:00+00:00,14.079999923706055,14.140000343322754,14.079999923706055,14.109999656677246,69900
2025-09-22 00:00:00+00:00,14.140000343322754,14.149999618530273,14.109999656677246,14.140000343322754,53600
2025-09-23 00:00:00+00:00,14.15999984741211,14.180000305175781,14.130000114440918,14.180000305175781,73500
2025-09-24 00:00:00+00:00,14.140000343322754,14.170000076293945,14.119999885559082,14.140000343322754,83800
2025-09-25 00:00:00+00:00,14.119999885559082,14.15999984741211,14.119999885559082,14.149999618530273,75300
2025-09-26 00:00:00+00:00,14.130000114440918,14.1899995803833,14.100000381469727,14.109999656677246,130500
