"('date', '')","('open', 'ANDE')","('high', 'ANDE')","('low', 'ANDE')","('close', 'ANDE')","('volume', 'ANDE')"
2024-05-09 00:00:00+00:00,50.049739634426295,52.484748310253515,50.049739634426295,51.682857513427734,240800
2024-05-10 00:00:00+00:00,51.555731407503856,52.34784095994435,51.321029932050834,52.2207145690918,233300
2024-05-13 00:00:00+00:00,52.53364654581165,52.758566768875326,50.84185238328222,50.88096618652344,174300
2024-05-14 00:00:00+00:00,51.17434820751094,51.60462992251501,50.60715511320891,51.2330207824707,122300
2024-05-15 00:00:00+00:00,51.73175974049468,51.73175974049468,50.450688391760295,50.9689826965332,133500
2024-05-16 00:00:00+00:00,51.0569965103188,51.39926936900799,50.46046711786235,51.301475524902344,131500
2024-05-17 00:00:00+00:00,51.50683595290179,51.62418856343867,50.00084808888156,50.33333969116211,118200
2024-05-20 00:00:00+00:00,50.08885807977791,50.92008517707579,49.824820315465374,49.942169189453125,151300
2024-05-21 00:00:00+00:00,50.09864209280363,50.49958755048744,49.74659169474878,50.421356201171875,144000
2024-05-22 00:00:00+00:00,50.118196382921035,50.626713164607054,49.83459983978686,50.6169319152832,129500
2024-05-23 00:00:00+00:00,50.753843432555236,50.753843432555236,49.590120969746145,50.343116760253906,197500
2024-05-24 00:00:00+00:00,50.83206984582993,50.98853624618774,50.020401559740414,50.82229232788086,155300
2024-05-28 00:00:00+00:00,50.822295178350075,51.594845975066875,49.961728062888874,51.47749710083008,134300
2024-05-29 00:00:00+00:00,50.75384002761428,51.08633160461753,50.460462254029444,50.69516372680664,121200
2024-05-30 00:00:00+00:00,50.98853893318508,51.03743398641359,50.32355576400774,50.577816009521484,97700
2024-05-31 00:00:00+00:00,50.33333811073654,51.477498049143136,49.72702750002791,51.18412399291992,221100
2024-06-03 00:00:00+00:00,51.281912917497316,51.44816057480599,49.35542096349041,50.21598434448242,159500
2024-06-04 00:00:00+00:00,49.893273267083224,49.893273267083224,48.68065582215391,49.238067626953125,133600
2024-06-05 00:00:00+00:00,49.58033730841572,49.58033730841572,48.709992746699086,48.7686653137207,146200
2024-06-06 00:00:00+00:00,48.53397131978999,49.951950242369314,48.48507626669141,49.40431594848633,109400
2024-06-07 00:00:00+00:00,49.29674405197724,49.58034057946909,48.60242460642415,48.96425247192383,115000
2024-06-10 00:00:00+00:00,48.54374683706026,48.94469222466551,48.01567133227679,48.45573425292969,152500
2024-06-11 00:00:00+00:00,48.11346575437787,48.62198249886783,47.438701357625185,48.26015090942383,128700
2024-06-12 00:00:00+00:00,49.34564031792315,49.85415708406509,48.49485444498061,48.57308578491211,132600
2024-06-13 00:00:00+00:00,48.46551692782504,48.73933220631081,47.604949827715394,47.87876510620117,103500
2024-06-14 00:00:00+00:00,47.54627567406493,47.83964973290177,46.86173371647659,47.1942253112793,106300
2024-06-17 00:00:00+00:00,47.06709748429371,47.97655965035897,46.88129105933092,47.77119445800781,203900
2024-06-18 00:00:00+00:00,47.937440490197865,48.221037012033335,47.43870126483848,47.448482513427734,136500
2024-06-20 00:00:00+00:00,47.164887484656774,48.85668169018292,47.02797984369968,47.68318176269531,139500
2024-06-21 00:00:00+00:00,47.878769377455,48.807790380063835,47.76142049484291,48.680660247802734,730700
2024-06-24 00:00:00+00:00,48.465515723021944,49.46299043757828,48.37750313848893,48.63175964355469,227400
2024-06-25 00:00:00+00:00,48.56330884951964,48.59264513603956,47.732081734191446,48.289493560791016,120000
2024-06-26 00:00:00+00:00,48.16236043619641,48.8566798639272,47.868986397904145,48.63175964355469,165500
2024-06-27 00:00:00+00:00,48.77845082686124,49.04248859290439,48.30905159738012,48.75889205932617,104300
2024-06-28 00:00:00+00:00,49.07182410064052,49.15005543908646,48.240597011078684,48.50463104248047,692500
2024-07-01 00:00:00+00:00,48.69114860106562,49.15253771364549,47.4149700127535,47.67020797729492,145800
2024-07-02 00:00:00+00:00,47.86654451956724,48.52426972223738,47.758563250136575,47.994163513183594,123800
2024-07-03 00:00:00+00:00,48.210133754152324,48.426103783562965,47.62112560434111,47.719295501708984,47400
2024-07-05 00:00:00+00:00,47.621120184952325,47.621120184952325,46.551092766605386,46.737613677978516,96300
2024-07-08 00:00:00+00:00,47.13028216624548,48.111958563120226,47.13028216624548,47.32661819458008,179800
2024-07-09 00:00:00+00:00,47.061567304192025,47.26772220315889,45.63813945843997,45.76575469970703,187600
2024-07-10 00:00:00+00:00,45.64795410865319,46.09952436882588,45.53015398530344,45.72649002075195,168500
2024-07-11 00:00:00+00:00,46.67871192243467,47.925441395841396,46.28604361056374,47.32661819458008,172400
2024-07-12 00:00:00+00:00,47.95489539768034,48.249401342724575,47.365890997189155,47.68984603881836,134200
2024-07-15 00:00:00+00:00,47.96471297818134,48.71078544852258,47.267723582436474,47.88617706298828,170700
2024-07-16 00:00:00+00:00,48.28866278874995,49.66301130418566,48.28866278874995,49.21144104003906,223200
2024-07-17 00:00:00+00:00,49.113271880454406,51.449662893569645,48.612618535757534,51.282779693603516,217000
2024-07-18 00:00:00+00:00,51.282784247734234,51.98958881214424,50.63487787922574,50.76249313354492,136400
2024-07-19 00:00:00+00:00,50.90974259021287,50.90974259021287,50.15385125512349,50.4974365234375,111400
2024-07-22 00:00:00+00:00,50.86065998057981,51.30241140250977,50.14403659668619,51.1060791015625,117700
2024-07-23 00:00:00+00:00,51.09625830822153,52.26445567661292,50.60542008480961,51.53801345825195,142200
2024-07-24 00:00:00+00:00,51.263145913399306,51.96013530089231,51.09625896798917,51.30241012573242,120900
2024-07-25 00:00:00+00:00,51.60673012638691,53.511181070943195,51.60673012638691,53.23631286621094,159900
2024-07-26 00:00:00+00:00,53.67807013213477,54.02165540161462,52.70620877092257,53.972572326660156,151800
2024-07-29 00:00:00+00:00,53.79587070991002,54.00202187331825,52.362623938407125,53.13814926147461,159400
2024-07-30 00:00:00+00:00,53.314848563582856,54.50267615186311,52.480421346474806,53.795867919921875,165500
2024-07-31 00:00:00+00:00,53.91366833729904,54.45359337563855,52.88290882330275,53.53081512451172,182800
2024-08-01 00:00:00+00:00,53.619168280717666,54.41432757752149,51.97977035687594,52.24482345581055,170700
2024-08-02 00:00:00+00:00,50.99809570359057,51.41039804239026,50.055687147935224,50.0753173828125,143700
2024-08-05 00:00:00+00:00,48.043246120167154,48.07269896135946,46.38421419854766,46.51183319091797,197200
2024-08-06 00:00:00+00:00,46.29586008123342,47.08120047274915,45.39271956718992,46.85541534423828,274800
2024-08-07 00:00:00+00:00,46.57072967219951,47.65057601946561,44.715361771611406,46.384212493896484,318100
2024-08-08 00:00:00+00:00,47.07138704238446,47.91562939780551,46.78669997001252,47.267723083496094,162300
2024-08-09 00:00:00+00:00,47.17937344314814,47.17937344314814,45.7755757632921,46.21733093261719,125200
2024-08-12 00:00:00+00:00,46.551095923305006,47.09102097200009,45.69703845187593,45.82465744018555,117100
2024-08-13 00:00:00+00:00,46.24678020674054,47.22845670021481,45.24546973402095,47.10083770751953,152400
2024-08-14 00:00:00+00:00,47.24808967423165,47.4542408347236,46.472564362135024,47.02230453491211,103700
2024-08-15 00:00:00+00:00,48.22976661421977,48.543902788908554,47.55240744489822,47.925445556640625,117900
2024-08-16 00:00:00+00:00,48.77950217078255,49.70228044404397,48.42610178920849,49.2997932434082,168000
2024-08-19 00:00:00+00:00,48.74023919045791,49.28016051059982,48.40646903431223,48.81877136230469,124900
2024-08-20 00:00:00+00:00,48.94638517229722,48.94638517229722,47.82727469217557,47.85672378540039,115800
2024-08-21 00:00:00+00:00,48.4064662854231,48.4064662854231,47.72910714961738,48.03342819213867,108700
2024-08-22 00:00:00+00:00,47.86654378819842,48.87767311478836,47.35607531112995,47.935264587402344,121100
2024-08-23 00:00:00+00:00,48.15122959982715,49.663012246532546,48.09233140891558,48.9954719543457,152400
2024-08-26 00:00:00+00:00,49.142725855170085,50.14403631248006,49.142725855170085,49.64337921142578,156800
2024-08-27 00:00:00+00:00,49.47649358792489,49.71209383412353,48.8482175268656,49.17217254638672,112500
2024-08-28 00:00:00+00:00,49.16235769847671,49.80044513481717,48.93656882283798,49.19180679321289,106400
2024-08-29 00:00:00+00:00,49.70227933581334,49.977147541397166,48.97583712060094,49.505943298339844,102600
2024-08-30 00:00:00+00:00,49.74153917176079,50.13421121216485,49.397953945005824,50.03604507446289,144700
2024-09-03 00:00:00+00:00,49.49612676912997,49.78081384964133,48.21994808261521,48.23958206176758,117400
2024-09-04 00:00:00+00:00,48.27884705113998,48.44573024647458,47.63094075814974,47.72910690307617,105300
2024-09-05 00:00:00+00:00,47.68984913272536,48.3181215326218,47.40516203127263,48.21995162963867,129000
2024-09-06 00:00:00+00:00,48.092334576138875,48.41628588188253,46.62963490713008,46.924137115478516,111800
2024-09-09 00:00:00+00:00,46.85541881698014,47.14992101752611,45.85410833928494,45.962093353271484,124000
2024-09-10 00:00:00+00:00,45.854107410387904,47.16955404132408,44.99023480559294,45.314186096191406,149600
2024-09-11 00:00:00+00:00,44.911700668185425,45.00986682199967,43.831857997033794,44.872432708740234,163400
2024-09-12 00:00:00+00:00,45.294551184194944,46.148608654323354,45.05895093130363,45.530155181884766,125800
2024-09-13 00:00:00+00:00,46.17806216931817,47.24808967423165,45.99154124285526,47.02230453491211,169300
2024-09-16 00:00:00+00:00,47.38552484858471,47.61130999299006,46.85541864269459,47.39533996582031,131300
2024-09-17 00:00:00+00:00,47.758562581408356,48.77950328164771,47.58186051419799,48.229766845703125,125800
2024-09-18 00:00:00+00:00,48.121780931671424,49.712095761979704,47.68984463369098,48.161048889160156,132900
2024-09-19 00:00:00+00:00,48.92675370619205,49.45685988023372,48.10214535039338,49.19180679321289,138500
2024-09-20 00:00:00+00:00,49.005287071231464,49.172174016677424,48.190497556967195,48.9954719543457,764000
2024-09-23 00:00:00+00:00,48.95620191604749,49.40777591436437,48.58316757347044,48.838401794433594,145600
2024-09-24 00:00:00+00:00,48.80895484379887,49.9575145057725,48.141414550672856,49.289974212646484,172600
2024-09-25 00:00:00+00:00,49.43722813573232,49.43722813573232,47.91563034057617,47.91563034057617,145800
2024-09-26 00:00:00+00:00,48.308295877067266,49.6041084558431,48.18068063833212,49.142723083496094,165200
2024-09-27 00:00:00+00:00,49.505946423690126,50.2127547052967,48.88748917728437,49.16236114501953,93400
2024-09-30 00:00:00+00:00,49.20162609104202,49.56484909938104,48.642070774712835,49.22126007080078,130900
2024-10-01 00:00:00+00:00,49.083302338364724,49.40848587503126,48.24570109001895,49.17198944091797,122500
2024-10-02 00:00:00+00:00,49.17198577048883,49.6055650400275,48.03876218456907,48.53146743774414,105900
2024-10-03 00:00:00+00:00,48.186577586834574,48.541322228624146,47.64459877498325,47.752994537353516,94300
2024-10-04 00:00:00+00:00,48.58073903769575,49.15227895720698,48.472343276475144,49.11286163330078,103900
2024-10-07 00:00:00+00:00,48.83694760264508,49.57600550593488,48.44278188394004,49.27052688598633,99100
2024-10-08 00:00:00+00:00,49.14242343455359,49.14242343455359,48.23584752627904,48.71869659423828,109300
2024-10-09 00:00:00+00:00,48.63986410869327,49.34936088948846,48.50190723665928,48.54132080078125,105000
2024-10-10 00:00:00+00:00,48.03876313079711,48.24569843903642,47.33912255967783,47.979637145996094,126800
2024-10-11 00:00:00+00:00,48.04861224405857,48.69898299551607,47.85153315983226,48.265403747558594,95200
2024-10-14 00:00:00+00:00,48.12745165313358,48.34424317811189,47.94022500095238,48.275264739990234,96700
2024-10-15 00:00:00+00:00,47.99934459260607,48.896067997987466,47.58547398660362,47.60518264770508,160700
2024-10-16 00:00:00+00:00,47.94022296837845,49.03402548037932,47.94022296837845,48.33438491821289,189700
2024-10-17 00:00:00+00:00,48.31467864329939,48.98475812606262,47.53620715633169,48.60044860839844,140600
2024-10-18 00:00:00+00:00,48.66942321314908,48.6989843247814,47.49678609020746,47.51649475097656,140300
2024-10-21 00:00:00+00:00,47.467226608594565,47.762852794651565,46.462111108555945,46.64933776855469,157800
2024-10-22 00:00:00+00:00,46.62962723188411,46.99422808524948,45.99896507718414,46.10736083984375,74400
2024-10-23 00:00:00+00:00,45.782171500405475,46.117211224957366,45.40771821223314,45.64421463012695,77800
2024-10-24 00:00:00+00:00,45.63436468058694,45.870861111445116,44.98399385716247,45.831443786621094,153600
2024-10-25 00:00:00+00:00,46.31429558153575,46.51137844220193,45.545676559884846,45.90042495727539,101200
2024-10-28 00:00:00+00:00,46.06794458217722,46.85627229380694,46.06794458217722,46.56064987182617,78200
2024-10-29 00:00:00+00:00,46.14677932508675,46.2748799941405,45.41757384097003,45.47669982910156,96200
2024-10-30 00:00:00+00:00,45.407716300631655,46.16647905522068,45.0628203804122,45.102237701416016,91500
2024-10-31 00:00:00+00:00,45.1022412310714,45.6540724911827,44.68836684622719,44.737640380859375,148600
2024-11-01 00:00:00+00:00,45.00369826627348,45.50625975465291,44.25478789805692,44.540557861328125,150200
2024-11-04 00:00:00+00:00,44.65880685958492,45.7526131968646,44.65880685958492,45.151512145996094,159600
2024-11-05 00:00:00+00:00,44.846033040697236,45.92013070407141,41.16059964239746,42.77667236328125,422200
2024-11-06 00:00:00+00:00,44.72778380039206,48.600447522556934,44.72778380039206,48.147159576416016,345100
2024-11-07 00:00:00+00:00,48.127453044706954,48.501910118939485,46.72816806154489,47.486934661865234,258000
2024-11-08 00:00:00+00:00,47.644597027759524,48.64971620691093,46.92524780091488,48.21613693237305,266800
2024-11-11 00:00:00+00:00,48.63986252685853,49.02417201761005,47.329264767072374,47.80226135253906,251300
2024-11-12 00:00:00+00:00,47.85153550614733,47.999344826564624,46.363563537597656,46.363563537597656,320900
2024-11-13 00:00:00+00:00,46.826708997472224,47.65445399587613,45.9004244493471,46.17633819580078,253300
2024-11-14 00:00:00+00:00,46.4226924282473,46.974519940163205,45.67377829201429,46.35371398925781,190100
2024-11-15 00:00:00+00:00,46.728164198764816,47.71357470072824,46.570498668812384,47.565765380859375,344800
2024-11-18 00:00:00+00:00,47.80226454212952,48.88621841197953,47.6248940999069,47.63474655151367,282100
2024-11-19 00:00:00+00:00,47.092766780878364,47.49678491907641,46.432539818042,46.50151824951172,158400
2024-11-20 00:00:00+00:00,46.35371583615301,46.89569091796875,46.12707184772254,46.89569091796875,167900
2024-11-21 00:00:00+00:00,47.013936681925884,47.67416370854908,46.76758404314944,47.19131088256836,146600
2024-11-22 00:00:00+00:00,47.29970607602713,48.304825281227856,47.01393611631417,47.50664138793945,251200
2024-11-25 00:00:00+00:00,48.14715912581936,48.955195460175446,48.08803314072884,48.3836555480957,457900
2024-11-26 00:00:00+00:00,48.01905700198935,48.18657875490685,46.93510687009698,47.12233352661133,191700
2024-11-27 00:00:00+00:00,47.54605922594039,47.87124651306981,46.96466684877442,47.23072814941406,194300
2024-11-29 00:00:00+00:00,47.368682503694245,47.644596241204916,46.501520209891474,47.04349899291992,130800
2024-12-02 00:00:00+00:00,46.87598086705839,47.78256055298547,46.570502234803264,47.64459991455078,313700
2024-12-03 00:00:00+00:00,47.752995635748846,47.87124761144163,46.540941077720504,47.16175079345703,316400
2024-12-04 00:00:00+00:00,47.3095588701532,47.65445481821478,46.15663033053974,46.2650260925293,198200
2024-12-05 00:00:00+00:00,46.09750480852025,46.11721347081165,44.92486759500396,45.46684265136719,325900
2024-12-06 00:00:00+00:00,45.604793808839,45.8807112872715,44.708070461778995,44.88544464111328,296200
2024-12-09 00:00:00+00:00,45.26976299270776,46.31429961385016,44.875600996100935,45.78217697143555,255300
2024-12-10 00:00:00+00:00,45.73290349662211,45.900425244903126,44.688366959875964,45.18107223510742,230600
2024-12-11 00:00:00+00:00,45.7821732140312,45.949694962098874,45.18107217756748,45.74275588989258,252700
2024-12-12 00:00:00+00:00,45.62450465853436,45.87085727954053,44.66865904517944,44.74748992919922,231800
2024-12-13 00:00:00+00:00,44.68836661660541,44.71793148904139,43.50587697236747,44.333621978759766,353600
2024-12-16 00:00:00+00:00,44.373035771954626,44.44201420958871,42.66827597506092,43.13142013549805,494100
2024-12-17 00:00:00+00:00,42.766820781869036,43.22010874762488,41.78141019942084,42.30367660522461,358000
2024-12-18 00:00:00+00:00,42.431779668357635,42.76681940597283,40.263875704908905,40.401832580566406,367700
2024-12-19 00:00:00+00:00,40.707309818199704,41.59417702824121,39.55437755839009,40.10620880126953,644300
2024-12-20 00:00:00+00:00,39.48540173382015,40.20475100784646,38.67736535702112,39.17007064819336,4010600
2024-12-23 00:00:00+00:00,39.17006809704977,39.76131290433152,38.8744456934089,39.544525146484375,409800
2024-12-24 00:00:00+00:00,39.39671246886661,39.94854371794928,39.32773403261164,39.830291748046875,108500
2024-12-26 00:00:00+00:00,39.83029163535972,40.28358333395078,39.58393900399096,39.90912628173828,235900
2024-12-27 00:00:00+00:00,39.57409116564117,40.23431824937062,39.367155833340426,39.47555160522461,172700
2024-12-30 00:00:00+00:00,39.15035902854798,39.56423339657632,38.82517551563686,39.219337463378906,249900
2024-12-31 00:00:00+00:00,39.25875358224766,40.27372517139323,39.25875358224766,39.9288330078125,204400
2025-01-02 00:00:00+00:00,40.37936300775346,41.082390610998374,39.58722321947094,39.7060432434082,240700
2025-01-03 00:00:00+00:00,39.706044199061765,39.85457206547349,38.904004296656,39.696144104003906,269000
2025-01-06 00:00:00+00:00,40.003097132538265,40.88435284262036,39.70604142050226,40.36946105957031,398600
2025-01-07 00:00:00+00:00,40.39916734005452,41.37944293376055,40.39916734005452,41.23091506958008,379500
2025-01-08 00:00:00+00:00,40.82494307005344,41.83492272278113,40.04270337178095,41.79531478881836,384700
2025-01-10 00:00:00+00:00,41.399245871767484,42.16168158631629,41.18140601697628,41.80521774291992,283900
2025-01-13 00:00:00+00:00,41.6863948244752,43.08254238913133,41.6863948244752,43.042938232421875,277900
2025-01-14 00:00:00+00:00,42.9736281738756,43.112252171658966,42.082468506381616,43.062744140625,245300
2025-01-15 00:00:00+00:00,43.56773022868281,44.53810194869156,43.16175834809527,44.40937805175781,283900
2025-01-16 00:00:00+00:00,44.181636158972125,44.5480038666958,43.31028431221929,43.7459602355957,249200
2025-01-17 00:00:00+00:00,44.04301442903553,44.1717383269158,43.63704254546284,43.963802337646484,185000
2025-01-21 00:00:00+00:00,44.31036157199581,44.54800539659357,42.983526012941084,43.4885139465332,275600
2025-01-22 00:00:00+00:00,43.19146260765321,43.50831852677057,42.59735870361328,42.59735870361328,167900
2025-01-23 00:00:00+00:00,42.39932489943961,42.85480483346583,41.92404099734,42.735984802246094,224600
