"('date', '')","('open', 'ACR')","('high', 'ACR')","('low', 'ACR')","('close', 'ACR')","('volume', 'ACR')"
2024-06-14 00:00:00+00:00,12.65999984741211,12.899999618530273,12.65999984741211,12.869999885559082,3100
2024-06-17 00:00:00+00:00,12.600000381469727,12.979999542236328,12.600000381469727,12.6899995803833,12600
2024-06-18 00:00:00+00:00,12.6899995803833,12.84000015258789,12.6899995803833,12.84000015258789,12200
2024-06-20 00:00:00+00:00,12.8100004196167,12.979999542236328,12.699999809265137,12.949999809265137,25000
2024-06-21 00:00:00+00:00,12.829999923706055,12.90999984741211,12.699999809265137,12.850000381469727,13500
2024-06-24 00:00:00+00:00,12.75,12.930000305175781,12.710000038146973,12.770000457763672,20600
2024-06-25 00:00:00+00:00,12.770000457763672,12.9399995803833,12.739999771118164,12.899999618530273,10300
2024-06-26 00:00:00+00:00,12.899999618530273,12.960000038146973,12.739999771118164,12.739999771118164,7000
2024-06-27 00:00:00+00:00,12.859999656677246,13.09000015258789,12.770000457763672,12.770000457763672,12400
2024-06-28 00:00:00+00:00,13.020000457763672,13.029999732971191,12.760000228881836,12.760000228881836,10500
2024-07-01 00:00:00+00:00,12.8100004196167,13.1899995803833,12.8100004196167,13.100000381469727,9300
2024-07-02 00:00:00+00:00,13.029999732971191,13.229999542236328,13.029999732971191,13.15999984741211,5700
2024-07-03 00:00:00+00:00,13.319999694824219,13.329999923706055,13.149999618530273,13.149999618530273,7400
2024-07-05 00:00:00+00:00,13.149999618530273,13.220000267028809,13.069999694824219,13.130000114440918,5300
2024-07-08 00:00:00+00:00,13.100000381469727,13.369999885559082,13.100000381469727,13.220000267028809,4700
2024-07-09 00:00:00+00:00,13.119999885559082,13.3100004196167,13.119999885559082,13.149999618530273,7900
2024-07-10 00:00:00+00:00,13.260000228881836,13.5,13.260000228881836,13.430000305175781,8900
2024-07-11 00:00:00+00:00,13.470000267028809,13.770000457763672,13.470000267028809,13.670000076293945,9400
2024-07-12 00:00:00+00:00,13.819999694824219,13.989999771118164,13.619999885559082,13.949999809265137,5900
2024-07-15 00:00:00+00:00,13.899999618530273,14.130000114440918,13.75,13.75,15300
2024-07-16 00:00:00+00:00,13.710000038146973,14.100000381469727,13.710000038146973,14.020000457763672,5700
2024-07-17 00:00:00+00:00,14.010000228881836,14.069999694824219,13.720000267028809,13.920000076293945,13600
2024-07-18 00:00:00+00:00,13.859999656677246,13.9399995803833,13.800000190734863,13.800000190734863,6400
2024-07-19 00:00:00+00:00,13.800000190734863,14.079999923706055,13.800000190734863,13.979999542236328,3200
2024-07-22 00:00:00+00:00,13.979999542236328,14.0,13.850000381469727,13.949999809265137,29900
2024-07-23 00:00:00+00:00,13.899999618530273,14.0,13.8100004196167,13.899999618530273,24600
2024-07-24 00:00:00+00:00,13.8100004196167,14.0,13.8100004196167,13.949999809265137,13700
2024-07-25 00:00:00+00:00,13.869999885559082,14.0,13.850000381469727,13.979999542236328,21000
2024-07-26 00:00:00+00:00,13.890000343322754,14.050000190734863,13.890000343322754,14.0,16200
2024-07-29 00:00:00+00:00,13.90999984741211,14.329999923706055,13.90999984741211,14.210000038146973,17900
2024-07-30 00:00:00+00:00,14.149999618530273,14.569999694824219,14.140000343322754,14.449999809265137,27300
2024-07-31 00:00:00+00:00,14.470000267028809,14.699999809265137,14.300000190734863,14.319999694824219,28800
2024-08-01 00:00:00+00:00,14.399999618530273,15.0,14.399999618530273,14.829999923706055,51400
2024-08-02 00:00:00+00:00,15.0,15.199999809265137,14.850000381469727,15.100000381469727,30300
2024-08-05 00:00:00+00:00,15.100000381469727,15.220000267028809,14.630000114440918,15.15999984741211,45300
2024-08-06 00:00:00+00:00,15.34000015258789,15.34000015258789,15.140000343322754,15.15999984741211,19100
2024-08-07 00:00:00+00:00,15.260000228881836,15.819999694824219,15.25,15.640000343322754,25800
2024-08-08 00:00:00+00:00,15.640000343322754,15.640000343322754,15.350000381469727,15.350000381469727,11800
2024-08-09 00:00:00+00:00,15.510000228881836,15.6899995803833,15.350000381469727,15.539999961853027,60300
2024-08-12 00:00:00+00:00,15.630000114440918,15.770000457763672,15.460000038146973,15.720000267028809,24900
2024-08-13 00:00:00+00:00,15.720000267028809,16.1299991607666,15.600000381469727,15.829999923706055,27600
2024-08-14 00:00:00+00:00,15.949999809265137,15.960000038146973,15.729999542236328,15.779999732971191,15800
2024-08-15 00:00:00+00:00,15.779999732971191,15.779999732971191,15.220000267028809,15.220000267028809,45700
2024-08-16 00:00:00+00:00,15.220000267028809,15.390000343322754,15.140000343322754,15.329999923706055,11900
2024-08-19 00:00:00+00:00,15.449999809265137,15.649999618530273,15.300000190734863,15.630000114440918,8700
2024-08-20 00:00:00+00:00,15.710000038146973,15.850000381469727,15.670000076293945,15.8100004196167,13300
2024-08-21 00:00:00+00:00,15.8100004196167,15.930000305175781,15.8100004196167,15.880000114440918,11300
2024-08-22 00:00:00+00:00,15.880000114440918,15.949999809265137,15.729999542236328,15.729999542236328,7100
2024-08-23 00:00:00+00:00,15.649999618530273,15.75,15.600000381469727,15.680000305175781,10500
2024-08-26 00:00:00+00:00,15.800000190734863,15.800000190734863,15.699999809265137,15.779999732971191,6900
2024-08-27 00:00:00+00:00,15.800000190734863,15.800000190734863,15.739999771118164,15.739999771118164,4800
2024-08-28 00:00:00+00:00,15.75,15.800000190734863,15.699999809265137,15.779999732971191,10600
2024-08-29 00:00:00+00:00,15.800000190734863,15.800000190734863,15.649999618530273,15.75,16200
2024-08-30 00:00:00+00:00,15.800000190734863,15.800000190734863,15.4399995803833,15.449999809265137,27800
2024-09-03 00:00:00+00:00,15.449999809265137,15.5,15.359999656677246,15.460000038146973,15700
2024-09-04 00:00:00+00:00,15.489999771118164,15.489999771118164,15.350000381469727,15.470000267028809,6500
2024-09-05 00:00:00+00:00,15.40999984741211,15.710000038146973,15.40999984741211,15.670000076293945,7600
2024-09-06 00:00:00+00:00,15.670000076293945,15.670000076293945,15.489999771118164,15.550000190734863,3900
2024-09-09 00:00:00+00:00,15.550000190734863,15.65999984741211,15.25,15.380000114440918,20200
2024-09-10 00:00:00+00:00,15.470000267028809,15.579999923706055,15.199999809265137,15.260000228881836,11900
2024-09-11 00:00:00+00:00,15.199999809265137,15.470000267028809,15.170000076293945,15.470000267028809,15200
2024-09-12 00:00:00+00:00,15.380000114440918,15.5,15.199999809265137,15.449999809265137,21000
2024-09-13 00:00:00+00:00,15.390000343322754,15.479999542236328,15.3100004196167,15.380000114440918,13700
2024-09-16 00:00:00+00:00,15.399999618530273,15.40999984741211,15.279999732971191,15.350000381469727,13300
2024-09-17 00:00:00+00:00,15.319999694824219,15.420000076293945,15.300000190734863,15.369999885559082,21200
2024-09-18 00:00:00+00:00,15.420000076293945,15.449999809265137,15.329999923706055,15.329999923706055,15300
2024-09-19 00:00:00+00:00,15.460000038146973,15.479999542236328,15.34000015258789,15.449999809265137,8300
2024-09-20 00:00:00+00:00,15.329999923706055,15.789999961853027,15.279999732971191,15.789999961853027,58000
2024-09-23 00:00:00+00:00,15.720000267028809,15.949999809265137,15.649999618530273,15.949999809265137,20400
2024-09-24 00:00:00+00:00,15.949999809265137,15.989999771118164,15.720000267028809,15.819999694824219,26000
2024-09-25 00:00:00+00:00,15.899999618530273,15.960000038146973,15.670000076293945,15.739999771118164,19800
2024-09-26 00:00:00+00:00,15.75,15.890000343322754,15.550000190734863,15.609999656677246,20600
2024-09-27 00:00:00+00:00,15.529999732971191,15.760000228881836,15.470000267028809,15.529999732971191,14700
2024-09-30 00:00:00+00:00,15.520000457763672,15.869999885559082,15.460000038146973,15.65999984741211,12300
2024-10-01 00:00:00+00:00,15.75,15.800000190734863,15.680000305175781,15.760000228881836,6000
2024-10-02 00:00:00+00:00,15.819999694824219,15.819999694824219,15.649999618530273,15.649999618530273,21600
2024-10-03 00:00:00+00:00,15.649999618530273,15.899999618530273,15.600000381469727,15.779999732971191,13600
2024-10-04 00:00:00+00:00,15.890000343322754,15.899999618530273,15.65999984741211,15.670000076293945,21900
2024-10-07 00:00:00+00:00,15.649999618530273,15.710000038146973,15.180000305175781,15.199999809265137,29700
2024-10-08 00:00:00+00:00,15.25,15.369999885559082,15.15999984741211,15.3100004196167,16500
2024-10-09 00:00:00+00:00,15.430000305175781,15.960000038146973,15.430000305175781,15.8100004196167,18000
2024-10-10 00:00:00+00:00,15.699999809265137,15.899999618530273,15.619999885559082,15.859999656677246,11200
2024-10-11 00:00:00+00:00,15.770000457763672,15.949999809265137,15.770000457763672,15.779999732971191,10500
2024-10-14 00:00:00+00:00,15.720000267028809,15.720000267028809,15.479999542236328,15.510000228881836,10800
2024-10-15 00:00:00+00:00,15.550000190734863,15.710000038146973,15.489999771118164,15.489999771118164,17300
2024-10-16 00:00:00+00:00,15.489999771118164,15.489999771118164,15.210000038146973,15.210000038146973,14600
2024-10-17 00:00:00+00:00,15.210000038146973,15.34000015258789,15.210000038146973,15.34000015258789,11300
2024-10-18 00:00:00+00:00,15.369999885559082,15.670000076293945,15.369999885559082,15.670000076293945,7800
2024-10-21 00:00:00+00:00,15.65999984741211,15.65999984741211,15.359999656677246,15.430000305175781,9700
2024-10-22 00:00:00+00:00,15.5,15.5,15.229999542236328,15.479999542236328,17200
2024-10-23 00:00:00+00:00,15.369999885559082,15.479999542236328,15.199999809265137,15.289999961853027,10000
2024-10-24 00:00:00+00:00,15.289999961853027,15.350000381469727,15.260000228881836,15.319999694824219,11400
2024-10-25 00:00:00+00:00,15.210000038146973,15.25,15.15999984741211,15.15999984741211,10100
2024-10-28 00:00:00+00:00,15.149999618530273,15.319999694824219,15.119999885559082,15.119999885559082,25000
2024-10-29 00:00:00+00:00,15.130000114440918,15.25,14.869999885559082,14.869999885559082,16900
2024-10-30 00:00:00+00:00,14.970000267028809,15.199999809265137,14.970000267028809,15.170000076293945,41200
2024-10-31 00:00:00+00:00,15.170000076293945,15.520000457763672,15.100000381469727,15.300000190734863,30700
2024-11-01 00:00:00+00:00,15.300000190734863,15.430000305175781,15.300000190734863,15.390000343322754,18200
2024-11-04 00:00:00+00:00,15.5,15.720000267028809,15.369999885559082,15.720000267028809,19800
2024-11-05 00:00:00+00:00,15.609999656677246,15.619999885559082,15.539999961853027,15.579999923706055,24400
2024-11-06 00:00:00+00:00,16.040000915527344,16.93000030517578,16.040000915527344,16.1299991607666,92600
2024-11-07 00:00:00+00:00,16.190000534057617,16.219999313354492,16.0,16.0,23200
2024-11-08 00:00:00+00:00,15.880000114440918,16.149999618530273,15.710000038146973,16.149999618530273,24100
2024-11-11 00:00:00+00:00,16.1200008392334,16.149999618530273,16.020000457763672,16.100000381469727,18300
2024-11-12 00:00:00+00:00,16.020000457763672,16.239999771118164,16.020000457763672,16.239999771118164,17700
2024-11-13 00:00:00+00:00,16.110000610351562,16.239999771118164,16.0,16.229999542236328,15500
2024-11-14 00:00:00+00:00,16.200000762939453,16.219999313354492,16.059999465942383,16.139999389648438,8800
2024-11-15 00:00:00+00:00,16.190000534057617,16.780000686645508,16.09000015258789,16.739999771118164,32800
2024-11-18 00:00:00+00:00,16.739999771118164,16.809999465942383,16.329999923706055,16.329999923706055,26300
2024-11-19 00:00:00+00:00,16.479999542236328,16.639999389648438,16.030000686645508,16.639999389648438,15700
2024-11-20 00:00:00+00:00,16.3799991607666,16.739999771118164,16.3799991607666,16.739999771118164,12100
2024-11-21 00:00:00+00:00,16.75,16.760000228881836,16.549999237060547,16.739999771118164,21100
2024-11-22 00:00:00+00:00,16.6299991607666,16.799999237060547,16.600000381469727,16.75,17100
2024-11-25 00:00:00+00:00,16.649999618530273,17.329999923706055,16.649999618530273,17.299999237060547,26400
2024-11-26 00:00:00+00:00,17.360000610351562,17.360000610351562,16.940000534057617,17.34000015258789,14100
2024-11-27 00:00:00+00:00,17.200000762939453,17.399999618530273,17.200000762939453,17.360000610351562,12400
2024-11-29 00:00:00+00:00,17.459999084472656,17.459999084472656,17.329999923706055,17.3700008392334,5200
2024-12-02 00:00:00+00:00,17.360000610351562,17.360000610351562,17.100000381469727,17.270000457763672,11400
2024-12-03 00:00:00+00:00,17.139999389648438,17.770000457763672,17.139999389648438,17.700000762939453,15400
2024-12-04 00:00:00+00:00,17.59000015258789,17.75,17.579999923706055,17.6200008392334,15500
2024-12-05 00:00:00+00:00,17.690000534057617,17.690000534057617,17.579999923706055,17.6200008392334,10900
2024-12-06 00:00:00+00:00,17.600000381469727,17.600000381469727,17.360000610351562,17.3700008392334,10000
2024-12-09 00:00:00+00:00,17.270000457763672,17.43000030517578,17.270000457763672,17.420000076293945,10800
2024-12-10 00:00:00+00:00,17.399999618530273,17.399999618530273,17.200000762939453,17.239999771118164,11600
2024-12-11 00:00:00+00:00,17.15999984741211,17.299999237060547,17.1299991607666,17.239999771118164,12000
2024-12-12 00:00:00+00:00,17.299999237060547,17.3700008392334,17.139999389648438,17.139999389648438,15100
2024-12-13 00:00:00+00:00,17.1299991607666,17.530000686645508,17.09000015258789,17.1299991607666,15700
2024-12-16 00:00:00+00:00,17.219999313354492,17.290000915527344,17.149999618530273,17.170000076293945,9600
2024-12-17 00:00:00+00:00,17.299999237060547,17.309999465942383,17.0,17.010000228881836,16700
2024-12-18 00:00:00+00:00,17.100000381469727,17.100000381469727,15.8100004196167,15.8100004196167,26600
2024-12-19 00:00:00+00:00,15.979999542236328,15.979999542236328,14.9399995803833,15.3100004196167,20000
2024-12-20 00:00:00+00:00,15.479999542236328,16.020000457763672,15.479999542236328,15.960000038146973,19600
2024-12-23 00:00:00+00:00,16.010000228881836,16.049999237060547,15.350000381469727,15.460000038146973,16800
2024-12-24 00:00:00+00:00,15.359999656677246,15.9399995803833,15.359999656677246,15.800000190734863,8600
2024-12-26 00:00:00+00:00,15.75,16.170000076293945,15.710000038146973,16.170000076293945,9100
2024-12-27 00:00:00+00:00,16.049999237060547,16.360000610351562,15.979999542236328,16.280000686645508,11900
2024-12-30 00:00:00+00:00,16.1299991607666,16.1299991607666,15.850000381469727,15.850000381469727,13300
2024-12-31 00:00:00+00:00,16.049999237060547,16.209999084472656,15.6899995803833,16.149999618530273,16200
2025-01-02 00:00:00+00:00,16.100000381469727,16.579999923706055,16.059999465942383,16.479999542236328,12000
2025-01-03 00:00:00+00:00,16.479999542236328,16.940000534057617,16.299999237060547,16.850000381469727,8900
2025-01-06 00:00:00+00:00,17.0,17.389999389648438,16.8799991607666,17.3799991607666,20700
2025-01-07 00:00:00+00:00,17.299999237060547,17.399999618530273,17.100000381469727,17.25,14900
2025-01-08 00:00:00+00:00,17.280000686645508,17.5,17.200000762939453,17.420000076293945,17600
2025-01-10 00:00:00+00:00,17.200000762939453,17.440000534057617,17.100000381469727,17.389999389648438,14300
2025-01-13 00:00:00+00:00,17.469999313354492,17.469999313354492,17.100000381469727,17.239999771118164,23900
2025-01-14 00:00:00+00:00,17.15999984741211,17.65999984741211,17.1299991607666,17.389999389648438,31300
2025-01-15 00:00:00+00:00,17.5,17.510000228881836,17.309999465942383,17.309999465942383,14300
2025-01-16 00:00:00+00:00,17.440000534057617,17.709999084472656,17.0,17.700000762939453,14000
2025-01-17 00:00:00+00:00,17.75,17.780000686645508,17.549999237060547,17.68000030517578,13400
2025-01-21 00:00:00+00:00,17.68000030517578,18.100000381469727,17.600000381469727,17.799999237060547,47300
2025-01-22 00:00:00+00:00,17.829999923706055,18.040000915527344,17.709999084472656,17.959999084472656,21400
2025-01-23 00:00:00+00:00,18.110000610351562,18.149999618530273,17.950000762939453,17.950000762939453,21400
2025-01-24 00:00:00+00:00,17.950000762939453,18.049999237060547,17.520000457763672,17.6299991607666,14600
2025-01-27 00:00:00+00:00,17.790000915527344,17.790000915527344,17.450000762939453,17.530000686645508,15900
2025-01-28 00:00:00+00:00,17.399999618530273,17.5,17.1200008392334,17.190000534057617,12600
2025-01-29 00:00:00+00:00,17.139999389648438,17.600000381469727,15.640000343322754,17.360000610351562,14600
2025-01-30 00:00:00+00:00,17.350000381469727,17.68000030517578,17.350000381469727,17.600000381469727,8000
2025-01-31 00:00:00+00:00,17.600000381469727,17.75,17.100000381469727,17.68000030517578,8000
