"('date', '')","('open', 'CUBB')","('high', 'CUBB')","('low', 'CUBB')","('close', 'CUBB')","('volume', 'CUBB')"
2020-08-11 00:00:00+00:00,15.582108411470442,15.797528709667825,15.546204115364974,15.564155578613281,8700
2020-08-12 00:00:00+00:00,15.560568538312406,15.72572422027588,15.499531909129066,15.725724220275879,6600
2020-08-13 00:00:00+00:00,15.783165287184076,15.790346145629883,15.768803570292464,15.790346145629883,1000
2020-08-14 00:00:00+00:00,15.775984119722194,15.790345836332493,15.523224207580855,15.783164978027344,7200
2020-08-17 00:00:00+00:00,15.790344025057951,16.0560302734375,15.789626350192362,16.0560302734375,8200
2020-08-18 00:00:00+00:00,15.941146258179037,16.156566598312892,15.941146258179037,16.041675567626953,8100
2020-08-19 00:00:00+00:00,16.120663098770848,16.354034897453126,16.05747207538607,16.257095336914062,16200
2020-08-20 00:00:00+00:00,16.314539240876044,16.47969627380371,16.14938357755732,16.47969627380371,10700
2020-08-21 00:00:00+00:00,16.436612711771154,16.472517013549805,16.33608340600908,16.472517013549805,4200
2020-08-24 00:00:00+00:00,16.47969627380371,16.47969627380371,16.458871369911375,16.47969627380371,4500
2020-08-25 00:00:00+00:00,16.479694137590077,16.50841620289199,16.41506777864982,16.486873626708984,7300
2020-08-26 00:00:00+00:00,16.565865177725712,16.587407758427183,16.483287339450307,16.58022689819336,5600
2020-08-27 00:00:00+00:00,16.601765944194685,16.601765944194685,16.19246521566567,16.37198257446289,6800
2020-08-28 00:00:00+00:00,16.573045358054756,16.587407077933218,16.336082458496094,16.336082458496094,2400
2020-08-31 00:00:00+00:00,16.39352760685708,16.39352760685708,16.156564712524414,16.156564712524414,2800
2020-09-01 00:00:00+00:00,16.33608439407997,16.508420944213867,16.33608439407997,16.508420944213867,5400
2020-09-02 00:00:00+00:00,16.443789175023678,16.59458446295289,16.336079037707783,16.515596389770508,4700
2020-09-03 00:00:00+00:00,16.522775162456224,16.522775162456224,16.049567197275607,16.22836685180664,3800
2020-09-04 00:00:00+00:00,16.23555440856658,16.26427648092587,16.149385452270508,16.149385452270508,4900
2020-09-08 00:00:00+00:00,16.156561741103747,16.156561741103747,16.005767822265625,16.005767822265625,1400
2020-09-09 00:00:00+00:00,16.15656632452139,16.219038304278097,16.145795718579954,16.206830978393555,4600
2020-09-10 00:00:00+00:00,16.235557145659804,16.328905608576154,16.08476178912192,16.308799743652344,3800
2020-09-11 00:00:00+00:00,16.407886074540333,16.407886074540333,16.003613199302354,16.01294708251953,3600
2020-09-14 00:00:00+00:00,16.367269624290117,16.367269624290117,16.079292841473762,16.097518920898438,2500
2020-09-15 00:00:00+00:00,16.126686155574262,16.336653929494215,15.988165411185136,16.046489715576172,1900
2020-09-16 00:00:00+00:00,16.31623462164519,16.32352533151225,16.18135996550639,16.206876754760742,5000
2020-09-17 00:00:00+00:00,16.35998023817527,16.425595241861924,16.257911682128906,16.257911682128906,1000
2020-09-18 00:00:00+00:00,16.41830852243319,16.41830852243319,16.002747658441713,16.039199829101562,4500
2020-09-21 00:00:00+00:00,16.03919919214078,16.112104921126374,15.82777271713868,15.973584175109863,3200
2020-09-22 00:00:00+00:00,16.23166593521652,16.403722805586394,15.966289919325261,16.32352638244629,7200
2020-09-23 00:00:00+00:00,16.376749336277378,16.513082716206352,16.06981776322886,16.133974075317383,8800
2020-09-24 00:00:00+00:00,16.243330925288234,16.403722376815217,15.973580212133866,16.292905807495117,1900
2020-09-25 00:00:00+00:00,16.199588775634766,16.199588775634766,16.199588775634766,16.199588775634766,400
2020-09-28 00:00:00+00:00,16.36581268001644,16.47662925720215,16.359980667710097,16.47662925720215,6800
2020-09-29 00:00:00+00:00,16.421951064240798,16.447467858522327,16.338109970092773,16.338109970092773,5200
2020-09-30 00:00:00+00:00,16.35269092752978,16.469339523944573,16.14855518852341,16.199588775634766,11500
2020-10-01 00:00:00+00:00,16.199588775634766,16.199588775634766,16.199588775634766,16.199588775634766,0
2020-10-02 00:00:00+00:00,16.199588775634766,16.199588775634766,16.199588775634766,16.199588775634766,0
2020-10-05 00:00:00+00:00,16.35268783569336,16.35268783569336,16.33810641625821,16.35268783569336,900
2020-10-06 00:00:00+00:00,16.367268672099772,16.549532236864533,16.367268672099772,16.513078689575195,1300
2020-10-07 00:00:00+00:00,16.549536360890894,16.950515747070312,16.476630638705277,16.950515747070312,8600
2020-10-08 00:00:00+00:00,17.05987051089243,17.51407214525498,17.05987051089243,17.39086151123047,5600
2020-10-09 00:00:00+00:00,17.453566084358073,17.453566084358073,17.374828338623047,17.374828338623047,300
2020-10-12 00:00:00+00:00,17.35149513324973,17.35149513324973,16.950515747070312,16.950515747070312,700
2020-10-13 00:00:00+00:00,17.059872101758266,17.41710857874295,17.059872101758266,17.278589248657227,1900
2020-10-14 00:00:00+00:00,17.278588686562117,17.417108012141625,17.278588686562117,17.329622268676758,5300
2020-10-15 00:00:00+00:00,17.278588686562117,17.329622268676758,16.715757803878645,17.329622268676758,2600
2020-10-16 00:00:00+00:00,17.329622268676758,17.329622268676758,16.768250084294056,17.329622268676758,2000
2020-10-19 00:00:00+00:00,17.329622832432058,17.329622832432058,16.877608507956232,17.278589248657227,6800
2020-10-20 00:00:00+00:00,17.096324033426747,17.41710692689121,17.096324033426747,17.351491928100586,9500
2020-10-21 00:00:00+00:00,17.278587678390704,17.38794554662138,17.125485550419164,17.132776260375977,31300
2020-10-22 00:00:00+00:00,17.176519429441736,17.788925170898438,17.169228719357637,17.788925170898438,39500
2020-10-23 00:00:00+00:00,17.767055199594807,17.788925940232208,17.644573211669922,17.644573211669922,10300
2020-10-26 00:00:00+00:00,17.657699776483597,17.78892981110696,17.48272686050615,17.781639099121094,6200
2020-10-27 00:00:00+00:00,17.781637520806065,17.781637520806065,17.154651641845703,17.154651641845703,6600
2020-10-28 00:00:00+00:00,17.329622969449545,17.329622969449545,16.928642225578177,16.979677200317383,5900
2020-10-29 00:00:00+00:00,17.774348316958175,17.774348316958175,16.739090858591545,17.0452938079834,42100
2020-10-30 00:00:00+00:00,17.205681601826466,17.708729453614097,17.068619594912196,17.3879451751709,13900
2020-11-02 00:00:00+00:00,17.708730918236494,18.10314820000156,17.686858787024345,17.861831665039062,30600
2020-11-03 00:00:00+00:00,17.920155876285833,18.080547332763672,17.920155876285833,18.080547332763672,4400
2020-11-04 00:00:00+00:00,18.007642261681898,18.007642261681898,17.869121551513672,17.869121551513672,1900
2020-11-05 00:00:00+00:00,18.1388712814638,18.22635841369629,17.98649919211297,18.22635841369629,9000
2020-11-06 00:00:00+00:00,18.153452701929346,18.22635841369629,18.102419120860723,18.22635841369629,4400
2020-11-09 00:00:00+00:00,18.22635841369629,18.22635841369629,18.16074341216212,18.22635841369629,28700
2020-11-10 00:00:00+00:00,18.211775106814134,18.408620091026997,18.20448439733655,18.334985733032227,13500
2020-11-11 00:00:00+00:00,18.277389787960047,18.29197120666504,18.166573230699104,18.29197120666504,14200
2020-11-12 00:00:00+00:00,18.2518752042306,18.277391994764912,18.153452701929346,18.22635841369629,4600
2020-11-13 00:00:00+00:00,18.2628116607666,18.2628116607666,18.153453781890807,18.2628116607666,26000
2020-11-16 00:00:00+00:00,18.262813257259054,18.33571897973646,18.25843994292555,18.328428268432617,19000
2020-11-17 00:00:00+00:00,18.37217170978657,18.37217170978657,18.153454552193317,18.335718154907227,20800
2020-11-18 00:00:00+00:00,18.335715592561616,18.590884878814354,18.299263433337256,18.58724021911621,14400
2020-11-19 00:00:00+00:00,18.59088633320119,18.59088633320119,18.33571702698626,18.40862274169922,9500
2020-11-20 00:00:00+00:00,18.29197553713794,18.408624133272212,18.197197683678247,18.350299835205078,26400
2020-11-23 00:00:00+00:00,18.306559304144766,18.51798439025879,18.262815032070584,18.51798439025879,11100
2020-11-24 00:00:00+00:00,18.445074947044027,18.59088637681199,18.299264907836914,18.299264907836914,13700
2020-11-25 00:00:00+00:00,18.34301169370872,18.517984612421227,18.32113955740923,18.32697296142578,18100
2020-11-27 00:00:00+00:00,18.335715140626885,18.466945135497234,18.335715140626885,18.3393611907959,1800
2020-11-30 00:00:00+00:00,18.32842631645888,18.547143460597756,18.299264864910207,18.40862274169922,11000
2020-12-01 00:00:00+00:00,18.415912631172358,18.663791215808498,18.410080619234805,18.4450740814209,8000
2020-12-02 00:00:00+00:00,18.48153171529862,18.67108605075248,18.430498123168945,18.430498123168945,8600
2020-12-03 00:00:00+00:00,18.466946209021057,18.627337661763885,18.415912628173828,18.415912628173828,2300
2020-12-04 00:00:00+00:00,18.43778614938002,18.481529023325248,18.328426878675607,18.357589721679688,12700
2020-12-07 00:00:00+00:00,18.35759289767018,18.558082611046224,18.35759289767018,18.51798439025879,5400
2020-12-08 00:00:00+00:00,18.423207915220324,18.51798439025879,18.408626491195598,18.51798439025879,3400
2020-12-09 00:00:00+00:00,18.474239195433096,18.948124292408604,18.469135836719587,18.773151397705078,10300
2020-12-10 00:00:00+00:00,18.6419207029958,18.88250859830845,18.510690689086914,18.510690689086914,6900
2020-12-11 00:00:00+00:00,18.466947555541992,18.70024473674639,18.466947555541992,18.466947555541992,5200
2020-12-14 00:00:00+00:00,18.72997726868452,18.72997726868452,18.220166849599625,18.44699478149414,20700
2020-12-15 00:00:00+00:00,18.390103157579432,18.57777214050293,18.321390737501307,18.57777214050293,8300
2020-12-16 00:00:00+00:00,18.509060409559307,18.678258302962995,18.449212196660408,18.52309799194336,8900
2020-12-17 00:00:00+00:00,18.537874208670374,19.210232223761693,18.515708048772968,19.077238082885742,12900
2020-12-18 00:00:00+00:00,18.956806598934666,19.0550753163834,18.8851375579834,18.8851375579834,2700
2020-12-21 00:00:00+00:00,18.803867514117915,18.924301004152788,18.72998170397459,18.766923904418945,10800
2020-12-22 00:00:00+00:00,18.729977002571097,19.136346742474764,18.729977002571097,18.73736572265625,8100
2020-12-23 00:00:00+00:00,18.914692996120717,19.1363489876643,18.914692996120717,18.98857879638672,2300
2020-12-24 00:00:00+00:00,18.988580380503056,19.061726328297933,18.988580380503056,19.03291130065918,3100
2020-12-28 00:00:00+00:00,19.136344437663976,19.136344437663976,18.71519730831361,18.7299747467041,8200
2020-12-29 00:00:00+00:00,18.818639551637617,19.37278089613023,18.818639551637617,19.09940528869629,84100
2020-12-30 00:00:00+00:00,19.158517632582157,19.284123086530716,19.029217113051654,19.036605834960938,7200
2020-12-31 00:00:00+00:00,19.14004367281849,19.25456532216572,18.92947006225586,18.92947006225586,3600
2021-01-04 00:00:00+00:00,19.01517830389943,19.025522232055664,18.98858003414183,19.025522232055664,4900
2021-01-05 00:00:00+00:00,18.951635360717773,19.080935864650534,18.951635360717773,18.951635360717773,3600
2021-01-06 00:00:00+00:00,18.97380402533907,19.089065551757812,18.80386764728419,19.089065551757812,3800
2021-01-07 00:00:00+00:00,19.09201791952614,19.09201791952614,18.926513671875,18.926513671875,4600
2021-01-08 00:00:00+00:00,18.744757863848772,19.025522232055664,18.656094615899242,19.025522232055664,7800
2021-01-11 00:00:00+00:00,18.914689328880534,18.9257717035327,18.656089782714844,18.656089782714844,11500
2021-01-12 00:00:00+00:00,18.66348380908147,18.877751099055786,18.493547439575195,18.493547439575195,7800
2021-01-13 00:00:00+00:00,18.6265383122409,18.92947023094298,18.582207396268032,18.892526626586914,8200
