"('date', '')","('open', 'ATRC')","('high', 'ATRC')","('low', 'ATRC')","('close', 'ATRC')","('volume', 'ATRC')"
2025-01-30 00:00:00+00:00,42.869998931884766,42.869998931884766,39.709999084472656,40.599998474121094,769100
2025-01-31 00:00:00+00:00,40.709999084472656,41.18000030517578,39.810001373291016,39.869998931884766,418500
2025-02-03 00:00:00+00:00,39.0099983215332,40.27000045776367,38.900001525878906,39.70000076293945,373100
2025-02-04 00:00:00+00:00,39.61000061035156,40.91999816894531,39.11000061035156,40.650001525878906,491000
2025-02-05 00:00:00+00:00,40.709999084472656,41.349998474121094,40.130001068115234,41.33000183105469,358000
2025-02-06 00:00:00+00:00,41.43000030517578,41.77000045776367,40.4900016784668,40.959999084472656,435000
2025-02-07 00:00:00+00:00,40.939998626708984,41.33000183105469,40.31999969482422,41.0,480300
2025-02-10 00:00:00+00:00,41.47999954223633,42.04999923706055,40.93000030517578,42.02000045776367,488300
2025-02-11 00:00:00+00:00,41.93000030517578,41.93000030517578,40.97999954223633,41.5099983215332,518300
2025-02-12 00:00:00+00:00,40.66999816894531,42.68000030517578,40.369998931884766,42.36000061035156,535000
2025-02-13 00:00:00+00:00,42.0,42.08000183105469,38.099998474121094,39.59000015258789,1285000
2025-02-14 00:00:00+00:00,39.810001373291016,41.130001068115234,39.279998779296875,40.939998626708984,577600
2025-02-18 00:00:00+00:00,40.540000915527344,40.77000045776367,37.720001220703125,38.220001220703125,822000
2025-02-19 00:00:00+00:00,38.209999084472656,39.18000030517578,37.79999923706055,39.0099983215332,452300
2025-02-20 00:00:00+00:00,38.849998474121094,39.63999938964844,37.83000183105469,39.15999984741211,483400
2025-02-21 00:00:00+00:00,39.31999969482422,39.90999984741211,38.150001525878906,38.38999938964844,475400
2025-02-24 00:00:00+00:00,38.29999923706055,39.52000045776367,38.02000045776367,39.189998626708984,464700
2025-02-25 00:00:00+00:00,39.220001220703125,39.93000030517578,38.45000076293945,39.43000030517578,532800
2025-02-26 00:00:00+00:00,39.54999923706055,40.66999816894531,39.5,39.93000030517578,477900
2025-02-27 00:00:00+00:00,39.790000915527344,39.790000915527344,38.209999084472656,38.5,520300
2025-02-28 00:00:00+00:00,38.349998474121094,38.93000030517578,37.599998474121094,38.7400016784668,675000
2025-03-03 00:00:00+00:00,38.709999084472656,39.709999084472656,37.83000183105469,38.959999084472656,598500
2025-03-04 00:00:00+00:00,38.220001220703125,38.66999816894531,36.68000030517578,38.15999984741211,456000
2025-03-05 00:00:00+00:00,37.97999954223633,38.599998474121094,37.599998474121094,37.849998474121094,642900
2025-03-06 00:00:00+00:00,36.970001220703125,38.20000076293945,35.939998626708984,36.25,540000
2025-03-07 00:00:00+00:00,36.150001525878906,36.150001525878906,33.83000183105469,34.52000045776367,743600
2025-03-10 00:00:00+00:00,33.790000915527344,34.22999954223633,32.779998779296875,33.540000915527344,834200
2025-03-11 00:00:00+00:00,33.88999938964844,34.279998779296875,33.189998626708984,33.939998626708984,743400
2025-03-12 00:00:00+00:00,34.540000915527344,34.540000915527344,32.61000061035156,32.689998626708984,885600
2025-03-13 00:00:00+00:00,32.869998931884766,33.689998626708984,32.279998779296875,32.7599983215332,573600
2025-03-14 00:00:00+00:00,33.099998474121094,33.7599983215332,32.5099983215332,33.310001373291016,624300
2025-03-17 00:00:00+00:00,33.16999816894531,33.81999969482422,32.70000076293945,33.779998779296875,675700
2025-03-18 00:00:00+00:00,33.380001068115234,34.5,33.380001068115234,33.93000030517578,412500
2025-03-19 00:00:00+00:00,33.95000076293945,35.16999816894531,33.810001373291016,34.81999969482422,337800
2025-03-20 00:00:00+00:00,34.369998931884766,35.349998474121094,34.220001220703125,34.81999969482422,333800
2025-03-21 00:00:00+00:00,34.529998779296875,35.2400016784668,33.45000076293945,33.540000915527344,956500
2025-03-24 00:00:00+00:00,34.2599983215332,35.59000015258789,34.2599983215332,35.09000015258789,840000
2025-03-25 00:00:00+00:00,35.04999923706055,35.189998626708984,34.02000045776367,34.849998474121094,572900
2025-03-26 00:00:00+00:00,34.849998474121094,35.630001068115234,32.099998474121094,33.619998931884766,1072500
2025-03-27 00:00:00+00:00,33.83000183105469,35.09000015258789,33.130001068115234,34.369998931884766,616100
2025-03-28 00:00:00+00:00,33.83000183105469,34.119998931884766,31.520000457763672,31.829999923706055,538800
2025-03-31 00:00:00+00:00,31.399999618530273,32.54999923706055,31.020000457763672,32.2599983215332,474800
2025-04-01 00:00:00+00:00,32.08000183105469,33.439998626708984,31.350000381469727,33.36000061035156,642400
2025-04-02 00:00:00+00:00,32.52000045776367,34.29999923706055,32.33000183105469,34.130001068115234,467000
2025-04-03 00:00:00+00:00,32.130001068115234,33.47999954223633,31.540000915527344,32.91999816894531,464000
2025-04-04 00:00:00+00:00,31.5,32.150001525878906,30.559999465942383,31.309999465942383,529000
2025-04-07 00:00:00+00:00,29.8700008392334,33.099998474121094,29.479999542236328,31.59000015258789,691000
2025-04-08 00:00:00+00:00,33.029998779296875,33.459999084472656,30.049999237060547,30.610000610351562,541600
2025-04-09 00:00:00+00:00,30.190000534057617,34.310001373291016,30.190000534057617,33.099998474121094,677600
2025-04-10 00:00:00+00:00,32.95000076293945,33.279998779296875,30.959999084472656,31.639999389648438,333600
2025-04-11 00:00:00+00:00,31.719999313354492,32.59000015258789,31.139999389648438,32.06999969482422,331600
2025-04-14 00:00:00+00:00,32.79999923706055,32.900001525878906,32.099998474121094,32.619998931884766,252300
2025-04-15 00:00:00+00:00,32.43000030517578,33.560001373291016,31.959999084472656,32.36000061035156,398400
2025-04-16 00:00:00+00:00,31.950000762939453,32.45000076293945,31.34000015258789,32.08000183105469,286300
2025-04-17 00:00:00+00:00,32.72999954223633,33.5,31.170000076293945,32.0099983215332,450300
2025-04-21 00:00:00+00:00,31.600000381469727,31.850000381469727,30.780000686645508,31.739999771118164,543900
2025-04-22 00:00:00+00:00,31.700000762939453,32.41999816894531,31.549999237060547,31.969999313354492,687800
2025-04-23 00:00:00+00:00,32.970001220703125,34.22999954223633,32.15999984741211,32.4900016784668,449700
2025-04-24 00:00:00+00:00,32.599998474121094,33.81999969482422,32.599998474121094,33.75,526000
2025-04-25 00:00:00+00:00,33.529998779296875,33.56999969482422,32.630001068115234,33.400001525878906,426200
2025-04-28 00:00:00+00:00,33.4900016784668,34.09000015258789,33.15999984741211,33.66999816894531,719000
2025-04-29 00:00:00+00:00,33.470001220703125,35.599998474121094,33.470001220703125,34.650001525878906,1122800
2025-04-30 00:00:00+00:00,31.18000030517578,31.979999542236328,28.639999389648438,29.90999984741211,2416100
2025-05-01 00:00:00+00:00,29.920000076293945,30.360000610351562,28.290000915527344,29.290000915527344,1371500
2025-05-02 00:00:00+00:00,29.8799991607666,30.6299991607666,29.309999465942383,30.020000457763672,855100
2025-05-05 00:00:00+00:00,29.979999542236328,30.1200008392334,28.850000381469727,29.06999969482422,807000
2025-05-06 00:00:00+00:00,28.600000381469727,30.239999771118164,28.520000457763672,29.850000381469727,1117500
2025-05-07 00:00:00+00:00,29.950000762939453,30.549999237060547,29.6200008392334,30.309999465942383,521200
2025-05-08 00:00:00+00:00,30.850000381469727,31.81999969482422,30.139999389648438,31.18000030517578,1092800
2025-05-09 00:00:00+00:00,31.299999237060547,31.59000015258789,30.40999984741211,30.989999771118164,625200
2025-05-12 00:00:00+00:00,32.290000915527344,32.90999984741211,31.559999465942383,31.809999465942383,596100
2025-05-13 00:00:00+00:00,32.310001373291016,32.900001525878906,31.43000030517578,31.479999542236328,453600
2025-05-14 00:00:00+00:00,31.360000610351562,32.58000183105469,31.360000610351562,32.25,557800
2025-05-15 00:00:00+00:00,32.25,32.59000015258789,31.200000762939453,32.29999923706055,361400
2025-05-16 00:00:00+00:00,32.31999969482422,32.970001220703125,32.11000061035156,32.709999084472656,550100
2025-05-19 00:00:00+00:00,32.22999954223633,32.68000030517578,32.150001525878906,32.400001525878906,380900
2025-05-20 00:00:00+00:00,32.33000183105469,34.09000015258789,32.33000183105469,34.04999923706055,592400
2025-05-21 00:00:00+00:00,33.68000030517578,34.220001220703125,33.08000183105469,33.2599983215332,506800
2025-05-22 00:00:00+00:00,33.040000915527344,33.5,32.529998779296875,32.810001373291016,513400
2025-05-23 00:00:00+00:00,32.5,33.09000015258789,31.950000762939453,32.709999084472656,330100
2025-05-27 00:00:00+00:00,33.209999084472656,34.08000183105469,33.02000045776367,33.9900016784668,412600
2025-05-28 00:00:00+00:00,33.900001525878906,34.060001373291016,33.29999923706055,33.540000915527344,329300
2025-05-29 00:00:00+00:00,33.709999084472656,34.15999984741211,33.29999923706055,34.08000183105469,532000
2025-05-30 00:00:00+00:00,33.939998626708984,34.7599983215332,33.36000061035156,34.56999969482422,492000
2025-06-02 00:00:00+00:00,34.349998474121094,34.52000045776367,33.31999969482422,34.0,916700
2025-06-03 00:00:00+00:00,34.060001373291016,34.869998931884766,33.91999816894531,34.72999954223633,511000
2025-06-04 00:00:00+00:00,34.68000030517578,35.040000915527344,34.43000030517578,34.91999816894531,497800
2025-06-05 00:00:00+00:00,34.939998626708984,35.04999923706055,34.529998779296875,34.869998931884766,479900
2025-06-06 00:00:00+00:00,35.27000045776367,35.33000183105469,34.400001525878906,34.939998626708984,371200
2025-06-09 00:00:00+00:00,35.09000015258789,35.2400016784668,34.13999938964844,34.18000030517578,596600
2025-06-10 00:00:00+00:00,34.209999084472656,34.380001068115234,33.130001068115234,33.38999938964844,309900
2025-06-11 00:00:00+00:00,33.400001525878906,34.4900016784668,32.939998626708984,33.02000045776367,478000
2025-06-12 00:00:00+00:00,32.79999923706055,33.2599983215332,32.0,32.33000183105469,411700
2025-06-13 00:00:00+00:00,31.760000228881836,32.29999923706055,31.469999313354492,31.6200008392334,387600
2025-06-16 00:00:00+00:00,31.889999389648438,32.45000076293945,31.770000457763672,32.310001373291016,391100
2025-06-17 00:00:00+00:00,31.93000030517578,33.099998474121094,31.690000534057617,32.599998474121094,697000
2025-06-18 00:00:00+00:00,32.470001220703125,32.470001220703125,31.489999771118164,31.610000610351562,379700
2025-06-20 00:00:00+00:00,31.940000534057617,31.940000534057617,31.1299991607666,31.399999618530273,494700
2025-06-23 00:00:00+00:00,31.329999923706055,32.02000045776367,30.979999542236328,31.899999618530273,277700
2025-06-24 00:00:00+00:00,32.290000915527344,32.79999923706055,31.0,32.7400016784668,223500
2025-06-25 00:00:00+00:00,32.61000061035156,33.0,32.11000061035156,32.27000045776367,366700
2025-06-26 00:00:00+00:00,32.2400016784668,32.939998626708984,31.889999389648438,32.880001068115234,352500
2025-06-27 00:00:00+00:00,32.86000061035156,32.939998626708984,31.8799991607666,32.279998779296875,968000
2025-06-30 00:00:00+00:00,32.459999084472656,32.849998474121094,32.130001068115234,32.77000045776367,337600
2025-07-01 00:00:00+00:00,32.59000015258789,33.150001525878906,32.150001525878906,32.20000076293945,319900
2025-07-02 00:00:00+00:00,32.09000015258789,32.2400016784668,30.850000381469727,31.389999389648438,479200
2025-07-03 00:00:00+00:00,31.700000762939453,32.029998779296875,31.329999923706055,31.760000228881836,166100
2025-07-07 00:00:00+00:00,31.65999984741211,31.899999618530273,31.260000228881836,31.540000915527344,383500
2025-07-08 00:00:00+00:00,31.469999313354492,32.09000015258789,31.399999618530273,31.6299991607666,333100
2025-07-09 00:00:00+00:00,31.8799991607666,32.0,31.0,31.920000076293945,348000
2025-07-10 00:00:00+00:00,31.770000457763672,32.439998626708984,31.399999618530273,32.060001373291016,376100
2025-07-11 00:00:00+00:00,31.8799991607666,31.889999389648438,30.489999771118164,30.719999313354492,388100
2025-07-14 00:00:00+00:00,30.719999313354492,31.670000076293945,30.700000762939453,31.299999237060547,338200
2025-07-15 00:00:00+00:00,31.450000762939453,32.33000183105469,30.510000228881836,30.540000915527344,488400
2025-07-16 00:00:00+00:00,30.59000015258789,30.65999984741211,29.90999984741211,30.3799991607666,428100
2025-07-17 00:00:00+00:00,30.399999618530273,30.690000534057617,29.600000381469727,29.75,409800
2025-07-18 00:00:00+00:00,30.15999984741211,30.15999984741211,29.209999084472656,29.260000228881836,294900
2025-07-21 00:00:00+00:00,29.5,30.1200008392334,28.959999084472656,29.239999771118164,445100
2025-07-22 00:00:00+00:00,29.3799991607666,30.010000228881836,29.229999542236328,29.3700008392334,388600
2025-07-23 00:00:00+00:00,29.579999923706055,30.860000610351562,29.479999542236328,30.81999969482422,622100
2025-07-24 00:00:00+00:00,30.729999542236328,31.059999465942383,30.1299991607666,30.170000076293945,405000
2025-07-25 00:00:00+00:00,30.450000762939453,31.56999969482422,30.40999984741211,31.5,589200
2025-07-28 00:00:00+00:00,31.40999984741211,33.400001525878906,31.40999984741211,33.220001220703125,1339900
2025-07-29 00:00:00+00:00,33.27000045776367,33.59000015258789,31.549999237060547,31.729999542236328,841800
2025-07-30 00:00:00+00:00,37.70000076293945,38.11000061035156,34.400001525878906,35.130001068115234,2850100
2025-07-31 00:00:00+00:00,35.16999816894531,35.779998779296875,34.18000030517578,35.099998474121094,878200
2025-08-01 00:00:00+00:00,35.0099983215332,35.22999954223633,33.630001068115234,34.40999984741211,730300
2025-08-04 00:00:00+00:00,35.0,36.43000030517578,34.5099983215332,36.349998474121094,851800
2025-08-05 00:00:00+00:00,36.349998474121094,37.56999969482422,36.13999938964844,37.540000915527344,767700
2025-08-06 00:00:00+00:00,37.7400016784668,37.79999923706055,35.91999816894531,36.52000045776367,686400
2025-08-07 00:00:00+00:00,36.68000030517578,36.97999954223633,35.65999984741211,35.900001525878906,496400
2025-08-08 00:00:00+00:00,35.91999816894531,36.439998626708984,35.15999984741211,35.310001373291016,398400
2025-08-11 00:00:00+00:00,35.33000183105469,35.9900016784668,34.91999816894531,35.4900016784668,678300
2025-08-12 00:00:00+00:00,35.7599983215332,36.08000183105469,35.02000045776367,35.84000015258789,514200
2025-08-13 00:00:00+00:00,36.08000183105469,36.959999084472656,35.540000915527344,36.70000076293945,421800
2025-08-14 00:00:00+00:00,36.27000045776367,36.61000061035156,34.90999984741211,35.40999984741211,387700
2025-08-15 00:00:00+00:00,35.66999816894531,35.70000076293945,35.2599983215332,35.45000076293945,329400
2025-08-18 00:00:00+00:00,35.54999923706055,36.060001373291016,35.41999816894531,35.619998931884766,427700
2025-08-19 00:00:00+00:00,35.43000030517578,36.20000076293945,35.43000030517578,35.84000015258789,615900
2025-08-20 00:00:00+00:00,35.75,36.189998626708984,35.5099983215332,36.06999969482422,321500
2025-08-21 00:00:00+00:00,35.900001525878906,36.2400016784668,35.630001068115234,35.72999954223633,266600
2025-08-22 00:00:00+00:00,36.349998474121094,37.709999084472656,35.95000076293945,37.65999984741211,525400
2025-08-25 00:00:00+00:00,37.5,38.2400016784668,37.27000045776367,37.84000015258789,332500
2025-08-26 00:00:00+00:00,37.84000015258789,38.33000183105469,37.54999923706055,37.869998931884766,294500
2025-08-27 00:00:00+00:00,37.7400016784668,38.060001373291016,37.220001220703125,37.29999923706055,205600
2025-08-28 00:00:00+00:00,37.310001373291016,37.40999984741211,36.720001220703125,37.220001220703125,354700
2025-08-29 00:00:00+00:00,37.470001220703125,37.59000015258789,36.95000076293945,36.9900016784668,334400
2025-09-02 00:00:00+00:00,36.2599983215332,36.849998474121094,35.0,36.290000915527344,460700
2025-09-03 00:00:00+00:00,36.06999969482422,36.31999969482422,34.369998931884766,34.77000045776367,470800
2025-09-04 00:00:00+00:00,34.72999954223633,35.91999816894531,34.52000045776367,35.65999984741211,305400
2025-09-05 00:00:00+00:00,35.75,36.08000183105469,35.31999969482422,35.380001068115234,294300
2025-09-08 00:00:00+00:00,35.38999938964844,36.20000076293945,35.18000030517578,36.0,348500
2025-09-09 00:00:00+00:00,36.279998779296875,36.79999923706055,35.59000015258789,36.11000061035156,392500
2025-09-10 00:00:00+00:00,36.040000915527344,36.040000915527344,34.56999969482422,35.150001525878906,574800
2025-09-11 00:00:00+00:00,35.2599983215332,37.65999984741211,34.95000076293945,37.560001373291016,675200
2025-09-12 00:00:00+00:00,37.15999984741211,38.08000183105469,35.04999923706055,35.06999969482422,700800
2025-09-15 00:00:00+00:00,35.06999969482422,35.91999816894531,34.59000015258789,34.630001068115234,621600
2025-09-16 00:00:00+00:00,34.47999954223633,36.040000915527344,34.209999084472656,35.959999084472656,710000
2025-09-17 00:00:00+00:00,36.0099983215332,36.040000915527344,34.2599983215332,35.0099983215332,337700
2025-09-18 00:00:00+00:00,35.380001068115234,36.689998626708984,34.84000015258789,36.65999984741211,366500
2025-09-19 00:00:00+00:00,36.61000061035156,36.61000061035156,35.709999084472656,36.43000030517578,676000
2025-09-22 00:00:00+00:00,36.400001525878906,38.33000183105469,35.83000183105469,37.52000045776367,527300
2025-09-23 00:00:00+00:00,37.529998779296875,37.529998779296875,36.58000183105469,36.63999938964844,280500
2025-09-24 00:00:00+00:00,36.7400016784668,37.04999923706055,35.810001373291016,36.09000015258789,203100
2025-09-25 00:00:00+00:00,35.81999969482422,35.81999969482422,34.650001525878906,35.029998779296875,318600
2025-09-26 00:00:00+00:00,35.06999969482422,35.43000030517578,35.0099983215332,35.20000076293945,258500
