"('date', '')","('open', 'AKO-A')","('high', 'AKO-A')","('low', 'AKO-A')","('close', 'AKO-A')","('volume', 'AKO-A')"
2025-01-29 00:00:00+00:00,14.489999771118164,14.710000038146973,14.489999771118164,14.680000305175781,800
2025-01-30 00:00:00+00:00,14.680000305175781,14.680000305175781,14.680000305175781,14.680000305175781,0
2025-01-31 00:00:00+00:00,14.579999923706055,14.880000114440918,14.579999923706055,14.880000114440918,900
2025-02-03 00:00:00+00:00,14.100000381469727,15.050000190734863,14.100000381469727,14.199999809265137,5300
2025-02-04 00:00:00+00:00,14.90999984741211,15.029999732971191,14.739999771118164,15.029999732971191,2300
2025-02-05 00:00:00+00:00,15.029999732971191,15.029999732971191,15.029999732971191,15.029999732971191,0
2025-02-06 00:00:00+00:00,15.279999732971191,15.279999732971191,14.600000381469727,15.270000457763672,1900
2025-02-07 00:00:00+00:00,15.09000015258789,15.34000015258789,14.5600004196167,15.079999923706055,6600
2025-02-10 00:00:00+00:00,15.220000267028809,15.220000267028809,14.850000381469727,14.949999809265137,2600
2025-02-11 00:00:00+00:00,15.5600004196167,15.75,14.890000343322754,15.739999771118164,4200
2025-02-12 00:00:00+00:00,15.430000305175781,15.5,14.699999809265137,15.5,1900
2025-02-13 00:00:00+00:00,15.5,15.5,15.5,15.5,700
2025-02-14 00:00:00+00:00,16.309999465942383,16.309999465942383,15.399999618530273,15.600000381469727,5300
2025-02-18 00:00:00+00:00,15.5,15.5,14.729999542236328,14.729999542236328,2300
2025-02-19 00:00:00+00:00,14.720000267028809,15.470000267028809,14.720000267028809,15.470000267028809,3400
2025-02-20 00:00:00+00:00,15.0600004196167,15.470000267028809,14.699999809265137,14.699999809265137,6100
2025-02-21 00:00:00+00:00,15.470000267028809,15.470000267028809,14.75,14.75,8000
2025-02-24 00:00:00+00:00,14.9399995803833,15.4399995803833,14.9399995803833,15.4399995803833,7400
2025-02-25 00:00:00+00:00,15.25,15.25,15.010000228881836,15.25,1000
2025-02-26 00:00:00+00:00,15.199999809265137,15.300000190734863,15.199999809265137,15.300000190734863,500
2025-02-27 00:00:00+00:00,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,0
2025-02-28 00:00:00+00:00,15.239999771118164,15.239999771118164,15.1899995803833,15.1899995803833,600
2025-03-03 00:00:00+00:00,15.369999885559082,15.369999885559082,15.369999885559082,15.369999885559082,600
2025-03-04 00:00:00+00:00,15.399999618530273,15.920000076293945,15.329999923706055,15.34000015258789,4700
2025-03-05 00:00:00+00:00,15.34000015258789,15.34000015258789,15.34000015258789,15.34000015258789,0
2025-03-06 00:00:00+00:00,15.979999542236328,15.989999771118164,15.970000267028809,15.989999771118164,900
2025-03-07 00:00:00+00:00,16.450000762939453,16.450000762939453,15.920000076293945,15.920000076293945,800
2025-03-10 00:00:00+00:00,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,200
2025-03-11 00:00:00+00:00,15.75,16.010000228881836,15.75,15.890000343322754,700
2025-03-12 00:00:00+00:00,15.890000343322754,15.890000343322754,15.890000343322754,15.890000343322754,0
2025-03-13 00:00:00+00:00,15.4399995803833,15.4399995803833,15.4399995803833,15.4399995803833,400
2025-03-14 00:00:00+00:00,15.4399995803833,15.4399995803833,15.4399995803833,15.4399995803833,0
2025-03-17 00:00:00+00:00,16.520000457763672,16.700000762939453,16.520000457763672,16.700000762939453,1200
2025-03-18 00:00:00+00:00,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,0
2025-03-19 00:00:00+00:00,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,0
2025-03-20 00:00:00+00:00,16.0,16.0,16.0,16.0,1000
2025-03-21 00:00:00+00:00,16.0,16.0,16.0,16.0,500
2025-03-24 00:00:00+00:00,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,900
2025-03-25 00:00:00+00:00,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,0
2025-03-26 00:00:00+00:00,16.549999237060547,16.969999313354492,16.549999237060547,16.969999313354492,1200
2025-03-27 00:00:00+00:00,16.969999313354492,16.969999313354492,16.969999313354492,16.969999313354492,0
2025-03-28 00:00:00+00:00,16.969999313354492,17.790000915527344,16.200000762939453,16.200000762939453,3300
2025-03-31 00:00:00+00:00,17.0,17.5,17.0,17.5,400
2025-04-01 00:00:00+00:00,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,400
2025-04-02 00:00:00+00:00,17.559999465942383,17.899999618530273,17.040000915527344,17.899999618530273,1300
2025-04-03 00:00:00+00:00,17.299999237060547,17.299999237060547,16.229999542236328,16.229999542236328,3100
2025-04-04 00:00:00+00:00,16.350000381469727,16.700000762939453,16.299999237060547,16.299999237060547,3200
2025-04-07 00:00:00+00:00,16.68000030517578,16.68000030517578,15.529999732971191,16.0,5800
2025-04-08 00:00:00+00:00,15.989999771118164,16.40999984741211,15.720000267028809,15.720000267028809,9100
2025-04-09 00:00:00+00:00,15.770000457763672,16.260000228881836,15.510000228881836,15.510000228881836,11700
2025-04-10 00:00:00+00:00,14.989999771118164,16.1200008392334,14.989999771118164,16.1200008392334,2200
2025-04-11 00:00:00+00:00,16.190000534057617,16.190000534057617,15.960000038146973,16.09000015258789,4300
2025-04-14 00:00:00+00:00,16.350000381469727,16.989999771118164,16.350000381469727,16.549999237060547,20900
2025-04-15 00:00:00+00:00,17.049999237060547,17.149999618530273,16.639999389648438,16.639999389648438,2100
2025-04-16 00:00:00+00:00,17.790000915527344,17.790000915527344,17.790000915527344,17.790000915527344,1300
2025-04-17 00:00:00+00:00,16.709999084472656,17.229999542236328,16.709999084472656,17.09000015258789,1900
2025-04-21 00:00:00+00:00,17.200000762939453,17.25,16.719999313354492,17.25,6600
2025-04-22 00:00:00+00:00,17.329999923706055,17.450000762939453,17.329999923706055,17.450000762939453,1300
2025-04-23 00:00:00+00:00,17.889999389648438,18.479999542236328,16.729999542236328,17.989999771118164,9200
2025-04-24 00:00:00+00:00,17.510000228881836,18.309999465942383,17.510000228881836,18.309999465942383,4000
2025-04-25 00:00:00+00:00,18.5,19.110000610351562,18.5,18.600000381469727,4700
2025-04-28 00:00:00+00:00,18.600000381469727,18.989999771118164,17.93000030517578,18.479999542236328,23400
2025-04-29 00:00:00+00:00,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,0
2025-04-30 00:00:00+00:00,18.010000228881836,18.8799991607666,17.959999084472656,18.799999237060547,19000
2025-05-01 00:00:00+00:00,18.1299991607666,18.979999542236328,18.1299991607666,18.979999542236328,1500
2025-05-02 00:00:00+00:00,19.139999389648438,19.139999389648438,18.84000015258789,19.020000457763672,2200
2025-05-05 00:00:00+00:00,19.399999618530273,19.399999618530273,19.329999923706055,19.3799991607666,8300
2025-05-06 00:00:00+00:00,19.1299991607666,19.350000381469727,19.1299991607666,19.350000381469727,900
2025-05-07 00:00:00+00:00,19.5,19.829999923706055,18.899999618530273,19.200000762939453,19800
2025-05-08 00:00:00+00:00,19.399999618530273,19.5,17.950000762939453,18.899999618530273,58300
2025-05-09 00:00:00+00:00,19.399999618530273,19.399999618530273,18.950000762939453,19.059999465942383,2700
2025-05-12 00:00:00+00:00,19.350000381469727,19.3700008392334,18.559999465942383,19.239999771118164,7700
2025-05-13 00:00:00+00:00,19.3799991607666,19.600000381469727,19.25,19.56999969482422,20400
2025-05-14 00:00:00+00:00,19.790000915527344,22.389999389648438,19.780000686645508,20.420000076293945,16900
2025-05-15 00:00:00+00:00,19.959999084472656,20.989999771118164,19.959999084472656,20.989999771118164,6200
2025-05-16 00:00:00+00:00,20.5,20.5,19.940000534057617,20.450000762939453,2500
2025-05-19 00:00:00+00:00,18.459999084472656,20.549999237060547,18.459999084472656,20.549999237060547,1500
2025-05-20 00:00:00+00:00,20.34000015258789,20.520000457763672,20.049999237060547,20.469999313354492,1500
2025-05-21 00:00:00+00:00,20.06999969482422,20.899999618530273,20.06999969482422,20.899999618530273,1500
2025-05-22 00:00:00+00:00,20.100000381469727,20.850000381469727,20.020000457763672,20.850000381469727,6300
2025-05-23 00:00:00+00:00,19.0,21.360000610351562,19.0,21.010000228881836,5900
2025-05-27 00:00:00+00:00,20.610000610351562,21.440000534057617,20.610000610351562,20.84000015258789,1100
2025-05-28 00:00:00+00:00,20.959999084472656,21.149999618530273,20.540000915527344,21.149999618530273,1800
2025-05-29 00:00:00+00:00,21.610000610351562,21.610000610351562,21.020000457763672,21.020000457763672,400
2025-05-30 00:00:00+00:00,20.510000228881836,20.540000915527344,20.5,20.5,1200
2025-06-02 00:00:00+00:00,20.600000381469727,20.850000381469727,20.5,20.850000381469727,2300
2025-06-03 00:00:00+00:00,21.18000030517578,21.18000030517578,21.149999618530273,21.149999618530273,300
2025-06-04 00:00:00+00:00,21.010000228881836,21.049999237060547,20.739999771118164,20.809999465942383,1200
2025-06-05 00:00:00+00:00,20.5,20.75,20.239999771118164,20.75,1400
2025-06-06 00:00:00+00:00,19.889999389648438,20.450000762939453,19.010000228881836,20.280000686645508,2900
2025-06-09 00:00:00+00:00,20.389999389648438,20.389999389648438,19.6200008392334,20.0,1700
2025-06-10 00:00:00+00:00,19.850000381469727,20.079999923706055,19.5,19.530000686645508,2500
2025-06-11 00:00:00+00:00,19.75,19.899999618530273,19.260000228881836,19.56999969482422,3100
2025-06-12 00:00:00+00:00,19.06999969482422,19.700000762939453,19.06999969482422,19.690000534057617,2900
2025-06-13 00:00:00+00:00,20.0,20.0,19.549999237060547,19.700000762939453,700
2025-06-16 00:00:00+00:00,19.969999313354492,20.5,19.969999313354492,20.5,2200
2025-06-17 00:00:00+00:00,19.899999618530273,19.899999618530273,19.799999237060547,19.799999237060547,800
2025-06-18 00:00:00+00:00,19.309999465942383,19.950000762939453,19.110000610351562,19.670000076293945,1900
2025-06-20 00:00:00+00:00,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,300
2025-06-23 00:00:00+00:00,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,0
2025-06-24 00:00:00+00:00,19.579999923706055,19.600000381469727,19.510000228881836,19.540000915527344,3100
2025-06-25 00:00:00+00:00,19.540000915527344,19.540000915527344,19.540000915527344,19.540000915527344,0
2025-06-26 00:00:00+00:00,19.739999771118164,19.809999465942383,19.739999771118164,19.760000228881836,1000
2025-06-27 00:00:00+00:00,19.75,19.75,19.729999542236328,19.75,1300
2025-06-30 00:00:00+00:00,19.850000381469727,20.059999465942383,19.010000228881836,19.799999237060547,2900
2025-07-01 00:00:00+00:00,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0
2025-07-02 00:00:00+00:00,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0
2025-07-03 00:00:00+00:00,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0
2025-07-07 00:00:00+00:00,18.1200008392334,20.040000915527344,18.1200008392334,19.860000610351562,800
2025-07-08 00:00:00+00:00,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,0
2025-07-09 00:00:00+00:00,19.389999389648438,19.389999389648438,18.940000534057617,18.940000534057617,500
2025-07-10 00:00:00+00:00,19.59000015258789,19.59000015258789,19.350000381469727,19.520000457763672,1000
2025-07-11 00:00:00+00:00,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0
2025-07-14 00:00:00+00:00,18.809999465942383,19.100000381469727,18.809999465942383,19.100000381469727,500
2025-07-15 00:00:00+00:00,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,0
2025-07-16 00:00:00+00:00,19.190000534057617,19.190000534057617,19.190000534057617,19.190000534057617,300
2025-07-17 00:00:00+00:00,19.190000534057617,19.190000534057617,19.190000534057617,19.190000534057617,0
2025-07-18 00:00:00+00:00,19.190000534057617,19.190000534057617,19.190000534057617,19.190000534057617,0
2025-07-21 00:00:00+00:00,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,600
2025-07-22 00:00:00+00:00,18.700000762939453,18.729999542236328,18.700000762939453,18.729999542236328,600
2025-07-23 00:00:00+00:00,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,300
2025-07-24 00:00:00+00:00,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,0
2025-07-25 00:00:00+00:00,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,0
2025-07-28 00:00:00+00:00,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,500
2025-07-29 00:00:00+00:00,18.280000686645508,18.280000686645508,18.09000015258789,18.190000534057617,1900
2025-07-30 00:00:00+00:00,18.219999313354492,18.219999313354492,18.170000076293945,18.170000076293945,800
2025-07-31 00:00:00+00:00,18.200000762939453,18.84000015258789,17.829999923706055,18.84000015258789,600
2025-08-01 00:00:00+00:00,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,400
2025-08-04 00:00:00+00:00,17.950000762939453,18.3799991607666,17.950000762939453,18.3799991607666,800
2025-08-05 00:00:00+00:00,18.84000015258789,18.860000610351562,18.75,18.75,1400
2025-08-06 00:00:00+00:00,18.75,18.75,18.75,18.75,0
2025-08-07 00:00:00+00:00,18.75,18.8700008392334,18.5,18.8700008392334,500
2025-08-08 00:00:00+00:00,18.8700008392334,18.8700008392334,18.8700008392334,18.8700008392334,0
2025-08-11 00:00:00+00:00,18.790000915527344,19.0,18.110000610351562,18.719999313354492,4200
2025-08-12 00:00:00+00:00,18.799999237060547,19.010000228881836,18.469999313354492,18.719999313354492,2600
2025-08-13 00:00:00+00:00,18.5,19.200000762939453,18.5,19.010000228881836,3600
2025-08-14 00:00:00+00:00,19.0,19.1299991607666,18.739999771118164,19.06999969482422,2100
2025-08-15 00:00:00+00:00,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0
2025-08-18 00:00:00+00:00,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0
2025-08-19 00:00:00+00:00,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0
2025-08-20 00:00:00+00:00,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0
2025-08-21 00:00:00+00:00,20.350000381469727,20.350000381469727,19.360000610351562,19.360000610351562,6400
2025-08-22 00:00:00+00:00,18.940000534057617,18.940000534057617,18.940000534057617,18.940000534057617,200
2025-08-25 00:00:00+00:00,19.459999084472656,20.100000381469727,19.459999084472656,20.100000381469727,1400
2025-08-26 00:00:00+00:00,20.0,20.0,19.649999618530273,19.649999618530273,1200
2025-08-27 00:00:00+00:00,19.649999618530273,19.649999618530273,19.649999618530273,19.649999618530273,0
2025-08-28 00:00:00+00:00,18.799999237060547,19.030000686645508,18.799999237060547,19.030000686645508,800
2025-08-29 00:00:00+00:00,19.860000610351562,19.899999618530273,19.5,19.5,900
2025-09-02 00:00:00+00:00,19.5,19.5,19.5,19.5,0
2025-09-03 00:00:00+00:00,19.600000381469727,19.639999389648438,19.559999465942383,19.559999465942383,2400
2025-09-04 00:00:00+00:00,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,0
2025-09-05 00:00:00+00:00,19.530000686645508,19.59000015258789,19.239999771118164,19.59000015258789,1300
2025-09-08 00:00:00+00:00,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,300
2025-09-09 00:00:00+00:00,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0
2025-09-10 00:00:00+00:00,19.649999618530273,19.649999618530273,19.59000015258789,19.59000015258789,1000
2025-09-11 00:00:00+00:00,19.799999237060547,20.170000076293945,19.799999237060547,20.0,2300
2025-09-12 00:00:00+00:00,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,100
2025-09-15 00:00:00+00:00,20.0,20.0,19.0,19.5,1100
2025-09-16 00:00:00+00:00,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,300
2025-09-17 00:00:00+00:00,19.950000762939453,20.010000228881836,19.950000762939453,20.0,1400
2025-09-18 00:00:00+00:00,20.0,20.0,20.0,20.0,0
2025-09-19 00:00:00+00:00,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,600
2025-09-22 00:00:00+00:00,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,0
2025-09-23 00:00:00+00:00,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,0
2025-09-24 00:00:00+00:00,20.6200008392334,20.6200008392334,20.6200008392334,20.6200008392334,400
2025-09-25 00:00:00+00:00,19.530000686645508,20.610000610351562,18.190000534057617,20.610000610351562,1600
2025-09-26 00:00:00+00:00,20.420000076293945,20.600000381469727,20.299999237060547,20.59000015258789,1500
