"('date', '')","('open', 'AXON')","('high', 'AXON')","('low', 'AXON')","('close', 'AXON')","('volume', 'AXON')"
2025-02-11 00:00:00+00:00,678.47998046875,678.47998046875,656.719970703125,669.260009765625,421500
2025-02-12 00:00:00+00:00,656.489990234375,668.5700073242188,652.260009765625,665.0800170898438,495800
2025-02-13 00:00:00+00:00,667.75,671.4400024414062,655.0700073242188,664.7000122070312,356100
2025-02-14 00:00:00+00:00,662.5700073242188,686.1699829101562,648.8499755859375,683.4099731445312,694100
2025-02-18 00:00:00+00:00,694.02001953125,715.989990234375,691.8599853515625,710.010009765625,1318700
2025-02-19 00:00:00+00:00,700.0,705.0999755859375,592.760009765625,593.4199829101562,2319600
2025-02-20 00:00:00+00:00,581.0,584.0,521.6599731445312,541.8099975585938,2514000
2025-02-21 00:00:00+00:00,551.6599731445312,551.6599731445312,510.5299987792969,513.219970703125,1454500
2025-02-24 00:00:00+00:00,516.510009765625,524.3499755859375,496.19000244140625,499.7300109863281,1322600
2025-02-25 00:00:00+00:00,498.9100036621094,502.239990234375,480.17999267578125,496.6499938964844,1360300
2025-02-26 00:00:00+00:00,584.9500122070312,600.989990234375,558.2100219726562,572.4000244140625,2838000
2025-02-27 00:00:00+00:00,575.0,578.8699951171875,521.7000122070312,525.4400024414062,1453900
2025-02-28 00:00:00+00:00,526.969970703125,531.3599853515625,514.0399780273438,528.4500122070312,1153700
2025-03-03 00:00:00+00:00,532.8400268554688,541.75,520.6699829101562,525.75,875800
2025-03-04 00:00:00+00:00,513.8699951171875,543.4099731445312,503.0199890136719,528.280029296875,956100
2025-03-05 00:00:00+00:00,529.75,538.97998046875,521.0800170898438,534.9600219726562,944900
2025-03-06 00:00:00+00:00,522.8499755859375,526.1900024414062,495.0,499.30999755859375,912300
2025-03-07 00:00:00+00:00,500.0,527.9400024414062,500.0,526.4000244140625,1277800
2025-03-10 00:00:00+00:00,508.3900146484375,522.0599975585938,501.8500061035156,515.4500122070312,1359900
2025-03-11 00:00:00+00:00,518.260009765625,539.1699829101562,509.0,526.6400146484375,975300
2025-03-12 00:00:00+00:00,540.3699951171875,560.72998046875,539.1300048828125,557.8900146484375,1215600
2025-03-13 00:00:00+00:00,558.8099975585938,569.9500122070312,530.219970703125,534.5599975585938,760600
2025-03-14 00:00:00+00:00,544.5499877929688,557.4500122070312,543.8800048828125,556.260009765625,656200
2025-03-17 00:00:00+00:00,552.719970703125,563.7000122070312,549.5800170898438,554.8200073242188,664500
2025-03-18 00:00:00+00:00,548.7000122070312,555.5800170898438,532.52001953125,539.989990234375,558300
2025-03-19 00:00:00+00:00,545.3400268554688,571.4000244140625,542.6500244140625,568.1099853515625,576500
2025-03-20 00:00:00+00:00,560.1599731445312,572.8200073242188,556.5,558.4099731445312,524900
2025-03-21 00:00:00+00:00,550.6300048828125,562.280029296875,544.3400268554688,560.0,803500
2025-03-24 00:00:00+00:00,571.989990234375,574.1599731445312,561.0,572.52001953125,689500
2025-03-25 00:00:00+00:00,569.2100219726562,579.6699829101562,566.969970703125,577.1799926757812,439800
2025-03-26 00:00:00+00:00,575.5700073242188,578.2000122070312,553.5599975585938,559.0599975585938,521600
2025-03-27 00:00:00+00:00,554.780029296875,557.0,540.0,550.6500244140625,374500
2025-03-28 00:00:00+00:00,550.4000244140625,550.4000244140625,529.0,534.9500122070312,678200
2025-03-31 00:00:00+00:00,522.6699829101562,528.8300170898438,507.0299987792969,525.9500122070312,779100
2025-04-01 00:00:00+00:00,521.5900268554688,542.97998046875,520.1900024414062,541.2000122070312,509500
2025-04-02 00:00:00+00:00,530.6900024414062,560.2999877929688,530.6900024414062,558.4199829101562,731800
2025-04-03 00:00:00+00:00,532.6699829101562,553.5999755859375,528.760009765625,539.6900024414062,661900
2025-04-04 00:00:00+00:00,511.260009765625,520.0,486.1000061035156,497.1300048828125,971200
2025-04-07 00:00:00+00:00,471.7200012207031,524.8200073242188,469.239990234375,502.54998779296875,1045900
2025-04-08 00:00:00+00:00,522.7100219726562,536.8400268554688,497.989990234375,504.0299987792969,942900
2025-04-09 00:00:00+00:00,503.1499938964844,567.0399780273438,497.3599853515625,559.8400268554688,1105400
2025-04-10 00:00:00+00:00,543.8499755859375,564.3599853515625,534.219970703125,551.25,655700
2025-04-11 00:00:00+00:00,549.0,569.0,541.52001953125,567.97998046875,516500
2025-04-14 00:00:00+00:00,578.0,590.0,571.719970703125,574.8300170898438,665800
2025-04-15 00:00:00+00:00,575.0999755859375,584.1699829101562,572.8200073242188,578.4199829101562,330600
2025-04-16 00:00:00+00:00,572.010009765625,581.1099853515625,564.6799926757812,571.8499755859375,368400
2025-04-17 00:00:00+00:00,578.2000122070312,578.2000122070312,556.3900146484375,559.530029296875,519600
2025-04-21 00:00:00+00:00,550.0,556.6300048828125,531.219970703125,541.9299926757812,478900
2025-04-22 00:00:00+00:00,551.3200073242188,561.8099975585938,546.0,555.52001953125,440800
2025-04-23 00:00:00+00:00,576.4000244140625,594.4600219726562,574.2000122070312,576.9000244140625,492700
2025-04-24 00:00:00+00:00,576.1500244140625,593.8400268554688,571.0,590.6699829101562,493200
2025-04-25 00:00:00+00:00,590.719970703125,603.97998046875,590.719970703125,603.780029296875,556200
2025-04-28 00:00:00+00:00,605.6599731445312,614.0,594.5399780273438,602.4600219726562,456100
2025-04-29 00:00:00+00:00,603.5700073242188,612.030029296875,598.8099975585938,611.1300048828125,399500
2025-04-30 00:00:00+00:00,591.5900268554688,614.760009765625,585.489990234375,613.2999877929688,519600
2025-05-01 00:00:00+00:00,617.9600219726562,627.72998046875,613.02001953125,621.0999755859375,450500
2025-05-02 00:00:00+00:00,632.1799926757812,638.3499755859375,626.4600219726562,628.1599731445312,507900
2025-05-05 00:00:00+00:00,624.989990234375,631.1599731445312,620.989990234375,621.4000244140625,358100
2025-05-06 00:00:00+00:00,608.969970703125,612.780029296875,597.5599975585938,601.6699829101562,759300
2025-05-07 00:00:00+00:00,602.010009765625,607.5999755859375,594.52001953125,601.8200073242188,886300
2025-05-08 00:00:00+00:00,646.3800048828125,698.27001953125,644.6099853515625,686.8300170898438,1693000
2025-05-09 00:00:00+00:00,684.010009765625,697.3900146484375,677.6099853515625,684.5900268554688,642400
2025-05-12 00:00:00+00:00,700.0,703.0,667.0,693.0999755859375,878000
2025-05-13 00:00:00+00:00,695.0,732.1699829101562,694.7100219726562,724.77001953125,868800
2025-05-14 00:00:00+00:00,725.0,730.760009765625,715.5900268554688,728.530029296875,566000
2025-05-15 00:00:00+00:00,725.5,732.219970703125,722.0,728.3900146484375,569900
2025-05-16 00:00:00+00:00,732.0,735.6799926757812,724.739990234375,733.1799926757812,420500
2025-05-19 00:00:00+00:00,721.989990234375,742.3400268554688,721.0499877929688,742.3200073242188,425600
2025-05-20 00:00:00+00:00,741.4099731445312,744.510009765625,734.8900146484375,742.75,383500
2025-05-21 00:00:00+00:00,738.0,748.7999877929688,730.010009765625,735.3800048828125,570700
2025-05-22 00:00:00+00:00,734.0700073242188,735.0,722.030029296875,723.75,510400
2025-05-23 00:00:00+00:00,717.97998046875,735.4299926757812,714.0,731.3699951171875,422400
2025-05-27 00:00:00+00:00,740.5800170898438,748.1400146484375,736.6300048828125,746.0800170898438,477500
2025-05-28 00:00:00+00:00,748.8099975585938,755.0499877929688,743.6300048828125,751.0,524500
2025-05-29 00:00:00+00:00,753.1900024414062,754.8099975585938,729.1599731445312,730.2899780273438,535400
2025-05-30 00:00:00+00:00,731.010009765625,751.989990234375,729.1400146484375,750.3599853515625,1121100
2025-06-02 00:00:00+00:00,755.0,765.0,742.7999877929688,758.5700073242188,521000
2025-06-03 00:00:00+00:00,761.0,766.260009765625,750.0,759.0700073242188,503300
2025-06-04 00:00:00+00:00,760.0,780.6199951171875,757.4500122070312,780.0,558100
2025-06-05 00:00:00+00:00,780.530029296875,793.239990234375,773.989990234375,788.3599853515625,682200
2025-06-06 00:00:00+00:00,794.9199829101562,798.1599731445312,784.6400146484375,791.8499755859375,443700
2025-06-09 00:00:00+00:00,795.8300170898438,806.6400146484375,775.8599853515625,783.7999877929688,537200
2025-06-10 00:00:00+00:00,778.5399780273438,787.6099853515625,751.25,762.6599731445312,600200
2025-06-11 00:00:00+00:00,764.6699829101562,782.7899780273438,746.9000244140625,778.3599853515625,487400
2025-06-12 00:00:00+00:00,773.1599731445312,781.1199951171875,772.6099853515625,775.2000122070312,350100
2025-06-13 00:00:00+00:00,771.8099975585938,786.77001953125,767.5999755859375,780.6300048828125,359000
2025-06-16 00:00:00+00:00,786.3699951171875,797.5,779.280029296875,780.6099853515625,471000
2025-06-17 00:00:00+00:00,776.3900146484375,782.75,770.2000122070312,777.5399780273438,445600
2025-06-18 00:00:00+00:00,775.8499755859375,779.8900146484375,761.9000244140625,770.7899780273438,482800
2025-06-20 00:00:00+00:00,780.280029296875,781.0,767.0800170898438,777.3200073242188,1182000
2025-06-23 00:00:00+00:00,773.47998046875,791.3800048828125,767.3200073242188,783.239990234375,391200
2025-06-24 00:00:00+00:00,785.0,799.6599731445312,758.239990234375,794.25,743500
2025-06-25 00:00:00+00:00,800.0,801.0,780.6599731445312,785.0700073242188,440400
2025-06-26 00:00:00+00:00,791.8099975585938,805.47998046875,791.8099975585938,803.9500122070312,484300
2025-06-27 00:00:00+00:00,804.8499755859375,820.8300170898438,802.280029296875,818.5999755859375,1010900
2025-06-30 00:00:00+00:00,818.75,830.2100219726562,816.8599853515625,827.9400024414062,529900
2025-07-01 00:00:00+00:00,825.8900146484375,829.5,765.5,775.3800048828125,997400
2025-07-02 00:00:00+00:00,774.6799926757812,782.97998046875,756.719970703125,774.5499877929688,574300
2025-07-03 00:00:00+00:00,781.77001953125,797.8900146484375,780.0,795.47998046875,268700
2025-07-07 00:00:00+00:00,796.02001953125,804.4400024414062,790.0,802.1599731445312,452800
2025-07-08 00:00:00+00:00,802.719970703125,815.0,774.0999755859375,790.219970703125,507700
2025-07-09 00:00:00+00:00,794.2999877929688,809.989990234375,785.0,805.8599853515625,339900
2025-07-10 00:00:00+00:00,802.1099853515625,803.0,728.4299926757812,732.989990234375,1225700
2025-07-11 00:00:00+00:00,740.3300170898438,753.02001953125,723.0,729.6199951171875,1121500
2025-07-14 00:00:00+00:00,727.0999755859375,752.969970703125,723.989990234375,750.260009765625,538600
2025-07-15 00:00:00+00:00,752.739990234375,753.5700073242188,740.1599731445312,745.8699951171875,373400
2025-07-16 00:00:00+00:00,743.5599975585938,748.27001953125,725.0499877929688,742.77001953125,516000
2025-07-17 00:00:00+00:00,744.7999877929688,753.25,739.7899780273438,745.8599853515625,341000
2025-07-18 00:00:00+00:00,747.8300170898438,757.97998046875,741.0700073242188,756.0900268554688,404200
2025-07-21 00:00:00+00:00,755.9199829101562,758.25,741.9099731445312,751.5499877929688,377300
2025-07-22 00:00:00+00:00,749.010009765625,749.010009765625,720.1799926757812,720.739990234375,759600
2025-07-23 00:00:00+00:00,725.7999877929688,728.9500122070312,694.719970703125,705.219970703125,1098200
2025-07-24 00:00:00+00:00,705.219970703125,715.75,695.0,709.260009765625,1104900
2025-07-25 00:00:00+00:00,711.3900146484375,742.22998046875,709.8200073242188,735.010009765625,723400
2025-07-28 00:00:00+00:00,740.3599853515625,747.2999877929688,722.0700073242188,736.2899780273438,627700
2025-07-29 00:00:00+00:00,742.1900024414062,742.1900024414062,725.7899780273438,728.739990234375,383300
2025-07-30 00:00:00+00:00,728.739990234375,749.7999877929688,725.0,748.5999755859375,447900
2025-07-31 00:00:00+00:00,752.6199951171875,762.0499877929688,747.239990234375,755.489990234375,513200
2025-08-01 00:00:00+00:00,739.4600219726562,747.4099731445312,728.0,742.469970703125,457600
2025-08-04 00:00:00+00:00,751.0399780273438,755.0,736.9500122070312,744.8800048828125,769800
2025-08-05 00:00:00+00:00,818.0,885.9199829101562,802.9600219726562,867.1199951171875,2535000
2025-08-06 00:00:00+00:00,859.760009765625,879.219970703125,843.02001953125,863.6500244140625,842000
2025-08-07 00:00:00+00:00,867.22998046875,885.0,860.97998046875,870.969970703125,700900
2025-08-08 00:00:00+00:00,872.469970703125,878.6199951171875,835.7000122070312,842.5,667300
2025-08-11 00:00:00+00:00,842.8900146484375,844.1500244140625,817.3599853515625,818.6900024414062,615600
2025-08-12 00:00:00+00:00,819.6400146484375,824.6599731445312,767.510009765625,768.5700073242188,997600
2025-08-13 00:00:00+00:00,776.97998046875,780.0,731.739990234375,765.52001953125,1129000
2025-08-14 00:00:00+00:00,764.260009765625,764.260009765625,745.0,749.8300170898438,517800
2025-08-15 00:00:00+00:00,750.2100219726562,762.0,739.010009765625,754.239990234375,583300
2025-08-18 00:00:00+00:00,755.1799926757812,792.6400146484375,753.77001953125,791.6199951171875,848300
2025-08-19 00:00:00+00:00,779.8300170898438,784.0,755.0,758.2899780273438,654300
2025-08-20 00:00:00+00:00,754.1699829101562,763.7100219726562,740.5,760.8900146484375,409700
2025-08-21 00:00:00+00:00,763.0,768.0,752.5,763.510009765625,367000
2025-08-22 00:00:00+00:00,764.3699951171875,784.1400146484375,757.5,766.239990234375,395500
2025-08-25 00:00:00+00:00,766.219970703125,777.5399780273438,762.27001953125,763.52001953125,301200
2025-08-26 00:00:00+00:00,764.2000122070312,775.0,761.0499877929688,769.02001953125,414000
2025-08-27 00:00:00+00:00,774.760009765625,779.7899780273438,767.0,769.6799926757812,327100
2025-08-28 00:00:00+00:00,772.8300170898438,794.2899780273438,771.5,781.9000244140625,553800
2025-08-29 00:00:00+00:00,784.3200073242188,785.8400268554688,745.4600219726562,747.2899780273438,583300
2025-09-02 00:00:00+00:00,733.8099975585938,748.8300170898438,726.0,743.5900268554688,494300
2025-09-03 00:00:00+00:00,737.260009765625,738.0,713.2100219726562,725.2899780273438,635200
2025-09-04 00:00:00+00:00,725.780029296875,731.1900024414062,719.0,730.1599731445312,383600
2025-09-05 00:00:00+00:00,731.0,738.77001953125,708.760009765625,728.4099731445312,398100
2025-09-08 00:00:00+00:00,736.3699951171875,750.0,733.8800048828125,740.6099853515625,608800
2025-09-09 00:00:00+00:00,734.0900268554688,740.0,718.0,731.97998046875,311800
2025-09-10 00:00:00+00:00,736.6599731445312,750.9600219726562,734.260009765625,747.5499877929688,481300
2025-09-11 00:00:00+00:00,751.6099853515625,765.010009765625,745.4299926757812,751.1099853515625,467000
2025-09-12 00:00:00+00:00,756.6599731445312,765.4400024414062,754.4600219726562,756.1300048828125,303800
2025-09-15 00:00:00+00:00,760.0,774.3200073242188,756.2000122070312,760.7899780273438,393400
2025-09-16 00:00:00+00:00,760.7899780273438,766.6300048828125,750.6500244140625,750.6699829101562,484700
2025-09-17 00:00:00+00:00,750.6699829101562,762.1799926757812,748.2999877929688,751.8099975585938,504200
2025-09-18 00:00:00+00:00,756.3499755859375,772.0,753.0,766.469970703125,436600
2025-09-19 00:00:00+00:00,771.77001953125,779.0900268554688,760.010009765625,774.530029296875,1740500
2025-09-22 00:00:00+00:00,766.3300170898438,778.9400024414062,761.5499877929688,775.9199829101562,406900
2025-09-23 00:00:00+00:00,769.1599731445312,792.1599731445312,768.219970703125,777.5800170898438,449000
2025-09-24 00:00:00+00:00,789.2899780273438,789.2899780273438,697.7999877929688,698.02001953125,1192500
2025-09-25 00:00:00+00:00,696.969970703125,723.1500244140625,694.5399780273438,712.1500244140625,974700
2025-09-26 00:00:00+00:00,718.0,722.0,697.4600219726562,708.8400268554688,442500
