"('date', '')","('open', 'ARL')","('high', 'ARL')","('low', 'ARL')","('close', 'ARL')","('volume', 'ARL')"
2025-02-06 00:00:00+00:00,14.739999771118164,14.739999771118164,14.239999771118164,14.34000015258789,1200
2025-02-07 00:00:00+00:00,14.149999618530273,14.34000015258789,14.149999618530273,14.260000228881836,3400
2025-02-10 00:00:00+00:00,14.729999542236328,14.739999771118164,13.9399995803833,14.199999809265137,2300
2025-02-11 00:00:00+00:00,13.890000343322754,14.100000381469727,12.649999618530273,13.489999771118164,28300
2025-02-12 00:00:00+00:00,13.09000015258789,13.529999732971191,12.829999923706055,13.520000457763672,13200
2025-02-13 00:00:00+00:00,13.220000267028809,13.220000267028809,12.720000267028809,13.109999656677246,4700
2025-02-14 00:00:00+00:00,12.65999984741211,13.399999618530273,12.65999984741211,12.850000381469727,2900
2025-02-18 00:00:00+00:00,12.75,13.079999923706055,12.739999771118164,13.0600004196167,3700
2025-02-19 00:00:00+00:00,13.0,13.729999542236328,13.0,13.59000015258789,4400
2025-02-20 00:00:00+00:00,13.529999732971191,13.760000228881836,13.369999885559082,13.5,2800
2025-02-21 00:00:00+00:00,13.760000228881836,14.470000267028809,13.739999771118164,13.859999656677246,1600
2025-02-24 00:00:00+00:00,14.0600004196167,14.1899995803833,13.760000228881836,14.0600004196167,1500
2025-02-25 00:00:00+00:00,13.800000190734863,14.210000038146973,13.699999809265137,13.789999961853027,5100
2025-02-26 00:00:00+00:00,13.720000267028809,14.100000381469727,13.720000267028809,14.100000381469727,1400
2025-02-27 00:00:00+00:00,13.9399995803833,15.0,13.9399995803833,14.729999542236328,2500
2025-02-28 00:00:00+00:00,14.899999618530273,15.399999618530273,14.899999618530273,15.399999618530273,1800
2025-03-03 00:00:00+00:00,15.260000228881836,15.260000228881836,14.850000381469727,14.850000381469727,6000
2025-03-04 00:00:00+00:00,15.020000457763672,15.020000457763672,14.170000076293945,14.569999694824219,2000
2025-03-05 00:00:00+00:00,14.390000343322754,14.399999618530273,13.890000343322754,13.989999771118164,10700
2025-03-06 00:00:00+00:00,13.789999961853027,14.09000015258789,13.789999961853027,14.079999923706055,2000
2025-03-07 00:00:00+00:00,13.84000015258789,13.970000267028809,13.279999732971191,13.920000076293945,2500
2025-03-10 00:00:00+00:00,13.569999694824219,14.59000015258789,13.569999694824219,13.979999542236328,2400
2025-03-11 00:00:00+00:00,13.970000267028809,14.479999542236328,13.800000190734863,14.479999542236328,4100
2025-03-12 00:00:00+00:00,14.100000381469727,14.470000267028809,14.050000190734863,14.470000267028809,41600
2025-03-13 00:00:00+00:00,14.420000076293945,14.420000076293945,13.630000114440918,13.630000114440918,1200
2025-03-14 00:00:00+00:00,14.149999618530273,14.430000305175781,14.0,14.430000305175781,1700
2025-03-17 00:00:00+00:00,14.039999961853027,14.270000457763672,13.420000076293945,13.420000076293945,18800
2025-03-18 00:00:00+00:00,13.029999732971191,13.5,13.029999732971191,13.479999542236328,2300
2025-03-19 00:00:00+00:00,13.300000190734863,14.15999984741211,13.300000190734863,14.15999984741211,1600
2025-03-20 00:00:00+00:00,13.399999618530273,13.90999984741211,13.399999618530273,13.90999984741211,900
2025-03-21 00:00:00+00:00,13.539999961853027,13.90999984741211,12.289999961853027,12.3100004196167,12600
2025-03-24 00:00:00+00:00,12.100000381469727,12.75,12.100000381469727,12.5,5900
2025-03-25 00:00:00+00:00,12.760000228881836,12.850000381469727,11.649999618530273,11.9399995803833,13200
2025-03-26 00:00:00+00:00,12.0,12.0,10.25,10.350000381469727,50500
2025-03-27 00:00:00+00:00,10.5600004196167,11.479999542236328,10.420000076293945,11.479999542236328,28000
2025-03-28 00:00:00+00:00,11.420000076293945,11.489999771118164,10.9399995803833,11.220000267028809,3900
2025-03-31 00:00:00+00:00,11.220000267028809,11.300000190734863,10.75,10.949999809265137,6300
2025-04-01 00:00:00+00:00,11.15999984741211,11.680000305175781,11.010000228881836,11.5600004196167,2000
2025-04-02 00:00:00+00:00,11.4399995803833,11.449999809265137,11.34000015258789,11.449999809265137,1600
2025-04-03 00:00:00+00:00,10.949999809265137,11.039999961853027,10.569999694824219,10.579999923706055,8500
2025-04-04 00:00:00+00:00,10.15999984741211,11.1899995803833,9.430000305175781,10.90999984741211,18700
2025-04-07 00:00:00+00:00,10.989999771118164,11.25,10.569999694824219,10.90999984741211,8300
2025-04-08 00:00:00+00:00,10.90999984741211,11.3100004196167,10.6899995803833,10.6899995803833,6700
2025-04-09 00:00:00+00:00,10.680000305175781,11.699999809265137,10.680000305175781,11.699999809265137,2500
2025-04-10 00:00:00+00:00,11.350000381469727,11.819999694824219,11.100000381469727,11.600000381469727,3800
2025-04-11 00:00:00+00:00,12.0,12.0,11.710000038146973,11.710000038146973,3200
2025-04-14 00:00:00+00:00,11.729999542236328,12.199999809265137,11.699999809265137,11.699999809265137,5100
2025-04-15 00:00:00+00:00,11.670000076293945,11.670000076293945,11.180000305175781,11.180000305175781,1300
2025-04-16 00:00:00+00:00,11.289999961853027,11.819999694824219,11.289999961853027,11.289999961853027,1600
2025-04-17 00:00:00+00:00,11.289999961853027,11.420000076293945,11.289999961853027,11.420000076293945,1400
2025-04-21 00:00:00+00:00,11.520000457763672,12.920000076293945,11.520000457763672,12.279999732971191,2500
2025-04-22 00:00:00+00:00,12.279999732971191,12.520000457763672,11.979999542236328,12.449999809265137,6000
2025-04-23 00:00:00+00:00,12.5,12.59000015258789,12.369999885559082,12.479999542236328,4100
2025-04-24 00:00:00+00:00,12.539999961853027,12.59000015258789,12.260000228881836,12.369999885559082,4100
2025-04-25 00:00:00+00:00,12.25,12.25,11.729999542236328,11.760000228881836,1400
2025-04-28 00:00:00+00:00,11.75,12.289999961853027,11.59000015258789,11.59000015258789,7500
2025-04-29 00:00:00+00:00,11.579999923706055,11.90999984741211,11.289999961853027,11.90999984741211,6300
2025-04-30 00:00:00+00:00,11.640000343322754,12.09000015258789,11.569999694824219,12.09000015258789,2100
2025-05-01 00:00:00+00:00,12.140000343322754,12.569999694824219,12.140000343322754,12.510000228881836,3700
2025-05-02 00:00:00+00:00,12.539999961853027,13.039999961853027,12.510000228881836,12.569999694824219,9400
2025-05-05 00:00:00+00:00,12.270000457763672,13.5,11.710000038146973,12.130000114440918,27700
2025-05-06 00:00:00+00:00,11.65999984741211,12.149999618530273,11.65999984741211,12.050000190734863,3200
2025-05-07 00:00:00+00:00,11.949999809265137,12.649999618530273,11.949999809265137,12.649999618530273,5000
2025-05-08 00:00:00+00:00,12.899999618530273,13.380000114440918,12.630000114440918,13.199999809265137,2500
2025-05-09 00:00:00+00:00,13.210000038146973,13.210000038146973,12.960000038146973,12.960000038146973,2100
2025-05-12 00:00:00+00:00,13.140000343322754,13.75,12.920000076293945,13.0,6800
2025-05-13 00:00:00+00:00,13.34000015258789,13.819999694824219,13.100000381469727,13.100000381469727,2400
2025-05-14 00:00:00+00:00,13.0,13.760000228881836,13.0,13.449999809265137,1500
2025-05-15 00:00:00+00:00,13.609999656677246,13.609999656677246,13.149999618530273,13.149999618530273,1800
2025-05-16 00:00:00+00:00,13.140000343322754,13.829999923706055,13.140000343322754,13.140000343322754,4500
2025-05-19 00:00:00+00:00,12.899999618530273,13.390000343322754,12.899999618530273,12.930000305175781,1800
2025-05-20 00:00:00+00:00,13.539999961853027,13.539999961853027,13.149999618530273,13.319999694824219,1100
2025-05-21 00:00:00+00:00,13.25,13.640000343322754,13.25,13.640000343322754,3600
2025-05-22 00:00:00+00:00,13.329999923706055,13.329999923706055,13.149999618530273,13.260000228881836,1400
2025-05-23 00:00:00+00:00,13.149999618530273,13.489999771118164,13.149999618530273,13.149999618530273,1600
2025-05-27 00:00:00+00:00,13.319999694824219,13.8100004196167,13.319999694824219,13.8100004196167,1300
2025-05-28 00:00:00+00:00,13.729999542236328,13.729999542236328,13.5600004196167,13.5600004196167,1600
2025-05-29 00:00:00+00:00,13.619999885559082,13.789999961853027,13.569999694824219,13.630000114440918,1400
2025-05-30 00:00:00+00:00,13.739999771118164,14.739999771118164,13.739999771118164,14.270000457763672,5900
2025-06-02 00:00:00+00:00,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,1400
2025-06-03 00:00:00+00:00,14.34000015258789,15.489999771118164,14.34000015258789,15.050000190734863,3600
2025-06-04 00:00:00+00:00,14.869999885559082,14.869999885559082,14.869999885559082,14.869999885559082,900
2025-06-05 00:00:00+00:00,14.630000114440918,14.630000114440918,14.630000114440918,14.630000114440918,800
2025-06-06 00:00:00+00:00,14.979999542236328,15.300000190734863,14.979999542236328,15.300000190734863,1700
2025-06-09 00:00:00+00:00,15.369999885559082,15.369999885559082,14.65999984741211,14.789999961853027,1600
2025-06-10 00:00:00+00:00,14.75,14.75,14.260000228881836,14.260000228881836,1600
2025-06-11 00:00:00+00:00,14.25,14.350000381469727,14.25,14.260000228881836,2800
2025-06-12 00:00:00+00:00,14.0600004196167,14.149999618530273,13.819999694824219,13.930000305175781,1800
2025-06-13 00:00:00+00:00,13.850000381469727,14.029999732971191,13.850000381469727,13.859999656677246,1000
2025-06-16 00:00:00+00:00,14.109999656677246,14.4399995803833,14.109999656677246,14.4399995803833,800
2025-06-17 00:00:00+00:00,14.09000015258789,14.319999694824219,14.09000015258789,14.319999694824219,700
2025-06-18 00:00:00+00:00,14.609999656677246,15.239999771118164,14.609999656677246,15.239999771118164,900
2025-06-20 00:00:00+00:00,14.890000343322754,14.890000343322754,14.100000381469727,14.460000038146973,4700
2025-06-23 00:00:00+00:00,14.720000267028809,14.800000190734863,14.5600004196167,14.5600004196167,1700
2025-06-24 00:00:00+00:00,14.8100004196167,14.859999656677246,14.729999542236328,14.859999656677246,2700
2025-06-25 00:00:00+00:00,14.899999618530273,15.59000015258789,14.5,14.5,22100
2025-06-26 00:00:00+00:00,14.449999809265137,15.0600004196167,14.449999809265137,15.0600004196167,500
2025-06-27 00:00:00+00:00,15.5,15.680000305175781,14.40999984741211,14.40999984741211,14500
2025-06-30 00:00:00+00:00,14.850000381469727,15.710000038146973,14.119999885559082,14.119999885559082,6700
2025-07-01 00:00:00+00:00,14.119999885559082,14.649999618530273,14.119999885559082,14.430000305175781,1100
2025-07-02 00:00:00+00:00,14.479999542236328,14.479999542236328,14.479999542236328,14.479999542236328,1000
2025-07-03 00:00:00+00:00,14.479999542236328,14.479999542236328,14.479999542236328,14.479999542236328,200
2025-07-07 00:00:00+00:00,14.229999542236328,14.229999542236328,13.220000267028809,13.220000267028809,5000
2025-07-08 00:00:00+00:00,13.600000381469727,15.0,13.600000381469727,14.520000457763672,6900
2025-07-09 00:00:00+00:00,14.3100004196167,14.710000038146973,14.3100004196167,14.630000114440918,1200
2025-07-10 00:00:00+00:00,15.149999618530273,15.149999618530273,15.149999618530273,15.149999618530273,1100
2025-07-11 00:00:00+00:00,14.520000457763672,14.520000457763672,14.210000038146973,14.34000015258789,1400
2025-07-14 00:00:00+00:00,14.149999618530273,14.199999809265137,13.960000038146973,14.149999618530273,1200
2025-07-15 00:00:00+00:00,13.960000038146973,14.270000457763672,13.5,13.5,4400
2025-07-16 00:00:00+00:00,13.710000038146973,13.710000038146973,13.420000076293945,13.420000076293945,2800
2025-07-17 00:00:00+00:00,13.399999618530273,14.239999771118164,12.579999923706055,12.579999923706055,12800
2025-07-18 00:00:00+00:00,12.739999771118164,13.220000267028809,12.520000457763672,12.520000457763672,7100
2025-07-21 00:00:00+00:00,12.789999961853027,13.180000305175781,12.699999809265137,13.020000457763672,3100
2025-07-22 00:00:00+00:00,13.59000015258789,13.59000015258789,13.0600004196167,13.0600004196167,5700
2025-07-23 00:00:00+00:00,13.210000038146973,13.430000305175781,12.890000343322754,12.920000076293945,16800
2025-07-24 00:00:00+00:00,13.579999923706055,13.579999923706055,12.90999984741211,12.90999984741211,2200
2025-07-25 00:00:00+00:00,13.899999618530273,14.380000114440918,12.899999618530273,12.90999984741211,3600
2025-07-28 00:00:00+00:00,13.260000228881836,13.260000228881836,12.949999809265137,12.949999809265137,1500
2025-07-29 00:00:00+00:00,13.239999771118164,13.800000190734863,13.239999771118164,13.239999771118164,2300
2025-07-30 00:00:00+00:00,13.5,13.920000076293945,12.949999809265137,12.949999809265137,7200
2025-07-31 00:00:00+00:00,12.949999809265137,13.520000457763672,12.550000190734863,12.550000190734863,4200
2025-08-01 00:00:00+00:00,12.600000381469727,13.069999694824219,12.600000381469727,12.699999809265137,6200
2025-08-04 00:00:00+00:00,13.399999618530273,13.399999618530273,12.859999656677246,12.859999656677246,1800
2025-08-05 00:00:00+00:00,12.699999809265137,13.600000381469727,12.699999809265137,13.020000457763672,1800
2025-08-06 00:00:00+00:00,13.329999923706055,13.460000038146973,12.739999771118164,12.8100004196167,6700
2025-08-07 00:00:00+00:00,13.699999809265137,13.699999809265137,12.59000015258789,12.949999809265137,3400
2025-08-08 00:00:00+00:00,13.5,13.5,12.949999809265137,12.949999809265137,2300
2025-08-11 00:00:00+00:00,13.0,13.899999618530273,12.640000343322754,13.699999809265137,4700
2025-08-12 00:00:00+00:00,13.0,14.100000381469727,13.0,13.670000076293945,2200
2025-08-13 00:00:00+00:00,14.170000076293945,14.649999618530273,14.15999984741211,14.649999618530273,3100
2025-08-14 00:00:00+00:00,14.359999656677246,14.720000267028809,14.359999656677246,14.399999618530273,2000
2025-08-15 00:00:00+00:00,14.65999984741211,14.65999984741211,14.5,14.640000343322754,1200
2025-08-18 00:00:00+00:00,14.59000015258789,14.989999771118164,14.100000381469727,14.100000381469727,2300
2025-08-19 00:00:00+00:00,14.100000381469727,14.449999809265137,14.100000381469727,14.260000228881836,500
2025-08-20 00:00:00+00:00,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,700
2025-08-21 00:00:00+00:00,14.789999961853027,14.789999961853027,14.430000305175781,14.430000305175781,1400
2025-08-22 00:00:00+00:00,15.25,15.399999618530273,15.069999694824219,15.270000457763672,8400
2025-08-25 00:00:00+00:00,15.229999542236328,15.25,15.229999542236328,15.25,600
2025-08-26 00:00:00+00:00,15.630000114440918,15.630000114440918,15.630000114440918,15.630000114440918,900
2025-08-27 00:00:00+00:00,15.430000305175781,15.430000305175781,15.430000305175781,15.430000305175781,1100
2025-08-28 00:00:00+00:00,15.210000038146973,15.210000038146973,15.210000038146973,15.210000038146973,1300
2025-08-29 00:00:00+00:00,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,500
2025-09-02 00:00:00+00:00,15.119999885559082,15.119999885559082,15.119999885559082,15.119999885559082,800
2025-09-03 00:00:00+00:00,16.31999969482422,16.31999969482422,15.569999694824219,15.569999694824219,4300
2025-09-04 00:00:00+00:00,15.5600004196167,15.859999656677246,15.5600004196167,15.859999656677246,1000
2025-09-05 00:00:00+00:00,15.859999656677246,15.859999656677246,15.859999656677246,15.859999656677246,1100
2025-09-08 00:00:00+00:00,16.079999923706055,16.079999923706055,16.079999923706055,16.079999923706055,600
2025-09-09 00:00:00+00:00,16.0,16.0,16.0,16.0,3200
2025-09-10 00:00:00+00:00,16.950000762939453,16.950000762939453,16.270000457763672,16.270000457763672,1400
2025-09-11 00:00:00+00:00,16.799999237060547,16.799999237060547,16.799999237060547,16.799999237060547,1500
2025-09-12 00:00:00+00:00,15.850000381469727,15.850000381469727,15.850000381469727,15.850000381469727,1600
2025-09-15 00:00:00+00:00,16.18000030517578,16.700000762939453,16.18000030517578,16.649999618530273,3000
2025-09-16 00:00:00+00:00,15.960000038146973,17.0,15.960000038146973,16.43000030517578,1600
2025-09-17 00:00:00+00:00,16.440000534057617,16.440000534057617,16.15999984741211,16.15999984741211,1100
2025-09-18 00:00:00+00:00,16.719999313354492,16.719999313354492,16.719999313354492,16.719999313354492,1100
2025-09-19 00:00:00+00:00,16.790000915527344,16.790000915527344,16.420000076293945,16.420000076293945,3700
2025-09-22 00:00:00+00:00,17.0,17.0,17.0,17.0,1200
2025-09-23 00:00:00+00:00,16.790000915527344,16.790000915527344,16.43000030517578,16.43000030517578,1000
2025-09-24 00:00:00+00:00,16.43000030517578,16.43000030517578,16.43000030517578,16.43000030517578,400
2025-09-25 00:00:00+00:00,16.43000030517578,16.43000030517578,16.43000030517578,16.43000030517578,500
2025-09-26 00:00:00+00:00,16.469999313354492,16.469999313354492,16.469999313354492,16.469999313354492,700
