"('date', '')","('open', 'CLDT')","('high', 'CLDT')","('low', 'CLDT')","('close', 'CLDT')","('volume', 'CLDT')"
2012-01-09 00:00:00+00:00,6.3999540761189,6.3999540761189,6.262566457605505,6.3198113441467285,12800
2012-01-10 00:00:00+00:00,6.422854456730804,6.4800988199393945,6.348436293224514,6.4056806564331055,15300
2012-01-11 00:00:00+00:00,6.348437268743679,6.531620132644238,6.239672033856726,6.457201957702637,18900
2012-01-12 00:00:00+00:00,6.4915470235471435,6.571689228921217,6.388506421291528,6.565965175628662,7500
2012-01-13 00:00:00+00:00,6.440026509465866,6.554515760448585,6.440026509465866,6.520169258117676,12700
2012-01-17 00:00:00+00:00,6.548791161417497,6.565964958510763,6.440026509465866,6.520169258117676,15400
2012-01-18 00:00:00+00:00,6.571685587265336,6.783491273626238,6.565961537144725,6.743419647216797,13500
2012-01-19 00:00:00+00:00,6.7605965751619514,6.863636622245343,6.691902482535983,6.840738773345947,14600
2012-01-20 00:00:00+00:00,6.806393091190951,6.869362046752155,6.806393091190951,6.863637447357178,33900
2012-01-23 00:00:00+00:00,6.869361261079101,6.892259110112254,6.789218516499176,6.857912063598633,32400
2012-01-24 00:00:00+00:00,6.806393568505559,6.92660743459112,6.7548732621934775,6.897984981536865,32800
2012-01-25 00:00:00+00:00,6.86364237924927,7.092621606231469,6.86364237924927,6.943785190582275,39500
2012-01-26 00:00:00+00:00,6.955226877716952,7.05826745383734,6.737697621794765,6.846462249755859,29800
2012-01-27 00:00:00+00:00,6.789216845258679,7.155582885531864,6.783492793855267,7.1212358474731445,31400
2012-01-30 00:00:00+00:00,7.063994238197645,7.132687794898773,7.012473934189833,7.069718837738037,12700
2012-01-31 00:00:00+00:00,7.115513312774973,7.155584410778447,7.0296459722889715,7.0811662673950195,28700
2012-02-01 00:00:00+00:00,7.109790443304357,7.556298866266727,7.063994735612211,7.533401012420654,40500
2012-02-02 00:00:00+00:00,7.539123323604423,7.7280306969671795,7.4131848927200075,7.602092266082764,96600
2012-02-03 00:00:00+00:00,7.779552321082858,7.819623423528073,7.579195717001128,7.768103122711182,30700
2012-02-06 00:00:00+00:00,7.716582077983982,7.733755873885872,7.636439880819589,7.670786380767822,10700
2012-02-07 00:00:00+00:00,7.59636864371191,7.613541893372859,7.464705607170594,7.476154804229736,23000
2012-02-08 00:00:00+00:00,7.4933296992472975,7.5505740593292145,7.4475339928106115,7.521952152252197,17000
2012-02-09 00:00:00+00:00,7.52194942018903,7.52194942018903,7.292970425245658,7.37311315536499,19000
2012-02-10 00:00:00+00:00,7.275800094376202,7.39601396477612,7.275800094376202,7.2986979484558105,33200
2012-02-13 00:00:00+00:00,7.407461166381835,7.44180821373036,7.315869768022832,7.407461166381836,12000
2012-02-14 00:00:00+00:00,7.333042296647445,7.407459885500161,7.132685737936494,7.292970657348633,25300
2012-02-15 00:00:00+00:00,7.361661383869561,7.361661383869561,7.126958419276637,7.144131660461426,28400
2012-02-16 00:00:00+00:00,7.195654326741848,7.401735473312803,7.195654326741848,7.396010875701904,15400
2012-02-17 00:00:00+00:00,7.396015072074134,7.396015072074134,7.161311896137475,7.241454124450684,23200
2012-02-21 00:00:00+00:00,7.2242746280519405,7.413181925810059,7.0697143598532595,7.132683277130127,83300
2012-02-22 00:00:00+00:00,7.092616779509667,7.184208189600764,6.897984760102151,6.995300769805908,47700
2012-02-23 00:00:00+00:00,6.989576170193248,7.09834083319446,6.835015256218622,6.995300769805908,132300
2012-02-24 00:00:00+00:00,6.966679881197091,7.1384140866240084,6.886537106417066,6.9380574226379395,123700
2012-02-27 00:00:00+00:00,6.892264850863075,7.029652059495451,6.846469114652282,6.943785190582275,44100
2012-02-28 00:00:00+00:00,6.978124678393616,7.1212363461254,6.9380535861255765,7.029644966125488,36900
2012-02-29 00:00:00+00:00,6.978126541456566,7.029646842943644,6.89798433552363,6.9037089347839355,59000
2012-03-01 00:00:00+00:00,6.915154383282109,7.023919535120901,6.903705735993994,6.955225467681885,29000
2012-03-02 00:00:00+00:00,6.955230679402235,6.983853137961386,6.903710909109351,6.9380574226379395,59400
2012-03-05 00:00:00+00:00,6.943780022249417,7.001024376941176,6.875086469062605,6.978126525878906,18800
2012-03-06 00:00:00+00:00,6.886535727906066,7.029647446126471,6.886535727906066,6.98957633972168,54000
2012-03-07 00:00:00+00:00,6.995297938245054,7.132684997770085,6.926604408482539,7.104062557220459,50000
2012-03-08 00:00:00+00:00,7.132688369896677,7.2986979484558105,7.029647753574489,7.2986979484558105,68900
2012-03-09 00:00:00+00:00,7.281525046846173,7.602095019478133,7.258627191658176,7.516228199005127,60100
2012-03-12 00:00:00+00:00,7.476154426431971,7.499052273465378,7.33304274599124,7.3845624923706055,32300
2012-03-13 00:00:00+00:00,7.476156445815511,7.556298659115771,7.287248474354325,7.521952152252197,36500
2012-03-14 00:00:00+00:00,7.487603833132359,7.516226281296536,7.441808134440793,7.481879234313965,19400
2012-03-15 00:00:00+00:00,7.481880056463273,7.521951706667525,7.321595093429815,7.504777908325195,14700
2012-03-16 00:00:00+00:00,7.510501130085613,7.596368468262655,7.378838642512999,7.5562968254089355,45100
2012-03-19 00:00:00+00:00,7.493330618536507,7.710860523761493,7.493330618536507,7.665064811706543,27800
2012-03-20 00:00:00+00:00,7.6078200340271005,7.7280339167920955,7.550575119975974,7.6078200340271,10600
2012-03-21 00:00:00+00:00,7.62499332357399,7.825349977710552,7.458983727205509,7.4990553855896,36300
2012-03-22 00:00:00+00:00,7.390289086800811,7.573471912547558,7.390289086800811,7.521952152252197,9600
2012-03-23 00:00:00+00:00,7.527674347398345,7.6765106295312755,7.48760325064246,7.64788818359375,22300
2012-03-26 00:00:00+00:00,7.693686219484371,7.825349292483651,7.6478905104223385,7.773828983306885,36000
2012-03-27 00:00:00+00:00,7.750932290309177,7.819625864196456,7.642167601469653,7.659340858459473,20000
2012-03-28 00:00:00+00:00,7.6042301845978,7.6042301845978,7.366416813353071,7.4534220695495605,15000
2012-03-29 00:00:00+00:00,7.3722191614898875,7.511426943242851,7.273613511124234,7.412821292877197,77000
2012-03-30 00:00:00+00:00,7.505626842583221,7.639034721400421,7.354818681661168,7.360618591308594,83500
2012-04-02 00:00:00+00:00,7.378023147583008,7.40122445562221,7.285217915426198,7.378023147583008,103100
2012-04-03 00:00:00+00:00,7.325816385285139,7.395420274429678,7.198208978605546,7.262012958526611,40800
2012-04-04 00:00:00+00:00,7.180813883300489,7.273619142993714,7.047405907619243,7.082208156585693,55400
2012-04-05 00:00:00+00:00,7.030003234252427,7.076405852049776,6.960399307556404,6.983600616455078,51100
2012-04-09 00:00:00+00:00,6.931395410631605,7.000999316013734,6.803787974183036,6.919795036315918,60100
2012-04-10 00:00:00+00:00,6.93139794750881,6.93139794750881,6.7051853105142065,6.722586154937744,64600
2012-04-11 00:00:00+00:00,6.797989545034084,6.90239514927816,6.676182545780338,6.780588150024414,61900
2012-04-12 00:00:00+00:00,6.7631873887285,6.896595319577609,6.7631873887285,6.873394012451172,20100
2012-04-13 00:00:00+00:00,6.815389850533076,6.821190315079821,6.7573863113911,6.809589385986328,22800
2012-04-16 00:00:00+00:00,6.844393730163575,6.873395508675527,6.7921906394746445,6.844393730163574,73300
2012-04-17 00:00:00+00:00,6.890797170177673,7.1692129492573455,6.890797170177673,7.082208156585693,43800
2012-04-18 00:00:00+00:00,7.01840231748699,7.0532040015813875,6.983600080229797,7.012601852416992,49000
2012-04-19 00:00:00+00:00,7.035802426598426,7.151808950099744,7.035802426598426,7.076404571533203,28500
2012-04-20 00:00:00+00:00,7.18661228181967,7.302618823046364,7.151810042870251,7.279417514801025,43900
2012-04-23 00:00:00+00:00,7.128608991080419,7.128608991080419,6.9778002054788795,7.024202823638916,72900
2012-04-24 00:00:00+00:00,7.0184016986763735,7.320018664606446,7.0184016986763735,7.267815589904785,18900
2012-04-25 00:00:00+00:00,7.366421799509252,7.4476266496257955,7.314218721088815,7.4186248779296875,37900
2012-04-26 00:00:00+00:00,7.37802338694537,7.644838714633793,7.37802338694537,7.592635631561279,12600
2012-04-27 00:00:00+00:00,7.60423927827391,7.650641915805228,7.569437576706958,7.621640682220459,39800
2012-04-30 00:00:00+00:00,7.581032687118401,7.604233989748222,7.4998284044953705,7.540430545806885,25000
2012-05-01 00:00:00+00:00,7.511430774208164,7.62163740584188,7.424426004529197,7.592635631561279,40400
2012-05-02 00:00:00+00:00,7.505631434834585,7.737645110726966,7.505631434834585,7.726044178009033,55000
2012-05-03 00:00:00+00:00,7.6854416873314015,7.8130491758934575,7.673840755115354,7.72024393081665,29000
2012-05-04 00:00:00+00:00,7.697039753430196,7.697039753430196,7.459225710021166,7.540430545806885,31700
2012-05-07 00:00:00+00:00,7.494029303009847,7.668039380950999,7.494029303009847,7.639037609100342,11000
2012-05-08 00:00:00+00:00,7.598439327578912,7.830452514140056,7.592638859624116,7.691244602203369,72200
2012-05-09 00:00:00+00:00,7.621637028433032,7.697041416563579,7.569433947945514,7.575234413146973,51700
2012-05-10 00:00:00+00:00,7.656438713316172,7.656438713316172,7.517230867457996,7.575234413146973,246000
2012-05-11 00:00:00+00:00,7.499830296140711,7.668039920924275,7.499830296140711,7.610036373138428,24000
2012-05-14 00:00:00+00:00,7.552032805902075,7.650637944601012,7.552032805902075,7.627436637878418,22100
2012-05-15 00:00:00+00:00,7.598436253506449,7.644838872045734,7.569434478628684,7.615837097167969,31000
2012-05-16 00:00:00+00:00,7.673836680923951,7.714439368960456,7.569431112224968,7.644835472106934,69100
2012-05-17 00:00:00+00:00,7.6448365321854554,7.656436906688319,7.523029557510662,7.5868330001831055,46300
2012-05-18 00:00:00+00:00,7.569435249694868,7.639039184594053,7.459228604565647,7.511431694030762,34900
2012-05-21 00:00:00+00:00,7.552033439375545,7.633237743134745,7.407025121905165,7.5810346603393555,30400
2012-05-22 00:00:00+00:00,7.5694333859568586,7.63903730371824,7.430225550434097,7.482428073883057,45600
2012-05-23 00:00:00+00:00,7.395420169928618,7.6564348888230045,7.395420169928618,7.604231834411621,45000
2012-05-24 00:00:00+00:00,7.639041864763393,7.650642248068484,7.482432541421431,7.598439693450928,22300
2012-05-25 00:00:00+00:00,7.6042351105494195,7.673839028697924,7.482428115498844,7.4940290451049805,37000
2012-05-29 00:00:00+00:00,7.569436841498659,7.639040791035106,7.482431489705836,7.534634590148926,25800
2012-05-30 00:00:00+00:00,7.476626724475154,7.5868327681133705,7.453425423016442,7.523029327392578,21100
2012-05-31 00:00:00+00:00,7.5172334848402045,7.575237050725109,7.45343000489721,7.528833866119385,31500
2012-06-01 00:00:00+00:00,7.395424405966223,7.528831796398818,7.395424405966223,7.407025337219238,159800
2012-06-04 00:00:00+00:00,7.424424032657779,7.592633615014655,7.401222730027957,7.540430545806885,34600
2012-06-05 00:00:00+00:00,7.308417519508672,7.673837897637686,7.308417519508672,7.540430545806885,89600
2012-06-06 00:00:00+00:00,7.592638859624116,7.784049876827828,7.569437540968002,7.691244602203369,72000
2012-06-07 00:00:00+00:00,7.807247102754295,7.859450180655325,7.679639640458753,7.7666449546813965,71000
2012-06-08 00:00:00+00:00,7.749246068071022,7.888454505251093,7.749246068071022,7.859452724456787,61000
2012-06-11 00:00:00+00:00,7.905851043867427,7.911651507497696,7.7782436098148,7.818845748901367,48200
2012-06-12 00:00:00+00:00,7.853650381320525,8.010259628295898,7.639038139777214,8.010259628295898,42600
2012-06-13 00:00:00+00:00,8.027655622199463,8.027655622199463,7.673835190462099,7.731838703155518,25300
2012-06-14 00:00:00+00:00,7.766643805741773,7.946453766175814,7.766643805741773,7.911652088165283,29800
2012-06-15 00:00:00+00:00,7.882649969954329,8.056660011744663,7.882649969954329,8.033458709716797,90400
2012-06-18 00:00:00+00:00,7.963855104594717,8.120464324951172,7.9174524955623,8.120464324951172,63300
2012-06-19 00:00:00+00:00,8.172665242053544,8.410478688888514,8.172665242053544,8.3524751663208,58600
2012-06-20 00:00:00+00:00,8.352476846004198,8.352476846004198,8.166866421521389,8.288673400878906,33200
2012-06-21 00:00:00+00:00,8.329273912977525,8.352475211497584,8.103061390697595,8.195866584777832,42600
2012-06-22 00:00:00+00:00,8.213273316850213,8.3060785775572,8.178471620666587,8.300278663635254,157500
2012-06-25 00:00:00+00:00,8.184268416166688,8.282874106387244,8.10886403228257,8.21327018737793,31600
2012-06-26 00:00:00+00:00,8.19006339856604,8.282868561787481,7.952250029520489,8.248066902160645,67700
2012-06-27 00:00:00+00:00,8.271605485705495,8.365734616293537,8.089229874400754,8.265722274780273,81600
2012-06-28 00:00:00+00:00,8.212773106114676,8.25983766342907,8.042163945586553,8.171591758728027,26800
2012-06-29 00:00:00+00:00,8.306904263710722,8.412799824238533,8.242190621751456,8.401033401489258,36800
2012-07-02 00:00:00+00:00,8.453975686797502,8.47750795594652,8.283366595203741,8.459858894348145,41800
2012-07-03 00:00:00+00:00,8.453977225165016,8.506924980648577,8.442211368976254,8.477509498596191,24800
2012-07-05 00:00:00+00:00,8.471627028359892,8.565756691342575,8.406913411047146,8.442212104797363,39700
2012-07-06 00:00:00+00:00,8.365734017371217,8.583407756535768,8.365734017371217,8.54810905456543,77500
2012-07-09 00:00:00+00:00,8.53634199526822,8.777547981505979,8.53634199526822,8.712834358215332,51900
2012-07-10 00:00:00+00:00,8.765781562151085,8.82461253681804,8.654003383548377,8.712834358215332,28900
2012-07-11 00:00:00+00:00,8.701068788597587,8.724601068551754,8.483395058758074,8.571640968322754,39500
2012-07-12 00:00:00+00:00,8.530462099566861,8.642240321593988,8.518695675640862,8.601058959960938,25900
2012-07-13 00:00:00+00:00,8.654001594997128,8.68341707625121,8.559872503826975,8.63046932220459,30300
2012-07-16 00:00:00+00:00,8.577525880587551,8.612824588049927,8.512812238136105,8.530461311340332,14100
2012-07-17 00:00:00+00:00,8.589293258860623,8.659890120584329,8.459865398506837,8.524579048156738,30800
2012-07-18 00:00:00+00:00,8.536340462700963,8.536340462700963,8.412795886923869,8.477509498596191,16600
2012-07-19 00:00:00+00:00,8.524577459815625,8.524577459815625,8.389266973653733,8.395150184631348,9600
2012-07-20 00:00:00+00:00,8.430448163465591,8.671654198290375,8.412799091931888,8.453980445861816,33700
2012-07-23 00:00:00+00:00,8.383384328419261,8.548110319531702,8.206891914557547,8.401033401489258,45700
2012-07-24 00:00:00+00:00,8.436329187596877,8.436329187596877,8.048046348176724,8.100994110107422,39300
2012-07-25 00:00:00+00:00,8.159826566669224,8.406915810275827,7.983334169656815,8.330435752868652,30100
2012-07-26 00:00:00+00:00,8.448097476741703,8.530460748012255,8.118645513767268,8.189242362976074,37200
2012-07-27 00:00:00+00:00,8.236303101105085,8.301016709205891,8.030395299156009,8.195121765136719,39900
2012-07-30 00:00:00+00:00,8.230426970490262,8.259842476214818,8.030402204828201,8.159830093383789,20800
2012-07-31 00:00:00+00:00,8.142175438223852,8.212772266982277,8.077461257738337,8.089227676391602,35500
2012-08-01 00:00:00+00:00,8.118643673219328,8.118643673219328,7.942151309682304,8.000982284545898,45200
2012-08-02 00:00:00+00:00,7.953915815896662,8.048044904194247,7.883318438619851,7.989213943481445,71500
2012-08-03 00:00:00+00:00,8.07745984342089,8.242186309401601,7.9656816910552015,8.195121765136719,157200
2012-08-06 00:00:00+00:00,8.201006209511563,8.236304905972236,8.006864781612231,8.059812545776367,73400
2012-08-07 00:00:00+00:00,8.095113689161238,8.095113689161238,7.5950519442940285,7.965685844421387,65800
2012-08-08 00:00:00+00:00,7.942151905501581,7.995099674640199,7.871555067001356,7.912736415863037,22500
2012-08-09 00:00:00+00:00,7.9186190319476175,8.071579117749957,7.88332033481871,8.000982284545898,30900
2012-08-10 00:00:00+00:00,8.000982936831432,8.318668992676145,7.989216516477946,8.130410194396973,42300
2012-08-13 00:00:00+00:00,8.148056617289024,8.353963842931508,8.06569339039988,8.3480806350708,34800
2012-08-14 00:00:00+00:00,8.38338443046346,8.38338443046346,7.965685955696457,7.995101451873779,18900
2012-08-15 00:00:00+00:00,7.9774498557910425,8.095111242237039,7.830372982470109,8.059812545776367,53700
2012-08-16 00:00:00+00:00,8.083348118278238,8.17159461487712,8.01863446961557,8.165711402893066,33900
2012-08-17 00:00:00+00:00,8.153945029520605,8.330437462759539,8.089231380456386,8.29513931274414,20000
2012-08-20 00:00:00+00:00,8.324550407353884,8.342200035266856,8.206889026536,8.283369064331055,16600
2012-08-21 00:00:00+00:00,8.295137107066765,8.41279851092189,8.11276151030095,8.124527931213379,45500
2012-08-22 00:00:00+00:00,8.136292005320241,8.212772041303706,8.042162902895578,8.048046112060547,14800
2012-08-23 00:00:00+00:00,7.995098712205659,8.059812332777314,7.995098712205659,8.024514198303223,7200
2012-08-24 00:00:00+00:00,7.995099949960366,8.21865689343641,7.977450879990995,8.183358192443848,10500
2012-08-27 00:00:00+00:00,8.20100629945892,8.236304996306743,8.124526818220517,8.177474021911621,14400
2012-08-28 00:00:00+00:00,8.165710298733734,8.248073572211482,8.165710298733734,8.24219036102295,17600
2012-08-29 00:00:00+00:00,8.277481963381115,8.383377436857474,8.236300639719623,8.365728378295898,22700
2012-08-30 00:00:00+00:00,8.31278780445884,8.31278780445884,8.265723233704755,8.2716064453125,7900
2012-08-31 00:00:00+00:00,8.295138139611938,8.295138139611938,8.21277486613419,8.24219036102295,18000
2012-09-04 00:00:00+00:00,8.271605105221026,8.353967810170037,8.159826346999015,8.277487754821777,44700
2012-09-05 00:00:00+00:00,8.301022155786606,8.353969943088835,8.277489868213838,8.324554443359375,30700
2012-09-06 00:00:00+00:00,8.353968832599989,8.436332108683168,8.336319759529994,8.401033401489258,61700
2012-09-07 00:00:00+00:00,8.448096427380893,8.448096427380893,8.371616376641008,8.383382797241211,14800
2012-09-10 00:00:00+00:00,8.324554831552803,8.383385833755147,8.306905755313705,8.318672180175781,16500
2012-09-11 00:00:00+00:00,8.29513876905829,8.389267911001848,8.29513876905829,8.377501487731934,17600
2012-09-12 00:00:00+00:00,8.371616383185017,8.4363305744291,8.289253683134461,8.389266014099121,23400
2012-09-13 00:00:00+00:00,8.406914710998535,8.424563780075848,8.312785594514482,8.406914710998535,28000
2012-09-14 00:00:00+00:00,8.442217845556787,8.595177459677991,8.377503623184273,8.559879302978516,44000
2012-09-17 00:00:00+00:00,8.501044065044352,8.542225975447296,8.383382666151237,8.46574592590332,19700
2012-09-18 00:00:00+00:00,8.501041763762068,8.530457245785852,8.418679087359854,8.471626281738281,23300
2012-09-19 00:00:00+00:00,8.51869482371243,8.55399353090634,8.359852043974627,8.401033401489258,37700
2012-09-20 00:00:00+00:00,8.377502621324108,8.436333623526455,8.295139891505647,8.318672180175781,20600
2012-09-21 00:00:00+00:00,8.412794799431406,8.412794799431406,8.259834761374535,8.3480806350708,82700
2012-09-24 00:00:00+00:00,8.330431837326424,8.412795066833496,8.31278277423691,8.412795066833496,30500
2012-09-25 00:00:00+00:00,8.442213764908386,8.483395114836956,8.306902733487094,8.37161636352539,62500
2012-09-26 00:00:00+00:00,8.371616554628138,8.520790052738663,8.305980420318134,8.389517784118652,39900
2012-09-27 00:00:00+00:00,8.389520507574597,8.455156663191802,8.353718606023083,8.4133882522583,29900
2012-09-28 00:00:00+00:00,8.359680478411024,8.37758113351307,8.258242484413481,8.282110214233398,19000
2012-10-01 00:00:00+00:00,8.35371066145408,8.365644806972249,8.180669534800302,8.19260311126709,23200
2012-10-02 00:00:00+00:00,8.204542654933366,8.323881343376593,8.132939441867432,8.305980682373047,26200
2012-10-03 00:00:00+00:00,8.294046272144753,8.347748822544029,8.282112688195877,8.317914009094238,19000
2012-10-04 00:00:00+00:00,8.323879312102246,8.389516001517528,8.258243191738577,8.36564826965332,35100
2012-10-05 00:00:00+00:00,8.413383733381735,8.443217971423286,8.335813462560157,8.36564826965332,32500
2012-10-08 00:00:00+00:00,8.347745555746283,8.347745555746283,8.180671462482477,8.264208793640137,18500
2012-10-09 00:00:00+00:00,8.270178228025406,8.305980116645754,8.156806623989116,8.198575019836426,13400
2012-10-10 00:00:00+00:00,8.276145867999302,8.353716157750338,8.222443315936912,8.305980682373047,29000
2012-10-11 00:00:00+00:00,8.347747544565081,8.347747544565081,8.198574069205227,8.234375953674316,32400
2012-10-12 00:00:00+00:00,8.258245801931103,8.26421287904608,8.150840690068712,8.180675506591797,10500
2012-10-15 00:00:00+00:00,8.228409832178096,8.234376908456774,8.150839547710438,8.198575019836426,28900
2012-10-16 00:00:00+00:00,8.27017938710926,8.27017938710926,8.144873612953736,8.180675506591797,14300
2012-10-17 00:00:00+00:00,8.174704551696777,8.216473502636157,8.156803897895058,8.174704551696777,17900
2012-10-18 00:00:00+00:00,8.144875849606422,8.156810007113595,8.121008103644025,8.138909339904785,21100
2012-10-19 00:00:00+00:00,8.097139766176209,8.138908745348095,7.876362989889046,7.959900379180908,47200
2012-10-22 00:00:00+00:00,7.959898553783389,8.079237247510292,7.936030815038008,8.031501770019531,18300
2012-10-23 00:00:00+00:00,7.977798719297309,8.043434854501074,7.918129660671634,7.965865135192871,19500
2012-10-24 00:00:00+00:00,8.001664303452662,8.001664303452662,7.846523768478324,7.882325649261475,35100
2012-10-25 00:00:00+00:00,7.953932480914376,7.953932480914376,7.685420243869732,7.733155727386475,46000
2012-10-26 00:00:00+00:00,7.709285450497222,7.780888652226253,7.69138479232788,7.691384792327881,61700
2012-10-31 00:00:00+00:00,7.721219127189746,7.774921671405055,7.601880456184431,7.72718620300293,49700
2012-11-01 00:00:00+00:00,7.703318344747566,7.810723431448532,7.67348353521378,7.786855697631836,40200
2012-11-02 00:00:00+00:00,7.792822231200841,7.876359009221781,7.721218465680577,7.780888080596924,42200
2012-11-05 00:00:00+00:00,7.852490843450781,7.906193380099713,7.762986995070288,7.882325649261475,79200
2012-11-06 00:00:00+00:00,7.876361922161198,7.965866377637429,7.822659362685826,7.947965145111084,18300
2012-11-07 00:00:00+00:00,7.906197423565488,8.007635473769346,7.774924552292516,7.89426326751709,42800
2012-11-08 00:00:00+00:00,8.025531950455628,8.055366755954665,7.900226222600936,7.971829414367676,69300
2012-11-09 00:00:00+00:00,7.971833493104543,8.162776004561932,7.971833493104543,8.126974105834961,52400
2012-11-12 00:00:00+00:00,8.126973089179572,8.162774983427854,8.091171763983093,8.12100601196289,18800
2012-11-13 00:00:00+00:00,8.138906415293476,8.198575474232186,8.103104524688854,8.132939338684082,27400
2012-11-14 00:00:00+00:00,8.109071139497008,8.186641423846373,7.912162175014664,7.93602991104126,47800
2012-11-15 00:00:00+00:00,7.959899215897491,8.025535360644037,7.89426250209912,7.912163734436035,24300
2012-11-16 00:00:00+00:00,7.8823300682067305,8.001668789300886,7.840561658086754,7.959900379180908,33400
2012-11-19 00:00:00+00:00,8.025536983283137,8.174710535273723,7.965867903918067,8.162776947021484,19500
2012-11-20 00:00:00+00:00,8.126970167021428,8.150837898254395,8.079234704555496,8.150837898254395,15600
2012-11-21 00:00:00+00:00,8.121009720235424,8.186646461486816,8.073274218808264,8.186646461486816,9900
2012-11-23 00:00:00+00:00,8.222442755899419,8.222442755899419,8.168740207494755,8.198575019836426,11000
2012-11-26 00:00:00+00:00,8.198576713612331,8.353717314598748,8.132940568142,8.288081169128418,15400
2012-11-27 00:00:00+00:00,8.300018135113305,8.377588467195457,8.186646461486816,8.186646461486816,24800
2012-11-28 00:00:00+00:00,8.186643127641286,8.294047677588024,8.115039904659517,8.288081169128418,14600
2012-11-29 00:00:00+00:00,8.353712608243896,8.41934871673584,8.282109425602272,8.41934871673584,24500
2012-11-30 00:00:00+00:00,8.407419009988194,8.46112156396796,8.335815794365764,8.42531967163086,46700
2012-12-03 00:00:00+00:00,8.496921351114432,8.723665110785534,8.437252300075723,8.58642578125,54700
2012-12-04 00:00:00+00:00,8.604328577039679,8.705766614960332,8.586427914186569,8.699799537658691,81400
2012-12-05 00:00:00+00:00,8.765433694349444,8.831070391688915,8.68189690726529,8.693830490112305,42200
2012-12-06 00:00:00+00:00,8.699798580676772,8.759468209025872,8.669963766502221,8.735600471496582,17100
2012-12-07 00:00:00+00:00,8.711730236586499,8.711730236586499,8.544655552724805,8.592391014099121,75400
2012-12-10 00:00:00+00:00,8.58046061778098,8.62819609687155,8.395485209516174,8.550625801086426,74400
2012-12-11 00:00:00+00:00,8.610295654341321,8.783336912726233,8.586427914186569,8.699799537658691,149800
2012-12-12 00:00:00+00:00,8.741568972938273,8.741568972938273,8.652065079051596,8.669965744018555,178700
2012-12-13 00:00:00+00:00,8.663997591505035,8.753501468412841,8.604327960865318,8.622228622436523,26700
2012-12-14 00:00:00+00:00,8.634160366832054,8.723664218763908,8.574490752843078,8.717697143554688,113900
2012-12-17 00:00:00+00:00,8.76543915457101,8.825108813130926,8.717703655343893,8.777373313903809,66400
2012-12-18 00:00:00+00:00,8.765434694188988,8.90864168805002,8.723666295882552,8.896707534790039,60600
2012-12-19 00:00:00+00:00,8.944446289216836,8.944446289216836,8.807206890718577,8.860909461975098,61400
2012-12-20 00:00:00+00:00,8.854937999316325,9.022012140137859,8.84300384758895,8.986210823059082,73200
2012-12-21 00:00:00+00:00,8.944441732824565,8.998144276724448,8.878805606420078,8.974276542663574,246800
2012-12-24 00:00:00+00:00,8.986213892665008,9.08765137173941,8.890742353388852,8.932511329650879,31100
2012-12-26 00:00:00+00:00,8.95040810694565,9.02201130351502,8.837036521307052,8.92654037475586,48100
2012-12-27 00:00:00+00:00,8.962829658217336,9.071690124272616,8.932591152546447,9.053546905517578,26600
2012-12-28 00:00:00+00:00,9.035401588108911,9.107975604430003,9.011210441589355,9.011210441589355,29800
2012-12-31 00:00:00+00:00,9.017257750557576,9.337790564027552,8.962827530451612,9.301504135131836,97900
2013-01-02 00:00:00+00:00,9.259168588547508,9.398267509415351,9.228929517170316,9.32569408416748,87500
2013-01-03 00:00:00+00:00,9.361983794315437,9.361983794315437,9.265219193355462,9.31360149383545,43200
2013-01-04 00:00:00+00:00,9.368032725563088,9.380128590354879,9.313602487525184,9.374080657958984,55400
2013-01-07 00:00:00+00:00,9.31360296867686,9.374081142235035,9.283364458660383,9.295459747314453,54100
2013-01-08 00:00:00+00:00,9.265216113206137,9.33174218682193,9.210785899070425,9.2410249710083,145000
2013-01-09 00:00:00+00:00,8.860019090997364,8.956784291619453,8.829780578613281,8.829780578613281,1704000
2013-01-10 00:00:00+00:00,8.872111514754176,8.95073288532352,8.829777152433154,8.914445877075195,286900
2013-01-11 00:00:00+00:00,8.962829838213835,8.968877770174482,8.926543399975035,8.938638687133789,139100
2013-01-14 00:00:00+00:00,8.926542906577644,9.011211642296637,8.914447043324929,8.987020492553711,110400
2013-01-15 00:00:00+00:00,8.980971474013153,8.980971474013153,8.914445391971823,8.962827682495117,46200
2013-01-16 00:00:00+00:00,8.96887499442051,9.05354428537786,8.89025363355205,9.029353141784668,128700
2013-01-17 00:00:00+00:00,9.08378427012002,9.132166562158915,9.035401401318708,9.095879554748535,152600
2013-01-18 00:00:00+00:00,9.065643080124099,9.162407691976012,9.041451927161122,9.120073318481445,145500
2013-01-22 00:00:00+00:00,9.150307161591465,9.39221855262827,9.144259232624982,9.361979484558105,197800
2013-01-23 00:00:00+00:00,9.343836889851058,9.476888452065843,9.319645749154033,9.434554100036621,620600
2013-01-24 00:00:00+00:00,9.434555690602858,9.543415553710949,9.434555690602858,9.495033264160156,116500
2013-01-25 00:00:00+00:00,9.543413442518386,9.676464997730614,9.501079092717237,9.646225929260254,127100
2013-01-28 00:00:00+00:00,9.682520328704637,9.724854710868849,9.634138012870478,9.670424461364746,187700
2013-01-29 00:00:00+00:00,9.62182827381798,9.719018364777979,9.62182827381798,9.68864631652832,45600
2013-01-30 00:00:00+00:00,9.69471832557359,9.69471832557359,9.512486662676267,9.573230743408203,206800
