"('date', '')","('open', 'ATR')","('high', 'ATR')","('low', 'ATR')","('close', 'ATR')","('volume', 'ATR')"
2025-01-27 00:00:00+00:00,156.88695593141347,157.55118325024728,155.30073105272626,157.09515380859375,317000
2025-01-28 00:00:00+00:00,156.21281132901348,158.96886517568004,156.21281132901348,157.05548095703125,204300
2025-01-29 00:00:00+00:00,157.41238898086985,157.45205292270268,155.27098994274112,155.75677490234375,265800
2025-01-30 00:00:00+00:00,156.46066264313475,157.31324071767784,155.23133763909388,156.7679901123047,274200
2025-01-31 00:00:00+00:00,156.53995727747005,158.0171289383886,155.40977702002877,155.79641723632812,834100
2025-02-03 00:00:00+00:00,153.24858481295388,155.39989251445735,152.81237216797376,154.6365203857422,364600
2025-02-04 00:00:00+00:00,154.7455567641956,157.09515368758528,154.7455567641956,156.34169006347656,302400
2025-02-05 00:00:00+00:00,157.3657401309949,158.7377738146127,156.86862823642628,157.405517578125,262600
2025-02-06 00:00:00+00:00,158.91672849887215,158.91672849887215,154.47254690067905,155.5463104248047,446600
2025-02-07 00:00:00+00:00,156.7095614069899,156.9879428767107,141.2195517045442,142.35296630859375,1221500
2025-02-10 00:00:00+00:00,143.42671234404355,143.76475994786696,140.08611994582418,142.45237731933594,621900
2025-02-11 00:00:00+00:00,141.4482355761403,142.2436177138252,139.44983586924226,141.46810913085938,377300
2025-02-12 00:00:00+00:00,140.15573634540485,142.66118467726213,139.1217350532375,140.8815155029297,423500
2025-02-13 00:00:00+00:00,141.9254390361858,142.94948827582462,140.64289708530572,141.94532775878906,665900
2025-02-14 00:00:00+00:00,142.8600219668595,144.47065968761524,141.8956236556128,143.9536590576172,512800
2025-02-18 00:00:00+00:00,143.9536551030892,146.43921456469178,143.0687965415847,146.0514678955078,489600
2025-02-19 00:00:00+00:00,145.29586323172052,146.63807140879464,144.76892583969018,146.19065856933594,331000
2025-02-20 00:00:00+00:00,146.12106653891558,146.5684641946975,145.07712856165745,145.83273315429688,283100
2025-02-21 00:00:00+00:00,146.18072203982962,146.53864320961054,144.3612906909976,145.4947052001953,451900
2025-02-24 00:00:00+00:00,145.33563586593084,146.43922495198873,143.52615633827182,144.76893615722656,353300
2025-02-25 00:00:00+00:00,145.03738005789472,147.47322545568133,144.87830060097633,146.8568115234375,336700
2025-02-26 00:00:00+00:00,145.80290552597427,148.3182903766483,145.7730800274011,145.79296875,735600
2025-02-27 00:00:00+00:00,145.38534354320856,146.3298531289336,144.52037368279164,144.788818359375,262800
2025-02-28 00:00:00+00:00,145.31574014709147,146.1011701977845,143.7945790943615,145.90232849121094,348700
2025-03-03 00:00:00+00:00,146.1210654941781,147.9802590488003,144.8484603100682,145.74325561523438,394100
2025-03-04 00:00:00+00:00,144.69933199850888,147.0954151104243,144.3016485280213,145.09703063964844,490100
2025-03-05 00:00:00+00:00,145.20638633523407,147.99021595781406,145.20638633523407,147.58258056640625,445100
2025-03-06 00:00:00+00:00,146.70765681681692,150.6249008910568,146.21054493268804,150.27691650390625,471700
2025-03-07 00:00:00+00:00,149.64061450303043,152.4741583222623,148.3182950654323,151.8975067138672,480200
2025-03-10 00:00:00+00:00,151.19162258533123,153.1104672632765,149.3721911863349,149.70028686523438,391100
2025-03-11 00:00:00+00:00,149.47159652202163,149.69032696299743,146.41933746583285,147.03575134277344,304000
2025-03-12 00:00:00+00:00,147.38373408131363,147.38373408131363,144.71920654402385,145.18649291992188,299700
2025-03-13 00:00:00+00:00,145.56430645519941,146.34973656191247,142.92960435057037,143.923828125,238400
2025-03-14 00:00:00+00:00,144.3911182875945,146.04153343725235,143.7051014379987,145.8128662109375,223600
2025-03-17 00:00:00+00:00,145.66371877619906,147.14511765183084,145.01747939531282,146.9860382080078,225200
2025-03-18 00:00:00+00:00,146.53864106581256,146.67783178698824,144.93794018696707,145.45494079589844,219900
2025-03-19 00:00:00+00:00,145.49470932863062,146.60825031657424,144.6297394648877,146.13101196289062,279600
2025-03-20 00:00:00+00:00,145.28591830490512,146.56846023962459,142.8997722540396,144.3612823486328,332800
2025-03-21 00:00:00+00:00,143.16821923766327,144.6197925800202,141.53769290317146,143.98348999023438,601900
2025-03-24 00:00:00+00:00,144.90812598795733,147.32408265905113,144.07298159577567,147.13519287109375,463800
2025-03-25 00:00:00+00:00,147.63230071240747,148.36801663108272,145.08707498608157,146.3596954345703,325200
2025-03-26 00:00:00+00:00,146.2006014198372,147.84106449361335,145.45493362800258,147.70187377929688,630400
2025-03-27 00:00:00+00:00,147.42349327469174,149.024194084689,146.1807136138445,148.48731994628906,312700
2025-03-28 00:00:00+00:00,148.4276676539648,149.13357324239885,144.91805877731247,146.081298828125,239800
2025-03-31 00:00:00+00:00,145.73332806567677,148.22882437034573,145.2561048840848,147.52293395996094,372500
2025-04-01 00:00:00+00:00,148.02003908914818,149.16339035142067,146.52870344062717,148.23876953125,240000
2025-04-02 00:00:00+00:00,147.1451222051317,150.2570475496189,147.1451222051317,149.66050720214844,247600
2025-04-03 00:00:00+00:00,145.91227770277482,149.18328246169622,145.61402270281934,147.81124877929688,352900
2025-04-04 00:00:00+00:00,144.38118148289823,147.10536015695996,139.2310943089737,139.3702850341797,531600
2025-04-07 00:00:00+00:00,135.55246347813676,141.299075583748,130.09418475781067,133.87222290039062,629900
2025-04-08 00:00:00+00:00,136.58646840487157,138.50531302754496,130.52169724957807,132.88795471191406,473800
2025-04-09 00:00:00+00:00,132.41071027286026,143.5857905602115,130.56146868221785,142.91966247558594,491800
2025-04-10 00:00:00+00:00,139.19132534122247,142.54185453232802,136.77536890471205,139.94692993164062,309000
2025-04-11 00:00:00+00:00,140.05631233486017,143.8741435423267,138.9328496728098,143.27760314941406,203000
2025-04-14 00:00:00+00:00,144.9578279234257,145.55435307983893,142.95942844721688,144.9478759765625,249300
2025-04-15 00:00:00+00:00,145.25609318434687,145.69353888269185,142.93955007036794,143.1085662841797,250700
2025-04-16 00:00:00+00:00,143.22788746737842,144.97773117780812,141.74650361875138,144.16246032714844,307700
2025-04-17 00:00:00+00:00,144.5601299718575,144.91805113559164,139.89723323770653,142.99920654296875,390600
2025-04-21 00:00:00+00:00,142.47228159895667,143.2179494909568,140.2849921498867,141.75643920898438,291600
2025-04-22 00:00:00+00:00,143.66533506688444,145.97194150004367,142.7605877933271,145.1765594482422,217800
2025-04-23 00:00:00+00:00,147.01587130133106,148.45750797579856,146.36963188706406,147.19483947753906,537000
2025-04-24 00:00:00+00:00,147.07552005752225,151.12201822209224,144.61980121841248,150.58514404296875,424500
2025-04-25 00:00:00+00:00,149.978658877675,152.1162338736524,146.71760618867617,148.19898986816406,220500
2025-04-28 00:00:00+00:00,148.93472507698547,150.15761607695163,147.4235006856442,148.83529663085938,235200
2025-04-29 00:00:00+00:00,148.89494964595022,151.1021276781012,148.14928180186274,149.4318389892578,359900
2025-04-30 00:00:00+00:00,148.2089404691736,149.12362449113388,146.35968370263532,149.08384704589844,556200
2025-05-01 00:00:00+00:00,148.03677349944607,150.11098546490427,146.5509307821878,147.86724853515625,445300
2025-05-02 00:00:00+00:00,152.56413872745716,152.5741054133365,147.37860140310275,151.57688903808594,431600
2025-05-05 00:00:00+00:00,151.00847048787122,152.79349634538158,150.46001364695312,151.05833435058594,267600
2025-05-06 00:00:00+00:00,149.8317600445186,151.61677065702543,149.0040686289639,150.49989318847656,312000
2025-05-07 00:00:00+00:00,151.45723894936714,152.72369288222805,150.20073648679445,150.96859741210938,318400
2025-05-08 00:00:00+00:00,151.36746843989067,154.13974399022413,150.81901160098963,152.93310546875,302500
2025-05-09 00:00:00+00:00,153.48157299222058,153.8704867623785,152.5142719096689,152.89321899414062,231600
2025-05-12 00:00:00+00:00,155.35633463740874,156.15411079233525,153.2721560351031,155.08709716796875,352500
2025-05-13 00:00:00+00:00,155.87489199381622,155.87489199381622,152.77354840216572,153.2123260498047,339400
2025-05-14 00:00:00+00:00,153.19238337450628,153.19238337450628,150.54976591692431,152.05555725097656,350100
2025-05-15 00:00:00+00:00,151.92592327073905,155.04720022779077,151.92592327073905,154.5186767578125,278100
2025-05-16 00:00:00+00:00,154.74802922591164,156.71254669507653,154.15967521864064,156.57293701171875,278600
2025-05-19 00:00:00+00:00,155.92475546271484,157.8992396557861,155.87489159991557,157.6399688720703,185400
2025-05-20 00:00:00+00:00,159.8138947102219,159.8138947102219,157.47044530112373,158.08871459960938,388100
2025-05-21 00:00:00+00:00,156.423358207476,157.21115243352105,155.39622657812305,156.01449584960938,319800
2025-05-22 00:00:00+00:00,155.92475741968343,156.82224609607596,155.1269812538263,156.2139434814453,278900
2025-05-23 00:00:00+00:00,154.6882108760017,155.74525787853625,153.8306041202314,155.5059356689453,260500
2025-05-27 00:00:00+00:00,156.592897624528,157.99897646823499,156.25384768409688,157.71975708007812,352800
2025-05-28 00:00:00+00:00,157.71974721893966,158.39784705740496,156.82224334199415,156.96185302734375,364400
2025-05-29 00:00:00+00:00,157.39067400196637,158.22833216737214,156.3834908661558,157.8892822265625,232100
2025-05-30 00:00:00+00:00,157.79953286383662,158.33802303916113,156.10425276512643,157.95907592773438,335100
2025-06-02 00:00:00+00:00,157.1014720974291,158.6272272577487,154.82781981944967,156.47323608398438,349600
2025-06-03 00:00:00+00:00,155.74524832874332,157.00175071731294,155.56575668255596,155.8250274658203,397800
2025-06-04 00:00:00+00:00,156.054395099949,156.08431037372102,149.87164143762118,149.99131774902344,831900
2025-06-05 00:00:00+00:00,151.15806591006776,152.9131613214148,148.63510959911858,152.06553649902344,482400
2025-06-06 00:00:00+00:00,153.94028666711287,154.04998107682133,151.7863108653235,152.88323974609375,264700
2025-06-09 00:00:00+00:00,152.2849198217423,152.75359752052293,150.93867162454364,151.17800903320312,388400
2025-06-10 00:00:00+00:00,151.73645775860376,152.5741159195799,150.44007333824624,152.1054229736328,323500
2025-06-11 00:00:00+00:00,152.5741116440773,153.16246567758657,151.17801474823915,151.4971160888672,380800
2025-06-12 00:00:00+00:00,150.98854559682746,154.18960186429905,150.98854559682746,153.9203643798828,337200
2025-06-13 00:00:00+00:00,152.57411717368794,153.2921142365164,150.31043156681716,150.73924255371094,361200
2025-06-16 00:00:00+00:00,150.8190168845951,152.47438457789974,150.69934056706447,151.26776123046875,346200
2025-06-17 00:00:00+00:00,150.24061980887515,150.83894049253541,148.7148800018862,149.0339813232422,379700
2025-06-18 00:00:00+00:00,148.70490732954426,150.31042637060037,148.70490732954426,149.28329467773438,383200
2025-06-20 00:00:00+00:00,149.8716404123879,150.35031522209397,148.57527131429785,149.88162231445312,570500
2025-06-23 00:00:00+00:00,149.07388948626692,153.51149955316077,149.07388948626692,153.36190795898438,356500
2025-06-24 00:00:00+00:00,154.13974455356382,154.13974455356382,152.75359916517385,153.44168090820312,246600
2025-06-25 00:00:00+00:00,153.43171338575036,154.09984653678893,152.3447511795673,153.5015106201172,264700
2025-06-26 00:00:00+00:00,154.0998516570673,155.14693193787699,152.69377285758898,154.04998779296875,658200
2025-06-27 00:00:00+00:00,154.22948635333395,155.6754470364196,153.80067540476105,155.38626098632812,643100
2025-06-30 00:00:00+00:00,155.5956721427578,156.0643650634484,154.1796266946574,155.9945526123047,315500
2025-07-01 00:00:00+00:00,155.99454752498934,159.35517699739853,155.52586983589788,158.56736755371094,338300
2025-07-02 00:00:00+00:00,158.57734921426047,160.08314043416175,158.2083688153944,159.8737335205078,293500
2025-07-03 00:00:00+00:00,160.15295815162165,160.91083712934912,159.37513058554714,160.5917205810547,235100
2025-07-07 00:00:00+00:00,160.50198098790676,161.91802648921993,160.10310050337057,160.511962890625,313900
2025-07-08 00:00:00+00:00,160.45211702067627,162.12744853055042,159.40505194535942,159.6044921875,342700
2025-07-09 00:00:00+00:00,159.48481010798295,159.56458924522028,157.6599175028191,159.28536987304688,252800
2025-07-10 00:00:00+00:00,158.7468889815204,159.91363040111747,157.8892822265625,157.8892822265625,361600
2025-07-11 00:00:00+00:00,158.11863095765145,158.11863095765145,156.19401059720994,157.46046447753906,292000
2025-07-14 00:00:00+00:00,156.7025851208349,158.4975776913543,156.25384078228376,157.1214141845703,276600
2025-07-15 00:00:00+00:00,157.30091720237564,157.560187983209,153.6411349150525,153.7308807373047,254200
2025-07-16 00:00:00+00:00,153.49155225388785,155.17685046809117,153.12258704118602,154.54859924316406,261900
2025-07-17 00:00:00+00:00,154.30927015542414,155.97461970604328,154.07989942925087,155.59567260742188,397700
2025-07-18 00:00:00+00:00,156.41339506366586,156.77239356860005,154.48875954056155,155.9447021484375,243100
2025-07-21 00:00:00+00:00,155.98458934498964,156.2338934479991,154.80788128261622,155.0172882080078,205900
2025-07-22 00:00:00+00:00,155.67544903558425,158.91640225695076,154.7978937556552,158.7269287109375,449900
2025-07-23 00:00:00+00:00,159.62443629137653,161.3994802642871,158.69701712782512,161.2100067138672,450500
2025-07-24 00:00:00+00:00,160.9600067138672,164.27999877929688,159.7899932861328,161.82000732421875,431900
2025-07-25 00:00:00+00:00,162.0500030517578,163.08999633789062,160.77999877929688,160.99000549316406,296300
2025-07-28 00:00:00+00:00,161.1999969482422,161.97999572753906,158.16000366210938,158.6999969482422,308500
2025-07-29 00:00:00+00:00,159.0500030517578,159.60000610351562,157.22000122070312,158.82000732421875,388200
2025-07-30 00:00:00+00:00,158.8000030517578,158.92999267578125,154.9199981689453,156.7899932861328,580700
2025-07-31 00:00:00+00:00,155.77999877929688,157.35000610351562,155.17999267578125,157.13999938964844,679700
2025-08-01 00:00:00+00:00,156.97000122070312,158.1199951171875,141.08999633789062,141.35000610351562,1012300
2025-08-04 00:00:00+00:00,143.1199951171875,143.1199951171875,137.0800018310547,139.1300048828125,839000
2025-08-05 00:00:00+00:00,139.33999633789062,141.07000732421875,137.69000244140625,140.22000122070312,540800
2025-08-06 00:00:00+00:00,140.30999755859375,140.75999450683594,137.5500030517578,138.5399932861328,515300
2025-08-07 00:00:00+00:00,139.8000030517578,141.49000549316406,138.91000366210938,140.49000549316406,564000
2025-08-08 00:00:00+00:00,140.69000244140625,142.0500030517578,140.5800018310547,140.75,428700
2025-08-11 00:00:00+00:00,141.3300018310547,141.6199951171875,139.1999969482422,139.8699951171875,349500
2025-08-12 00:00:00+00:00,140.22000122070312,141.08999633789062,139.22999572753906,139.47999572753906,286100
2025-08-13 00:00:00+00:00,139.69000244140625,141.44000244140625,139.25,141.42999267578125,729900
2025-08-14 00:00:00+00:00,140.19000244140625,140.19000244140625,136.44000244140625,138.33999633789062,875800
2025-08-15 00:00:00+00:00,138.36000061035156,138.9499969482422,137.8699951171875,138.72000122070312,770500
2025-08-18 00:00:00+00:00,138.88999938964844,139.57000732421875,137.35000610351562,137.88999938964844,529500
2025-08-19 00:00:00+00:00,138.27000427246094,140.52000427246094,138.27000427246094,139.58999633789062,333100
2025-08-20 00:00:00+00:00,139.91000366210938,141.25,139.25999450683594,141.17999267578125,519200
2025-08-21 00:00:00+00:00,140.6300048828125,141.89999389648438,140.24000549316406,140.63999938964844,270400
2025-08-22 00:00:00+00:00,141.25999450683594,143.3300018310547,141.19000244140625,141.42999267578125,356500
2025-08-25 00:00:00+00:00,140.97000122070312,141.61000061035156,138.9600067138672,139.55999755859375,245800
2025-08-26 00:00:00+00:00,139.07000732421875,140.16000366210938,138.00999450683594,139.7100067138672,442900
2025-08-27 00:00:00+00:00,139.08999633789062,140.57000732421875,139.02999877929688,139.44000244140625,729100
2025-08-28 00:00:00+00:00,140.1699981689453,140.1699981689453,137.39999389648438,138.88999938964844,320800
2025-08-29 00:00:00+00:00,139.1699981689453,139.8699951171875,138.35000610351562,139.27000427246094,370700
2025-09-02 00:00:00+00:00,137.4199981689453,138.52999877929688,136.1699981689453,136.41000366210938,310600
2025-09-03 00:00:00+00:00,136.0800018310547,136.17999267578125,134.44000244140625,135.22000122070312,382300
2025-09-04 00:00:00+00:00,136.35000610351562,138.47999572753906,135.0399932861328,138.4600067138672,401800
2025-09-05 00:00:00+00:00,139.02000427246094,140.82000732421875,137.6300048828125,138.6199951171875,440800
2025-09-08 00:00:00+00:00,138.58999633789062,140.0,137.67999267578125,138.3000030517578,616100
2025-09-09 00:00:00+00:00,138.25999450683594,139.47999572753906,135.10000610351562,137.0500030517578,637100
2025-09-10 00:00:00+00:00,136.1300048828125,137.4600067138672,134.85000610351562,136.25,685100
2025-09-11 00:00:00+00:00,136.75,138.27999877929688,135.8699951171875,137.10000610351562,477500
2025-09-12 00:00:00+00:00,136.6199951171875,137.0500030517578,135.22000122070312,135.22999572753906,261300
2025-09-15 00:00:00+00:00,135.97000122070312,136.1699981689453,134.6300048828125,134.85000610351562,298000
2025-09-16 00:00:00+00:00,134.7899932861328,135.4199981689453,134.10000610351562,135.2100067138672,474800
2025-09-17 00:00:00+00:00,135.4199981689453,137.07000732421875,134.19000244140625,134.64999389648438,377400
2025-09-18 00:00:00+00:00,134.89999389648438,135.50999450683594,134.07000732421875,134.5,254800
2025-09-19 00:00:00+00:00,134.66000366210938,135.10000610351562,133.33999633789062,134.44000244140625,877200
2025-09-22 00:00:00+00:00,134.1199951171875,134.94000244140625,132.6699981689453,132.72000122070312,402100
2025-09-23 00:00:00+00:00,133.00999450683594,133.9499969482422,131.97000122070312,132.02000427246094,319700
2025-09-24 00:00:00+00:00,132.0,133.30999755859375,131.33999633789062,131.5,353300
2025-09-25 00:00:00+00:00,131.5,132.52000427246094,130.27000427246094,130.82000732421875,388700
2025-09-26 00:00:00+00:00,131.3300018310547,132.42999267578125,130.9600067138672,132.2899932861328,274400
