"('date', '')","('open', 'ALTI')","('high', 'ALTI')","('low', 'ALTI')","('close', 'ALTI')","('volume', 'ALTI')"
2025-01-30 00:00:00+00:00,3.9600000381469727,4.03000020980835,3.8499999046325684,3.9200000762939453,108500
2025-01-31 00:00:00+00:00,3.9100000858306885,3.9649999141693115,3.799999952316284,3.890000104904175,61900
2025-02-03 00:00:00+00:00,3.740000009536743,3.859999895095825,3.700000047683716,3.7799999713897705,91800
2025-02-04 00:00:00+00:00,3.75,3.950000047683716,3.690000057220459,3.930000066757202,94900
2025-02-05 00:00:00+00:00,3.950000047683716,4.045000076293945,3.950000047683716,4.0,70800
2025-02-06 00:00:00+00:00,4.019999980926514,4.150000095367432,3.803999900817871,3.940000057220459,31200
2025-02-07 00:00:00+00:00,3.940000057220459,3.9749999046325684,3.75,3.809999942779541,88400
2025-02-10 00:00:00+00:00,3.8399999141693115,3.890000104904175,3.75,3.859999895095825,56300
2025-02-11 00:00:00+00:00,3.9000000953674316,3.9000000953674316,3.5299999713897705,3.5799999237060547,117200
2025-02-12 00:00:00+00:00,3.509999990463257,3.687999963760376,3.359999895095825,3.4700000286102295,105100
2025-02-13 00:00:00+00:00,3.4700000286102295,3.4700000286102295,3.240000009536743,3.2799999713897705,118100
2025-02-14 00:00:00+00:00,3.3299999237060547,3.615000009536743,3.25,3.4700000286102295,210900
2025-02-18 00:00:00+00:00,3.4800000190734863,3.505000114440918,3.359999895095825,3.490000009536743,82500
2025-02-19 00:00:00+00:00,3.4549999237060547,3.559999942779541,3.4000000953674316,3.5299999713897705,55400
2025-02-20 00:00:00+00:00,3.5299999713897705,3.549999952316284,3.2799999713897705,3.2899999618530273,125200
2025-02-21 00:00:00+00:00,3.3399999141693115,3.365000009536743,3.240000009536743,3.2799999713897705,138700
2025-02-24 00:00:00+00:00,3.3299999237060547,3.4200000762939453,3.259999990463257,3.4100000858306885,111200
2025-02-25 00:00:00+00:00,3.450000047683716,3.490000009536743,3.309999942779541,3.4000000953674316,112100
2025-02-26 00:00:00+00:00,3.4100000858306885,3.549999952316284,3.4000000953674316,3.490000009536743,71200
2025-02-27 00:00:00+00:00,3.4700000286102295,3.5299999713897705,3.3299999237060547,3.450000047683716,107100
2025-02-28 00:00:00+00:00,3.4600000381469727,3.630000114440918,3.3499999046325684,3.4600000381469727,109200
2025-03-03 00:00:00+00:00,3.509999990463257,3.509999990463257,3.2799999713897705,3.369999885559082,174200
2025-03-04 00:00:00+00:00,3.4100000858306885,3.5899999141693115,3.1500000953674316,3.5299999713897705,146600
2025-03-05 00:00:00+00:00,3.5299999713897705,3.630000114440918,3.390000104904175,3.509999990463257,77100
2025-03-06 00:00:00+00:00,3.640000104904175,3.640000104904175,3.3299999237060547,3.450000047683716,85100
2025-03-07 00:00:00+00:00,3.490000009536743,3.5999999046325684,3.3499999046325684,3.4700000286102295,75400
2025-03-10 00:00:00+00:00,3.380000114440918,3.496999979019165,3.25,3.3499999046325684,86700
2025-03-11 00:00:00+00:00,3.390000104904175,3.450000047683716,3.200000047683716,3.3499999046325684,66400
2025-03-12 00:00:00+00:00,3.380000114440918,3.390000104904175,3.0999999046325684,3.109999895095825,100200
2025-03-13 00:00:00+00:00,3.140000104904175,3.1700000762939453,3.0199999809265137,3.0299999713897705,90800
2025-03-14 00:00:00+00:00,2.75,2.9600000381469727,2.4000000953674316,2.6600000858306885,312600
2025-03-17 00:00:00+00:00,2.6500000953674316,2.75,2.3299999237060547,2.5199999809265137,272800
2025-03-18 00:00:00+00:00,2.5199999809265137,3.049999952316284,2.506999969482422,2.950000047683716,210400
2025-03-19 00:00:00+00:00,2.9100000858306885,3.109999895095825,2.7300000190734863,2.9600000381469727,170300
2025-03-20 00:00:00+00:00,3.0,3.140000104904175,2.880000114440918,2.9000000953674316,112800
2025-03-21 00:00:00+00:00,2.859999895095825,2.931999921798706,2.680000066757202,2.8499999046325684,217000
2025-03-24 00:00:00+00:00,2.8399999141693115,3.0299999713897705,2.8299999237060547,2.890000104904175,84700
2025-03-25 00:00:00+00:00,2.869999885559082,3.0,2.744999885559082,2.9700000286102295,428900
2025-03-26 00:00:00+00:00,3.009999990463257,3.069999933242798,2.930000066757202,2.9800000190734863,80200
2025-03-27 00:00:00+00:00,2.9800000190734863,3.0199999809265137,2.950000047683716,2.990000009536743,48900
2025-03-28 00:00:00+00:00,2.990000009536743,3.0999999046325684,2.930000066757202,3.0399999618530273,119700
2025-03-31 00:00:00+00:00,2.9700000286102295,3.0999999046325684,2.890000104904175,3.0399999618530273,105400
2025-04-01 00:00:00+00:00,3.0199999809265137,3.240000009536743,3.0,3.1600000858306885,155800
2025-04-02 00:00:00+00:00,3.119999885559082,3.25,3.0199999809265137,3.0399999618530273,116600
2025-04-03 00:00:00+00:00,3.0,3.009999990463257,2.7699999809265137,2.890000104904175,106900
2025-04-04 00:00:00+00:00,2.75,3.0899999141693115,2.619999885559082,2.940000057220459,198800
2025-04-07 00:00:00+00:00,2.819999933242798,3.0999999046325684,2.75,2.880000114440918,123700
2025-04-08 00:00:00+00:00,2.940000057220459,2.9800000190734863,2.700000047683716,2.819999933242798,103200
2025-04-09 00:00:00+00:00,2.75,3.140000104904175,2.75,2.9800000190734863,138000
2025-04-10 00:00:00+00:00,2.9200000762939453,3.0299999713897705,2.759999990463257,2.809999942779541,44100
2025-04-11 00:00:00+00:00,2.809999942779541,3.0299999713897705,2.75,3.0,103400
2025-04-14 00:00:00+00:00,3.0,3.140000104904175,2.8399999141693115,3.0899999141693115,126800
2025-04-15 00:00:00+00:00,3.0899999141693115,3.390000104904175,3.0899999141693115,3.309999942779541,104100
2025-04-16 00:00:00+00:00,3.2799999713897705,3.4000000953674316,3.1500000953674316,3.3299999237060547,94000
2025-04-17 00:00:00+00:00,3.309999942779541,3.359999895095825,3.244999885559082,3.259999990463257,67300
2025-04-21 00:00:00+00:00,3.2300000190734863,3.3499999046325684,3.1549999713897705,3.2799999713897705,66600
2025-04-22 00:00:00+00:00,3.2699999809265137,3.490000009536743,3.140000104904175,3.359999895095825,47200
2025-04-23 00:00:00+00:00,3.4000000953674316,3.5,3.259999990463257,3.319999933242798,66400
2025-04-24 00:00:00+00:00,3.309999942779541,3.450000047683716,3.2939999103546143,3.309999942779541,50300
2025-04-25 00:00:00+00:00,3.2799999713897705,3.309999942779541,3.2699999809265137,3.2799999713897705,47000
2025-04-28 00:00:00+00:00,3.25,3.359999895095825,3.2260000705718994,3.2899999618530273,52700
2025-04-29 00:00:00+00:00,3.2799999713897705,3.309999942779541,3.180000066757202,3.299999952316284,120800
2025-04-30 00:00:00+00:00,3.240000009536743,3.5,3.190000057220459,3.430000066757202,65800
2025-05-01 00:00:00+00:00,3.4000000953674316,3.4260001182556152,3.200000047683716,3.259999990463257,62500
2025-05-02 00:00:00+00:00,3.25,3.3499999046325684,3.200000047683716,3.200000047683716,37400
2025-05-05 00:00:00+00:00,3.200000047683716,3.259999990463257,3.0999999046325684,3.180000066757202,189200
2025-05-06 00:00:00+00:00,3.0999999046325684,3.190000057220459,3.0999999046325684,3.140000104904175,33200
2025-05-07 00:00:00+00:00,3.1600000858306885,3.259999990463257,3.125,3.2200000286102295,57900
2025-05-08 00:00:00+00:00,3.2200000286102295,3.450000047683716,3.2200000286102295,3.2899999618530273,72100
2025-05-09 00:00:00+00:00,3.309999942779541,3.569999933242798,3.309999942779541,3.440000057220459,151800
2025-05-12 00:00:00+00:00,3.5799999237060547,3.5799999237060547,3.4000000953674316,3.440000057220459,43500
2025-05-13 00:00:00+00:00,3.5,3.75,3.4800000190734863,3.559999942779541,217000
2025-05-14 00:00:00+00:00,3.559999942779541,3.559999942779541,3.319999933242798,3.319999933242798,68600
2025-05-15 00:00:00+00:00,3.319999933242798,3.5799999237060547,3.319999933242798,3.490000009536743,87900
2025-05-16 00:00:00+00:00,3.5,3.5799999237060547,3.4100000858306885,3.440000057220459,132500
2025-05-19 00:00:00+00:00,3.4000000953674316,3.509999990463257,3.319999933242798,3.359999895095825,65200
2025-05-20 00:00:00+00:00,3.3299999237060547,3.4049999713897705,3.2249999046325684,3.2699999809265137,25600
2025-05-21 00:00:00+00:00,3.2300000190734863,3.299999952316284,3.119999885559082,3.240000009536743,109900
2025-05-22 00:00:00+00:00,3.180000066757202,3.309999942779541,3.180000066757202,3.190000057220459,55200
2025-05-23 00:00:00+00:00,3.1700000762939453,3.25,3.1449999809265137,3.180000066757202,49900
2025-05-27 00:00:00+00:00,3.2200000286102295,3.369999885559082,3.2200000286102295,3.359999895095825,47000
2025-05-28 00:00:00+00:00,3.359999895095825,3.450000047683716,3.3299999237060547,3.369999885559082,78600
2025-05-29 00:00:00+00:00,3.390000104904175,3.4549999237060547,3.299999952316284,3.3499999046325684,47200
2025-05-30 00:00:00+00:00,3.3499999046325684,3.4100000858306885,3.2149999141693115,3.319999933242798,127000
2025-06-02 00:00:00+00:00,3.319999933242798,3.440000057220459,3.2799999713897705,3.4200000762939453,96500
2025-06-03 00:00:00+00:00,3.4200000762939453,3.630000114440918,3.4200000762939453,3.509999990463257,1757000
2025-06-04 00:00:00+00:00,3.5299999713897705,3.6689999103546143,3.440000057220459,3.609999895095825,210300
2025-06-05 00:00:00+00:00,3.609999895095825,3.700000047683716,3.5199999809265137,3.6500000953674316,118600
2025-06-06 00:00:00+00:00,3.6600000858306885,3.7200000286102295,3.5299999713897705,3.640000104904175,235900
2025-06-09 00:00:00+00:00,3.690000057220459,3.7799999713897705,3.609999895095825,3.7300000190734863,150100
2025-06-10 00:00:00+00:00,3.7699999809265137,3.9000000953674316,3.680000066757202,3.880000114440918,115400
2025-06-11 00:00:00+00:00,3.9000000953674316,4.050000190734863,3.7799999713897705,3.869999885559082,165100
2025-06-12 00:00:00+00:00,3.8399999141693115,3.9800000190734863,3.734999895095825,3.930000066757202,59700
2025-06-13 00:00:00+00:00,3.869999885559082,3.9800000190734863,3.752000093460083,3.9200000762939453,124900
2025-06-16 00:00:00+00:00,3.9600000381469727,4.199999809265137,3.7799999713897705,4.130000114440918,116800
2025-06-17 00:00:00+00:00,4.079999923706055,4.199999809265137,3.940000057220459,3.950000047683716,170900
2025-06-18 00:00:00+00:00,3.940000057220459,4.210000038146973,3.8299999237060547,4.099999904632568,109100
2025-06-20 00:00:00+00:00,4.119999885559082,4.239999771118164,3.9549999237060547,4.090000152587891,389700
2025-06-23 00:00:00+00:00,4.099999904632568,4.190000057220459,3.930000066757202,4.070000171661377,158300
2025-06-24 00:00:00+00:00,4.119999885559082,4.159999847412109,4.019999980926514,4.070000171661377,128800
2025-06-25 00:00:00+00:00,4.079999923706055,4.150000095367432,3.930000066757202,4.079999923706055,222200
2025-06-26 00:00:00+00:00,4.110000133514404,4.179999828338623,4.059999942779541,4.150000095367432,135000
2025-06-27 00:00:00+00:00,4.159999847412109,4.179999828338623,3.940000057220459,4.159999847412109,932100
2025-06-30 00:00:00+00:00,4.179999828338623,4.179999828338623,4.019999980926514,4.150000095367432,154700
2025-07-01 00:00:00+00:00,4.170000076293945,4.179999828338623,4.025000095367432,4.03000020980835,103900
2025-07-02 00:00:00+00:00,4.03000020980835,4.150000095367432,3.9600000381469727,4.130000114440918,129900
2025-07-03 00:00:00+00:00,4.130000114440918,4.2129998207092285,3.944999933242798,4.139999866485596,160800
2025-07-07 00:00:00+00:00,4.090000152587891,4.139999866485596,4.0,4.099999904632568,164000
2025-07-08 00:00:00+00:00,4.119999885559082,4.130000114440918,4.059999942779541,4.070000171661377,114300
2025-07-09 00:00:00+00:00,4.110000133514404,4.130000114440918,3.986999988555908,4.110000133514404,64800
2025-07-10 00:00:00+00:00,4.079999923706055,4.099999904632568,4.019999980926514,4.079999923706055,93500
2025-07-11 00:00:00+00:00,4.079999923706055,4.119999885559082,3.940000057220459,4.070000171661377,157100
2025-07-14 00:00:00+00:00,4.050000190734863,4.099999904632568,3.9600000381469727,4.090000152587891,63600
2025-07-15 00:00:00+00:00,4.099999904632568,4.150000095367432,3.9800000190734863,4.090000152587891,143800
2025-07-16 00:00:00+00:00,4.099999904632568,4.349999904632568,4.079999923706055,4.320000171661377,68600
2025-07-17 00:00:00+00:00,4.340000152587891,4.590000152587891,4.296000003814697,4.519999980926514,146100
2025-07-18 00:00:00+00:00,4.559999942779541,4.574999809265137,4.380000114440918,4.409999847412109,163900
2025-07-21 00:00:00+00:00,4.409999847412109,4.519999980926514,4.389999866485596,4.400000095367432,104200
2025-07-22 00:00:00+00:00,4.380000114440918,4.5,4.320000171661377,4.429999828338623,166300
2025-07-23 00:00:00+00:00,4.489999771118164,4.519999980926514,4.329999923706055,4.389999866485596,131400
2025-07-24 00:00:00+00:00,4.380000114440918,4.414999961853027,4.284999847412109,4.380000114440918,69700
2025-07-25 00:00:00+00:00,4.380000114440918,4.389999866485596,4.269999980926514,4.380000114440918,57300
2025-07-28 00:00:00+00:00,4.360000133514404,4.400000095367432,4.239999771118164,4.28000020980835,78200
2025-07-29 00:00:00+00:00,4.309999942779541,4.309999942779541,3.76200008392334,4.119999885559082,166500
2025-07-30 00:00:00+00:00,4.119999885559082,4.269999980926514,4.03000020980835,4.130000114440918,253400
2025-07-31 00:00:00+00:00,4.090000152587891,4.309999942779541,4.050000190734863,4.090000152587891,62600
2025-08-01 00:00:00+00:00,4.065000057220459,4.09499979019165,3.9000000953674316,3.9000000953674316,82200
2025-08-04 00:00:00+00:00,3.930000066757202,4.130000114440918,3.880000114440918,4.099999904632568,80000
2025-08-05 00:00:00+00:00,4.079999923706055,4.840000152587891,3.8399999141693115,4.840000152587891,715100
2025-08-06 00:00:00+00:00,4.570000171661377,4.699999809265137,4.349999904632568,4.59499979019165,275900
2025-08-07 00:00:00+00:00,4.599999904632568,4.650000095367432,4.297999858856201,4.59499979019165,97800
2025-08-08 00:00:00+00:00,4.579999923706055,4.670000076293945,4.480000019073486,4.559999942779541,108100
2025-08-11 00:00:00+00:00,4.570000171661377,4.619999885559082,4.300000190734863,4.489999771118164,132300
2025-08-12 00:00:00+00:00,4.369999885559082,4.510000228881836,4.099999904632568,4.420000076293945,174600
2025-08-13 00:00:00+00:00,4.409999847412109,4.565000057220459,4.289999961853027,4.380000114440918,117400
2025-08-14 00:00:00+00:00,4.309999942779541,4.364999771118164,4.199999809265137,4.320000171661377,115500
2025-08-15 00:00:00+00:00,4.309999942779541,4.369999885559082,4.239999771118164,4.300000190734863,93100
2025-08-18 00:00:00+00:00,4.289999961853027,4.489999771118164,4.269999980926514,4.300000190734863,62200
2025-08-19 00:00:00+00:00,4.260000228881836,4.309999942779541,4.199999809265137,4.230000019073486,63800
2025-08-20 00:00:00+00:00,4.239999771118164,4.308000087738037,4.110000133514404,4.170000076293945,151200
2025-08-21 00:00:00+00:00,4.139999866485596,4.210000038146973,4.080999851226807,4.119999885559082,92700
2025-08-22 00:00:00+00:00,4.150000095367432,4.380000114440918,4.150000095367432,4.340000152587891,126100
2025-08-25 00:00:00+00:00,4.289999961853027,4.40500020980835,4.144000053405762,4.21999979019165,107800
2025-08-26 00:00:00+00:00,4.179999828338623,4.400000095367432,4.179999828338623,4.380000114440918,76900
2025-08-27 00:00:00+00:00,4.389999866485596,4.409999847412109,4.309999942779541,4.320000171661377,99800
2025-08-28 00:00:00+00:00,4.329999923706055,4.420000076293945,4.269999980926514,4.389999866485596,56900
2025-08-29 00:00:00+00:00,4.380000114440918,4.539999961853027,4.260000228881836,4.329999923706055,163800
2025-09-02 00:00:00+00:00,4.25,4.300000190734863,4.139999866485596,4.260000228881836,107500
2025-09-03 00:00:00+00:00,4.210000038146973,4.315000057220459,4.139999866485596,4.28000020980835,71800
2025-09-04 00:00:00+00:00,4.300000190734863,4.320000171661377,4.175000190734863,4.25,86100
2025-09-05 00:00:00+00:00,4.25,4.269999980926514,4.110000133514404,4.139999866485596,62900
2025-09-08 00:00:00+00:00,4.130000114440918,4.170000076293945,3.9800000190734863,4.059999942779541,229100
2025-09-09 00:00:00+00:00,4.059999942779541,4.099999904632568,3.950000047683716,4.070000171661377,65800
2025-09-10 00:00:00+00:00,4.050000190734863,4.09499979019165,3.8499999046325684,3.930000066757202,164600
2025-09-11 00:00:00+00:00,3.9200000762939453,3.9549999237060547,3.799999952316284,3.880000114440918,121400
2025-09-12 00:00:00+00:00,3.9000000953674316,3.940000057220459,3.7699999809265137,3.819999933242798,96100
2025-09-15 00:00:00+00:00,3.8299999237060547,3.8299999237060547,3.6600000858306885,3.700000047683716,245400
2025-09-16 00:00:00+00:00,3.680000066757202,3.7699999809265137,3.680000066757202,3.7200000286102295,112000
2025-09-17 00:00:00+00:00,3.7300000190734863,3.759999990463257,3.619999885559082,3.680000066757202,138900
2025-09-18 00:00:00+00:00,3.690000057220459,3.950000047683716,3.690000057220459,3.9200000762939453,132600
2025-09-19 00:00:00+00:00,3.9100000858306885,4.019999980926514,3.819999933242798,3.880000114440918,1425900
2025-09-22 00:00:00+00:00,3.880000114440918,3.9700000286102295,3.765000104904175,3.809999942779541,129600
2025-09-23 00:00:00+00:00,3.75,3.9679999351501465,3.7300000190734863,3.7799999713897705,74900
2025-09-24 00:00:00+00:00,3.7799999713897705,3.8380000591278076,3.6700000762939453,3.7100000381469727,56700
2025-09-25 00:00:00+00:00,3.680000066757202,3.7049999237060547,3.630000114440918,3.690000057220459,57700
2025-09-26 00:00:00+00:00,3.700000047683716,3.740000009536743,3.6449999809265137,3.680000066757202,64000
