"('date', '')","('open', 'APLD')","('high', 'APLD')","('low', 'APLD')","('close', 'APLD')","('volume', 'APLD')"
2025-01-21 00:00:00+00:00,9.045000076293945,9.529999732971191,8.449999809265137,9.40999984741211,22521000
2025-01-22 00:00:00+00:00,9.380000114440918,9.869999885559082,9.149999618530273,9.640000343322754,22555700
2025-01-23 00:00:00+00:00,9.359999656677246,9.899999618530273,9.239999771118164,9.270000457763672,15534100
2025-01-24 00:00:00+00:00,9.359999656677246,9.5,8.880000114440918,8.960000038146973,15065800
2025-01-27 00:00:00+00:00,8.220000267028809,8.279999732971191,6.119999885559082,6.474999904632568,58316300
2025-01-28 00:00:00+00:00,6.920000076293945,7.019999980926514,6.25,6.519999980926514,32116300
2025-01-29 00:00:00+00:00,6.510000228881836,7.059999942779541,6.380000114440918,6.690000057220459,21104600
2025-01-30 00:00:00+00:00,6.900000095367432,7.425000190734863,6.829999923706055,7.380000114440918,23972800
2025-01-31 00:00:00+00:00,7.5,7.880000114440918,7.079999923706055,7.119999885559082,23523700
2025-02-03 00:00:00+00:00,6.550000190734863,7.46999979019165,6.510000228881836,7.349999904632568,22691000
2025-02-04 00:00:00+00:00,7.53000020980835,7.760000228881836,7.320000171661377,7.690000057220459,25232000
2025-02-05 00:00:00+00:00,7.75,8.1850004196167,7.695000171661377,8.100000381469727,21081200
2025-02-06 00:00:00+00:00,8.180000305175781,8.239999771118164,7.730000019073486,7.880000114440918,14191500
2025-02-07 00:00:00+00:00,7.909999847412109,8.085000038146973,7.599999904632568,7.789999961853027,18269600
2025-02-10 00:00:00+00:00,7.880000114440918,8.449999809265137,7.769999980926514,8.109999656677246,19061900
2025-02-11 00:00:00+00:00,7.960000038146973,8.208999633789062,7.570000171661377,7.590000152587891,20637500
2025-02-12 00:00:00+00:00,7.400000095367432,7.760000228881836,7.21999979019165,7.559999942779541,17503200
2025-02-13 00:00:00+00:00,7.659999847412109,7.980000019073486,7.400000095367432,7.909999847412109,17935000
2025-02-14 00:00:00+00:00,8.34000015258789,9.279999732971191,8.300000190734863,9.109999656677246,43196700
2025-02-18 00:00:00+00:00,9.369999885559082,9.920000076293945,9.319999694824219,9.630000114440918,29356600
2025-02-19 00:00:00+00:00,9.600000381469727,10.430000305175781,9.550000190734863,9.949999809265137,27705500
2025-02-20 00:00:00+00:00,10.258000373840332,10.460000038146973,9.5600004196167,10.180000305175781,39672000
2025-02-21 00:00:00+00:00,10.364999771118164,12.479999542236328,10.319999694824219,10.649999618530273,64842500
2025-02-24 00:00:00+00:00,10.5,10.5,8.600000381469727,9.020000457763672,45655600
2025-02-25 00:00:00+00:00,8.6850004196167,8.6850004196167,7.400000095367432,7.900000095367432,58468500
2025-02-26 00:00:00+00:00,8.039999961853027,8.574999809265137,7.849999904632568,8.104999542236328,33991200
2025-02-27 00:00:00+00:00,8.59000015258789,8.899999618530273,7.800000190734863,7.829999923706055,48731400
2025-02-28 00:00:00+00:00,7.559999942779541,8.069999694824219,7.429999828338623,8.0,45835400
2025-03-03 00:00:00+00:00,8.274999618530273,8.40999984741211,6.809999942779541,6.880000114440918,37464300
2025-03-04 00:00:00+00:00,6.559999942779541,7.284999847412109,6.300000190734863,6.920000076293945,27903600
2025-03-05 00:00:00+00:00,7.0,7.730000019073486,6.800000190734863,7.690000057220459,24616400
2025-03-06 00:00:00+00:00,7.289999961853027,7.550000190734863,6.953999996185303,7.0,23672900
2025-03-07 00:00:00+00:00,6.920000076293945,7.369999885559082,6.699999809265137,7.260000228881836,22192400
2025-03-10 00:00:00+00:00,6.920000076293945,7.010000228881836,5.96999979019165,6.239999771118164,24308200
2025-03-11 00:00:00+00:00,6.309999942779541,6.46999979019165,6.010000228881836,6.375,16365800
2025-03-12 00:00:00+00:00,6.730000019073486,6.820000171661377,6.170000076293945,6.619999885559082,19896700
2025-03-13 00:00:00+00:00,6.610000133514404,6.650000095367432,6.159999847412109,6.28000020980835,13693800
2025-03-14 00:00:00+00:00,6.480000019073486,7.050000190734863,6.474999904632568,7.0,18969300
2025-03-17 00:00:00+00:00,7.045000076293945,7.449999809265137,6.974999904632568,7.340000152587891,14952700
2025-03-18 00:00:00+00:00,7.139999866485596,7.329999923706055,6.980000019073486,7.010000228881836,17959500
2025-03-19 00:00:00+00:00,7.050000190734863,7.380000114440918,6.949999809265137,7.260000228881836,19771700
2025-03-20 00:00:00+00:00,7.144999980926514,7.53000020980835,7.119999885559082,7.289999961853027,17272300
2025-03-21 00:00:00+00:00,7.119999885559082,7.289999961853027,6.989999771118164,7.070000171661377,18816700
2025-03-24 00:00:00+00:00,7.300000190734863,8.039999961853027,7.300000190734863,7.989999771118164,22759200
2025-03-25 00:00:00+00:00,8.039999961853027,8.069999694824219,7.400000095367432,7.440000057220459,23736500
2025-03-26 00:00:00+00:00,7.369999885559082,7.375,6.489999771118164,6.53000020980835,32114600
2025-03-27 00:00:00+00:00,6.380000114440918,6.446000099182129,6.060999870300293,6.099999904632568,26381900
2025-03-28 00:00:00+00:00,6.0,6.070000171661377,5.480000019073486,5.71999979019165,25542900
2025-03-31 00:00:00+00:00,5.335000038146973,5.650000095367432,5.28000020980835,5.619999885559082,15771100
2025-04-01 00:00:00+00:00,5.619999885559082,6.150000095367432,5.420000076293945,6.090000152587891,27913400
2025-04-02 00:00:00+00:00,5.860000133514404,6.46999979019165,5.860000133514404,6.239999771118164,27540800
2025-04-03 00:00:00+00:00,5.599999904632568,5.940000057220459,5.590000152587891,5.659999847412109,16667400
2025-04-04 00:00:00+00:00,5.434999942779541,5.525000095367432,4.579999923706055,4.920000076293945,33316100
2025-04-07 00:00:00+00:00,4.400000095367432,5.53000020980835,4.320000171661377,5.260000228881836,31087800
2025-04-08 00:00:00+00:00,5.739999771118164,5.760000228881836,4.889999866485596,5.079999923706055,20047800
2025-04-09 00:00:00+00:00,5.050000190734863,5.679999828338623,4.579999923706055,5.519999980926514,38326300
2025-04-10 00:00:00+00:00,5.298999786376953,5.394999980926514,5.010000228881836,5.130000114440918,20654400
2025-04-11 00:00:00+00:00,5.150000095367432,5.385000228881836,5.050000190734863,5.289999961853027,18646900
2025-04-14 00:00:00+00:00,5.619999885559082,5.675000190734863,5.25,5.369999885559082,28497500
2025-04-15 00:00:00+00:00,4.599999904632568,4.71999979019165,3.359999895095825,3.440000057220459,128377900
2025-04-16 00:00:00+00:00,3.380000114440918,4.090000152587891,3.309999942779541,4.079999923706055,56231100
2025-04-17 00:00:00+00:00,3.990000009536743,4.179999828338623,3.7699999809265137,3.950000047683716,36383100
2025-04-21 00:00:00+00:00,3.884999990463257,4.255000114440918,3.809999942779541,3.950000047683716,38714100
2025-04-22 00:00:00+00:00,4.039999961853027,4.269999980926514,3.950000047683716,4.03000020980835,33176800
2025-04-23 00:00:00+00:00,4.25,4.34499979019165,4.039999961853027,4.079999923706055,30604500
2025-04-24 00:00:00+00:00,4.099999904632568,4.630000114440918,4.065000057220459,4.539999961853027,37873000
2025-04-25 00:00:00+00:00,4.565000057220459,4.730000019073486,4.409999847412109,4.699999809265137,39549200
2025-04-28 00:00:00+00:00,4.764999866485596,4.940000057220459,4.429999828338623,4.710000038146973,29869800
2025-04-29 00:00:00+00:00,4.690000057220459,4.730000019073486,4.449999809265137,4.480000019073486,26337500
2025-04-30 00:00:00+00:00,4.375,4.570000171661377,4.199999809265137,4.539999961853027,36021700
2025-05-01 00:00:00+00:00,4.679999828338623,5.289999961853027,4.619999885559082,5.210000038146973,46067000
2025-05-02 00:00:00+00:00,5.255000114440918,5.420000076293945,5.071000099182129,5.300000190734863,33147200
2025-05-05 00:00:00+00:00,5.175000190734863,5.320000171661377,4.929999828338623,5.170000076293945,32506200
2025-05-06 00:00:00+00:00,5.079999923706055,5.239999771118164,4.989999771118164,5.210000038146973,24546200
2025-05-07 00:00:00+00:00,5.179999828338623,5.329999923706055,5.090000152587891,5.25,25182100
2025-05-08 00:00:00+00:00,5.389999866485596,5.635000228881836,5.260000228881836,5.5,28997900
2025-05-09 00:00:00+00:00,5.494999885559082,5.670000076293945,5.130000114440918,5.389999866485596,24933800
2025-05-12 00:00:00+00:00,5.599999904632568,5.730000019073486,5.255000114440918,5.309999942779541,38860600
2025-05-13 00:00:00+00:00,5.440000057220459,5.699999809265137,5.239999771118164,5.610000133514404,39695500
2025-05-14 00:00:00+00:00,5.769999980926514,6.28000020980835,5.760000228881836,5.980000019073486,51545900
2025-05-15 00:00:00+00:00,5.920000076293945,5.929999828338623,5.51200008392334,5.590000152587891,30345200
2025-05-16 00:00:00+00:00,5.760000228881836,6.989999771118164,5.75,6.829999923706055,74883600
2025-05-19 00:00:00+00:00,6.449999809265137,6.849999904632568,6.329999923706055,6.820000171661377,51558200
2025-05-20 00:00:00+00:00,6.849999904632568,6.900000095367432,6.429999828338623,6.730000019073486,36593400
2025-05-21 00:00:00+00:00,6.639999866485596,7.329999923706055,6.53000020980835,6.78000020980835,45438000
2025-05-22 00:00:00+00:00,7.099999904632568,7.699999809265137,6.96999979019165,7.480000019073486,55900900
2025-05-23 00:00:00+00:00,7.289999961853027,7.519999980926514,7.085000038146973,7.360000133514404,24616600
2025-05-27 00:00:00+00:00,7.639999866485596,7.710000038146973,7.239999771118164,7.590000152587891,30788200
2025-05-28 00:00:00+00:00,7.590000152587891,7.619999885559082,7.150000095367432,7.269999980926514,25294500
2025-05-29 00:00:00+00:00,7.449999809265137,7.519999980926514,7.010000228881836,7.039999961853027,25049100
2025-05-30 00:00:00+00:00,6.860000133514404,7.0,6.675000190734863,6.829999923706055,23461500
2025-06-02 00:00:00+00:00,8.270000457763672,10.539999961853027,8.029999732971191,10.140000343322754,239746500
2025-06-03 00:00:00+00:00,10.704999923706055,10.710000038146973,9.600000381469727,10.25,151267900
2025-06-04 00:00:00+00:00,10.475000381469727,13.470000267028809,10.460000038146973,13.25,219053300
2025-06-05 00:00:00+00:00,13.970000267028809,14.489999771118164,12.479999542236328,12.770000457763672,194121500
2025-06-06 00:00:00+00:00,13.119999885559082,15.420000076293945,13.0600004196167,13.859999656677246,182081500
2025-06-09 00:00:00+00:00,14.520000457763672,14.579999923706055,12.9399995803833,13.020000457763672,97468200
2025-06-10 00:00:00+00:00,13.029999732971191,13.279999732971191,12.180000305175781,12.479999542236328,62090100
2025-06-11 00:00:00+00:00,12.329999923706055,12.470000267028809,11.75,12.050000190734863,44883100
2025-06-12 00:00:00+00:00,11.920000076293945,13.09000015258789,11.75,12.510000228881836,74875400
2025-06-13 00:00:00+00:00,12.024999618530273,12.529999732971191,11.09000015258789,11.180000305175781,62480600
2025-06-16 00:00:00+00:00,11.418999671936035,11.729999542236328,10.890000343322754,11.550000190734863,40956600
2025-06-17 00:00:00+00:00,11.300000190734863,11.779999732971191,10.949999809265137,10.989999771118164,30211800
2025-06-18 00:00:00+00:00,10.960000038146973,11.020000457763672,10.579999923706055,10.609999656677246,29145400
2025-06-20 00:00:00+00:00,10.720000267028809,10.869999885559082,10.130000114440918,10.329999923706055,37573500
2025-06-23 00:00:00+00:00,10.03499984741211,10.270000457763672,9.40999984741211,9.869999885559082,38424600
2025-06-24 00:00:00+00:00,10.149999618530273,10.527999877929688,9.899999618530273,10.319999694824219,32706500
2025-06-25 00:00:00+00:00,10.5600004196167,10.75,9.699999809265137,9.819999694824219,34364900
2025-06-26 00:00:00+00:00,9.890000343322754,10.6850004196167,9.6899995803833,10.5600004196167,50733600
2025-06-27 00:00:00+00:00,10.90999984741211,10.960000038146973,10.161999702453613,10.380000114440918,50665400
2025-06-30 00:00:00+00:00,10.5600004196167,10.760000228881836,10.050000190734863,10.069999694824219,32007900
2025-07-01 00:00:00+00:00,10.0,10.369999885559082,9.710000038146973,9.760000228881836,29309600
2025-07-02 00:00:00+00:00,9.84000015258789,10.619999885559082,9.770000457763672,10.5600004196167,45738700
2025-07-03 00:00:00+00:00,10.600000381469727,10.670000076293945,10.260000228881836,10.449999809265137,17883700
2025-07-07 00:00:00+00:00,10.15999984741211,10.170000076293945,9.350000381469727,9.65999984741211,31299600
2025-07-08 00:00:00+00:00,9.84000015258789,9.850000381469727,9.199999809265137,9.220000267028809,26939100
2025-07-09 00:00:00+00:00,9.350000381469727,9.579999923706055,9.130000114440918,9.510000228881836,24474600
2025-07-10 00:00:00+00:00,9.489999771118164,9.63599967956543,9.279999732971191,9.329999923706055,18123700
2025-07-11 00:00:00+00:00,9.329999923706055,9.390000343322754,9.020000457763672,9.180000305175781,17617400
2025-07-14 00:00:00+00:00,9.279999732971191,9.6899995803833,9.234999656677246,9.520000457763672,22574100
2025-07-15 00:00:00+00:00,9.704999923706055,10.25,9.602999687194824,9.970000267028809,36556700
2025-07-16 00:00:00+00:00,10.069999694824219,10.418999671936035,9.75,10.0600004196167,28785300
2025-07-17 00:00:00+00:00,10.180000305175781,11.239999771118164,10.079999923706055,10.90999984741211,54710500
2025-07-18 00:00:00+00:00,11.470000267028809,12.149999618530273,11.199999809265137,11.930000305175781,55754900
2025-07-21 00:00:00+00:00,12.1850004196167,12.210000038146973,11.0,11.09000015258789,42467600
2025-07-22 00:00:00+00:00,11.121000289916992,11.130000114440918,10.350000381469727,10.949999809265137,22585400
2025-07-23 00:00:00+00:00,11.09000015258789,11.229999542236328,10.550000190734863,10.930000305175781,17567100
2025-07-24 00:00:00+00:00,11.039999961853027,11.449999809265137,10.800000190734863,11.199999809265137,19833800
2025-07-25 00:00:00+00:00,11.399999618530273,11.510000228881836,10.734999656677246,10.75,17605600
2025-07-28 00:00:00+00:00,10.979999542236328,11.010000228881836,10.329999923706055,10.579999923706055,20512800
2025-07-29 00:00:00+00:00,10.324999809265137,10.350000381469727,9.800000190734863,10.119999885559082,22822300
2025-07-30 00:00:00+00:00,10.050000190734863,10.399999618530273,9.789999961853027,10.029999732971191,28882100
2025-07-31 00:00:00+00:00,12.569999694824219,14.0600004196167,12.199999809265137,13.140000343322754,138168400
2025-08-01 00:00:00+00:00,12.470000267028809,13.069999694824219,11.399999618530273,12.520000457763672,50626500
2025-08-04 00:00:00+00:00,12.829999923706055,13.949999809265137,12.350000381469727,13.949999809265137,41274700
2025-08-05 00:00:00+00:00,13.800000190734863,14.899999618530273,13.550000190734863,14.890000343322754,43452700
2025-08-06 00:00:00+00:00,14.824999809265137,15.199999809265137,14.100000381469727,14.789999961853027,32663600
2025-08-07 00:00:00+00:00,14.979999542236328,15.359999656677246,13.649999618530273,14.239999771118164,28969200
2025-08-08 00:00:00+00:00,14.1899995803833,14.489999771118164,13.609999656677246,14.199999809265137,19089200
2025-08-11 00:00:00+00:00,14.265000343322754,14.579999923706055,13.899999618530273,14.029999732971191,19107200
2025-08-12 00:00:00+00:00,14.01099967956543,15.130000114440918,13.829999923706055,14.970000267028809,25300400
2025-08-13 00:00:00+00:00,15.239999771118164,15.850000381469727,14.229999542236328,14.800000190734863,24686700
2025-08-14 00:00:00+00:00,14.625,15.00100040435791,13.979999542236328,14.550000190734863,20751300
2025-08-15 00:00:00+00:00,14.54800033569336,14.5600004196167,13.529999732971191,14.09000015258789,17802000
2025-08-18 00:00:00+00:00,14.875,16.920000076293945,14.65999984741211,16.34000015258789,70625900
2025-08-19 00:00:00+00:00,16.15999984741211,16.399999618530273,14.979999542236328,15.34000015258789,29218000
2025-08-20 00:00:00+00:00,15.09000015258789,15.795000076293945,14.029999732971191,15.720000267028809,32019600
2025-08-21 00:00:00+00:00,15.600000381469727,16.246000289916992,15.234999656677246,15.770000457763672,20703100
2025-08-22 00:00:00+00:00,15.529999732971191,16.780000686645508,15.329999923706055,16.049999237060547,27002100
2025-08-25 00:00:00+00:00,16.010000228881836,16.399999618530273,15.569999694824219,15.949999809265137,23663600
2025-08-26 00:00:00+00:00,15.920000076293945,16.530000686645508,15.84000015258789,16.469999313354492,28225700
2025-08-27 00:00:00+00:00,16.420000076293945,16.770000457763672,15.920000076293945,16.700000762939453,25165200
2025-08-28 00:00:00+00:00,17.0,17.600000381469727,16.459999084472656,16.600000381469727,31189400
2025-08-29 00:00:00+00:00,16.90999984741211,17.290000915527344,15.574999809265137,15.979999542236328,28060900
2025-09-02 00:00:00+00:00,15.130000114440918,15.729999542236328,14.460000038146973,15.260000228881836,19251000
2025-09-03 00:00:00+00:00,15.390000343322754,15.470000267028809,14.359999656677246,14.380000114440918,19046100
2025-09-04 00:00:00+00:00,14.229999542236328,14.579999923706055,14.055000305175781,14.329999923706055,15779900
2025-09-05 00:00:00+00:00,14.6899995803833,14.824000358581543,13.673999786376953,13.890000343322754,16356700
2025-09-08 00:00:00+00:00,13.850000381469727,13.989999771118164,13.15999984741211,13.90999984741211,19487000
2025-09-09 00:00:00+00:00,14.770000457763672,15.239999771118164,13.914999961853027,15.199999809265137,31108200
2025-09-10 00:00:00+00:00,15.65999984741211,17.020000457763672,15.42199993133545,16.979999542236328,48395800
2025-09-11 00:00:00+00:00,17.045000076293945,17.8799991607666,16.639999389648438,17.18000030517578,29445800
2025-09-12 00:00:00+00:00,17.540000915527344,18.709999084472656,17.253999710083008,18.68000030517578,32935900
2025-09-15 00:00:00+00:00,19.104999542236328,19.959999084472656,18.780000686645508,19.350000381469727,31247500
2025-09-16 00:00:00+00:00,19.350000381469727,19.75,18.649999618530273,19.459999084472656,21468100
2025-09-17 00:00:00+00:00,19.139999389648438,20.149999618530273,18.8799991607666,19.829999923706055,24438900
2025-09-18 00:00:00+00:00,20.280000686645508,20.520000457763672,19.565000534057617,19.90999984741211,22036600
2025-09-19 00:00:00+00:00,19.889999389648438,20.795000076293945,19.799999237060547,20.479999542236328,31532700
2025-09-22 00:00:00+00:00,20.0,24.847000122070312,19.8700008392334,24.450000762939453,49365500
2025-09-23 00:00:00+00:00,25.010000228881836,25.610000610351562,23.600000381469727,24.670000076293945,40659600
2025-09-24 00:00:00+00:00,24.950000762939453,25.219999313354492,23.209999084472656,23.450000762939453,26946900
2025-09-25 00:00:00+00:00,22.229999542236328,22.729999542236328,21.399999618530273,22.59000015258789,25579700
2025-09-26 00:00:00+00:00,22.684999465942383,22.719999313354492,20.889999389648438,21.709999084472656,22731300
