"('date', '')","('open', 'BHB')","('high', 'BHB')","('low', 'BHB')","('close', 'BHB')","('volume', 'BHB')"
2025-01-27 00:00:00+00:00,30.320646546160443,31.379248977960785,30.320646546160443,30.98105812072754,40200
2025-01-28 00:00:00+00:00,30.951924473518233,31.049042300219163,30.223529658838427,30.825668334960938,41200
2025-01-29 00:00:00+00:00,30.7965313278267,31.466656916491562,30.281800186811985,31.049041748046875,44300
2025-01-30 00:00:00+00:00,31.136452270330285,31.82599848551161,31.03933073697593,31.233570098876953,32900
2025-01-31 00:00:00+00:00,31.262705703301858,31.408386155574618,30.68970345747153,30.767398834228516,25500
2025-02-03 00:00:00+00:00,29.93217010259949,31.107312827422668,29.93217010259949,30.427478790283203,41000
2025-02-04 00:00:00+00:00,30.272089229858146,31.194721570388054,30.06813771406692,30.9325008392334,32600
2025-02-05 00:00:00+00:00,31.27241829035809,31.51521656325713,30.65085345210195,31.476367950439453,60700
2025-02-06 00:00:00+00:00,31.97167609797339,32.40871374793636,31.29184387003964,32.31159591674805,41300
2025-02-07 00:00:00+00:00,32.10764620690156,32.10764620690156,31.029621239987744,31.369537353515625,28700
2025-02-10 00:00:00+00:00,31.40838542978472,31.728877230647896,30.796532731108837,31.282129287719727,38900
2025-02-11 00:00:00+00:00,30.8548050396299,32.59324156696896,30.8548050396299,32.418426513671875,40900
2025-02-12 00:00:00+00:00,32.136780510875504,32.136780510875504,31.398675369288302,31.631759643554688,41600
2025-02-13 00:00:00+00:00,31.99109648469811,32.03965909914876,31.097600691877687,31.981386184692383,54400
2025-02-14 00:00:00+00:00,31.816282792209666,32.418425152645455,31.622047145418748,31.88426971435547,30100
2025-02-18 00:00:00+00:00,32.03966018903837,32.50583240612511,31.47636644455391,32.466983795166016,51000
2025-02-19 00:00:00+00:00,32.45727170777705,32.719494290033296,31.82599841402626,32.4766960144043,53000
2025-02-20 00:00:00+00:00,32.21209966702839,32.8490912890458,31.839708130732262,32.4766960144043,43900
2025-02-21 00:00:00+00:00,32.8882900533209,33.2214850228951,31.66330909729004,31.66330909729004,52800
2025-02-24 00:00:00+00:00,32.08470305366565,32.19249823828667,31.143916701352516,31.173315048217773,48600
2025-02-25 00:00:00+00:00,31.22231649131284,31.937704950496066,31.124317636959855,31.555511474609375,42000
2025-02-26 00:00:00+00:00,31.65350992706138,31.65350992706138,31.153719298121878,31.437915802001953,34000
2025-02-27 00:00:00+00:00,31.50651330070064,31.59471208359317,30.80092303756041,31.369312286376953,20800
2025-02-28 00:00:00+00:00,31.5457085442025,31.71230789980096,31.183115224387368,31.477109909057617,54200
2025-03-03 00:00:00+00:00,31.408510208123175,34.29946594236277,31.408510208123175,31.878902435302734,173200
2025-03-04 00:00:00+00:00,31.59471242227218,31.59471242227218,30.252132388761797,30.56572723388672,36500
2025-03-05 00:00:00+00:00,30.761721632511154,31.026317971596004,30.046333192027785,30.21293067932129,39100
2025-03-06 00:00:00+00:00,30.0659339465124,30.212931292596924,29.36034369463041,30.16393280029297,29100
2025-03-07 00:00:00+00:00,29.90913652813255,30.428527275576048,29.311345202326457,30.16393280029297,27000
2025-03-10 00:00:00+00:00,29.389744910590025,29.71313983063852,28.978151206058058,28.987951278686523,53600
2025-03-11 00:00:00+00:00,29.13494803573965,29.350545890824673,28.664555774200373,28.72335433959961,34200
2025-03-12 00:00:00+00:00,29.252546760687995,29.673940525294885,28.762554358898157,29.37014389038086,61800
2025-03-13 00:00:00+00:00,29.526943052457415,29.89933834653767,28.82135462512984,28.919353485107422,28300
2025-03-14 00:00:00+00:00,29.389743446652602,29.742538567013362,28.997749906903223,29.732738494873047,27700
2025-03-17 00:00:00+00:00,29.605340472035095,30.242332099448884,29.585742196234794,29.9581356048584,40100
2025-03-18 00:00:00+00:00,29.732737771966953,29.87973511215237,29.370142588281826,29.63473892211914,33100
2025-03-19 00:00:00+00:00,29.899336579773173,30.399129053870386,29.477942815190858,29.99733543395996,29200
2025-03-20 00:00:00+00:00,30.026734127654056,30.84992152162857,29.67394086535976,29.96793556213379,40100
2025-03-21 00:00:00+00:00,29.44854165109424,29.840537055234503,28.635154365096632,29.134946823120117,105300
2025-03-24 00:00:00+00:00,29.262347034355212,30.448127757642148,28.90955190450397,30.291330337524414,47800
2025-03-25 00:00:00+00:00,30.18353133814826,30.18353133814826,29.644540441427736,29.673940658569336,41000
2025-03-26 00:00:00+00:00,29.879736445086554,30.036533864168742,29.468142752702636,29.840538024902344,27400
2025-03-27 00:00:00+00:00,29.74254055588336,30.25213312622009,29.595543202294277,30.036535263061523,44700
2025-03-28 00:00:00+00:00,30.04633272364232,30.04633272364232,29.144746665727272,29.1545467376709,27100
2025-03-31 00:00:00+00:00,28.91935169279106,29.46814265781155,28.37056072777057,28.9095516204834,58100
2025-04-01 00:00:00+00:00,29.046748875520947,29.360343712471202,28.53715820006312,29.223146438598633,30000
2025-04-02 00:00:00+00:00,28.68415483277452,29.42894348659254,28.68415483277452,29.281944274902344,36600
2025-04-03 00:00:00+00:00,28.18436217480536,28.18436217480536,27.10637855529785,27.10637855529785,66400
2025-04-04 00:00:00+00:00,26.31259362389337,27.380777261045967,25.900999911695372,27.233779907226562,72500
2025-04-07 00:00:00+00:00,26.371392490070274,29.39954586354972,26.067597706181974,27.517974853515625,72300
2025-04-08 00:00:00+00:00,28.507757821437195,28.693955455759877,26.79278443106831,27.361175537109375,53700
2025-04-09 00:00:00+00:00,27.145579054931044,29.526940491564186,26.802584009344113,28.654754638671875,66500
2025-04-10 00:00:00+00:00,28.027564410954852,28.027564410954852,26.302791015139043,26.82218360900879,35300
2025-04-11 00:00:00+00:00,26.371392303503896,27.263178372188744,26.312593735561155,27.223979949951172,32400
2025-04-14 00:00:00+00:00,26.5967874461356,27.390576497019516,26.508588662704057,27.145580291748047,46800
2025-04-15 00:00:00+00:00,27.04758091972099,27.870768303260043,27.04758091972099,27.49837303161621,36400
2025-04-16 00:00:00+00:00,27.184778314344012,28.115764628405028,26.95938225739793,27.958967208862305,29700
2025-04-17 00:00:00+00:00,27.851168589745257,28.811553262349957,27.851168589745257,28.399959564208984,50500
2025-04-21 00:00:00+00:00,26.94958217844107,28.448959605271046,26.94958217844107,27.48857307434082,44800
2025-04-22 00:00:00+00:00,27.792371063547172,28.880152980683427,27.54737484999453,28.782155990600586,49800
2025-04-23 00:00:00+00:00,29.399543922173905,29.536741195675464,28.44895934159244,28.605756759643555,47200
2025-04-24 00:00:00+00:00,28.55675614605089,29.438743951264353,28.517557726470653,29.095748901367188,44300
2025-04-25 00:00:00+00:00,28.870350273782076,28.958549052147813,28.066763065714333,28.52735710144043,38400
2025-04-28 00:00:00+00:00,28.350961540192287,28.791953593887616,28.02756661981329,28.67435646057129,46200
2025-04-29 00:00:00+00:00,28.556756040199698,29.183947573712533,28.233361135877704,28.94875144958496,47400
2025-04-30 00:00:00+00:00,28.46855792865669,29.32114553417024,27.557173627196065,29.046749114990234,64900
2025-05-01 00:00:00+00:00,29.154548297518794,29.399544501699626,28.53715868541909,28.71355438232422,47900
2025-05-02 00:00:00+00:00,29.193748553593977,29.654340744018555,29.05654940837411,29.654340744018555,26100
2025-05-05 00:00:00+00:00,29.193747025445404,29.61513890398575,29.046747815463604,29.1545467376709,31600
2025-05-06 00:00:00+00:00,28.997750737203845,29.399544360598206,28.811553099551702,29.036949157714844,28800
2025-05-07 00:00:00+00:00,29.066348692444652,29.48774245078573,28.88015105916478,28.93895149230957,31100
2025-05-08 00:00:00+00:00,29.125148259970757,29.820938456110817,29.115348187442283,29.79153823852539,28800
2025-05-09 00:00:00+00:00,29.48774278321516,29.74253905553041,29.174147946264906,29.223146438598633,31400
2025-05-12 00:00:00+00:00,30.369729548211964,31.085118022938495,30.18353190781303,30.252132415771484,38000
2025-05-13 00:00:00+00:00,30.585325407493578,30.830321613074293,30.173733576523777,30.418729782104492,39300
2025-05-14 00:00:00+00:00,30.653925172038576,30.849921010248124,30.212931265014923,30.63432502746582,31700
2025-05-15 00:00:00+00:00,30.52541183068434,30.89175720931711,30.52541183068434,30.86205291748047,20300
2025-05-16 00:00:00+00:00,30.39669651552616,30.79274429105158,30.24817694726246,30.287782669067383,34700
2025-05-19 00:00:00+00:00,30.060055815141247,30.574916985596527,29.85212955003997,30.277881622314453,19800
2025-05-20 00:00:00+00:00,30.02044975329873,30.485807542616776,29.94124019808573,30.188770294189453,19100
2025-05-21 00:00:00+00:00,29.70361314911013,29.852130837154707,29.14914623244144,29.218454360961914,30600
2025-05-22 00:00:00+00:00,29.119441338941918,29.436279570504613,28.753097841886863,28.891714096069336,48800
2025-05-23 00:00:00+00:00,28.446158438336308,29.218453024756695,28.396653174087024,28.812503814697266,32600
2025-05-27 00:00:00+00:00,29.030330111284034,29.535291746869717,28.911516719678467,29.38677406311035,36700
2025-05-28 00:00:00+00:00,29.416476708905737,29.416476708905737,28.87191123447046,28.891714096069336,31600
2025-05-29 00:00:00+00:00,28.931317779430152,29.188749313354492,28.76299723372981,29.188749313354492,27400
2025-05-30 00:00:00+00:00,28.94121940640343,29.188749511258415,28.782800290376628,28.792701721191406,54100
2025-06-02 00:00:00+00:00,28.881813383563486,28.881813383563486,28.168927344817877,28.238235473632812,48000
2025-06-03 00:00:00+00:00,28.238234408079535,28.911516585741357,28.11941912851959,28.852108001708984,35700
2025-06-04 00:00:00+00:00,28.77289871584455,28.86200970422763,28.119419393371835,28.30754280090332,39900
2025-06-05 00:00:00+00:00,28.347147452320105,28.40655603862397,27.832286257220677,28.18872833251953,40400
2025-06-06 00:00:00+00:00,28.703589555275816,29.416475548162133,28.089715977972116,28.871910095214844,31000
2025-06-09 00:00:00+00:00,28.91151691317848,29.208552282685215,28.852108328473278,28.990726470947266,38500
2025-06-10 00:00:00+00:00,29.020428313213483,29.525389942407152,29.020428313213483,29.34716796875,33100
2025-06-11 00:00:00+00:00,29.594698099055268,29.683809085977202,29.030329774219556,29.29766273498535,37200
2025-06-12 00:00:00+00:00,29.06003447809674,29.27786028893644,28.673886233124563,29.238256454467773,39000
2025-06-13 00:00:00+00:00,28.94121952942135,28.94121952942135,28.099616791636116,28.5451717376709,49800
2025-06-16 00:00:00+00:00,28.762996851573423,28.852107838613453,28.159024692030176,28.41645622253418,35100
2025-06-17 00:00:00+00:00,28.040209128210822,28.396653072748936,28.010506725169158,28.17882537841797,31700
2025-06-18 00:00:00+00:00,28.11941972979688,28.70359093240627,28.11941972979688,28.39665412902832,34600
2025-06-20 00:00:00+00:00,28.41645669541384,28.564974380117118,28.109518006721597,28.20853042602539,97200
2025-06-23 00:00:00+00:00,28.13922164528023,28.9016148011498,28.13922164528023,28.812503814697266,67300
2025-06-24 00:00:00+00:00,29.030329405166103,29.83232638876317,29.030329405166103,29.258056640625,32700
2025-06-25 00:00:00+00:00,29.20855221912359,29.20855221912359,28.85210826568732,29.089736938476562,28500
2025-06-26 00:00:00+00:00,29.208551550349302,29.842227996611623,29.208551550349302,29.74321746826172,24000
2025-06-27 00:00:00+00:00,29.673907224999997,30.01054830659933,29.32736660144606,29.40657615661621,89000
2025-06-30 00:00:00+00:00,29.584797628001613,29.83232773558983,29.485787095770206,29.66400718688965,45600
2025-07-01 00:00:00+00:00,29.56499693541878,31.089781430619613,29.4758859447604,30.634326934814453,53300
2025-07-02 00:00:00+00:00,30.644226587543347,31.307607319223592,30.644226587543347,31.168989181518555,45500
2025-07-03 00:00:00+00:00,31.56503851086102,32.07990347675188,31.56503851086102,31.91158103942871,36800
2025-07-07 00:00:00+00:00,31.55513771828766,32.119504150960275,31.258100467638396,31.357112884521484,54700
2025-07-08 00:00:00+00:00,30.921460775080615,32.00069220182129,30.921460775080615,31.565038681030273,55000
2025-07-09 00:00:00+00:00,31.822469005119405,31.822469005119405,31.317507375237632,31.743261337280273,26300
2025-07-10 00:00:00+00:00,31.78286361694336,32.0997018456511,31.475928707450645,31.78286361694336,38300
2025-07-11 00:00:00+00:00,31.495730404026766,31.505631834964483,31.060078773796295,31.12938690185547,27800
2025-07-14 00:00:00+00:00,31.16898978942025,31.52543373832114,31.16898978942025,31.495729446411133,45200
2025-07-15 00:00:00+00:00,31.51553318756803,31.51553318756803,30.495708465576172,30.495708465576172,64100
2025-07-16 00:00:00+00:00,30.95116424560547,31.159088625239182,30.376894483301413,30.95116424560547,64600
2025-07-17 00:00:00+00:00,31.079878949427894,31.396717177283048,31.050176545881975,31.198694229125977,58900
2025-07-18 00:00:00+00:00,31.594741248067713,31.881877065416585,30.94126194683102,31.168989181518555,33900
2025-07-21 00:00:00+00:00,31.188792414755376,31.545236360959823,31.159088123070077,31.208595275878906,29600
2025-07-22 00:00:00+00:00,31.238297648539373,31.63434731660394,31.208595245387873,31.258100509643555,46900
2025-07-23 00:00:00+00:00,32.15911107471818,32.16901439413178,30.376895058250458,30.545215606689453,33100
2025-07-24 00:00:00+00:00,30.545214104548,30.574916507308696,29.584796127183996,29.65410614013672,50000
2025-07-25 00:00:00+00:00,29.51548969720394,30.20857475848276,29.505588266213685,30.050155639648438,31500
2025-07-28 00:00:00+00:00,29.763018410024902,30.82244692571253,29.763018410024902,30.62442398071289,78700
2025-07-29 00:00:00+00:00,30.87195415400794,30.87195415400794,29.604599371183927,29.64420509338379,40300
2025-07-30 00:00:00+00:00,29.8026241330011,29.90163654975621,28.81250374245957,28.961021423339844,48900
2025-07-31 00:00:00+00:00,28.733294672792738,28.901615217572203,28.456060278889847,28.753097534179688,54400
2025-08-01 00:00:00+00:00,28.396653757685183,28.624380999519712,27.782778270452088,28.35704803466797,63600
2025-08-04 00:00:00+00:00,28.406554646312948,28.802602426402604,28.277837937468323,28.713491439819336,32100
2025-08-05 00:00:00+00:00,29.703612729327887,30.26798106902434,28.762997570830567,30.060056686401367,62200
2025-08-06 00:00:00+00:00,30.159066274307047,30.159066274307047,29.475884562633752,29.594697952270508,27600
2025-08-07 00:00:00+00:00,30.06005719744589,30.287784445667782,29.45608312402664,29.80262565612793,45200
2025-08-08 00:00:00+00:00,29.812526065635513,29.90163705336546,29.327367292719597,29.53529167175293,52100
2025-08-11 00:00:00+00:00,30.010549561020675,30.88185659281716,29.85213044405856,30.74323844909668,63500
2025-08-12 00:00:00+00:00,30.693733097879367,31.891777902636854,30.505609688820687,31.723459243774414,72100
2025-08-13 00:00:00+00:00,32.19871640656688,32.37693838374606,31.842272452208523,32.06999969482422,70600
2025-08-14 00:00:00+00:00,31.469999313354492,31.700000762939453,31.079999923706055,31.469999313354492,53400
2025-08-15 00:00:00+00:00,31.559999465942383,31.959999084472656,30.670000076293945,30.739999771118164,47100
2025-08-18 00:00:00+00:00,30.579999923706055,31.09000015258789,30.350000381469727,30.81999969482422,39800
2025-08-19 00:00:00+00:00,30.940000534057617,31.18000030517578,30.520000457763672,30.780000686645508,35000
2025-08-20 00:00:00+00:00,30.84000015258789,31.18000030517578,30.5,30.719999313354492,31000
2025-08-21 00:00:00+00:00,30.579999923706055,30.889999389648438,30.059999465942383,30.56999969482422,24000
2025-08-22 00:00:00+00:00,30.56999969482422,32.15999984741211,30.56999969482422,31.950000762939453,90400
2025-08-25 00:00:00+00:00,32.02000045776367,32.560001373291016,31.56999969482422,31.65999984741211,48800
2025-08-26 00:00:00+00:00,31.649999618530273,32.2599983215332,31.649999618530273,32.08000183105469,49700
2025-08-27 00:00:00+00:00,32.209999084472656,32.61000061035156,32.06999969482422,32.33000183105469,58500
2025-08-28 00:00:00+00:00,32.34000015258789,32.36000061035156,32.06999969482422,32.15999984741211,35500
2025-08-29 00:00:00+00:00,32.45000076293945,32.56999969482422,31.979999542236328,32.27000045776367,68100
2025-09-02 00:00:00+00:00,32.06999969482422,32.09000015258789,31.670000076293945,31.950000762939453,36000
2025-09-03 00:00:00+00:00,31.920000076293945,31.969999313354492,31.3700008392334,31.84000015258789,30800
2025-09-04 00:00:00+00:00,31.979999542236328,32.439998626708984,31.65999984741211,32.439998626708984,36300
2025-09-05 00:00:00+00:00,32.650001525878906,32.79999923706055,31.850000381469727,32.08000183105469,51400
2025-09-08 00:00:00+00:00,32.20000076293945,32.29999923706055,31.5,32.119998931884766,25300
2025-09-09 00:00:00+00:00,32.040000915527344,32.2599983215332,31.690000534057617,31.690000534057617,35100
2025-09-10 00:00:00+00:00,32.02000045776367,32.22999954223633,31.440000534057617,31.799999237060547,46100
2025-09-11 00:00:00+00:00,32.04999923706055,32.970001220703125,31.850000381469727,32.84000015258789,57200
2025-09-12 00:00:00+00:00,32.58000183105469,32.81999969482422,32.290000915527344,32.38999938964844,47400
2025-09-15 00:00:00+00:00,32.709999084472656,32.709999084472656,32.209999084472656,32.2599983215332,34600
2025-09-16 00:00:00+00:00,32.189998626708984,32.189998626708984,31.40999984741211,31.600000381469727,43600
2025-09-17 00:00:00+00:00,31.739999771118164,32.79999923706055,31.110000610351562,31.760000228881836,60600
2025-09-18 00:00:00+00:00,31.889999389648438,32.7400016784668,31.31999969482422,32.65999984741211,54000
2025-09-19 00:00:00+00:00,32.65999984741211,32.65999984741211,31.110000610351562,31.139999389648438,215300
2025-09-22 00:00:00+00:00,31.450000762939453,32.18000030517578,31.31999969482422,31.530000686645508,79900
2025-09-23 00:00:00+00:00,31.719999313354492,32.02000045776367,31.100000381469727,31.440000534057617,87100
2025-09-24 00:00:00+00:00,31.600000381469727,31.719999313354492,30.8700008392334,30.979999542236328,44600
2025-09-25 00:00:00+00:00,30.780000686645508,31.350000381469727,30.649999618530273,31.049999237060547,38400
2025-09-26 00:00:00+00:00,31.200000762939453,31.299999237060547,30.719999313354492,31.0,36800
