"('date', '')","('open', 'AOD')","('high', 'AOD')","('low', 'AOD')","('close', 'AOD')","('volume', 'AOD')"
2025-01-22 00:00:00+00:00,7.911344528198241,7.947552021061093,7.893241213394178,7.911344528198242,1094000
2025-01-23 00:00:00+00:00,7.911345295168184,7.929449474982092,7.88418988870213,7.9022932052612305,529400
2025-01-24 00:00:00+00:00,7.902293173952087,7.957233308815338,7.902293173952087,7.948077201843262,366200
2025-01-27 00:00:00+00:00,7.874824364858426,7.911451418372556,7.819883347958313,7.893137454986572,459400
2025-01-28 00:00:00+00:00,7.911450705467369,7.948077755681015,7.883979762863815,7.9297637939453125,315100
2025-01-29 00:00:00+00:00,7.920606805010517,7.929763785869042,7.856509685516357,7.856509685516357,317200
2025-01-30 00:00:00+00:00,7.902293766807201,7.9663908867089965,7.893136785890441,7.957233905792236,473700
2025-01-31 00:00:00+00:00,7.966390289045113,8.057958344827464,7.920606261153937,7.948077201843262,476400
2025-02-03 00:00:00+00:00,7.838196597057066,7.883979754834175,7.764941623446623,7.856509685516357,490900
2025-02-04 00:00:00+00:00,7.87482310652046,7.948077201843262,7.87482310652046,7.948077201843262,313600
2025-02-05 00:00:00+00:00,7.966390057711424,7.98470401763916,7.911449924443563,7.98470401763916,282100
2025-02-06 00:00:00+00:00,7.9847052896240385,8.003018379211426,7.966391326778839,8.003018379211426,306000
2025-02-07 00:00:00+00:00,7.984705244760273,7.9938613528736155,7.893137177564397,7.902294158935547,342200
2025-02-10 00:00:00+00:00,7.94807779813324,7.957233905792236,7.920606855382958,7.957233905792236,223200
2025-02-11 00:00:00+00:00,7.938920021057129,7.966390087794794,7.9206060610602345,7.938920021057129,356800
2025-02-12 00:00:00+00:00,7.920606305263272,7.993860400994021,7.9022932179594365,7.9755473136901855,295800
2025-02-13 00:00:00+00:00,7.993861360770098,8.048802375793457,7.984705252647712,8.048802375793457,381800
2025-02-14 00:00:00+00:00,8.039645195007324,8.057959157313476,8.030489087112036,8.039645195007324,227600
2025-02-18 00:00:00+00:00,8.076271777371543,8.112898826599121,8.057958689386624,8.112898826599121,468700
2025-02-19 00:00:00+00:00,8.103742719235528,8.140369768463106,8.085428757992872,8.112898826599121,579400
2025-02-20 00:00:00+00:00,8.13121342447076,8.149526513889494,8.085429391037218,8.094586372375488,381800
2025-02-21 00:00:00+00:00,8.10384685919415,8.150154732182244,8.057538986206055,8.057538986206055,363500
2025-02-24 00:00:00+00:00,8.076062800409606,8.085323668765293,8.011231422424316,8.011231422424316,393000
2025-02-25 00:00:00+00:00,8.020493507385254,8.066801384085371,7.992709134664897,8.020493507385254,287900
2025-02-26 00:00:00+00:00,8.048277234958594,8.113108610441612,8.020492864465421,8.057538986206055,223100
2025-02-27 00:00:00+00:00,8.057540782433463,8.094586912432606,7.872310132437752,7.900094509124756,664300
2025-02-28 00:00:00+00:00,7.964924756899044,8.10384750366211,7.937139500947004,8.10384750366211,739800
2025-03-03 00:00:00+00:00,8.131631252937602,8.16867737478416,8.00197026809926,8.029754638671875,494300
2025-03-04 00:00:00+00:00,7.992708995123827,8.011231615530926,7.9186167469968956,7.946401119232178,502200
2025-03-05 00:00:00+00:00,7.983446742724788,8.066800737453516,7.983446742724788,8.057538986206055,596800
2025-03-06 00:00:00+00:00,7.992709139834337,8.011231760576793,7.9093551383700715,7.937139511108398,517700
2025-03-07 00:00:00+00:00,7.937138892430874,8.029754638671875,7.90935452185826,8.029754638671875,526300
2025-03-10 00:00:00+00:00,7.974186769123041,7.992710275747317,7.863048379125614,7.900094509124756,431800
2025-03-11 00:00:00+00:00,7.872309551127476,7.900093925762815,7.761171169336774,7.798217296600342,613000
2025-03-12 00:00:00+00:00,7.835263063578282,7.863047436936023,7.807478690220539,7.816739559173584,358900
2025-03-13 00:00:00+00:00,7.844523904065779,7.853784771942497,7.761169910430908,7.761169910430908,222800
2025-03-14 00:00:00+00:00,7.816740380733272,7.900094392816525,7.8074795108068855,7.8815717697143555,252600
2025-03-17 00:00:00+00:00,7.872308871105247,7.983447243295644,7.872308871105247,7.946401119232178,308400
2025-03-18 00:00:00+00:00,7.955662273131694,7.98344664327877,7.909354400720435,7.927877902984619,318700
2025-03-19 00:00:00+00:00,7.94640175707951,8.011232258582119,7.918617382614013,7.992709636688232,638200
2025-03-20 00:00:00+00:00,7.974186275825264,8.020494156271855,7.946401900857052,7.983448028564453,342800
2025-03-21 00:00:00+00:00,7.96492540633543,7.992709781303643,7.927879278628029,7.983448028564453,381600
2025-03-24 00:00:00+00:00,8.029755259375134,8.04827788010561,7.992709134664897,8.020493507385254,613800
2025-03-25 00:00:00+00:00,8.057972411428606,8.095451315471957,7.992383659177072,8.020493507385254,572300
2025-03-26 00:00:00+00:00,8.0111238379249,8.029862843817616,7.926796077488703,7.954905033111572,334700
2025-03-27 00:00:00+00:00,7.954904815010294,7.964274764483548,7.908055961211583,7.936165809631348,249300
2025-03-28 00:00:00+00:00,7.917425971559382,7.964274825718298,7.851838111877441,7.851838111877441,538000
2025-03-31 00:00:00+00:00,7.814359582464959,7.861208438873291,7.7768806760518165,7.861208438873291,545900
2025-04-01 00:00:00+00:00,7.861208438873291,7.889317395291244,7.814359582464959,7.861208438873291,347200
2025-04-02 00:00:00+00:00,7.833099079005453,7.908056896521855,7.833099079005453,7.898687839508057,324400
2025-04-03 00:00:00+00:00,7.7487717501168,7.795619713141814,7.673813043428021,7.70192289352417,749300
2025-04-04 00:00:00+00:00,7.5332668110914245,7.542636760431759,7.167847275710122,7.195956230163574,1261500
2025-04-07 00:00:00+00:00,6.9429735144112845,7.130368483085659,6.549444571657259,6.952343463897705,901000
2025-04-08 00:00:00+00:00,7.120998889005164,7.233435607751186,6.924234407807722,6.9617133140563965,749100
2025-04-09 00:00:00+00:00,6.971083001810442,7.542636970780843,6.933604096971444,7.533267021179199,1101600
2025-04-10 00:00:00+00:00,7.430200058063734,7.430200058063734,7.0273015941733,7.120998859405518,1026100
2025-04-11 00:00:00+00:00,7.149108686996715,7.308394270744337,7.139738736525052,7.2428059577941895,799700
2025-04-14 00:00:00+00:00,7.373981395704801,7.4583091543381235,7.32713298840701,7.420830249786377,624400
2025-04-15 00:00:00+00:00,7.4583098965976795,7.523897762698724,7.448939946135343,7.477049350738525,369200
2025-04-16 00:00:00+00:00,7.4114605111393415,7.458309366553936,7.327133196890388,7.364612102508545,385700
2025-04-17 00:00:00+00:00,7.402090816611295,7.486418128678436,7.402090816611295,7.458309173583984,302900
2025-04-21 00:00:00+00:00,7.411460593640636,7.430200046658315,7.270914919399952,7.317763328552246,484900
2025-04-22 00:00:00+00:00,7.3927209841180925,7.523897152464823,7.345872575957586,7.4864182472229,355700
2025-04-23 00:00:00+00:00,7.656995160757481,7.685424345454685,7.590660095214844,7.590660095214844,571500
2025-04-24 00:00:00+00:00,7.638042586417046,7.7043776512146,7.590660009955589,7.7043776512146,298000
2025-04-25 00:00:00+00:00,7.723330393727085,7.780189668101579,7.685424512059925,7.751760482788086,310000
2025-04-28 00:00:00+00:00,7.7801897728819505,7.789666469363246,7.685424615564038,7.723330497741699,281600
2025-04-29 00:00:00+00:00,7.742283953953446,7.808619022369385,7.742283953953446,7.808619022369385,303900
2025-04-30 00:00:00+00:00,7.780189836440772,7.808619022369385,7.675948885537506,7.808619022369385,571900
2025-05-01 00:00:00+00:00,7.874955057475686,7.922336733152911,7.8560016642067705,7.89390754699707,456400
2025-05-02 00:00:00+00:00,7.950766444486494,7.969718933105469,7.922336355936796,7.969718933105469,417800
2025-05-05 00:00:00+00:00,7.9602419469808225,7.9602419469808225,7.912860275285456,7.931812763214111,480300
2025-05-06 00:00:00+00:00,7.893906627170825,7.903383322701025,7.856000748797454,7.884429931640625,417300
2025-05-07 00:00:00+00:00,7.903382995372559,7.9412888721760115,7.827571241765655,7.8560004234313965,370200
2025-05-08 00:00:00+00:00,7.922336733152911,7.931813429787369,7.808619084782012,7.89390754699707,503300
2025-05-09 00:00:00+00:00,7.903384208679199,7.922336698116767,7.874955022649085,7.903384208679199,294400
2025-05-12 00:00:00+00:00,8.045530437536225,8.055007133416105,7.988672069751866,8.026577949523926,586300
2025-05-13 00:00:00+00:00,8.026579626060002,8.083438005720543,8.017102928200694,8.073962211608887,525600
2025-05-14 00:00:00+00:00,8.102389589909482,8.102389589909482,7.969718560784681,8.045530319213867,682500
2025-05-15 00:00:00+00:00,8.036053741656344,8.045530437536225,7.988672069751866,8.026577949523926,826500
2025-05-16 00:00:00+00:00,8.064484253524942,8.130819320678711,8.045530860768146,8.130819320678711,468900
2025-05-19 00:00:00+00:00,8.06448345760733,8.130818518214214,8.06448345760733,8.102389335632324,477100
2025-05-20 00:00:00+00:00,8.12134152175644,8.159247398376465,8.111865730411973,8.159247398376465,526700
2025-05-21 00:00:00+00:00,8.159248696325092,8.16872539292447,8.073961138173287,8.092913627624512,511600
2025-05-22 00:00:00+00:00,8.092913746640493,8.140800993985652,8.073759395726393,8.10249137878418,473200
2025-05-23 00:00:00+00:00,8.073759157976438,8.092913508326495,8.025871912041428,8.083335876464844,508200
2025-05-27 00:00:00+00:00,8.140801548112588,8.169533533126097,8.140801548112588,8.150379180908203,425500
2025-05-28 00:00:00+00:00,8.159955418687526,8.169532136472581,8.083335282794827,8.112068176269531,531900
2025-05-29 00:00:00+00:00,8.169532457304099,8.179110088838463,8.112068494844339,8.140800476074219,340200
2025-05-30 00:00:00+00:00,8.169533651629067,8.179111284563609,8.092914414899417,8.159956932067871,607300
2025-06-02 00:00:00+00:00,8.159955344682977,8.207841673293501,8.092912840556538,8.188687324523926,497900
2025-06-03 00:00:00+00:00,8.188686933277936,8.236574172973633,8.159954954809768,8.236574172973633,360600
2025-06-04 00:00:00+00:00,8.236574687157074,8.274884298630555,8.198265075683594,8.198265075683594,412900
2025-06-05 00:00:00+00:00,8.24615089021427,8.274883782055566,8.188686933277936,8.236574172973633,473500
2025-06-06 00:00:00+00:00,8.284460941690027,8.284460941690027,8.246151330562343,8.274884223937988,339900
2025-06-09 00:00:00+00:00,8.274883983312066,8.274883983312066,8.226996742451684,8.255728721618652,397800
2025-06-10 00:00:00+00:00,8.284460941690027,8.303616203940456,8.265306592812774,8.274884223937988,400300
2025-06-11 00:00:00+00:00,8.313193521717777,8.341925500637254,8.294038260189362,8.332347869873047,365200
2025-06-12 00:00:00+00:00,8.322769917483429,8.332347547877518,8.30361557006836,8.30361557006836,366900
2025-06-13 00:00:00+00:00,8.294038772583008,8.322770753277505,8.26530679188851,8.294038772583008,479400
2025-06-16 00:00:00+00:00,8.322770239108841,8.370657479556732,8.322770239108841,8.332347869873047,435300
2025-06-17 00:00:00+00:00,8.332347547877518,8.332347547877518,8.2748835922592,8.30361557006836,377200
2025-06-18 00:00:00+00:00,8.313194035294805,8.332348384633404,8.284461141227109,8.294038772583008,330100
2025-06-20 00:00:00+00:00,8.322770431948724,8.322770431948724,8.246151210806078,8.26530647277832,400200
2025-06-23 00:00:00+00:00,8.304019249222314,8.323376380660498,8.236271135186326,8.313697814941406,486400
2025-06-24 00:00:00+00:00,8.352411497609253,8.429838180541992,8.333054365376636,8.429838180541992,528000
2025-06-25 00:00:00+00:00,8.429838180541992,8.429838180541992,8.391124839075623,8.429838180541992,492200
2025-06-26 00:00:00+00:00,8.420159775583222,8.449194551488993,8.371767867074349,8.400803565979004,765400
2025-06-27 00:00:00+00:00,8.429838133863884,8.497586250305176,8.420159567801168,8.497586250305176,376100
2025-06-30 00:00:00+00:00,8.53630076779348,8.575014114379883,8.516944555999771,8.575014114379883,644300
2025-07-01 00:00:00+00:00,8.575013545769094,8.652440233807724,8.5556573352589,8.623405456542969,450800
2025-07-02 00:00:00+00:00,8.642762538818065,8.691153526306152,8.623405405423693,8.691153526306152,390000
2025-07-03 00:00:00+00:00,8.710509849911547,8.739544624304912,8.700831284114146,8.729866981506348,267500
2025-07-07 00:00:00+00:00,8.73954604250016,8.73954604250016,8.633084570449409,8.642763137817383,326000
2025-07-08 00:00:00+00:00,8.65244078218637,8.662119349554343,8.613727435713463,8.642763137817383,342100
2025-07-09 00:00:00+00:00,8.662118232586119,8.68147536482599,8.63308345722518,8.671796798706055,339200
2025-07-10 00:00:00+00:00,8.681475882607888,8.700832093003338,8.662118749213516,8.691153526306152,237000
2025-07-11 00:00:00+00:00,8.69115379994145,8.710510933945269,8.662119021934672,8.70083236694336,292900
2025-07-14 00:00:00+00:00,8.662119075366052,8.681476209489274,8.623405730118565,8.633084297180176,445800
2025-07-15 00:00:00+00:00,8.681475089695258,8.681475089695258,8.633083183628068,8.662117958068848,463900
2025-07-16 00:00:00+00:00,8.681475658034605,8.691153301482526,8.59437040601102,8.613726615905762,410000
2025-07-17 00:00:00+00:00,8.613726708482025,8.720189094543457,8.613726708482025,8.720189094543457,469200
2025-07-18 00:00:00+00:00,8.729867548474276,8.758902324753326,8.681475639343262,8.681475639343262,838500
2025-07-21 00:00:00+00:00,8.710510639369593,8.778258760093925,8.710510639369593,8.758902549743652,418900
2025-07-22 00:00:00+00:00,8.768581116418249,8.768581116418249,8.700832072694997,8.758902549743652,549100
2025-07-23 00:00:00+00:00,8.758902499173653,8.846007752744267,8.758902499173653,8.826650619506836,993500
2025-07-24 00:00:00+00:00,8.83643627166748,8.875578810342517,8.826651336922522,8.83643627166748,551300
2025-07-25 00:00:00+00:00,8.836436341326454,8.90493648447157,8.82665140650436,8.875578880310059,660400
2025-07-28 00:00:00+00:00,8.895150546295906,8.895150546295906,8.81686546894583,8.83643627166748,286300
2025-07-29 00:00:00+00:00,8.85600815460629,8.85600815460629,8.767937207817784,8.787508010864258,364800
2025-07-30 00:00:00+00:00,8.826651721159587,8.826651721159587,8.719009035193586,8.77772331237793,476000
2025-07-31 00:00:00+00:00,8.856008323954946,8.856008323954946,8.738580703735352,8.738580703735352,542600
2025-08-01 00:00:00+00:00,8.709223109332918,8.709223109332918,8.582010553864366,8.611367225646973,528600
2025-08-04 00:00:00+00:00,8.640723818829882,8.699438095092773,8.621153015563424,8.699438095092773,293800
2025-08-05 00:00:00+00:00,8.709222506848947,8.74836504426189,8.650509167345389,8.679865837097168,467000
2025-08-06 00:00:00+00:00,8.709222577998638,8.738580181221959,8.689651775748137,8.719008445739746,661200
2025-08-07 00:00:00+00:00,8.787507508470553,8.836435913137057,8.719008301876464,8.767936706542969,576800
2025-08-08 00:00:00+00:00,8.807079242885422,8.953863523640834,8.807079242885422,8.895150184631348,918100
2025-08-11 00:00:00+00:00,8.924507594014738,8.924507594014738,8.875579185296,8.904936790466309,463500
2025-08-12 00:00:00+00:00,8.934293294414772,8.963649965801315,8.92450742620867,8.953864097595215,437600
2025-08-13 00:00:00+00:00,8.973435617726096,8.993006420434837,8.914721343136407,8.96364974975586,603900
2025-08-14 00:00:00+00:00,8.94407844543457,8.963649247045717,8.914720843170326,8.94407844543457,376200
2025-08-15 00:00:00+00:00,8.934293462404842,8.963650134343373,8.904936790466309,8.904936790466309,417200
2025-08-18 00:00:00+00:00,8.934293294414772,8.963649965801315,8.934293294414772,8.953864097595215,430500
2025-08-19 00:00:00+00:00,8.963649391219647,8.97343525879846,8.885364317052534,8.895150184631348,562700
2025-08-20 00:00:00+00:00,8.934292721714904,8.944078589293717,8.865793515126605,8.895150184631348,717300
2025-08-21 00:00:00+00:00,8.895150616417732,8.90493648447157,8.846222209380292,8.875578880310059,575600
2025-08-22 00:00:00+00:00,8.925053601946155,9.014105446033867,8.905263674169534,9.00421142578125,454300
2025-08-25 00:00:00+00:00,9.02399980636615,9.033894769592651,8.984420897095776,9.014104843139648,345400
2025-08-26 00:00:00+00:00,9.014105446033867,9.033895373810488,8.974526534116318,9.00421142578125,531500
2025-08-27 00:00:00+00:00,9.014104843139648,9.014104843139648,8.974525933869273,9.014104843139648,344300
2025-08-28 00:00:00+00:00,9.023999575905597,9.033894538879395,8.99431563061981,9.033894538879395,475700
2025-08-29 00:00:00+00:00,9.043789501853192,9.043789501853192,8.99431563061981,9.033894538879395,528300
2025-09-02 00:00:00+00:00,8.984420776367188,9.004210702554262,8.915157921983662,8.984420776367188,544500
2025-09-03 00:00:00+00:00,9.00421142578125,9.014105446033867,8.964632513863702,9.00421142578125,402700
2025-09-04 00:00:00+00:00,9.014105204223808,9.033895131469551,8.984421256990865,9.02400016784668,458400
2025-09-05 00:00:00+00:00,9.033895131469551,9.063579078702494,9.02400016784668,9.02400016784668,374400
2025-09-08 00:00:00+00:00,9.053683763107179,9.103157635662509,8.994315870949286,9.093262672424316,573400
2025-09-09 00:00:00+00:00,9.103157405176404,9.13284135050377,9.083368422836696,9.113052368164062,577600
2025-09-10 00:00:00+00:00,9.132842192650344,9.172422048250667,9.132842192650344,9.162527084350586,381800
2025-09-11 00:00:00+00:00,9.172422053565942,9.251579877541069,9.172422053565942,9.241684913635254,475100
2025-09-12 00:00:00+00:00,9.251579877541069,9.261473897811188,9.20210600164769,9.241684913635254,528800
2025-09-15 00:00:00+00:00,9.251579404875242,9.30105233460534,9.241684441474964,9.28126335144043,520100
2025-09-16 00:00:00+00:00,9.301051972141797,9.320841898171137,9.271368026733398,9.271368026733398,535800
2025-09-17 00:00:00+00:00,9.271368277891943,9.330737113952637,9.261473314609223,9.330737113952637,487800
2025-09-18 00:00:00+00:00,9.370315782073732,9.370315782073732,9.310946947542348,9.350525856018066,405900
2025-09-19 00:00:00+00:00,9.380210163909782,9.380210163909782,9.330737234130247,9.360421180725098,638200
2025-09-22 00:00:00+00:00,9.360421660172314,9.40000057220459,9.35052669625532,9.40000057220459,519800
2025-09-23 00:00:00+00:00,9.420000076293945,9.449999809265137,9.359999656677246,9.390000343322754,476200
2025-09-24 00:00:00+00:00,9.399999618530273,9.399999618530273,9.3100004196167,9.350000381469727,417500
2025-09-25 00:00:00+00:00,9.329999923706055,9.329999923706055,9.260000228881836,9.3100004196167,393800
2025-09-26 00:00:00+00:00,9.329999923706055,9.369999885559082,9.3100004196167,9.369999885559082,222200
