"('date', '')","('open', 'ALB')","('high', 'ALB')","('low', 'ALB')","('close', 'ALB')","('volume', 'ALB')"
2025-01-17 00:00:00+00:00,93.75262356033723,97.34904130603441,93.55609328931948,95.7964859008789,2049500
2025-01-21 00:00:00+00:00,95.41326581854108,95.41326581854108,92.25902791187735,92.41625213623047,1921600
2025-01-22 00:00:00+00:00,91.787361645261,91.87579464053843,88.64294492415155,88.6822509765625,2427200
2025-01-23 00:00:00+00:00,88.43658928353871,89.32095667574661,87.35569913611242,88.24006652832031,2775600
2025-01-24 00:00:00+00:00,89.262001978115,89.82210762489089,86.93317637962394,87.2181396484375,2297500
2025-01-27 00:00:00+00:00,86.68751559978709,87.28691977904391,85.65575234123345,87.23778533935547,3132200
2025-01-28 00:00:00+00:00,86.67769195197135,86.82508778223325,83.6511932251319,84.40782165527344,1888400
2025-01-29 00:00:00+00:00,84.83034629188172,85.78349742949926,83.96562814796668,84.78121185302734,1678800
2025-01-30 00:00:00+00:00,85.59680000689211,85.67541211439976,83.4251911408196,84.16216278076172,1929700
2025-01-31 00:00:00+00:00,84.18181804102025,84.53556505307816,81.63681272873752,82.72753143310547,2785900
2025-02-03 00:00:00+00:00,80.09407421297696,80.85069507737627,78.2762124635379,79.05248260498047,3322000
2025-02-04 00:00:00+00:00,79.69120092479147,82.00037730084155,79.26867020515873,81.04723358154297,2446900
2025-02-05 00:00:00+00:00,78.62013240628113,80.32990441957621,77.68663054793596,78.49238586425781,2619500
2025-02-06 00:00:00+00:00,79.59293558627743,80.03511556301154,77.14619188774687,77.62767791748047,2240900
2025-02-07 00:00:00+00:00,77.62767560056211,77.83402675000336,75.36762635015505,76.02599334716797,2649700
2025-02-10 00:00:00+00:00,76.39939398400813,76.89070841477344,73.53994039845956,73.83473205566406,3077500
2025-02-11 00:00:00+00:00,72.13478863097222,74.48327102029306,71.61398903477564,74.38500213623047,3349100
2025-02-12 00:00:00+00:00,74.40465277171607,75.81964062057999,73.28445655698637,75.26936340332031,3431100
2025-02-13 00:00:00+00:00,78.51204704738748,81.58767266597962,73.64802971494322,77.87333679199219,5153700
2025-02-14 00:00:00+00:00,78.76753765245387,80.95879594099075,78.2074319722966,79.7992935180664,2744400
2025-02-18 00:00:00+00:00,79.10162178943347,82.6489125091807,77.98142550918308,82.12812042236328,2654800
2025-02-19 00:00:00+00:00,80.72296020544478,82.54082204881391,79.78945831510822,82.216552734375,3143000
2025-02-20 00:00:00+00:00,81.85298359903824,83.2581431096981,80.55591385818782,81.07670593261719,1500900
2025-02-21 00:00:00+00:00,81.3714922689776,82.58012904714826,79.36692852522087,79.78945922851562,1677800
2025-02-24 00:00:00+00:00,79.45536853184885,80.82122201849133,78.30569458931319,79.6224136352539,1785600
2025-02-25 00:00:00+00:00,79.49466955260044,79.62240859473013,75.35780330136994,77.05774688720703,3200000
2025-02-26 00:00:00+00:00,77.52941648136634,77.77507368980105,75.672248585349,76.18321228027344,2747500
2025-02-27 00:00:00+00:00,76.12426221386274,78.1484753523595,75.58381331918467,77.59820556640625,3499800
2025-02-28 00:00:00+00:00,76.02599221838214,76.64504565751457,74.39482482768965,75.69189453125,2821800
2025-03-03 00:00:00+00:00,77.40167246660464,77.40167246660464,68.59731872795972,68.7348861694336,5055400
2025-03-04 00:00:00+00:00,67.80139828524715,72.88158821259005,66.06214832350663,70.90650939941406,3852200
2025-03-05 00:00:00+00:00,71.86947065061324,73.54976501812286,71.0931929901504,72.92088317871094,3400400
2025-03-06 00:00:00+00:00,71.46660050401505,75.56416106344375,71.46660050401505,75.15145874023438,3772900
2025-03-07 00:00:00+00:00,72.98966649294208,77.01844309721793,72.98966649294208,74.19830322265625,3451100
2025-03-10 00:00:00+00:00,74.28674109170517,78.24673423932401,74.22778575848629,75.06301879882812,2849100
2025-03-11 00:00:00+00:00,75.71154973122864,76.07511757815574,70.63135329244581,71.40763092041016,2582400
2025-03-12 00:00:00+00:00,70.90650140764986,72.54748978774428,69.81578278450608,71.54520416259766,2199300
2025-03-13 00:00:00+00:00,71.3683344335285,72.82262850670378,69.86491341338505,71.142333984375,1658300
2025-03-14 00:00:00+00:00,73.31132854581838,74.6848653914801,71.54252761715982,74.3390121459961,2761500
2025-03-17 00:00:00+00:00,75.26787543411015,78.80547735548672,75.26787543411015,78.40032958984375,2763700
2025-03-18 00:00:00+00:00,78.06436021160927,78.42998081526072,76.49319506153037,77.57028198242188,1934500
2025-03-19 00:00:00+00:00,77.68886973309806,79.20074803002119,77.37265994249346,78.5485610961914,1984400
2025-03-20 00:00:00+00:00,76.49319532047535,77.59004205707178,75.39634104484341,76.11769104003906,2009500
2025-03-21 00:00:00+00:00,74.86274121710656,76.81928693492733,74.24019777495226,76.64141845703125,4483700
2025-03-24 00:00:00+00:00,77.29360142638153,78.4299828914011,76.30544494184898,76.63153839111328,1748300
2025-03-25 00:00:00+00:00,76.93786659059954,78.98335026789859,76.23627637209982,76.75011444091797,1492400
2025-03-26 00:00:00+00:00,76.75999751258048,77.38253339588782,73.38050407913646,74.82321166992188,1313300
2025-03-27 00:00:00+00:00,73.69671551733398,74.44770904897672,72.25400789408013,73.86470031738281,1886500
2025-03-28 00:00:00+00:00,73.28169153370911,74.07221223051376,70.61366439202398,71.33502197265625,1987800
2025-03-31 00:00:00+00:00,69.67491939470874,71.93779876457322,69.07214330522781,71.16703033447266,1898400
2025-04-01 00:00:00+00:00,70.88046803356289,71.68087237445602,69.12154315629823,70.96939849853516,2010600
2025-04-02 00:00:00+00:00,69.86265687959971,72.76783920852564,69.49704382394256,71.39430236816406,1831600
2025-04-03 00:00:00+00:00,68.41007270451104,68.93379440416295,65.36654910237942,65.71240234375,3725000
2025-04-04 00:00:00+00:00,62.49101927915166,64.21041326316303,56.848642748704194,57.81703567504883,6136900
2025-04-07 00:00:00+00:00,56.2359833064329,63.53846262374691,54.84268286549561,57.411888122558594,7447600
2025-04-08 00:00:00+00:00,59.407966332329295,59.566071217843444,48.84457495190526,50.15882110595703,7919000
2025-04-09 00:00:00+00:00,50.069886005604225,61.35463473597229,49.6449821958728,59.753822326660156,9383400
2025-04-10 00:00:00+00:00,56.433619389144084,56.81899982833514,52.9157808253546,54.062042236328125,5661900
2025-04-11 00:00:00+00:00,53.903934422493386,56.27551144676892,52.15489702675579,55.99882507324219,3362600
2025-04-14 00:00:00+00:00,57.263669437837656,58.53839221659054,55.405934178303696,56.71030044555664,2745500
2025-04-15 00:00:00+00:00,55.33676390060259,56.9573399545688,53.01459763758089,53.370330810546875,4050800
2025-04-16 00:00:00+00:00,52.42169852067268,54.19049945743027,50.850529626318426,51.947383880615234,4277300
2025-04-17 00:00:00+00:00,52.65886388985692,53.23199273344929,51.30508669110343,52.283363342285156,3117400
2025-04-21 00:00:00+00:00,51.878217481630706,52.57980770860273,50.247757710115124,52.392059326171875,3122800
2025-04-22 00:00:00+00:00,53.07388304703004,55.33676226579782,52.708266208953134,54.12133026123047,2805000
2025-04-23 00:00:00+00:00,56.69053987944567,59.22022198936344,54.71422679124938,54.98102951049805,3699000
2025-04-24 00:00:00+00:00,55.287358897918566,57.76763014266356,55.287358897918566,57.48106384277344,2274100
2025-04-25 00:00:00+00:00,56.7102989289176,57.56011409202572,55.97906525567418,57.04627227783203,3065800
2025-04-28 00:00:00+00:00,57.19450050821397,59.595721156530416,56.74982931972611,57.856563568115234,2699000
2025-04-29 00:00:00+00:00,58.14313089712568,59.249865165180445,57.96526241856998,58.75578689575195,2826000
2025-04-30 00:00:00+00:00,56.32492171400638,57.985024971349056,55.54427715749636,57.856563568115234,6029800
2025-05-01 00:00:00+00:00,60.64315920259175,62.70840629714528,57.688573580564324,58.61743927001953,5229800
2025-05-02 00:00:00+00:00,59.75382306355033,61.32499200469179,57.93561500442762,59.58583450317383,3471800
2025-05-05 00:00:00+00:00,58.88424385345211,59.487019899747125,56.95733799432605,57.2537841796875,2589600
2025-05-06 00:00:00+00:00,56.09764250833981,57.97513751466503,56.09764250833981,56.80911636352539,2475500
2025-05-07 00:00:00+00:00,57.31307551759881,57.31307551759881,54.98102563479436,55.396053314208984,2895100
2025-05-08 00:00:00+00:00,56.33480080497342,58.054194785725784,55.83084264499586,56.759708404541016,3404200
2025-05-09 00:00:00+00:00,57.026508486003294,57.92573071514852,56.39408895379361,57.24390411376953,2163100
2025-05-12 00:00:00+00:00,61.858593568364775,62.88627720274902,60.07991267471067,60.84079360961914,3994400
2025-05-13 00:00:00+00:00,60.85067868564338,61.61155586854449,60.24790262142069,61.12736129760742,3563900
2025-05-14 00:00:00+00:00,61.74990224975354,62.04634845020024,59.74394196204436,60.35660171508789,3093900
2025-05-15 00:00:00+00:00,59.30915226021901,59.63524193780049,57.8763246132561,59.60559844970703,3244000
2025-05-16 00:00:00+00:00,59.20045626720519,60.06015137404442,57.14509268989148,59.49690246582031,3821700
2025-05-19 00:00:00+00:00,57.78739008294604,59.15104707101529,56.68065588876118,58.53839111328125,4076800
2025-05-20 00:00:00+00:00,58.419807229630564,59.77358425610852,57.93561268867112,58.61743927001953,2416600
2025-05-21 00:00:00+00:00,57.85655995780922,58.271587631005744,55.722142155775245,55.771549224853516,2506000
2025-05-22 00:00:00+00:00,55.801196740561075,57.45141622643438,54.822920182398754,57.2537841796875,2905700
2025-05-23 00:00:00+00:00,55.93953973393076,57.21426251599965,55.64309353960536,56.927696228027344,2710500
2025-05-27 00:00:00+00:00,57.68857548254988,58.19253362111543,55.998825062555106,58.093719482421875,3263800
2025-05-28 00:00:00+00:00,57.90596544764852,58.46921431271867,56.66089000105072,57.36248016357422,2430500
2025-05-29 00:00:00+00:00,57.80715272636717,58.330874442257816,56.077878926860464,56.80911636352539,2866100
2025-05-30 00:00:00+00:00,55.97906802412989,56.01859141985499,54.1608598876469,55.099605560302734,11048700
2025-06-02 00:00:00+00:00,55.73202833906785,55.73202833906785,53.63713383632218,54.43754196166992,3667100
2025-06-03 00:00:00+00:00,54.38813496764347,56.54231645120437,53.06400509948693,56.334800720214844,2977000
2025-06-04 00:00:00+00:00,57.08580049562649,59.44749388771655,56.80911788653345,58.992942810058594,4078200
2025-06-05 00:00:00+00:00,60.277545510301636,61.44357046271808,57.145091266102064,57.94549560546875,3632100
2025-06-06 00:00:00+00:00,59.32891852023272,60.050272329372085,58.58780112829965,59.12140655517578,2175800
2025-06-09 00:00:00+00:00,59.89216592389941,62.59971261644947,59.75382461735541,61.56214904785156,3391900
2025-06-10 00:00:00+00:00,62.461371042339664,63.7855046637775,61.97717647150979,63.43964385986328,3023200
2025-06-11 00:00:00+00:00,64.83294872980645,64.97129003702858,63.08391126810246,64.3092269897461,3823600
2025-06-12 00:00:00+00:00,63.261775064419425,63.46929456131591,61.48309790888316,61.74001693725586,3002900
2025-06-13 00:00:00+00:00,60.86973942944808,62.65008073579335,59.9547021693046,60.392330169677734,2500800
2025-06-16 00:00:00+00:00,61.665423510875705,61.89418188473555,60.37243958317967,60.63103485107422,2333200
2025-06-17 00:00:00+00:00,60.32270789810778,60.35254479102283,58.482689021412405,59.36788558959961,2560200
2025-06-18 00:00:00+00:00,58.830801626613905,60.19340743069191,58.72139462882088,59.07945251464844,2872900
2025-06-20 00:00:00+00:00,59.16896645105463,59.5071318074881,56.344292236760786,56.3542366027832,5545500
2025-06-23 00:00:00+00:00,56.344292208265756,57.65716858102316,55.59833955128489,57.50797653198242,3791400
2025-06-24 00:00:00+00:00,58.33350142123128,60.89957668190374,58.2837682069961,59.85524368286133,3124700
2025-06-25 00:00:00+00:00,59.83535088598418,60.820010094079606,58.532418837599856,60.05416488647461,2724800
2025-06-26 00:00:00+00:00,62.03342513357878,64.7685888128725,61.75493734120323,63.40597915649414,4054000
2025-06-27 00:00:00+00:00,64.9277235816878,66.31022201669744,63.69441720843088,64.59950256347656,4137300
2025-06-30 00:00:00+00:00,64.46025334823217,64.46025334823217,61.71514923237597,62.33180236816406,3077700
2025-07-01 00:00:00+00:00,61.91407211160409,63.67451708824844,60.312759759973034,62.56056594848633,3242600
2025-07-02 00:00:00+00:00,65.16642069012855,68.5580224084631,64.06241774040022,67.62309265136719,4458000
2025-07-03 00:00:00+00:00,68.23975181909405,69.11500023245243,66.47929924371182,66.84730529785156,2322300
2025-07-07 00:00:00+00:00,66.19087462780378,66.9169310284743,63.89333508195594,65.14653778076172,2956600
2025-07-08 00:00:00+00:00,65.67367303355995,71.78053839470941,65.5941029261557,69.841064453125,7275300
2025-07-09 00:00:00+00:00,69.9007395430707,70.82572119128066,68.23975335820413,70.40798950195312,4021400
2025-07-10 00:00:00+00:00,71.37275223546575,75.86835690250962,71.11415319007219,73.86920166015625,5717900
2025-07-11 00:00:00+00:00,69.92063127043222,71.54183229433752,69.84106116677212,70.59696197509766,4092000
2025-07-14 00:00:00+00:00,70.4079887812618,73.08347485650715,69.85101320119293,71.48216247558594,2711900
2025-07-15 00:00:00+00:00,72.37729531930415,72.48670231432945,69.51283989337034,69.64213562011719,4674000
2025-07-16 00:00:00+00:00,69.7614973287473,70.6168570493608,68.70721991934045,70.03004455566406,2880100
2025-07-17 00:00:00+00:00,72.05902912451332,76.24631703600456,71.85016327521663,75.3312759399414,7862000
2025-07-18 00:00:00+00:00,76.89280124805377,79.19034070493106,75.73906502752845,76.65409851074219,6224400
2025-07-21 00:00:00+00:00,79.41909201833496,80.66234645690697,76.40544447335209,76.7336654663086,3690800
2025-07-22 00:00:00+00:00,78.27530072213258,83.1190230129609,78.07638303631029,82.79080200195312,6714200
2025-07-23 00:00:00+00:00,80.96073063560273,81.73652019190484,77.51940325690035,78.36481475830078,5139000
2025-07-24 00:00:00+00:00,82.06474471420673,85.72488624582165,81.33868075133884,83.7257308959961,7765000
2025-07-25 00:00:00+00:00,84.21308282401816,84.36227487782409,81.55749310152024,83.28810119628906,5379500
2025-07-28 00:00:00+00:00,78.57368508751763,80.44353714011841,73.78964415788884,74.36650848388672,10165500
2025-07-29 00:00:00+00:00,73.41168843743316,74.03829355463802,70.61685478203746,71.21361541748047,6543200
2025-07-30 00:00:00+00:00,71.3826975388556,71.45231948781986,68.07067329444295,68.51824188232422,4953500
2025-07-31 00:00:00+00:00,69.67198090948226,69.70181780152258,64.93766594136575,67.48384857177734,8469100
2025-08-01 00:00:00+00:00,66.4494627467295,68.1999671721045,64.59949948100636,67.53358459472656,4282600
2025-08-04 00:00:00+00:00,67.86180429218088,68.93597037079508,67.53358329594346,68.19001770019531,3261300
2025-08-05 00:00:00+00:00,68.9359682934502,69.07521218070829,66.31021557912237,67.8816909790039,2210100
2025-08-06 00:00:00+00:00,68.39888180717095,68.77683600717687,66.52902989192722,66.93682098388672,2106200
2025-08-07 00:00:00+00:00,69.48300523609457,73.44152315135571,69.43327202285732,69.68192291259766,5435400
2025-08-08 00:00:00+00:00,71.81037166722469,76.47506464053613,71.0942635013621,75.07267761230469,7616700
2025-08-11 00:00:00+00:00,84.31254317370497,86.97808110438456,79.48871726908067,80.32418823242188,12471500
2025-08-12 00:00:00+00:00,77.81778030450333,80.15509714969916,75.03289489320173,77.55918884277344,5413100
2025-08-13 00:00:00+00:00,80.66234720931051,81.7564096078145,78.8223321407052,81.2292709350586,3990400
2025-08-14 00:00:00+00:00,79.5583384805878,81.23922096411287,78.9317409550493,80.99057006835938,3495700
2025-08-15 00:00:00+00:00,80.83142656413762,82.26365809363946,80.66234578307777,81.74646759033203,2842300
2025-08-18 00:00:00+00:00,81.22927390602005,84.33243985890009,81.22927390602005,82.64160919189453,4375900
2025-08-19 00:00:00+00:00,81.85587449586112,82.5520939395805,79.87660798487364,80.11531829833984,3810800
2025-08-20 00:00:00+00:00,76.63420741554984,79.06103494456323,75.47051548205127,77.69843292236328,3456400
2025-08-21 00:00:00+00:00,76.96242085252028,79.30968586457814,76.46511907179993,78.51400756835938,2887800
2025-08-22 00:00:00+00:00,76.91269935065287,82.1840939559529,76.73367039646693,80.90105438232422,2876200
2025-08-25 00:00:00+00:00,80.2943504117877,81.84592956950742,79.59812335233732,80.85132598876953,2412000
2025-08-26 00:00:00+00:00,81.62711368728174,82.99966386532188,80.57283634421712,81.09002685546875,2495900
2025-08-27 00:00:00+00:00,81.04030147341896,87.49527645835767,80.96073136738084,87.20684051513672,5504600
2025-08-28 00:00:00+00:00,86.23212404749879,86.51061941333815,83.26820974203957,84.46173095703125,3539500
2025-08-29 00:00:00+00:00,85.16789856119398,86.61007824988364,84.17329501929332,84.46173095703125,1738900
2025-09-02 00:00:00+00:00,81.54754696158781,81.74647223433222,78.71292822193368,79.11077117919922,4041600
2025-09-03 00:00:00+00:00,78.74276640142223,80.4137007786402,78.1857908050907,79.67769622802734,1926000
2025-09-04 00:00:00+00:00,79.10082318208461,79.31963718844432,77.72827294431454,78.84222412109375,3900500
2025-09-05 00:00:00+00:00,81.76635815319278,84.43189601043694,80.42364485833158,81.0999755859375,4805500
2025-09-08 00:00:00+00:00,81.70668717468067,82.21393713486812,79.63790986760769,81.5574951171875,2332700
2025-09-09 00:00:00+00:00,74.81408451894482,75.58987411814692,71.00475088365936,72.1883316040039,13545200
2025-09-10 00:00:00+00:00,72.8944947727846,74.32672630678157,71.72086228536438,72.92433166503906,5511300
2025-09-11 00:00:00+00:00,71.45231999360756,75.7291185694677,70.86550750364391,74.64500427246094,3595600
2025-09-12 00:00:00+00:00,74.23999786376953,76.33999633789062,73.08999633789062,75.9800033569336,2508600
2025-09-15 00:00:00+00:00,78.08999633789062,81.66000366210938,77.5,81.04000091552734,5011900
2025-09-16 00:00:00+00:00,80.7699966430664,82.0,79.91999816894531,80.94000244140625,2255700
2025-09-17 00:00:00+00:00,80.88999938964844,82.44999694824219,78.91000366210938,80.16000366210938,2616700
2025-09-18 00:00:00+00:00,80.94999694824219,81.5999984741211,79.33000183105469,80.93000030517578,2217900
2025-09-19 00:00:00+00:00,82.0999984741211,83.93000030517578,81.30999755859375,81.83999633789062,3672600
2025-09-22 00:00:00+00:00,80.44000244140625,82.48999786376953,79.87999725341797,80.37999725341797,2537400
2025-09-23 00:00:00+00:00,80.86000061035156,83.38999938964844,79.58999633789062,80.12000274658203,2249000
2025-09-24 00:00:00+00:00,83.5,85.61000061035156,81.13999938964844,81.58000183105469,3532700
2025-09-25 00:00:00+00:00,81.70999908447266,87.30000305175781,80.29000091552734,84.83000183105469,4456000
2025-09-26 00:00:00+00:00,83.91000366210938,89.3499984741211,83.4000015258789,88.0999984741211,4183100
