"('date', '')","('open', 'AOMR')","('high', 'AOMR')","('low', 'AOMR')","('close', 'AOMR')","('volume', 'AOMR')"
2025-01-24 00:00:00+00:00,9.062865475213357,9.218746699157267,9.062865475213357,9.189745903015137,45800
2025-01-27 00:00:00+00:00,9.225996333779403,9.316624460160835,9.153493486953412,9.162555694580078,84100
2025-01-28 00:00:00+00:00,9.144430415024635,9.216933261850626,9.13536734309586,9.162555694580078,51400
2025-01-29 00:00:00+00:00,9.144430516221398,9.207870291820667,9.044738452505838,9.108179092407227,44100
2025-01-30 00:00:00+00:00,9.135367922575579,9.253185272216797,9.108179569366735,9.253185272216797,40000
2025-01-31 00:00:00+00:00,9.225997564670426,9.316625703143055,9.189746136420927,9.262248992919922,55900
2025-02-03 00:00:00+00:00,9.171620062776626,9.307563568015468,9.10455453104795,9.180683135986328,78900
2025-02-04 00:00:00+00:00,9.198807635477493,9.361939482164106,9.135367857011438,9.33475112915039,60700
2025-02-05 00:00:00+00:00,9.352875709533691,9.352875709533691,9.298499007577107,9.352875709533691,46300
2025-02-06 00:00:00+00:00,9.425379860427713,9.425379860427713,9.289437222406072,9.371003150939941,51500
2025-02-07 00:00:00+00:00,9.398190386050521,9.538664543844758,9.325687539169488,9.50694465637207,128800
2025-02-10 00:00:00+00:00,9.597573182132098,9.815081712237138,9.534133410260313,9.651949882507324,163200
2025-02-11 00:00:00+00:00,9.679140291615065,9.778831497475103,9.641075559491902,9.724453926086426,117900
2025-02-12 00:00:00+00:00,9.697264375688057,9.751641940365353,9.598478970700514,9.651949882507324,82500
2025-02-13 00:00:00+00:00,9.787893599976146,9.86039644510691,9.672795354938609,9.778830528259277,122400
2025-02-14 00:00:00+00:00,9.806019364603571,9.810550900686362,9.561322466247827,9.579447746276855,231400
2025-02-18 00:00:00+00:00,9.615699094628527,9.837739175117306,9.615699094628527,9.715391159057617,204500
2025-02-19 00:00:00+00:00,9.742580829253727,9.742580829253727,9.552260611040401,9.6791410446167,226800
2025-02-20 00:00:00+00:00,9.742580710454408,9.742580710454408,9.135368634240047,9.180683135986328,753800
2025-02-21 00:00:00+00:00,9.115172688040929,9.255550629630225,9.030946101586453,9.105813980102539,487900
2025-02-24 00:00:00+00:00,9.161965339750214,9.161965339750214,8.835353929501867,8.965436935424805,240700
2025-02-25 00:00:00+00:00,9.00287060791955,9.363172820588563,9.00287060791955,9.311700820922852,161500
2025-02-26 00:00:00+00:00,9.302342125582825,9.442720063267455,9.218116433966633,9.283625602722168,269700
2025-02-27 00:00:00+00:00,9.30234147154575,9.395926756755628,9.21811578585137,9.274266242980957,81300
2025-02-28 00:00:00+00:00,9.283625939140418,9.330418586730957,9.133890180847107,9.330418586730957,202700
2025-03-03 00:00:00+00:00,9.292984273547145,9.35381408822241,8.796983478522122,8.946720123291016,456400
2025-03-04 00:00:00+00:00,8.890569425202724,9.452079430108483,8.843776776044653,9.180683135986328,346800
2025-03-05 00:00:00+00:00,9.20875770209929,9.367852162226672,9.073059118610146,9.1993989944458,130700
2025-03-06 00:00:00+00:00,9.161965339750214,9.246191926246176,8.937361704091321,8.965436935424805,179100
2025-03-07 00:00:00+00:00,8.99351216232841,9.16196533523736,8.99351216232841,9.105813980102539,90500
2025-03-10 00:00:00+00:00,9.059022264921838,9.246191962028588,8.928003030699355,9.021588325500488,126400
2025-03-11 00:00:00+00:00,9.049663217526408,9.049663217526408,8.843776112183217,8.9747953414917,244300
2025-03-12 00:00:00+00:00,9.068380032069127,9.077738739998459,8.90928645974803,8.993512153625488,76000
2025-03-13 00:00:00+00:00,9.040305132949046,9.096456490092725,8.85407165778822,8.928003311157227,100000
2025-03-14 00:00:00+00:00,8.984154024869289,9.059021900701909,8.956077902060445,9.030945777893066,68100
2025-03-17 00:00:00+00:00,8.993511839976756,9.063701254503382,8.984154024869289,9.030945777893066,90900
2025-03-18 00:00:00+00:00,9.030945850892254,9.152606373227542,8.963565119096433,9.143248558044434,91200
2025-03-19 00:00:00+00:00,9.105813066999769,9.194718998508227,9.082417191995374,9.161964416503906,105800
2025-03-20 00:00:00+00:00,9.077739129339461,9.232154246814213,9.077739129339461,9.180683135986328,83500
2025-03-21 00:00:00+00:00,9.171323764125255,9.2040783484175,9.04498388828761,9.059021949768066,165600
2025-03-24 00:00:00+00:00,9.124531443989907,9.199399322899927,9.07399567035042,9.133890151977539,77200
2025-03-25 00:00:00+00:00,9.143248533659829,9.20594991144913,9.040304534460793,9.059021949768066,55900
2025-03-26 00:00:00+00:00,9.068379424582758,9.068379424582758,8.9467197996334,9.012228965759277,54700
2025-03-27 00:00:00+00:00,9.030945826807157,9.104878367777209,9.00287059634173,9.059021949768066,52200
2025-03-28 00:00:00+00:00,9.07773905923108,9.07773905923108,8.909286773056767,8.95607852935791,80300
2025-03-31 00:00:00+00:00,8.89056872114272,9.02626730370536,8.89056872114272,8.918643951416016,108800
2025-04-01 00:00:00+00:00,8.890569012847617,8.93736165983539,8.750191964379805,8.79698371887207,84300
2025-04-02 00:00:00+00:00,8.750192003528618,8.796983758230231,8.703399356331492,8.71275806427002,66200
2025-04-03 00:00:00+00:00,8.525587747428265,8.611685899718927,8.385210693854692,8.506871223449707,130000
2025-04-04 00:00:00+00:00,8.338417479087763,8.413285354910455,7.767549702815867,7.889210224151611,217100
2025-04-07 00:00:00+00:00,7.673964615610812,7.833059079083463,7.112455085779149,7.346417427062988,314900
2025-04-08 00:00:00+00:00,7.571021306401486,7.7254364118628995,7.103096636215936,7.168605804443359,149900
2025-04-09 00:00:00+00:00,7.046945929547032,7.664605922692655,6.916862478411751,7.5148701667785645,309800
2025-04-10 00:00:00+00:00,7.440001907194178,7.458718875723372,7.000152923634269,7.131171703338623,133000
2025-04-11 00:00:00+00:00,7.159247363648349,7.191066165453837,6.887851097442853,7.018869876861572,153500
2025-04-14 00:00:00+00:00,7.149889174573158,7.383851520761722,7.121813942929276,7.271549701690674,126700
2025-04-15 00:00:00+00:00,7.224757213508152,7.440002594605103,7.224757213508152,7.30898380279541,69200
2025-04-16 00:00:00+00:00,7.327700465656628,7.379172466394154,7.245345889223438,7.262191295623779,54900
2025-04-17 00:00:00+00:00,7.24347387672398,7.458719248696922,7.24347387672398,7.402568340301514,53300
2025-04-21 00:00:00+00:00,7.580380229362608,7.683323338429668,7.393210088222243,7.5148701667785645,97500
2025-04-22 00:00:00+00:00,7.63652998301713,7.80966249253816,7.569149256106002,7.804983139038086,95900
2025-04-23 00:00:00+00:00,8.020228854129623,8.141889379918078,7.865813743031877,7.9079270362854,63900
2025-04-24 00:00:00+00:00,7.898568063876453,7.992153355194248,7.842417603082161,7.9734368324279785,37200
2025-04-25 00:00:00+00:00,7.945360485015343,7.945360485015343,7.617813759649839,7.936001777648926,138600
2025-04-28 00:00:00+00:00,8.123172547950897,8.965436596035323,8.109134486567816,8.778266906738281,252500
2025-04-29 00:00:00+00:00,8.79698376243288,9.096456169140248,8.65660671326995,8.965436935424805,138600
2025-04-30 00:00:00+00:00,8.974795940940439,9.068380345986817,8.656607000292562,8.84377670288086,155000
2025-05-01 00:00:00+00:00,8.90928645090858,8.984154329277937,8.750191986249819,8.881210327148438,81700
2025-05-02 00:00:00+00:00,8.918643349633573,9.021587341182011,8.833481436802806,8.937360763549805,78900
2025-05-05 00:00:00+00:00,9.040305142204534,9.264908786018122,8.796984081825377,9.152606964111328,141600
2025-05-06 00:00:00+00:00,8.937361108330572,9.180682143655782,8.909285878868571,9.124530792236328,83300
2025-05-07 00:00:00+00:00,9.124531395979316,9.180682751114139,9.04030480952484,9.105813980102539,88600
2025-05-08 00:00:00+00:00,9.143249199089619,9.336033592810338,9.143249199089619,9.292984962463379,85500
2025-05-09 00:00:00+00:00,9.302341234580053,9.489511800231869,9.283624713512113,9.452077865600586,119700
2025-05-12 00:00:00+00:00,9.517587963377624,9.517587963377624,9.358493502436563,9.50822925567627,95300
2025-05-13 00:00:00+00:00,9.545663847949458,9.592456497166452,9.480154674542995,9.51758861541748,340000
2025-05-14 00:00:00+00:00,9.46611627740285,9.58309745006229,9.424002983845812,9.470795631408691,125700
2025-05-15 00:00:00+00:00,9.517587028081481,9.517587028081481,9.424001745255573,9.452077865600586,104500
2025-05-16 00:00:00+00:00,9.676683083293144,9.676683083293144,9.395928080601756,9.40528678894043,168300
2025-05-19 00:00:00+00:00,9.358493168116564,9.545662852979802,9.33041793851094,9.46143627166748,218800
2025-05-20 00:00:00+00:00,9.461435991793099,9.555021277704144,9.358492891287295,9.414644241333008,241300
2025-05-21 00:00:00+00:00,9.349134734448521,9.389376463308459,8.993511876549661,9.08709716796875,409200
2025-05-22 00:00:00+00:00,9.038709856625434,9.0629030359327,8.77741909013592,8.816128730773926,291800
2025-05-23 00:00:00+00:00,8.72903252048344,8.96419291256375,8.716451403052174,8.92258071899414,120700
2025-05-27 00:00:00+00:00,9.019354574577141,9.087097137874569,8.801613192086458,8.893548011779785,216400
2025-05-28 00:00:00+00:00,8.854838866947858,8.961291076842643,8.762904042106866,8.796774864196777,104300
2025-05-29 00:00:00+00:00,8.835484042315175,8.990322605388853,8.835484042315175,8.970968246459961,171500
2025-05-30 00:00:00+00:00,9.009677856874589,9.096773856127127,8.719355090634226,8.816128730773926,200700
2025-06-02 00:00:00+00:00,8.864516266969973,8.864516266969973,8.583871133554048,8.593548774719238,195200
2025-06-03 00:00:00+00:00,8.583870887345709,8.767742372567778,8.5741932464581,8.699999809265137,107600
2025-06-04 00:00:00+00:00,8.680645696887504,8.758064980365445,8.54032266876458,8.670968055725098,128500
2025-06-05 00:00:00+00:00,8.622580527716588,8.846128863913874,8.622580527716588,8.777419090270996,89200
2025-06-06 00:00:00+00:00,8.835483798140245,8.912903077537546,8.777418877136963,8.883871078491211,99200
2025-06-09 00:00:00+00:00,8.88387129407341,8.97580611376953,8.79193555146666,8.816128730773926,94800
2025-06-10 00:00:00+00:00,8.806452501057949,8.874194145202637,8.787097218210507,8.874194145202637,63400
2025-06-11 00:00:00+00:00,8.903225437687766,8.98548353741864,8.874193438638812,8.92258071899414,67800
2025-06-12 00:00:00+00:00,8.92258117747873,9.048387743702877,8.884838746156158,9.019354820251465,55500
2025-06-13 00:00:00+00:00,8.951613430771046,9.019355074915731,8.874194145202637,8.874194145202637,110500
2025-06-16 00:00:00+00:00,8.92258071899414,8.999999998398422,8.903225437687766,8.92258071899414,91100
2025-06-17 00:00:00+00:00,8.854838617084086,8.970968465130689,8.854838617084086,8.864516258239746,150500
2025-06-18 00:00:00+00:00,8.845161653571523,8.912903293961419,8.75806473140701,8.777419090270996,70100
2025-06-20 00:00:00+00:00,8.864516261915051,8.869355082494886,8.700000053843254,8.748387336730957,148500
2025-06-23 00:00:00+00:00,8.72903251810219,8.806451797485352,8.632257957417934,8.806451797485352,111600
2025-06-24 00:00:00+00:00,8.854838617084086,8.93709672108588,8.825806616527764,8.864516258239746,103400
2025-06-25 00:00:00+00:00,8.883871786626358,8.941935789347323,8.816129219570989,8.874194145202637,47700
2025-06-26 00:00:00+00:00,8.883871535787504,9.029032461401936,8.883871535787504,9.019354820251465,43000
2025-06-27 00:00:00+00:00,9.038709886284808,9.09677388597703,8.98064496368195,9.08709716796875,127900
2025-06-30 00:00:00+00:00,9.077419281789647,9.135483279913055,9.048387282727942,9.116128921508789,49300
2025-07-01 00:00:00+00:00,9.067741641908539,9.262257973750891,9.067741641908539,9.154838562011719,72200
2025-07-02 00:00:00+00:00,9.183870807129178,9.329032652160508,9.164516448204717,9.280645370483398,70300
2025-07-03 00:00:00+00:00,9.348387715029173,9.580645577075819,9.309678071354732,9.387097358703613,41100
2025-07-07 00:00:00+00:00,9.387097119698376,9.39193594039832,9.25161383174273,9.261290550231934,95800
2025-07-08 00:00:00+00:00,9.299999974431651,9.430645361528725,9.23322646532683,9.329032897949219,54600
2025-07-09 00:00:00+00:00,9.358065359850253,9.393871526460815,9.251614070437101,9.348387718200684,49400
2025-07-10 00:00:00+00:00,9.348387718200684,9.42580700557583,9.280646072475106,9.348387718200684,109600
2025-07-11 00:00:00+00:00,9.34838701082754,9.374516456722077,9.299999729151763,9.319355010986328,47500
2025-07-14 00:00:00+00:00,9.348387474812226,9.382258296793177,9.222580905375354,9.300000190734863,85700
2025-07-15 00:00:00+00:00,9.290323012445977,9.295160909994662,9.12580680847168,9.12580680847168,58500
2025-07-16 00:00:00+00:00,9.145160922129817,9.212903483832825,9.07741928333742,9.193548202514648,46600
2025-07-17 00:00:00+00:00,9.154838561227931,9.18193521674027,9.077419281789647,9.116128921508789,71400
2025-07-18 00:00:00+00:00,9.164516667574294,9.20322630926044,9.000000459680502,9.058064460754395,75100
2025-07-21 00:00:00+00:00,9.067741640349256,9.164516201094061,9.03870964129006,9.07741928100586,41900
2025-07-22 00:00:00+00:00,9.058064243932948,9.290323011400947,9.058064243932948,9.280645370483398,98300
2025-07-23 00:00:00+00:00,9.270967973824744,9.36774253972865,9.150000227900193,9.329032897949219,43800
2025-07-24 00:00:00+00:00,9.251613370898287,9.379355277699448,9.241935729980469,9.241935729980469,74100
2025-07-25 00:00:00+00:00,9.309677615604175,9.36774253972865,9.275806794411006,9.329032897949219,37900
2025-07-28 00:00:00+00:00,9.377419729942838,9.377419729942838,9.232258796691895,9.232258796691895,30400
2025-07-29 00:00:00+00:00,9.29032276249562,9.29032276249562,9.154838562011719,9.154838562011719,30700
2025-07-30 00:00:00+00:00,9.164516916011404,9.193548917335367,9.038710346393321,9.067742347717285,50400
2025-07-31 00:00:00+00:00,9.019354357600164,9.058063997305764,8.96129035949707,8.96129035949707,43000
2025-08-01 00:00:00+00:00,8.86451601202982,8.970968215964078,8.796774371643025,8.893548011779785,101100
2025-08-04 00:00:00+00:00,8.912903322814829,9.14516116739832,8.912903322814829,9.12580680847168,88700
2025-08-05 00:00:00+00:00,8.903226406236948,8.941936050150167,8.235484818006228,8.380645751953125,372700
2025-08-06 00:00:00+00:00,8.332257997143643,8.748387337961503,8.332257997143643,8.709677696228027,118200
2025-08-07 00:00:00+00:00,8.816129231155386,8.822903395578757,8.622581016980043,8.680645942687988,90600
2025-08-08 00:00:00+00:00,8.748387577685088,8.883871788920127,8.730968561446439,8.835484504699707,101700
2025-08-11 00:00:00+00:00,8.825806865572318,8.86935532909097,8.66129065292645,8.796774864196777,129900
2025-08-12 00:00:00+00:00,8.893548505139396,8.903226146563119,8.806452501057949,8.874194145202637,171300
2025-08-13 00:00:00+00:00,8.92258164687084,9.241936438351479,8.864516719824039,9.232258796691895,317700
2025-08-14 00:00:00+00:00,9.203226543345574,9.416129116579256,9.145161617884135,9.338709831237793,246500
2025-08-15 00:00:00+00:00,9.464516639709473,9.56129121028607,9.348387708763978,9.464516639709473,189600
2025-08-18 00:00:00+00:00,9.503226043316072,9.52258132610678,9.324194292055445,9.338709831237793,228300
2025-08-19 00:00:00+00:00,9.425806996060974,9.51774274581767,9.36290417122368,9.464516639709473,346900
2025-08-20 00:00:00+00:00,9.503225813219615,9.706451663048028,9.469354992066656,9.677419662475586,331700
2025-08-21 00:00:00+00:00,9.609678022633242,9.720968127281683,9.580645099142696,9.600000381469727,803900
2025-08-22 00:00:00+00:00,9.460000038146973,9.800000190734863,9.449999809265137,9.770000457763672,215700
2025-08-25 00:00:00+00:00,9.619999885559082,9.6850004196167,9.550000190734863,9.630000114440918,212300
2025-08-26 00:00:00+00:00,9.600000381469727,9.779999732971191,9.59000015258789,9.770000457763672,168800
2025-08-27 00:00:00+00:00,9.800000190734863,9.8100004196167,9.630000114440918,9.640000343322754,195900
2025-08-28 00:00:00+00:00,9.680000305175781,9.699999809265137,9.609999656677246,9.699999809265137,108100
2025-08-29 00:00:00+00:00,9.720000267028809,9.864999771118164,9.694999694824219,9.859999656677246,249700
2025-09-02 00:00:00+00:00,9.779999732971191,9.850000381469727,9.5600004196167,9.5600004196167,147700
2025-09-03 00:00:00+00:00,9.600000381469727,9.869999885559082,9.579999923706055,9.84000015258789,320400
2025-09-04 00:00:00+00:00,9.899999618530273,9.942000389099121,9.819999694824219,9.920000076293945,95900
2025-09-05 00:00:00+00:00,9.949999809265137,10.114999771118164,9.899999618530273,10.050000190734863,257200
2025-09-08 00:00:00+00:00,10.130000114440918,10.140999794006348,9.920000076293945,9.960000038146973,166200
2025-09-09 00:00:00+00:00,9.949999809265137,10.09000015258789,9.800000190734863,9.8100004196167,176600
2025-09-10 00:00:00+00:00,9.84000015258789,9.932000160217285,9.609999656677246,9.75,96600
2025-09-11 00:00:00+00:00,9.75,9.850000381469727,9.729999542236328,9.84000015258789,147500
2025-09-12 00:00:00+00:00,9.819999694824219,9.829999923706055,9.729999542236328,9.760000228881836,79200
2025-09-15 00:00:00+00:00,9.800000190734863,9.869999885559082,9.710000038146973,9.829999923706055,102200
2025-09-16 00:00:00+00:00,9.829999923706055,9.84000015258789,9.670000076293945,9.680000305175781,111300
2025-09-17 00:00:00+00:00,9.729999542236328,9.880000114440918,9.65999984741211,9.729999542236328,193100
2025-09-18 00:00:00+00:00,9.8100004196167,9.8100004196167,9.640000343322754,9.729999542236328,102500
2025-09-19 00:00:00+00:00,9.760000228881836,9.84000015258789,9.739999771118164,9.800000190734863,279700
2025-09-22 00:00:00+00:00,9.739999771118164,9.819999694824219,9.609999656677246,9.609999656677246,235500
2025-09-23 00:00:00+00:00,9.640000343322754,9.696999549865723,9.524999618530273,9.569999694824219,112600
2025-09-24 00:00:00+00:00,9.550000190734863,9.630000114440918,9.494999885559082,9.5600004196167,70500
2025-09-25 00:00:00+00:00,9.539999961853027,9.539999961853027,9.399999618530273,9.470000267028809,76400
2025-09-26 00:00:00+00:00,9.489999771118164,9.567000389099121,9.399999618530273,9.4399995803833,72500
