"('date', '')","('open', 'AOUT')","('high', 'AOUT')","('low', 'AOUT')","('close', 'AOUT')","('volume', 'AOUT')"
2025-02-03 00:00:00+00:00,16.260000228881836,16.954999923706055,16.010000228881836,16.520000457763672,69300
2025-02-04 00:00:00+00:00,16.40999984741211,17.780000686645508,16.398000717163086,17.440000534057617,81900
2025-02-05 00:00:00+00:00,17.440000534057617,17.760000228881836,16.010000228881836,17.479999542236328,82100
2025-02-06 00:00:00+00:00,17.670000076293945,17.844999313354492,16.836000442504883,17.760000228881836,77600
2025-02-07 00:00:00+00:00,17.600000381469727,17.600000381469727,16.895999908447266,16.940000534057617,153800
2025-02-10 00:00:00+00:00,16.940000534057617,17.200000762939453,16.610000610351562,16.790000915527344,44000
2025-02-11 00:00:00+00:00,16.799999237060547,16.920000076293945,16.170000076293945,16.219999313354492,58000
2025-02-12 00:00:00+00:00,16.09000015258789,16.815000534057617,15.630000114440918,16.739999771118164,72900
2025-02-13 00:00:00+00:00,16.639999389648438,17.0,16.639999389648438,17.0,35800
2025-02-14 00:00:00+00:00,17.0,17.520000457763672,17.0,17.200000762939453,56000
2025-02-18 00:00:00+00:00,17.200000762939453,17.329999923706055,16.93000030517578,17.329999923706055,57800
2025-02-19 00:00:00+00:00,17.270000457763672,17.395000457763672,16.860000610351562,16.989999771118164,37900
2025-02-20 00:00:00+00:00,17.049999237060547,17.079999923706055,16.34000015258789,16.84000015258789,61800
2025-02-21 00:00:00+00:00,16.8700008392334,16.8700008392334,15.640000343322754,15.649999618530273,54500
2025-02-24 00:00:00+00:00,15.600000381469727,15.890000343322754,15.34000015258789,15.819999694824219,95500
2025-02-25 00:00:00+00:00,16.0,16.239999771118164,15.789999961853027,15.789999961853027,70500
2025-02-26 00:00:00+00:00,16.06999969482422,16.459999084472656,15.899999618530273,16.3799991607666,71100
2025-02-27 00:00:00+00:00,16.530000686645508,16.65999984741211,15.960000038146973,16.030000686645508,46300
2025-02-28 00:00:00+00:00,15.90999984741211,16.420000076293945,15.329999923706055,15.899999618530273,59100
2025-03-03 00:00:00+00:00,15.989999771118164,16.489999771118164,15.548999786376953,15.670000076293945,40000
2025-03-04 00:00:00+00:00,15.470000267028809,15.470000267028809,14.670000076293945,14.670000076293945,63100
2025-03-05 00:00:00+00:00,14.699999809265137,15.529999732971191,14.619999885559082,15.529999732971191,62700
2025-03-06 00:00:00+00:00,15.380000114440918,15.449999809265137,14.678999900817871,15.09000015258789,74300
2025-03-07 00:00:00+00:00,15.670000076293945,15.670000076293945,12.770000457763672,13.970000267028809,139300
2025-03-10 00:00:00+00:00,13.869999885559082,13.895000457763672,12.75,12.75,83400
2025-03-11 00:00:00+00:00,12.5,12.895000457763672,12.369999885559082,12.40999984741211,76100
2025-03-12 00:00:00+00:00,12.449999809265137,12.833999633789062,12.329999923706055,12.710000038146973,61100
2025-03-13 00:00:00+00:00,12.75,13.09000015258789,12.479999542236328,13.029999732971191,70700
2025-03-14 00:00:00+00:00,13.170000076293945,13.460000038146973,12.774999618530273,12.8100004196167,43300
2025-03-17 00:00:00+00:00,12.680000305175781,13.739999771118164,12.630000114440918,13.649999618530273,89400
2025-03-18 00:00:00+00:00,13.5600004196167,13.619999885559082,13.25,13.34000015258789,54400
2025-03-19 00:00:00+00:00,13.34000015258789,13.569999694824219,13.170000076293945,13.489999771118164,27200
2025-03-20 00:00:00+00:00,13.260000228881836,13.550000190734863,12.880000114440918,13.550000190734863,52900
2025-03-21 00:00:00+00:00,13.300000190734863,13.729999542236328,13.069999694824219,13.140000343322754,49000
2025-03-24 00:00:00+00:00,13.260000228881836,13.4399995803833,12.84000015258789,12.920000076293945,35900
2025-03-25 00:00:00+00:00,12.899999618530273,13.239999771118164,12.6899995803833,12.6899995803833,40800
2025-03-26 00:00:00+00:00,12.539999961853027,12.84000015258789,12.524999618530273,12.609999656677246,29500
2025-03-27 00:00:00+00:00,12.449999809265137,12.774999618530273,12.239999771118164,12.65999984741211,49100
2025-03-28 00:00:00+00:00,12.529999732971191,12.529999732971191,11.970000267028809,11.970000267028809,39800
2025-03-31 00:00:00+00:00,12.0,12.418999671936035,11.729999542236328,12.15999984741211,45700
2025-04-01 00:00:00+00:00,12.119999885559082,12.529999732971191,11.670000076293945,12.09000015258789,86900
2025-04-02 00:00:00+00:00,11.9399995803833,12.444999694824219,11.640000343322754,12.210000038146973,35900
2025-04-03 00:00:00+00:00,11.539999961853027,11.694000244140625,11.0600004196167,11.135000228881836,60800
2025-04-04 00:00:00+00:00,10.710000038146973,11.0600004196167,10.335000038146973,10.819999694824219,54900
2025-04-07 00:00:00+00:00,10.390000343322754,11.175000190734863,10.390000343322754,10.680000305175781,67800
2025-04-08 00:00:00+00:00,11.010000228881836,11.489999771118164,10.399999618530273,10.555000305175781,55000
2025-04-09 00:00:00+00:00,10.550000190734863,12.045000076293945,10.329999923706055,11.680000305175781,67900
2025-04-10 00:00:00+00:00,11.380000114440918,11.4350004196167,10.770000457763672,11.020000457763672,33300
2025-04-11 00:00:00+00:00,10.90999984741211,10.9350004196167,10.15999984741211,10.199999809265137,169900
2025-04-14 00:00:00+00:00,10.34000015258789,11.180000305175781,10.28499984741211,11.039999961853027,82300
2025-04-15 00:00:00+00:00,10.9399995803833,10.984999656677246,10.609999656677246,10.609999656677246,75100
2025-04-16 00:00:00+00:00,10.609999656677246,10.789999961853027,10.1850004196167,10.210000038146973,33500
2025-04-17 00:00:00+00:00,10.270000457763672,10.5,10.0600004196167,10.40999984741211,52000
2025-04-21 00:00:00+00:00,10.289999961853027,10.869999885559082,10.125,10.819999694824219,120100
2025-04-22 00:00:00+00:00,11.020000457763672,11.449999809265137,10.520000457763672,11.390000343322754,59400
2025-04-23 00:00:00+00:00,11.739999771118164,12.1899995803833,11.699999809265137,11.75,58600
2025-04-24 00:00:00+00:00,11.720000267028809,11.760000228881836,11.010000228881836,11.050000190734863,50500
2025-04-25 00:00:00+00:00,11.050000190734863,11.050000190734863,10.460000038146973,10.600000381469727,60100
2025-04-28 00:00:00+00:00,10.640000343322754,11.270000457763672,10.449999809265137,11.15999984741211,76900
2025-04-29 00:00:00+00:00,11.050000190734863,11.5,10.904999732971191,11.359999656677246,53100
2025-04-30 00:00:00+00:00,11.359999656677246,11.729999542236328,10.930000305175781,11.225000381469727,27900
2025-05-01 00:00:00+00:00,11.260000228881836,11.385000228881836,10.984999656677246,11.029999732971191,26500
2025-05-02 00:00:00+00:00,11.15999984741211,11.569999694824219,10.760000228881836,11.5600004196167,46400
2025-05-05 00:00:00+00:00,11.369999885559082,12.0,11.369999885559082,11.630000114440918,46400
2025-05-06 00:00:00+00:00,11.399999618530273,11.600000381469727,11.220000267028809,11.380000114440918,37700
2025-05-07 00:00:00+00:00,11.380000114440918,11.579999923706055,11.319999694824219,11.470000267028809,24600
2025-05-08 00:00:00+00:00,11.470000267028809,11.71500015258789,11.350000381469727,11.630000114440918,36700
2025-05-09 00:00:00+00:00,11.630000114440918,12.029999732971191,11.515999794006348,11.729999542236328,34400
2025-05-12 00:00:00+00:00,12.289999961853027,12.5,12.0,12.119999885559082,42500
2025-05-13 00:00:00+00:00,12.201000213623047,12.960000038146973,12.201000213623047,12.755000114440918,49900
2025-05-14 00:00:00+00:00,12.880000114440918,12.880999565124512,12.539999961853027,12.729999542236328,31500
2025-05-15 00:00:00+00:00,12.6899995803833,13.119999885559082,12.628000259399414,12.710000038146973,22000
2025-05-16 00:00:00+00:00,12.640000343322754,13.15999984741211,12.625,12.65999984741211,24400
2025-05-19 00:00:00+00:00,12.5,12.649999618530273,12.010000228881836,12.390000343322754,30000
2025-05-20 00:00:00+00:00,12.279999732971191,12.670000076293945,11.670000076293945,11.760000228881836,82600
2025-05-21 00:00:00+00:00,11.779999732971191,12.449999809265137,11.779999732971191,12.270000457763672,64500
2025-05-22 00:00:00+00:00,12.109999656677246,12.71500015258789,11.770000457763672,11.9399995803833,36400
2025-05-23 00:00:00+00:00,11.8100004196167,12.020000457763672,11.5600004196167,11.5600004196167,28800
2025-05-27 00:00:00+00:00,11.84000015258789,12.239999771118164,11.53499984741211,12.100000381469727,41700
2025-05-28 00:00:00+00:00,12.079999923706055,12.079999923706055,11.34000015258789,11.619999885559082,60600
2025-05-29 00:00:00+00:00,11.819999694824219,12.289999961853027,11.770000457763672,12.210000038146973,44800
2025-05-30 00:00:00+00:00,12.0,12.0,11.579999923706055,11.579999923706055,23100
2025-06-02 00:00:00+00:00,11.670000076293945,11.930000305175781,11.529999732971191,11.670000076293945,38200
2025-06-03 00:00:00+00:00,11.664999961853027,11.859999656677246,11.46500015258789,11.539999961853027,42300
2025-06-04 00:00:00+00:00,11.4399995803833,11.729999542236328,11.399999618530273,11.59000015258789,44900
2025-06-05 00:00:00+00:00,11.579999923706055,12.180000305175781,11.579999923706055,11.890000343322754,46000
2025-06-06 00:00:00+00:00,12.0,12.361000061035156,11.680000305175781,11.829999923706055,42700
2025-06-09 00:00:00+00:00,11.779999732971191,11.930000305175781,11.604999542236328,11.649999618530273,42800
2025-06-10 00:00:00+00:00,11.770000457763672,11.979999542236328,11.65999984741211,11.819999694824219,56400
2025-06-11 00:00:00+00:00,11.819999694824219,12.125,11.800000190734863,11.960000038146973,50900
2025-06-12 00:00:00+00:00,11.8100004196167,11.850000381469727,11.609999656677246,11.649999618530273,30400
2025-06-13 00:00:00+00:00,11.59000015258789,11.84000015258789,11.180000305175781,11.260000228881836,44400
2025-06-16 00:00:00+00:00,11.359999656677246,11.729999542236328,11.3100004196167,11.380000114440918,49800
2025-06-17 00:00:00+00:00,11.039999961853027,11.489999771118164,11.010000228881836,11.010000228881836,62100
2025-06-18 00:00:00+00:00,10.9399995803833,11.390000343322754,10.729999542236328,11.069999694824219,83400
2025-06-20 00:00:00+00:00,11.069999694824219,11.175000190734863,10.619999885559082,10.869999885559082,62800
2025-06-23 00:00:00+00:00,10.770000457763672,10.770000457763672,10.149999618530273,10.430000305175781,79800
2025-06-24 00:00:00+00:00,10.550000190734863,11.074999809265137,10.489999771118164,11.069999694824219,89000
2025-06-25 00:00:00+00:00,11.177000045776367,11.350000381469727,10.930000305175781,10.930000305175781,75100
2025-06-26 00:00:00+00:00,11.100000381469727,12.239999771118164,10.895000457763672,11.960000038146973,414400
2025-06-27 00:00:00+00:00,13.199999809265137,13.456999778747559,10.010000228881836,10.390000343322754,2037000
2025-06-30 00:00:00+00:00,10.220000267028809,10.609999656677246,9.6850004196167,10.449999809265137,327200
2025-07-01 00:00:00+00:00,10.270000457763672,10.710000038146973,10.15999984741211,10.460000038146973,159100
2025-07-02 00:00:00+00:00,10.420000076293945,10.880000114440918,10.300000190734863,10.539999961853027,197100
2025-07-03 00:00:00+00:00,10.569999694824219,10.75,10.324999809265137,10.619999885559082,100800
2025-07-07 00:00:00+00:00,10.5,10.819999694824219,10.359999656677246,10.420000076293945,140500
2025-07-08 00:00:00+00:00,10.359999656677246,10.470000267028809,10.164999961853027,10.170000076293945,108500
2025-07-09 00:00:00+00:00,10.1899995803833,10.220000267028809,9.829999923706055,9.9399995803833,89800
2025-07-10 00:00:00+00:00,9.90999984741211,9.949999809265137,9.649999618530273,9.699999809265137,96400
2025-07-11 00:00:00+00:00,9.5600004196167,9.845000267028809,9.470000267028809,9.5600004196167,106600
2025-07-14 00:00:00+00:00,9.489999771118164,9.704000473022461,9.300000190734863,9.329999923706055,112700
2025-07-15 00:00:00+00:00,9.25,9.420000076293945,9.210000038146973,9.210000038146973,106200
2025-07-16 00:00:00+00:00,9.210000038146973,9.364999771118164,9.164999961853027,9.319999694824219,74300
2025-07-17 00:00:00+00:00,9.319999694824219,9.824999809265137,9.260000228881836,9.630000114440918,94800
2025-07-18 00:00:00+00:00,9.729999542236328,9.729999542236328,9.274999618530273,9.300000190734863,100300
2025-07-21 00:00:00+00:00,9.399999618530273,9.630000114440918,9.399999618530273,9.600000381469727,94000
2025-07-22 00:00:00+00:00,9.619999885559082,9.930000305175781,9.510000228881836,9.899999618530273,96500
2025-07-23 00:00:00+00:00,9.979999542236328,10.0,9.609999656677246,9.739999771118164,87800
2025-07-24 00:00:00+00:00,9.729999542236328,9.729999542236328,9.350000381469727,9.510000228881836,61100
2025-07-25 00:00:00+00:00,9.760000228881836,9.760000228881836,9.510000228881836,9.680000305175781,44300
2025-07-28 00:00:00+00:00,9.65999984741211,9.8149995803833,9.539999961853027,9.680000305175781,60400
2025-07-29 00:00:00+00:00,9.729999542236328,9.753999710083008,9.470999717712402,9.619999885559082,77500
2025-07-30 00:00:00+00:00,9.6899995803833,9.859999656677246,9.260000228881836,9.470000267028809,87200
2025-07-31 00:00:00+00:00,9.399999618530273,9.470000267028809,9.15999984741211,9.40999984741211,63300
2025-08-01 00:00:00+00:00,9.229999542236328,9.5,9.020000457763672,9.130000114440918,68500
2025-08-04 00:00:00+00:00,9.130000114440918,9.3100004196167,9.050000190734863,9.239999771118164,62300
2025-08-05 00:00:00+00:00,9.34000015258789,9.619999885559082,9.279999732971191,9.59000015258789,65700
2025-08-06 00:00:00+00:00,9.539999961853027,9.850000381469727,9.517999649047852,9.699999809265137,47100
2025-08-07 00:00:00+00:00,9.779999732971191,9.880000114440918,9.295999526977539,9.470000267028809,57800
2025-08-08 00:00:00+00:00,9.470000267028809,9.475000381469727,9.109999656677246,9.210000038146973,39900
2025-08-11 00:00:00+00:00,9.199999809265137,9.300000190734863,9.015000343322754,9.130000114440918,32000
2025-08-12 00:00:00+00:00,9.199999809265137,9.359999656677246,9.15999984741211,9.15999984741211,46900
2025-08-13 00:00:00+00:00,9.270000457763672,9.819999694824219,9.265000343322754,9.75,41400
2025-08-14 00:00:00+00:00,9.579999923706055,9.850000381469727,9.524999618530273,9.770000457763672,54700
2025-08-15 00:00:00+00:00,9.84000015258789,9.949999809265137,9.449999809265137,9.649999618530273,42800
2025-08-18 00:00:00+00:00,9.619999885559082,9.699999809265137,9.319999694824219,9.550000190734863,35500
2025-08-19 00:00:00+00:00,9.609999656677246,9.765000343322754,9.420000076293945,9.550000190734863,37300
2025-08-20 00:00:00+00:00,9.510000228881836,9.704999923706055,9.449999809265137,9.529999732971191,33000
2025-08-21 00:00:00+00:00,9.529999732971191,9.649999618530273,9.4399995803833,9.529999732971191,24000
2025-08-22 00:00:00+00:00,9.59000015258789,10.300000190734863,9.5,10.279999732971191,89200
2025-08-25 00:00:00+00:00,10.170000076293945,10.399999618530273,9.930000305175781,10.34000015258789,43200
2025-08-26 00:00:00+00:00,10.420000076293945,10.444999694824219,10.25,10.350000381469727,50400
2025-08-27 00:00:00+00:00,10.390000343322754,10.609999656677246,10.390000343322754,10.595000267028809,36500
2025-08-28 00:00:00+00:00,10.59000015258789,10.59000015258789,10.371999740600586,10.5600004196167,35400
2025-08-29 00:00:00+00:00,10.600000381469727,10.680000305175781,10.430000305175781,10.4399995803833,44000
2025-09-02 00:00:00+00:00,10.229999542236328,10.279999732971191,10.029999732971191,10.100000381469727,67400
2025-09-03 00:00:00+00:00,10.109999656677246,10.319000244140625,10.020000457763672,10.239999771118164,31100
2025-09-04 00:00:00+00:00,10.229999542236328,10.5,10.15999984741211,10.399999618530273,107600
2025-09-05 00:00:00+00:00,8.739999771118164,9.119999885559082,8.100000381469727,8.515000343322754,385200
2025-09-08 00:00:00+00:00,8.539999961853027,8.72700023651123,8.350000381469727,8.350000381469727,106400
2025-09-09 00:00:00+00:00,8.3100004196167,8.425000190734863,8.149999618530273,8.3100004196167,113100
2025-09-10 00:00:00+00:00,8.289999961853027,8.829999923706055,8.229999542236328,8.75,128700
2025-09-11 00:00:00+00:00,8.770000457763672,8.979999542236328,8.59000015258789,8.9399995803833,97000
2025-09-12 00:00:00+00:00,8.920000076293945,9.062000274658203,8.680000305175781,8.8100004196167,59000
2025-09-15 00:00:00+00:00,8.8100004196167,8.954999923706055,8.675000190734863,8.850000381469727,98700
2025-09-16 00:00:00+00:00,8.869999885559082,8.920000076293945,8.6899995803833,8.770000457763672,48800
2025-09-17 00:00:00+00:00,8.779999732971191,9.109999656677246,8.609999656677246,8.65999984741211,78600
2025-09-18 00:00:00+00:00,8.670000076293945,8.975000381469727,8.670000076293945,8.920000076293945,47700
2025-09-19 00:00:00+00:00,8.920000076293945,9.0,8.645000457763672,8.949999809265137,190000
2025-09-22 00:00:00+00:00,8.880000114440918,9.050000190734863,8.699999809265137,8.729999542236328,98700
2025-09-23 00:00:00+00:00,8.770000457763672,8.880000114440918,8.399999618530273,8.520000457763672,99100
2025-09-24 00:00:00+00:00,8.890000343322754,9.079999923706055,8.645000457763672,8.729999542236328,57200
2025-09-25 00:00:00+00:00,8.680000305175781,8.755000114440918,8.5600004196167,8.579999923706055,44200
2025-09-26 00:00:00+00:00,8.609999656677246,8.670000076293945,8.4399995803833,8.59000015258789,51300
