"('date', '')","('open', 'BAP')","('high', 'BAP')","('low', 'BAP')","('close', 'BAP')","('volume', 'BAP')"
2025-01-27 00:00:00+00:00,172.3446127897126,172.86529425853638,170.5458963015321,171.64405822753906,258900
2025-01-28 00:00:00+00:00,171.25590102946512,174.29477671018256,170.66895892880055,171.7576446533203,126000
2025-01-29 00:00:00+00:00,172.44873952760295,175.0237327895369,171.83338348206715,174.35157775878906,207600
2025-01-30 00:00:00+00:00,175.76214476171913,177.69338244456844,174.0297035228973,175.30772399902344,308700
2025-01-31 00:00:00+00:00,175.49708653377863,175.95149288566657,172.5907464385869,173.33863830566406,384700
2025-02-03 00:00:00+00:00,170.38495727456,174.36104527082188,169.7885534645769,173.0640869140625,239100
2025-02-04 00:00:00+00:00,173.20608977918042,177.16323975791843,172.93154209539603,176.22601318359375,188100
2025-02-05 00:00:00+00:00,176.88870652864412,178.17620313546774,176.1218769067115,177.4567108154297,159100
2025-02-06 00:00:00+00:00,177.97739832338414,182.6161651611328,177.97739832338414,182.6161651611328,274500
2025-02-07 00:00:00+00:00,182.67297279005396,184.15926584493613,178.40339949748792,180.069580078125,247100
2025-02-10 00:00:00+00:00,180.15477897964814,182.99484376299947,178.8294067468943,180.82691955566406,279800
2025-02-11 00:00:00+00:00,181.95348046284616,181.95348046284616,171.2275007565823,178.375,421000
2025-02-12 00:00:00+00:00,177.13484902349487,178.10047513763263,174.6639919738569,174.91012573242188,285000
2025-02-13 00:00:00+00:00,174.2758483985745,175.13733823188858,171.18018800991499,173.97291564941406,295800
2025-02-14 00:00:00+00:00,174.14330719805358,177.71232607845,172.17419383112164,176.17869567871094,234100
2025-02-18 00:00:00+00:00,175.07105234599442,177.90165543332742,173.59422097706116,175.45919799804688,269000
2025-02-19 00:00:00+00:00,174.23798144041717,174.95745933545237,172.38246604910339,174.3326416015625,298700
2025-02-20 00:00:00+00:00,174.6923931010758,176.73724332237924,173.30076012646515,175.05213928222656,365900
2025-02-21 00:00:00+00:00,176.60470138027034,179.69089997026097,168.00877007138251,169.42880249023438,440800
2025-02-24 00:00:00+00:00,169.77907578105274,172.06059804455816,169.0027988887852,171.08551025390625,306100
2025-02-25 00:00:00+00:00,171.47366291500023,172.19314085001577,168.60519841266577,171.6251220703125,295000
2025-02-26 00:00:00+00:00,172.37301375899693,174.9858683631122,171.19911502335916,174.08651733398438,276200
2025-02-27 00:00:00+00:00,174.15278592291878,174.9669384382592,171.5399169714315,172.00379943847656,353100
2025-02-28 00:00:00+00:00,172.08899500499928,173.3196926625125,168.98385859099733,173.2628936767578,436200
2025-03-03 00:00:00+00:00,174.30424293709768,176.55736568469058,172.4960792857382,173.8687744140625,350900
2025-03-04 00:00:00+00:00,172.73275795580207,175.6201457877953,170.51749629916463,173.18716430664062,237400
2025-03-05 00:00:00+00:00,174.27584633155772,175.82841457154845,172.8842133697305,174.143310546875,297100
2025-03-06 00:00:00+00:00,173.3954294845876,175.2604065588354,170.9340341691926,172.3351287841797,150600
2025-03-07 00:00:00+00:00,172.1647310004188,173.01674467341024,170.07254354784487,172.19313049316406,152300
2025-03-10 00:00:00+00:00,170.20507688778707,172.96941933475478,169.1447906529939,170.6784210205078,213400
2025-03-11 00:00:00+00:00,170.9529785764975,172.17420015348256,169.58974508430748,171.3505859375,244000
2025-03-12 00:00:00+00:00,172.87475254430925,173.7078428780561,169.65601807444264,173.21556091308594,342200
2025-03-13 00:00:00+00:00,173.87823974967532,177.00231405428988,170.83937837119868,175.21307373046875,386500
2025-03-14 00:00:00+00:00,176.39642541697364,179.2932891845703,174.19064003526304,179.2932891845703,237000
2025-03-17 00:00:00+00:00,179.39742916470342,181.9534846331319,178.71581244708028,180.63758850097656,234900
2025-03-18 00:00:00+00:00,180.81745828035696,182.7676337913971,179.7666337303391,181.44227600097656,231800
2025-03-19 00:00:00+00:00,181.0446731781169,183.7143266354781,177.62712788476423,182.16175842285156,310500
2025-03-20 00:00:00+00:00,181.81149649267144,186.74373459790337,179.81398354045825,183.922607421875,320200
2025-03-21 00:00:00+00:00,183.9131416511193,184.3770096770647,180.8742658263135,183.1936492919922,402100
2025-03-24 00:00:00+00:00,183.8089954101148,185.03969303303782,181.91561889648438,181.91561889648438,172600
2025-03-25 00:00:00+00:00,182.5309706066395,187.11293855681947,181.01627797893525,186.8762664794922,368000
2025-03-26 00:00:00+00:00,186.33666572482795,187.08454314957817,180.06011747451092,181.46121215820312,543800
2025-03-27 00:00:00+00:00,180.4103950370835,184.03619848953136,179.45423061558714,180.4577178955078,481100
2025-03-28 00:00:00+00:00,180.66599346741782,181.72629419657605,176.52897017856498,178.12887573242188,244700
2025-03-31 00:00:00+00:00,175.56333387509318,177.44724870150938,174.8533176843511,176.23548889160156,421200
2025-04-01 00:00:00+00:00,176.9360386386294,183.00431414783515,176.68044319660115,182.27536010742188,237300
2025-04-02 00:00:00+00:00,180.50505023471717,183.32617722723995,180.32517715263762,183.2788543701172,208500
2025-04-03 00:00:00+00:00,178.43179899137746,182.13335355052325,177.30523765204472,179.14181518554688,269200
2025-04-04 00:00:00+00:00,175.30773545104591,175.30773545104591,165.12137436957795,169.21107482910156,646300
2025-04-07 00:00:00+00:00,163.97587829782026,170.85829148138208,156.68636720948197,161.79849243164062,912800
2025-04-08 00:00:00+00:00,166.38046435345137,169.06905558793412,160.084993101988,160.83287048339844,760700
2025-04-09 00:00:00+00:00,159.64950888924488,170.82989501968035,157.25438872755726,168.52944946289062,634600
2025-04-10 00:00:00+00:00,166.8064804510389,166.82541826228174,159.10043804140307,162.89666748046875,244400
2025-04-11 00:00:00+00:00,164.2409511637649,170.27135074777226,160.59619559049574,168.38743591308594,258200
2025-04-14 00:00:00+00:00,170.517492194168,175.5349430797246,170.517492194168,174.45571899414062,244000
2025-04-15 00:00:00+00:00,173.6131681791327,177.50405770176818,173.0167499227533,175.21307373046875,285200
2025-04-16 00:00:00+00:00,174.91013147044683,176.47217588946003,173.4806372857598,175.3172149658203,317100
2025-04-17 00:00:00+00:00,175.73375063574824,177.81646196975842,173.80249844861171,175.26040649414062,180400
2025-04-21 00:00:00+00:00,175.35506748294486,175.61067736530816,173.7267624725037,175.09947204589844,88600
2025-04-22 00:00:00+00:00,177.0685724498766,181.37600708384196,175.6012171479768,181.0730743408203,225700
2025-04-23 00:00:00+00:00,182.95697642185954,184.2255497275991,181.10147543548703,182.2848358154297,249500
2025-04-24 00:00:00+00:00,182.34162616145844,185.59823608398438,181.44227520438463,185.59823608398438,314100
2025-04-25 00:00:00+00:00,183.8468683766318,187.3212127685547,181.48014758278916,187.3212127685547,164700
2025-04-28 00:00:00+00:00,186.3556014013268,190.08554124468162,186.3556014013268,189.00631713867188,211300
2025-04-29 00:00:00+00:00,189.33766091306822,191.74224285072464,187.70935587359045,189.49859619140625,342900
2025-04-30 00:00:00+00:00,188.39096603325223,191.41090393066406,185.55090121868056,191.41090393066406,292800
2025-05-01 00:00:00+00:00,190.34113865776573,191.07955434266478,186.59226124909603,187.44427490234375,120200
2025-05-02 00:00:00+00:00,190.0192718414988,191.28783066397648,187.87976153887303,190.483154296875,459600
2025-05-05 00:00:00+00:00,191.06063597200745,192.2629196892992,189.413393161315,190.0098114013672,201700
2025-05-06 00:00:00+00:00,189.22405510983322,191.60969913800295,188.6276368801325,191.117431640625,253400
2025-05-07 00:00:00+00:00,190.6630096288538,192.55638614729455,188.13535371017343,189.59326171875,331300
2025-05-08 00:00:00+00:00,191.21209793209218,194.0900384405677,189.11992488784912,193.04867553710938,223900
2025-05-09 00:00:00+00:00,193.83442933672967,195.94554020007953,193.2285494028183,194.42137145996094,176700
2025-05-12 00:00:00+00:00,195.94554153002963,197.08156460815945,191.16476269569452,192.41439819335938,172100
2025-05-13 00:00:00+00:00,193.5030862864603,196.75969640936557,191.23104010296782,195.46273803710938,290400
2025-05-14 00:00:00+00:00,194.14684381220312,197.10998289787292,193.80603543670975,196.8259735107422,293700
2025-05-15 00:00:00+00:00,196.0118094683293,199.47669200827997,195.22605646968583,197.4034423828125,292100
2025-05-16 00:00:00+00:00,196.239007911775,196.49461779298397,191.34463121999192,195.52899169921875,379300
2025-05-19 00:00:00+00:00,195.17999267578125,197.88999938964844,193.1300048828125,193.5,294900
2025-05-20 00:00:00+00:00,195.13999938964844,198.92999267578125,193.8800048828125,198.8699951171875,279700
2025-05-21 00:00:00+00:00,200.25999450683594,201.33999633789062,197.16000366210938,200.47000122070312,365100
2025-05-22 00:00:00+00:00,199.8699951171875,204.6999969482422,199.77999877929688,204.4199981689453,440600
2025-05-23 00:00:00+00:00,201.9199981689453,206.02999877929688,201.3300018310547,204.24000549316406,294000
2025-05-27 00:00:00+00:00,204.27000427246094,207.91000366210938,202.08999633789062,207.67999267578125,323700
2025-05-28 00:00:00+00:00,207.94000244140625,209.05999755859375,206.3300018310547,208.47000122070312,289500
2025-05-29 00:00:00+00:00,208.5800018310547,210.42999267578125,206.60000610351562,209.7899932861328,539800
2025-05-30 00:00:00+00:00,208.66000366210938,212.92999267578125,207.80999755859375,211.80999755859375,637800
2025-06-02 00:00:00+00:00,212.94000244140625,215.6699981689453,212.0,214.4499969482422,597200
2025-06-03 00:00:00+00:00,214.0,217.36000061035156,213.0,216.89999389648438,558800
2025-06-04 00:00:00+00:00,217.85000610351562,220.35000610351562,212.8699951171875,213.50999450683594,796500
2025-06-05 00:00:00+00:00,214.41000366210938,215.8000030517578,209.4600067138672,214.66000366210938,365700
2025-06-06 00:00:00+00:00,217.27000427246094,218.2100067138672,215.05999755859375,217.5500030517578,204300
2025-06-09 00:00:00+00:00,216.42999267578125,217.25,212.8800048828125,213.39999389648438,310200
2025-06-10 00:00:00+00:00,212.75,217.08999633789062,212.30999755859375,216.89999389648438,318200
2025-06-11 00:00:00+00:00,217.41000366210938,220.4600067138672,216.5800018310547,218.22999572753906,321900
2025-06-12 00:00:00+00:00,219.05999755859375,221.27000427246094,217.6300048828125,218.47000122070312,261500
2025-06-13 00:00:00+00:00,216.16000366210938,218.6699981689453,214.97999572753906,217.3000030517578,203500
2025-06-16 00:00:00+00:00,217.41000366210938,221.17999267578125,217.41000366210938,218.32000732421875,198900
2025-06-17 00:00:00+00:00,216.52999877929688,219.60000610351562,215.42999267578125,218.80999755859375,319100
2025-06-18 00:00:00+00:00,219.11000061035156,222.99000549316406,216.9499969482422,217.77000427246094,186800
2025-06-20 00:00:00+00:00,220.0,220.0,217.02000427246094,218.42999267578125,360100
2025-06-23 00:00:00+00:00,218.02000427246094,218.63999938964844,213.75,216.1300048828125,370200
2025-06-24 00:00:00+00:00,217.25,220.22000122070312,217.17999267578125,217.7899932861328,225800
2025-06-25 00:00:00+00:00,217.0800018310547,219.2100067138672,216.50999450683594,217.42999267578125,165100
2025-06-26 00:00:00+00:00,217.44000244140625,223.38999938964844,216.89999389648438,223.0500030517578,318000
2025-06-27 00:00:00+00:00,222.22000122070312,224.27999877929688,221.69000244140625,223.89999389648438,330900
2025-06-30 00:00:00+00:00,223.4199981689453,225.67999267578125,222.5,223.52000427246094,239500
2025-07-01 00:00:00+00:00,224.39999389648438,226.85000610351562,218.58999633789062,222.6300048828125,405600
2025-07-02 00:00:00+00:00,221.77000427246094,226.2899932861328,220.08999633789062,226.1300048828125,584100
2025-07-03 00:00:00+00:00,227.89999389648438,228.69000244140625,226.0800018310547,227.25,228600
2025-07-07 00:00:00+00:00,226.19000244140625,228.25999450683594,223.52999877929688,225.72999572753906,293900
2025-07-08 00:00:00+00:00,226.10000610351562,226.6300048828125,223.22999572753906,225.74000549316406,233500
2025-07-09 00:00:00+00:00,226.5800018310547,228.30999755859375,222.0500030517578,224.6199951171875,210600
2025-07-10 00:00:00+00:00,226.3800048828125,227.5500030517578,220.80999755859375,223.50999450683594,312600
2025-07-11 00:00:00+00:00,222.27999877929688,223.5800018310547,221.36000061035156,222.4199981689453,403100
2025-07-14 00:00:00+00:00,222.63999938964844,224.08999633789062,221.27000427246094,221.4199981689453,177000
2025-07-15 00:00:00+00:00,221.2899932861328,223.41000366210938,218.2100067138672,221.82000732421875,221500
2025-07-16 00:00:00+00:00,221.42999267578125,222.5,216.8699951171875,220.55999755859375,338300
2025-07-17 00:00:00+00:00,220.97999572753906,226.0399932861328,220.80999755859375,225.57000732421875,341000
2025-07-18 00:00:00+00:00,224.94000244140625,227.5,224.94000244140625,226.24000549316406,298800
2025-07-21 00:00:00+00:00,227.1300048828125,229.5500030517578,225.5,226.33999633789062,201700
2025-07-22 00:00:00+00:00,227.35000610351562,230.94000244140625,226.50999450683594,230.39999389648438,470800
2025-07-23 00:00:00+00:00,230.9600067138672,237.3699951171875,230.9600067138672,237.0,624900
2025-07-24 00:00:00+00:00,238.30999755859375,240.0,233.05999755859375,237.1199951171875,446900
2025-07-25 00:00:00+00:00,236.24000549316406,239.2100067138672,230.25,235.85000610351562,144400
2025-07-28 00:00:00+00:00,234.58999633789062,239.1300048828125,232.1999969482422,235.0,222600
2025-07-29 00:00:00+00:00,235.1300048828125,239.72000122070312,234.57000732421875,238.0,271700
2025-07-30 00:00:00+00:00,236.0800018310547,237.86000061035156,231.5500030517578,235.0800018310547,336800
2025-07-31 00:00:00+00:00,235.88999938964844,237.0800018310547,233.58999633789062,237.0,372400
2025-08-01 00:00:00+00:00,236.89999389648438,236.89999389648438,231.74000549316406,236.5,388300
2025-08-04 00:00:00+00:00,237.24000549316406,242.4499969482422,236.24000549316406,242.4499969482422,399600
2025-08-05 00:00:00+00:00,242.6699981689453,249.63999938964844,240.2100067138672,242.0,328000
2025-08-06 00:00:00+00:00,242.99000549316406,244.49000549316406,240.1699981689453,242.99000549316406,327800
2025-08-07 00:00:00+00:00,243.86000061035156,246.0800018310547,242.89999389648438,246.0,318700
2025-08-08 00:00:00+00:00,246.72999572753906,249.22999572753906,241.2100067138672,249.1999969482422,220500
2025-08-11 00:00:00+00:00,249.39999389648438,250.4199981689453,248.1699981689453,249.1999969482422,255000
2025-08-12 00:00:00+00:00,249.85000610351562,251.5399932861328,249.4199981689453,251.00999450683594,338100
2025-08-13 00:00:00+00:00,251.0,254.52999877929688,249.32000732421875,249.3699951171875,467700
2025-08-14 00:00:00+00:00,250.19000244140625,252.3800048828125,247.72999572753906,250.36000061035156,276800
2025-08-15 00:00:00+00:00,247.83999633789062,255.38999938964844,247.83999633789062,251.8800048828125,559800
2025-08-18 00:00:00+00:00,251.3300018310547,254.6199951171875,249.4199981689453,253.22000122070312,345800
2025-08-19 00:00:00+00:00,252.9199981689453,254.5800018310547,249.44000244140625,250.47999572753906,494500
2025-08-20 00:00:00+00:00,249.32000732421875,251.39999389648438,247.1300048828125,249.07000732421875,974100
2025-08-21 00:00:00+00:00,249.97999572753906,254.5,247.05999755859375,251.11000061035156,394200
2025-08-22 00:00:00+00:00,250.7899932861328,256.989990234375,250.4199981689453,255.00999450683594,409900
2025-08-25 00:00:00+00:00,254.60000610351562,256.739990234375,251.6300048828125,252.00999450683594,136900
2025-08-26 00:00:00+00:00,251.0,254.22999572753906,250.57000732421875,254.22999572753906,273400
2025-08-27 00:00:00+00:00,252.05999755859375,253.89999389648438,249.58999633789062,252.3300018310547,208800
2025-08-28 00:00:00+00:00,253.2100067138672,256.5400085449219,251.69000244140625,256.0899963378906,257900
2025-08-29 00:00:00+00:00,254.7100067138672,258.70001220703125,254.22999572753906,257.20001220703125,442600
2025-09-02 00:00:00+00:00,255.36000061035156,260.2699890136719,255.05999755859375,260.1099853515625,360200
2025-09-03 00:00:00+00:00,260.2300109863281,263.4200134277344,258.45001220703125,261.55999755859375,446300
2025-09-04 00:00:00+00:00,262.54998779296875,263.9200134277344,259.7200012207031,259.9800109863281,232800
2025-09-05 00:00:00+00:00,259.9700012207031,262.17999267578125,251.97000122070312,261.20001220703125,586400
2025-09-08 00:00:00+00:00,261.010009765625,265.1000061035156,261.010009765625,263.5,380600
2025-09-09 00:00:00+00:00,263.8999938964844,268.489990234375,263.8999938964844,263.9200134277344,257200
2025-09-10 00:00:00+00:00,265.29998779296875,266.1199951171875,262.7200012207031,264.17999267578125,321000
2025-09-11 00:00:00+00:00,264.739990234375,267.0199890136719,262.30999755859375,266.5899963378906,457200
2025-09-12 00:00:00+00:00,266.6099853515625,267.5199890136719,264.3299865722656,266.05999755859375,318600
2025-09-15 00:00:00+00:00,267.760009765625,268.4200134277344,265.3999938964844,265.6400146484375,189200
2025-09-16 00:00:00+00:00,266.0799865722656,271.989990234375,264.25,270.7900085449219,322200
2025-09-17 00:00:00+00:00,274.55999755859375,280.8800048828125,272.54998779296875,278.2900085449219,569600
2025-09-18 00:00:00+00:00,276.4200134277344,277.9200134277344,260.3999938964844,261.9100036621094,769200
2025-09-19 00:00:00+00:00,262.2799987792969,263.6400146484375,258.82000732421875,262.6099853515625,512600
2025-09-22 00:00:00+00:00,262.739990234375,267.2699890136719,262.3599853515625,266.7699890136719,222300
2025-09-23 00:00:00+00:00,267.20001220703125,269.8900146484375,264.3900146484375,265.54998779296875,196000
2025-09-24 00:00:00+00:00,266.7200012207031,268.9800109863281,264.3900146484375,266.1099853515625,277000
2025-09-25 00:00:00+00:00,267.0,269.0,261.8699951171875,262.739990234375,181000
2025-09-26 00:00:00+00:00,265.25,265.95001220703125,262.6700134277344,263.6600036621094,177600
