"('date', '')","('open', 'AGIO')","('high', 'AGIO')","('low', 'AGIO')","('close', 'AGIO')","('volume', 'AGIO')"
2025-01-31 00:00:00+00:00,34.599998474121094,35.08000183105469,33.650001525878906,34.38999938964844,660700
2025-02-03 00:00:00+00:00,33.880001068115234,34.16999816894531,32.869998931884766,33.619998931884766,538600
2025-02-04 00:00:00+00:00,33.63999938964844,34.45000076293945,33.33000183105469,34.0099983215332,606500
2025-02-05 00:00:00+00:00,33.9900016784668,35.09000015258789,33.95000076293945,34.380001068115234,503300
2025-02-06 00:00:00+00:00,34.470001220703125,34.939998626708984,34.279998779296875,34.41999816894531,528100
2025-02-07 00:00:00+00:00,34.27000045776367,34.27000045776367,33.06999969482422,33.459999084472656,617500
2025-02-10 00:00:00+00:00,33.529998779296875,34.029998779296875,32.380001068115234,33.970001220703125,1192600
2025-02-11 00:00:00+00:00,32.63999938964844,33.810001373291016,32.619998931884766,32.65999984741211,602000
2025-02-12 00:00:00+00:00,32.0,33.34000015258789,31.559999465942383,32.810001373291016,831100
2025-02-13 00:00:00+00:00,33.47999954223633,33.4900016784668,31.950000762939453,33.29999923706055,710800
2025-02-14 00:00:00+00:00,32.93000030517578,34.68000030517578,32.86000061035156,33.220001220703125,786700
2025-02-18 00:00:00+00:00,33.5,34.86000061035156,33.18000030517578,33.61000061035156,869500
2025-02-19 00:00:00+00:00,33.31999969482422,34.5,33.31999969482422,34.02000045776367,566400
2025-02-20 00:00:00+00:00,34.0,34.0,33.25,33.75,376000
2025-02-21 00:00:00+00:00,34.31999969482422,35.29999923706055,33.75,35.220001220703125,1018400
2025-02-24 00:00:00+00:00,36.13999938964844,36.16999816894531,34.56999969482422,35.470001220703125,992900
2025-02-25 00:00:00+00:00,35.47999954223633,35.75,34.41999816894531,35.189998626708984,775600
2025-02-26 00:00:00+00:00,35.189998626708984,36.06999969482422,34.31999969482422,34.439998626708984,644700
2025-02-27 00:00:00+00:00,34.5099983215332,35.72999954223633,34.310001373291016,34.34000015258789,905100
2025-02-28 00:00:00+00:00,34.04999923706055,35.540000915527344,34.04999923706055,35.540000915527344,680900
2025-03-03 00:00:00+00:00,35.54999923706055,35.70000076293945,32.81999969482422,33.119998931884766,978800
2025-03-04 00:00:00+00:00,32.599998474121094,33.65999984741211,32.470001220703125,33.38999938964844,774000
2025-03-05 00:00:00+00:00,33.540000915527344,34.29999923706055,33.4900016784668,33.95000076293945,537100
2025-03-06 00:00:00+00:00,33.150001525878906,34.33000183105469,33.150001525878906,33.97999954223633,495400
2025-03-07 00:00:00+00:00,33.79999923706055,34.470001220703125,32.31999969482422,32.380001068115234,662000
2025-03-10 00:00:00+00:00,31.670000076293945,32.75,31.579999923706055,31.989999771118164,812600
2025-03-11 00:00:00+00:00,31.93000030517578,32.52000045776367,31.329999923706055,32.130001068115234,839700
2025-03-12 00:00:00+00:00,32.189998626708984,33.06999969482422,31.639999389648438,31.979999542236328,481400
2025-03-13 00:00:00+00:00,32.0,32.5,31.020000457763672,31.06999969482422,443700
2025-03-14 00:00:00+00:00,31.850000381469727,31.850000381469727,30.90999984741211,30.93000030517578,625400
2025-03-17 00:00:00+00:00,30.93000030517578,32.20000076293945,30.639999389648438,31.989999771118164,624900
2025-03-18 00:00:00+00:00,31.610000610351562,31.920000076293945,30.809999465942383,31.200000762939453,640200
2025-03-19 00:00:00+00:00,31.3799991607666,31.739999771118164,31.0,31.68000030517578,763000
2025-03-20 00:00:00+00:00,31.389999389648438,32.880001068115234,31.34000015258789,32.709999084472656,461500
2025-03-21 00:00:00+00:00,32.349998474121094,32.900001525878906,31.209999084472656,31.299999237060547,1667700
2025-03-24 00:00:00+00:00,31.670000076293945,32.52000045776367,31.440000534057617,32.310001373291016,481800
2025-03-25 00:00:00+00:00,32.119998931884766,32.119998931884766,30.329999923706055,30.760000228881836,355400
2025-03-26 00:00:00+00:00,30.809999465942383,31.149999618530273,30.0,30.399999618530273,323500
2025-03-27 00:00:00+00:00,30.540000915527344,30.920000076293945,30.139999389648438,30.84000015258789,460800
2025-03-28 00:00:00+00:00,30.729999542236328,30.739999771118164,30.079999923706055,30.280000686645508,328200
2025-03-31 00:00:00+00:00,29.719999313354492,29.829999923706055,28.309999465942383,29.299999237060547,727600
2025-04-01 00:00:00+00:00,29.079999923706055,29.350000381469727,26.65999984741211,27.399999618530273,936700
2025-04-02 00:00:00+00:00,27.219999313354492,28.649999618530273,26.809999465942383,28.440000534057617,955600
2025-04-03 00:00:00+00:00,27.209999084472656,28.1299991607666,26.920000076293945,27.709999084472656,634800
2025-04-04 00:00:00+00:00,27.219999313354492,27.860000610351562,25.260000228881836,25.760000228881836,1192500
2025-04-07 00:00:00+00:00,24.81999969482422,27.09000015258789,24.34000015258789,25.899999618530273,1136400
2025-04-08 00:00:00+00:00,26.700000762939453,26.979999542236328,24.030000686645508,24.530000686645508,764700
2025-04-09 00:00:00+00:00,24.040000915527344,27.079999923706055,23.420000076293945,26.280000686645508,1175700
2025-04-10 00:00:00+00:00,25.399999618530273,25.760000228881836,24.299999237060547,25.309999465942383,773700
2025-04-11 00:00:00+00:00,25.520000457763672,26.920000076293945,25.0,26.700000762939453,592300
2025-04-14 00:00:00+00:00,27.280000686645508,27.709999084472656,26.229999542236328,27.520000457763672,647200
2025-04-15 00:00:00+00:00,27.3700008392334,28.239999771118164,27.360000610351562,27.81999969482422,607600
2025-04-16 00:00:00+00:00,27.739999771118164,27.739999771118164,26.8700008392334,27.139999389648438,548600
2025-04-17 00:00:00+00:00,27.110000610351562,28.3799991607666,26.989999771118164,27.65999984741211,590700
2025-04-21 00:00:00+00:00,27.3799991607666,28.020000457763672,26.920000076293945,27.34000015258789,680900
2025-04-22 00:00:00+00:00,27.790000915527344,28.239999771118164,27.489999771118164,28.0,387500
2025-04-23 00:00:00+00:00,28.81999969482422,29.219999313354492,28.31999969482422,28.3700008392334,405000
2025-04-24 00:00:00+00:00,28.299999237060547,29.299999237060547,28.040000915527344,29.260000228881836,378800
2025-04-25 00:00:00+00:00,29.040000915527344,29.8799991607666,28.700000762939453,29.450000762939453,358900
2025-04-28 00:00:00+00:00,29.75,30.290000915527344,29.229999542236328,29.6200008392334,530600
2025-04-29 00:00:00+00:00,29.68000030517578,29.68000030517578,28.940000534057617,29.100000381469727,473400
2025-04-30 00:00:00+00:00,28.950000762939453,30.059999465942383,28.280000686645508,29.690000534057617,686600
2025-05-01 00:00:00+00:00,29.200000762939453,31.170000076293945,27.190000534057617,30.940000534057617,597500
2025-05-02 00:00:00+00:00,31.469999313354492,31.549999237060547,30.049999237060547,30.100000381469727,415700
2025-05-05 00:00:00+00:00,30.1299991607666,30.5,29.799999237060547,29.969999313354492,358900
2025-05-06 00:00:00+00:00,29.809999465942383,30.020000457763672,27.780000686645508,28.31999969482422,837000
2025-05-07 00:00:00+00:00,28.559999465942383,28.6299991607666,28.079999923706055,28.219999313354492,543900
2025-05-08 00:00:00+00:00,28.139999389648438,28.780000686645508,27.719999313354492,28.040000915527344,547600
2025-05-09 00:00:00+00:00,28.030000686645508,28.90999984741211,27.270000457763672,27.31999969482422,303200
2025-05-12 00:00:00+00:00,28.18000030517578,29.389999389648438,28.18000030517578,29.139999389648438,476400
2025-05-13 00:00:00+00:00,29.1200008392334,29.59000015258789,28.299999237060547,28.739999771118164,511800
2025-05-14 00:00:00+00:00,28.729999542236328,29.1200008392334,27.700000762939453,28.030000686645508,610800
2025-05-15 00:00:00+00:00,28.1200008392334,28.459999084472656,27.6200008392334,28.260000228881836,445300
2025-05-16 00:00:00+00:00,28.3700008392334,29.260000228881836,28.299999237060547,29.18000030517578,772800
2025-05-19 00:00:00+00:00,28.989999771118164,29.989999771118164,28.780000686645508,29.84000015258789,410900
2025-05-20 00:00:00+00:00,29.84000015258789,30.209999084472656,29.469999313354492,30.170000076293945,478800
2025-05-21 00:00:00+00:00,29.700000762939453,30.450000762939453,29.420000076293945,30.110000610351562,541000
2025-05-22 00:00:00+00:00,29.979999542236328,30.399999618530273,29.540000915527344,29.59000015258789,612000
2025-05-23 00:00:00+00:00,29.049999237060547,29.8700008392334,29.049999237060547,29.799999237060547,440700
2025-05-27 00:00:00+00:00,30.360000610351562,30.6299991607666,29.700000762939453,30.200000762939453,548400
2025-05-28 00:00:00+00:00,30.239999771118164,30.950000762939453,30.139999389648438,30.829999923706055,531700
2025-05-29 00:00:00+00:00,31.030000686645508,32.29999923706055,30.639999389648438,31.84000015258789,859400
2025-05-30 00:00:00+00:00,31.459999084472656,32.47999954223633,30.3799991607666,32.09000015258789,761000
2025-06-02 00:00:00+00:00,32.290000915527344,33.689998626708984,32.220001220703125,32.630001068115234,1247300
2025-06-03 00:00:00+00:00,32.650001525878906,34.13999938964844,32.599998474121094,33.369998931884766,699800
2025-06-04 00:00:00+00:00,33.47999954223633,34.70000076293945,33.47999954223633,34.029998779296875,649200
2025-06-05 00:00:00+00:00,34.0099983215332,34.119998931884766,33.220001220703125,33.58000183105469,399300
2025-06-06 00:00:00+00:00,34.0,34.560001373291016,33.75,34.33000183105469,377300
2025-06-09 00:00:00+00:00,34.880001068115234,34.880001068115234,33.630001068115234,33.65999984741211,402200
2025-06-10 00:00:00+00:00,33.34000015258789,34.70000076293945,33.34000015258789,34.5099983215332,623900
2025-06-11 00:00:00+00:00,34.83000183105469,35.43000030517578,34.16999816894531,34.40999984741211,508100
2025-06-12 00:00:00+00:00,34.220001220703125,35.13999938964844,33.619998931884766,34.5,477500
2025-06-13 00:00:00+00:00,33.88999938964844,34.88999938964844,33.75,34.29999923706055,482100
2025-06-16 00:00:00+00:00,34.5,36.38999938964844,33.77000045776367,35.75,661800
2025-06-17 00:00:00+00:00,35.119998931884766,35.560001373291016,34.529998779296875,34.689998626708984,495800
2025-06-18 00:00:00+00:00,34.709999084472656,35.81999969482422,34.4900016784668,35.5,549400
2025-06-20 00:00:00+00:00,35.54999923706055,35.880001068115234,33.880001068115234,34.40999984741211,1672200
2025-06-23 00:00:00+00:00,34.349998474121094,34.720001220703125,33.02000045776367,33.34000015258789,520400
2025-06-24 00:00:00+00:00,33.689998626708984,33.81999969482422,33.099998474121094,33.41999816894531,436100
2025-06-25 00:00:00+00:00,33.41999816894531,33.72999954223633,32.529998779296875,32.709999084472656,316500
2025-06-26 00:00:00+00:00,32.91999816894531,33.70000076293945,32.59000015258789,33.650001525878906,274700
2025-06-27 00:00:00+00:00,33.65999984741211,34.34000015258789,33.31999969482422,33.470001220703125,490000
2025-06-30 00:00:00+00:00,33.5099983215332,33.88999938964844,33.08000183105469,33.2599983215332,338500
2025-07-01 00:00:00+00:00,33.11000061035156,35.029998779296875,32.869998931884766,34.369998931884766,603500
2025-07-02 00:00:00+00:00,34.369998931884766,35.849998474121094,34.029998779296875,35.349998474121094,606200
2025-07-03 00:00:00+00:00,35.369998931884766,36.150001525878906,35.119998931884766,36.06999969482422,258700
2025-07-07 00:00:00+00:00,35.790000915527344,36.040000915527344,34.599998474121094,35.209999084472656,551400
2025-07-08 00:00:00+00:00,35.20000076293945,36.81999969482422,35.08000183105469,36.279998779296875,704500
2025-07-09 00:00:00+00:00,36.709999084472656,39.099998474121094,36.599998474121094,39.06999969482422,1312100
2025-07-10 00:00:00+00:00,38.970001220703125,40.060001373291016,38.0,39.529998779296875,978000
2025-07-11 00:00:00+00:00,38.849998474121094,39.90999984741211,38.31999969482422,39.04999923706055,793600
2025-07-14 00:00:00+00:00,38.40999984741211,39.47999954223633,38.40999984741211,39.22999954223633,717100
2025-07-15 00:00:00+00:00,39.59000015258789,39.790000915527344,38.70000076293945,39.189998626708984,707300
2025-07-16 00:00:00+00:00,39.290000915527344,40.040000915527344,39.0099983215332,39.9900016784668,628800
2025-07-17 00:00:00+00:00,40.060001373291016,40.95000076293945,40.0,40.349998474121094,813000
2025-07-18 00:00:00+00:00,40.70000076293945,41.189998626708984,39.959999084472656,40.0,824600
2025-07-21 00:00:00+00:00,40.09000015258789,40.599998474121094,39.650001525878906,39.91999816894531,429900
2025-07-22 00:00:00+00:00,39.58000183105469,39.95000076293945,38.47999954223633,39.65999984741211,826000
2025-07-23 00:00:00+00:00,39.81999969482422,41.7400016784668,39.31999969482422,40.560001373291016,830700
2025-07-24 00:00:00+00:00,40.529998779296875,40.97999954223633,39.220001220703125,39.650001525878906,513300
2025-07-25 00:00:00+00:00,39.63999938964844,40.13999938964844,38.81999969482422,40.0,529100
2025-07-28 00:00:00+00:00,39.9900016784668,40.79999923706055,37.09000015258789,37.20000076293945,761100
2025-07-29 00:00:00+00:00,37.540000915527344,38.119998931884766,37.099998474121094,37.72999954223633,590900
2025-07-30 00:00:00+00:00,38.310001373291016,39.119998931884766,37.380001068115234,37.540000915527344,850700
2025-07-31 00:00:00+00:00,36.900001525878906,37.939998626708984,35.810001373291016,37.220001220703125,1098200
2025-08-01 00:00:00+00:00,37.27000045776367,38.43000030517578,34.31999969482422,35.0,2351100
2025-08-04 00:00:00+00:00,31.450000762939453,36.380001068115234,26.75,36.15999984741211,5497400
2025-08-05 00:00:00+00:00,36.0099983215332,36.79999923706055,34.81999969482422,36.209999084472656,1173600
2025-08-06 00:00:00+00:00,35.83000183105469,37.86000061035156,35.09000015258789,37.720001220703125,1015800
2025-08-07 00:00:00+00:00,37.5,37.77000045776367,36.56999969482422,37.060001373291016,553300
2025-08-08 00:00:00+00:00,37.33000183105469,37.5,35.66999816894531,35.7599983215332,478100
2025-08-11 00:00:00+00:00,35.529998779296875,35.86000061035156,34.709999084472656,35.08000183105469,665900
2025-08-12 00:00:00+00:00,35.380001068115234,36.15999984741211,35.11000061035156,35.380001068115234,384200
2025-08-13 00:00:00+00:00,35.65999984741211,36.88999938964844,35.45000076293945,36.61000061035156,587100
2025-08-14 00:00:00+00:00,36.209999084472656,36.7400016784668,35.77000045776367,36.68000030517578,243700
2025-08-15 00:00:00+00:00,36.77000045776367,37.2599983215332,36.349998474121094,37.0099983215332,362300
2025-08-18 00:00:00+00:00,36.939998626708984,37.54999923706055,36.650001525878906,37.45000076293945,663000
2025-08-19 00:00:00+00:00,37.47999954223633,37.72999954223633,35.91999816894531,36.220001220703125,672100
2025-08-20 00:00:00+00:00,35.95000076293945,36.900001525878906,35.91999816894531,36.81999969482422,400700
2025-08-21 00:00:00+00:00,36.70000076293945,38.459999084472656,36.400001525878906,38.20000076293945,460900
2025-08-22 00:00:00+00:00,38.25,39.689998626708984,37.75,38.79999923706055,722600
2025-08-25 00:00:00+00:00,38.79999923706055,39.189998626708984,37.11000061035156,37.2599983215332,699700
2025-08-26 00:00:00+00:00,37.45000076293945,38.52000045776367,36.9900016784668,38.459999084472656,647300
2025-08-27 00:00:00+00:00,38.33000183105469,40.099998474121094,38.33000183105469,39.27000045776367,725200
2025-08-28 00:00:00+00:00,39.2400016784668,39.5099983215332,37.939998626708984,38.18000030517578,433200
2025-08-29 00:00:00+00:00,38.349998474121094,38.779998779296875,37.380001068115234,37.709999084472656,502800
2025-09-02 00:00:00+00:00,38.0,39.369998931884766,37.81999969482422,39.25,630500
2025-09-03 00:00:00+00:00,39.349998474121094,41.099998474121094,39.349998474121094,40.61000061035156,811400
2025-09-04 00:00:00+00:00,35.0,36.349998474121094,32.70000076293945,36.130001068115234,3132100
2025-09-05 00:00:00+00:00,36.630001068115234,37.90999984741211,35.90999984741211,36.0099983215332,1481600
2025-09-08 00:00:00+00:00,36.029998779296875,37.31999969482422,35.93000030517578,36.40999984741211,844900
2025-09-09 00:00:00+00:00,36.459999084472656,36.90999984741211,35.810001373291016,36.150001525878906,616300
2025-09-10 00:00:00+00:00,36.15999984741211,36.25,34.970001220703125,35.68000030517578,710400
2025-09-11 00:00:00+00:00,36.0,36.790000915527344,35.869998931884766,36.5,508300
2025-09-12 00:00:00+00:00,36.43000030517578,37.18000030517578,35.81999969482422,36.779998779296875,603400
2025-09-15 00:00:00+00:00,36.779998779296875,36.779998779296875,35.720001220703125,36.29999923706055,551000
2025-09-16 00:00:00+00:00,36.099998474121094,37.18000030517578,36.099998474121094,36.720001220703125,583000
2025-09-17 00:00:00+00:00,37.09000015258789,38.45000076293945,36.38999938964844,36.41999816894531,631700
2025-09-18 00:00:00+00:00,37.189998626708984,38.02000045776367,36.66999816894531,37.95000076293945,682900
2025-09-19 00:00:00+00:00,37.95000076293945,37.95000076293945,36.939998626708984,37.70000076293945,1358900
2025-09-22 00:00:00+00:00,37.70000076293945,38.95000076293945,37.22999954223633,38.189998626708984,437600
2025-09-23 00:00:00+00:00,38.150001525878906,38.86000061035156,37.70000076293945,37.869998931884766,426900
2025-09-24 00:00:00+00:00,37.83000183105469,38.09000015258789,37.029998779296875,37.31999969482422,495600
2025-09-25 00:00:00+00:00,37.22999954223633,37.22999954223633,36.43000030517578,36.61000061035156,474500
2025-09-26 00:00:00+00:00,37.02000045776367,39.2599983215332,36.38999938964844,38.93000030517578,814400
