"('date', '')","('open', 'AZZ')","('high', 'AZZ')","('low', 'AZZ')","('close', 'AZZ')","('volume', 'AZZ')"
2025-01-27 00:00:00+00:00,85.11404354992317,87.6784998765699,84.438140508406,86.28693389892578,226100
2025-01-28 00:00:00+00:00,86.60501093071936,86.60501093071936,83.60321074102359,85.44206237792969,106600
2025-01-29 00:00:00+00:00,85.4718884361442,86.69448074119886,85.37249247572792,85.63092803955078,102900
2025-01-30 00:00:00+00:00,86.50734205307445,88.0211673880653,86.34798801864459,87.35388946533203,91700
2025-01-31 00:00:00+00:00,87.52319936917581,87.52319936917581,84.82420303811529,85.44168853759766,151100
2025-02-03 00:00:00+00:00,83.19086429480042,85.85998371244803,82.30447833132966,85.76039123535156,147500
2025-02-04 00:00:00+00:00,85.66080185229397,87.76223586813396,84.81425436876857,87.38377380371094,140000
2025-02-05 00:00:00+00:00,88.25024180802052,92.32363265924009,87.82198731475904,92.17424774169922,491700
2025-02-06 00:00:00+00:00,92.85149070310288,95.20190214191598,91.98502015684898,95.16207122802734,647000
2025-02-07 00:00:00+00:00,95.0724326757297,95.80942615737803,93.64823815400347,95.16207122802734,421200
2025-02-10 00:00:00+00:00,95.7397129263116,97.73159299833371,95.11227343905564,97.1539535522461,290900
2025-02-11 00:00:00+00:00,98.24947860259188,98.26939405849343,96.12812162417963,97.12406158447266,452400
2025-02-12 00:00:00+00:00,94.89315919724241,96.8651236826303,94.16612727371007,96.44682312011719,258900
2025-02-13 00:00:00+00:00,97.50252944452957,98.777331453949,95.78951139496496,98.16980743408203,282100
2025-02-14 00:00:00+00:00,98.40883141687846,98.45863145748514,96.77549038411512,97.55232238769531,179000
2025-02-18 00:00:00+00:00,97.36309202534065,99.08606389055308,96.37710600007232,98.60801696777344,187800
2025-02-19 00:00:00+00:00,97.64195421002005,98.79724060794386,96.0783287828451,98.29927062988281,234900
2025-02-20 00:00:00+00:00,97.84114345340936,97.9307820045699,96.2775179576503,97.26350402832031,197400
2025-02-21 00:00:00+00:00,98.49846955497331,99.07611659052992,93.88726239670292,94.51470947265625,247100
2025-02-24 00:00:00+00:00,95.21185828069191,97.01451476810502,93.7577868566387,95.75962829589844,308000
2025-02-25 00:00:00+00:00,96.13808521538799,97.24357920292131,94.01673578985006,95.76959228515625,973100
2025-02-26 00:00:00+00:00,95.88910377833561,97.99053782552691,95.58036480405325,96.21776580810547,205400
2025-02-27 00:00:00+00:00,96.09824686902192,96.77548636165879,94.62425994873047,94.62425994873047,225000
2025-02-28 00:00:00+00:00,94.69397822973208,96.08829576717525,94.40515471424305,95.71979522705078,344300
2025-03-03 00:00:00+00:00,96.23767924985647,96.60617978446523,90.30187777490994,91.0986328125,241100
2025-03-04 00:00:00+00:00,89.6644738639577,90.64049837329681,86.72645400556753,88.88764190673828,223600
2025-03-05 00:00:00+00:00,89.22625846801385,90.40146793922375,88.04109506794296,89.66447448730469,154500
2025-03-06 00:00:00+00:00,88.48926762825981,90.04293919778242,87.33398117750629,88.52910614013672,176400
2025-03-07 00:00:00+00:00,88.02117147492808,90.39151345740765,86.96547754227889,89.72422790527344,192100
2025-03-10 00:00:00+00:00,87.81202586639314,89.485205330126,86.94556295020118,87.37381744384766,290700
2025-03-11 00:00:00+00:00,87.83195210009025,91.01895709949686,87.83195210009025,90.11265563964844,238400
2025-03-12 00:00:00+00:00,90.98908219771927,90.98908219771927,85.35205795285833,87.08499908447266,372500
2025-03-13 00:00:00+00:00,86.94556416681473,87.50328812972349,84.34616018502784,85.83010864257812,249500
2025-03-14 00:00:00+00:00,86.79617387008776,88.61874592206455,85.49148728286396,86.14881134033203,259300
2025-03-17 00:00:00+00:00,86.06912972647127,86.64677672828036,84.376034829769,86.37787628173828,345700
2025-03-18 00:00:00+00:00,85.86994638835982,86.60693984683512,82.912003428671,83.38009643554688,226000
2025-03-19 00:00:00+00:00,83.330293662819,84.74452656599118,82.34431524141516,83.40000915527344,774700
2025-03-20 00:00:00+00:00,82.1650462864825,84.45571122232165,82.13516930357987,83.34025573730469,243800
2025-03-21 00:00:00+00:00,82.19492422367425,82.8622021776426,80.48190626546018,82.10529327392578,615700
2025-03-24 00:00:00+00:00,84.01749949586119,86.08905653151375,83.64899895828997,85.95957946777344,317500
2025-03-25 00:00:00+00:00,85.71058958705773,86.38782905637463,85.13295019138472,85.93965911865234,205100
2025-03-26 00:00:00+00:00,86.23844010538679,87.931542647802,85.6608006858612,86.10897064208984,212500
2025-03-27 00:00:00+00:00,86.36792097900103,86.36792097900103,84.46567186649429,85.41181945800781,160400
2025-03-28 00:00:00+00:00,85.0831529123541,85.75043087625124,83.13111146067968,83.6589584350586,139300
2025-03-31 00:00:00+00:00,82.59329887231888,83.72866978703017,81.95589792365355,83.27053833007812,251400
2025-04-01 00:00:00+00:00,82.92196170003724,85.67075046914746,82.26463769106388,85.44168853759766,190400
2025-04-02 00:00:00+00:00,84.07724987626554,87.4335702879415,84.07724987626554,87.21446228027344,284800
2025-04-03 00:00:00+00:00,82.66302292493098,82.92196946165086,79.88434931480067,80.64126586914062,307800
2025-04-04 00:00:00+00:00,77.42437138223367,79.05771233026519,73.71947346650693,76.6873779296875,344200
2025-04-07 00:00:00+00:00,73.42069275669084,80.34247222152251,70.61214246180147,75.65159606933594,277800
2025-04-08 00:00:00+00:00,77.8924670670422,81.66708060690328,73.53025257005561,75.27314758300781,429600
2025-04-09 00:00:00+00:00,75.64163930760404,85.84007029042091,74.5261913802222,83.84819030761719,236400
2025-04-10 00:00:00+00:00,81.6372044979724,82.94188349016635,79.15731598050431,80.51178741455078,181900
2025-04-11 00:00:00+00:00,80.66117138240253,82.60325877074641,79.446123473457,81.46788787841797,111200
2025-04-14 00:00:00+00:00,82.41403275194159,84.03741217222877,81.33841575766125,82.0455322265625,145200
2025-04-15 00:00:00+00:00,82.02561785034169,83.47968931801178,80.82053137915797,81.64716339111328,140300
2025-04-16 00:00:00+00:00,80.99980060799692,82.42399508704321,79.91422207579147,81.67704010009766,281800
2025-04-17 00:00:00+00:00,81.76666736044923,82.67297635094138,80.56158094771672,80.67113494873047,199700
2025-04-21 00:00:00+00:00,79.81462834967817,80.50182935842093,76.99611641937095,77.30486297607422,371800
2025-04-22 00:00:00+00:00,74.66561668186239,80.55161763137492,73.69955374806645,79.73494720458984,656700
2025-04-23 00:00:00+00:00,82.33436255376955,85.09312076225784,80.4619979851061,81.298583984375,353900
2025-04-24 00:00:00+00:00,81.36844274186856,85.63996047549718,81.0790164786099,84.5521240234375,285800
2025-04-25 00:00:00+00:00,83.88345548779294,85.08107460663312,83.08503766571505,85.04115295410156,192000
2025-04-28 00:00:00+00:00,85.67988072307122,86.68788146972656,85.09105350401477,86.68788146972656,287200
2025-04-29 00:00:00+00:00,86.60804156241626,88.26475587659105,85.50024045216122,87.96534729003906,182500
2025-04-30 00:00:00+00:00,86.74776034968413,87.2367948640246,84.35251458816037,86.58808135986328,286400
2025-05-01 00:00:00+00:00,86.76772625037015,88.69390215835318,85.88946514355312,86.70783996582031,198500
2025-05-02 00:00:00+00:00,88.07512663858876,91.15899993912691,88.01524796922727,90.28074645996094,232600
2025-05-05 00:00:00+00:00,89.63203632191319,90.34062852164529,88.96336577467994,89.40249633789062,236900
2025-05-06 00:00:00+00:00,88.52423175678466,90.17096369028387,88.44439606917923,89.61207580566406,126100
2025-05-07 00:00:00+00:00,90.3306483946332,90.59012769887832,86.70783669425781,88.30467224121094,236600
2025-05-08 00:00:00+00:00,88.57413969684987,91.66799544791266,87.6958861795869,90.59013366699219,166100
2025-05-09 00:00:00+00:00,90.48035864310852,91.54823810731567,90.27076806269136,91.30870819091797,97300
2025-05-12 00:00:00+00:00,94.64208967601552,95.37063886693448,92.2867655687961,93.25484466552734,190400
2025-05-13 00:00:00+00:00,93.7239176419597,94.52232784487373,93.24486542879,93.96343994140625,191100
2025-05-14 00:00:00+00:00,94.11314212215194,94.6121513431299,91.22886943404151,91.31868743896484,232300
2025-05-15 00:00:00+00:00,90.9494200933752,92.46641242615605,90.07116658416504,91.70791625976562,233900
2025-05-16 00:00:00+00:00,91.56819261961252,92.79575866114347,90.80969646700576,92.50633239746094,226000
2025-05-19 00:00:00+00:00,90.7498174776781,92.90553335872407,90.7498174776781,92.6560287475586,130300
2025-05-20 00:00:00+00:00,92.26680289652293,93.05523838778468,92.18696720716565,92.30672454833984,101200
2025-05-21 00:00:00+00:00,91.40850798719731,92.2368651444949,89.92146259930554,90.1210708618164,164600
2025-05-22 00:00:00+00:00,89.91147867493838,90.32066989506156,88.64399859133354,89.43243408203125,206400
2025-05-23 00:00:00+00:00,87.68590156144045,89.52225185323272,87.68590156144045,88.81365966796875,194400
2025-05-27 00:00:00+00:00,90.07116186747443,91.20890225034253,89.10308278756752,91.07916259765625,156000
2025-05-28 00:00:00+00:00,90.76977601744248,91.26878524813601,89.29271295858452,89.75180053710938,146000
2025-05-29 00:00:00+00:00,90.14102882721528,90.78974236220151,89.0831316747704,90.39053344726562,133400
2025-05-30 00:00:00+00:00,90.17096183434747,91.13904091047877,89.11306475615508,90.51029205322266,215900
2025-06-02 00:00:00+00:00,90.56018803742522,92.91551208496094,89.03322109437795,92.91551208496094,304800
2025-06-03 00:00:00+00:00,93.14506243504658,93.46442802991234,91.43845182364424,93.05523681640625,163800
2025-06-04 00:00:00+00:00,93.36462643653879,93.67400971083255,91.83765185467853,92.93547821044922,171600
2025-06-05 00:00:00+00:00,93.32470829518435,94.22292643173733,92.6759947735474,93.44446563720703,142400
2025-06-06 00:00:00+00:00,94.66204461139108,95.480419402551,93.47440788187957,94.25286102294922,147100
2025-06-09 00:00:00+00:00,93.91353101012433,94.00335662659332,92.34664240845969,92.66600799560547,151600
2025-06-10 00:00:00+00:00,92.76580986877538,92.9654181230098,91.05919927002194,91.91749572753906,179200
2025-06-11 00:00:00+00:00,92.47639358623111,92.74585521848205,91.00930524082484,92.25682830810547,159200
2025-06-12 00:00:00+00:00,91.30870405038661,91.75781691255908,89.82165872133085,91.09912109375,80200
2025-06-13 00:00:00+00:00,89.95139882527515,90.98933891161754,88.97334502275395,89.41246795654297,128900
2025-06-16 00:00:00+00:00,90.11108907460472,90.68994161787249,89.56217586732033,89.87156677246094,92900
2025-06-17 00:00:00+00:00,89.21286604947478,90.35060644034188,89.19290903133513,89.29270935058594,85300
2025-06-18 00:00:00+00:00,88.92343841746822,90.83963192882332,88.92343841746822,89.22284698486328,167200
2025-06-20 00:00:00+00:00,89.79172432523472,89.82166366150427,86.53818193172052,87.31663513183594,312600
2025-06-23 00:00:00+00:00,87.0072519292725,88.91346327844205,86.49826036932595,88.7038803100586,175000
2025-06-24 00:00:00+00:00,89.22285104899954,91.81769749894039,88.6539808364576,90.91947937011719,405700
2025-06-25 00:00:00+00:00,90.71987777093702,90.99932171601321,90.03124261037321,90.65001678466797,156900
2025-06-26 00:00:00+00:00,91.41848518694513,92.63606887014151,90.29072712042,92.56620788574219,232900
2025-06-27 00:00:00+00:00,93.44446566612902,95.7299288531803,92.71591645434364,94.8816146850586,700400
2025-06-30 00:00:00+00:00,95.18102144777147,95.2209430991198,93.59416816735008,94.29278564453125,318900
2025-07-01 00:00:00+00:00,94.62212580413997,98.03535465378114,93.97341990994292,96.54830169677734,190300
2025-07-02 00:00:00+00:00,96.93752738266139,100.17111257873748,96.93752738266139,99.9216079711914,314800
2025-07-03 00:00:00+00:00,99.80184405876426,101.22901073337565,99.14314823312372,99.42259979248047,130200
2025-07-07 00:00:00+00:00,99.23297243578212,100.06132955707251,98.06529270438799,98.63416290283203,212900
2025-07-08 00:00:00+00:00,98.85372667831848,99.74196245517358,98.34473515659242,98.61419677734375,290600
2025-07-09 00:00:00+00:00,99.75194191697277,100.8198213633779,98.49444414109301,100.7300033569336,637500
2025-07-10 00:00:00+00:00,103.98999786376953,113.58000183105469,102.44999694824219,106.29000091552734,1405300
2025-07-11 00:00:00+00:00,105.8499984741211,107.31999969482422,104.81999969482422,106.04000091552734,503100
2025-07-14 00:00:00+00:00,106.12000274658203,108.05000305175781,105.44999694824219,106.77999877929688,503000
2025-07-15 00:00:00+00:00,107.19999694824219,107.19999694824219,104.52999877929688,106.2699966430664,488700
2025-07-16 00:00:00+00:00,107.0999984741211,109.69000244140625,105.48999786376953,109.69000244140625,338600
2025-07-17 00:00:00+00:00,109.91000366210938,112.61000061035156,109.87000274658203,111.9000015258789,461000
2025-07-18 00:00:00+00:00,112.41000366210938,112.62999725341797,110.37000274658203,112.0,323600
2025-07-21 00:00:00+00:00,112.12000274658203,112.8499984741211,110.54000091552734,111.44000244140625,188500
2025-07-22 00:00:00+00:00,111.33999633789062,112.83999633789062,108.86000061035156,110.5199966430664,266100
2025-07-23 00:00:00+00:00,111.2300033569336,112.2300033569336,108.20999908447266,109.7300033569336,351100
2025-07-24 00:00:00+00:00,109.48999786376953,110.06999969482422,108.7300033569336,109.26000213623047,243500
2025-07-25 00:00:00+00:00,110.2699966430664,110.48999786376953,109.30999755859375,109.69000244140625,173100
2025-07-28 00:00:00+00:00,110.12999725341797,111.7699966430664,109.44999694824219,111.55999755859375,278100
2025-07-29 00:00:00+00:00,112.27999877929688,113.02999877929688,110.97000122070312,112.83999633789062,284300
2025-07-30 00:00:00+00:00,113.2699966430664,114.48999786376953,111.11000061035156,111.66000366210938,350900
2025-07-31 00:00:00+00:00,111.4000015258789,111.9800033569336,108.80000305175781,109.5,324400
2025-08-01 00:00:00+00:00,108.19999694824219,108.45999908447266,105.9000015258789,106.31999969482422,269300
2025-08-04 00:00:00+00:00,107.11000061035156,107.5,105.13999938964844,106.81999969482422,265600
2025-08-05 00:00:00+00:00,107.37000274658203,109.19999694824219,107.13999938964844,108.44000244140625,292200
2025-08-06 00:00:00+00:00,108.79000091552734,109.1500015258789,106.93000030517578,108.5,242000
2025-08-07 00:00:00+00:00,109.7699966430664,112.83999633789062,107.76000213623047,109.08000183105469,803800
2025-08-08 00:00:00+00:00,110.91999816894531,110.93000030517578,108.05999755859375,110.25,365700
2025-08-11 00:00:00+00:00,110.45999908447266,112.2300033569336,109.94999694824219,111.55999755859375,391200
2025-08-12 00:00:00+00:00,112.11000061035156,113.98999786376953,111.08000183105469,113.56999969482422,323200
2025-08-13 00:00:00+00:00,113.9000015258789,116.77999877929688,113.5,116.55000305175781,298900
2025-08-14 00:00:00+00:00,117.3499984741211,117.3499984741211,112.76000213623047,112.87999725341797,303100
2025-08-15 00:00:00+00:00,113.44999694824219,113.51000213623047,110.5,112.62999725341797,366600
2025-08-18 00:00:00+00:00,112.41000366210938,113.30999755859375,111.6500015258789,112.94999694824219,165600
2025-08-19 00:00:00+00:00,112.70999908447266,114.4800033569336,112.69000244140625,113.2300033569336,131600
2025-08-20 00:00:00+00:00,113.08999633789062,115.55000305175781,112.16000366210938,112.80999755859375,193700
2025-08-21 00:00:00+00:00,112.55999755859375,113.51000213623047,111.55999755859375,111.79000091552734,201900
2025-08-22 00:00:00+00:00,112.79000091552734,117.16000366210938,112.73999786376953,116.33000183105469,195800
2025-08-25 00:00:00+00:00,116.25,116.56999969482422,115.02999877929688,115.19000244140625,146600
2025-08-26 00:00:00+00:00,115.33999633789062,116.37000274658203,115.0,115.58000183105469,178600
2025-08-27 00:00:00+00:00,115.0,116.45999908447266,114.66000366210938,116.44000244140625,364700
2025-08-28 00:00:00+00:00,116.9800033569336,117.0,115.0,115.0,194000
2025-08-29 00:00:00+00:00,115.44000244140625,115.44000244140625,112.33999633789062,112.88999938964844,170800
2025-09-02 00:00:00+00:00,111.0,112.77999877929688,110.5,112.4000015258789,147500
2025-09-03 00:00:00+00:00,112.18000030517578,113.63999938964844,111.5199966430664,112.87000274658203,224700
2025-09-04 00:00:00+00:00,113.38999938964844,116.72000122070312,112.83999633789062,116.70999908447266,181100
2025-09-05 00:00:00+00:00,117.38999938964844,118.72000122070312,115.48999786376953,116.93000030517578,115600
2025-09-08 00:00:00+00:00,117.19000244140625,117.83999633789062,114.30000305175781,115.55000305175781,275900
2025-09-09 00:00:00+00:00,114.52999877929688,115.27999877929688,112.4800033569336,113.62999725341797,229900
2025-09-10 00:00:00+00:00,113.66000366210938,116.4000015258789,113.66000366210938,115.41999816894531,356200
2025-09-11 00:00:00+00:00,115.91999816894531,119.94999694824219,115.5,119.54000091552734,221800
2025-09-12 00:00:00+00:00,118.94999694824219,118.98999786376953,117.0,117.25,195300
2025-09-15 00:00:00+00:00,117.58999633789062,118.41000366210938,115.08999633789062,115.27999877929688,192400
2025-09-16 00:00:00+00:00,115.0,116.33999633789062,112.01000213623047,114.44999694824219,432300
2025-09-17 00:00:00+00:00,115.12000274658203,116.06999969482422,112.54000091552734,113.3499984741211,366200
2025-09-18 00:00:00+00:00,113.58000183105469,117.8499984741211,113.01000213623047,116.62999725341797,284700
2025-09-19 00:00:00+00:00,116.86000061035156,116.87000274658203,113.77999877929688,113.91999816894531,666200
2025-09-22 00:00:00+00:00,113.73999786376953,114.79000091552734,113.26000213623047,114.55000305175781,146100
2025-09-23 00:00:00+00:00,114.55000305175781,115.5199966430664,112.94999694824219,113.26000213623047,157300
2025-09-24 00:00:00+00:00,113.23999786376953,113.51000213623047,111.0199966430664,111.47000122070312,153600
2025-09-25 00:00:00+00:00,110.81999969482422,111.55999755859375,109.58999633789062,110.63999938964844,157100
2025-09-26 00:00:00+00:00,110.91000366210938,114.0999984741211,110.29000091552734,110.87999725341797,133800
