"('date', '')","('open', 'AMAL')","('high', 'AMAL')","('low', 'AMAL')","('close', 'AMAL')","('volume', 'AMAL')"
2025-01-24 00:00:00+00:00,34.10360765265513,35.16903892357159,33.87671108864121,34.83362579345703,234500
2025-01-27 00:00:00+00:00,34.823755490752966,35.29727920338133,33.669542146827325,33.70899963378906,256700
2025-01-28 00:00:00+00:00,33.561031341552734,33.78792792420033,33.077640351924316,33.561031341552734,218500
2025-01-29 00:00:00+00:00,33.6399472189995,34.38969598419439,33.6399472189995,34.133201599121094,233900
2025-01-30 00:00:00+00:00,34.36009859954734,34.69550793285926,33.511700545746386,33.679405212402344,323500
2025-01-31 00:00:00+00:00,33.81751707852741,34.734970471854595,33.718867713683814,34.46861267089844,250000
2025-02-03 00:00:00+00:00,33.79778688162839,34.300908433116,33.14669128099838,33.31439971923828,190800
2025-02-04 00:00:00+00:00,33.09737045444736,34.01482396631363,33.09737045444736,33.7188720703125,198300
2025-02-05 00:00:00+00:00,33.94576742014405,34.28118056032835,33.61035427995974,34.221988677978516,110400
2025-02-06 00:00:00+00:00,34.2022546171353,35.20849393667689,34.2022546171353,35.13943862915039,143600
2025-02-07 00:00:00+00:00,35.04079413341167,35.04079413341167,34.2811818818518,34.823760986328125,142600
2025-02-10 00:00:00+00:00,34.942137815680766,35.1098462586074,34.517942519032424,34.77443313598633,206400
2025-02-11 00:00:00+00:00,34.63577025060952,36.11152723894121,34.61596095018549,35.78468322753906,222000
2025-02-12 00:00:00+00:00,35.21022664117167,36.15114767887209,35.05175600795545,36.05210494995117,407900
2025-02-13 00:00:00+00:00,35.992675588344405,36.69588875862905,35.19041591491122,35.98277282714844,605700
2025-02-14 00:00:00+00:00,36.02239129489866,36.90388448180197,36.00258199226466,36.339332580566406,273700
2025-02-18 00:00:00+00:00,36.26009694762786,36.81474227476568,35.68563854082034,36.05210494995117,326200
2025-02-19 00:00:00+00:00,35.854013889904294,36.16104860088242,35.24984345080348,35.78468322753906,258900
2025-02-20 00:00:00+00:00,35.55688324486319,35.6559259723802,34.52682225443956,34.942806243896484,232900
2025-02-21 00:00:00+00:00,34.42777536265816,34.497109805028096,31.852626693711194,32.20918655395508,638100
2025-02-24 00:00:00+00:00,32.37756248773371,32.71431307350031,31.69415855407715,31.69415855407715,327300
2025-02-25 00:00:00+00:00,31.85262922969047,34.04150615038883,31.595113964469654,31.605018615722656,284000
2025-02-26 00:00:00+00:00,31.545593222724857,32.228999059778104,31.545593222724857,32.17947769165039,193800
2025-02-27 00:00:00+00:00,32.30822995366228,32.83316699362223,32.011097990012786,32.06061935424805,248600
2025-02-28 00:00:00+00:00,32.08043033870663,32.5459394990647,31.704061149943975,32.13985824584961,279700
2025-03-03 00:00:00+00:00,32.01109848764696,32.49641693246814,30.981039360412648,31.268266677856445,311300
2025-03-04 00:00:00+00:00,30.802760172655496,31.139510752410185,29.832127037653866,30.396678924560547,472100
2025-03-05 00:00:00+00:00,31.070181755598785,31.297983075006144,29.653848692043184,30.02031135559082,305300
2025-03-06 00:00:00+00:00,29.62413324054173,29.72317786240322,29.119007369255257,29.584516525268555,221700
2025-03-07 00:00:00+00:00,29.44585300557754,29.70336826420358,28.346463192315962,29.208147048950195,156300
2025-03-10 00:00:00+00:00,28.67330977123961,28.91101573327562,27.70267473152708,28.059234619140625,273500
2025-03-11 00:00:00+00:00,28.455411460801137,29.38642790341053,28.108756221509644,29.069486618041992,273000
2025-03-12 00:00:00+00:00,29.594419173248617,29.594419173248617,28.584169323686233,28.762449264526367,314700
2025-03-13 00:00:00+00:00,28.86149334087712,29.069487244582582,28.059235458856893,28.098854064941406,218600
2025-03-14 00:00:00+00:00,28.52474157555399,28.95063212789695,28.376175587069454,28.861492156982422,258600
2025-03-17 00:00:00+00:00,28.742640341994278,29.505281481607053,28.722831039612867,29.416141510009766,604800
2025-03-18 00:00:00+00:00,29.227957683014743,29.376523676537857,28.940728458300164,29.089296340942383,305400
2025-03-19 00:00:00+00:00,29.03977327506689,29.307193198642313,28.663405963053382,29.099199295043945,272700
2025-03-20 00:00:00+00:00,28.81197114304832,29.534993681206693,28.81197114304832,29.059581756591797,150500
2025-03-21 00:00:00+00:00,28.85158771605862,29.08929556630848,28.455411114173938,28.871397018432617,656800
2025-03-24 00:00:00+00:00,29.000154597184018,29.44585255055332,28.970440644645134,29.277477264404297,169500
2025-03-25 00:00:00+00:00,29.247765895906387,29.505281156671586,29.079390605756796,29.1289119720459,113300
2025-03-26 00:00:00+00:00,29.227956529395342,29.792508415971934,29.148721210035806,29.307191848754883,209800
2025-03-27 00:00:00+00:00,29.24776631807315,29.44585367520781,28.85158782556571,29.14872169494629,149700
2025-03-28 00:00:00+00:00,29.069486452384794,29.079391103636002,28.25732394097638,28.42569923400879,155600
2025-03-31 00:00:00+00:00,28.069138483330605,28.653499665370454,27.82152787701267,28.4752197265625,187500
2025-04-01 00:00:00+00:00,28.42569923400879,28.65350054542938,27.950285419546127,28.42569923400879,205700
2025-04-02 00:00:00+00:00,27.989903907890405,28.742640397773265,27.989903907890405,28.693117141723633,169900
2025-04-03 00:00:00+00:00,27.405544321515396,27.742294925974285,26.811278437816235,26.860801696777344,328300
2025-04-04 00:00:00+00:00,25.761406660518517,26.29624456607614,25.32561148216565,26.157583236694336,266500
2025-04-07 00:00:00+00:00,25.345422099586557,27.375828338637536,24.790774864134416,25.94959259033203,483500
2025-04-08 00:00:00+00:00,26.7716585375811,26.979650533137512,25.196854983069333,25.622745513916016,299700
2025-04-09 00:00:00+00:00,25.385037842118543,27.42535054317618,24.978956609866646,26.98955535888672,487000
2025-04-10 00:00:00+00:00,26.375480151016976,26.59337868698102,24.9294351609088,25.989208221435547,373600
2025-04-11 00:00:00+00:00,25.820835360096932,26.246725932199222,24.998768170615456,25.741600036621094,188300
2025-04-14 00:00:00+00:00,26.108062410516055,26.137774473641525,25.186950671247228,25.820833206176758,177700
2025-04-15 00:00:00+00:00,25.830738217184717,26.41509939564254,25.583127612384587,26.018922805786133,294100
2025-04-16 00:00:00+00:00,25.642555195133646,26.395291706406358,25.61284312977862,26.276439666748047,182100
2025-04-17 00:00:00+00:00,26.29624719968099,26.642902446972425,26.226916528046527,26.464622497558594,144600
2025-04-21 00:00:00+00:00,26.345769774153762,27.702674884403926,25.820834591061313,26.068445205688477,203100
2025-04-22 00:00:00+00:00,26.33586652210281,27.306499729622587,26.33586652210281,27.227264404296875,241800
2025-04-23 00:00:00+00:00,27.979998539124324,29.297286890357277,27.64324796309915,27.841337203979492,208900
2025-04-24 00:00:00+00:00,26.345770056004326,27.484778517650717,26.345770056004326,27.445159912109375,215900
2025-04-25 00:00:00+00:00,27.237167383900722,27.732388609062554,27.237167383900722,27.69277000427246,127000
2025-04-28 00:00:00+00:00,27.69277032157427,28.128565533663323,27.653153605449305,27.979999542236328,165700
2025-04-29 00:00:00+00:00,27.880954099614073,28.49502923903289,27.583822125484367,28.485124588012695,197700
2025-04-30 00:00:00+00:00,27.960190274025155,28.33655946783043,27.445159739933242,27.890859603881836,185300
2025-05-01 00:00:00+00:00,27.89085967532916,28.48512553240991,27.643249058972106,28.25732421875,167500
2025-05-02 00:00:00+00:00,28.65350002320424,29.22795656147108,28.4455061289578,29.21805191040039,171800
2025-05-05 00:00:00+00:00,28.871398113171193,29.663753236103936,28.67331074927735,29.287384033203125,98500
2025-05-06 00:00:00+00:00,28.76990312388187,29.476463478789206,28.17281032068971,29.307287216186523,188400
2025-05-07 00:00:00+00:00,29.675491792584708,29.675491792584708,29.03859384392149,29.1679630279541,120500
2025-05-08 00:00:00+00:00,29.426704317618096,30.41190657801254,29.317236767094602,30.232778549194336,140600
2025-05-09 00:00:00+00:00,30.23277842557971,30.252681961612726,29.7849602534709,30.133264541625977,148200
2025-05-12 00:00:00+00:00,31.317495926161257,31.88473530472643,31.078659192183853,31.17817497253418,168200
2025-05-13 00:00:00+00:00,31.476720041740965,31.546382415833,31.178174602340395,31.46677017211914,124300
2025-05-14 00:00:00+00:00,31.367254585593823,31.397107990853858,30.720404864182857,30.760210037231445,130400
2025-05-15 00:00:00+00:00,30.70050210422331,31.088611567253963,29.76505678762808,30.77016258239746,109000
2025-05-16 00:00:00+00:00,30.650742873113124,30.77016218996411,29.90437736258499,30.471616744995117,147200
2025-05-19 00:00:00+00:00,30.133263673916836,30.382052172848464,29.834716336335514,30.34224510192871,124600
2025-05-20 00:00:00+00:00,30.272585068505737,30.999047040461516,30.272585068505737,30.95924186706543,227900
2025-05-21 00:00:00+00:00,30.680599348300408,30.829872076484442,30.103410074044607,30.192974090576172,317600
2025-05-22 00:00:00+00:00,30.013844349216363,30.322341556318744,29.4067998046326,29.486412048339844,265700
2025-05-23 00:00:00+00:00,28.879370448674525,29.566025363749638,28.879370448674525,29.42670440673828,140900
2025-05-27 00:00:00+00:00,29.66554125517688,30.40195501338603,28.849515250083112,30.38205337524414,154800
2025-05-28 00:00:00+00:00,30.372101233331087,30.650743144945164,29.765056671990706,29.8148136138916,168500
2025-05-29 00:00:00+00:00,29.95413615363896,30.750258604337375,29.53617139249588,30.153165817260742,115400
2025-05-30 00:00:00+00:00,29.954135668708467,30.23277757288913,29.76505587793901,30.07355308532715,171400
2025-06-02 00:00:00+00:00,29.993940715040885,30.32234145651558,29.42670324323056,29.97403907775879,118400
2025-06-03 00:00:00+00:00,29.854620950504682,30.192973473125523,29.45655971745242,30.013845443725586,204900
2025-06-04 00:00:00+00:00,30.06360178618667,30.1531657990995,29.526219606815314,29.566024780273438,98100
2025-06-05 00:00:00+00:00,29.65558906042624,29.924281101586047,29.426704091188924,29.765056610107422,168100
2025-06-06 00:00:00+00:00,30.22282894232507,30.441762147172145,30.14321669528016,30.43181037902832,93500
2025-06-09 00:00:00+00:00,30.64079342036937,30.690550362506247,29.964088377916063,30.5014705657959,106100
2025-06-10 00:00:00+00:00,30.63084207840662,31.158272505574686,30.53132629464289,31.118467330932617,134800
2025-06-11 00:00:00+00:00,31.16822430420143,31.357304103726605,30.64079387651826,30.849775314331055,216600
2025-06-12 00:00:00+00:00,30.650744097965756,30.849775667969137,30.302441697618427,30.829872131347656,130500
2025-06-13 00:00:00+00:00,30.30244037479139,30.591034050781687,29.854620310885846,30.103408813476562,165500
2025-06-16 00:00:00+00:00,30.49151922047446,30.551229829593332,29.735201921253346,29.944185256958008,199400
2025-06-17 00:00:00+00:00,29.705347434164395,29.974039471107623,29.38689845620455,29.416751861572266,135100
2025-06-18 00:00:00+00:00,29.416751903543805,29.974039513874295,29.416751903543805,29.735200881958008,191500
2025-06-20 00:00:00+00:00,29.983989164604644,30.2128760270105,29.645638551090087,29.8546199798584,295100
2025-06-23 00:00:00+00:00,29.725251827390338,30.660695252608626,29.665541218720985,30.65074348449707,120400
2025-06-24 00:00:00+00:00,30.909483184279747,31.377206786266406,30.720405288005566,30.79006576538086,152700
2025-06-25 00:00:00+00:00,30.750258581797894,30.750258581797894,30.292488647508254,30.421857833862305,142300
2025-06-26 00:00:00+00:00,30.481567296581293,31.337400375189713,30.352198107029313,31.287643432617188,170900
2025-06-27 00:00:00+00:00,31.237883589155366,31.50657562587524,31.158271344731585,31.39710807800293,949100
2025-06-30 00:00:00+00:00,31.63594818598479,31.665801592721095,30.97914476620032,31.04880714416504,230400
2025-07-01 00:00:00+00:00,30.999047982261477,32.262892171148685,30.999047982261477,31.974300384521484,161700
2025-07-02 00:00:00+00:00,32.22308754451073,32.71071087805091,31.98424891446262,32.6908073425293,173100
2025-07-03 00:00:00+00:00,32.83013275180142,33.36751303685339,32.39226255393742,33.188385009765625,121600
2025-07-07 00:00:00+00:00,32.99930827940543,33.32771093941304,32.730616229275064,32.90974426269531,181000
2025-07-08 00:00:00+00:00,32.999308400020155,33.387417875112114,32.91969804943765,33.00925827026367,148800
2025-07-09 00:00:00+00:00,33.168486563851616,33.25804678467764,32.6609558685687,33.00925827026367,103700
2025-07-10 00:00:00+00:00,32.9196967653453,33.41727377476434,32.9196967653453,33.188385009765625,104800
2025-07-11 00:00:00+00:00,33.02915915552612,33.02915915552612,32.44201815679381,32.46192169189453,154800
2025-07-14 00:00:00+00:00,32.47187737814631,33.417274475097656,32.47187737814631,33.417274475097656,146600
2025-07-15 00:00:00+00:00,33.41727372085535,33.41727372085535,32.28279495239258,32.28279495239258,167800
2025-07-16 00:00:00+00:00,32.61119658166328,32.77042106759875,32.053908982783554,32.660953521728516,142700
2025-07-17 00:00:00+00:00,32.59129275905727,32.98935586849205,32.123569174903075,32.730613708496094,179400
2025-07-18 00:00:00+00:00,32.909741875277966,33.09881976518882,32.29274746948518,32.83013153076172,188700
2025-07-21 00:00:00+00:00,32.939598083496094,33.39737183921837,32.780373584700534,32.939598083496094,163200
2025-07-22 00:00:00+00:00,32.899793296476346,33.03911425200381,32.6111977193344,32.651004791259766,191200
2025-07-23 00:00:00+00:00,32.96945316931339,33.088870586687094,32.41216556121735,33.059017181396484,171200
2025-07-24 00:00:00+00:00,33.198339604946156,33.198339604946156,30.32234311930243,30.362150192260742,271200
2025-07-25 00:00:00+00:00,30.352197832284915,30.352197832284915,29.83471728254978,29.914329528808594,290200
2025-07-28 00:00:00+00:00,29.90437672083012,29.90437672083012,29.148061356725282,29.705347061157227,289900
2025-07-29 00:00:00+00:00,29.85461986180187,29.92428033778251,29.396849935011602,29.486412048339844,203900
2025-07-30 00:00:00+00:00,29.60583168407483,30.123312222837626,29.00873890074127,29.148061752319336,198000
2025-07-31 00:00:00+00:00,28.889321078349067,29.645638340232097,28.73009659143744,28.84951400756836,234900
2025-08-01 00:00:00+00:00,28.54101769054099,28.710193950417917,28.043440678915395,28.371841430664062,253100
2025-08-04 00:00:00+00:00,28.411647469940608,28.769903536616606,28.202666029783426,28.75,122300
2025-08-05 00:00:00+00:00,27.100000381469727,27.549999237060547,26.8700008392334,27.540000915527344,372800
2025-08-06 00:00:00+00:00,27.479999542236328,27.790000915527344,27.270000457763672,27.530000686645508,141400
2025-08-07 00:00:00+00:00,27.780000686645508,27.829999923706055,27.329999923706055,27.520000457763672,172600
2025-08-08 00:00:00+00:00,27.84000015258789,28.139999389648438,27.3799991607666,27.889999389648438,142800
2025-08-11 00:00:00+00:00,27.950000762939453,28.299999237060547,27.81999969482422,28.219999313354492,152900
2025-08-12 00:00:00+00:00,28.469999313354492,29.309999465942383,28.469999313354492,29.260000228881836,159900
2025-08-13 00:00:00+00:00,29.520000457763672,29.829999923706055,29.239999771118164,29.729999542236328,172000
2025-08-14 00:00:00+00:00,29.34000015258789,29.530000686645508,29.209999084472656,29.450000762939453,120000
2025-08-15 00:00:00+00:00,29.549999237060547,29.549999237060547,28.770000457763672,28.809999465942383,151300
2025-08-18 00:00:00+00:00,28.780000686645508,28.90999984741211,28.59000015258789,28.8799991607666,105400
2025-08-19 00:00:00+00:00,28.90999984741211,29.09000015258789,28.3700008392334,28.420000076293945,97800
2025-08-20 00:00:00+00:00,28.489999771118164,28.59000015258789,28.260000228881836,28.469999313354492,119900
2025-08-21 00:00:00+00:00,28.270000457763672,28.579999923706055,28.15999984741211,28.3700008392334,110600
2025-08-22 00:00:00+00:00,28.520000457763672,30.139999389648438,28.510000228881836,30.040000915527344,200600
2025-08-25 00:00:00+00:00,29.780000686645508,29.8799991607666,29.049999237060547,29.389999389648438,146600
2025-08-26 00:00:00+00:00,29.59000015258789,29.90999984741211,29.299999237060547,29.690000534057617,153700
2025-08-27 00:00:00+00:00,29.510000228881836,29.8700008392334,29.43000030517578,29.65999984741211,172400
2025-08-28 00:00:00+00:00,29.899999618530273,29.899999618530273,28.989999771118164,29.110000610351562,167900
2025-08-29 00:00:00+00:00,29.15999984741211,29.350000381469727,28.850000381469727,28.889999389648438,161600
2025-09-02 00:00:00+00:00,28.559999465942383,28.84000015258789,28.34000015258789,28.440000534057617,219600
2025-09-03 00:00:00+00:00,28.299999237060547,28.729999542236328,28.200000762939453,28.65999984741211,311900
2025-09-04 00:00:00+00:00,28.829999923706055,29.09000015258789,28.489999771118164,29.06999969482422,162700
2025-09-05 00:00:00+00:00,29.170000076293945,29.579999923706055,28.65999984741211,28.8700008392334,124100
2025-09-08 00:00:00+00:00,28.850000381469727,29.030000686645508,28.469999313354492,28.93000030517578,146800
2025-09-09 00:00:00+00:00,28.8700008392334,29.190000534057617,28.700000762939453,28.75,128000
2025-09-10 00:00:00+00:00,28.850000381469727,29.010000228881836,28.3799991607666,28.459999084472656,120200
2025-09-11 00:00:00+00:00,28.530000686645508,28.989999771118164,28.31999969482422,28.8799991607666,176500
2025-09-12 00:00:00+00:00,28.90999984741211,28.90999984741211,28.43000030517578,28.520000457763672,116400
2025-09-15 00:00:00+00:00,28.610000610351562,28.610000610351562,28.06999969482422,28.190000534057617,131000
2025-09-16 00:00:00+00:00,28.059999465942383,28.059999465942383,27.40999984741211,27.579999923706055,221300
2025-09-17 00:00:00+00:00,27.709999084472656,28.579999923706055,27.469999313354492,27.799999237060547,149000
2025-09-18 00:00:00+00:00,27.959999084472656,28.75,27.719999313354492,28.729999542236328,127300
2025-09-19 00:00:00+00:00,28.68000030517578,28.700000762939453,28.020000457763672,28.09000015258789,296000
2025-09-22 00:00:00+00:00,27.940000534057617,28.110000610351562,26.479999542236328,28.0,112600
2025-09-23 00:00:00+00:00,28.139999389648438,28.329999923706055,27.700000762939453,27.719999313354492,107500
2025-09-24 00:00:00+00:00,27.850000381469727,28.0,27.479999542236328,27.600000381469727,134300
2025-09-25 00:00:00+00:00,27.399999618530273,27.559999465942383,27.209999084472656,27.420000076293945,132800
2025-09-26 00:00:00+00:00,27.540000915527344,27.790000915527344,27.389999389648438,27.690000534057617,84500
