"('date', '')","('open', 'ASH')","('high', 'ASH')","('low', 'ASH')","('close', 'ASH')","('volume', 'ASH')"
2025-01-27 00:00:00+00:00,69.51312248114009,70.27603441181725,68.46656246762548,69.58158874511719,504300
2025-01-28 00:00:00+00:00,69.05341297234698,70.18800523382465,69.03385438195647,69.60115051269531,583200
2025-01-29 00:00:00+00:00,68.36875510830066,70.71618161760644,62.529534184916336,62.76427459716797,1713500
2025-01-30 00:00:00+00:00,62.78384336484587,63.4685060394489,61.46341449711489,62.34370040893555,1787900
2025-01-31 00:00:00+00:00,62.54909673389672,64.06514131653496,61.932896620028465,62.09917449951172,1044200
2025-02-03 00:00:00+00:00,60.74940505688784,60.86677526535386,59.272481364902845,59.556129455566406,897400
2025-02-04 00:00:00+00:00,61.32647754429598,63.74236651735357,60.38750846008417,63.02836227416992,933700
2025-02-05 00:00:00+00:00,62.920777480457666,63.732597145212495,62.64691240373644,62.88165283203125,826100
2025-02-06 00:00:00+00:00,63.03813496684088,64.03579470367195,62.90120244802291,63.72280502319336,729700
2025-02-07 00:00:00+00:00,63.7228127632783,64.114051776964,62.011148607883904,62.06983184814453,750200
2025-02-10 00:00:00+00:00,62.37304226051333,63.39025697989928,62.157860429906805,62.59800338745117,728900
2025-02-11 00:00:00+00:00,62.26544960888757,64.39769060717214,62.050267784281566,63.18485641479492,869900
2025-02-12 00:00:00+00:00,62.402380001168574,63.243544947506216,62.23610585595094,62.666465759277344,600700
2025-02-13 00:00:00+00:00,63.126173973525894,64.1922926205685,62.79361820522612,63.55653762817383,748000
2025-02-14 00:00:00+00:00,64.04558676572198,64.4857260008386,63.34135801972444,63.47829055786133,528400
2025-02-18 00:00:00+00:00,63.71302812707434,65.91373912844254,63.64456186107786,65.68878173828125,642300
2025-02-19 00:00:00+00:00,64.5346340267022,65.16061347936821,63.73259738658239,64.58353424072266,782800
2025-02-20 00:00:00+00:00,64.47593358296669,65.02367111800592,63.820612608428526,63.99666976928711,651700
2025-02-21 00:00:00+00:00,64.36834980090052,64.94542901620237,63.27288953417982,63.55653762817383,612100
2025-02-24 00:00:00+00:00,63.576091993139556,64.08469744568899,63.19463603816175,63.37069320678711,603100
2025-02-25 00:00:00+00:00,63.673905150362884,64.19229367254039,62.84252690938405,63.057708740234375,496800
2025-02-26 00:00:00+00:00,63.22398366911136,63.23376669670515,61.27757906470972,61.31669998168945,478600
2025-02-27 00:00:00+00:00,61.23845186896861,61.31669743080473,60.05495929631842,60.152767181396484,837900
2025-02-28 00:00:00+00:00,60.18722799815714,60.59090465224235,59.57678719959677,59.88200759887695,909300
2025-03-03 00:00:00+00:00,60.521984686496545,61.02411759674571,57.44025582768229,57.519020080566406,700600
2025-03-04 00:00:00+00:00,57.0267310194204,57.26303128866788,55.58924866943886,55.727088928222656,1527600
2025-03-05 00:00:00+00:00,55.86493283395055,58.58236526773886,55.86493283395055,58.503597259521484,902400
2025-03-06 00:00:00+00:00,57.971926128019355,58.79897140502293,57.381177355379535,58.7202033996582,674100
2025-03-07 00:00:00+00:00,58.1688443378997,58.582365112347965,56.662438109593744,57.469791412353516,1158600
2025-03-10 00:00:00+00:00,57.09565726043847,58.31653139363841,56.278456041266374,56.475372314453125,894500
2025-03-11 00:00:00+00:00,56.62305723703253,57.164577932375074,55.215114696738574,56.38676071166992,991200
2025-03-12 00:00:00+00:00,56.53444230659368,56.75105057402389,55.451408481173374,55.864933013916016,590100
2025-03-13 00:00:00+00:00,55.746781415913844,56.72151487073553,54.43729519019575,55.08711624145508,484500
2025-03-14 00:00:00+00:00,55.81570009187772,56.18984061342151,55.33325919449983,56.179996490478516,639500
2025-03-17 00:00:00+00:00,56.05199818826703,56.82981532595361,55.89446593621729,56.39659881591797,650300
2025-03-18 00:00:00+00:00,56.4359837722052,56.4359837722052,54.98865359986721,55.46125411987305,840800
2025-03-19 00:00:00+00:00,55.49079398097357,55.697554374984726,54.01392758512452,55.11665344238281,798400
2025-03-20 00:00:00+00:00,54.63420979358319,55.2741829462931,54.23053314911946,55.00834655761719,674200
2025-03-21 00:00:00+00:00,54.3683767308072,55.57940673828125,54.08284832299981,55.57940673828125,2582300
2025-03-24 00:00:00+00:00,56.219377293027776,57.085806599309805,55.90431277362801,56.3670654296875,718100
2025-03-25 00:00:00+00:00,56.55413486655256,56.64274699902394,55.687709300016174,56.052001953125,710900
2025-03-26 00:00:00+00:00,58.099920161457234,59.89185477600516,56.86919821149033,58.798973083496094,967500
2025-03-27 00:00:00+00:00,58.33622149543283,58.90727829347777,57.4993320564943,58.82851028442383,655000
2025-03-28 00:00:00+00:00,58.720203260729946,58.96634764311454,57.25318484500229,58.099918365478516,724300
2025-03-31 00:00:00+00:00,57.59778933503568,58.73989919554707,56.770744004605675,58.375606536865234,709100
2025-04-01 00:00:00+00:00,58.237763252775906,58.237763252775906,56.22922416082087,56.88888931274414,771300
2025-04-02 00:00:00+00:00,56.18983963846926,57.09565292398498,55.7467789964162,56.977500915527344,542100
2025-04-03 00:00:00+00:00,54.870507550098765,55.41202446266948,52.16291923137981,52.26137924194336,699400
2025-04-04 00:00:00+00:00,49.790086236845234,50.97158004407479,46.560673085501016,48.42152404785156,1426700
2025-04-07 00:00:00+00:00,46.9840405741247,49.937773141533405,45.497326411911146,47.97846221923828,982200
2025-04-08 00:00:00+00:00,50.04607974955227,50.04607974955227,45.08380788903472,45.81239318847656,745100
2025-04-09 00:00:00+00:00,44.867199380025,51.15864942552846,44.512750855343334,50.95188903808594,1284400
2025-04-10 00:00:00+00:00,49.504556608450805,49.51440448695613,46.294835539041266,47.84062194824219,719000
2025-04-11 00:00:00+00:00,47.820931340621755,49.79008644216966,46.92496591965207,49.73101043701172,758100
2025-04-14 00:00:00+00:00,50.55805520331525,50.577747204829464,48.84489238609637,49.88854217529297,427400
2025-04-15 00:00:00+00:00,49.44548798481461,50.361145447930845,49.28795571997018,49.58332824707031,514400
2025-04-16 00:00:00+00:00,49.691629479446725,49.96730998784763,48.2442992986115,48.78581619262695,587700
2025-04-17 00:00:00+00:00,49.14026434476499,50.19376200081049,48.963040088994234,49.701473236083984,404300
2025-04-21 00:00:00+00:00,49.100882443962405,49.65224723616896,48.441217273806956,49.484867095947266,586400
2025-04-22 00:00:00+00:00,50.32176050278397,50.79435728848955,49.54394331645243,50.656517028808594,501600
2025-04-23 00:00:00+00:00,52.10384299392133,52.97027230371042,50.764820658985,51.020809173583984,455300
2025-04-24 00:00:00+00:00,51.207877288597096,52.77335576062507,50.65651625826016,52.5567512512207,433400
2025-04-25 00:00:00+00:00,51.85769771350373,52.379526368567674,51.296488810929446,52.300758361816406,369500
2025-04-28 00:00:00+00:00,52.44844819174382,53.37394976579292,51.76909101295022,52.58628845214844,435500
2025-04-29 00:00:00+00:00,52.556752331880546,53.10811337355444,52.320452059830735,52.655208587646484,606600
2025-04-30 00:00:00+00:00,52.28106817973855,53.6200942941918,51.6312471248851,53.55117416381836,911100
2025-05-01 00:00:00+00:00,48.49044631492299,50.21345709768676,47.870161381485715,48.27383804321289,1455500
2025-05-02 00:00:00+00:00,49.32733639462966,49.4947165401445,48.165534522934244,48.66767120361328,963800
2025-05-05 00:00:00+00:00,48.37229544663195,49.09103659797051,48.116303183715885,48.92365646362305,730000
2025-05-06 00:00:00+00:00,47.8701607203678,48.854738296920864,47.1514195401879,47.39756393432617,797000
2025-05-07 00:00:00+00:00,48.09661258900549,48.12615246996917,47.141574904127786,47.62401580810547,751700
2025-05-08 00:00:00+00:00,47.771702119258,49.34702466204149,47.771702119258,49.219032287597656,553700
2025-05-09 00:00:00+00:00,49.46517775885245,49.65224614121929,48.854736973700135,49.31748962402344,581900
2025-05-12 00:00:00+00:00,52.153075025012086,52.832432195422044,51.36540996522242,51.985694885253906,584100
2025-05-13 00:00:00+00:00,52.06446446966078,52.14322872450486,51.06019486830679,51.37525939941406,602300
2025-05-14 00:00:00+00:00,51.13895964290379,51.43433593020122,50.61713471217856,51.07988739013672,896500
2025-05-15 00:00:00+00:00,50.695897248023066,50.9518857460506,50.311908867184115,50.86327362060547,544500
2025-05-16 00:00:00+00:00,50.86327810497081,52.01523583731991,50.5186774511164,51.946311950683594,506700
2025-05-19 00:00:00+00:00,51.129116664113035,51.61155759988444,50.89281638015773,51.52294921875,396100
2025-05-20 00:00:00+00:00,51.513098462397295,51.513098462397295,50.30206849493742,50.58759689331055,408900
2025-05-21 00:00:00+00:00,50.134689181673046,50.17407318676064,48.70705467796972,48.756282806396484,434100
2025-05-22 00:00:00+00:00,48.65782017737235,49.514405340574754,48.27383553807863,49.26826095581055,424800
2025-05-23 00:00:00+00:00,48.13599998604515,48.844897085296424,48.057235728275906,48.539676666259766,507300
2025-05-27 00:00:00+00:00,49.46517841987993,50.02638733034543,48.92365775551381,49.987003326416016,514400
2025-05-28 00:00:00+00:00,50.016541486982945,50.20361363532839,48.943351749354825,49.012271881103516,472700
2025-05-29 00:00:00+00:00,49.593172405015906,50.174073336259625,49.00242735040368,50.13468933105469,604200
2025-05-30 00:00:00+00:00,49.85178115911132,49.85178115911132,48.83925948713522,49.1469841003418,592500
2025-06-02 00:00:00+00:00,49.03779534303924,49.44478902698761,47.81681050446665,47.99549102783203,471400
2025-06-03 00:00:00+00:00,47.856517753987944,49.61354036216335,47.46937788530526,49.38522720336914,477100
2025-06-04 00:00:00+00:00,49.62346741742186,49.62346741742186,49.27603139837722,49.4547119140625,557600
2025-06-05 00:00:00+00:00,49.60361461590277,49.76244132344236,48.99808661005577,49.19662094116211,469200
2025-06-06 00:00:00+00:00,49.94112024137668,50.24884484733312,49.47456514624624,49.7624397277832,491300
2025-06-09 00:00:00+00:00,50.358040098578066,51.8271880774138,50.268699839682036,51.44004821777344,710100
2025-06-10 00:00:00+00:00,51.777553539746926,53.782742998300215,51.31099845079192,52.631248474121094,625600
2025-06-11 00:00:00+00:00,52.77022417679191,53.226850491284324,51.87682157302203,52.88934326171875,601900
2025-06-12 00:00:00+00:00,52.10513643490828,52.174622880566254,51.06283217658407,51.29114532470703,442800
2025-06-13 00:00:00+00:00,50.129726053351455,50.933788369112186,49.0179391298776,49.22639846801758,460100
2025-06-16 00:00:00+00:00,49.85178206514918,50.08009522277457,49.315740501997,49.83192825317383,463800
2025-06-17 00:00:00+00:00,49.365372044188426,49.841852160851445,48.739990234375,48.739990234375,544300
2025-06-18 00:00:00+00:00,48.541460798677164,49.38522698115159,48.28336502956508,48.303218841552734,565500
2025-06-20 00:00:00+00:00,48.422337436094615,48.571239131129516,47.90614968982836,48.43226623535156,1319000
2025-06-23 00:00:00+00:00,48.144391368882914,49.80214488292459,48.064976122191695,49.64331817626953,631800
2025-06-24 00:00:00+00:00,50.199212760698764,51.04297891664441,49.98082462242832,50.308406829833984,690300
2025-06-25 00:00:00+00:00,50.22899026171071,50.268697883391965,49.42493174966504,49.573829650878906,567700
2025-06-26 00:00:00+00:00,50.08009474502792,50.9337897181869,49.9212680374677,50.635986328125,457500
2025-06-27 00:00:00+00:00,50.87422890636092,51.499610731737434,49.93119366197069,50.32826232910156,513400
2025-06-30 00:00:00+00:00,50.41760153549317,50.69554732463567,49.45471249921042,49.911338806152344,483100
2025-07-01 00:00:00+00:00,49.82199859100178,53.405530175853,49.63339306059338,52.11506271362305,530900
2025-07-02 00:00:00+00:00,52.571688922116195,53.45516271105719,51.52938842714903,53.05809783935547,565500
2025-07-03 00:00:00+00:00,53.21692483780259,53.55443206330367,52.60147182191027,53.28641128540039,320600
2025-07-07 00:00:00+00:00,52.53197930023802,53.31618778809857,51.956233932821384,52.04557418823242,521200
2025-07-08 00:00:00+00:00,52.42278907705548,54.36841710062333,52.35330263240857,53.574283599853516,611800
2025-07-09 00:00:00+00:00,53.73311030000748,54.17981157754276,52.56176196634929,53.574283599853516,545100
2025-07-10 00:00:00+00:00,53.7529642745063,55.033502891702774,53.345970617452316,54.07061767578125,526000
2025-07-11 00:00:00+00:00,53.35589871685633,53.484946601943584,52.561765167718384,53.028316497802734,312000
2025-07-14 00:00:00+00:00,52.52205512585264,52.83970853088541,51.807333071165274,52.05550003051758,288100
2025-07-15 00:00:00+00:00,52.363230518055445,52.41286315456593,50.645915545045945,50.68562316894531,332900
2025-07-16 00:00:00+00:00,50.864302485199744,51.211734719272734,49.7822943732944,50.536720275878906,423400
2025-07-17 00:00:00+00:00,50.45730761320208,52.36322802904733,50.34811354603292,52.00586700439453,419400
2025-07-18 00:00:00+00:00,52.353303761926554,52.353303761926554,50.26869901736249,50.665767669677734,385500
2025-07-21 00:00:00+00:00,51.251440492606555,51.380484582475226,50.64591251788037,50.78488540649414,431800
2025-07-22 00:00:00+00:00,50.7253272258884,51.9959446890811,50.59628312774752,51.76763153076172,482000
2025-07-23 00:00:00+00:00,52.63124821725384,52.87941517200132,51.995941418976635,52.313594818115234,457300
2025-07-24 00:00:00+00:00,51.88674752259684,51.95623396721507,50.209140266242585,50.33818435668945,412100
2025-07-25 00:00:00+00:00,50.53671923184481,50.92385908087893,50.05031032746396,50.884151458740234,412800
2025-07-28 00:00:00+00:00,50.745179175736425,51.102540205810115,50.08009353722051,50.5764274597168,510200
2025-07-29 00:00:00+00:00,50.59628126009555,50.69554652988244,49.573830804999474,49.81207275390625,672100
2025-07-30 00:00:00+00:00,50.12972552108096,54.14010447158197,49.633391605030646,52.5915412902832,1368700
2025-07-31 00:00:00+00:00,51.96616199198937,52.39300948323458,51.15217463350487,51.18195724487305,980800
2025-08-01 00:00:00+00:00,50.37789337233742,50.65583915850102,49.55397723945628,50.12972640991211,809400
2025-08-04 00:00:00+00:00,50.3282597365201,50.8643012735152,49.96097369971705,50.3878173828125,724600
2025-08-05 00:00:00+00:00,50.96356877231029,51.88675019751928,50.53672128380603,51.717994689941406,824200
2025-08-06 00:00:00+00:00,52.10513690910776,52.25403481398968,51.11246906298569,51.251441955566406,768700
2025-08-07 00:00:00+00:00,52.1547685095023,52.661027434822145,51.66835960839109,52.36322784423828,705100
2025-08-08 00:00:00+00:00,52.45256934416804,52.760297740882244,51.54924175215954,51.6584358215332,595600
2025-08-11 00:00:00+00:00,51.85697039192767,52.1547699909706,50.78488729130028,51.211734771728516,883300
2025-08-12 00:00:00+00:00,51.559167442341035,52.88934253026477,51.39041572325578,52.70073699951172,567700
2025-08-13 00:00:00+00:00,52.94890217554548,54.50739036487951,52.7702216633022,54.47761154174805,380900
2025-08-14 00:00:00+00:00,53.44523650396095,53.84230515351436,53.07795046449678,53.67354965209961,393400
2025-08-15 00:00:00+00:00,54.18973792130846,54.3287108140175,53.216923885617874,53.455162048339844,320100
2025-08-18 00:00:00+00:00,53.306263894641496,53.822451627100804,53.068021946303624,53.137508392333984,482100
2025-08-19 00:00:00+00:00,53.584208957876974,54.21951576259457,53.107728854338774,53.7132568359375,329900
2025-08-20 00:00:00+00:00,53.524647961835264,54.18973738182813,53.41545768059899,53.67354965209961,391200
2025-08-21 00:00:00+00:00,53.187144625625734,53.713257368487376,53.058096746285734,53.494869232177734,321900
2025-08-22 00:00:00+00:00,53.95149539311799,56.45301879522864,53.673549610681455,56.145294189453125,386000
2025-08-25 00:00:00+00:00,55.857420187073295,56.363679122719915,55.51991296773311,55.83756637573242,525700
2025-08-26 00:00:00+00:00,55.71844907903168,56.37360972735544,55.48020712203783,55.678741455078125,495900
2025-08-27 00:00:00+00:00,55.31145348764282,56.3736077779423,55.12284417374935,56.105587005615234,378500
2025-08-28 00:00:00+00:00,56.38353188156918,56.38353188156918,55.61917719948649,56.18499755859375,412600
2025-08-29 00:00:00+00:00,56.33000183105469,57.0099983215332,55.91999816894531,56.150001525878906,327100
2025-09-02 00:00:00+00:00,55.66999816894531,55.720001220703125,54.41999816894531,54.869998931884766,501800
2025-09-03 00:00:00+00:00,54.41999816894531,54.93000030517578,53.630001068115234,54.15999984741211,499900
2025-09-04 00:00:00+00:00,54.13999938964844,54.439998626708984,53.36000061035156,54.2400016784668,397400
2025-09-05 00:00:00+00:00,54.4900016784668,55.7400016784668,54.470001220703125,54.90999984741211,483100
2025-09-08 00:00:00+00:00,54.38999938964844,55.029998779296875,53.369998931884766,54.58000183105469,354900
2025-09-09 00:00:00+00:00,54.380001068115234,54.5,52.4900016784668,53.31999969482422,585300
2025-09-10 00:00:00+00:00,53.060001373291016,53.45000076293945,52.779998779296875,53.040000915527344,345100
2025-09-11 00:00:00+00:00,53.04999923706055,54.75,52.81999969482422,54.689998626708984,452100
2025-09-12 00:00:00+00:00,54.36000061035156,54.5,52.7599983215332,52.77000045776367,344500
2025-09-15 00:00:00+00:00,52.95000076293945,53.220001220703125,51.689998626708984,51.689998626708984,410100
2025-09-16 00:00:00+00:00,52.13999938964844,52.13999938964844,51.150001525878906,51.2599983215332,448600
2025-09-17 00:00:00+00:00,51.560001373291016,53.31999969482422,50.75,51.099998474121094,728900
2025-09-18 00:00:00+00:00,51.77000045776367,52.029998779296875,50.880001068115234,51.79999923706055,618500
2025-09-19 00:00:00+00:00,51.81999969482422,51.93000030517578,49.63999938964844,49.7400016784668,1306300
2025-09-22 00:00:00+00:00,49.7599983215332,50.27000045776367,49.40999984741211,49.849998474121094,750500
2025-09-23 00:00:00+00:00,50.06999969482422,50.31999969482422,49.25,49.369998931884766,798600
2025-09-24 00:00:00+00:00,49.52000045776367,50.0,49.119998931884766,49.29999923706055,481400
2025-09-25 00:00:00+00:00,49.04999923706055,49.43000030517578,47.81999969482422,47.88999938964844,695400
2025-09-26 00:00:00+00:00,48.25,49.15999984741211,48.2400016784668,48.790000915527344,795900
