"('date', '')","('open', 'ATOM')","('high', 'ATOM')","('low', 'ATOM')","('close', 'ATOM')","('volume', 'ATOM')"
2025-01-28 00:00:00+00:00,9.130000114440918,9.201000213623047,7.980000019073486,8.649999618530273,689300
2025-01-29 00:00:00+00:00,8.760000228881836,9.3100004196167,8.609999656677246,8.819999694824219,428000
2025-01-30 00:00:00+00:00,8.75,9.149999618530273,7.880000114440918,8.369999885559082,836600
2025-01-31 00:00:00+00:00,8.539999961853027,9.600000381469727,8.300000190734863,8.760000228881836,603900
2025-02-03 00:00:00+00:00,8.170000076293945,8.800000190734863,7.869999885559082,8.279999732971191,551000
2025-02-04 00:00:00+00:00,8.279999732971191,9.25,8.218000411987305,9.050000190734863,586000
2025-02-05 00:00:00+00:00,8.819999694824219,9.529999732971191,8.619999885559082,9.260000228881836,442000
2025-02-06 00:00:00+00:00,10.010000228881836,10.680000305175781,9.510000228881836,9.859999656677246,613800
2025-02-07 00:00:00+00:00,9.899999618530273,10.029999732971191,8.90999984741211,9.020000457763672,553500
2025-02-10 00:00:00+00:00,9.180000305175781,9.270000457763672,8.529999732971191,8.569999694824219,555900
2025-02-11 00:00:00+00:00,8.489999771118164,9.050000190734863,8.449999809265137,8.649999618530273,1125900
2025-02-12 00:00:00+00:00,5.03000020980835,5.53000020980835,4.510000228881836,5.320000171661377,4286300
2025-02-13 00:00:00+00:00,5.269999980926514,6.650000095367432,5.0,6.650000095367432,1964600
2025-02-14 00:00:00+00:00,6.260000228881836,6.723999977111816,5.90500020980835,6.110000133514404,848800
2025-02-18 00:00:00+00:00,6.25,6.320000171661377,5.820000171661377,5.880000114440918,719600
2025-02-19 00:00:00+00:00,5.800000190734863,6.550000190734863,5.769999980926514,6.320000171661377,859400
2025-02-20 00:00:00+00:00,6.289999961853027,6.690000057220459,6.159999847412109,6.400000095367432,565500
2025-02-21 00:00:00+00:00,6.53000020980835,6.96999979019165,6.03000020980835,6.119999885559082,673000
2025-02-24 00:00:00+00:00,6.099999904632568,6.329999923706055,5.639999866485596,5.670000076293945,613800
2025-02-25 00:00:00+00:00,5.550000190734863,5.590000152587891,5.150000095367432,5.349999904632568,773300
2025-02-26 00:00:00+00:00,5.510000228881836,5.849999904632568,5.5,5.610000133514404,588500
2025-02-27 00:00:00+00:00,5.690000057220459,5.690000057220459,5.199999809265137,5.199999809265137,412600
2025-02-28 00:00:00+00:00,5.159999847412109,5.900000095367432,5.070000171661377,5.869999885559082,1030100
2025-03-03 00:00:00+00:00,5.909999847412109,6.190000057220459,5.2220001220703125,5.315000057220459,523700
2025-03-04 00:00:00+00:00,5.130000114440918,5.769999980926514,5.110000133514404,5.59499979019165,607500
2025-03-05 00:00:00+00:00,5.670000076293945,6.059999942779541,5.53000020980835,6.010000228881836,527800
2025-03-06 00:00:00+00:00,5.820000171661377,6.329999923706055,5.739999771118164,6.0,411500
2025-03-07 00:00:00+00:00,6.0,6.139999866485596,5.579999923706055,6.059999942779541,428200
2025-03-10 00:00:00+00:00,5.980000019073486,6.105000019073486,5.514999866485596,5.610000133514404,334400
2025-03-11 00:00:00+00:00,5.559999942779541,5.940000057220459,5.389999866485596,5.46999979019165,357600
2025-03-12 00:00:00+00:00,5.690000057220459,6.039999961853027,5.659999847412109,5.820000171661377,403400
2025-03-13 00:00:00+00:00,5.849999904632568,5.940000057220459,5.400000095367432,5.429999828338623,376300
2025-03-14 00:00:00+00:00,5.579999923706055,5.900000095367432,5.480000019073486,5.900000095367432,532600
2025-03-17 00:00:00+00:00,5.929999828338623,6.190000057220459,5.800000190734863,6.110000133514404,353100
2025-03-18 00:00:00+00:00,6.059999942779541,6.079999923706055,5.869999885559082,5.980000019073486,228500
2025-03-19 00:00:00+00:00,6.03000020980835,6.139999866485596,5.78000020980835,5.829999923706055,449300
2025-03-20 00:00:00+00:00,5.71999979019165,5.900000095367432,5.579999923706055,5.75,298900
2025-03-21 00:00:00+00:00,5.559999942779541,5.739999771118164,5.510000228881836,5.639999866485596,206900
2025-03-24 00:00:00+00:00,5.849999904632568,6.079999923706055,5.744999885559082,5.769999980926514,535900
2025-03-25 00:00:00+00:00,5.050000190734863,5.199999809265137,4.710000038146973,4.880000114440918,1464900
2025-03-26 00:00:00+00:00,4.849999904632568,5.057000160217285,4.789999961853027,4.96999979019165,525500
2025-03-27 00:00:00+00:00,4.909999847412109,4.933000087738037,4.550000190734863,4.579999923706055,397900
2025-03-28 00:00:00+00:00,4.489999771118164,4.539999961853027,4.019999980926514,4.139999866485596,690000
2025-03-31 00:00:00+00:00,4.0,4.110000133514404,3.9100000858306885,4.0,586900
2025-04-01 00:00:00+00:00,3.9600000381469727,4.224999904632568,3.7699999809265137,4.099999904632568,724500
2025-04-02 00:00:00+00:00,4.03000020980835,4.510000228881836,3.9100000858306885,4.340000152587891,448800
2025-04-03 00:00:00+00:00,4.010000228881836,4.159999847412109,3.700000047683716,3.9100000858306885,665200
2025-04-04 00:00:00+00:00,3.8299999237060547,3.8299999237060547,3.3310000896453857,3.5,601200
2025-04-07 00:00:00+00:00,3.2100000381469727,4.090000152587891,3.200000047683716,3.859999895095825,634000
2025-04-08 00:00:00+00:00,4.070000171661377,4.15500020980835,3.4700000286102295,3.559999942779541,434500
2025-04-09 00:00:00+00:00,3.509999990463257,4.300000190734863,3.509999990463257,4.210000038146973,529300
2025-04-10 00:00:00+00:00,4.090000152587891,4.119999885559082,3.880000114440918,4.079999923706055,358600
2025-04-11 00:00:00+00:00,4.050000190734863,4.25,3.9100000858306885,4.139999866485596,280900
2025-04-14 00:00:00+00:00,4.25,4.2829999923706055,3.9100000858306885,4.0,272800
2025-04-15 00:00:00+00:00,4.050000190734863,4.210000038146973,4.039999961853027,4.079999923706055,180300
2025-04-16 00:00:00+00:00,3.880000114440918,4.079999923706055,3.805000066757202,3.940000057220459,247000
2025-04-17 00:00:00+00:00,3.940000057220459,4.099999904632568,3.9200000762939453,3.990000009536743,184500
2025-04-21 00:00:00+00:00,3.930000066757202,4.0,3.740000009536743,3.819999933242798,218200
2025-04-22 00:00:00+00:00,4.0879998207092285,4.0879998207092285,3.799999952316284,3.9000000953674316,282700
2025-04-23 00:00:00+00:00,4.099999904632568,4.210000038146973,3.880000114440918,3.9100000858306885,295400
2025-04-24 00:00:00+00:00,3.950000047683716,4.2769999504089355,3.950000047683716,4.204999923706055,308400
2025-04-25 00:00:00+00:00,4.130000114440918,4.300000190734863,4.070000171661377,4.260000228881836,211100
2025-04-28 00:00:00+00:00,4.28000020980835,4.353000164031982,4.039999961853027,4.139999866485596,252400
2025-04-29 00:00:00+00:00,4.190000057220459,4.869999885559082,4.159999847412109,4.190000057220459,481500
2025-04-30 00:00:00+00:00,4.079999923706055,4.400000095367432,3.9600000381469727,4.389999866485596,208200
2025-05-01 00:00:00+00:00,4.5,4.59499979019165,4.300000190734863,4.460000038146973,257400
2025-05-02 00:00:00+00:00,4.53000020980835,5.150000095367432,4.5,5.019999980926514,512200
2025-05-05 00:00:00+00:00,4.909999847412109,5.053999900817871,4.739999771118164,4.739999771118164,229500
2025-05-06 00:00:00+00:00,4.639999866485596,5.150000095367432,4.579999923706055,5.070000171661377,562100
2025-05-07 00:00:00+00:00,5.400000095367432,6.53000020980835,5.400000095367432,6.010000228881836,1520600
2025-05-08 00:00:00+00:00,6.119999885559082,6.960000038146973,6.119999885559082,6.5,1028800
2025-05-09 00:00:00+00:00,6.570000171661377,6.860000133514404,6.349999904632568,6.440000057220459,532700
2025-05-12 00:00:00+00:00,6.78000020980835,7.133999824523926,6.570000171661377,6.920000076293945,600800
2025-05-13 00:00:00+00:00,6.900000095367432,7.550000190734863,6.900000095367432,7.179999828338623,677200
2025-05-14 00:00:00+00:00,7.289999961853027,7.728000164031982,7.056000232696533,7.630000114440918,645000
2025-05-15 00:00:00+00:00,7.460000038146973,7.559999942779541,6.958000183105469,7.25,482700
2025-05-16 00:00:00+00:00,7.360000133514404,7.590000152587891,7.239999771118164,7.489999771118164,422200
2025-05-19 00:00:00+00:00,7.309999942779541,7.449999809265137,7.15500020980835,7.309999942779541,382400
2025-05-20 00:00:00+00:00,7.28000020980835,7.28000020980835,6.75,7.190000057220459,561200
2025-05-21 00:00:00+00:00,7.079999923706055,7.159999847412109,6.639999866485596,6.664999961853027,581800
2025-05-22 00:00:00+00:00,6.590000152587891,6.909999847412109,6.199999809265137,6.619999885559082,516900
2025-05-23 00:00:00+00:00,6.360000133514404,6.800000190734863,6.360000133514404,6.769999980926514,315900
2025-05-27 00:00:00+00:00,7.0,7.440000057220459,6.920000076293945,7.019999980926514,727500
2025-05-28 00:00:00+00:00,7.019999980926514,7.074999809265137,6.5,6.590000152587891,344800
2025-05-29 00:00:00+00:00,6.760000228881836,6.809999942779541,6.239999771118164,6.28000020980835,370000
2025-05-30 00:00:00+00:00,6.230000019073486,6.28000020980835,5.900000095367432,6.150000095367432,360400
2025-06-02 00:00:00+00:00,6.0,6.190000057220459,5.994999885559082,6.090000152587891,411600
2025-06-03 00:00:00+00:00,6.150000095367432,6.289999961853027,5.840000152587891,6.269999980926514,492800
2025-06-04 00:00:00+00:00,6.199999809265137,6.269999980926514,6.025000095367432,6.139999866485596,280100
2025-06-05 00:00:00+00:00,6.150000095367432,6.247000217437744,5.929999828338623,6.070000171661377,263700
2025-06-06 00:00:00+00:00,6.150000095367432,6.360000133514404,6.119999885559082,6.230000019073486,250400
2025-06-09 00:00:00+00:00,6.349999904632568,6.550000190734863,6.019999980926514,6.039999961853027,323100
2025-06-10 00:00:00+00:00,6.079999923706055,6.289999961853027,6.0,6.119999885559082,284100
2025-06-11 00:00:00+00:00,6.199999809265137,6.380000114440918,6.039999961853027,6.25,261400
2025-06-12 00:00:00+00:00,6.210000038146973,6.329999923706055,5.775000095367432,5.789999961853027,496500
2025-06-13 00:00:00+00:00,5.610000133514404,5.639999866485596,5.28000020980835,5.28000020980835,469400
2025-06-16 00:00:00+00:00,5.389999866485596,5.519999980926514,5.260000228881836,5.309999942779541,322900
2025-06-17 00:00:00+00:00,5.260000228881836,5.264999866485596,5.050000190734863,5.059999942779541,302400
2025-06-18 00:00:00+00:00,5.090000152587891,5.25,5.014999866485596,5.059999942779541,377300
2025-06-20 00:00:00+00:00,5.119999885559082,5.130000114440918,4.849999904632568,4.989999771118164,593200
2025-06-23 00:00:00+00:00,4.929999828338623,5.070000171661377,4.739999771118164,4.900000095367432,373800
2025-06-24 00:00:00+00:00,5.0,5.269000053405762,5.0,5.139999866485596,308100
2025-06-25 00:00:00+00:00,5.179999828338623,5.25,4.894999980926514,4.920000076293945,342800
2025-06-26 00:00:00+00:00,4.920000076293945,5.275000095367432,4.880000114440918,5.190000057220459,429600
2025-06-27 00:00:00+00:00,5.190000057220459,5.269999980926514,4.889999866485596,5.019999980926514,4210600
2025-06-30 00:00:00+00:00,5.090000152587891,5.269999980926514,5.013000011444092,5.039999961853027,576700
2025-07-01 00:00:00+00:00,4.989999771118164,5.159999847412109,4.849999904632568,4.960000038146973,426900
2025-07-02 00:00:00+00:00,4.960000038146973,5.170000076293945,4.938000202178955,4.96999979019165,434200
2025-07-03 00:00:00+00:00,5.050000190734863,5.090000152587891,4.928999900817871,5.070000171661377,184800
2025-07-07 00:00:00+00:00,5.010000228881836,5.130000114440918,4.889999866485596,5.110000133514404,393400
2025-07-08 00:00:00+00:00,5.179999828338623,5.360000133514404,5.090000152587891,5.239999771118164,467000
2025-07-09 00:00:00+00:00,5.300000190734863,5.550000190734863,5.239999771118164,5.380000114440918,454300
2025-07-10 00:00:00+00:00,5.340000152587891,5.380000114440918,5.099999904632568,5.190000057220459,392700
2025-07-11 00:00:00+00:00,5.130000114440918,5.150000095367432,4.659999847412109,4.764999866485596,540100
2025-07-14 00:00:00+00:00,4.739999771118164,4.800000190734863,4.489999771118164,4.71999979019165,617600
2025-07-15 00:00:00+00:00,4.800000190734863,4.829999923706055,4.489999771118164,4.53000020980835,369200
2025-07-16 00:00:00+00:00,4.53000020980835,4.769999980926514,4.46999979019165,4.730000019073486,300600
2025-07-17 00:00:00+00:00,4.75,5.170000076293945,4.730000019073486,5.150000095367432,426800
2025-07-18 00:00:00+00:00,5.199999809265137,5.369999885559082,4.942999839782715,4.96999979019165,526100
2025-07-21 00:00:00+00:00,5.059999942779541,5.420000076293945,5.039999961853027,5.119999885559082,561200
2025-07-22 00:00:00+00:00,5.099999904632568,5.235000133514404,4.889999866485596,5.199999809265137,539900
2025-07-23 00:00:00+00:00,5.159999847412109,5.303999900817871,5.099999904632568,5.289999961853027,371200
2025-07-24 00:00:00+00:00,5.309999942779541,5.320000171661377,5.21999979019165,5.25,174100
2025-07-25 00:00:00+00:00,5.260000228881836,5.315000057220459,5.199999809265137,5.28000020980835,198900
2025-07-28 00:00:00+00:00,5.349999904632568,5.400000095367432,5.199999809265137,5.239999771118164,399600
2025-07-29 00:00:00+00:00,5.289999961853027,5.302999973297119,4.920000076293945,4.989999771118164,414900
2025-07-30 00:00:00+00:00,5.019999980926514,5.179999828338623,4.96999979019165,5.03000020980835,222600
2025-07-31 00:00:00+00:00,4.989999771118164,5.144999980926514,4.945000171661377,5.0,380700
2025-08-01 00:00:00+00:00,4.920000076293945,5.039999961853027,4.650000095367432,4.659999847412109,465300
2025-08-04 00:00:00+00:00,4.71999979019165,4.806000232696533,4.5,4.570000171661377,452600
2025-08-05 00:00:00+00:00,4.570000171661377,4.71999979019165,4.440000057220459,4.659999847412109,438100
2025-08-06 00:00:00+00:00,3.7300000190734863,3.869999885559082,3.259999990463257,3.5950000286102295,2050900
2025-08-07 00:00:00+00:00,3.6500000953674316,3.9000000953674316,3.6500000953674316,3.825000047683716,509000
2025-08-08 00:00:00+00:00,3.8299999237060547,3.880000114440918,3.484999895095825,3.5199999809265137,444300
2025-08-11 00:00:00+00:00,3.5199999809265137,3.740000009536743,3.5199999809265137,3.5999999046325684,309400
2025-08-12 00:00:00+00:00,3.6500000953674316,3.759999990463257,3.5999999046325684,3.759999990463257,331900
2025-08-13 00:00:00+00:00,3.7799999713897705,3.799999952316284,3.5199999809265137,3.5999999046325684,370800
2025-08-14 00:00:00+00:00,3.5799999237060547,3.5799999237060547,3.325000047683716,3.380000114440918,350600
2025-08-15 00:00:00+00:00,3.380000114440918,3.4100000858306885,3.2699999809265137,3.390000104904175,333900
2025-08-18 00:00:00+00:00,3.4000000953674316,3.440000057220459,3.25,3.259999990463257,278200
2025-08-19 00:00:00+00:00,3.2799999713897705,3.2950000762939453,3.109999895095825,3.240000009536743,452900
2025-08-20 00:00:00+00:00,3.240000009536743,3.3399999141693115,3.119999885559082,3.319999933242798,296700
2025-08-21 00:00:00+00:00,3.319999933242798,3.319999933242798,3.240000009536743,3.309999942779541,204100
2025-08-22 00:00:00+00:00,3.3399999141693115,3.5,3.2820000648498535,3.359999895095825,428900
2025-08-25 00:00:00+00:00,3.390000104904175,3.630000114440918,3.2760000228881836,3.309999942779541,314800
2025-08-26 00:00:00+00:00,3.3399999141693115,3.440000057220459,3.309999942779541,3.380000114440918,168000
2025-08-27 00:00:00+00:00,3.380000114440918,3.4200000762939453,3.309999942779541,3.390000104904175,220500
2025-08-28 00:00:00+00:00,3.4600000381469727,3.4700000286102295,3.309999942779541,3.3299999237060547,278100
2025-08-29 00:00:00+00:00,3.3299999237060547,3.380000114440918,3.259999990463257,3.2799999713897705,179300
2025-09-02 00:00:00+00:00,3.1600000858306885,3.2829999923706055,3.1500000953674316,3.2200000286102295,292900
2025-09-03 00:00:00+00:00,3.2200000286102295,3.2200000286102295,3.059999942779541,3.0999999046325684,344400
2025-09-04 00:00:00+00:00,3.0899999141693115,3.2799999713897705,3.069999933242798,3.2799999713897705,272400
2025-09-05 00:00:00+00:00,3.3399999141693115,3.359999895095825,3.109999895095825,3.1700000762939453,237800
2025-09-08 00:00:00+00:00,3.180000066757202,3.440000057220459,3.1700000762939453,3.4200000762939453,321100
2025-09-09 00:00:00+00:00,3.4100000858306885,3.4100000858306885,3.255000114440918,3.309999942779541,207500
2025-09-10 00:00:00+00:00,3.3299999237060547,3.430000066757202,3.1700000762939453,3.2100000381469727,368500
2025-09-11 00:00:00+00:00,3.2100000381469727,3.3450000286102295,3.200000047683716,3.2799999713897705,195900
2025-09-12 00:00:00+00:00,3.3299999237060547,3.450000047683716,3.2699999809265137,3.369999885559082,313800
2025-09-15 00:00:00+00:00,3.4000000953674316,3.4000000953674316,3.2899999618530273,3.3299999237060547,211100
2025-09-16 00:00:00+00:00,3.365000009536743,3.4800000190734863,3.299999952316284,3.4600000381469727,243200
2025-09-17 00:00:00+00:00,3.430000066757202,3.615000009536743,3.390000104904175,3.390000104904175,288100
2025-09-18 00:00:00+00:00,3.430000066757202,3.6500000953674316,3.430000066757202,3.6500000953674316,318500
2025-09-19 00:00:00+00:00,3.6500000953674316,3.7699999809265137,3.559999942779541,3.7200000286102295,515700
2025-09-22 00:00:00+00:00,3.7200000286102295,4.610000133514404,3.6500000953674316,4.409999847412109,1156600
2025-09-23 00:00:00+00:00,4.599999904632568,4.739999771118164,4.190000057220459,4.360000133514404,710900
2025-09-24 00:00:00+00:00,4.340000152587891,4.340000152587891,4.03000020980835,4.139999866485596,416800
2025-09-25 00:00:00+00:00,4.070000171661377,4.130000114440918,3.7699999809265137,3.9100000858306885,456400
2025-09-26 00:00:00+00:00,3.9200000762939453,3.947999954223633,3.700000047683716,3.809999942779541,440000
