"('date', '')","('open', 'ATLO')","('high', 'ATLO')","('low', 'ATLO')","('close', 'ATLO')","('volume', 'ATLO')"
2025-01-21 00:00:00+00:00,17.173978047154435,17.29983123310275,17.086849486572294,17.125574111938477,20500
2025-01-22 00:00:00+00:00,17.00940137692461,17.16429617898206,16.835144262987058,16.941635131835938,16100
2025-01-23 00:00:00+00:00,16.873868777042052,17.08684866686344,16.873868777042052,17.077167510986328,10900
2025-01-24 00:00:00+00:00,16.93195274230221,17.338552029702758,16.93195274230221,17.19333839416504,23000
2025-01-27 00:00:00+00:00,17.280468419937176,17.61930149611079,17.115892459880946,17.425682067871094,36000
2025-01-28 00:00:00+00:00,17.52249194360164,17.716109527135366,17.503129631300748,17.599939346313477,30900
2025-01-29 00:00:00+00:00,17.658024109636038,17.716109198971044,17.483766995139323,17.696748733520508,12200
2025-01-30 00:00:00+00:00,17.725790299332722,17.92909088110499,17.725790299332722,17.764514923095703,23000
2025-01-31 00:00:00+00:00,17.666638982444088,18.04835712138924,17.617701668987994,17.74493980407715,13500
2025-02-03 00:00:00+00:00,16.86405524097393,17.470888014048114,16.697665760198657,17.441524505615234,19600
2025-02-04 00:00:00+00:00,17.519824546351504,17.82323998593346,17.304497761299594,17.735153198242188,17400
2025-02-05 00:00:00+00:00,17.73515294162119,17.842815399169922,17.666638092659046,17.842815399169922,20500
2025-02-06 00:00:00+00:00,18.077717761137922,18.077717761137922,17.891754486836913,17.979843139648438,7500
2025-02-07 00:00:00+00:00,17.715577060801802,17.813453548464764,17.61770057313884,17.784090042114258,7800
2025-02-10 00:00:00+00:00,17.696003612170717,17.89175661207936,17.696003612170717,17.872180938720703,8900
2025-02-11 00:00:00+00:00,17.539399629639412,18.087505343017252,17.539399629639412,17.92111587524414,11900
2025-02-12 00:00:00+00:00,17.607912866896406,17.813453679180764,17.607912866896406,17.647064208984375,10800
2025-02-13 00:00:00+00:00,17.744939159160804,17.90154266357422,17.68621401178001,17.90154266357422,7600
2025-02-14 00:00:00+00:00,18.00920418651285,18.224532827114263,17.930903371795612,17.99941635131836,18700
2025-02-18 00:00:00+00:00,17.960268352739853,18.165807308192264,17.91132917274726,18.048357009887695,8600
2025-02-19 00:00:00+00:00,18.107080923922915,18.224533081054688,17.91132795098286,18.224533081054688,11700
2025-02-20 00:00:00+00:00,18.08750658465564,18.08750658465564,17.852604119939976,17.91132926940918,8200
2025-02-21 00:00:00+00:00,18.08750594141987,18.156018924503925,17.891754827870958,17.90154266357422,18700
2025-02-24 00:00:00+00:00,17.960267895676033,18.077718190991654,17.872179240769924,17.930904388427734,12700
2025-02-25 00:00:00+00:00,18.058145585782437,18.35177321041349,18.04835774938288,18.253896713256836,15000
2025-02-26 00:00:00+00:00,18.293045471551537,18.41049575805664,18.038567361672282,18.41049575805664,13200
2025-02-27 00:00:00+00:00,18.32240825588816,18.400709074069095,18.204957962036133,18.204957962036133,9400
2025-02-28 00:00:00+00:00,18.244107431096023,18.371347427368164,18.204957955439124,18.371347427368164,14600
2025-03-03 00:00:00+00:00,18.43007266667184,18.46922400936379,18.23431968688965,18.23431968688965,8600
2025-03-04 00:00:00+00:00,17.872179695592013,18.204958652186342,17.872179695592013,18.048357009887695,11800
2025-03-05 00:00:00+00:00,18.22453317149075,18.244106975410922,17.911328039864696,17.92111587524414,11100
2025-03-06 00:00:00+00:00,17.85260289442675,17.92111587524414,17.5589753003983,17.92111587524414,14300
2025-03-07 00:00:00+00:00,18.048356873749555,18.27347149950097,17.77430306837469,18.185382843017578,11800
2025-03-10 00:00:00+00:00,17.989629661243672,18.08750615258016,17.960268020629883,17.960268020629883,18200
2025-03-11 00:00:00+00:00,18.06793103748085,18.0972945458379,17.6666390907954,17.940692901611328,9300
2025-03-12 00:00:00+00:00,17.950478262654187,17.950478262654187,17.61769934784775,17.627487182617188,22400
2025-03-13 00:00:00+00:00,17.71557706446543,17.71557706446543,17.578549234973455,17.617700576782227,11000
2025-03-14 00:00:00+00:00,17.568763817325028,17.666638441238895,17.558975981565883,17.598125457763672,8000
2025-03-17 00:00:00+00:00,17.67642620028975,17.67642620028975,17.206621286922296,17.402374267578125,17200
2025-03-18 00:00:00+00:00,17.47088665367158,17.6079126153444,17.33385882516005,17.588336944580078,11900
2025-03-19 00:00:00+00:00,17.461099406915665,17.60791320891984,17.157683967195194,17.568763732910156,8800
2025-03-20 00:00:00+00:00,17.294710819649723,17.617701947344145,17.294710819649723,17.470888137817383,5000
2025-03-21 00:00:00+00:00,17.26534666213307,17.4610996453711,17.128320693969727,17.128320693969727,38700
2025-03-24 00:00:00+00:00,17.343646577717436,17.39258575439453,17.128319800854346,17.39258575439453,9400
2025-03-25 00:00:00+00:00,17.216409215092245,17.607913311667527,17.196833543553783,17.26534652709961,5900
2025-03-26 00:00:00+00:00,17.206620616698988,17.51982388007756,17.1576833068606,17.39258575439453,7600
2025-03-27 00:00:00+00:00,17.441523150015165,17.47088665616584,17.079382575017096,17.421947479248047,10600
2025-03-28 00:00:00+00:00,17.529613389059417,17.529613389059417,17.304498755368,17.333860397338867,6400
2025-03-31 00:00:00+00:00,17.07938283111477,17.24577230145276,16.90320552524646,17.14789581298828,11800
2025-04-01 00:00:00+00:00,16.942355331123103,17.235984802246094,16.922781526519262,17.235984802246094,10600
2025-04-02 00:00:00+00:00,17.098956977253412,17.12832048443154,16.93256750358824,17.069595336914062,29500
2025-04-03 00:00:00+00:00,16.648727649264618,16.648727649264618,16.198496542376052,16.208284378051758,19200
2025-04-04 00:00:00+00:00,15.992959179765665,16.81511878967285,15.748268864122785,16.81511878967285,20300
2025-04-07 00:00:00+00:00,16.482338822326042,16.942355916077602,16.4529753141483,16.717241287231445,11300
2025-04-08 00:00:00+00:00,16.99129548562537,16.99129548562537,16.149560233635327,16.306161880493164,17800
2025-04-09 00:00:00+00:00,16.198496387577297,17.598125139568616,15.983169605285845,17.010868072509766,28200
2025-04-10 00:00:00+00:00,16.668304501145098,16.668304501145098,15.953807380924712,16.16913604736328,29100
2025-04-11 00:00:00+00:00,16.29637303229433,16.345312210672855,16.032107069566614,16.208284378051758,13200
2025-04-14 00:00:00+00:00,16.462762154925514,16.619363788728187,16.012532924452515,16.452974319458008,18400
2025-04-15 00:00:00+00:00,16.472551238799266,16.58021557026269,16.276798248291016,16.276798248291016,6800
2025-04-16 00:00:00+00:00,16.58021521872846,16.58021521872846,16.2670119340269,16.355098724365234,12700
2025-04-17 00:00:00+00:00,16.335525249106844,16.648728540133742,16.237648753951223,16.443187713623047,11300
2025-04-21 00:00:00+00:00,16.18871075449232,16.873842457900942,16.18871075449232,16.766178131103516,11700
2025-04-22 00:00:00+00:00,17.001083355881665,17.16747283935547,16.854267678175038,17.16747283935547,7200
2025-04-23 00:00:00+00:00,17.37301043479083,17.37301043479083,16.961930676589834,16.98150634765625,10700
2025-04-24 00:00:00+00:00,17.402375770457862,17.402375770457862,16.90320730683191,16.952144622802734,7800
2025-04-25 00:00:00+00:00,16.824904599868404,16.854266239432196,16.335524027525366,16.452974319458008,10600
2025-04-28 00:00:00+00:00,16.315948605206785,16.59000240195676,16.169134804634528,16.511701583862305,18900
2025-04-29 00:00:00+00:00,16.36488653482998,16.687877655029297,16.1887110875894,16.687877655029297,11000
2025-04-30 00:00:00+00:00,16.68787754772569,17.45131194821463,16.394249937373925,16.991294860839844,36100
2025-05-01 00:00:00+00:00,16.736816463432678,17.26534652709961,16.678091315656083,17.26534652709961,15800
2025-05-02 00:00:00+00:00,17.441523406500224,17.441523406500224,16.805329031923172,17.314285278320312,10700
2025-05-05 00:00:00+00:00,16.94235432581028,17.02065514009583,16.609575398387012,16.638938903808594,17800
2025-05-06 00:00:00+00:00,16.60957682140048,16.8934184642777,16.60957682140048,16.854267120361328,14300
2025-05-07 00:00:00+00:00,16.815118280747562,17.42194919974578,16.775966935346954,17.196834564208984,17000
2025-05-08 00:00:00+00:00,17.187045283301657,17.314285278320312,16.981506337740548,17.314285278320312,8800
2025-05-09 00:00:00+00:00,17.255559942395557,17.255559942395557,17.089170455932617,17.089170455932617,5100
2025-05-12 00:00:00+00:00,17.431736685054176,17.431736685054176,17.0304447369737,17.275135040283203,10600
2025-05-13 00:00:00+00:00,16.961931872034608,17.470888154599205,16.961931872034608,17.30449867248535,13800
2025-05-14 00:00:00+00:00,17.13810696310944,17.54918669685879,17.13810696310944,17.216407775878906,10100
2025-05-15 00:00:00+00:00,17.451310897886042,17.558975219726562,17.451310897886042,17.558975219726562,4400
2025-05-16 00:00:00+00:00,17.558976588546386,17.61770173829248,17.41216278076172,17.41216278076172,9900
2025-05-19 00:00:00+00:00,17.37301164251992,17.48067597403102,17.28492298343609,17.470888137817383,5700
2025-05-20 00:00:00+00:00,17.421947730504048,17.715577195729306,17.421947730504048,17.480674743652344,6400
2025-05-21 00:00:00+00:00,17.480675504724843,17.66663878727468,17.245773042420712,17.519824981689453,16600
2025-05-22 00:00:00+00:00,17.55897627653506,17.55897627653506,16.991294860839844,16.991294860839844,8300
2025-05-23 00:00:00+00:00,16.92278141053869,17.275134159897128,16.91299357488446,17.040231704711914,10700
2025-05-27 00:00:00+00:00,17.38279791905911,17.666637676431428,17.19683278136357,17.39258575439453,8900
2025-05-28 00:00:00+00:00,17.382797231432253,17.705788317369397,17.050018310546875,17.050018310546875,9600
2025-05-29 00:00:00+00:00,17.138109190371498,17.60791412804395,17.01086918631091,17.30449867248535,6600
2025-05-30 00:00:00+00:00,17.363895488708653,17.462889956384643,17.225299835205078,17.225299835205078,7000
2025-06-02 00:00:00+00:00,17.2253002237708,17.41339311535534,17.07680663070868,17.274799346923828,9800
2025-06-03 00:00:00+00:00,17.225300876153558,17.51239013671875,17.21540105114801,17.51239013671875,6800
2025-06-04 00:00:00+00:00,17.551986961195876,17.551986961195876,17.076806706022033,17.13620376586914,7300
2025-06-05 00:00:00+00:00,17.027309323586557,17.185702740607955,16.948112615075857,17.165903091430664,6000
2025-06-06 00:00:00+00:00,17.393593714293356,17.71038055419922,17.393593714293356,17.71038055419922,11700
2025-06-09 00:00:00+00:00,17.720279860639057,17.819276217263543,17.423292678964042,17.690582275390625,14900
2025-06-10 00:00:00+00:00,17.670783930230343,17.73018099330815,17.5420880906634,17.561887741088867,7800
2025-06-11 00:00:00+00:00,17.611386751849228,17.611386751849228,17.344097137451172,17.344097137451172,10300
2025-06-12 00:00:00+00:00,17.443092838152715,17.71038055419922,17.42329318860897,17.71038055419922,8100
2025-06-13 00:00:00+00:00,17.71038087192311,17.71038087192311,17.225300778590118,17.650983810424805,20500
2025-06-16 00:00:00+00:00,17.720280503969533,17.720280503969533,17.047107520321777,17.324296951293945,40400
2025-06-17 00:00:00+00:00,17.18570378268212,17.324297558930013,16.849117279052734,16.849117279052734,11100
2025-06-18 00:00:00+00:00,16.839217418476352,17.215401333872336,16.76992053049803,17.096607208251953,8700
2025-06-20 00:00:00+00:00,17.3836938156325,17.3836938156325,16.849116497613196,16.997610092163086,26200
2025-06-23 00:00:00+00:00,17.156003824418917,17.54208755493164,16.977810752428883,17.54208755493164,22700
2025-06-24 00:00:00+00:00,17.561888061475862,17.621285125637268,17.22530155089684,17.502490997314453,13000
2025-06-25 00:00:00+00:00,17.20550057450959,17.452990525679283,17.01740957112353,17.274799346923828,11100
2025-06-26 00:00:00+00:00,17.245099997604058,17.492589950561523,17.23520017290194,17.492589950561523,4900
2025-06-27 00:00:00+00:00,17.403494200140102,17.48269091312487,17.324297487155334,17.344097137451172,69200
2025-06-30 00:00:00+00:00,17.532187265982383,17.789577042244495,17.48269003093903,17.631183624267578,11700
2025-07-01 00:00:00+00:00,17.60148675852204,17.987570494608992,17.60148675852204,17.977670669555664,15800
2025-07-02 00:00:00+00:00,17.918272924426688,18.066766518169203,17.80937674118955,17.98756980895996,16800
2025-07-03 00:00:00+00:00,18.145963640089867,18.492449958835206,18.145963640089867,18.39345359802246,16000
2025-07-07 00:00:00+00:00,18.314256543598514,18.393453253123973,17.97767005606569,18.096466064453125,23000
2025-07-08 00:00:00+00:00,18.046967672835244,18.304357461281977,18.046967672835244,18.19546127319336,10800
2025-07-09 00:00:00+00:00,18.294458174418253,18.294458174418253,18.136064744282923,18.215261459350586,6200
2025-07-10 00:00:00+00:00,18.086567505440115,18.30435799982654,18.07666768003183,18.215261459350586,16200
2025-07-11 00:00:00+00:00,17.997469411815405,18.027166997278787,17.839075995349138,17.90837287902832,9400
2025-07-14 00:00:00+00:00,17.967770379120985,18.076666563688516,17.77967748437667,18.0667667388916,14900
2025-07-15 00:00:00+00:00,18.215260361156954,18.215260361156954,17.819276809692383,17.819276809692383,15500
2025-07-16 00:00:00+00:00,17.878674239078094,17.977670601035488,17.57178721638887,17.8687744140625,15000
2025-07-17 00:00:00+00:00,18.007369775791066,18.225160257906612,17.81927688002851,17.928173065185547,15100
2025-07-18 00:00:00+00:00,18.116264001241184,18.116264001241184,17.819276809692383,17.819276809692383,13300
2025-07-21 00:00:00+00:00,17.928173499996284,18.136064162303285,17.928173499996284,18.086566925048828,7900
2025-07-22 00:00:00+00:00,18.30435654949897,18.30435654949897,18.106365721616726,18.126163482666016,14100
2025-07-23 00:00:00+00:00,18.24496089465189,18.50235069009413,18.225161243879725,18.462751388549805,11400
2025-07-24 00:00:00+00:00,18.363754952602875,18.39345442864745,17.99747085571289,17.99747085571289,5200
2025-07-25 00:00:00+00:00,18.13606406163257,18.353856436019807,17.99747028753055,18.225160598754883,27200
2025-07-28 00:00:00+00:00,18.324156396693127,18.611243761093103,18.324156396693127,18.452850341796875,10900
2025-07-29 00:00:00+00:00,18.60134599396468,18.72014011541947,18.423152923583984,18.423152923583984,10500
2025-07-30 00:00:00+00:00,18.37365499683376,18.680543921687757,17.928174180049915,18.07666778564453,17500
2025-07-31 00:00:00+00:00,18.096466613024074,18.235060386845294,17.720280815225685,17.8687744140625,22000
2025-08-01 00:00:00+00:00,17.868773358621635,18.254858958631,17.81927612466583,17.82917594909668,24500
2025-08-04 00:00:00+00:00,17.888574836346166,18.363755128417,17.888574836346166,18.32415771484375,11900
2025-08-05 00:00:00+00:00,18.31425688701197,18.433052897626972,18.027167629474867,18.39345359802246,18800
2025-08-06 00:00:00+00:00,18.31425666809082,18.48254991300122,18.31425666809082,18.31425666809082,7300
2025-08-07 00:00:00+00:00,18.383554091412144,18.47265062886637,18.116264479049473,18.334056854248047,7900
2025-08-08 00:00:00+00:00,18.442951843762142,18.442951843762142,18.32415771484375,18.32415771484375,5400
2025-08-11 00:00:00+00:00,18.512249896261242,18.759739858039072,18.343956646724372,18.581546783447266,8100
2025-08-12 00:00:00+00:00,18.631043743129073,18.997329711914062,18.631043743129073,18.997329711914062,14500
2025-08-13 00:00:00+00:00,19.076526324679445,19.215120096273854,19.00722943888224,19.135923385620117,10300
2025-08-14 00:00:00+00:00,18.947830124131368,19.17552231504109,18.908232713667818,19.08642578125,6600
2025-08-15 00:00:00+00:00,19.254718876462878,19.254718876462878,18.78943656174561,18.868633270263672,8100
2025-08-18 00:00:00+00:00,18.987429816932455,18.987429816932455,18.8884334564209,18.8884334564209,3100
2025-08-19 00:00:00+00:00,18.967630705290706,18.967630705290706,18.898333817426266,18.908233642578125,5000
2025-08-20 00:00:00+00:00,18.90823286094619,19.056726455688477,18.76963720274802,19.056726455688477,6000
2025-08-21 00:00:00+00:00,18.908233896757338,19.046827674349306,18.739940643310547,18.739940643310547,3500
2025-08-22 00:00:00+00:00,18.98743060792686,19.749700160963016,18.98743060792686,19.7002010345459,24500
2025-08-25 00:00:00+00:00,19.541807276205425,19.729900177015004,19.36361420051199,19.403213500976562,7700
2025-08-26 00:00:00+00:00,19.502210147260286,19.769497876484927,19.502210147260286,19.591306686401367,5900
2025-08-27 00:00:00+00:00,19.51210798192831,19.78929742315691,19.51210798192831,19.729900360107422,6500
2025-08-28 00:00:00+00:00,19.74969878713881,19.79919602191421,19.482409187675337,19.719999313354492,4600
2025-08-29 00:00:00+00:00,19.799999237060547,20.100000381469727,19.760000228881836,19.979999542236328,14400
2025-09-02 00:00:00+00:00,19.770000457763672,20.200000762939453,19.670000076293945,19.780000686645508,24900
2025-09-03 00:00:00+00:00,19.600000381469727,19.979999542236328,19.600000381469727,19.610000610351562,16300
2025-09-04 00:00:00+00:00,19.799999237060547,20.100000381469727,19.799999237060547,20.100000381469727,6100
2025-09-05 00:00:00+00:00,20.190000534057617,20.229999542236328,19.75,20.15999984741211,9400
2025-09-08 00:00:00+00:00,20.110000610351562,20.270000457763672,20.020000457763672,20.270000457763672,6700
2025-09-09 00:00:00+00:00,20.209999084472656,20.399999618530273,20.0,20.239999771118164,19400
2025-09-10 00:00:00+00:00,20.209999084472656,20.309999465942383,20.149999618530273,20.280000686645508,12900
2025-09-11 00:00:00+00:00,20.3799991607666,20.75,20.280000686645508,20.700000762939453,8500
2025-09-12 00:00:00+00:00,20.559999465942383,20.68000030517578,20.31999969482422,20.5,8900
2025-09-15 00:00:00+00:00,20.719999313354492,20.719999313354492,20.5,20.600000381469727,22400
2025-09-16 00:00:00+00:00,20.540000915527344,20.610000610351562,20.260000228881836,20.420000076293945,38100
2025-09-17 00:00:00+00:00,20.56999969482422,20.709999084472656,20.299999237060547,20.420000076293945,31400
2025-09-18 00:00:00+00:00,20.5,20.770000457763672,20.489999771118164,20.649999618530273,18300
2025-09-19 00:00:00+00:00,20.610000610351562,20.729999542236328,20.489999771118164,20.709999084472656,43500
2025-09-22 00:00:00+00:00,20.6200008392334,20.709999084472656,20.56999969482422,20.610000610351562,9200
2025-09-23 00:00:00+00:00,20.649999618530273,20.889999389648438,20.6200008392334,20.649999618530273,13300
2025-09-24 00:00:00+00:00,20.75,20.780000686645508,20.520000457763672,20.65999984741211,9700
2025-09-25 00:00:00+00:00,20.639999389648438,20.75,20.559999465942383,20.559999465942383,13400
2025-09-26 00:00:00+00:00,20.5,20.780000686645508,20.389999389648438,20.40999984741211,20800
