"('date', '')","('open', 'AXS')","('high', 'AXS')","('low', 'AXS')","('close', 'AXS')","('volume', 'AXS')"
2024-04-25 00:00:00+00:00,60.98877965090949,61.008277788452475,60.30635971246285,60.34535598754883,432900
2024-04-26 00:00:00+00:00,60.05288501286965,60.15037569631432,59.11699676513672,59.11699676513672,608000
2024-04-29 00:00:00+00:00,59.32172872592381,60.481843825060764,59.32172872592381,60.45259475708008,635000
2024-04-30 00:00:00+00:00,60.36485118146496,60.472089079883894,59.64343867755676,59.7896728515625,388200
2024-05-01 00:00:00+00:00,59.896907530765255,60.940033738632266,59.662937313071666,60.38434982299805,697200
2024-05-02 00:00:00+00:00,63.250511831300145,65.06379782993773,61.788188611790495,63.5429801940918,1012900
2024-05-03 00:00:00+00:00,63.10428358234432,63.91343214957754,62.10989712279715,63.747703552246094,682800
2024-05-06 00:00:00+00:00,63.96216874582429,65.16127244266352,63.84517993534665,65.00529479980469,809900
2024-05-07 00:00:00+00:00,65.59998861077128,67.3742783659751,65.59998861077128,67.0818099975586,1109900
2024-05-08 00:00:00+00:00,67.02331063054837,68.20292000511259,67.00381621280572,68.06643676757812,750400
2024-05-09 00:00:00+00:00,68.48564217996847,68.58312915103181,67.71548246434351,68.23217010498047,743400
2024-05-10 00:00:00+00:00,68.24191833681144,68.91459105479208,67.90071023268314,68.75860595703125,831100
2024-05-13 00:00:00+00:00,68.63187912368483,69.58726189153128,68.55388656857671,68.91459655761719,817000
2024-05-14 00:00:00+00:00,68.91458961338128,69.24604678252209,68.03719205127523,68.66111755371094,568000
2024-05-15 00:00:00+00:00,68.3491547343706,68.73911003244893,67.85196154337626,68.05668640136719,373800
2024-05-16 00:00:00+00:00,68.63188155714812,68.94384435086235,68.29067341367625,68.87560272216797,573500
2024-05-17 00:00:00+00:00,69.55800604620424,69.88947063650458,68.80734827045957,69.68474578857422,520700
2024-05-20 00:00:00+00:00,69.67500446654451,69.70424981488368,68.93409007824165,69.16806030273438,427900
2024-05-21 00:00:00+00:00,69.10956225998741,70.17219024262675,69.02182622429588,70.13319396972656,614600
2024-05-22 00:00:00+00:00,69.811491131906,70.9423534704159,69.79198927353978,70.56214904785156,621300
2024-05-23 00:00:00+00:00,70.58164716030618,70.8253683124911,69.54826441735223,69.65550231933594,532300
2024-05-24 00:00:00+00:00,69.8114918785686,70.58165166111756,69.48977815210263,70.55240631103516,461800
2024-05-28 00:00:00+00:00,70.34766753139658,70.69861910086414,69.28503958229709,69.68474578857422,592200
2024-05-29 00:00:00+00:00,69.40203206942412,69.59700600030881,68.72935936364817,69.0218276977539,444000
2024-05-30 00:00:00+00:00,68.95359865676618,71.0593457580128,68.74886632287742,70.99110412597656,641600
2024-05-31 00:00:00+00:00,72.19020349353447,72.19020349353447,70.80586178766714,72.02446746826172,700500
2024-06-03 00:00:00+00:00,71.732014063448,72.12196940954364,70.8156201157902,71.30306243896484,495300
2024-06-04 00:00:00+00:00,70.85461701191356,71.6540221313783,70.28918212703421,70.32817840576172,431200
2024-06-05 00:00:00+00:00,70.15269344127611,70.62064131201214,69.17780886187353,70.4159164428711,487700
2024-06-06 00:00:00+00:00,70.56214475557611,70.91310380702211,69.9382192058453,70.26968383789062,433400
2024-06-07 00:00:00+00:00,70.6303779548938,70.8546046590401,70.03569782409095,70.2794189453125,332100
2024-06-10 00:00:00+00:00,69.86996813644063,70.12344018106111,69.23629174377852,69.45076751708984,481300
2024-06-11 00:00:00+00:00,69.13882472511322,69.40204777292321,68.00796228210181,68.5344009399414,392200
2024-06-12 00:00:00+00:00,68.71961489287898,68.84635465386371,67.63749236789837,67.83247375488281,393500
2024-06-13 00:00:00+00:00,67.72523860466576,67.81297465404087,66.72110859365884,67.30603790283203,614500
2024-06-14 00:00:00+00:00,66.85759100129562,67.01356867746178,66.31165054026503,66.59436798095703,451400
2024-06-17 00:00:00+00:00,66.64311767889522,67.97871237529215,66.50663441798224,67.88121795654297,443500
2024-06-18 00:00:00+00:00,68.05669288226342,69.13881540453417,67.94945497913537,69.04132843017578,303900
2024-06-20 00:00:00+00:00,69.0510746521751,69.93821572747896,69.0510746521751,69.84072875976562,367200
2024-06-21 00:00:00+00:00,69.66525384411602,69.66525384411602,68.8658487556203,69.28504943847656,714500
2024-06-24 00:00:00+00:00,69.41178718882944,70.15270163832629,69.02183926172788,69.80174255371094,409400
2024-06-25 00:00:00+00:00,69.66525730821179,70.27943196991237,69.59701567913395,69.71400451660156,420800
2024-06-26 00:00:00+00:00,69.40203420969887,69.49952117814759,68.07619061301524,68.8658447265625,449300
2024-06-27 00:00:00+00:00,68.87559867973292,69.44103353445972,68.23217127171017,69.4215316772461,460300
2024-06-28 00:00:00+00:00,69.34305647654824,69.74524033663896,68.72505587306009,69.30381774902344,796100
2024-07-01 00:00:00+00:00,69.80409933033266,70.12780572220551,68.58772127861157,68.66619873046875,526800
2024-07-02 00:00:00+00:00,67.95992209727088,69.27439332751499,67.18497403690724,68.77410888671875,947200
2024-07-03 00:00:00+00:00,68.60734847605664,68.72505717684207,67.79316170352057,68.06782531738281,255400
2024-07-05 00:00:00+00:00,68.0384049369564,68.1659252035497,67.25364526124534,67.72450256347656,746300
2024-07-08 00:00:00+00:00,68.11686945966252,69.02914922864092,68.11686945966252,68.38172149658203,584100
2024-07-09 00:00:00+00:00,68.31306009613948,69.36267172876455,68.146301118064,68.15611267089844,438800
2024-07-10 00:00:00+00:00,68.44058283358417,69.06839500942492,68.35230130693263,68.80353546142578,310600
2024-07-11 00:00:00+00:00,69.00953643858837,69.17629543061082,68.17573399445354,69.02915954589844,323300
2024-07-12 00:00:00+00:00,69.31363065482358,69.69619890063014,69.05858266294514,69.23515319824219,303400
2024-07-15 00:00:00+00:00,69.5294356558481,70.47114272638973,69.5294356558481,69.84333801269531,567500
2024-07-16 00:00:00+00:00,70.23571368471886,71.37361433864956,69.93162289935073,70.83409118652344,365800
2024-07-17 00:00:00+00:00,71.34418587714015,72.41341312513336,71.18723096879879,72.07008361816406,801200
2024-07-18 00:00:00+00:00,72.00142128073148,73.39436248311075,71.9523709984414,72.27608489990234,490700
2024-07-19 00:00:00+00:00,72.09950966771729,72.18779118926564,70.17685697466078,70.5692367553711,372000
2024-07-22 00:00:00+00:00,70.74581735764542,71.08914690815351,70.08857795064664,70.44171905517578,688600
2024-07-23 00:00:00+00:00,70.59867225088885,71.19704980309965,70.29458143990468,70.9223861694336,348300
2024-07-24 00:00:00+00:00,70.99104673619881,71.22647162105216,70.19647558828275,70.41228485107422,687100
2024-07-25 00:00:00+00:00,70.52019072984871,70.9910479919062,69.93162476529355,69.96105194091797,1025700
2024-07-26 00:00:00+00:00,70.43190997756008,72.76655823904746,70.29457816712096,72.2564697265625,652200
2024-07-29 00:00:00+00:00,72.4918929628184,72.91369993782727,72.08970160998618,72.3349380493164,511500
2024-07-30 00:00:00+00:00,72.6292336229906,73.57094076672186,72.42323588692655,73.05104064941406,506300
2024-07-31 00:00:00+00:00,74.55187706270627,77.23966632444079,74.06140418729373,74.306640625,1114000
2024-08-01 00:00:00+00:00,74.41455128360433,74.74806927356789,72.01123699303254,73.22760772705078,550800
2024-08-02 00:00:00+00:00,72.41341942782132,73.10007850152505,72.0014239835991,72.13875579833984,583500
2024-08-05 00:00:00+00:00,70.96161496199956,70.96161496199956,68.82316032127488,70.26514434814453,606100
2024-08-06 00:00:00+00:00,70.80466163018855,71.84446168765231,70.53980958152164,70.5692367553711,464600
2024-08-07 00:00:00+00:00,71.27552190224009,71.74637167194679,70.2847645976166,70.41228485107422,465800
2024-08-08 00:00:00+00:00,70.44171439185428,72.11913078530937,70.43191032250515,71.84446716308594,516700
2024-08-09 00:00:00+00:00,72.08970216686646,72.79598431503696,71.65809111944624,72.69789123535156,405400
2024-08-12 00:00:00+00:00,72.74693735387002,73.2668373820686,72.10932114637257,72.12893676757812,363500
2024-08-13 00:00:00+00:00,72.5213229101982,72.5213229101982,71.46189965563019,71.80522918701172,433400
2024-08-14 00:00:00+00:00,72.12893899062348,72.6586505877617,72.12893899062348,72.40360260009766,299200
2024-08-15 00:00:00+00:00,73.27664631135396,73.6003602128826,72.63903754558352,73.44341278076172,463500
2024-08-16 00:00:00+00:00,73.55131470763598,73.99273729600368,73.23741237092467,73.58074188232422,558600
2024-08-19 00:00:00+00:00,73.57092688363545,74.13987718103411,73.52187660543768,73.75730895996094,377700
2024-08-20 00:00:00+00:00,73.69845182177006,73.73769055002231,72.9823656122276,73.12950897216797,384000
2024-08-21 00:00:00+00:00,73.51208525791266,74.55188547624664,72.85484584283039,74.26741027832031,588200
2024-08-22 00:00:00+00:00,74.22816194039406,74.76768508802834,73.91425960468557,74.75787353515625,507700
2024-08-23 00:00:00+00:00,74.79710478913837,75.38567067428144,74.46358686503177,75.14043426513672,391800
2024-08-26 00:00:00+00:00,75.53282138126289,75.96443989832858,75.0619641368256,75.16006469726562,294500
2024-08-27 00:00:00+00:00,75.30720778251056,76.00368590503504,75.30720778251056,75.95463562011719,320800
2024-08-28 00:00:00+00:00,75.97424531234104,77.06309569311064,75.96444124334106,77.0336685180664,420300
2024-08-29 00:00:00+00:00,77.25929027022299,78.47566091894035,76.52358094910792,78.15194702148438,467500
2024-08-30 00:00:00+00:00,78.06366905178291,78.44623731747038,77.84785977698021,78.35794830322266,486200
2024-09-03 00:00:00+00:00,78.13233728147051,78.96613974470318,77.69090716515477,77.85767364501953,497700
2024-09-04 00:00:00+00:00,78.06366515734416,78.51489930759202,76.9650032149871,77.00424194335938,598300
2024-09-05 00:00:00+00:00,77.57319254701024,77.57319254701024,75.7093941050034,75.82711029052734,506500
2024-09-06 00:00:00+00:00,75.73882510814693,76.36662982795882,75.16007067245452,75.23854064941406,415800
2024-09-09 00:00:00+00:00,75.34645004876754,75.88597327208656,74.69902966480777,75.38568878173828,778000
2024-09-10 00:00:00+00:00,75.67016391421575,75.96445066921831,74.75788395453552,75.00312042236328,446900
2024-09-11 00:00:00+00:00,74.77750151890338,74.89521022495886,73.25703253749171,74.1202621459961,576000
2024-09-12 00:00:00+00:00,74.16931366320725,74.90502302438122,73.98293156348926,74.83635711669922,413700
2024-09-13 00:00:00+00:00,75.16006728330683,76.48434257056958,75.00311236842003,76.19005584716797,524600
2024-09-16 00:00:00+00:00,76.7197682880571,78.11270949463203,76.7197682880571,78.09309387207031,592600
2024-09-17 00:00:00+00:00,78.12252467136663,78.30890677244822,77.49471994396016,77.9067153930664,428200
2024-09-18 00:00:00+00:00,77.99499827602071,78.27947344013711,77.50452540354873,77.82823181152344,462900
2024-09-19 00:00:00+00:00,78.25003780917542,78.25003780917542,76.62167178448777,76.70995330810547,771900
2024-09-20 00:00:00+00:00,76.70995137299782,76.94538373141661,76.1311969976007,76.42548370361328,748000
2024-09-23 00:00:00+00:00,76.63148794729844,77.1121492897393,76.42549022910949,76.86691284179688,438500
2024-09-24 00:00:00+00:00,77.30833505332748,77.89690851255314,77.22986507825016,77.6614761352539,928900
2024-09-25 00:00:00+00:00,77.73995077145632,77.9165213060079,77.28871662405166,77.4162368774414,474700
2024-09-26 00:00:00+00:00,77.10233390561562,77.95575939630257,76.74919283940186,77.83804321289062,666900
2024-09-27 00:00:00+00:00,77.86747938033119,78.12252739850048,77.583004183916,77.7693862915039,551700
2024-09-30 00:00:00+00:00,77.78910778753252,78.58810584618605,77.01970113463803,78.52892303466797,425300
2024-10-01 00:00:00+00:00,78.51906275516772,79.0418643658399,78.00612745576967,78.63743591308594,345200
2024-10-02 00:00:00+00:00,78.371096508277,79.13064441849448,78.27245597502274,78.8445816040039,477100
2024-10-03 00:00:00+00:00,78.47960361452726,78.6374344888931,77.5622323531992,78.45001220703125,369500
2024-10-04 00:00:00+00:00,79.12077802402861,81.22185073071186,78.93335574298987,81.05416107177734,792600
2024-10-07 00:00:00+00:00,80.76809603986284,80.76809603986284,77.68060303487233,77.72992706298828,663600
2024-10-08 00:00:00+00:00,78.91363365459138,80.43272200553713,78.21327605900174,79.02214050292969,545100
2024-10-09 00:00:00+00:00,79.06159635801401,80.42285379716293,78.60784387829771,79.52521514892578,858100
2024-10-10 00:00:00+00:00,80.5116344614251,80.55109217988488,78.08504121957672,78.8445816040039,678100
2024-10-11 00:00:00+00:00,79.44630271683674,80.15652663397411,79.12078216718368,79.50548553466797,643100
2024-10-14 00:00:00+00:00,79.50548075166832,80.01842356131617,79.12077740732754,79.83100128173828,627900
2024-10-15 00:00:00+00:00,80.15651853225121,81.29090342270067,79.9395048544169,80.14665222167969,726700
2024-10-16 00:00:00+00:00,80.18611119401173,81.08374979954218,79.94937241711656,80.53135681152344,370100
2024-10-17 00:00:00+00:00,81.12320527537878,81.77424630109101,80.9259242210483,81.67560577392578,319400
2024-10-18 00:00:00+00:00,81.55724014534961,82.07017544937486,81.35995907283002,81.72492980957031,355800
2024-10-21 00:00:00+00:00,81.75452187150808,82.05045100844397,80.85688320083953,80.886474609375,290700
2024-10-22 00:00:00+00:00,80.3932677842604,80.7187883434417,79.26874905780764,80.47218322753906,419000
2024-10-23 00:00:00+00:00,80.09732986670433,80.29461845330404,79.51534546926285,79.89018249511719,299700
2024-10-24 00:00:00+00:00,80.07760770518199,80.5017687746761,79.62385522806116,80.06774139404297,331100
2024-10-25 00:00:00+00:00,80.15652106909924,80.31434441428915,78.33164489668559,78.65715789794922,639100
2024-10-28 00:00:00+00:00,78.98268232476104,80.16638381239602,78.98268232476104,79.66331481933594,784700
2024-10-29 00:00:00+00:00,79.60412484315678,79.96910310765557,78.87417583994977,79.12078094482422,319900
2024-10-30 00:00:00+00:00,79.48576335151266,80.20584608082855,79.48576335151266,79.73236846923828,472500
2024-10-31 00:00:00+00:00,78.13435430926042,79.79154078320903,76.16151362721635,77.19725799560547,994900
2024-11-01 00:00:00+00:00,77.70032946017366,79.2292840484491,77.45372436695442,77.96666717529297,566700
2024-11-04 00:00:00+00:00,77.99625981731147,78.7558002051053,77.57209874922677,78.30204772949219,423200
2024-11-05 00:00:00+00:00,78.02585376657642,78.97281646728516,77.90748813260693,78.97281646728516,570800
2024-11-06 00:00:00+00:00,83.63858267051307,83.6878991727106,81.77424880459161,82.39569091796875,402100
2024-11-07 00:00:00+00:00,82.20827085632645,82.28718629291564,81.05416081792305,81.49805450439453,459200
2024-11-08 00:00:00+00:00,82.0307271431996,83.52021658431691,81.79398081977945,83.33280181884766,483300
2024-11-11 00:00:00+00:00,83.84572995973325,84.50662978969683,82.5140639890602,82.54365539550781,438400
2024-11-12 00:00:00+00:00,82.43515147303707,82.82972113315058,82.01099040542834,82.67189025878906,298800
2024-11-13 00:00:00+00:00,83.03687267746781,83.82601203728693,82.5140710500487,83.33280181884766,392100
2024-11-14 00:00:00+00:00,83.83587034738292,84.31922177728006,83.47089960431482,83.92465209960938,442100
2024-11-15 00:00:00+00:00,84.44745251721889,85.73966085547747,84.1909811015296,85.55224609375,543300
2024-11-18 00:00:00+00:00,85.3253603123539,85.3746843401915,84.34880627264758,85.04916381835938,337300
2024-11-19 00:00:00+00:00,84.43757947450527,84.90119823774897,83.8260036811114,84.22056579589844,330600
2024-11-20 00:00:00+00:00,84.38826522263605,85.44373471198647,84.04301207430888,85.3845443725586,391700
2024-11-21 00:00:00+00:00,85.81857073066064,87.09105388941697,85.78897932419028,86.91349792480469,307700
2024-11-22 00:00:00+00:00,86.8049921599912,88.09720043048368,86.8049921599912,87.54480743408203,459900
2024-11-25 00:00:00+00:00,88.75810916766672,90.18841570938065,88.52136285772725,89.99113464355469,790300
2024-11-26 00:00:00+00:00,89.48806131731429,90.27719313440777,88.97511848670253,89.72480010986328,624000
2024-11-27 00:00:00+00:00,90.69148735184359,92.96024959045126,90.28705140504123,92.57554626464844,1020400
2024-11-29 00:00:00+00:00,92.85174486239265,93.11808257141016,91.57926170743912,91.77655029296875,511700
2024-12-02 00:00:00+00:00,91.58912594562248,93.13780555948291,91.12550718735645,92.62487030029297,552000
2024-12-03 00:00:00+00:00,92.67419622340023,92.92080133046174,91.99357124544807,92.26976776123047,502600
2024-12-04 00:00:00+00:00,92.01329822734704,92.39800160017951,91.46090518446773,91.76669311523438,445600
2024-12-05 00:00:00+00:00,92.14153394800302,93.25618630005293,91.86532991202604,92.77284240722656,516500
2024-12-06 00:00:00+00:00,92.38813531398819,92.92079569021307,91.28334179212843,91.56940460205078,480000
2024-12-09 00:00:00+00:00,91.52995011242749,91.67791467805976,88.90606822763915,89.241455078125,828400
2024-12-10 00:00:00+00:00,89.1921243125763,89.1921243125763,87.14036822274338,87.86045837402344,711000
2024-12-11 00:00:00+00:00,89.34996156337753,90.07991055154503,87.9591051881627,89.73466491699219,533000
2024-12-12 00:00:00+00:00,90.13909193588562,91.47076547425674,89.49792470723615,89.5472412109375,460400
2024-12-13 00:00:00+00:00,90.02073468708176,90.80986655188208,89.58670726967745,90.5238037109375,555500
2024-12-16 00:00:00+00:00,90.52379909837795,91.02687562239088,89.96153975711314,90.60271453857422,641400
2024-12-17 00:00:00+00:00,89.98127637517153,93.60143768976371,89.05403872617318,91.26361846923828,869000
2024-12-18 00:00:00+00:00,91.1649607276,91.59898806027233,86.98254083586772,87.00226593017578,661700
2024-12-19 00:00:00+00:00,87.51521528436072,88.78769844809013,86.20327440325325,86.4202880859375,895800
2024-12-20 00:00:00+00:00,85.71993334313117,89.4190098033429,85.44373683822849,88.80742645263672,1117200
2024-12-23 00:00:00+00:00,88.11693078472862,89.32036480374158,88.03801535133336,88.63973236083984,623500
2024-12-24 00:00:00+00:00,88.62987057911901,89.20199621178483,88.43258951133993,88.75811004638672,246700
2024-12-26 00:00:00+00:00,88.59041399965916,89.71493265719975,88.44245695981732,89.241455078125,345300
2024-12-27 00:00:00+00:00,88.77783406712174,89.55710706925021,87.79141368859817,88.07747650146484,405300
2024-12-30 00:00:00+00:00,87.52507922842409,87.80127571681187,86.41041943855785,87.56452941894531,397500
2024-12-31 00:00:00+00:00,87.66367199975973,88.52613536232961,87.63393318782262,87.8520278930664,271900
2025-01-02 00:00:00+00:00,87.7628036297633,88.69466007180729,87.47531584310549,88.09986114501953,341600
2025-01-03 00:00:00+00:00,88.42698781623427,88.43690327373257,87.33652195304123,87.96106719970703,369500
2025-01-06 00:00:00+00:00,87.96107048518732,88.56577727616524,86.67233324028231,87.08869171142578,881300
2025-01-07 00:00:00+00:00,87.23739250562502,88.28820413146647,86.89042711626966,87.3067855834961,449500
2025-01-08 00:00:00+00:00,87.00939199558415,87.27705644222387,85.45299773667314,87.14818572998047,776100
2025-01-10 00:00:00+00:00,85.59177636871483,86.14692856756405,83.92634246200242,84.79871368408203,642700
2025-01-13 00:00:00+00:00,83.79746235471556,85.20515482868143,83.17292465343505,85.09610748291016,669600
2025-01-14 00:00:00+00:00,84.95732151055924,87.22747729781591,84.63018703581714,87.05895233154297,589900
2025-01-15 00:00:00+00:00,88.32786222926892,88.76405163095966,87.19774201877796,87.76280212402344,621600
2025-01-16 00:00:00+00:00,88.09985328104179,89.567023331937,88.09985328104179,89.25971221923828,623300
2025-01-17 00:00:00+00:00,89.42824342445493,90.1023508785856,89.17049445465476,89.44807434082031,592800
2025-01-21 00:00:00+00:00,89.56702999503415,89.9239108584558,88.26838480847562,88.42699432373047,1205700
2025-01-22 00:00:00+00:00,88.96231259466481,89.2200615568804,87.86193123040101,88.13951110839844,669200
2025-01-23 00:00:00+00:00,87.4356577719216,88.22872801534844,86.37493067022326,86.7318115234375,598000
2025-01-24 00:00:00+00:00,86.75164539172776,87.415837394317,86.26588625853985,87.40592193603516,1222700
