"('date', '')","('open', 'ACV')","('high', 'ACV')","('low', 'ACV')","('close', 'ACV')","('volume', 'ACV')"
2025-01-27 00:00:00+00:00,21.299601178689716,21.383826457110878,21.1788787556096,21.215375900268555,18600
2025-01-28 00:00:00+00:00,21.234091965759596,21.318317239977425,21.192914649374842,21.27152442932129,16700
2025-01-29 00:00:00+00:00,21.318316356884612,21.374465942382812,21.177939715694404,21.374465942382812,20900
2025-01-30 00:00:00+00:00,21.52419656577527,21.6364975071543,21.383821727773665,21.477405548095703,37900
2025-01-31 00:00:00+00:00,21.365106018211414,21.608423253138408,21.290239314000264,21.449331283569336,37500
2025-02-03 00:00:00+00:00,21.224733092460095,21.383825076432135,20.859758099509087,21.290241241455078,27600
2025-02-04 00:00:00+00:00,21.243451061752413,21.374467364955688,21.159225785417952,21.346391677856445,20700
2025-02-05 00:00:00+00:00,21.40254134154118,21.59906578063965,21.27246036948178,21.59906578063965,31800
2025-02-06 00:00:00+00:00,21.61778181428518,21.632754084149596,21.43154948190156,21.449331283569336,22500
2025-02-07 00:00:00+00:00,21.570987029861698,21.570987029861698,21.280878800775266,21.402538299560547,21700
2025-02-10 00:00:00+00:00,21.50547944471828,21.50547944471828,21.215371208186575,21.477405548095703,17400
2025-02-11 00:00:00+00:00,21.439974142576308,21.443717210290348,21.22473257683233,21.42125701904297,31600
2025-02-12 00:00:00+00:00,21.383822386927825,21.645854949951172,21.161092923395014,21.645854949951172,21600
2025-02-13 00:00:00+00:00,21.636426033202426,21.636426033202426,21.334610446169965,21.428926467895508,32500
2025-02-14 00:00:00+00:00,21.447789532883398,21.523243426619732,21.386482682046775,21.494949340820312,13600
2025-02-18 00:00:00+00:00,21.381769427105404,21.54116653331079,21.334611414103115,21.362905502319336,34000
2025-02-19 00:00:00+00:00,21.381770839592775,21.551542575956812,21.315748897442983,21.400634765625,36700
2025-02-20 00:00:00+00:00,21.34404165254659,21.542109265570655,20.985636075166074,21.098817825317383,33500
2025-02-21 00:00:00+00:00,21.089385129750802,21.249724887496168,20.702683678534825,20.749841690063477,23300
2025-02-24 00:00:00+00:00,20.749842468746166,20.89131830760413,20.485752916971848,20.561206817626953,29500
2025-02-25 00:00:00+00:00,20.46688834144948,20.525363623314185,20.278252712907133,20.334842681884766,28300
2025-02-26 00:00:00+00:00,20.155642216541434,20.55177562488268,20.155642216541434,20.37257194519043,32200
2025-02-27 00:00:00+00:00,20.570639358492425,20.570639358492425,20.174505919173757,20.25939178466797,40400
2025-02-28 00:00:00+00:00,20.13677809361534,20.419729754364973,20.060379742021965,20.249958038330078,26400
2025-03-03 00:00:00+00:00,20.193368002426276,20.34239048121916,19.938710429175316,19.995302200317383,42500
2025-03-04 00:00:00+00:00,20.023595076151956,20.11791289005614,19.514281759409645,20.08018684387207,55400
2025-03-05 00:00:00+00:00,20.202799112327103,20.202799112327103,19.826472305227206,20.051891326904297,21100
2025-03-06 00:00:00+00:00,19.995300925453435,20.014163049002065,19.561439702507027,19.816097259521484,41900
2025-03-07 00:00:00+00:00,19.59916995929354,19.73121383519584,19.41996627130979,19.64632797241211,49100
2025-03-10 00:00:00+00:00,19.514284304281723,19.523716266798438,18.957811108535907,18.976675033569336,41100
2025-03-11 00:00:00+00:00,18.89178916988181,19.052128934740146,18.750311531094,18.976675033569336,26000
2025-03-12 00:00:00+00:00,19.269058761209173,19.269058761209173,18.726732607351337,19.099287033081055,24000
2025-03-13 00:00:00+00:00,19.127836995442962,19.365745411269124,18.91752531693843,18.937509536743164,17700
2025-03-14 00:00:00+00:00,19.032671159448288,19.318160500801227,18.947023994023013,19.1658992767334,34600
2025-03-17 00:00:00+00:00,19.19445040865697,19.47137614375906,19.19445040865697,19.375261306762695,20000
2025-03-18 00:00:00+00:00,19.318161863377618,19.49897276037274,19.032672501888133,19.127836227416992,31500
2025-03-19 00:00:00+00:00,19.11831827702287,19.39429106429372,19.0421876651795,19.28009605407715,25900
2025-03-20 00:00:00+00:00,19.289614365033998,19.514199962699788,19.2705812565647,19.3942928314209,21000
2025-03-21 00:00:00+00:00,19.356226850426555,19.470421861731648,19.22299873220495,19.4133243560791,9800
2025-03-24 00:00:00+00:00,19.613169595818842,19.97478957474504,19.337194973269646,19.67026710510254,48600
2025-03-25 00:00:00+00:00,19.946239201348494,19.946239201348494,19.67502377305007,19.746397018432617,29200
2025-03-26 00:00:00+00:00,19.74639801862763,19.803495528767552,19.41332588180003,19.50848960876465,33600
2025-03-27 00:00:00+00:00,19.46090871106345,19.727364969245144,19.184934083549976,19.3942928314209,47600
2025-03-28 00:00:00+00:00,19.394292116798745,19.632200518607398,18.81379685065163,18.92799186706543,45900
2025-03-31 00:00:00+00:00,18.927990703539397,19.051704081329444,18.52830454046616,19.032670974731445,74700
2025-04-01 00:00:00+00:00,18.8233122474443,19.080251926129495,18.709115422953253,19.032670974731445,58300
2025-04-02 00:00:00+00:00,19.032674160574906,19.20396851843564,18.761458698994492,19.175418853759766,51700
2025-04-03 00:00:00+00:00,18.632987402079387,18.744329094550135,18.22378462881839,18.414112091064453,58200
2025-04-04 00:00:00+00:00,17.824094525832873,18.509271788522504,16.815363551991453,17.034238815307617,118100
2025-04-07 00:00:00+00:00,16.17777015276537,17.114176843030968,16.17777015276537,16.56793975830078,45600
2025-04-08 00:00:00+00:00,16.939077324220886,17.862163076262313,16.786816093695975,17.053274154663086,112500
2025-04-09 00:00:00+00:00,17.1389222912001,18.55685621494029,17.0913395195394,18.442659378051758,135300
2025-04-10 00:00:00+00:00,18.328463413413928,18.328463413413928,17.41489421059263,17.957326889038086,49700
2025-04-11 00:00:00+00:00,18.091837412089077,18.231153647732615,17.784382155894978,18.087034225463867,39000
2025-04-14 00:00:00+00:00,18.725963077294846,18.725963077294846,18.09183619587876,18.303211212158203,34000
2025-04-15 00:00:00+00:00,18.52419606291841,18.533804267995368,18.272465854604217,18.428115844726562,21100
2025-04-16 00:00:00+00:00,18.389684749736148,18.51458959487742,18.01497387946814,18.063013076782227,20600
2025-04-17 00:00:00+00:00,18.03418647926186,18.44733008611095,18.03418647926186,18.389680862426758,32000
2025-04-21 00:00:00+00:00,18.399295149615543,18.399295149615543,17.774776347176324,18.10144805908203,22400
2025-04-22 00:00:00+00:00,18.389684090406075,18.49537251980128,18.298408885750664,18.456939697265625,16900
2025-04-23 00:00:00+00:00,18.745181321984393,18.966164565070724,18.639492887213567,18.79322052001953,22500
2025-04-24 00:00:00+00:00,18.831653554392613,19.081461418630948,18.78361252324411,18.9949893951416,31100
2025-04-25 00:00:00+00:00,19.052635924622773,19.283227365807843,19.014204934047534,19.18714714050293,38200
2025-04-28 00:00:00+00:00,19.494604110717773,19.504210483870388,19.071852221466084,19.494604110717773,46000
2025-04-29 00:00:00+00:00,19.52342500143358,19.52342500143358,19.11028135798996,19.331266403198242,33900
2025-04-30 00:00:00+00:00,19.273619640217426,19.609899520874023,18.994988995726818,19.609899520874023,22300
2025-05-01 00:00:00+00:00,19.754021171776053,19.754021171776053,19.312054640175564,19.48499870300293,28600
2025-05-02 00:00:00+00:00,19.773235484529597,19.773235484529597,19.494604838258677,19.62911605834961,26600
2025-05-05 00:00:00+00:00,19.600292330235302,19.705980769436863,19.465781104035504,19.619508743286133,35400
2025-05-06 00:00:00+00:00,19.561859862428875,19.76362668652238,19.451368244580827,19.69637107849121,32200
2025-05-07 00:00:00+00:00,19.73480471436964,20.167162997764912,19.705019824932464,20.01343536376953,48000
2025-05-08 00:00:00+00:00,20.06147422265623,20.350675176782904,19.88949228260182,20.119123458862305,19300
2025-05-09 00:00:00+00:00,20.272852907587026,20.561091784144484,20.14794805052153,20.445796966552734,34600
2025-05-12 00:00:00+00:00,20.852772146369343,20.852772146369343,20.663818423400716,20.8043212890625,20100
2025-05-13 00:00:00+00:00,20.833392648485106,20.920602346963573,20.61052424046737,20.8818416595459,27400
2025-05-14 00:00:00+00:00,21.07564247337323,21.1434718315967,20.87215439870282,21.06595230102539,22400
2025-05-15 00:00:00+00:00,21.114401871158357,21.143470538212295,20.88184144545918,21.12409019470215,18000
2025-05-16 00:00:00+00:00,21.13378019941695,21.22098989631202,21.028160470080653,21.104711532592773,28300
2025-05-19 00:00:00+00:00,21.01750306259845,21.18223229432621,20.949673705100793,21.13378143310547,15400
2025-05-20 00:00:00+00:00,21.13377891300361,21.293663963649454,21.02719072745087,21.16284942626953,23000
2025-05-21 00:00:00+00:00,21.16284940620119,21.463237316819594,20.87215166666224,20.98843002319336,20500
2025-05-22 00:00:00+00:00,20.988432155871816,21.065951684173204,20.84308327133314,21.0078125,8800
2025-05-23 00:00:00+00:00,20.97874175646523,20.97874175646523,20.571763775240463,20.901222229003906,8600
2025-05-27 00:00:00+00:00,21.13377975226793,21.220989447317816,21.070796410007304,21.153160095214844,17200
2025-05-28 00:00:00+00:00,21.172542345886914,21.240371704101562,21.061108136218362,21.240371704101562,20100
2025-05-29 00:00:00+00:00,21.492309567327677,21.492309567327677,21.26459514908179,21.405099868774414,37900
2025-05-30 00:00:00+00:00,21.385719748302456,21.385719748302456,21.26459537107083,21.337270736694336,7700
2025-06-02 00:00:00+00:00,21.346961134086126,21.470992749037848,21.23552692764162,21.356651306152344,24400
2025-06-03 00:00:00+00:00,21.405099868774414,21.405099868774414,21.14250231039174,21.405099868774414,8700
2025-06-04 00:00:00+00:00,21.41479110448256,21.773318240157973,21.41479110448256,21.589210510253906,31400
2025-06-05 00:00:00+00:00,21.744247201484264,21.753937372772274,21.588237846421848,21.637657165527344,18100
2025-06-06 00:00:00+00:00,21.928357071850204,21.928357071850204,21.686108310415566,21.74424934387207,21300
2025-06-09 00:00:00+00:00,21.957424824971433,21.976805167017684,21.783975753827573,21.84114646911621,33400
2025-06-10 00:00:00+00:00,21.9380446418517,21.976805326224998,21.744246764618683,21.7733154296875,28100
2025-06-11 00:00:00+00:00,21.80238807577928,21.90897812002183,21.60858833137671,21.61827850341797,21500
2025-06-12 00:00:00+00:00,21.803886034237195,21.803886034237195,21.520592781064046,21.628047943115234,16400
2025-06-13 00:00:00+00:00,21.383827853233115,21.590925584948447,21.383827853233115,21.481515884399414,33900
2025-06-16 00:00:00+00:00,21.530362897818865,21.549899015331583,21.324241486293424,21.44244384765625,39800
2025-06-17 00:00:00+00:00,21.4619778622245,21.4619778622245,21.23925123844814,21.354522705078125,9200
2025-06-18 00:00:00+00:00,21.38382911682129,21.540129230625585,21.29591006990083,21.38382911682129,31100
2025-06-20 00:00:00+00:00,21.49128352061135,21.49128352061135,21.393595495596117,21.452207565307617,15300
2025-06-23 00:00:00+00:00,21.40336527831561,21.570410707973693,21.315446238865217,21.510822296142578,30000
2025-06-24 00:00:00+00:00,21.579203939283715,21.882035159312295,21.579203939283715,21.774580001831055,11500
2025-06-25 00:00:00+00:00,21.882034902130002,21.938694294986767,21.823422829352364,21.85272979736328,21600
2025-06-26 00:00:00+00:00,21.91134170513939,22.184865951538086,21.84686786659624,22.184865951538086,30300
2025-06-27 00:00:00+00:00,22.33139912286147,22.458392257909832,22.21417311391789,22.272785186767578,30300
2025-06-30 00:00:00+00:00,22.370473411430954,22.517004526450755,22.28353257298457,22.36070442199707,44600
2025-07-01 00:00:00+00:00,22.390010833740234,22.429084927260266,22.331398761838106,22.390010833740234,18100
2025-07-02 00:00:00+00:00,22.497469541074803,22.497469541074803,22.067643300611078,22.175100326538086,37000
2025-07-03 00:00:00+00:00,22.204403223193278,22.458391346223696,22.155560141675327,22.18975067138672,54000
2025-07-07 00:00:00+00:00,22.19463539123535,22.497468474814372,21.901573160362222,22.19463539123535,45200
2025-07-08 00:00:00+00:00,22.253249328005356,22.37047347505692,22.00903018119634,22.19463539123535,21800
2025-07-09 00:00:00+00:00,22.243479781412482,22.311860842687196,22.155560741703802,22.223941802978516,22400
2025-07-10 00:00:00+00:00,22.23371188388035,22.350936033751562,22.18486693539712,22.33139991760254,16700
2025-07-11 00:00:00+00:00,22.351091051554523,22.45841493398885,22.252627723083222,22.331398010253906,18200
2025-07-14 00:00:00+00:00,22.311705848496057,22.331398890572988,21.996624687392615,22.154165267944336,54600
2025-07-15 00:00:00+00:00,22.23293680709221,22.242783328683775,22.05570317450796,22.11478042602539,19400
2025-07-16 00:00:00+00:00,22.223089981616337,22.232936503073258,21.976932579289116,22.095088958740234,15800
2025-07-17 00:00:00+00:00,22.154165448341022,22.29201298793828,22.04585559406782,22.22308921813965,28100
2025-07-18 00:00:00+00:00,22.282166799804696,22.47417114743974,22.154165779413233,22.242782592773438,15600
2025-07-21 00:00:00+00:00,22.301860684049252,22.4889408390962,22.301860684049252,22.351093292236328,22700
2025-07-22 00:00:00+00:00,22.40032274788382,22.453493586094215,22.26247520886704,22.39047622680664,17500
2025-07-23 00:00:00+00:00,22.390477626528725,22.390477626528725,22.26247660058725,22.301860809326172,11300
2025-07-24 00:00:00+00:00,22.282166826342046,22.448569843277838,22.282166826342046,22.360937118530273,12000
2025-07-25 00:00:00+00:00,22.479092704380236,22.526355253635522,22.282166041827143,22.37078285217285,23200
2025-07-28 00:00:00+00:00,22.370784457479186,22.58740417743838,22.311707205686666,22.351093292236328,13800
2025-07-29 00:00:00+00:00,22.341245470468778,22.395400397307075,22.22308909572778,22.272321701049805,23000
2025-07-30 00:00:00+00:00,22.469246612010103,22.469246612010103,22.065548636305106,22.22308921813965,40600
2025-07-31 00:00:00+00:00,22.400324148221454,22.52832517416293,22.22309051381634,22.301860809326172,40800
2025-08-01 00:00:00+00:00,22.35109202711282,22.378661534924294,21.942469853432918,21.986778259277344,27100
2025-08-04 00:00:00+00:00,22.15416402791397,22.27232039573015,22.114777945964658,22.19355010986328,23400
2025-08-05 00:00:00+00:00,22.232934313780838,22.30185807916038,22.03600766009779,22.19355010986328,29400
2025-08-06 00:00:00+00:00,22.24278241284922,22.351092267864875,22.09508835112089,22.173858642578125,21700
2025-08-07 00:00:00+00:00,22.30185908368882,22.51847878810359,22.166965690803195,22.37078285217285,32700
2025-08-08 00:00:00+00:00,22.469247183518657,22.518479790364115,22.33139964041523,22.42986297607422,20900
2025-08-11 00:00:00+00:00,22.419936347413156,22.51918389819334,22.231366190229767,22.390161514282227,45300
2025-08-12 00:00:00+00:00,22.390162619686055,22.529109954833984,22.290915064006015,22.529109954833984,39900
2025-08-13 00:00:00+00:00,22.658129198418145,22.727601915653246,22.489408930994514,22.578731536865234,27200
2025-08-14 00:00:00+00:00,22.47948455810547,22.6224014883274,22.459634668965265,22.47948455810547,13500
2025-08-15 00:00:00+00:00,22.60850659333339,22.67797931125532,22.330613828656087,22.539031982421875,24600
2025-08-18 00:00:00+00:00,22.529110498679373,22.64721412736487,22.340540327634237,22.598583221435547,8500
2025-08-19 00:00:00+00:00,22.628356199550087,22.645228416958943,22.31076552759692,22.42986297607422,12500
2025-08-20 00:00:00+00:00,22.271067562846742,22.429862898272518,22.14204516969473,22.28099250793457,14800
2025-08-21 00:00:00+00:00,22.380237965605176,22.390162910601102,22.102347077678036,22.15196990966797,13500
2025-08-22 00:00:00+00:00,22.30084000887299,22.56979976790199,22.136091224452347,22.529109954833984,23200
2025-08-25 00:00:00+00:00,22.56880691737188,22.757377076145154,22.509259143597543,22.687904357910156,26700
2025-08-26 00:00:00+00:00,22.687904792864668,22.81692528734748,22.588657239345007,22.7772274017334,28000
2025-08-27 00:00:00+00:00,22.777227834988867,22.86655044555664,22.66805533474166,22.86655044555664,24400
2025-08-28 00:00:00+00:00,22.926097408499025,23.02534496038656,22.767302082674806,23.005495071411133,50800
2025-08-29 00:00:00+00:00,23.015419801689713,23.015419801689713,22.777226815170298,22.87647247314453,38000
2025-09-02 00:00:00+00:00,22.876473034622165,22.945947647094727,22.772263955397772,22.945947647094727,41400
2025-09-03 00:00:00+00:00,22.97572046155208,23.025345184473608,22.89632279786726,22.965795516967773,40800
2025-09-04 00:00:00+00:00,22.9757202132111,23.17421531677246,22.94594727276962,23.17421531677246,28800
2025-09-05 00:00:00+00:00,23.24368847126918,23.29331130159585,22.996562460226002,23.263538360595703,37300
2025-09-08 00:00:00+00:00,23.313160491659115,23.42233298669079,23.243687774089715,23.382633209228516,55200
2025-09-09 00:00:00+00:00,23.37270881203635,23.53150413962381,23.196049341368482,23.452106475830078,42900
2025-09-10 00:00:00+00:00,23.670451878928464,23.819322264483553,23.520587673803718,23.71014976501465,67300
2025-09-11 00:00:00+00:00,23.799472262300572,23.849096985910496,23.70221045421063,23.729999542236328,58000
2025-09-12 00:00:00+00:00,23.899999618530273,23.989999771118164,23.81999969482422,23.979999542236328,55900
2025-09-15 00:00:00+00:00,24.0,24.07200050354004,23.81999969482422,23.959999084472656,39200
2025-09-16 00:00:00+00:00,23.950000762939453,24.099000930786133,23.802000045776367,24.049999237060547,26800
2025-09-17 00:00:00+00:00,24.049999237060547,24.100000381469727,23.940000534057617,24.049999237060547,37700
2025-09-18 00:00:00+00:00,24.149999618530273,24.329999923706055,24.079999923706055,24.280000686645508,79700
2025-09-19 00:00:00+00:00,24.360000610351562,24.459999084472656,24.200000762939453,24.450000762939453,46400
2025-09-22 00:00:00+00:00,24.440000534057617,24.510000228881836,24.389999389648438,24.459999084472656,40000
2025-09-23 00:00:00+00:00,24.510000228881836,24.527999877929688,24.209999084472656,24.229999542236328,39300
2025-09-24 00:00:00+00:00,24.170000076293945,24.209999084472656,24.030000686645508,24.1299991607666,62800
2025-09-25 00:00:00+00:00,24.020000457763672,24.243000030517578,23.75,23.75,55800
2025-09-26 00:00:00+00:00,23.75,24.107999801635742,23.440000534057617,23.6200008392334,55600
