"('date', '')","('open', 'BCS')","('high', 'BCS')","('low', 'BCS')","('close', 'BCS')","('volume', 'BCS')"
2025-01-16 00:00:00+00:00,13.51738163182883,13.663568726004167,13.50763563966468,13.634330749511719,24297100
2025-01-17 00:00:00+00:00,13.800008598878927,13.92670370597441,13.770771552450414,13.897466659545898,20320000
2025-01-21 00:00:00+00:00,14.16060114088033,14.54068644081795,14.102127051307708,14.521194458007812,18346700
2025-01-22 00:00:00+00:00,14.228822715676554,14.277550815776918,14.082635627088663,14.111872673034668,16738000
2025-01-23 00:00:00+00:00,14.33602610414551,14.491958258000777,14.306789057654886,14.38475513458252,18055600
2025-01-24 00:00:00+00:00,14.287296941912805,14.39450099377109,14.22882284947096,14.248313903808594,12571900
2025-01-27 00:00:00+00:00,14.219076581088206,14.267805610128136,13.96568637362371,14.092381477355957,13653200
2025-01-28 00:00:00+00:00,14.043652970989454,14.228823102347022,14.014415924248928,14.219077110290527,13367500
2025-01-29 00:00:00+00:00,14.287296854855786,14.511450019660867,14.209330779122437,14.297042846679688,15227700
2025-01-30 00:00:00+00:00,14.433483517475889,14.521194653012692,14.2872964327234,14.423737525939941,17163000
2025-01-31 00:00:00+00:00,14.38475451810534,14.482211645373754,14.267805407725895,14.306788444519043,15276100
2025-02-03 00:00:00+00:00,13.946195264422665,14.170347495917959,13.858483198384013,14.024161338806152,19132800
2025-02-04 00:00:00+00:00,14.209330614208977,14.375008755576717,14.18009356850553,14.27755069732666,14291900
2025-02-05 00:00:00+00:00,14.345771898619887,14.501704050328428,14.287296877014715,14.48221206665039,9532100
2025-02-06 00:00:00+00:00,14.755094103197933,14.930517307272698,14.73560211972911,14.881789207458496,14285600
2025-02-07 00:00:00+00:00,14.794076528081133,14.881788591200806,14.657635437736209,14.686872482299805,11340900
2025-02-10 00:00:00+00:00,14.794077266703852,14.803822329092332,14.550433047842084,14.599161148071289,12417100
2025-02-11 00:00:00+00:00,14.735601790356919,14.881788874818712,14.677127700115328,14.842804908752441,12837800
2025-02-12 00:00:00+00:00,15.037721326307267,15.037721326307267,14.852551201453181,14.998738288879395,23267900
2025-02-13 00:00:00+00:00,14.24831328657607,14.35551640436141,14.102127132375257,14.170347213745117,23013100
2025-02-14 00:00:00+00:00,14.40424520809251,14.52119431551909,14.375008163593087,14.501703262329102,18505300
2025-02-18 00:00:00+00:00,15.05721245923877,15.252127647399902,14.988992375739604,15.252127647399902,17133300
2025-02-19 00:00:00+00:00,14.998738122738853,15.086449258908297,14.940263102530308,14.979246139526367,11465700
2025-02-20 00:00:00+00:00,14.988992503385624,15.037721533198114,14.686873262091327,14.784331321716309,11589000
2025-02-21 00:00:00+00:00,15.08644923178602,15.115687206552186,14.745347891040966,14.794076919555664,18200100
2025-02-24 00:00:00+00:00,14.881788903611596,14.901279957253536,14.521194652232186,14.725855827331543,34099700
2025-02-25 00:00:00+00:00,15.076703858690978,15.12543288620071,14.647889531920015,15.057211875915527,64545100
2025-02-26 00:00:00+00:00,15.105941070782881,15.515263419313245,15.08644908779148,15.378822326660156,38510800
2025-02-27 00:00:00+00:00,15.164415868878983,15.612721247416545,15.096194858834231,15.291110038757324,54890200
2025-02-28 00:00:00+00:00,15.493457663880799,15.82078416096679,15.384349146834907,15.711675643920898,100072800
2025-03-03 00:00:00+00:00,15.870379333449726,16.09851558231287,15.552972049484195,15.701756477355957,34899700
2025-03-04 00:00:00+00:00,15.265321109291515,15.949730786020174,14.85864185366911,15.582728385925293,38367700
2025-03-05 00:00:00+00:00,15.721594789143067,16.138192319236648,15.622404540664284,16.108434677124023,20728900
2025-03-06 00:00:00+00:00,16.06875985148959,16.197705851296735,15.771189103486215,15.890217781066895,19088700
2025-03-07 00:00:00+00:00,15.74143279355183,15.890218171206525,15.463701412924086,15.81086540222168,18084700
2025-03-10 00:00:00+00:00,14.888400214286154,14.997508734410868,14.392450847621978,14.670182228088379,20095400
2025-03-11 00:00:00+00:00,14.54123471412146,15.086779185440061,14.461882894214932,14.977670669555664,18782600
2025-03-12 00:00:00+00:00,15.295078538982974,15.473620613631663,15.106617249976392,15.433944702148438,15379500
2025-03-13 00:00:00+00:00,15.225645690080142,15.285159083391557,14.90823745727539,14.90823745727539,11533000
2025-03-14 00:00:00+00:00,15.195888441361465,15.602566774674651,15.126455832048977,15.59264850616455,19456600
2025-03-17 00:00:00+00:00,15.324834984299336,15.572809663482007,15.324834984299336,15.483538627624512,10570900
2025-03-18 00:00:00+00:00,15.840622451867647,16.029082788031754,15.731512989818885,15.929892539978027,15696000
2025-03-19 00:00:00+00:00,15.830703696052387,16.148111931441907,15.781108570590117,16.029083251953125,14276800
2025-03-20 00:00:00+00:00,15.66208082872655,15.900137241629269,15.6521616144497,15.840622901916504,16939900
2025-03-21 00:00:00+00:00,15.384349583179366,15.672000178048332,15.295078545815144,15.622405052185059,14020500
2025-03-24 00:00:00+00:00,15.810865156258703,15.959650531598806,15.791027673782356,15.86046028137207,12584200
2025-03-25 00:00:00+00:00,16.058841401688717,16.158031655744146,15.999326114117418,16.11835479736328,16347700
2025-03-26 00:00:00+00:00,16.048921216021824,16.20762485614914,15.880298361899476,15.929892539978027,10840800
2025-03-27 00:00:00+00:00,15.731512928593485,15.860459872182158,15.632323626874104,15.751351356506348,11370700
2025-03-28 00:00:00+00:00,15.48353877017436,15.543053109943386,15.215726606084583,15.265321731567383,14271100
2025-03-31 00:00:00+00:00,14.928076153696843,15.275240143441954,14.85864259898914,15.235564231872559,17801100
2025-04-01 00:00:00+00:00,15.364510980813336,15.394268623564002,15.136374728748239,15.275239944458008,17216500
2025-04-02 00:00:00+00:00,15.126455731758433,15.6323243144055,15.126455731758433,15.612485885620117,20434900
2025-04-03 00:00:00+00:00,14.362692724801125,14.52139731142927,14.164313173951335,14.194070816040039,25562200
2025-04-04 00:00:00+00:00,12.924439697317704,13.24184792213574,12.607032418447973,13.063305854797363,21119400
2025-04-07 00:00:00+00:00,12.081326386121905,13.231928718905266,12.041650476231041,12.676465034484863,19869800
2025-04-08 00:00:00+00:00,13.281524309143347,13.370794400071324,12.40865331494473,12.587194442749023,17669500
2025-04-09 00:00:00+00:00,12.507842102488013,14.065123684317804,12.23011073499444,13.846905708312988,20451800
2025-04-10 00:00:00+00:00,13.777473167681384,13.787391435677259,13.11290096859416,13.450146675109863,16888000
2025-04-11 00:00:00+00:00,13.430308276047354,13.896500926993093,13.311280546306628,13.827067375183105,17124100
2025-04-14 00:00:00+00:00,14.253584407289933,14.39245056779741,14.045285639502886,14.15439510345459,11882300
2025-04-15 00:00:00+00:00,14.580910635260162,14.818966095162361,14.551153939259464,14.590829849243164,18617600
2025-04-16 00:00:00+00:00,14.570992170078618,14.729696764117538,14.32301748345003,14.442046165466309,20201700
2025-04-17 00:00:00+00:00,14.561073105953259,14.789209351131548,14.511477982147625,14.600749015808105,17624000
2025-04-21 00:00:00+00:00,14.60074914518611,14.610667413276479,14.203989097173627,14.38253116607666,8142600
2025-04-22 00:00:00+00:00,14.898319151858278,15.166131312988238,14.838804812746993,15.106616973876953,19996700
2025-04-23 00:00:00+00:00,15.5331336095781,15.761270804217961,15.4240250922841,15.513296127319336,16071700
2025-04-24 00:00:00+00:00,15.33475410427041,15.57280956779545,15.295078193682903,15.503376960754395,13489000
2025-04-25 00:00:00+00:00,15.443862632954504,15.691837310791016,15.43394436476177,15.691837310791016,11103300
2025-04-28 00:00:00+00:00,15.870379598798717,15.949731421116844,15.701756739885614,15.840622901916504,9366600
2025-04-29 00:00:00+00:00,15.939812357929762,16.048921824112664,15.810865408953465,15.9993257522583,14447900
2025-04-30 00:00:00+00:00,15.463700833591119,15.979488609953203,15.394268227522497,15.929892539978027,18129800
2025-05-01 00:00:00+00:00,15.701756524932074,15.83070347092086,15.642243131982374,15.691837310791016,13920200
2025-05-02 00:00:00+00:00,16.068760616283935,16.22746426601393,15.939812718442855,16.11835479736328,15216600
2025-05-05 00:00:00+00:00,16.058839811380185,16.43576046918824,16.039001384154354,16.247299194335938,7006000
2025-05-06 00:00:00+00:00,15.910056717295054,16.088596901521598,15.890218288415426,15.97948932647705,12784100
2025-05-07 00:00:00+00:00,15.860460480184992,16.009244911441794,15.75135196032656,15.820784568786621,12556400
2025-05-08 00:00:00+00:00,16.207625341372065,16.277057949519357,16.058840910785488,16.217544555664062,14965600
2025-05-09 00:00:00+00:00,16.296895493496578,16.415922274746315,16.227462889118137,16.396085739135742,15504000
2025-05-12 00:00:00+00:00,16.634141314600594,16.71349313331016,16.435760821878386,16.564708709716797,12954600
2025-05-13 00:00:00+00:00,16.7234127713292,16.93171059126411,16.693655129097085,16.86227798461914,12880200
2025-05-14 00:00:00+00:00,16.951548835458258,17.169765867102416,16.921791193549073,17.09041404724121,21093600
2025-05-15 00:00:00+00:00,17.21936235420142,17.298714175985435,17.060658710633387,17.19952392578125,14796700
2025-05-16 00:00:00+00:00,17.199523530989545,17.338388742949945,17.18960431700714,17.27887535095215,13874600
2025-05-19 00:00:00+00:00,17.298713210297144,17.60620126605782,17.28879399664079,17.586362838745117,17246000
2025-05-20 00:00:00+00:00,17.62604101422372,17.725231266323764,17.57644494222535,17.705392837524414,12342800
2025-05-21 00:00:00+00:00,17.7053923075914,17.7450672721059,17.42765998840332,17.42765998840332,18457900
2025-05-22 00:00:00+00:00,17.30863380189927,17.616121882139172,17.288795373007222,17.497093200683594,15914700
2025-05-23 00:00:00+00:00,17.199523350925347,17.606201660463192,17.18960413704679,17.50701141357422,14515700
2025-05-27 00:00:00+00:00,17.725230964538927,17.814500108822724,17.675634893384967,17.76490592956543,8940600
2025-05-28 00:00:00+00:00,17.596282446584635,17.606201660463192,17.417740380563803,17.50701141357422,11603800
2025-05-29 00:00:00+00:00,17.774824727107887,17.79466315510441,17.516930838843,17.65579605102539,18591300
2025-05-30 00:00:00+00:00,17.57644503730459,17.73514868476448,17.526850856934644,17.68555450439453,13084000
2025-06-02 00:00:00+00:00,17.665715584460504,17.784744262695312,17.487173513056618,17.784744262695312,10041800
2025-06-03 00:00:00+00:00,17.645878750221563,17.903770746901095,17.616121108190868,17.844257354736328,12663300
2025-06-04 00:00:00+00:00,17.655795647528105,17.764905107118803,17.546688079833984,17.546688079833984,14641000
2025-06-05 00:00:00+00:00,17.68555431326975,17.804582993526697,17.63596013343576,17.725231170654297,12637400
2025-06-06 00:00:00+00:00,17.983123380692447,18.082313633385784,17.943448414753142,18.062475204467773,12738700
2025-06-09 00:00:00+00:00,17.993042993975745,18.052558282048956,17.943448812478152,17.983123779296875,8379800
2025-06-10 00:00:00+00:00,17.685554798408198,17.784745052693797,17.41774167940611,17.437580108642578,11658100
2025-06-11 00:00:00+00:00,17.52685033326032,17.60620215461936,17.407821655273438,17.407821655273438,10240600
2025-06-12 00:00:00+00:00,17.556607899328135,17.69547311312797,17.507011828759158,17.616121292114258,13348000
2025-06-13 00:00:00+00:00,17.16976607794827,17.43757918272983,17.11025268529569,17.239198684692383,9992200
2025-06-16 00:00:00+00:00,17.576443625088764,17.764904900766336,17.536768662359915,17.586362838745117,10350400
2025-06-17 00:00:00+00:00,17.467336235551297,17.556607267465942,17.338388348609442,17.358226776123047,15082700
2025-06-18 00:00:00+00:00,17.39790474490531,17.61612178583475,17.368147101729917,17.516931533813477,12726300
2025-06-20 00:00:00+00:00,17.54668957754641,17.57644532950437,17.387985927448153,17.437580108642578,14488700
2025-06-23 00:00:00+00:00,17.149930357886962,17.45741844177246,17.080495855941574,17.45741844177246,14716600
2025-06-24 00:00:00+00:00,18.052556692681332,18.171583474554996,17.98312219604234,18.112070083618164,13713700
2025-06-25 00:00:00+00:00,17.953367835442744,18.07239462652464,17.893854439901798,18.02280044555664,11590300
2025-06-26 00:00:00+00:00,18.171584081761416,18.300531973646052,18.141828331247,18.181503295898438,11435400
2025-06-27 00:00:00+00:00,18.57826293428137,18.59810136312391,18.30053249807261,18.45923614501953,23962900
2025-06-30 00:00:00+00:00,18.320369130113267,18.49891120682948,18.320369130113267,18.43939781188965,13833300
2025-07-01 00:00:00+00:00,18.19142251003546,18.250935902960943,17.983122796951296,18.181503295898438,19931100
2025-07-02 00:00:00+00:00,17.715310940538103,17.81449929451877,17.586363053328704,17.73514747619629,21953600
2025-07-03 00:00:00+00:00,18.15174504694386,18.171583474554996,18.052556692681332,18.112070083618164,15538500
2025-07-07 00:00:00+00:00,18.141829031991406,18.241017393399567,17.963286954421964,18.042638778686523,16514900
2025-07-08 00:00:00+00:00,18.17158417695754,18.211261033713484,17.993042105349108,18.161664962768555,21680700
2025-07-09 00:00:00+00:00,18.350126567893373,18.48899178516238,18.290613173620468,18.47907257080078,15751200
2025-07-10 00:00:00+00:00,18.50882932974904,18.667532968160234,18.50882932974904,18.65761375427246,14252600
2025-07-11 00:00:00+00:00,18.320369117543663,18.369965189873426,18.18150389881376,18.25093650817871,12656700
2025-07-14 00:00:00+00:00,18.340206360119826,18.528667638988676,18.29061218289483,18.488990783691406,15991300
2025-07-15 00:00:00+00:00,18.42947818395516,18.459235826705825,18.241016896994278,18.33028793334961,26192500
2025-07-16 00:00:00+00:00,18.528668150507425,18.608019971396033,18.330287652337592,18.578262329101562,31585000
2025-07-17 00:00:00+00:00,18.48899181386059,18.885752821353645,18.48899181386059,18.855995178222656,21239600
2025-07-18 00:00:00+00:00,18.697291215821597,18.865914073585802,18.637777822462663,18.727046966552734,23649000
2025-07-21 00:00:00+00:00,18.80639901106532,19.074212122197395,18.736966402674785,18.87583351135254,16582900
2025-07-22 00:00:00+00:00,18.75680432376739,18.865913786512394,18.528668076115686,18.786561965942383,19132000
2025-07-23 00:00:00+00:00,18.915507307872787,19.322185610655108,18.915507307872787,19.30234718322754,22996700
2025-07-24 00:00:00+00:00,19.41145694314209,19.500727976053657,19.232914877318947,19.242834091186523,20716300
2025-07-25 00:00:00+00:00,19.371782811521143,19.470971170663493,19.2428349176014,19.4610538482666,16138900
2025-07-28 00:00:00+00:00,19.461053928657876,19.490809679764826,19.14364474564246,19.25275421142578,28083700
2025-07-29 00:00:00+00:00,19.659433166214917,19.907407856791586,19.570162126255575,19.887569427490234,22738700
2025-07-30 00:00:00+00:00,19.798298393872972,19.90740786316862,19.58008134717843,19.69911003112793,12818600
2025-07-31 00:00:00+00:00,19.659432458447984,19.71894585231273,19.401538562505177,19.4610538482666,17397200
2025-08-01 00:00:00+00:00,18.975022475664844,19.084131944840276,18.637778637289106,18.945266723632812,16530800
2025-08-04 00:00:00+00:00,19.272592128904904,19.272592128904904,19.06429241719779,19.163482666015625,15013300
2025-08-05 00:00:00+00:00,19.3321061302374,19.36186377338886,18.99486040877432,19.2329158782959,15353100
2025-08-06 00:00:00+00:00,19.292431273830577,19.45113492107686,19.24283520163067,19.401538848876953,13475600
2025-08-07 00:00:00+00:00,19.609838581481167,19.639594332924368,19.411458076341845,19.59000015258789,17711700
2025-08-08 00:00:00+00:00,19.770000457763672,20.020000457763672,19.65999984741211,19.940000534057617,13365200
2025-08-11 00:00:00+00:00,19.90999984741211,20.079999923706055,19.889999389648438,20.049999237060547,9418800
2025-08-12 00:00:00+00:00,20.260000228881836,20.43000030517578,20.229999542236328,20.40999984741211,10968400
2025-08-13 00:00:00+00:00,20.520000457763672,20.520000457763672,20.239999771118164,20.450000762939453,11234600
2025-08-14 00:00:00+00:00,20.299999237060547,20.559999465942383,20.299999237060547,20.549999237060547,8518800
2025-08-15 00:00:00+00:00,20.5,20.520000457763672,20.170000076293945,20.270000457763672,12672900
2025-08-18 00:00:00+00:00,20.18000030517578,20.299999237060547,20.139999389648438,20.290000915527344,8177000
2025-08-19 00:00:00+00:00,20.350000381469727,20.3799991607666,20.079999923706055,20.1200008392334,10530300
2025-08-20 00:00:00+00:00,20.18000030517578,20.290000915527344,19.950000762939453,20.260000228881836,10693700
2025-08-21 00:00:00+00:00,20.110000610351562,20.25,20.06999969482422,20.219999313354492,8462700
2025-08-22 00:00:00+00:00,20.299999237060547,20.579999923706055,20.290000915527344,20.469999313354492,8055100
2025-08-25 00:00:00+00:00,20.399999618530273,20.559999465942383,20.3799991607666,20.399999618530273,7094800
2025-08-26 00:00:00+00:00,20.170000076293945,20.43000030517578,20.100000381469727,20.399999618530273,7264500
2025-08-27 00:00:00+00:00,19.959999084472656,20.190000534057617,19.950000762939453,20.1299991607666,8558800
2025-08-28 00:00:00+00:00,19.989999771118164,20.1299991607666,19.950000762939453,20.030000686645508,8176300
2025-08-29 00:00:00+00:00,19.3700008392334,19.729999542236328,19.3700008392334,19.6299991607666,8560600
2025-09-02 00:00:00+00:00,19.350000381469727,19.59000015258789,19.290000915527344,19.559999465942383,9791200
2025-09-03 00:00:00+00:00,19.520000457763672,19.700000762939453,19.489999771118164,19.68000030517578,8693100
2025-09-04 00:00:00+00:00,19.8799991607666,20.1200008392334,19.860000610351562,20.110000610351562,11460000
2025-09-05 00:00:00+00:00,20.079999923706055,20.1299991607666,19.6200008392334,19.709999084472656,11238400
2025-09-08 00:00:00+00:00,19.899999618530273,19.989999771118164,19.700000762939453,19.940000534057617,9129700
2025-09-09 00:00:00+00:00,20.0,20.389999389648438,19.969999313354492,20.309999465942383,11430500
2025-09-10 00:00:00+00:00,20.420000076293945,20.549999237060547,20.399999618530273,20.489999771118164,6825200
2025-09-11 00:00:00+00:00,20.579999923706055,20.809999465942383,20.56999969482422,20.790000915527344,8923700
2025-09-12 00:00:00+00:00,20.690000534057617,20.81999969482422,20.690000534057617,20.719999313354492,6549900
2025-09-15 00:00:00+00:00,21.100000381469727,21.1299991607666,20.979999542236328,21.049999237060547,7147100
2025-09-16 00:00:00+00:00,20.799999237060547,20.81999969482422,20.540000915527344,20.6299991607666,7290200
2025-09-17 00:00:00+00:00,20.729999542236328,20.940000534057617,20.59000015258789,20.770000457763672,7211000
2025-09-18 00:00:00+00:00,20.760000228881836,21.059999465942383,20.709999084472656,21.010000228881836,10687100
2025-09-19 00:00:00+00:00,20.850000381469727,20.940000534057617,20.719999313354492,20.719999313354492,6884100
2025-09-22 00:00:00+00:00,20.889999389648438,20.969999313354492,20.780000686645508,20.93000030517578,6363200
2025-09-23 00:00:00+00:00,21.049999237060547,21.219999313354492,20.93000030517578,20.969999313354492,7481300
2025-09-24 00:00:00+00:00,20.84000015258789,20.950000762939453,20.68000030517578,20.719999313354492,8844300
2025-09-25 00:00:00+00:00,20.329999923706055,20.3799991607666,20.170000076293945,20.309999465942383,7174600
2025-09-26 00:00:00+00:00,20.6299991607666,20.690000534057617,20.520000457763672,20.600000381469727,5530500
