"('date', '')","('open', 'CSAN')","('high', 'CSAN')","('low', 'CSAN')","('close', 'CSAN')","('volume', 'CSAN')"
2022-03-25 00:00:00+00:00,18.92318997600765,19.13416240946904,18.670942267017214,18.868154525756836,771600
2022-03-28 00:00:00+00:00,18.80394706091023,18.941536567544375,18.47373084535188,18.849809646606445,233200
2022-03-29 00:00:00+00:00,19.161678474652987,19.235059655162345,18.537937565550763,18.61132049560547,281000
2022-03-30 00:00:00+00:00,18.648009378657637,18.9415340875924,18.417776219388035,18.547109603881836,101700
2022-03-31 00:00:00+00:00,18.592973543035647,18.66635471872979,18.134340757560935,18.16185760498047,131000
2022-04-01 00:00:00+00:00,18.510420758828445,18.712218568306202,18.308621199805334,18.64801025390625,154900
2022-04-04 00:00:00+00:00,18.831462025321937,18.959878640107913,18.5837999114817,18.76725196838379,190700
2022-04-05 00:00:00+00:00,18.675529803340602,18.849809022855624,18.262759547551468,18.3544864654541,224400
2022-04-06 00:00:00+00:00,18.060960568628236,18.253585509269975,17.822471297206082,18.024269104003906,107100
2022-04-07 00:00:00+00:00,17.76743554412863,17.905025035012,17.464737964367103,17.794952392578125,97800
2022-04-08 00:00:00+00:00,17.565635834923324,18.143514140853767,17.37301089931003,17.99675178527832,206100
2022-04-11 00:00:00+00:00,18.326967950755055,18.354486551117912,17.859162241859178,17.96006202697754,134100
2022-04-12 00:00:00+00:00,18.46455517341197,18.519592367341502,18.143513623215856,18.16185760498047,196400
2022-04-13 00:00:00+00:00,18.345313248176723,18.40952156461808,17.923371883250454,17.969234466552734,256500
2022-04-14 00:00:00+00:00,17.785781057103677,18.005924611370187,17.565637502837166,17.96006202697754,101500
2022-04-18 00:00:00+00:00,18.14351510224164,18.308621448853703,17.96923413968152,18.171031951904297,209800
2022-04-19 00:00:00+00:00,18.00592326552957,18.097650177004247,17.492255010634835,17.83164405822754,199700
2022-04-20 00:00:00+00:00,17.675708233616508,18.620490665964493,17.602327056836614,17.923370361328125,285100
2022-04-21 00:00:00+00:00,17.996753031356057,18.042615614569385,17.120764395436446,17.262939453125,104000
2022-04-22 00:00:00+00:00,17.455566380665804,17.666537065488026,16.657544475646603,16.749271392822266,168300
2022-04-25 00:00:00+00:00,16.3731927397152,16.657544610673842,16.033803668277766,16.51078224182129,136700
2022-04-26 00:00:00+00:00,16.272293618337148,16.29063935257788,15.850352228073334,15.868696212768555,121000
2022-04-27 00:00:00+00:00,15.914559650291865,16.052149150242002,15.694416100462568,15.850351333618164,426000
2022-04-28 00:00:00+00:00,15.740278443816765,15.978767723213428,15.43758084872588,15.776969909667969,125500
2022-04-29 00:00:00+00:00,16.18973858033565,16.40988212921506,15.455926750737621,15.575170516967773,166100
2022-05-02 00:00:00+00:00,15.144055922475689,15.171574521504988,14.474451550564998,14.621213912963867,194300
2022-05-03 00:00:00+00:00,14.511142710195381,14.657905078349295,14.208445107184753,14.4927978515625,189600
2022-05-04 00:00:00+00:00,14.44693321326018,14.896393147727284,13.970872317435958,14.868874549865723,268400
2022-05-05 00:00:00+00:00,14.538660451303066,14.547832442691233,13.768157189246635,13.960783004760742,193000
2022-05-06 00:00:00+00:00,13.878230364568237,13.896575223975361,13.254489398816439,13.382906913757324,151900
2022-05-09 00:00:00+00:00,13.05786863961182,13.06726300498511,12.43785485931055,12.776044845581055,253900
2022-05-10 00:00:00+00:00,13.151809748437087,13.208175041553174,12.738467550537562,13.020291328430176,325100
2022-05-11 00:00:00+00:00,12.98271514740079,13.621517640685148,12.9733216781847,13.302116394042969,224200
2022-05-12 00:00:00+00:00,13.151810569375545,13.480606191968333,12.935745540051597,13.452423095703125,214500
2022-05-13 00:00:00+00:00,13.800005742547844,14.241531036575616,13.75303570999046,14.128801345825195,338800
2022-05-16 00:00:00+00:00,14.128801406130068,14.203954533617786,13.621517347640003,13.8281888961792,175800
2022-05-17 00:00:00+00:00,14.363655873483925,14.57032743238257,14.250926176601753,14.391838073730469,144200
2022-05-18 00:00:00+00:00,14.222743907717145,14.241531742492175,13.63091233001989,13.649700164794922,225800
2022-05-19 00:00:00+00:00,13.893947042180635,14.185166070193976,13.809399553534957,13.94091796875,409100
2022-05-20 00:00:00+00:00,14.0254664579174,14.344867706298828,13.922130232914013,14.344867706298828,382500
2022-05-23 00:00:00+00:00,14.645479650789639,15.105792775008013,14.560932159423828,15.0306396484375,137200
2022-05-24 00:00:00+00:00,15.312463987956027,15.350041448518423,14.75820988310024,15.284282684326172,247800
2022-05-25 00:00:00+00:00,15.077609572857536,15.641258914003732,15.049428270464936,15.52853012084961,140100
2022-05-26 00:00:00+00:00,15.622469775523948,16.871891582986578,15.61307720283357,16.78734588623047,242700
2022-05-27 00:00:00+00:00,16.721586548719337,17.44493654023175,16.66522214952635,17.134929656982422,231600
2022-05-31 00:00:00+00:00,17.16311252982557,17.42614758384189,16.95644008247912,17.059776306152344,308400
2022-06-01 00:00:00+00:00,17.078564019183478,17.210081538359578,16.89068031311035,16.89068031311035,239400
2022-06-02 00:00:00+00:00,17.200688192061783,17.473119402815044,16.72158632582778,17.29463005065918,478800
2022-06-03 00:00:00+00:00,17.08796055533029,17.1584156102178,16.684011790190553,16.730981826782227,297100
2022-06-06 00:00:00+00:00,16.862500141969747,16.918864540853807,16.46794576619744,16.561885833740234,129400
2022-06-07 00:00:00+00:00,16.1767245302684,16.233090716439722,15.81035327911377,15.81035327911377,171600
2022-06-08 00:00:00+00:00,15.7633845469769,15.913690805558996,15.31246397943867,15.519136428833008,209600
2022-06-09 00:00:00+00:00,15.397011542175164,15.688231487287943,15.209129614009958,15.218523979187012,203100
2022-06-10 00:00:00+00:00,14.664267762706409,15.04003429858425,14.532750236660725,14.805180549621582,133600
2022-06-13 00:00:00+00:00,14.326079108859956,14.344867839360663,13.78121846688319,13.912736892700195,160100
2022-06-14 00:00:00+00:00,13.800006213022709,13.865765873457647,13.264539939728913,13.339693069458008,190600
2022-06-15 00:00:00+00:00,13.649699435005118,14.156983489352504,13.574546308131131,14.025465965270996,170200
2022-06-16 00:00:00+00:00,13.630912119080232,13.846977143077387,13.16214350930683,13.339693069458008,102800
2022-06-17 00:00:00+00:00,13.612123102027372,13.668488396085122,13.320904954434203,13.396058082580566,135700
2022-06-21 00:00:00+00:00,13.339692677337561,13.489998932377496,13.236357350971593,13.358481407165527,388400
2022-06-22 00:00:00+00:00,13.21756851035473,13.649699437920422,13.16120411313517,13.320904731750488,111200
2022-06-23 00:00:00+00:00,13.48999829657913,13.574545785028265,12.935744231215955,13.001502990722656,164600
2022-06-24 00:00:00+00:00,12.86998562907524,13.198781245308746,12.747861568642682,13.039080619812012,245400
2022-06-27 00:00:00+00:00,13.28332805633545,13.565151831849528,13.236357128451125,13.28332805633545,293400
2022-06-28 00:00:00+00:00,13.536969974121233,13.71545932539398,13.20817526244905,13.33029842376709,641800
2022-06-29 00:00:00+00:00,13.443029294757494,13.546364624161006,13.255145574538782,13.339693069458008,225800
2022-06-30 00:00:00+00:00,13.086051098592895,13.292721751366862,12.95453267745823,13.057868003845215,198600
2022-07-01 00:00:00+00:00,12.597555611525454,12.729074040362827,12.372096215715102,12.578767776489258,231700
2022-07-05 00:00:00+00:00,12.015117140637072,12.015117140637072,11.80374841912731,11.996329307556152,245500
2022-07-06 00:00:00+00:00,11.8835987177354,11.8835987177354,11.348132484787826,11.761475563049316,199000
2022-07-07 00:00:00+00:00,12.099665689132362,12.456643507898999,12.099665689132362,12.268760681152344,168600
2022-07-08 00:00:00+00:00,12.625737360015808,12.682102654898472,12.358004225089084,12.597555160522461,221400
2022-07-11 00:00:00+00:00,12.221789360417425,12.353306886994536,12.090270937944355,12.15602970123291,143100
2022-07-12 00:00:00+00:00,11.864811957669799,12.03390695005954,11.76617291347712,11.799053192138672,97500
2022-07-13 00:00:00+00:00,11.611169592582668,11.884539713734208,11.601776123046875,11.601776123046875,133500
2022-07-14 00:00:00+00:00,11.413892385778235,11.949359568169232,11.226009556823499,11.770870208740234,213600
2022-07-15 00:00:00+00:00,11.658140007556636,12.03390654512322,11.51722811590414,11.921175956726074,118500
2022-07-18 00:00:00+00:00,12.156029818803715,12.372095736678082,11.930570431722959,12.02451229095459,142200
2022-07-19 00:00:00+00:00,12.212394941586519,12.306336799495567,11.996329922650046,12.052694320678711,112700
2022-07-20 00:00:00+00:00,12.109059221149703,12.259365472203589,11.97754080352959,12.07148265838623,520300
2022-07-21 00:00:00+00:00,11.761476496965193,12.165424346923828,11.686322471035238,12.165424346923828,536900
2022-07-22 00:00:00+00:00,12.202999831237436,12.268759486115444,11.817839849949255,11.892992973327637,1314200
2022-07-25 00:00:00+00:00,12.156030029832028,12.409672516623079,12.080876899500453,12.334519386291504,153300
2022-07-26 00:00:00+00:00,12.409672405363139,12.597555229507599,12.174818651208573,12.296942710876465,123000
2022-07-27 00:00:00+00:00,12.522401532176419,13.104838708568819,12.484824969050972,13.048474311828613,199100
2022-07-28 00:00:00+00:00,13.330298198850565,13.49939318227779,13.020291326497942,13.489998817443848,215400
2022-07-29 00:00:00+00:00,13.443029007000257,13.734247154492783,13.330298418923714,13.565152168273926,218400
2022-08-01 00:00:00+00:00,13.443028896665234,13.724852676855626,13.377269238177655,13.593335151672363,151900
2022-08-02 00:00:00+00:00,13.54636371750091,13.734246529248624,13.414845301329553,13.508787155151367,173300
2022-08-03 00:00:00+00:00,13.659094307246779,13.790612732109876,13.414846187885013,13.64030647277832,145800
2022-08-04 00:00:00+00:00,13.912737085955238,14.579721797763414,13.80940085855792,14.391838073730469,264200
2022-08-05 00:00:00+00:00,14.232137442929714,14.598509629643846,14.222743973446782,14.457597732543945,133000
2022-08-08 00:00:00+00:00,14.55153812821822,14.833362807266358,14.373049672495442,14.673662185668945,189900
2022-08-09 00:00:00+00:00,14.776997345942297,14.81457480555987,14.51396139989092,14.532750129699707,93800
2022-08-10 00:00:00+00:00,15.171551701851502,15.60837981473031,15.049428541767657,15.406405448913574,167300
2022-08-11 00:00:00+00:00,15.434587964376114,15.472163630764118,14.636084895972951,14.748814582824707,129600
2022-08-12 00:00:00+00:00,15.368829781115428,15.490952941199271,15.22791609944467,15.406405448913574,140800
2022-08-15 00:00:00+00:00,15.293677151541134,15.64125970510346,15.256099690727936,15.49095344543457,213100
2022-08-16 00:00:00+00:00,15.368830178799621,15.434588942991875,15.021245835765221,15.284282684326172,133500
2022-08-17 00:00:00+00:00,15.12458090119858,15.594288371473123,15.12458090119858,15.443982124328613,151700
2022-08-18 00:00:00+00:00,15.509741559158293,15.688230907340166,15.34064657580619,15.434588432312012,149200
2022-08-19 00:00:00+00:00,15.087004269398046,15.133976094071878,14.87093925127412,15.105792999267578,131100
2022-08-22 00:00:00+00:00,14.927304548486605,14.927304548486605,14.748815198267996,14.870939254760742,172300
2022-08-23 00:00:00+00:00,15.002458003904195,15.284282686897791,14.91791050941652,15.152763366699219,153000
2022-08-24 00:00:00+00:00,15.180946233946138,15.547317510024637,15.171551868945162,15.312463760375977,166000
2022-08-25 00:00:00+00:00,15.293677161766057,15.312464100393264,15.068217772111986,15.256099700927734,107100
2022-08-26 00:00:00+00:00,15.199734232476256,15.312463023479182,14.805179880382356,14.983668327331543,90200
2022-08-29 00:00:00+00:00,15.030639322361383,15.76338363437156,15.01185059317839,15.453376770019531,178500
2022-08-30 00:00:00+00:00,15.190340554577004,15.227916222679237,14.692450857627016,14.805180549621582,311900
2022-08-31 00:00:00+00:00,14.363655653188232,14.683056904070385,14.288502523086077,14.31668472290039,183500
2022-09-01 00:00:00+00:00,14.175772444168697,14.335473065286385,13.912736495932016,14.100619316101074,174200
2022-09-02 00:00:00+00:00,14.232136784056436,14.373049570528808,13.99728303583177,14.166378021240234,123400
2022-09-06 00:00:00+00:00,13.828189649508596,13.837583119034335,13.302116832539335,13.452423095703125,157100
2022-09-07 00:00:00+00:00,13.292721306423985,13.659093462816843,13.086050660567837,13.612122535705566,84300
2022-09-08 00:00:00+00:00,13.555758817012212,13.649699780031291,13.22696320670553,13.367875099182129,143100
2022-09-09 00:00:00+00:00,13.4524221430006,13.818794305437804,13.4524221430006,13.687275886535645,117600
2022-09-12 00:00:00+00:00,13.884552738772,14.166377403532161,13.846976176530372,14.110013008117676,148100
2022-09-13 00:00:00+00:00,13.621517239310641,13.865765349651237,13.255145073799747,13.320904731750488,121400
2022-09-14 00:00:00+00:00,13.273934628986034,13.62151808644292,13.264540263566552,13.518182754516602,88600
2022-09-15 00:00:00+00:00,13.311510251178907,13.311510251178907,12.7478609085083,12.7478609085083,110500
2022-09-16 00:00:00+00:00,12.606949466053305,12.841803217811531,12.466037573356754,12.729073524475098,151700
2022-09-19 00:00:00+00:00,12.588160989494032,13.292722258963384,12.588160989494032,13.208175659179688,120600
2022-09-20 00:00:00+00:00,13.09544467409916,13.518182139792396,13.08605120500283,13.396058082580566,85900
2022-09-21 00:00:00+00:00,13.424240227779253,13.513484903055831,13.161204280322755,13.22696304321289,134300
2022-09-22 00:00:00+00:00,13.377269444618722,14.241531320143142,13.283328481737524,14.072436332702637,199500
2022-09-23 00:00:00+00:00,13.396057744712985,13.396057744712985,12.865287782683117,13.048474311828613,199100
2022-09-26 00:00:00+00:00,12.710284976524234,12.81362120215274,12.221789631729752,12.400278091430664,150000
2022-09-27 00:00:00+00:00,12.447247885385094,12.682101619071606,12.127846664228096,12.193605422973633,643900
2022-09-28 00:00:00+00:00,12.156029309522877,12.23118333129716,11.883599004239862,12.17481803894043,430800
2022-09-29 00:00:00+00:00,11.855416527917676,12.015117140637072,11.601774958001867,11.996329307556152,552600
2022-09-30 00:00:00+00:00,11.761476554964073,12.35330723292612,11.733293459140368,12.099665641784668,708100
2022-10-03 00:00:00+00:00,13.057868218253372,13.53697008607934,13.010898184694561,13.433634757995605,384500
2022-10-04 00:00:00+00:00,13.71545932539398,13.781218088549226,13.104839039324,13.33029842376709,357600
2022-10-05 00:00:00+00:00,13.17059859104404,13.273933917431023,12.71028456502069,13.057868003845215,309900
2022-10-06 00:00:00+00:00,13.048474367322342,13.27393374703388,13.010897804037086,13.151809692382812,252000
2022-10-07 00:00:00+00:00,12.992109195693939,13.08605105273175,11.864811390719929,12.015117645263672,1247900
2022-10-10 00:00:00+00:00,11.545410217397752,11.648745544009115,11.113279285183765,11.244797706604004,1795600
2022-10-11 00:00:00+00:00,11.197826554123868,11.50783342366102,11.047520301729604,11.169644355773926,1041000
2022-10-12 00:00:00+00:00,11.02873145518636,11.02873145518636,10.67175366159056,10.831454277038574,250500
2022-10-13 00:00:00+00:00,10.840849292774296,11.592381487801681,10.79387836260459,11.357527732849121,446700
2022-10-14 00:00:00+00:00,11.338739252519428,11.385710183725164,10.962973594665527,10.962973594665527,431900
2022-10-17 00:00:00+00:00,11.160249717016011,11.64874502530371,11.160249717016011,11.395103454589844,357500
2022-10-18 00:00:00+00:00,11.742687282296798,11.864811337540196,11.53601573527751,11.676928520202637,161800
2022-10-19 00:00:00+00:00,11.62995742407618,11.799052405187945,11.578289314092933,11.705110549926758,316800
2022-10-20 00:00:00+00:00,11.902387787652682,12.174818094171581,11.761475899965504,11.874205589294434,215700
2022-10-21 00:00:00+00:00,11.846023084252087,12.513007784545497,11.799053049950729,12.46603775024414,241400
2022-10-24 00:00:00+00:00,12.052694491380656,12.118453255310756,11.91178259841731,11.958752632141113,295200
2022-10-25 00:00:00+00:00,11.780264364900615,12.04330032076475,11.442075278789586,11.46086311340332,367700
2022-10-26 00:00:00+00:00,11.301162320292612,11.780264190443402,11.27298012084138,11.489045143127441,299000
2022-10-27 00:00:00+00:00,11.611169531786416,11.921176422244343,11.56419949666539,11.667534828186035,281000
2022-10-28 00:00:00+00:00,11.460862552754406,11.554804408915516,11.263585371532827,11.507833480834961,237400
2022-10-31 00:00:00+00:00,11.357527017841138,12.249971051298255,11.3387382885977,12.13724136352539,310600
2022-11-01 00:00:00+00:00,12.400277856797857,13.095444743799721,12.249971599705125,12.794832229614258,387600
2022-11-02 00:00:00+00:00,12.569373154761266,12.616344085238122,12.06208907658238,12.099665641784668,169700
2022-11-03 00:00:00+00:00,12.503613593506318,13.349086704673184,12.466037030696588,13.24575138092041,430000
2022-11-04 00:00:00+00:00,13.687276330089261,14.156983832380819,13.405452545431098,13.903342247009277,995600
2022-11-07 00:00:00+00:00,13.846976800123638,13.846976800123638,12.954532734772181,12.992109298706055,300400
2022-11-08 00:00:00+00:00,13.245751773122045,13.5463642845009,13.076656787523465,13.22696304321289,403200
2022-11-09 00:00:00+00:00,13.179992577851309,13.414846334599387,12.898167890574417,12.907562255859375,253100
2022-11-10 00:00:00+00:00,12.268759551027275,12.513006755351334,11.930569598139355,12.062088012695312,477700
2022-11-11 00:00:00+00:00,12.362700967496494,12.869985019795422,12.353306602701196,12.68210220336914,356400
2022-11-14 00:00:00+00:00,12.278153420557619,12.738467438588467,12.20300029432726,12.513007164001465,291600
2022-11-15 00:00:00+00:00,12.776044401706413,13.208175339008434,12.503614086617919,12.559978485107422,110800
2022-11-16 00:00:00+00:00,12.353307245400881,12.466037837017568,11.817840966753543,11.864811897277832,295400
2022-11-17 00:00:00+00:00,11.479651938022933,11.902388523101298,11.375376812168724,11.799053192138672,275400
2022-11-18 00:00:00+00:00,12.174818436775714,12.334519058459719,11.808446264224887,11.921175956726074,298000
2022-11-21 00:00:00+00:00,11.864810830048734,11.89299302746995,11.442074285146873,11.827234268188477,234400
2022-11-22 00:00:00+00:00,11.733293252743593,11.75208198296222,11.479651666063873,11.723898887634277,292100
2022-11-23 00:00:00+00:00,11.53601500544873,11.75208090363942,11.385708761087843,11.517227172851562,319500
2022-11-25 00:00:00+00:00,11.864811960312734,12.080876987617987,11.70511133321929,11.733293533325195,238200
2022-11-28 00:00:00+00:00,11.827234772113323,11.944661644916838,11.742687280351442,11.846022605895996,209200
2022-11-29 00:00:00+00:00,12.40027810033966,12.559978725611202,12.146636510488138,12.231184005737305,307200
2022-11-30 00:00:00+00:00,12.409672109783042,13.001503663663511,12.334518981915295,12.992109298706055,396300
2022-12-01 00:00:00+00:00,12.738467724374013,12.860590885316206,12.503613975661258,12.522401809692383,294200
2022-12-02 00:00:00+00:00,12.860591510924662,13.029686504910241,12.625737750787355,12.644526481628418,177900
2022-12-05 00:00:00+00:00,12.353306886994536,12.484825309467608,12.127847502094381,12.15602970123291,223600
2022-12-06 00:00:00+00:00,12.296942092466738,12.466037073640999,12.005723057766168,12.17481803894043,226400
2022-12-07 00:00:00+00:00,12.118453142171893,12.17481843636858,11.813143446337724,11.98693561553955,311100
2022-12-08 00:00:00+00:00,11.958753034418837,12.066786444947212,11.770870205515571,11.836629867553711,269100
2022-12-09 00:00:00+00:00,11.770869478973422,12.071482882559659,11.695716352050848,11.846022605895996,171000
2022-12-12 00:00:00+00:00,11.395104171871976,11.723898887634277,11.150856054405605,11.723898887634277,348000
2022-12-13 00:00:00+00:00,11.761476949932634,11.799053516396802,11.24479848912832,11.272980690002441,444600
2022-12-14 00:00:00+00:00,11.132067736883906,11.338738384942266,10.972367120541401,11.235403060913086,373400
2022-12-15 00:00:00+00:00,11.207221030374178,11.43455910499792,11.066308245430651,11.141461372375488,242200
2022-12-16 00:00:00+00:00,11.094490723573092,11.254190437536375,10.97236667509867,11.08509635925293,200900
2022-12-19 00:00:00+00:00,11.169644792256216,11.498439508243175,11.169644792256216,11.489045143127441,195400
2022-12-20 00:00:00+00:00,11.958752462769665,12.249971505570947,11.930570263755332,12.052694320678711,288000
2022-12-21 00:00:00+00:00,12.127847167409827,12.174818095275123,11.939964351844582,12.10905933380127,131300
2022-12-22 00:00:00+00:00,12.156029981695585,12.325124972220024,11.9587527913824,12.165424346923828,913500
2022-12-23 00:00:00+00:00,12.372095441357468,12.71967887878418,12.372095441357468,12.71967887878418,911200
2022-12-27 00:00:00+00:00,11.986935557679951,12.10905961460333,11.892993699770903,12.052694320678711,961300
2022-12-28 00:00:00+00:00,12.240577188868789,12.658617472726947,12.212394989743327,12.456643104553223,1059800
2022-12-29 00:00:00+00:00,12.597555229507599,12.644526159517707,12.118453356017248,12.296942710876465,146100
2022-12-30 00:00:00+00:00,12.165424454519695,12.466037873210327,12.146636619793021,12.268760681152344,116300
2023-01-03 00:00:00+00:00,11.357527405582248,11.460862732261218,10.718724923831653,10.775090217590332,541800
2023-01-04 00:00:00+00:00,10.746906789127149,11.009943623973784,10.685845210688846,10.89721393585205,340300
2023-01-05 00:00:00+00:00,10.803272786851075,11.27298029932286,10.803272786851075,11.226009368896484,313200
2023-01-06 00:00:00+00:00,11.639352173421084,11.949359051773339,11.545410315055449,11.921175956726074,236500
2023-01-09 00:00:00+00:00,11.53601578912984,11.902387956570333,11.470257026728705,11.780263900756836,329000
2023-01-10 00:00:00+00:00,12.024512772869171,12.400278433063582,11.921176544393706,12.343914031982422,205100
2023-01-11 00:00:00+00:00,12.456642490285196,12.62573657259548,12.203000022975901,12.569372177124023,227500
2023-01-12 00:00:00+00:00,12.663313528585002,13.330298201706945,12.484825076181528,13.086050987243652,434900
2023-01-13 00:00:00+00:00,12.78543792409198,12.879379783160244,12.522401972955189,12.663313865661621,347500
2023-01-17 00:00:00+00:00,12.296943024132725,12.710285247780146,12.287548658712193,12.644526481628418,327400
2023-01-18 00:00:00+00:00,12.92635008273002,13.095444166557762,12.494219164688593,12.606948852539062,551100
2023-01-19 00:00:00+00:00,12.484824688020925,12.72907279078634,12.231183116607543,12.569372177124023,812800
2023-01-20 00:00:00+00:00,12.10905961460333,12.17481837760209,11.902388064740999,12.052694320678711,880400
2023-01-23 00:00:00+00:00,11.808446787170295,12.010421164473819,11.568895844035605,11.601776123046875,1068100
2023-01-24 00:00:00+00:00,11.789658754891793,12.240577537319254,11.686322528663512,12.099665641784668,288200
2023-01-25 00:00:00+00:00,12.21239509851563,12.70089133248632,12.118453239399432,12.494219779968262,405300
2023-01-26 00:00:00+00:00,12.456642878735963,12.550583839416504,12.325124458708075,12.550583839416504,291600
2023-01-27 00:00:00+00:00,12.400277699042615,12.503613921401204,12.2217892449897,12.353306770324707,289300
2023-01-30 00:00:00+00:00,12.33451893961869,12.33451893961869,11.902388007913002,12.118453025817871,884200
2023-01-31 00:00:00+00:00,12.40967167063636,12.456642597865509,12.137241367782407,12.372095108032227,251900
2023-02-01 00:00:00+00:00,12.334519052493043,12.400277815779603,11.958752515108232,12.221789360046387,272800
2023-02-02 00:00:00+00:00,12.663314182947536,12.700891644233137,11.902388509833868,12.033906936645508,321000
2023-02-03 00:00:00+00:00,11.789658435649363,11.949359057408683,11.526622486355876,11.686322212219238,247900
2023-02-06 00:00:00+00:00,11.460863052178482,11.648745876792036,11.34813335741035,11.592381477355957,189300
2023-02-07 00:00:00+00:00,11.695715560747571,11.789657410992886,11.517227120356532,11.582985877990723,221300
2023-02-08 00:00:00+00:00,11.667534266665163,11.803748974573347,11.489044916569812,11.6487455368042,164900
2023-02-09 00:00:00+00:00,11.470256337420624,11.5266216274457,11.061610448452527,11.08509635925293,276200
2023-02-10 00:00:00+00:00,11.197826888548265,11.37631534462305,11.16964468935666,11.282374382019043,155200
2023-02-13 00:00:00+00:00,11.348133308466988,11.648745826552162,11.348133308466988,11.423286437988281,187300
2023-02-14 00:00:00+00:00,11.263585145956307,11.41389139608714,11.042822953063636,11.197826385498047,235500
2023-02-15 00:00:00+00:00,11.291769359241059,11.423286893196194,11.122674363131875,11.338739395141602,391400
2023-02-16 00:00:00+00:00,11.19782677420801,11.5829867775123,11.19782677420801,11.413891792297363,169100
2023-02-17 00:00:00+00:00,11.432680071959515,11.578289139107396,11.272979457966649,11.329344749450684,271900
2023-02-21 00:00:00+00:00,11.272979968721458,11.545410282129723,10.878425598144531,10.878425598144531,114700
2023-02-22 00:00:00+00:00,10.89721432337506,11.226009034781956,10.784483735348516,11.113279342651367,791800
2023-02-23 00:00:00+00:00,11.395104421254164,11.44207535193273,10.995852854330339,11.160250663757324,378000
2023-02-24 00:00:00+00:00,11.00994431541412,11.00994431541412,10.587207734435172,10.652966499328613,595900
2023-02-27 00:00:00+00:00,10.737513764482502,10.869031291449543,10.54023657813598,10.812666893005371,375400
2023-02-28 00:00:00+00:00,10.803271852572776,10.850242778937057,10.587206845551355,10.756300926208496,1112800
2023-03-01 00:00:00+00:00,10.822061774729308,10.88782054135239,10.559024916444967,10.662361145019531,389000
2023-03-02 00:00:00+00:00,10.671753432855539,10.944183730563685,10.57781247606757,10.587206840515137,308500
2023-03-03 00:00:00+00:00,10.765696477698091,10.803273043753567,10.63417804855592,10.662361145019531,324200
2023-03-06 00:00:00+00:00,10.502659741032403,11.038125991821289,10.465083177747147,11.038125991821289,423500
2023-03-07 00:00:00+00:00,10.944184693913149,11.000549989664144,10.76569623317763,10.991155624389648,355100
2023-03-08 00:00:00+00:00,11.188432801612342,11.423286557803687,11.122674036565478,11.291769027709961,464000
2023-03-09 00:00:00+00:00,11.395104075184186,11.507833767851542,11.207221254071923,11.216614723205566,208500
2023-03-10 00:00:00+00:00,10.869031179326862,11.019337434822074,10.72811928877409,10.775090217590332,335800
2023-03-13 00:00:00+00:00,10.502659106143147,10.662359714425516,10.20204572213734,10.211440086364746,606200
2023-03-14 00:00:00+00:00,10.540236246914176,10.765695625397834,10.314775972534587,10.399323463439941,261500
2023-03-15 00:00:00+00:00,10.089316929372144,10.324170680405365,9.854463178338923,10.108105659484863,559500
2023-03-16 00:00:00+00:00,10.117499576996963,10.267805827666123,9.8920393050973,10.192652702331543,1094600
2023-03-17 00:00:00+00:00,10.042346281043024,10.12219659446494,9.882646550095176,10.051740646362305,372400
2023-03-20 00:00:00+00:00,10.098711967468262,10.220836033652144,9.948405700133028,10.098711967468262,230700
2023-03-21 00:00:00+00:00,10.023558571546493,10.183259200385814,9.845069211833843,9.854463577270508,242700
2023-03-22 00:00:00+00:00,9.85446307358002,10.12689338604662,9.812189327171758,9.835675239562988,232100
2023-03-23 00:00:00+00:00,9.892039294907002,9.910828024169254,9.516273668621198,9.657185554504395,380200
2023-03-24 00:00:00+00:00,9.732339510998063,10.061135134002429,9.675975110189084,9.920223236083984,365100
2023-03-27 00:00:00+00:00,10.051740584344415,10.267806505874852,9.957799619419166,10.183259010314941,302700
2023-03-28 00:00:00+00:00,10.295988303867821,10.718724869270238,10.295988303867821,10.605995178222656,336000
2023-03-29 00:00:00+00:00,10.652965994173428,11.113279118391802,10.559024138012319,11.038125991821289,805400
2023-03-30 00:00:00+00:00,11.695716067842053,11.752081359612264,11.113278900397502,11.432680130004883,602500
2023-03-31 00:00:00+00:00,11.554804349979518,11.592380913073113,11.075702498614236,11.10388469696045,562200
2023-04-03 00:00:00+00:00,11.08509686482817,11.235403117222434,11.028731572232354,11.169644355773926,243300
2023-04-04 00:00:00+00:00,11.16964384181341,11.23540260023609,11.009943232018992,11.019336700439453,1089100
2023-04-05 00:00:00+00:00,11.009944192141527,11.019337661381144,10.7093307790745,10.85024356842041,1037000
2023-04-06 00:00:00+00:00,10.784483572596208,10.962972921031296,10.728119175329505,10.906607627868652,195300
2023-04-10 00:00:00+00:00,11.000549597022847,11.056914890762004,10.873728358031709,10.944184303283691,242100
2023-04-11 00:00:00+00:00,11.432680627945938,11.733293141424207,11.207221242837235,11.686322212219238,753100
2023-04-12 00:00:00+00:00,11.97754091495763,12.259365586253468,11.92117562234009,12.10905933380127,710900
2023-04-13 00:00:00+00:00,12.015117926864033,12.146636350620199,11.939964797830784,11.958752632141113,365600
2023-04-14 00:00:00+00:00,11.81783996585993,12.090270264752563,11.77086903931377,11.996329307556152,323100
2023-04-17 00:00:00+00:00,11.996330263178363,11.996330263178363,11.789658707449444,11.930570602416992,415200
2023-04-18 00:00:00+00:00,11.67692807450056,11.911781811182255,11.662836527777133,11.761475563049316,920400
